"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m0","m5","m20","m25","m30","m35","m40","m45","m50","m55","m65","f0","f10","f15","f20","f25","f35","f40","f50","f65","f70","sub_passenger"
6,11.6,0,1.3,65,0,0,134.56,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,466.2947,1444.5928,4875.3567,3720.0868,2072.7965,1735.9557,1287.8928,1327.8438,1060.5946,966.8986,463.147,537.5303,249.6274,1843.2335,6983.464,4195.2587,1532.314,1034.9784,1103.0062,597.5166,1235.1754,4543
3,10.6,0,0.8,68,0,0,112.36,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,461.3811,1558.2231,5198.128,4006.6817,2136.7372,1691.8319,1223.1546,1435.9961,1020.5485,1016.6128,492.5798,506.1478,235.0536,1889.5663,7315.5501,4415.4175,1587.669,1000.391,1119.4199,560.8349,1252.4759,3033
0,10.1,0,1.6,71,0,0,102.01,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,393.8576,1527.998,5369.1285,4188.4086,2202.5425,1577.4669,1158.718,1358.6637,951.7953,997.8567,446.5205,521.0585,241.978,1868.5191,7428.1832,4384.8764,1491.8369,989.1872,1047.6843,580.6187,1265.7449,3326
1,9.4,0,1.1,74,0,0,88.36,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,415.9671,1437.5201,5203.417,4251.7363,2245.2215,1523.2895,1080.1302,1307.7635,893.0774,886.6082,429.3411,478.148,222.0502,1680.5741,7320.722,4355.5433,1430.4943,945.7692,932.2895,567.4696,1224.5838,3272
1,8.8,0,2.3,76,0,0,77.44,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,465.2369,1266.5308,5188.6104,4327.7969,2169.19,1476.1855,1058.3338,1159.5786,880.9349,902.4033,428.9351,475.6076,220.8701,1408.0636,7292.8799,4275.7299,1446.7608,863.8835,880.275,508.9165,1228.1369,2067
0,8.5,0,1.6,79,0,0,72.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,349.8888,1249.2768,5017.3493,4160.7313,2167.4328,1488.2419,1030.1198,1113.2974,807.6042,842.1576,388.1455,347.4271,161.3443,1411.3985,7148.8267,4270.0509,1329.626,719.5819,793.2808,502.1274,1141.3665,1082
1,8.3,0,1.6,80,0,0,68.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.9547,1015.6373,4476.3794,4034.2546,2000.7977,1408.0605,955.2675,1099.785,799.6755,819.0009,374.7725,381.2649,177.0579,1279.1666,6852.8942,4208.9248,1314.0978,713.4012,745.0428,513.0853,1163.4175,687
1,7.7,0,2.2,81,0,1,59.29,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.9949,992.4923,4302.0007,3959.142,2025.0614,1398.0961,949.0608,1093.6408,783.6727,795.4024,370.0837,401.5056,186.4581,1222.5514,6645.6866,4241.8156,1300.8181,707.7384,759.6465,515.833,1177.8841,0
0,7.3,0,1.9,84,0,3,53.29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.2029,968.8479,4233.6633,3940.3755,1929.4028,1410.2891,956.6179,1066.1986,785.5014,769.7383,387.6204,393.9387,182.9441,1191.8579,6586.4778,4244.6529,1340.923,744.4172,756.7872,495.4787,1189.7006,0
1,7.1,0,2.1,85,0,6,50.41,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.0237,993.6125,4115.7401,3890.7771,1949.7326,1369.7191,967.3949,1092.0721,797.8537,773.7601,385.4367,388.7545,180.5366,1121.932,6548.4626,4204.5209,1346.7001,757.4765,756.0349,509.5672,1172.4452,0
1,7.7,0,2.3,84,0,8,59.29,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.0119,941.0513,4019.5534,3848.0333,1936.5134,1337.2271,953.6066,1047.1732,790.9734,751.4603,373.8232,384.2269,178.4339,1127.2105,6474.701,4188.8235,1332.3341,760.3698,738.3262,510.6521,1177.0756,10
1,7.7,0,2,82,0,8,59.29,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.604,907.5716,3855.2012,3789.1488,1920.7,1297.5818,981.4709,1068.9814,799.9791,746.5342,359.2138,405.7882,188.4469,1105.1378,6420.6387,4156.7025,1341.6519,751.4254,761.4319,538.2049,1232.8677,725
2,8.2,0,2.2,81,0,8,67.24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.8602,847.363,3735.955,3763.2461,1930.3068,1352.8957,966.8449,1081.5374,793.9302,754.6481,406.2911,399.9848,185.7517,1096.4596,6313.3588,4119.0383,1303.9236,760.3416,827.9081,533.9452,1198.1221,1018
2,8.1,0,2.4,79,0,4,65.61,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.0113,906.4532,3659.0445,3510.2807,1974.9113,1404.5092,1070.1525,1188.3762,893.9329,880.0263,377.1338,458.6832,213.0115,1187.9715,6085.1066,3953.9796,1373.4008,808.6968,873.3171,536.4883,1209.9626,2566
13,8.1,0,2.5,79,0,5,65.61,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.4025,978.3554,3730.9806,3146.8383,1739.6454,1401.8938,1019.9126,1224.6363,901.6214,941.1867,413.1675,361.6684,167.9577,1272.0683,5859.6271,3523.5363,1310.1297,938.7974,994.7131,565.5913,1270.3409,4717
13,8.9,0,2.5,77,0,8,79.21,1,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,593.3675,1017.0549,3651.1287,2939.2935,1690.7577,1409.1854,1042.6918,1310.917,1024.633,989.191,453.1883,367.7091,170.7632,1329.3212,5665.1883,3223.1046,1364.1842,1006.7605,985.6086,570.452,1343.1728,2986
11,10.5,0,2,71,0,7,110.25,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.1688,1160.4142,3758.4723,2866.1832,1607.6663,1462.6144,1081.8741,1252.722,1041.641,1001.9817,469.5682,383.2592,177.9842,1309.6768,5725.3737,3137.65,1350.599,1050.951,1007.6322,597.5555,1353.089,1899
8,12.9,0,1.4,61,0,5,166.41,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,702.1601,1164.5783,3825.341,2889.3394,1678.2024,1490.1175,1043.7251,1254.7079,1040.0017,1012.045,466.2412,337.9001,156.9197,1352.843,5756.8351,3095.6835,1406.2997,1069.2675,1042.8909,618.2014,1249.564,1878
8,15.6,0,1.5,55,0,8,243.36,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,682.0069,1191.4307,3884.2512,2886.5008,1644.0155,1442.9654,1077.0695,1207.8227,1050.8135,1003.6101,469.0803,371.9362,172.7263,1373.2933,5894.9888,3156.4536,1438.7331,1126.9256,1023.8926,615.8695,1194.6369,2033
7,16.8,0,3.5,47,0,1,282.24,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,623.0777,1141.1562,3961.8973,2932.8438,1593.4293,1510.693,1128.4098,1209.3664,1100.2826,1019.0812,477.4892,458.9864,213.152,1523.2593,5976.1089,3109.8747,1435.5628,1162.5611,1039.9413,651.3379,1193.0161,2202
8,17.3,0,4,41,0,0,299.29,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,585.2282,1041.537,4040.5878,2897.111,1638.7054,1576.4505,1158.1656,1261.2554,1060.7764,1061.9111,476.4934,334.5549,155.3663,1603.2035,5998.5932,3205.2147,1475.5219,1102.5729,1043.6971,611.9277,1207.8738,2399
5,17.7,0,3.4,39,0,0,313.29,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,484.7288,1151.9887,3969.3226,3014.5159,1719.2899,1503.1433,1118.2521,1209.9373,1054.8066,1064.9588,457.9517,349.4492,162.2832,1633.9966,6144.4035,3317.0666,1477.3243,1096.9878,1027.1285,602.3931,1219.8489,2768
4,17.2,0,4.3,36,0,0,295.84,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,499.4146,1201.8482,4001.6839,2943.832,1697.8469,1483.206,1122.7773,1200.7389,1001.4718,1053.3584,462.0479,441.1635,204.875,1771.066,6175.8945,3390.3857,1445.7343,1150.6635,1023.1762,603.2643,1243.7049,3242
2,15.6,0,3.5,39,0,0,243.36,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,434.7522,1261.1269,4401.895,3228.8748,1807.8217,1558.3561,1165.8809,1339.3323,1025.3281,1065.7141,469.0271,449.9838,208.9714,1803.0972,6447.546,3744.1162,1599.485,1137.0587,1003.4124,599.7377,1208.5257,4277
4,14.5,0,3.9,46,0,0,210.25,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,512.0456,1429.4687,4933.8584,3716.8447,2240.2456,1760.9635,1258.1556,1338.9957,1067.547,1023.2325,408.3313,451.8291,209.8284,2028.4025,7213.5148,4637.4132,1667.6009,1107.536,1064.2059,542.2016,1163.9355,4830
4,14.1,0,4,50,0,6,198.81,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,546.2848,1464.0551,5292.8724,4154.7462,2352.5892,1819.1544,1301.6463,1356.2546,1022.4765,1071.288,421.2394,517.7668,240.4495,2100.5323,7749.2051,5076.3338,1691.6887,1070.661,1039.8513,576.7896,1214.6272,3257
0,13.6,0,3.8,59,0,6,184.96,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,580.972,1512.5643,5685.6831,4404.8049,2418.0558,1805.7394,1288.9743,1372.1838,1092.5965,1018.5037,449.5354,537.3894,249.5622,2109.6983,8055.0198,5228.9414,1639.6979,1051.5049,1026.5824,559.7217,1174.6256,3220
2,13.6,0,3.5,67,0,8,184.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,585.1201,1448.4937,5444.8047,4571.665,2498.6429,1731.1182,1215.1332,1314.4412,983.5716,968.4174,435.4915,496.7342,230.6816,1925.5249,8108.2493,5205.6534,1649.6457,1019.8617,1011.4374,576.3119,1163.0952,3588
0,13.6,0,3.8,75,0,10,184.96,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,524.8572,1260.0796,5142.2906,4641.8091,2403.9145,1665.3143,1151.4621,1188.648,870.095,929.079,428.6559,514.4432,238.9054,1632.4662,7665.9142,4986.2387,1524.8841,897.6146,914.3873,535.2885,1150.661,4015
0,12.8,0,3.6,88,0,10,163.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,416.6377,976.9163,4767.6914,4461.9801,2173.6863,1616.6691,997.5552,1114.4725,823.9239,817.2226,374.7275,409.0604,189.9669,1351.7922,7113.1421,4533.2212,1324.51,756.5346,808.3269,501.4123,1135.1484,2705
0,12.9,1.7,3.3,87,0,2,166.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.6502,941.4971,4633.9426,4354.9009,2081.2671,1457.6339,934.3501,1114.0672,803.4528,787.1047,379.8899,344.4277,159.9516,1272.6917,6956.0549,4370.5781,1295.4078,698.634,768.9786,479.5589,1126.334,0
0,11.9,0,2.2,85,0,0,141.61,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.3631,903.5955,4410.527,4193.3007,1967.6988,1422.7989,937.6435,1027.7082,834.7154,777.3928,378.1365,363.6737,168.8889,1240.5331,6729.0411,4267.1558,1284.2758,743.4984,782.3712,504.7173,1152.6828,0
0,11.1,0,2.1,85,0,0,123.21,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.523,894.3253,4198.0721,4065.3187,1946.0589,1431.3104,915.5857,1065.2619,828.9151,798.454,375.7919,377.7717,175.4362,1169.5142,6496.2973,4197.024,1283.8021,724.0925,782.4263,496.3757,1194.5864,0
2,10.4,0,0,84,0,0,108.16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.0457,881.8684,4067.8345,3996.9297,1946.2129,1407.8928,938.0002,1071.5066,793.3455,787.7585,379.8234,371.3422,172.4505,1161.9632,6407.6643,4108.3511,1272.7769,738.6162,766.6013,489.8938,1166.0328,0
0,9.4,0,1.7,87,0,0,88.36,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.6964,822.7043,3848.6218,3888.5595,1875.61,1380.2636,926.1533,1026.8137,777.4669,758.2387,403.2445,374.1392,173.7494,1113.3236,6269.843,4070.298,1297.2801,786.9513,763.5933,496.1423,1160.3916,17
1,9.3,0,2.3,81,0,0,86.49,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.8184,783.4624,3709.1899,3719.6117,1878.7469,1349.7461,900.9986,1031.6204,770.3032,776.924,394.4314,364.9076,169.4618,1067.1612,6129.0011,4005.7449,1301.2903,781.1355,792.3673,526.7024,1186.1596,679
0,9.1,0,2.3,76,0,0,82.81,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.8472,782.7697,3558.0763,3638.0923,1891.58,1390.3581,888.2653,1061.8661,867.1407,761.5833,405.6793,355.0704,164.8937,1078.6977,5920.4251,3973.8438,1325.8593,786.5255,802.7662,513.2604,1219.3259,735
0,9,0,3,73,0,0,81,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.4177,920.6724,3476.9787,3497.6265,1885.8614,1388.8834,932.1248,1170.979,932.5766,853.1766,395.8257,370.6366,172.1224,1253.5986,5795.9699,3775.4382,1325.0716,818.2915,859.1294,545.8808,1214.8629,981
1,8.5,0,3.2,77,0,0,72.25,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.4065,817.5426,3394.6981,3392.8683,1867.0874,1369.901,962.7008,1152.6328,925.5218,822.277,412.0889,402.7699,187.0453,1066.3913,5602.0957,3710.1019,1292.7863,812.0511,869.7738,511.4946,1229.6613,1503
5,7.6,0,4.5,55,0,0,57.76,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,445.9962,847.7108,3444.3459,3321.8048,1890.9892,1508.5243,1079.344,1250.786,1008.725,769.1039,436.8986,493.4455,229.1545,1079.0695,5527.626,3596.0184,1407.2195,902.5832,919.4853,523.7228,1264.4044,1919
2,7.6,0,4.3,47,0,0,57.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.1443,932.8266,3395.3738,3296.7279,1868.5549,1587.9821,1173.803,1255.3285,1023.8859,886.496,432.7934,517.1072,240.1429,1073.8538,5391.1269,3565.9886,1457.7152,1010.4746,985.6934,540.2966,1198.1811,1794
1,8.5,0,3.5,41,0,0,72.25,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,531.2594,1025.3932,3467.558,3317.293,1957.0351,1592.8876,1179.9228,1326.3702,1027.4059,911.6435,474.8942,698.0831,324.1879,1387.1919,5452.0528,3713.8934,1518.1903,1049.1859,991.9017,557.7813,1244.5779,2234
2,8.7,0,4,39,0,0,75.69,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,583.288,1042.2831,3614.1622,3416.7589,1927.1468,1732.6593,1197.2766,1384.187,1020.2021,863.2933,454.44,707.0179,328.3372,1508.6203,5448.834,3792.2418,1593.3176,1167.0805,924.4105,608.0175,1125.7242,2768
1,8.4,0,5.3,33,0,0,70.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,647.6966,1228.3732,3746.744,3561.4466,2047.3439,1757.7766,1274.0898,1332.6755,1071.2339,870.122,483.0262,770.3329,357.7401,1579.241,5602.4071,3867.2352,1737.226,1207.4811,966.0646,614.6762,1162.6391,2865
5,8.4,0,3.5,32,0,0,70.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,779.2636,1290.0055,3924.03,3655.8449,2149.7059,1810.1935,1300.6595,1395.0869,1040.9664,907.8821,467.6821,1113.9631,517.3213,1693.8257,5727.7885,3986.5875,1746.4494,1224.8916,898.552,578.044,1133.4752,3065
5,8.3,0,4.2,33,0,0,68.89,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,812.1142,1365.8703,3932.9446,3644.6892,2130.9308,1742.411,1302.0788,1348.1245,938.9947,949.1796,466.9455,1052.3532,488.7098,1887.3758,5699.2776,4015.1727,1610.0104,1212.4904,944.9821,600.5988,1142.8906,3665
0,7.5,0,4.1,35,0,2,56.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,830.3052,1437.8087,4086.3302,3861.777,2158.9759,1728.5485,1189.0516,1357.1274,1028.7765,943.1725,498.4816,1174.303,545.3428,2036.9712,5861.8624,4236.4213,1652.5984,1125.2426,942.0303,607.3677,1169.4958,3905
0,6.2,0,3,34,0,3,38.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,691.1955,1558.55,4475.9283,4166.6167,2357.5095,1818.0235,1210.3842,1374.5233,1067.6224,1070.6302,518.1383,1010.9923,469.5015,2104.05,6339.4153,4366.3373,1650.7028,1166.2704,1011.9254,617.218,1176.913,4234
1,5.2,0,3,31,0,2,27.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,721.1783,1678.3713,5032.8973,4513.5944,2401.3895,1749.5938,1107.2953,1397.2044,1082.1152,986.2013,520.0917,874.4499,406.0917,2179.1397,6921.8795,4566.6336,1596.1345,1159.9643,999.9764,565.1543,1191.6121,3544
1,4.4,0,3.7,39,0,0,19.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,596.08,1754.7909,5376.8537,4829.7537,2551.7608,1749.2405,1119.7726,1344.6613,1028.3134,999.6332,461.0413,771.7848,358.4146,2139.8421,7263.9808,4749.873,1580.5223,1009.4277,919.3405,594.3736,1140.3096,3186
3,3.7,0,3.7,41,0,0,13.69,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,546.415,1613.1551,5747.8966,5068.1551,2590.5817,1749.4279,1105.0208,1250.307,983.9196,908.4653,450.6447,576.2577,267.6125,1962.1029,7477.5246,4938.4165,1503.4787,945.5795,898.3694,592.6905,1176.9124,3536
0,2.8,0,1.6,46,0,0,7.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,538.501,1587.2236,5695.7503,5177.6464,2524.5699,1621.6421,1150.7888,1324.5497,929.1159,915.848,452.5929,468.6313,217.6312,1833.1763,7520.7153,5035.3039,1444.1444,936.4631,879.3828,594.7649,1153.1186,3619
1,2.3,0,2.1,47,0,0,5.29,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,479.1584,1428.3586,5525.2151,5114.9227,2435.9772,1611.9906,1076.8005,1237.5365,946.2286,855.8668,456.3697,444.5203,206.4341,1646.5084,7242.5349,4758.1678,1396.1653,873.9911,818.841,551.0461,1175.6165,4044
0,1.5,0,2,50,0,0,2.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369.0108,1139.2563,5182.6786,4847.3623,2293.0763,1467.572,950.1206,1112.6975,850.6218,818.9966,379.2716,359.8562,167.1161,1454.7277,7064.4156,4559.8675,1326.5723,769.7143,765.1843,492.3323,1098.4418,2388
0,1.1,0,2.2,55,0,0,1.21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.3828,1075.9695,4824.8248,4605.3045,2265.2841,1418.8509,908.8308,1090.51,824.8929,800.8047,398.7697,364.1487,169.1094,1357.545,6721.5246,4380.2619,1301.8604,751.7112,762.7619,503.2636,1123.9939,3
0,0.7,0,1.5,54,0,0,0.49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.9006,1052.705,4696.2368,4423.4852,2157.1603,1395.209,889.6524,1100.1404,819.8074,819.9755,406.4043,369.3563,171.5278,1239.3709,6526.9328,4332.6167,1278.017,770.0675,769.2535,497.9073,1145.269,0
0,-0.1,0,1.6,53,0,0,0.01,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.1112,931.6187,4437.3757,4268.7236,2087.2437,1372.0134,875.6225,1107.4953,851.6216,791.7764,422.7776,361.4758,167.8683,1169.8169,6317.0501,4201.5719,1234.4184,714.2539,764.6378,504.0393,1168.0921,0
0,-0.4,0,2.3,57,0,0,0.16,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.0574,862.4705,4265.835,4043.7044,2053.1669,1367.8815,875.7446,1087.0286,815.859,787.3678,404.8126,376.0693,174.6453,1172.2067,6184.2024,4124.0989,1265.7195,731.97,772.022,499.4836,1163.5208,0
0,-0.8,0,2.3,58,0,0,0.64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.4053,836.5292,4082.6554,3921.808,2023.1418,1327.5382,863.5811,1106.2104,846.7401,748.1325,409.7345,395.6703,183.7483,1123.3374,6068.7015,4049.8734,1223.9472,734.207,771.7746,495.6953,1179.6805,5
0,-0.9,0,2.2,58,0,0,0.81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.7265,772.3286,3866.5582,3785.9825,1948.097,1350.4451,854.7675,1080.6522,827.999,702.6085,402.2919,382.5751,177.6666,1107.6473,5916.3244,3960.3805,1244.1647,717.8248,762.7423,483.1421,1138.4203,421
0,-0.9,0,2.7,59,0,0,0.81,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.9199,732.3682,3692.0989,3666.1355,1932.8283,1378.016,895.7472,1082.8121,851.2176,738.3242,430.1762,404.5314,187.8631,1043.0235,5816.7795,3950.6332,1216.11,724.6188,775.5355,507.6345,1154.6055,541
0,-0.5,0,3,57,0,0,0.25,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.3588,902.9035,3612.0817,3591.8578,1905.0816,1357.1008,900.9127,1187.3735,972.5454,726.4687,414.8523,392.9376,182.4787,1173.9176,5673.6361,3807.9322,1223.6049,726.412,836.2216,506.655,1147.283,650
0,0.1,0,2,58,0,2,0.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.578,760.449,3540.7022,3531.8532,1874.169,1341.5823,892.2,1148.7992,891.9223,716.2808,411.4371,385.6927,179.1145,1025.7487,5523.0943,3725.8675,1250.7448,760.1202,820.0347,543.8258,1177.5078,1050
2,1.9,0,3.5,53,0,2,3.61,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,426.7659,770.7984,3391.5539,3409.8888,1881.7461,1349.5185,889.0679,1135.0055,897.0565,653.9546,408.579,373.6217,173.5089,997.0307,5329.9682,3578.0273,1215.0662,779.0377,813.6915,537.1807,1110.2427,1419
5,4.4,0,2.9,43,0,0,19.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.2021,846.4639,3380.9629,3379.4632,1872.0775,1381.3104,1001.0759,1140.2989,934.7116,717.0678,413.1293,379.4155,176.1993,1009.4453,5274.5138,3433.2247,1291.0055,852.7552,869.2535,516.6358,1054.9103,1337
1,6.6,0,2.7,39,0,0,43.56,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,418.3477,1226.4163,3374.2926,3329.4002,1915.4898,1476.0774,1025.1692,1121.2283,1002.3901,758.3249,462.514,475.7416,220.9327,1320.3797,5309.3763,3511.8364,1368.5186,872.3387,930.4892,548.7183,1121.3497,1459
2,8.3,0,2.1,36,0,5,68.89,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,607.1816,1285.6554,3499.5905,3529.1411,1999.2124,1461.874,1060.9542,1211.0797,997.4538,807.5134,451.3786,648.7881,301.2955,1424.0559,5552.7344,3621.669,1404.7232,916.3816,941.6905,554.5412,1093.8784,2252
2,10.2,0,2.7,33,0,3,104.04,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,619.7282,1199.7915,3548.908,3613.4202,2075.8309,1580.4199,1074.1081,1218.1713,1009.1633,864.1934,419.5796,678.5741,315.1277,1561.9518,5645.4016,3738.259,1413.3065,943.8473,970.224,538.7208,1128.2942,2263
0,10.5,0,2.7,31,0,8,110.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,668.1681,1253.3421,3740.7243,3579.2413,2153.9698,1650.5218,1064.6476,1120.129,1000.1639,867.5184,413.3153,880.3769,408.8445,1617.6279,5658.5427,3739.2605,1500.587,974.6399,990.4912,531.5558,1091.3898,2349
3,10.7,0,2.7,32,0,8,114.49,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,710.466,1515.5092,3960.3709,3663.6746,2171.255,1591.5534,1076.3641,1196.6879,964.3412,891.4129,418.927,858.6361,398.7484,1704.4072,6012.189,3847.7304,1508.4552,918.3098,937.4613,501.4642,1055.4195,2554
3,11.2,0,2.2,30,0,8,125.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,676.171,1814.4534,4159.4089,3817.8226,2197.9839,1552.7571,1058.0497,1259.3797,919.4535,895.1955,405.3808,774.8434,359.8347,1948.271,6161.4318,3983.43,1490.7448,968.1036,977.2771,525.557,1178.886,3008
1,10.5,0,2.5,31,0,6,110.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,567.2281,1792.812,4412.0806,3945.5104,2279.7097,1520.2336,1118.1605,1122.1278,848.6707,832.2073,410.5599,794.2391,368.8423,2032.3319,6537.3455,4184.1815,1401.0901,946.3808,880.6634,517.6305,1182.373,2947
