"y","temp","rain","wet","snow","cloud","dust","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m25","m35","m45","m50","m55","m65","f15","f20","f25","f35","f50","f60","f65","f70","bus_passenger","sub_passenger"
3,0.9,0,32,0,0,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2816.5996,1632.6032,1305.28,1160.9242,982.3819,552.0688,1546.4401,4624.7426,2983.4293,1473.7527,1031.6571,867.7802,665.3859,1363.4909,534,2153
3,0.7,0,29,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2808.911,1582.6272,1227.5617,1059.9317,970.1476,562.3241,1858.1393,4815.212,2975.8739,1409.7165,956.938,775.1386,578.8968,1307.8821,543,2758
2,-0.4,0,29,0,0,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3008.4172,1699.7198,1269.0243,1065.7813,951.0715,507.3438,2189.9791,5033.8087,3154.2415,1383.1168,882.2542,746.8165,591.7059,1276.415,654,3630
8,-1.7,0,31,0,0,34,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3700.5412,1909.7167,1403.997,1078.443,1041.3257,478.6264,2240.3257,5798.6708,3973.6604,1501.48,941.8321,745.109,622.002,1290.1995,905,4137
2,-2.6,0,35,0,0,33,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3839.9021,1760.4638,1246.116,1000.8044,889.6418,497.7653,2253.256,6041.0025,4167.7493,1409.6378,855.3406,746.7407,571.6492,1262.536,730,2757
3,-2.5,0,34,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3759.2817,1628.7147,1224.347,989.9876,829.998,489.8588,1904.7227,5777.427,4063.2589,1394.9223,825.7104,732.5094,595.7314,1226.7881,652,3519
2,-3.5,0,37,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3591.9289,1508.3825,1122.9576,891.6476,784.0163,463.3358,985.2175,4976.072,3757.592,1346.114,827.717,705.2109,557.9976,1179.2421,824,4445
3,-4.4,0,41,0,0,39,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3559.623,1373.7068,1056.3934,829.5264,754.1582,463.4324,818.371,4907.8057,3695.7545,1351.0216,769.299,719.7761,556.9318,1179.462,384,1263
1,-5.1,0,42,0,0,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3445.6412,1260.9501,961.1983,740.6995,697.7786,410.0242,618.6153,4923.6254,3633.3975,1226.3562,732.9114,655.5735,481.9518,1189.3007,171,304
2,-5.6,0,45,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471.05,1231.2925,961.5483,742.1624,676.3594,413.5405,638.3783,4946.6068,3617.2127,1263.7848,718.6989,660.1451,476.1428,1182.2962,65,1
0,-6,0,48,0,6,37,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447.8615,1212.7513,949.3753,756.5019,686.2011,414.4396,670.9914,4938.8003,3654.633,1237.7062,717.0778,660.0677,474.5378,1207.2392,17,0
0,-6.6,0,49,0,0,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3435.3492,1215.3463,958.5225,766.1009,687.2364,409.597,668.6242,4936.599,3691.7005,1258.0358,721.3048,644.3496,484.7861,1200.7445,19,0
0,-7,0,52,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440.3751,1226.9726,960.3698,742.4207,688.3981,398.82,678.6348,4943.5125,3698.9595,1273.593,709.6823,642.6093,469.9149,1217.0649,13,0
0,-7.2,0,52,0,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451.7501,1211.9458,974.0201,733.7693,712.1095,407.5604,670.3431,4987.5214,3705.7365,1268.6953,717.0835,650.1219,455.1418,1200.6546,37,12
0,-7.3,0,54,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478.0602,1239.7007,999.5204,723.1921,711.5819,413.3529,666.1173,4976.4909,3738.8821,1260.0986,725.108,656.8425,481.4927,1206.3331,73,533
4,-7.6,0,55,0,6,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449.5003,1245.02,990.0505,794.6455,791.3077,425.3057,646.3455,4927.9203,3706.9504,1289.5483,743.6827,689.5152,516.3436,1191.4505,165,879
2,-7.7,0,57,0,7,41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343.4782,1409.0259,1145.8054,923.3035,825.7137,446.152,652.1441,4822.5069,3566.3979,1297.6226,832.0302,709.0737,504.9579,1234.1795,409,2390
4,-7.5,0,58,0,7,44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2930.9373,1373.2947,1093.0194,1067.3595,885.5022,503.9147,690.2456,4545.3299,3203.5405,1336.2544,924.6223,763.5693,530.0965,1270.5417,703,4454
7,-6.4,0,56,0,7,31,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718.9466,1338.0577,1250.0208,1124.7572,987.0627,546.9377,696.807,4190.6382,2922.5586,1361.8976,961.8928,786.12,565.6465,1372.3668,563,2763
1,-4.4,0,50,0,8,44,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2741.5037,1448.5316,1269.4163,1068.1668,1022.4542,544.8752,821.3495,4145.0578,2833.1156,1465.8649,976.2988,826.4779,584.6982,1388.2712,339,1469
0,-2.4,0,46,0,10,46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2697.6369,1439.6284,1204.6195,1056.1659,1017.8358,507.085,910.7332,4107.8265,2958.7394,1435.3185,965.6046,823.1101,623.0919,1364.9849,308,1379
1,-0.6,0,41,0,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2742.3477,1483.1251,1232.9358,1056.7712,940.0276,503.3555,980.6779,4277.7087,2968.0072,1453.2256,998.6057,789.9385,619.2322,1234.861,370,1599
4,0.5,0,37,0,10,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2726.1302,1521.8152,1328.1765,1169.2213,1029.7398,516.0204,1147.1794,4358.3839,2865.9786,1521.5787,1010.9872,817.3868,611.5315,1238.3729,467,1782
2,1.3,0,35,0,10,51,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2752.27,1510.499,1314.2073,1130.985,1001.8198,552.1517,1354.9482,4520.3603,2883.6704,1522.5026,1033.8839,818.6951,619.8731,1251.788,409,1826
0,1.7,0,36,0,10,49,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2861.2712,1541.0543,1290.724,1054.2821,928.5539,537.0426,1536.2369,4615.5504,2964.5801,1544.8454,996.866,810.0181,610.056,1327.7908,534,2153
4,1.8,0,36,0,10,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2938.594,1560.9858,1226.5677,1026.7982,976.748,531.5554,1802.8236,4898.5381,2991.8163,1415.5244,973.3887,774.7603,577.2199,1277.2771,543,2758
5,1.4,0,38,0,10,50,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3081.7565,1602.4372,1240.6573,1006.8772,985.0915,478.1139,2114.3699,5166.1776,3189.9537,1433.8211,932.8818,746.9095,583.7802,1270.6503,654,3630
8,0.7,0,42,0,10,73,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3632.8523,1690.9901,1284.3955,978.198,974.52,505.533,2328.6729,5840.3126,4007.6916,1632.7299,1012.0697,752.8192,610.5533,1235.673,905,4137
1,0.1,0,42,0,10,82,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3848.3147,1632.2916,1211.9287,924.0806,918.758,471.6176,2301.9008,6094.8715,4106.3751,1648.1679,946.7451,704.3916,603.7624,1231.2718,730,2757
1,-0.6,0,44,0,9,78,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3763.9719,1521.6794,1176.7038,911.6234,907.1108,487.8744,1942.693,5873.572,4059.1331,1540.7638,908.1559,744.3104,615.0753,1247.5894,652,3519
1,-1,0,46,0,8,68,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3534.1431,1523.1841,1173.1242,924.0112,870.0983,460.746,1128.991,5143.4073,3809.9785,1419.2462,875.9373,747.4844,600.2293,1226.8523,824,4445
1,-1.3,0,46,0,7,67,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3534.5626,1353.0831,1098.9758,832.5151,810.0104,428.6366,800.6874,4978.618,3749.5508,1356.5203,828.5044,718.5013,585.3484,1162.5476,384,1263
0,-1.9,0,48,0,8,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3505.2319,1312.6947,1001.2015,738.7464,734.4792,426.4844,657.2524,4996.1149,3681.0111,1222.6284,726.2676,624.9407,525.774,1168.7657,171,304
0,-2.5,0,53,0,7,66,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497.8968,1281.6702,1013.7634,736.2446,741.1644,442.0276,677.9427,5039.1197,3692.5747,1235.1833,728.9382,639.6066,505.4817,1133.0606,71,0
1,-3.1,0,53,0,0,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499.6137,1269.0922,1013.8123,718.045,713.5802,422.3068,694.4675,5004.5189,3684.6999,1239.2033,740.8782,632.9334,504.6834,1130.471,23,0
0,-3.7,0,55,0,0,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3534.4788,1245.3405,983.5934,748.7977,721.393,439.6261,708.0799,5008.0168,3680.4839,1228.5692,720.3157,645.6399,511.5867,1164.3847,17,0
0,-4.5,0,59,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545.7381,1225.0948,1003.4115,736.15,716.1862,447.5487,714.7073,4966.1025,3711.7306,1239.2938,705.6134,660.754,518.6519,1155.9727,21,0
1,-4.8,0,62,0,0,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545.0453,1234.8361,998.7819,737.8118,719.3895,430.2526,703.6267,5015.1474,3741.9028,1240.7358,713.8558,652.4215,491.9447,1179.1844,36,7
1,-4.6,0,62,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3509.9574,1215.4999,1008.8125,746.7405,758.696,453.3727,712.9253,5054.0981,3712.881,1261.5443,738.4226,634.9939,520.7774,1194.9703,79,549
3,-5.4,0,60,0,0,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477.111,1265.0238,1026.215,759.8974,801.0049,415.8532,698.6146,5032.8659,3704.9738,1286.6959,738.4536,665.6662,533.0984,1190.9673,190,840
4,-5.5,0,60,0,0,57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3349.1429,1350.7484,1094.459,866.0032,895.3446,469.4233,690.8519,4911.043,3621.1591,1334.6531,768.5667,703.2221,551.6661,1197.7868,382,2408
11,-5.9,0,62,0,0,62,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965.945,1443.8821,1205.135,966.3935,982.1754,475.536,692.9302,4577.0961,3240.4111,1311.672,911.872,746.6684,584.2306,1380.4266,798,4521
6,-5.1,0,62,0,0,67,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707.7563,1442.563,1343.5304,1054.5811,926.4729,526.9562,852.1718,4154.1002,2870.9255,1286.8968,950.1574,769.8042,608.15,1451.9185,535,2779
1,-3,0,53,0,0,62,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2676.2793,1469.5658,1315.2247,1093.3679,1092.3515,546.0655,898.2249,4060.0781,2875.7551,1331.1931,933.4435,790.2159,617.7173,1390.8253,383,1542
2,-1.1,0,41,0,0,52,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2675.3376,1455.9611,1253.2676,1042.8067,1048.5879,500.0299,967.8594,4105.3856,2923.9935,1413.5717,963.9306,787.3777,615.4118,1357.3101,321,1360
1,0.3,0,35,0,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2734.7321,1487.4814,1267.8483,1041.5243,1084.259,480.4861,1095.7959,4231.7063,2888.7594,1420.2365,950.0097,810.9914,640.4325,1392.7596,378,1634
5,1.7,0,33,0,0,53,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2742.9254,1491.6646,1278.4626,1091.2253,1148.392,496.6182,1286.7591,4400.8707,2940.9951,1465.8026,972.8018,780.7081,685.8402,1310.6514,473,1901
2,2.8,0,31,0,0,59,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2735.4908,1595.6954,1348.6224,1141.7671,1085.1446,509.4384,1562.5994,4588.4278,2929.4599,1441.1287,1039.1849,802.4767,675.4948,1335.756,507,1856
3,2.8,0,31,0,0,67,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2829.0337,1579.6087,1323.6466,1077.7064,1116.6357,491.9404,1709.2088,4653.4628,2948.0913,1340.4747,1002.07,771.9594,646.3314,1381.4521,513,2286
5,3.1,0,31,0,0,49,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2910.6127,1534.2658,1254.171,1080.6341,1016.6768,489.8572,2001.143,4895.5607,2930.3581,1330.4894,1032.0568,772.0241,620.9333,1245.2536,555,2830
2,2,0,33,0,0,49,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3020.0523,1627.733,1323.9564,1072.8606,992.8577,540.4582,2248.4339,5185.5534,3113.5551,1347.7172,988.0769,729.1137,591.2743,1243.5413,647,3608
13,0.7,0,35,0,0,52,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3563.6936,1815.3616,1401.9515,1110.6809,971.3395,473.8679,2386.5336,5945.3535,3963.6664,1525.5951,1023.379,760.8493,612.8807,1270.7547,883,4116
5,0,0,37,0,0,49,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3689.5483,1747.9277,1343.4769,1009.3917,875.3681,451.1185,2314.445,6224.9751,4046.367,1429.8093,895.0218,737.5225,572.4298,1311.325,756,2681
5,-1.2,0,41,0,0,51,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3702.9572,1591.6307,1277.0801,920.4722,836.1002,433.4512,1949.2074,6022.0874,4051.5313,1390.1517,883.4666,678.8321,597.1872,1223.8172,656,3691
2,-1.9,0,43,0,0,47,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3515.735,1544.932,1207.8859,874.3986,804.3689,431.0549,980.5884,5049.4117,3781.2139,1313.4913,848.9077,678.3691,582.9558,1256.3818,860,4890
4,-2.7,0,47,0,0,62,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3450.0394,1463.4172,1109.8532,806.0625,797.3206,426.0062,747.4716,5022.2071,3739.4259,1298.1265,797.6767,683.9038,580.1228,1200.983,439,1353
3,-3.4,0,50,0,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3530.7779,1313.0372,1061.3546,737.0367,685.4949,413.9627,680.381,5085.3867,3675.0727,1179.1525,728.083,646.7358,521.431,1163.6158,172,330
0,-4.2,0,52,0,0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526.5295,1304.0931,1070.9973,716.9923,688.5591,393.1114,663.6361,5070.0387,3652.2394,1219.7126,717.8279,627.0878,524.1968,1142.7692,82,0
0,-4.5,0,54,0,0,64,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554.3337,1260.1155,1043.3499,743.5398,691.2845,394.6711,665.25,5067.387,3669.5737,1178.4694,710.4544,624.6749,519.8637,1135.6772,21,0
0,-4.8,0,57,0,0,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536.5222,1267.5323,1047.3797,730.2592,682.0138,391.9787,659.4258,5110.9426,3694.5601,1181.4535,717.9522,622.5838,531.599,1136.5285,31,0
0,-5,0,56,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511.4113,1273.4056,1051.9296,718.3363,695.7045,389.1261,667.8139,5087.2607,3665.9181,1204.1318,709.3169,628.7115,525.4984,1146.0734,21,0
2,-5.3,0,58,0,0,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508.602,1259.798,1057.1199,730.784,651.6932,405.5522,654.7533,5102.841,3721.4543,1230.8025,706.3353,609.1766,514.7444,1188.1349,37,10
0,-5.4,0,57,0,0,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481.0991,1260.5024,1053.0847,759.0664,675.5704,394.3463,632.901,5109.076,3706.5981,1195.2169,715.4235,642.2429,529.4745,1202.9087,84,536
2,-5.7,0,59,0,0,72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3465.1617,1329.0456,1069.0534,796.9496,740.2558,416.3324,639.5548,5104.3079,3665.7553,1242.349,717.7542,641.3467,535.2116,1253.7399,170,830
6,-5.8,0,62,0,0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333.7199,1386.0352,1283.0229,904.6794,800.765,418.9254,630.3595,4886.7308,3544.9167,1316.976,798.2702,665.3684,553.9927,1287.4788,383,2357
13,-5.8,0,64,0,0,81,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2976.6532,1482.1686,1286.2548,976.0836,898.6462,498.77,629.4961,4498.1376,3199.593,1340.0778,878.2672,763.5476,555.2024,1312.4636,762,4469
6,-5.3,0,63,0,0,75,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660.8899,1430.0627,1287.1307,1081.7492,952.4459,558.4085,587.6593,4179.9615,2918.2224,1404.3175,910.8905,788.585,572.3999,1449.5354,551,2667
1,-3,0,59,0,0,72,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2695.4674,1545.9096,1245.0589,1086.2296,1049.6192,496.7508,640.7167,4119.1857,2933.9881,1378.7462,923.6747,827.7799,630.4882,1356.3297,348,1563
3,0.3,0,48,0,0,84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2627.0855,1539.8608,1193.0663,1114.7388,989.1951,460.2009,813.7731,4242.3509,2921.9517,1464.7849,924.2497,817.5858,647.342,1425.0677,346,1524
0,1.9,0,37,0,0,89,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2660.2517,1580.3724,1234.4822,1058.1047,1027.2847,444.0486,958.083,4422.1104,2912.9564,1464.9513,940.2153,770.0696,642.1188,1290.6166,374,1736
5,2.5,0,32,0,0,79,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2735.3634,1587.223,1286.22,1201.1361,1045.2335,479.6407,1169.0601,4442.3775,3018.1795,1456.9798,973.9405,743.6109,660.8086,1285.1048,467,1958
2,3.7,0,24,0,0,61,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2892.0214,1616.1752,1276.3003,1094.4249,1049.7218,518.3318,1356.0336,4559.6137,3100.1181,1442.4987,971.05,798.3843,593.1998,1368.7134,471,1989
0,4.2,0,24,0,0,51,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2891.404,1566.9818,1203.8513,1088.6004,1056.5049,498.057,1601.6643,4635.4605,3198.18,1440.2455,995.4328,786.0069,615.1573,1292.4774,587,2397
4,4.4,0,21,0,0,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2989.6988,1586.4321,1228.5559,1033.6085,982.2618,504.1745,1991.0175,4864.2162,3176.3425,1382.3881,933.3924,785.3284,642.5585,1242.8952,611,2968
3,2.8,0,25,0,0,42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3321.542,1580.6947,1221.0598,1076.3954,947.9454,492.2065,2314.2411,5244.3801,3355.9506,1439.9908,961.2395,751.709,577.7605,1218.3469,724,3902
5,1.4,0,33,0,0,66,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4085.1705,1789.4842,1361.0115,1067.6441,919.109,486.3922,2267.2554,6062.3026,4218.6575,1636.6674,1042.4802,696.3873,590.9435,1252.7941,795,4384
3,0.3,0,41,0,0,81,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4300.386,1773.0155,1210.1477,957.1829,955.5784,454.7567,2243.716,6242.9003,4487.173,1534.4645,927.8157,686.9229,579.6686,1244.7781,743,2849
2,-0.5,0,46,0,0,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4199.695,1682.6957,1213.4009,949.9299,915.2136,439.9105,1881.364,6155.4568,4301.7836,1399.6312,891.4896,704.7801,590.6676,1273.2122,670,4094
1,-1.3,0,50,0,0,53,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3661.1242,1620.6947,1129.8399,825.8492,804.305,430.5141,1008.8204,5154.8415,3834.0677,1309.1869,829.1321,657.3499,570.1823,1197.4975,952,5942
0,-1.9,0,53,0,0,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3688.0274,1496.0419,1074.2401,800.3938,768.1984,434.616,762.6202,5076.194,3740.9032,1239.5828,782.3974,623.6173,552.9138,1216.2357,488,1519
0,-2.2,0,55,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3568.3228,1347.0204,989.0587,756.9183,713.1816,396.8457,687.5132,5046.1828,3577.6298,1145.4391,732.3995,596.0819,491.5265,1146.2945,203,422
0,-2.8,0,55,0,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562.9002,1324.7721,945.0866,739.376,704.8465,378.9377,682.6279,4993.8208,3529.0029,1167.986,736.4216,587.5077,492.6154,1166.065,80,0
0,-3.1,0,54,0,0,47,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.5713,1303.4202,942.4433,737.57,737.6282,380.9029,665.7014,5007.6017,3576.7902,1183.6191,728.7905,598.096,499.1929,1180.2015,29,0
0,-3.3,0,53,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3585.3199,1282.6498,963.5258,736.0716,708.2745,384.5593,695.7822,5047.2595,3621.7373,1189.9962,736.5204,595.1597,484.8846,1212.8532,19,0
1,-3.6,0,54,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593.1222,1281.6038,983.4008,756.3677,699.7227,381.7499,702.9945,5056.7689,3602.6159,1184.0649,709.9015,600.3182,492.7805,1192.3592,15,0
0,-3.9,0,55,0,0,41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613.5127,1276.9517,976.6722,735.3438,677.1887,386.219,683.8058,5027.7845,3625.8562,1174.0479,705.3681,585.602,499.2016,1194.4084,17,6
0,-4.3,0,56,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626.1229,1282.7346,972.9086,752.0289,688.4548,410.9975,712.8269,5017.862,3651.5245,1172.6199,703.3204,592.0974,471.5277,1222.295,67,456
0,-4.7,0,59,0,2,49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614.4477,1320.5835,977.4097,748.2105,706.8916,410.3547,698.6396,4974.4476,3649.7453,1178.7365,720.9396,633.1428,493.4916,1227.2427,107,541
0,-4.9,0,60,0,1,58,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594.1649,1302.7369,1021.5883,772.1922,717.6114,416.2118,640.2497,4909.0664,3593.1223,1196.1151,744.8594,656.091,505.8951,1277.0173,137,758
2,-4.9,0,61,0,1,52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460.6491,1348.8183,1036.9465,818.9135,751.1567,441.1701,638.1921,4708.0566,3507.121,1221.7785,832.5457,670.6353,536.0136,1256.639,329,1371
2,-4,0,60,0,4,49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335.5973,1405.8746,1082.8424,832.2763,810.1841,427.7097,612.4689,4427.1011,3385.777,1210.059,832.8931,695.8349,548.7806,1308.1095,362,1689
0,-2.4,0,58,0,9,60,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3337.144,1559.2637,1042.6097,862.0376,858.8272,473.2689,696.6391,4340.9637,3443.1552,1367.4471,912.3217,718.028,557.3169,1322.1888,291,1539
