"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","semester","past_return","X5_6","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","m20","m25","m30","m35","m45","m50","m55","m65","f0","f10","f15","f20","f25","f65","bus_passenger","sub_passenger"
4,26,0,2.2,78,0,10,676,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4215.9441,3934.3337,2056.6408,1536.1812,1012.7033,923.554,811.9028,427.7178,434.289,201.6824,1232.4689,6061.1234,4066.6514,520.0501,617,2812
0,26,0,1.6,81,0,10,676,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3820.9956,3764.127,1981.3734,1430.5933,917.0438,812.6632,786.8307,382.2855,345.8317,160.6031,1077.0046,5753.314,4105.6005,460.0107,403,1507
1,25.8,0,2.8,83,0,10,665.64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3782.2766,3830.5931,1931.7484,1412.9302,917.8515,832.9278,754.2586,384.0978,345.5664,160.4799,1035.4663,5686.7425,4011.7504,447.7941,224,348
3,25.7,0,2.3,85,0,10,660.49,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3633.3753,3742.7575,1910.3216,1453.7071,897.0347,817.524,756.5025,412.9571,336.45,156.2468,1002.6332,5597.0264,4032.9314,445.5726,77,0
0,25.4,0,1.9,86,0,9,645.16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3569.9381,3728.5965,1865.3988,1406.5902,870.2351,797.654,761.1772,409.2294,333.0647,154.6743,964.8099,5534.814,4053.9955,448.2775,38,0
1,25.3,0,2.8,87,0,8,640.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453.3013,3685.4456,1894.5975,1373.8933,849.8333,803.9806,772.8336,403.8866,344.0553,159.7783,979.5032,5499.1005,4024.6219,449.9649,39,0
0,25.2,0,1.7,86,0,8,635.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3365.3081,3631.4043,1874.4476,1400.0058,883.7578,828.3382,758.9685,428.6339,327.2425,151.9704,971.2614,5503.9383,3998.1385,465.1624,42,15
0,25,0,2.2,88,0,10,625,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3301.0412,3629.5764,1879.2926,1387.583,908.6922,816.0637,739.7788,391.2017,325.9134,151.3535,920.9008,5459.7621,3997.8312,486.4057,110,664
2,25,0,1.4,88,0,10,625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3203.8463,3547.5761,1894.3209,1453.9737,927.4728,840.1643,780.39,377.7853,364.9997,169.5049,905.5782,5391.3593,3916.6472,502.2818,245,991
1,25.1,0,2.3,87,0,8,630.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3057.0559,3344.3937,1847.9461,1471.4856,983.136,892.6231,802.5696,422.205,375.4807,174.3721,895.7895,5275.9959,3735.2533,542.3363,529,2792
3,25.8,0,0.9,83,0,7,665.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3101.1656,3016.4756,1636.3184,1469.4425,1087.714,1021.6381,846.583,455.8381,257.2072,119.4463,814.5103,4948.2616,3332.3503,535.0077,852,4729
3,26.9,0,1.1,78,0,9,723.61,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2983.3265,2854.9303,1606.5695,1432.6679,1147.6782,1054.1821,864.5807,469.7272,248.7844,115.5347,852.3705,4682.4259,3028.0302,574.1246,575,2939
3,27.3,0,2.2,75,0,9,745.29,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3025.3516,2760.2793,1630.4784,1503.9626,1177.5689,1110.9129,948.4267,480.1023,412.972,191.7829,882.7916,4621.9292,2940.8527,587.9547,386,1649
5,28.5,0,2.8,69,0,8,812.25,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3057.8633,2738.8932,1648.9204,1562.0603,1101.7626,1020.6999,898.9485,474.3299,806.5499,374.5594,1054.1378,4613.3234,2964.1571,628.0599,392,1607
5,29.6,0,2.6,67,0,8,876.16,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3193.139,2662.0001,1628.8215,1583.6068,1160.5236,1082.4266,915.0728,440.3983,1174.3359,545.358,1267.9224,4729.7937,3006.0585,623.9544,466,1786
1,30,0,2.9,62,0,8,900,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3334.1206,2673.0026,1628.3774,1505.5759,1223.651,1113.0829,953.9351,497.7804,1326.7103,616.1205,1432.7078,4771.6374,3007.118,639.1286,544,2163
0,30.1,0,3.4,60,0,9,906.01,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3367.7273,2696.7632,1638.6287,1553.5791,1208.173,1122.9911,930.5808,465.4859,1113.7562,517.2247,1578.5003,4861.8491,2957.1577,653.4139,552,2201
3,30.2,0,3.2,62,0,8,912.04,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3326.179,2718.7242,1583.3042,1507.947,1135.2982,1157.9763,900.0991,469.294,974.8773,452.7301,1687.7193,4866.7294,3062.416,611.0759,664,2436
0,29.6,0,2.8,60,0,9,876.16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3411.5614,2826.0655,1604.1923,1525.2487,1134.51,1163.5531,886.0007,464.0776,668.3494,310.3795,1730.9388,4993.8593,3017.0934,606.1754,667,2916
4,29,0,2.4,64,0,9,841,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3536.2329,2949.156,1745.7244,1520.445,1133.319,1089.105,926.3228,448.7552,608.7475,282.7002,1803.0072,5397.0892,3204.6509,613.7699,789,3722
7,28.5,0,2.2,67,0,9,812.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3993.9551,3473.1818,2020.3278,1765.0611,1225.4292,1178.4917,964.0312,465.6449,574.3304,266.7174,1909.0713,6087.7012,4054.2385,616.7709,1066,4277
6,27.9,0,1.9,69,0,10,778.41,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,4308.2529,3805.9552,2184.4353,1753.8178,1225.7572,1081.7337,906.0302,465.2294,524.1283,243.4037,1871.972,6415.1678,4280.9759,589.8246,891,3078
3,27.3,0,1.8,74,0,10,745.29,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4354.0126,3949.6701,2162.613,1648.9442,1182.3319,1055.6832,927.7481,423.1796,521.358,242.1172,1790.663,6478.2435,4404.4125,584.8302,665,3035
3,26.9,0,1.6,75,0,10,723.61,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4216.9742,3901.6591,2066.6635,1586.5958,1146.4247,986.3682,872.599,440.6059,464.0629,215.5096,1605.4729,6208.791,4377.9695,608.1299,752,3303
1,26.2,0.3,1.4,81,0,10,686.44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3996.7281,3840.0261,2093.2269,1622.8623,1043.457,919.6121,819.2177,424.0105,459.096,213.2027,1250.3149,5951.9651,4228.8863,582.3496,754,3040
1,25.3,0,1.8,79,0,10,640.09,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3827.3511,3830.198,2032.3242,1546.0194,1010.34,798.2177,802.2969,378.5441,405.2847,188.213,1047.9321,5774.9308,4081.8199,498.501,464,1507
0,24.3,0.8,1.7,85,0,10,590.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3740.2721,3775.4927,1939.6874,1470.8639,911.7171,787.3433,783.6032,370.8694,404.7834,187.9802,1002.7705,5739.5716,4056.4131,488.1621,190,383
0,24,0.9,2.8,91,0,10,576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3643.2789,3769.1995,1902.0867,1420.8491,886.1165,793.9132,788.9424,393.9323,399.9573,185.739,961.2639,5680.7402,4045.2421,490.7561,63,0
0,23.6,0.5,2.5,92,0,10,556.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3536.3926,3745.9008,1876.6605,1398.3632,901.1156,792.7009,799.6854,387.7831,431.2784,200.2843,1009.2058,5593.0904,4029.3251,490.5876,51,0
0,22.6,0.1,3,89,0,10,510.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499.683,3702.7256,1887.4588,1375.6949,923.7352,771.382,784.4936,392.9138,421.1597,195.5856,991.3613,5572.5171,4050.9314,490.7147,38,0
0,22,1.2,2.6,94,0,10,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408.7099,3644.4567,1843.8257,1360.6271,929.1466,776.8145,773.2018,396.1328,378.8668,175.9446,978.4299,5483.0079,4027.2503,480.5091,34,16
0,21.2,0.7,3.2,94,0,10,449.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3275.1893,3622.4223,1836.1731,1392.5868,889.9142,789.2539,776.7418,410.9766,399.4606,185.5082,944.1637,5458.8359,4028.8457,501.8244,122,692
1,21,2.7,3.5,97,0,10,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3207.5727,3559.402,1829.7198,1449.7014,889.4091,807.2519,796.5432,425.877,409.5705,190.2032,935.5632,5368.5608,3929.8334,537.0068,217,936
1,20.9,1.4,2.9,96,0,10,436.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3119.6596,3374.5195,1837.273,1444.1602,1029.3099,925.4151,861.0965,466.1029,392.0202,182.0527,923.2469,5179.039,3737.8715,582.0545,523,2672
0,21.1,1.7,3.9,96,0,10,445.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3010.211,2882.1842,1600.381,1336.3601,1035.3369,959.8504,875.3928,515.4714,456.5561,212.0235,922.1228,4938.1641,3342.7735,592.5536,869,4734
1,21.6,1,3.5,96,0,10,466.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3103.4103,2779.215,1562.8768,1426.5261,1169.5086,1070.8651,961.8548,537.8247,516.7647,239.9839,934.7067,4656.0424,3073.0011,585.9311,597,2945
1,22.4,0.2,3,93,0,10,501.76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3092.4412,2711.4924,1515.4069,1405.4902,1174.1258,1071.4385,979.8717,531.3628,567.0556,263.3387,958.8602,4620.548,3091.3079,602.6987,446,1621
1,23.3,0,2.2,87,0,10,542.89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3124.8548,2666.7422,1519.4172,1463.8966,1156.812,1055.4914,899.268,476.5876,589.8511,273.9247,1016.7519,4513.166,3009.2787,618.4238,355,1549
1,23.2,0,2.7,88,0,9,538.24,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3306.8206,2701.3435,1566.7299,1573.2911,1177.3954,1070.0111,1030.5393,478.4358,622.1194,288.9106,1192.2921,4541.1163,3091.0018,571.1077,453,1660
1,23.5,0,3.1,86,0,10,552.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3355.2299,2703.2736,1513.5269,1579.9465,1175.9498,1122.6149,1053.9025,499.873,685.7856,318.4766,1153.2458,4762.392,3046.8723,628.7888,523,1966
2,23.6,0,4.2,87,0,10,556.96,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3270.052,2696.5494,1572.4618,1583.6066,1199.206,1182.208,1075.7768,478.4796,746.0365,346.4572,1356.0933,4838.6804,3084.1604,642.754,533,2065
2,24.1,0,3.4,87,0,10,580.81,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3307.6271,2804.2152,1564.3003,1619.7386,1170.6901,1128.842,1061.3209,511.1498,588.4967,273.2961,1470.9947,4889.0923,3145.3745,610.8263,628,2315
6,24.4,0,3.4,83,0,10,595.36,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3362.6492,2882.1753,1615.4791,1634.8128,1196.6859,1168.0477,1060.0128,469.7346,566.355,263.0135,1598.0051,4979.7246,3201.978,543.6647,656,2839
9,24.5,0,2.7,81,0,10,600.25,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3585.0304,3007.2639,1667.024,1661.8865,1211.7995,1055.9336,983.4336,452.4392,628.5283,291.8866,1756.3048,5177.5508,3192.9744,533.9453,741,3759
8,24.6,0,2,82,0,9,605.16,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4026.1284,3509.1341,2030.7352,1829.6935,1309.7206,1108.5092,930.8379,466.0356,562.3787,261.1669,1836.3499,5911.1559,3957.5542,576.8899,1056,4165
7,25.2,0,2.5,80,0,5,635.04,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,4299.3572,3714.0483,2141.5397,1819.7473,1241.4757,990.1106,888.1804,429.6512,530.02,246.1398,1840.83,6299.8714,4298.7103,538.3711,783,2858
11,24.7,0,0.8,80,0,9,610.09,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4346.2562,3906.626,2201.664,1761.6843,1142.2818,951.677,898.9207,412.898,535.0413,248.4717,1729.0537,6378.6693,4287.3223,550.8508,748,2832
4,24.4,0,2.7,82,0,4,595.36,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4339.201,3919.8975,2175.8082,1694.1088,1045.6211,956.9359,885.7186,447.6666,486.6202,225.9851,1442.1348,6338.2355,4247.4965,587.6277,642,3026
4,24.1,0,1.5,80,0,6,580.81,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4270.3346,3838.3616,2128.0745,1656.5851,950.181,885.1529,844.6626,438.4214,472.1706,219.2746,1176.5571,6086.4259,4117.4149,589.8124,678,3049
3,24.1,0,2.3,78,0,7,580.81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4004.5897,3840.3941,2054.3514,1449.369,946.0747,793.7355,764.7184,385.153,390.7259,181.4521,1066.1876,5852.1894,4128.3405,503.3711,432,1633
2,23.9,0,0.6,80,0,9,571.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3885.0718,3849.0043,2011.0728,1399.4514,901.5684,804.053,784.4115,384.9593,422.0078,195.9795,1059.2869,5895.2148,4107.2918,511.879,251,575
4,23.8,0,0.5,83,0,9,566.44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.9024,3825.4012,1955.588,1395.6567,888.1429,805.0924,770.7651,396.8884,428.6222,199.0505,1010.8286,5793.182,4074.0128,521.3844,105,0
0,23.6,0,1,85,0,8,556.96,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3657.6511,3771.5064,1931.3673,1358.2432,941.6644,811.188,764.0703,417.8662,450.7457,209.3253,1026.0846,5675.596,4069.35,525.6925,82,0
1,23.5,0,1.5,87,0,10,552.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614.5544,3744.9745,1926.6469,1367.5795,929.0295,798.6418,763.1388,408.9682,436.8388,202.8664,987.5248,5600.0908,4058.4364,520.5388,61,0
0,23.2,0,1.5,88,0,10,538.24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3494.4129,3682.8991,1894.6089,1383.9902,937.0666,783.4736,738.4803,414.3941,454.7206,211.1707,956.5668,5540.547,3981.1532,546.3282,47,12
0,23,0,1.4,89,0,7,529,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3382.5454,3660.8292,1925.5081,1366.4884,895.5178,797.7036,732.5611,386.9209,456.0628,211.7944,951.3123,5493.9262,4005.2265,554.2675,128,673
0,22.9,0,2.4,89,0,7,524.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339.6524,3592.4329,1903.9869,1376.2323,916.7476,803.7306,736.6567,394.7061,441.1537,204.8704,955.103,5402.6695,3900.3414,548.8565,232,1029
1,23,0,2.3,89,0,7,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315.3843,3430.2285,1820.9298,1430.2301,992.317,924.2996,829.5367,415.7776,490.3407,227.7129,863.201,5278.33,3700.7266,560.7935,471,2510
1,23.6,0,1.8,88,0,9,556.96,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3098.9684,3005.8885,1688.0601,1404.173,1085.7226,1006.7124,826.6916,450.9807,538.019,249.8544,1111.4586,4878.8991,3257.6873,570.5857,831,4451
6,24.4,0,1.4,85,0,9,595.36,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3119.7388,2783.7826,1600.7785,1451.5457,1136.8249,1095.0508,848.2416,476.6326,566.1928,262.9381,1147.8824,4618.9999,3014.5918,632.2547,569,2868
2,25.1,0,2.1,80,0,9,630.01,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3115.7563,2726.8354,1513.051,1539.6026,1163.861,1096.8305,895.2518,482.5177,609.8866,283.2295,1131.2057,4478.4841,2923.4968,603.8833,411,1695
0,26.6,0,1.3,73,0,7,707.56,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3215.017,2710.0967,1570.4065,1580.7398,1165.085,1133.4472,967.6234,449.6142,521.3526,242.1148,1199.9278,4491.5196,2982.5343,605.7265,396,1617
0,27.2,0,2.1,69,0,9,739.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3215.068,2703.1412,1585.0257,1600.2555,1087.6859,1092.6092,954.9764,412.1621,530.9665,246.5793,1296.1004,4490.6907,2906.7765,586.0936,498,1904
0,26.3,1,2.3,78,0,9,691.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3190.3805,2649.2455,1608.3881,1602.7572,1140.6386,1088.781,964.6463,454.8411,550.6627,255.7263,1310.4277,4693.5113,2926.9019,580.9815,563,2179
1,27.3,4.2,2.3,75,0,8,745.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3230.5061,2672.6842,1569.213,1491.6948,1106.3096,1153.9992,1033.7936,494.2402,599.9538,278.617,1362.307,4660.9733,2990.2925,603.6019,464,2087
0,26.3,0,2,77,0,8,691.69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3251.3113,2679.6894,1657.8858,1534.6239,1077.77,1053.9322,932.7668,496.8272,595.4614,276.5308,1404.3096,4719.3747,2931.8389,594.1229,596,2466
0,26.5,0,2.7,79,0,8,702.25,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3317.8096,2750.5313,1680.0224,1564.0715,1116.3246,1061.2402,972.8932,466.5573,526.5857,244.5444,1520.391,4880.3715,2975.3193,570.3628,663,2915
3,27,0,2.5,74,0,7,729,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3562.8056,2995.4273,1765.1247,1580.1822,1169.0861,1007.2613,932.001,433.8238,588.2273,273.1712,1735.2788,5226.4667,3131.239,519.2513,786,3869
5,26.9,0,2.7,74,0,6,723.61,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4177.1897,3539.7618,2123.6488,1790.1592,1220.4339,1043.9001,922.6255,453.6162,627.8649,291.5786,1949.8031,6017.3819,3958.3004,543.0598,1025,4352
4,26.5,0,2.8,75,0,6,702.25,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,4612.2823,4017.7502,2310.5036,1819.8877,1194.8948,979.4415,896.4489,451.0929,498.6218,231.5584,1909.3908,6490.239,4290.7441,565.3487,801,3146
3,25.6,0,2,77,0,8,655.36,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,4888.7757,4330.5143,2356.6517,1816.8821,1140.4878,971.1729,921.0811,455.2472,509.0074,236.3812,1778.3685,6635.8278,4416.8243,559.7997,656,3103
0,25.1,0,2.1,83,0,5,630.01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4940.4122,4500.8535,2443.911,1771.8673,1039.99,973.7946,930.3883,446.2301,506.3735,235.1584,1717.7131,6754.1421,4621.5522,584.2059,725,3178
2,24.6,0,1.7,84,0,4,605.16,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4823.1908,4507.6324,2323.7311,1619.7585,1016.1872,887.6644,931.3891,421.7856,389.1574,180.7234,1441.8335,6469.4952,4576.5541,580.4946,781,3413
2,24.3,0,1.2,87,0,2,590.49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4476.6558,4370.2424,2196.6342,1574.7349,946.1051,784.9983,818.4873,392.5203,348.084,161.649,1196.8351,6195.916,4456.0867,499.0602,524,2305
1,24.1,0,0.2,88,0,6,580.81,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4387.0378,4326.0159,2092.659,1520.8777,918.3771,764.1186,789.5529,382.0294,393.0636,182.5377,1158.0865,6057.6411,4254.321,492.302,450,1
0,23.7,0,1.3,88,0,4,561.69,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4165.581,4176.8475,2039.8862,1462.9394,915.049,776.8444,810.3886,393.024,399.2047,185.3897,1094.1518,5867.802,4125.4254,511.5884,153,0
2,23.7,0,1,89,0,7,561.69,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4029.0073,3983.2528,1987.2242,1431.0885,887.915,791.2744,818.9119,402.6434,365.6728,169.8172,1093.7966,5741.2595,4013.4007,509.207,109,0
4,23.8,0,0.4,89,0,8,566.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3861.6399,3862.3012,1943.3849,1388.5383,863.3873,769.3334,804.2282,362.5975,388.8379,180.5748,1005.6318,5635.1051,4005.1187,499.4104,43,0
0,23.7,0,1.6,89,0,7,561.69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3624.3974,3749.4215,1924.9847,1402.8062,888.3163,754.8628,782.0531,390.3934,380.387,176.6507,959.7911,5529.7403,3891.9416,506.4867,52,14
0,23.5,0,2,90,0,7,552.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3421.5359,3604.422,1883.2639,1395.0223,880.3298,769.2029,743.5057,379.66,387.6592,180.028,914.4315,5409.8307,3865.05,510.5349,123,763
0,23.6,0,1.5,89,0,8,556.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303.726,3559.7134,1893.29,1382.9666,918.2436,791.069,745.54,394.8994,408.1068,189.5236,925.2338,5297.9792,3792.5703,496.5134,158,707
0,23.9,0,2.3,89,0,9,571.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222.9156,3453.37,1888.2861,1370.2252,906.2679,764.0773,735.5451,397.9024,383.3373,178.0205,894.3116,5147.9869,3691.9282,502.8012,193,897
1,24.3,0,1.9,87,0,9,590.49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3205.9976,3388.0792,1879.4807,1360.1163,956.3515,768.3859,818.1931,417.9933,394.763,183.327,869.4346,5019.9251,3599.872,528.9879,332,1455
4,25.3,0,2.4,82,0,9,640.09,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3126.8595,3338.0642,1814.9174,1479.6615,1014.9077,760.0632,752.0403,428.5658,520.0041,241.4884,945.403,4816.3401,3469.0626,512.9407,408,1812
3,25.6,0,1.4,79,0,10,655.36,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3117.7112,3236.6675,1799.6478,1479.8778,1033.7515,815.355,745.0593,452.9312,504.8616,234.456,1029.1368,4707.8391,3415.1659,562.2143,328,1626
3,26.1,0,1.6,78,0,10,681.21,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3132.2172,3234.6015,1837.0283,1597.5965,1029.6389,808.1477,769.0841,467.8641,569.4617,264.4558,1069.2094,4608.578,3423.0333,527.2486,435,1850
3,26.7,0,1.6,74,0,10,712.89,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3174.7173,3304.739,1968.1952,1579.9195,1007.1695,837.857,793.3463,443.1865,631.8911,293.4483,1148.656,4702.1206,3480.4077,524.6791,474,2254
6,27.3,0,2.7,73,0,10,745.29,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3263.1365,3395.221,1921.1557,1658.4037,999.7666,826.1889,813.9917,437.0085,815.5614,378.7439,1329.5035,4795.8302,3681.1395,537.8118,577,2394
1,27.7,0,3.4,70,0,10,767.29,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3259.0968,3461.8958,1932.3239,1558.46,1020.9302,862.8615,794.4549,418.2386,885.8344,411.379,1440.4228,4878.3917,3722.5967,513.5357,551,2476
2,27.6,0,2.6,67,0,10,761.76,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3405.9743,3585.8932,1896.5009,1575.7561,1018.6021,834.0887,835.868,388.2113,790.2491,366.9894,1500.8329,5031.0904,3796.6643,561.144,651,2951
1,27.1,0,2.5,69,0,10,734.41,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3687.9642,3759.6743,1968.1939,1607.1093,1079.1997,917.9883,849.79,396.4327,909.726,422.4739,1648.8035,5384.0533,3937.2383,512.4326,704,3281
3,26.1,0.5,2.8,78,0,10,681.21,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4004.2089,3987.4806,2050.9027,1597.7425,1054.3661,922.0429,884.4465,429.2821,850.6262,395.0283,1805.2469,5724.7353,4245.5012,534.8385,747,3197
0,25.6,0.2,2.2,82,0,10,655.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426.9297,4291.0891,2211.0794,1689.5135,1111.7871,979.234,924.0255,418.5895,703.2349,326.5803,1845.5018,6159.6992,4476.129,534.5421,645,2915
0,25.2,0.6,1.9,87,0,10,635.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4745.726,4652.9799,2271.2196,1771.3003,1101.5701,926.8506,877.7886,452.6437,707.9967,328.7918,1884.8637,6756.1281,4684.8075,509.2411,580,2886
0,24.4,2.2,3.4,92,0,10,595.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5093.5892,4794.0649,2307.1508,1753.8947,1098.8915,917.398,833.4265,423.047,651.8888,302.7351,1861.6563,6909.9575,4833.3307,516.0179,519,3109
0,23.7,0.4,2.4,90,0,10,561.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5065.9053,4782.6312,2369.3607,1809.4377,1095.8796,898.8343,797.8931,425.9789,512.0862,237.8116,1705.3438,6873.4579,4749.8967,504.2623,638,3526
0,23.2,1,2.7,92,0,10,538.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4727.507,4581.4142,2273.6008,1705.5082,1037.5737,879.6428,815.7066,435.8423,447.899,208.003,1466.5074,6456.3805,4464.2546,533.4401,638,3863
0,22.5,3.9,3.2,95,0,10,506.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4493.626,4478.1149,2187.893,1649.0295,972.697,761.7226,777.9127,375.7743,338.5079,157.2023,1271.2966,6192.5801,4287.2166,459.0487,441,2042
0,22.3,1.1,2.8,96,0,10,497.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420.7022,4348.4875,2121.6018,1502.858,947.3157,743.4649,766.3213,381.6633,349.6234,162.3643,1209.3244,6098.2315,4093.1609,458.091,173,4
1,22.1,1.2,3.3,96,0,10,488.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4288.4353,4231.8049,2072.0491,1451.926,932.488,765.6684,736.8474,413.6013,350.4841,162.7636,1095.5675,5925.4663,3986.9246,450.6207,33,0
0,22.1,0,2.8,96,0,10,488.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048.9263,4026.4405,1964.0043,1384.6146,922.6752,760.4245,749.0619,404.1703,355.8373,165.2495,1084.0973,5781.9206,3847.2069,471.6711,25,0
0,22.2,0,2.6,96,0,10,492.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3961.1102,3873.9656,1946.492,1368.8785,907.5719,764.0105,740.2873,397.577,319.9553,148.5863,1035.6164,5639.1835,3752.3147,461.9565,35,0
