"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X7_8","X8_9","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m5","m25","m45","m50","m55","m65","m70","f10","f20","f30","f35","f40","f50","bus_passenger","sub_passenger"
2,6,0,6,25,0,43,36,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1355.8849,3733.5949,1101.5153,903.4158,839.0917,494.5315,894.1862,319.9716,5402.5325,2098.1166,1592.7784,995.1905,895.4763,496,2369
1,6.1,0,6.8,24,1,47,37.21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1503.8502,3888.237,1155.8846,929.2749,873.9639,455.8338,953.9572,370.1066,5695.2589,2037.0505,1484.3786,989.493,886.9698,600,2699
2,6.7,0,4.4,25,0,57,44.89,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1690.1451,4121.1446,1146.2046,912.0388,860.7777,498.2415,953.8868,334.239,6100.5215,2131.5587,1485.7464,994.7358,918.8101,584,3026
1,5.5,0,5.5,24,0,49,30.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2148.4088,4513.5811,1195.3977,963.2864,878.1713,507.6208,907.2738,282.1489,6626.7053,2133.9334,1484.3217,1022.8182,893.2569,664,2975
5,4.1,0,4.4,32,0,36,16.81,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2441.9086,4922.583,1205.3543,913.4913,895.8972,505.19,927.2118,261.3867,6962.4837,2181.106,1551.8914,1006.8428,911.1102,565,3051
0,2.6,0,3,33,0,41,6.76,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2504.4218,5255.1461,1151.3535,904.8168,840.7715,492.9212,885.7228,214.91,7262.125,2142.4738,1474.1211,931.048,930.091,387,2505
2,1.5,0,3.9,37,0,35,2.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2370.5977,5272.8134,1143.9278,901.6151,838.7506,480.116,866.7158,201.0974,7272.1411,2146.108,1477.1346,945.2477,868.3608,473,2815
1,0.7,0,3.3,40,0,33,0.49,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2090.7552,5145.9935,1132.7161,881.7007,823.4429,464.3095,878.2007,198.5035,7008.207,2150.6011,1449.8354,916.999,865.5528,420,3110
0,0,0,2.9,40,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1492.2509,4599.1107,1095.1831,823.0263,781.9858,435.9218,870.8588,173.1543,6427.7313,2004.0089,1351.8756,868.1336,859.9226,478,3614
3,-0.3,0,3,41,0,37,0.09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,932.5222,3842.8189,964.4395,770.1091,734.776,392.3919,849.778,163.9439,5570.723,1827.7381,1244.7377,768.8558,696.2012,531,2795
2,-0.6,0,3.4,43,0,36,0.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,838.9285,3789.7467,950.4898,741.9425,729.0055,400.8301,817.2072,169.3307,5553.2004,1808.2782,1270.299,748.4991,674.4972,68,1
0,-0.8,0,2.7,45,0,39,0.64,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,843.9967,3736.8634,968.2789,766.8863,716.3273,406.1925,804.0688,164.193,5527.5501,1819.4377,1254.2562,750.3786,682.2448,22,0
0,-1.2,0,2.4,49,0,53,1.44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,819.8517,3709.7164,958.52,760.1568,719.0851,394.5484,801.154,164.3029,5513.7239,1824.4079,1256.1458,724.2202,671.3284,12,0
0,-1.4,0,2.4,48,0,52,1.96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,821.6437,3721.6621,961.5759,762.4036,736.043,396.4204,789.4396,167.2617,5550.8891,1821.1116,1237.9671,725.4205,682.1069,7,0
0,-1.5,0,1.6,47,0,58,2.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800.7039,3701.4776,982.7569,768.3449,743.6591,390.4377,801.2095,171.8068,5578.5322,1843.9636,1235.5213,725.8024,670.4072,15,7
0,-2.1,0,1.4,47,0,57,4.41,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,788.4338,3650.022,976.7013,766.5113,756.4941,398.3483,808.9421,174.1847,5546.5121,1845.6432,1255.1624,713.6936,674.7778,46,182
1,-2.5,0,1,47,0,55,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,789.6746,3637.6197,960.7497,761.9243,718.7131,381.2847,849.1706,174.4405,5477.0035,1865.3518,1283.1946,722.9593,703.173,70,284
0,-2.9,0,1.7,46,0,55,8.41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,788.3366,3600.7015,981.477,773.5877,731.4339,378.2591,822.1616,156.6806,5427.4273,1832.9283,1225.6294,691.2652,722.8775,90,453
1,-1.9,0,2.5,43,0,65,3.61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,791.6674,3530.5476,1003.3846,783.0422,738.5064,394.7027,793.9189,183.417,5251.7363,1821.7624,1252.818,701.6038,720.455,171,819
1,0.1,0,3.2,37,0,64,0.01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,815.1009,3463.7617,982.5415,797.4107,737.6649,393.1225,763.7898,168.0061,5120.8068,1806.5157,1257.2701,706.4864,710.6689,222,1121
2,1.6,0,3.2,31,0,80,2.56,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,853.2072,3482.8483,957.8715,781.1163,762.1078,352.7092,765.2495,185.9542,5038.0861,1771.5513,1286.8347,780.6026,719.223,192,1032
3,2.4,0,2.7,26,0,70,5.76,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,916.6972,3494.3193,1064.9285,852.2919,765.5601,407.6772,763.3582,190.3864,5042.6835,1872.0651,1375.8482,825.271,748.0774,210,1085
1,3.6,0,3.2,25,0,62,12.96,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,976.346,3571.3527,1097.0417,827.6208,832.4788,453.9616,852.4076,223.5639,5178.9435,1974.7438,1343.1454,869.692,832.9617,305,1434
3,4.3,0,3.2,23,0,63,18.49,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1205.6293,3585.4233,1130.0485,818.1929,803.0735,433.8789,803.6658,311.023,5325.7925,1968.0959,1379.1417,923.506,902.1059,403,1628
1,5.8,0,3.4,22,0,51,33.64,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1289.4066,3618.4863,1115.4016,840.4161,757.6077,412.4244,857.6813,356.3555,5502.9174,1956.0306,1414.7662,1004.1844,895.9747,370,1665
3,5.6,0,4.7,21,0,48,31.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1433.9699,3763.9136,1206.5433,851.5671,801.2294,445.5705,853.314,318.7666,5648.9785,2077.0955,1510.3631,955.6996,895.2362,387,1936
4,6.7,0,3.1,20,0,52,44.89,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1660.5405,3945.1505,1150.7773,882.6929,793.9599,466.4944,833.1517,319.5268,5879.3766,2090.265,1448.7139,947.6773,881.2281,424,2087
2,6.1,0,3.9,21,0,40,37.21,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1965.0622,4197.9582,1090.1992,879.6646,800.0635,430.6503,850.2041,353.0077,6226.3893,2116.0221,1367.9365,927.4111,864.0063,443,2124
2,4.4,0,4.2,35,4,57,19.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2324.7777,4431.2922,1053.4478,894.4122,791.1145,427.9599,849.9253,309.3751,6592.487,2158.298,1369.0093,943.1069,850.3218,423,2230
1,2.6,0,3.9,41,0,41,6.76,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2255.7967,4466.5135,1081.2367,893.8933,805.1752,446.8625,862.8697,288.0943,6765.3289,2110.8874,1316.6988,963.7381,808.4689,423,2090
1,2.1,0,3,48,4,25,4.41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2177.0796,4356.8535,1054.2167,867.1342,755.2475,434.5472,855.5668,244.6904,6792.46,2122.1042,1356.251,886.7027,833.308,425,2568
0,1.6,0,3.3,52,2,19,2.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1914.6572,4319.2589,1018.9438,870.2758,768.3721,419.993,847.7328,191.2021,6681.5873,2119.0352,1359.6114,872.8408,833.5323,389,2514
1,1,0,1,56,4,27,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1369.2976,3971.1787,1005.2867,816.4735,762.991,428.3481,849.6374,186.3862,6123.5653,2019.7584,1400.4948,869.6827,796.9491,426,2622
0,0.1,0,1.8,54,3,23,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,831.6678,3676.3179,962.2698,745.9802,723.9956,396.8642,773.81,157.4314,5621.2479,1923.298,1207.4349,760.1264,718.7118,293,1572
0,-0.4,0,1.8,51,4,28,0.16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.6376,3692.8777,980.0235,752.9099,740.908,392.1239,783.6784,144.5197,5567.443,1924.2533,1234.169,766.3886,722.9042,100,1
0,-0.9,0,1.4,56,7,35,0.81,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.1701,3679.124,950.2084,742.5593,745.9094,381.5527,788.079,147.2808,5584.4534,1924.0385,1240.9721,762.8234,734.1835,28,0
1,-1.4,0,1.3,54,6,33,1.96,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.7025,3722.6671,967.6958,721.8465,762.3132,384.597,771.159,147.3324,5616.2966,1919.7293,1254.2303,775.1543,712.1941,26,0
0,-1.9,0,1,58,5,38,3.61,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.4514,3712.8757,947.5538,728.2283,745.3901,381.8686,750.9152,137.172,5657.456,1923.6467,1244.9493,766.8347,719.8326,14,0
1,-2,0,1.8,58,5,38,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.1631,3712.4788,948.51,704.9915,744.172,379.2104,791.2301,137.2303,5653.914,1925.1032,1241.9392,780.7036,713.3731,30,6
0,-2.3,0,1.6,56,6,32,5.29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.4709,3719.8677,964.3769,707.7129,765.3799,404.5244,784.6312,140.3208,5687.5822,1937.685,1245.3267,773.8215,728.705,74,542
0,-2.5,0,2.1,56,4,40,6.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.1016,3661.0075,913.3598,741.4031,763.3598,405.4921,818.7832,141.587,5607.1186,1909.5893,1262.2557,793.615,730.3871,166,874
1,-2.6,0,2.5,58,6,40,6.76,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.8086,3505.4529,1065.9893,929.7542,837.2643,433.0045,805.6816,176.7601,5450.7832,1927.6175,1325.0398,879.8217,859.2832,454,2531
3,-2.2,0,2.2,59,7,40,4.84,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.7308,3213.6469,1188.6528,1015.6863,933.5032,462.232,893.6854,149.9369,5204.9384,1798.8371,1344.214,1001.4249,946.3955,776,4283
3,0.4,0,2.1,58,8,41,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.4938,2981.4363,1239.0169,1016.4567,1005.0183,501.4042,926.8909,129.6776,4987.0686,1721.8049,1417.1769,1083.9664,932.573,493,2596
4,3,0,0.7,51,2,54,9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.6377,2970.1146,1208.9368,1083.396,1023.3992,489.7975,917.9287,129.7645,5067.4169,1815.1978,1433.3388,1117.6156,968.6329,350,1449
3,5,0,2.1,41,6,62,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1248.2215,3069.0469,1325.9192,1051.1967,1047.9434,474.1034,941.7812,136.3589,5248.0689,1778.4337,1484.8135,1076.8465,980.6344,324,1431
2,6.7,0,2.1,34,6,56,44.89,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1479.3382,3064.8286,1278.9384,1164.6448,1035.3826,497.6439,968.0196,158.2772,5327.5455,1823.7885,1559.4309,1064.9045,1012.5582,332,1566
3,7.8,0,2.7,27,8,51,60.84,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1436.76,3029.1841,1316.2635,1102.9691,1075.6796,521.3526,987.142,149.9201,5381.4329,1732.9939,1530.1215,1142.9062,1041.4163,435,1793
1,8.1,0,2.3,26,9,44,65.61,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1509.0834,3037.5383,1362.6711,1095.0902,1056.3358,540.0232,947.2905,148.0704,5624.5278,1790.9342,1524.8767,1125.1565,1086.4991,432,1787
0,8.4,0,2.9,29,7,43,70.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1494.9729,3083.0272,1313.3215,1124.6533,1053.2253,519.5667,974.6903,214.9578,5644.7648,1799.315,1540.6964,1175.4509,1063.5696,481,2152
4,7.3,0,2.9,31,9,33,53.29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1487.0145,3156.5483,1291.593,1181.5212,1044.9207,496.2952,960.1548,231.3754,5810.9623,1770.6628,1456.0688,1141.5233,1019.9888,578,2732
4,6.8,0,2.9,34,9,43.5,46.24,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1603.7811,3333.8903,1341.0075,1165.1598,976.3545,517.4587,890.5789,212.2188,6023.0394,1810.3734,1447.8589,1083.6102,1002.5931,662,3365
0,6.1,0,2.7,38,7,66.5,37.21,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1862.6025,3784.2876,1551.8902,1158.7634,975.4415,530.1884,946.9906,212.5436,6576.647,2160.5105,1604.4145,1117.2003,1056.6828,854,3788
5,4.8,0,2.8,45,6,81.5,23.04,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1961.3045,3975.1632,1414.6552,1057.4566,845.2754,532.7736,985.1746,188.2193,6754.7932,2134.6016,1538.2905,1083.7651,1004.9374,709,2478
2,3.7,0,2.3,43,4,88,13.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1830.9914,4047.0361,1314.3268,1016.57,849.5216,490.4885,945.1819,201.4318,6724.3006,2053.4274,1447.2648,1067.6393,963.6175,480,2235
0,2.9,0,1.7,46,5,94.5,8.41,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1712.4575,4024.3692,1212.208,960.7135,812.2175,490.3424,979.019,217.589,6396.2294,2024.7603,1437.8443,939.2525,893.9808,452,2350
0,2.5,0,1.6,44,8,100,6.25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1348.5914,3866.604,1152.2407,869.0024,789.0931,472.7109,945.3039,203.4462,5882.6621,1997.7821,1431.4457,891.5812,863.3937,463,2323
1,2.4,0,1.2,45,5,114,5.76,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,812.0378,3655.1606,1041.2831,767.195,756.8757,433.1997,851.9371,152.379,5647.0159,1929.4355,1295.2537,790.4834,735.1704,331,1071
1,2.1,0,0.3,47,7,129.5,4.41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.6058,3665.4519,1043.4254,739.7001,722.6897,421.3967,860.7543,149.6672,5684.9079,1929.2863,1271.3452,796.0282,729.4375,215,2
0,2.1,0,1.6,45,6,35,4.41,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.3878,3658.2067,1059.6125,748.8412,719.4497,410.041,858.1178,147.3429,5657.0029,1952.3514,1264.0119,791.6398,749.1205,44,0
1,1.6,0,1.1,47,0,30,2.56,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.8648,3579.5703,1056.9036,739.3418,706.1669,409.9479,867.6037,147.3622,5700.9553,1951.0563,1265.321,782.8662,734.2212,27,0
0,1.2,0,0.6,48,8,29,1.44,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.7683,3612.4502,1065.1909,725.5648,708.6924,408.7754,872.4377,154.7812,5694.6214,1970.4844,1275.2579,785.317,727.4077,11,0
0,1.7,0,0.6,49,8,28,2.89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.2998,3620.4554,1102.9021,745.7818,709.4648,413.6279,887.5478,152.6827,5715.7082,1951.9281,1277.4253,812.8062,709.0099,33,4
0,2.1,0,0,47,8,37,4.41,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.8756,3653.2539,1090.6993,740.5194,701.6917,401.0148,903.612,149.9078,5691.7721,1957.1445,1251.1446,806.7382,711.2495,78,555
0,2.2,0,2.2,50,9,38,4.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.4643,3652.7937,1128.5496,730.9285,700.3129,459.3616,899.1248,160.3021,5586.238,1947.6633,1268.4096,839.3245,732.266,190,850
3,2.4,0,1.8,51,9,39,5.76,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.0082,3537.4063,1249.1694,886.2839,814.7981,487.5397,867.4232,159.4113,5415.3254,1936.5566,1312.48,897.089,834.6694,436,2382
2,2.9,0,2.5,51,9,43,8.41,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.223,3159.068,1323.6806,1014.7981,922.4315,504.0169,895.6153,113.2988,5234.7507,1840.2723,1377.9175,990.7179,897.1205,777,4199
1,4,0,2.4,48,9,50,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.4233,2971.4435,1332.4057,1041.2993,1031.4265,515.7977,977.133,114.7066,5050.2942,1766.3514,1417.8994,1111.1025,963.9636,499,2667
2,6.3,0,1,46,7,49,39.69,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140.7664,2922.7637,1359.8694,1101.5472,1072.889,524.0022,1020.2792,123.0277,5112.8916,1852.5829,1517.4668,1122.5048,999.4022,366,1521
1,8,0,1.5,50,4,52,64,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1401.9868,2999.7183,1321.0898,1050.5945,1075.6498,544.5534,991.5818,122.7786,5228.2416,1836.9158,1553.363,1081.0072,986.2762,294,1452
1,10.1,0,1.4,49,5,79,102.01,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1353.7326,3091.9873,1382.8414,1056.4573,1107.3337,558.6517,1039.2656,142.4256,5355.4101,1807.563,1528.5454,1125.989,1013.7649,379,1665
2,10.8,0,2.9,46,7,98,116.64,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1385.8838,3155.0161,1359.6664,1087.4015,1078.1226,510.2213,1006.8725,175.5389,5461.3364,1832.1957,1536.0307,1227.664,1084.839,401,1945
4,11.3,0,2.5,46,8,102,127.69,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1395.7375,3129.5403,1348.842,1188.1292,1144.253,531.414,1017.1217,161.4154,5480.7258,1800.1621,1524.7675,1231.457,1107.7575,431,1782
0,12.2,0,2.1,45,6,102,148.84,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1473.1781,3174.7184,1356.0743,1126.5392,1122.7647,560.1764,877.686,141.9652,5396.9342,1764.7984,1545.0841,1176.4673,1101.2251,507,2290
1,11.2,0,3.8,49,5,97,125.44,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1420.4814,3186.975,1309.4028,1159.6049,1052.6612,599.1383,923.6255,230.1017,5585.3373,1803.2712,1511.176,1081.7875,1042.4236,565,2756
1,10.7,0,2.9,50,3,92,114.49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1620.8522,3384.6168,1274.7212,1108.8543,1006.4063,604.5705,965.7596,213.7789,5826.9475,1840.0147,1546.0936,1031.5801,1039.6948,710,3558
7,9.2,0,2.1,58,2,98,84.64,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1710.9642,3908.0945,1388.6895,1134.9995,906.3235,566.7527,964.2687,213.507,6484.9502,2229.3351,1644.941,1082.3057,1073.5069,885,4399
1,7.5,0,2.3,64,0,80,56.25,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1856.6098,4251.8774,1361.8314,1114.9467,918.1734,560.1809,897.4033,188.3277,6959.466,2290.556,1590.1432,1022.676,1042.6844,754,2770
4,6.5,0,2.9,70,0,63,42.25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1853.923,4504.3316,1328.4502,1118.0089,928.6451,538.3764,896.8177,196.9331,6981.171,2240.9118,1627.7566,889.9279,958.0453,459,2581
5,5.7,0,2.4,73,0,42,32.49,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1806.1294,4552.3143,1309.9869,1070.6695,932.5322,550.015,893.6321,167.6686,6737.286,2240.9949,1549.1394,956.1584,965.5231,524,2489
0,4.9,0,1.5,74,0,42,24.01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1293.689,4235.0056,1174.9078,961.8307,840.0101,490.4713,882.4526,180.4151,6364.2067,2156.0393,1394.9049,901.6991,922.2972,623,3891
0,4.2,0,1.4,77,0,28,17.64,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,837.8424,3835.2541,1056.8765,758.9783,772.0209,425.8829,824.4942,167.2428,5691.779,1967.7567,1291.0634,761.8986,726.6989,539,2131
0,3.5,0,1.9,78,0,35,12.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.3787,3767.1758,1069.8859,738.1766,765.7186,424.2169,829.5821,169.2544,5629.1082,1958.4701,1283.8431,754.2871,729.9561,114,2
2,3.6,0,2,79,0,36,12.96,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.5188,3810.8072,1064.602,733.5573,760.6767,418.0627,853.9768,162.6404,5610.9702,1958.1782,1291.9711,769.8938,724.6742,24,0
0,3.4,0,2.4,82,0,51,11.56,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.845,3745.9485,1059.3691,736.544,750.8911,407.4201,830.993,155.2552,5628.1519,1972.1703,1284.2518,766.4313,726.0994,9,0
0,3,0,1.8,84,0,42,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.4268,3753.654,1047.5508,754.3302,744.8166,420.17,809.3886,153.3275,5698.0209,1972.0213,1285.591,779.656,734.1848,12,0
0,2.6,0,1.6,84,3,42,6.76,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.2892,3752.1928,1034.7438,762.4261,741.8054,415.5455,834.4887,147.5291,5682.9826,1983.7073,1269.548,794.7653,718.8554,23,3
0,2.2,0,1.1,85,2,46,4.84,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.8256,3710.8502,1064.6498,730.4919,744.0845,405.206,831.3185,157.3599,5661.4583,1970.6501,1255.067,810.0269,729.0204,47,320
0,1.9,0,2.4,91,3,36,3.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.5138,3697.6623,1051.792,744.8459,799.626,429.8989,835.6319,162.6429,5608.7757,1948.8496,1270.4617,843.8138,777.437,118,401
0,1.8,0,1.7,93,2,32,3.24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814.8663,3642.8789,1067.2851,773.6546,766.5893,436.0297,822.2817,151.5812,5510.6543,1946.273,1272.6105,781.2954,738.57,126,613
1,2,0,2.8,95,7,27,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.7029,3545.8514,1009.2206,737.9825,783.8184,436.2004,841.3075,177.4765,5384.1292,1896.9967,1258.7968,821.5351,753.9088,222,1058
4,3.3,0,0.9,94,7,34,10.89,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.0282,3421.4173,1008.2118,794.0173,811.7939,439.3955,875.9908,208.6554,5281.9705,1847.0133,1270.6958,825.6855,802.4865,268,1257
2,5.6,0,1,82,4,32,31.36,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.8959,3449.4418,1019.7214,883.3257,852.0237,495.7795,821.8623,221.4507,5183.989,1891.2661,1306.2538,921.5004,822.1011,227,1120
2,8.9,0,2.3,68,2,55,79.21,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,888.2283,3471.6583,1094.501,916.8716,827.2313,461.9994,800.0851,263.2049,5216.6442,1957.1393,1315.9619,951.2305,872.464,288,1258
