"y","past_return","m50","temp","f50","m20","sub_passenger","bus_passenger","X10_11","m25","f20","m30","m45","wet","f45","m55","sunny","m5","f15","f25","f0","f65","m35","m40","f30","wind","semester","m0","f60","f35","most_use","m70","m60","dust","f55","f40","m65","f70","cloud","X8_9","rain","X12_13","weekend","temp.sqr","X15_16"
1,2,1012.3326,-6.9,885.3994,2232.7937,3975,650,0,2802.1667,3745.3311,1668.6813,1187.2271,74,869.33,909.1677,0,398.9611,555.9782,2910.6024,365.4676,568.5834,1339.654,1057.1899,1611.7932,1.7,0,455.1161,738.5283,1172.0494,17483.0718,877.9918,599.5743,31,851.0587,920.1772,482.9345,1167.3837,0,1,0,0,0,47.61,0
2,4,1029.0128,-5.6,920.594,2191.9116,2418,472,0,2578.5012,3568.4919,1610.8637,1214.1857,70,911.7725,973.0677,0,408.679,518.7591,2722.3241,429.2446,582.8753,1352.2743,1129.0011,1529.8425,1.7,0,486.5574,770.2037,1226.8977,16781.107,914.8191,690.4494,35,932.5005,1006.3248,519.0443,1351.3305,0,0,0,0,0,31.36,0
1,4,1052.1415,-3.9,977.4414,2230.5609,1387,320,1,2550.286,3580.1617,1607.5287,1225.8203,59,990.3601,1040.1683,0,475.7972,620.5582,2724.9913,335.4462,605.7635,1420.146,1208.0399,1596.4867,3.3,0,463.8254,724.2547,1323.9254,17034.0867,913.7922,723.2847,32,988.4536,1019.3059,572.6106,1352.7421,0,0,0,0,0,15.21,0
3,2,1123.1168,-2.9,954.021,2249.709,1272,331,0,2527.8673,3655.1747,1637.0637,1207.5734,50,1003.1084,1012.77,0,524.9356,682.0011,2859.8124,406.4062,629.726,1427.7591,1158.9257,1594.5709,2.5,0,555.9532,728.1127,1284.018,17235.9751,808.9757,723.9972,29,987.4762,1023.5443,514.7005,1314.9179,0,0,0,0,0,8.41,0
2,2,1130.0713,-1.9,992.1748,2358.5962,1451,375,0,2635.2685,3686.1641,1723.8399,1284.2199,41,979.3012,969.1533,0,556.5266,979.4407,2819.7344,431.662,644.7294,1512.8783,1240.0477,1666.1753,3,0,523.8664,710.7625,1311.8653,17714.522,862.361,735.3104,23,1016.6984,1077.6245,513.0324,1292.7445,0,0,0,1,0,3.61,0
0,1,1134.1239,-1,1015.8053,2463.1925,1583,375,0,2693.3957,3772.9014,1756.4694,1351.3642,36,1055.3511,1055.6932,0,656.4473,1145.6415,2899.632,384.7414,636.1897,1510.7149,1241.676,1680.0885,3.5,0,561.5951,772.3761,1313.8342,18090.2286,882.4739,702.1091,26,1031.4987,1106.4922,545.7039,1285.2391,0,0,0,0,0,1,0
0,2,1093.5743,-0.3,1056.06,2620.9792,1777,512,0,2720.5832,3928.7682,1776.7648,1314.9807,35,1084.7349,1140.0343,0,743.2015,1405.0421,2959.0063,472.3067,601.7878,1513.4468,1267.9497,1709.4964,3.9,0,513.1402,770.0335,1371.4647,18600.5096,955.3927,719.8352,23,998.5151,1116.0326,572.239,1269.6216,0,0,0,0,0,0.09,0
0,2,1092.5798,0.2,1013.1155,2874.6182,2065,475,0,2889.071,4018.8458,1708.6887,1275.6358,35,1126.99,1048.984,0,972.5607,1547.7431,2993.047,419.6709,561.6473,1566.9317,1252.2686,1685.6751,3.1,0,559.6477,718.5217,1354.5089,19091.3864,967.184,681.952,40,972.6939,1129.2057,527.9919,1271.8679,0,0,0,0,0,0.04,1
2,0,1080.6015,-0.2,1015.3309,3114.3131,2584,566,0,2922.6532,4318.8545,1731.7912,1223.5375,35,1052.5725,1005.4659,0,1152.4645,1763.5578,3089.3955,557.3207,562.5571,1543.158,1233.1183,1632.3646,4.4,0,576.6225,717.0807,1302.5728,19655.1029,960.0423,725.3019,32,966.9011,1071.0795,484.7404,1271.1999,0,0,0,0,0,0.04,0
0,1,1007.3894,-0.6,942.3664,3403.613,3289,638,0,3038.0262,4704.006,1875.934,1295.8359,35,974.1498,991.7557,0,1409.357,1883.649,3151.479,471.7198,544.8541,1536.2436,1215.8218,1690.6295,3.5,0,557.0616,739.6047,1228.5762,20628.5075,903.6355,676.7172,27,902.0907,969.2102,457.4308,1245.5964,0,0,0,0,0,0.36,0
5,0,999.073,-2,990.624,3732.7361,3779,868,0,3595.2605,5266.4836,2078.2652,1329.958,38,1034.9302,1012.8495,0,1483.7837,1976.1961,3806.3418,445.6075,597.6409,1685.9512,1283.7262,2007.096,3.3,0,499.7275,791.8457,1463.6078,23635.7422,925.5742,729.6058,27,874.6959,1031.2216,455.1739,1287.4995,0,0,0,0,0,4,0
0,2,897.6612,-2.8,908.7218,3754.0157,2632,784,0,3727.9568,5421.7819,2153.6031,1154.1236,41,996.9915,897.6764,0,1438.6325,1846.8146,4025.2727,443.6855,576.366,1627.4966,1203.8528,2040.239,2.9,0,488.564,723.225,1338.4057,24088.7715,886.2791,667.0507,28,829.0165,899.8241,433.7759,1268.0786,0,0,0,0,0,7.84,0
1,0,896.612,-3.2,855.951,3417.0451,3423,571,0,3665.3493,5139.8844,2048.9237,1126.8164,43,874.7991,808.893,0,1276.9586,1394.0853,3856.3143,433.7694,583.845,1514.0305,1104.4284,1929.1732,3.1,0,455.7605,733.1607,1295.3528,22866.0733,874.0751,629.6419,24,813.3578,824.994,441.3671,1190.4213,0,0,0,0,0,10.24,0
2,0,819.233,-3.5,894.9325,2949.5532,3857,760,0,3483.3111,4530.2428,1948.7878,1088.04,46,858.0812,786.3411,0,760.8858,868.5568,3715.8999,455.6096,583.8858,1433.1295,1046.9835,1837.3688,3,0,486.5508,693.0956,1193.2282,21091.5213,844.6134,637.6377,21,810.6355,791.4461,462.6835,1214.7864,4,0,0,0,0,12.25,0
2,1,804.2497,-4.2,814.4147,2809.6994,1008,372,0,3471.2001,4527.1962,1950.833,1063.0163,49,812.6034,742.6208,0,492.561,704.7239,3696.365,431.0137,555.8981,1352.3223,1012.8839,1853.319,2.2,0,457.7847,685.953,1169.5732,20830.5082,845.3267,595.2498,34,787.2165,812.9649,460.4632,1166.1842,9,0,0,0,0,17.64,0
2,0,708.3053,-4.5,703.6229,2663.1642,246,156,0,3374.7782,4440.3688,1822.014,981.278,52,672.7346,697.5124,0,426.9724,635.0539,3631.6031,371.2545,487.1644,1305.5928,924.9007,1816.7756,2.2,0,389.4064,634.4663,1089.6106,20143.9073,819.1881,546.2885,26,668.0765,725.6941,385.0792,1167.8226,6,0,0,0,0,20.25,0
0,1,716.6132,-5,691.2509,2678.7932,0,74,0,3362.1234,4496.1143,1810.5914,948.3908,54,653.7037,659.4891,0,432.0479,684.8223,3644.3304,354.098,495.8518,1302.9608,902.8809,1836.6845,1,0,404.2163,638.9018,1119.0133,20250.6113,818.0497,543.2706,28,663.3457,727.2293,379.3524,1114.2486,8,0,0,0,0,25,0
0,0,736.0597,-5.5,721.4975,2739.2534,0,18,0,3338.6945,4473.0829,1810.2878,956.4987,56,667.3164,677.2251,0,425.5977,650.2219,3621.5961,377.7442,496.6047,1294.7709,896.5844,1830.4357,1.5,0,406.3323,633.3575,1148.75,20256.8713,819.8095,533.7093,24,649.9887,740.0307,372.2535,1153.305,9,0,0,0,0,30.25,0
0,0,737.4885,-5.7,695.4324,2711.5802,0,15,0,3337.404,4514.2688,1809.8901,951.9097,59,668.1309,667.0342,0,417.9078,659.8804,3636.0478,363.3478,501.2571,1299.3296,875.2436,1829.63,1.1,0,399.391,627.8279,1155.6133,20293.7638,805.4418,522.6878,25,652.892,735.1983,367.32,1163.7023,3,0,0,0,0,32.49,0
0,0,718.457,-5.5,704.5883,2692.3783,0,18,0,3352.2418,4518.1184,1806.252,969.7979,60,682.8154,670.7394,0,404.9829,662.2213,3617.3848,363.543,510.0656,1273.297,894.5547,1817.1696,1.5,0,403.6447,633.5941,1135.5029,20212.3448,806.4223,529.3828,25,664.4552,735.4089,359.6507,1144.8813,3,0,0,0,0,30.25,0
0,0,725.4275,-6.5,711.3218,2728.0474,6,35,0,3394.6092,4491.4038,1767.7182,979.3551,61,699.0429,676.6653,0,428.617,662.2178,3649.9991,357.5123,492.2083,1276.257,873.1735,1822.5895,0.6,0,419.6332,629.1933,1132.5507,20263.1749,824.1686,516.0279,20,682.2879,734.8574,363.0258,1180.9391,1,0,0,0,0,42.25,0
0,0,703.2084,-6.7,719.7385,2721.207,442,63,0,3391.6548,4477.9713,1763.6748,979.7999,63,697.7504,710.8118,0,430.8915,656.4447,3635.7263,356.58,491.7505,1269.9219,881.0425,1829.1792,1.7,0,431.9154,634.1101,1137.7397,20227.075,836.189,527.7594,23,686.3871,743.8186,380.583,1251.3376,0,0,0,0,0,44.89,0
1,0,772.1218,-6.7,753.6508,2697.4607,731,156,0,3401.159,4468.5992,1781.3047,1021.6976,66,765.8434,739.8401,0,418.6961,640.5269,3624.2964,366.2968,548.6079,1324.4502,886.2651,1868.0923,1.3,0,413.8212,661.4811,1143.4111,20308.7736,858.903,579.357,22,704.4355,745.8106,392.3882,1232.2613,0,0,0,0,0,44.89,0
0,0,909.4763,-7.2,844.244,2715.8254,2194,353,0,3353.7014,4341.2601,1809.33,1138.6744,66,860.7995,797.1318,0,386.9966,675.4232,3550.6977,348.9506,522.4679,1384.5718,1051.4588,1820.3947,1,0,385.4057,716.3022,1193.2806,20169.0617,830.9513,611.5469,24,753.5416,861.4813,410.0818,1191.2492,0,0,0,0,0,51.84,0
1,1,1049.1234,-7.1,879.9284,2584.436,4135,747,0,2966.122,4029.8245,1710.345,1205.6306,68,904.7838,827.2631,0,436.8475,625.353,3101.5232,342.3647,546.5477,1409.9107,1092.0388,1638.552,1.4,0,384.9815,751.9877,1138.4523,18579.1657,874.3775,657.6714,28,753.2007,917.0836,473.9526,1179.9287,0,1,0,0,0,50.41,0
5,3,1076.7714,-5.9,946.2047,2488.035,2516,470,0,2805.5853,3777.4607,1676.21,1244.2914,63,1082.0904,984.7179,0,428.5648,591.1746,2854.246,350.9802,596.8297,1432.389,1098.187,1661.6926,2.4,0,432.2782,751.1622,1266.0925,17961.7111,900.925,688.4869,41,909.5483,993.8686,507.0623,1345.9045,0,0,0,0,0,34.81,0
0,3,1171.3815,-4.5,980.3725,2540.0775,1424,371,1,2772.3802,3701.1443,1734.5997,1339.0435,52,1089.1459,1035.5842,0,426.8404,639.8538,2895.8018,350.943,551.3516,1501.1115,1140.4308,1687.127,3.8,0,460.8822,749.3682,1356.7097,18188.9517,876.4486,729.949,29,925.719,1037.3608,511.0853,1346.0768,1,0,0,0,0,20.25,0
2,1,1115.048,-3.6,978.9056,2621.5639,1416,311,0,2766.6184,3770.0903,1747.4513,1305.3588,38,1111.7524,1014.877,0,518.6628,750.0112,2957.0152,321.7164,554.4514,1444.9281,1216.5914,1682.0816,4.7,0,550.025,795.034,1348.8837,18338.6325,883.1685,711.0638,22,992.1059,1030.977,508.0057,1275.0491,0,0,0,0,0,12.96,0
2,4,1098.6312,-2.6,994.442,2613.931,1498,370,0,2845.4749,3859.3499,1802.8849,1309.948,40,1103.7183,980.0511,0,621.0697,936.3449,3018.4515,433.7968,599.7242,1524.1964,1244.7655,1714.8752,4,0,512.6163,833.3584,1310.288,18689.4518,914.4338,727.4856,17,923.4457,1035.2201,515.7565,1212.7245,0,0,0,1,0,6.76,0
1,0,1133.6675,-1.5,1024.782,2645.156,1783,397,0,2786.5807,3965.752,1741.2952,1248.8184,35,1083.5241,1033.0203,0,677.1907,1062.5519,3059.2777,535.8489,575.8017,1514.1688,1233.3684,1659.3779,4.2,0,539.2852,793.0846,1378.1315,18749.7398,972.8698,732.9364,14,954.8999,1066.6374,573.0833,1324.8422,0,0,0,0,0,2.25,0
1,4,1141.3282,-1,1025.3135,2857.3332,1841,489,0,2894.9671,4171.4888,1792.3181,1337.5945,37,1051.4389,1015.1046,0,765.7999,1212.0388,3145.9361,570.1723,545.4197,1524.9518,1231.8304,1762.2782,4.2,0,574.5723,837.436,1409.9645,19559.2378,939.564,744.9943,15,1014.1999,1063.5262,567.6976,1254.4249,3,0,0,0,0,1,0
2,0,1151.777,-2,1005.532,2978.8194,2077,518,0,2943.3581,4344.6407,1768.675,1240.6504,42,1027.3213,1026.9174,0,916.607,1427.8035,3140.0046,616.8767,595.3127,1573.988,1205.4616,1764.1076,3.8,0,521.3523,816.9832,1392.2281,19905.8215,924.928,730.8317,25,953.7508,1009.4733,544.2712,1316.9889,6,0,0,0,0,4,1
2,4,1176.9611,-2.6,985.4038,3227.0757,2817,592,0,3015.4001,4519.0805,1827.7321,1276.738,49,1051.9189,1018.2018,0,1077.2342,1640.1135,3251.3518,575.7294,576.6107,1517.5018,1235.5414,1728.9676,4.1,0,543.1636,782.7736,1354.2823,20441.3919,909.1573,721.1863,35,866.5814,1039.2527,554.1307,1347.1463,8,0,0,0,0,6.76,0
2,1,1122.2663,-3,950.8915,3764.6888,3523,668,0,3251.173,4940.7192,1942.5002,1293.0847,47,1024.6625,961.6677,0,1332.3581,1835.9264,3387.3088,578.2218,607.1428,1561.0552,1262.1894,1754.955,4.4,0,556.9753,790.1582,1306.8193,21909.2195,905.8219,727.2514,37,901.886,969.7507,520.1256,1236.9618,6,0,0,0,0,9,0
2,2,1075.3267,-3.4,1016.0492,4274.3527,4026,878,0,3860.7584,5590.7893,2143.2328,1365.5847,45,1130.8615,997.2085,0,1541.239,1951.2049,4112.7281,532.7023,591.1328,1731.4544,1330.7049,2035.7457,4.1,0,562.5626,783.6712,1398.4611,25147.5225,892.8799,723.3932,23,912.0898,1034.4977,488.942,1293.7056,6,0,0,0,0,11.56,0
1,2,1059.4261,-4.3,960.6367,4383.415,2718,773,0,4058.2541,5711.0057,2242.015,1278.5006,43,1047.9587,936.0111,0,1492.9674,1842.9488,4433.7264,494.2704,573.9562,1700.9624,1216.8189,2020.1299,4.9,0,542.6602,735.9373,1276.5379,25826.0464,878.2757,680.1076,27,855.7335,977.4097,455.03,1230.1264,0,0,0,0,0,18.49,0
2,1,918.4511,-5.2,910.8161,4081.9763,3765,657,0,4077.6199,5543.8394,2213.3317,1182.7294,47,1019.494,816.9353,0,1246.235,1494.9522,4244.246,468.4607,547.0709,1576.3511,1264.4521,2022.8978,3.6,0,527.7013,667.9444,1295.0515,25055.3137,862.582,644.6908,26,822.7134,916.6605,476.3052,1244.8604,0,0,0,0,0,27.04,0
1,0,917.7399,-7,875.1649,3251.0527,4716,930,0,3732.7352,4796.2489,2101.1695,1187.5213,53,895.6939,797.5193,0,745.1742,847.6252,3891.3096,458.8055,569.4334,1545.6583,1161.7703,1925.5566,4.5,0,536.7149,665.2824,1227.694,22471.4248,841.2581,619.6679,17,779.6677,880.9619,444.814,1200.7302,0,0,0,0,0,49,0
0,1,807.0619,-7.7,820.4645,3030.1347,1226,377,0,3626.2274,4799.5494,2003.2105,1158.3177,55,845.469,775.6591,0,568.4577,642.1613,3800.4647,389.5281,555.5027,1432.1541,1111.8662,1874.2006,2.5,0,462.6146,630.345,1218.4689,21784.4103,845.7773,576.6302,26,790.1295,848.105,443.2862,1131.1386,0,0,0,0,0,59.29,0
0,0,719.9135,-8.1,702.7469,2812.7835,278,158,0,3466.9445,4678.8583,1876.5625,1022.091,56,665.0617,743.7284,0,435.6671,652.3818,3753.8307,334.0243,492.6426,1289.8269,891.9581,1884.0764,3.1,0,407.4592,630.2177,1124.2662,20887.149,812.0459,498.9582,24,662.2926,720.9003,392.2676,1163.1515,0,0,0,0,0,65.61,0
1,0,730.4687,-8.2,684.6894,2746.9711,0,56,0,3450.4109,4686.4021,1903.1659,983.8134,57,684.9238,708.6448,0,450.1888,645.2067,3770.087,355.0529,499.6983,1276.8499,887.7544,1886.0544,2.1,0,440.552,605.5322,1145.8298,20865.7711,820.5529,494.2783,20,642.0651,737.6613,391.5342,1170.069,0,0,0,0,1,67.24,0
0,0,734.9647,-8.4,708.7391,2851.2335,0,18,0,3459.854,4690.7805,1894.7612,1000.67,59,699.1057,693.3492,0,468.6829,660.008,3734.2888,356.1666,507.5808,1285.8376,935.4717,1906.6045,2.2,0,470.2942,599.7484,1168.8346,20992.1947,825.9995,481.5509,20,629.3499,697.4444,394.6994,1146.2331,0,0,0,0,1,70.56,0
0,0,740.8418,-8.3,698.8607,2863.2124,0,15,0,3448.4721,4687.5851,1889.1849,998.8679,58,725.6521,700.5072,0,487.9413,646.6794,3756.8132,361.9677,506.2584,1291.4117,897.3686,1901.3079,3.4,0,437.8281,620.0215,1182.8507,21020.838,827.1248,487.8176,19,642.0201,721.7537,393.6118,1138.5642,0,0,0,0,1,68.89,0
0,0,744.8326,-8.4,684.8053,2863.7647,0,12,0,3455.8127,4742.4521,1900.5324,1002.7776,55,718.0671,707.3697,0,468.4032,652.9319,3753.5569,346.7937,516.2382,1307.9758,889.2817,1941.7254,2.9,0,438.4139,621.0802,1179.1291,21144.9491,808.5347,467.7705,20,626.5025,735.5551,401.1947,1175.7043,0,0,0,0,1,70.56,0
0,0,742.0397,-8.7,693.1568,2855.0563,5,15,0,3462.4466,4716.1702,1879.8203,1004.1662,53,715.1547,705.7562,0,449.7515,623.8138,3756.8685,340.4106,495.7355,1290.0604,882.6861,1945.3355,2.9,0,461.3987,603.2992,1181.8705,21087.6283,822.1048,480.7044,27,654.4573,755.6656,389.2816,1167.7015,0,0,0,0,1,75.69,0
0,0,790.9402,-8.9,680.8278,2865.7905,321,56,0,3463.9764,4696.3727,1863.0806,1031.7863,56,709.3406,705.0385,0,477.8537,654.7337,3750.1684,334.0416,499.9748,1326.6343,878.6648,1950.9498,2.5,0,454.9191,634.4722,1193.7672,21110.7399,867.2733,482.173,26,667.7111,762.2194,396.3673,1197.4048,0,0,0,0,1,79.21,0
0,0,735.6629,-9.1,710.0196,2824.5264,455,111,0,3427.7158,4690.0557,1833.7937,1051.7615,54,711.3502,723.6918,0,447.0399,625.7354,3729.9032,324.1606,512.1204,1345.3683,869.5753,1927.4997,3.5,0,445.3126,653.7616,1223.6168,21002.4796,820.6713,516.909,24,636.4604,768.985,376.0875,1172.7001,0,0,0,0,1,82.81,0
0,0,791.1093,-9.5,731.3257,2784.7841,654,136,0,3380.8767,4599.0961,1842.3006,1093.2222,57,720.7121,757.2818,0,458.7897,621.8309,3693.6202,356.7563,536.1102,1356.3217,897.417,1879.0456,2.3,0,471.6284,666.489,1229.2751,20765.3201,856.1125,542.8415,26,683.3088,783.6228,424.3698,1231.0588,0,0,0,0,1,90.25,0
0,0,842.6392,-9.7,782.6264,2742.5638,1314,304,0,3306.8404,4472.0243,1797.4329,1143.5032,53,788.042,768.1504,0,464.8245,596.9794,3618.8207,285.561,537.3124,1317.3295,955.7685,1858.7363,1.9,0,474.6865,705.0272,1262.2882,20376.0361,862.8755,545.6751,22,744.857,833.5718,447.6252,1247.6974,0,1,0,0,1,94.09,0
1,0,868.0094,-8.8,831.2451,2736.9195,1567,298,0,3249.8888,4269.5724,1774.0613,1079.5847,48,881.9981,814.5133,0,446.2061,613.0163,3490.5708,337.8863,552.874,1424.4553,918.949,1842.4195,2.7,0,418.7218,686.4117,1295.0545,20082.9421,875.9432,581.7084,30,768.4573,885.6788,435.7867,1195.3094,0,0,0,0,1,77.44,0
2,1,963.2779,-7,846.8673,2701.7066,1410,281,1,3296.2567,4185.7808,1951.3877,1117.1438,42,867.0973,822.9755,0,469.4827,632.3052,3502.9043,420.2432,570.5837,1479.6177,1043.1937,1912.4048,4.1,0,481.4674,719.3521,1348.89,20378.9486,898.6875,676.3861,24,857.4475,899.482,484.2047,1189.917,0,0,0,0,1,49,0
0,1,967.7935,-5.4,902.6444,2744.3103,1579,351,0,3308.224,4239.295,1990.3394,1126.0116,42,907.8779,811.5064,0,531.0157,722.7882,3558.7935,447.192,577.2771,1629.3349,1077.4984,1943.8635,3.1,0,478.2336,685.2857,1348.145,20762.3056,922.0935,705.0201,27,887.3171,879.287,473.775,1180.8226,0,0,0,0,1,29.16,0
1,1,1023.1022,-3.8,876.1215,2937.4148,1904,432,0,3439.6807,4401.9927,2086.8288,1089.0042,40,946.1798,793.636,0,610.3462,817.5572,3624.9615,551.4955,561.763,1638.3341,1170.815,1983.3905,4.2,0,535.4013,721.1705,1383.0009,21495.604,939.5083,665.1607,32,851.269,954.7573,469.1615,1188.4502,1,0,0,1,1,14.44,0
0,0,956.5818,-2.7,931.0364,3039.894,1929,448,0,3521.0027,4779.7423,2150.1395,1153.2873,38,1014.3725,836.7553,0,716.2671,1027.7481,3844.1143,697.8379,583.4194,1733.4356,1161.9376,2047.0725,5.1,0,521.4572,729.8453,1404.9793,22520.3802,928.9087,655.5058,29,893.3238,934.8413,478.9035,1220.0626,2,0,0,0,1,7.29,0
1,0,948.351,-2.7,962.7876,3300.6532,2186,532,0,3637.5734,4928.8109,2239.66,1197.4592,38,1014.0677,874.9957,0,808.4297,1193.2852,3931.1027,783.1582,550.1818,1678.6753,1158.1182,2073.35,5,0,545.7323,755.7735,1407.7965,23197.622,930.8313,664.5078,26,854.4587,988.4996,493.4073,1250.7915,4,0,0,0,1,7.29,0
0,0,965.7255,-2.5,1009.9351,3537.3029,2492,557,0,3892.8592,5257.5945,2181.2793,1179.0424,39,1012.3812,929.1965,0,1089.5128,1475.9682,3922.8449,858.2218,557.5617,1598.5262,1120.284,2047.0039,5.1,0,663.8223,704.2439,1350.8875,23788.2984,963.9445,664.4973,29,878.446,945.4845,463.4736,1290.5658,6,0,0,0,1,6.25,1
0,0,967.1431,-2.7,970.953,3926.3563,2863,544,0,4225.2913,5681.7512,2255.5133,1219.6988,38,963.6036,845.8246,0,1322.8773,1632.0521,4243.4417,950.1204,554.1489,1618.5907,1157.7511,2042.4312,4.5,0,647.1352,729.9176,1332.5462,25325.9219,938.5697,696.2257,39,892.3061,918.4546,501.9902,1240.2323,2,0,0,0,1,7.29,0
0,2,945.7412,-3.6,940.5984,4357.9928,2794,564,0,4546.2661,6122.8423,2335.202,1204.4573,40,1011.0599,869.2446,0,1583.2657,1888.6066,4356.5836,829.311,616.193,1588.3924,1188.1244,2044.3569,5.8,0,665.072,733.449,1374.5328,26726.1689,892.3602,663.5817,25,907.9418,991.262,487.4568,1234.6653,0,0,0,0,1,12.96,0
1,3,925.3733,-5.1,946.9674,4552.9316,2578,509,0,4754.7698,6449.1476,2414.0499,1160.7459,41,909.8964,866.8686,0,1620.1831,1966.7499,4564.0448,654.0785,576.8371,1634.3185,1193.7879,2019.6272,4.5,0,562.4713,745.5514,1359.0149,27747.9043,891.7242,647.213,29,865.2159,917.2256,460.7429,1227.925,0,0,0,0,1,26.01,0
0,1,893.7992,-5.9,950.2777,4764.6003,2257,463,0,4865.2115,6442.1969,2372.5251,1133.5553,45,879.3346,887.1557,0,1511.2108,1885.051,4585.8125,556.5624,577.9542,1631.7714,1161.301,2095.3521,2.8,0,559.7636,723.2184,1412.1948,28169.6646,860.7693,642.6773,28,884.109,907.0914,441.1405,1201.416,0,0,0,0,1,34.81,0
1,1,899.4543,-6.4,967.2673,4401.0755,3874,488,0,4669.8435,5956.0679,2215.1111,1121.6816,48,878.0829,871.146,0,1323.2266,1657.9982,4366.8812,479.6283,566.2975,1550.1012,1079.8028,2027.7107,2.4,0,533.9958,683.6648,1353.6305,26540.4216,838.3922,618.2177,21,863.2945,826.263,465.0553,1165.393,0,0,0,0,1,40.96,0
0,0,881.6048,-7,884.8831,3256.7201,5203,768,0,3948.172,5030.9519,2104.9146,1043.4667,52,793.1583,832.9071,0,796.8135,989.7038,3933.7662,375.0086,560.7338,1374.5546,1012.0634,1880.8022,1.2,0,531.5842,648.0834,1292.2632,22822.1448,838.8966,598.2718,15,773.8172,804.8427,429.0045,1186.8513,0,0,0,0,1,49,0
0,0,863.8844,-7.5,843.3294,3057.0938,1132,336,0,3846.0761,4838.1147,2044.5177,1023.7999,55,778.7532,833.8305,0,544.6164,833.0117,3764.5063,361.7009,543.887,1320.8132,966.7428,1850.1316,1.1,0,574.3446,633.4257,1334.4957,22055.7491,853.8226,575.3748,21,769.9595,761.6413,414.05,1152.0485,0,0,0,0,1,56.25,0
0,0,747.4561,-8,714.3933,2894.03,284,137,0,3705.843,4787.1414,1877.9003,983.2355,58,666.6652,759.5587,0,451.6761,674.1416,3717.0541,363.3336,514.2385,1269.1009,917.8672,1816.1793,1,0,440.8923,624.8815,1144.9395,21212.1885,850.1851,536.9983,20,646.137,702.9857,363.4031,1133.5609,0,0,0,0,1,64,0
0,0,726.8648,-8,724.5552,2919.0736,2,29,0,3680.6917,4809.368,1902.3366,999.4028,61,666.757,731.7788,0,493.5641,694.9852,3764.9775,374.8559,514.3101,1212.7579,847.6979,1791.254,1.4,0,433.8797,621.3557,1172.3607,21252.82,812.3578,510.8434,20,639.8815,701.4639,389.7577,1108.3528,0,0,0,0,1,64,0
0,0,729.3603,-7.9,720.2835,2933.5443,0,9,0,3680.3988,4754.6603,1873.8255,986.0538,62,671.6969,708.2825,0,459.7622,673.1668,3728.5849,353.0587,505.41,1205.1608,838.3504,1791.1321,1.4,0,460.651,630.7578,1163.0331,21130.3398,818.5958,490.6037,19,638.3316,705.4965,360.2277,1104.409,2,0,0,0,1,62.41,0
0,0,718.3788,-7.4,709.1204,2992.7097,0,13,0,3667.9226,4764.1889,1866.1001,992.1234,62,687.8909,701.633,0,481.0718,706.5102,3768.4949,336.321,505.5618,1198.8221,814.4672,1812.6152,2,0,489.4767,634.1476,1181.5032,21252.3567,836.3848,497.3314,18,621.5107,692.3682,366.4985,1100.8232,0,0,0,0,1,54.76,0
0,0,737.4261,-7.6,734.983,2963.8311,0,10,0,3609.3366,4810.665,1869.7556,992.3831,62,682.3192,691.1996,0,479.9436,681.7817,3781.2156,330.2186,503.0444,1202.8267,808.1596,1834.6359,1.6,0,517.1377,632.6057,1186.0774,21258.3439,819.4133,495.2874,18,627.4028,689.7341,375.6924,1094.7396,0,0,0,0,1,57.76,0
0,0,718.68,-7.8,732.0471,2985.2946,3,20,0,3653.7656,4780.0438,1840.6429,973.2223,62,667.7933,684.494,0,482.9852,662.9077,3788.4332,351.3229,509.4217,1214.3375,798.1783,1861.7643,0.2,0,490.6335,633.4304,1170.2376,21294.5195,812.9497,489.5766,26,629.9544,703.2816,367.8064,1087.3172,0,0,0,0,1,60.84,0
0,0,731.0708,-8.4,737.0932,2942.6779,180,45,0,3622.1335,4802.6307,1832.2058,965.6204,65,689.4957,701.3836,0,476.5966,671.9975,3762.5086,351.6287,502.1187,1233.0556,820.3227,1838.7221,1,0,483.903,615.2925,1151.8419,21185.7761,835.2983,480.5046,21,632.7478,710.9632,369.2817,1130.924,0,0,0,0,1,70.56,0
1,0,755.5768,-8.1,732.8483,2918.6633,289,70,0,3635.2398,4827.9855,1837.5517,1009.3462,64,647.0606,734.0722,0,492.2965,692.653,3736.2226,345.3364,529.8526,1238.4295,799.4565,1849.9581,0.9,0,491.4463,637.8713,1152.0449,21196.0954,841.3941,491.2225,21,632.3388,727.1725,354.3397,1106.5905,0,0,0,0,1,65.61,0
0,0,738.5087,-8.1,752.6768,2830.8393,447,86,0,3566.4728,4736.2911,1838.2413,1008.6751,68,636.8141,738.6471,0,493.8249,656.6448,3683.8907,346.8781,529.3403,1210.0614,809.958,1830.4096,0.8,0,497.6349,683.492,1146.6303,20842.8365,846.449,513.4164,23,618.7829,746.3058,375.6384,1123.1722,0,0,0,0,1,65.61,0
0,0,746.9361,-7.8,737.9677,2830.1402,801,205,0,3476.8791,4614.8164,1833.4178,998.6463,69,698.7596,717.7481,0,505.0524,672.7532,3614.2272,385.6227,552.6264,1236.2807,836.2944,1805.3354,0.4,0,493.3452,671.4529,1167.4465,20578.5433,837.9516,534.3124,25,669.8513,772.1839,397.3078,1091.639,0,1,0,0,1,60.84,0
