"y","past_return","bus_passenger","temp","sub_passenger","f45","m40","wet","cloud","m25","f55","rain","m30","m50","f15","m45","m35","f70","m60","f30","m70","m0","f35","f20","dust","sunny","m20","m65","f0","wind","X18_19","m55","m5","f50","f60","f65","f25","most_use","f40","semester","X9_10","X8_9","X7_8","temp.sqr"
0,0,172,1.7,889,757.496,834.7419,52,0,3572.8922,701.2039,0,1803.9685,735.7268,1047.6632,937.8156,1316.1306,1184.1884,508.5938,1924.4197,863.1358,473.5063,1192.1209,5656.4602,12,1,3541.1117,432.9844,365.6722,1.2,0,718.3761,879.9028,747.3564,624.7887,589.6381,3715.2015,22722.3053,755.3921,1,0,0,0,2.89
0,1,464,1.6,2445,860.4282,946.3571,51,2,3402.0344,747.2385,0,1857.7324,909.1339,1026.0999,1113.6034,1388.0205,1210.4559,553.8112,1929.4416,911.8314,517.789,1289.8395,5474.371,12,1,3533.7063,417.7425,292.3995,1.9,0,792.2183,970.2465,854.9524,634.6028,560.2113,3550.2533,22425.399,866.7375,1,0,0,1,2.56
8,0,727,3.4,4165,983.2656,1011.707,53,3,3094.0066,795.1952,0,1755.5785,957.7229,1246.9402,1232.0556,1426.8367,1283.3355,594.628,1809.3893,973.9891,499.9314,1326.1547,5266.6934,16,1,3531.8984,460.6702,323.8511,1.9,0,909.2126,1183.1773,873.3643,688.4422,579.7519,3313.1134,21523.671,955.724,1,0,1,0,11.56
7,1,543,6.5,2580,1061.6295,1114.5745,42,4,2948.2093,935.0451,0,1676.3601,1008.1219,1301.4795,1251.1214,1514.6241,1362.5261,673.8525,1734.1433,987.689,564.6575,1388.6746,5064.2155,22,1,3502.3936,534.1979,334.384,1.9,0,997.8776,1199.7642,991.2404,714.8575,626.1871,3017.7543,20846.3748,1077.9965,1,1,0,0,42.25
3,4,335,9,1392,1120.0521,1171.2494,30,2,2780.7613,982.2089,0,1755.6539,1108.2641,1286.6758,1318.934,1461.6065,1380.7401,683.1195,1756.8433,1000.4897,544.0015,1432.5345,5152.9145,37,1,3558.532,530.8604,316.3916,2.1,0,1038.5313,1395.887,987.018,696.4099,635.5345,2912.8721,20811.7181,1098.56,1,0,0,0,81
4,3,318,11.3,1444,1158.0956,1202.9215,24,0,2788.6598,981.2607,0,1754.8741,1089.0842,1358.6458,1312.7268,1551.1566,1377.5195,696.0254,1767.8635,999.9043,568.8346,1483.6245,5363.1385,62,1,3910.4823,525.267,326.4558,1.5,0,1076.1079,1480.1272,1014.883,714.8688,604.4068,3037.4394,21657.2387,1112.1446,1,0,0,0,127.69
1,4,362,12.1,1640,1173.8312,1234.4832,22,0,2855.7345,975.129,0,1777.8776,1110.8615,1412.1365,1267.3452,1484.5257,1294.1347,634.2353,1740.0852,1012.276,535.2034,1464.2341,5461.5496,66,1,4053.8724,475.1042,354.2773,3.6,0,1050.2594,1564.1219,996.2183,710.7016,616.6313,3125.5704,21963.4495,1141.732,1,0,0,0,146.41
3,0,451,13.3,1862,1162.9448,1223.8133,17,0,2895.3556,1106.3454,0,1756.537,1089.9907,1528.8317,1267.2741,1546.236,1348.7291,719.7077,1793.6021,985.3248,476.4588,1452.5048,5664.4415,69,1,4163.4635,532.8466,413.7708,2.1,0,1115.1647,1546.2796,1046.5237,750.6445,612.865,3107.2874,22379.4279,1175.4871,1,0,0,0,176.89
5,3,434,14,1815,1159.7243,1193.5653,19,0,2878.2694,1084.2731,0,1697.5149,1124.0038,1627.0382,1311.6172,1651.1388,1381.8798,697.9161,1837.643,949.2305,612.1763,1524.919,5798.1464,66,1,4290.8198,490.0603,332.3893,2.6,0,1048.5081,1607.3904,1050.0619,749.9137,630.6823,3073.7036,22752.1549,1162.9843,1,0,0,0,196
3,4,485,14.7,2075,1172.8921,1211.7954,17,0,3022.1494,1063.649,0,1793.4114,1124.8214,1583.1562,1286.3874,1670.8067,1342.5953,723.5408,1824.3814,984.3047,562.3294,1455.7921,5748.6921,58,1,4139.0517,487.1248,408.2986,2.5,0,1006.283,1638.6774,1084.8814,843.1384,655.7795,3105.2197,22759.5045,1171.7384,1,0,0,0,216.09
1,1,595,15.1,2648,1069.2005,1220.3937,19,0,3016.6698,1047.1397,0,1739.2659,1121.5771,1763.6111,1302.6203,1596.2866,1316.0017,688.1757,1789.0678,947.7571,587.9852,1510.7333,5819.8995,72,1,4299.8503,513.1801,423.1504,2.2,0,1038.2793,1488.7422,1059.3083,782.3302,616.2131,3147.065,22918.8382,1122.7936,1,0,0,0,228.01
3,3,633,13.9,3522,1041.218,1276.6179,21,0,3195.7246,987.5132,0,1841.0997,1136.2069,2052.3661,1310.2605,1597.81,1247.7506,702.1441,1840.9348,949.3032,455.109,1396.6598,5922.8587,73,1,4508.0249,489.844,457.9563,2.9,0,950.3806,1714.8276,1040.9271,727.402,588.6379,3357.2186,23660.3311,1057.1732,1,0,0,0,193.21
6,4,900,12.7,3858,1095.4576,1257.7253,29,0,3691.2818,964.9668,0,2177.0694,1069.6364,2241.7988,1359.0039,1833.7641,1240.7832,713.1658,2125.8228,952.6192,491.9772,1608.4422,6618.0161,83,1,4823.3848,519.0046,361.8547,3.7,1,973.4164,2087.7232,1067.5808,770.1416,605.515,3962.9885,26840.7697,1073.9516,1,0,0,0,161.29
4,8,723,10.8,2760,996.3242,1265.8993,36,0,3963.1648,877.0933,0,2249.4823,1086.6568,2452.1843,1295.9377,1816.047,1261.0669,687.3699,2216.1902,896.6504,481.4628,1450.0728,6906.9614,80,1,4910.1479,471.9304,418.7652,3.7,0,952.202,2094.5542,965.5314,740.7507,586.8995,4201.1929,27713.2593,969.5721,1,0,0,0,116.64
2,7,553,9.3,2578,898.1666,1157.4529,34,0,4029.2891,832.1417,0,2291.8618,1047.7171,2242.9006,1256.9771,1826.1945,1262.1188,643.6723,2120.0994,931.7429,505.4826,1372.4935,7165.4896,50,1,4992.541,485.1973,375.0963,2.3,0,932.1363,1981.8117,955.5166,715.2458,587.8335,4374.158,28172.1269,926.1101,1,0,0,0,86.49
3,4,506,8.2,2633,829.8509,1133.2528,39,0,4025.6049,790.0057,0,2215.5467,971.3781,2019.4864,1272.9608,1738.822,1212.1368,595.9473,2063.2714,886.5265,531.3228,1390.0278,6950.0948,29,1,4825.9432,481.373,358.1463,1.6,0,870.2489,1731.9339,907.8515,682.9517,592.26,4432.2477,27641.5585,905.6979,1,0,0,0,67.24
0,1,516,7.5,2610,789.0141,1046.5027,40,0,3841.1267,790.2139,0,2099.4145,875.9686,1603.1447,1143.6194,1585.4245,1224.2318,608.909,2047.2249,880.2052,524.5049,1329.9287,6445.6611,16,1,4508.6132,451.5523,387.2743,2,0,809.1505,1485.078,824.8462,675.7185,574.8351,4221.1581,26078.5517,887.0014,1,0,0,0,56.25
0,3,408,6.9,1546,713.6135,914.4122,35,0,3630.5358,676.1422,0,1953.4724,765.5,1098.8947,997.7571,1312.092,1223.5246,532.3204,1893.8834,808.7514,388.3734,1235.1364,6019.0064,12,1,3665.7038,403.5433,340.8495,2.2,0,752.0127,894.3282,727.7089,597.0211,509.298,3880.8986,23590.7288,784.0214,1,0,0,0,47.61
0,0,167,5.7,1,723.9192,894.1285,38,0,3606.7962,655.7631,0,1871.1099,737.3024,1110.0969,987.5145,1300.5239,1252.053,534.5757,1921.9229,842.3669,434.4574,1236.3737,5965.9191,6,0,3577.4175,409.9377,355.2358,0.1,0,741.8556,854.9684,727.7094,596.4219,517.4053,3901.316,23381.3792,784.2436,1,0,0,0,32.49
0,2,24,5.2,0,721.8458,936.2677,44,0,3615.3244,681.3729,0,1890.1959,743.1236,1072.9924,1016.3421,1301.552,1184.9217,531.2815,1918.7544,825.9255,443.7139,1244.9949,5966.2769,14,0,3602.7643,401.4545,335.9158,0,0,733.991,887.4272,748.9237,573.6221,513.1595,3904.3749,23444.2377,780.2463,1,0,0,0,27.04
0,0,22,4.5,0,746.5387,914.0421,47,0,3606.1395,667.6036,0,1888.8914,741.3823,1052.8332,1023.5383,1292.4377,1170.9457,514.9575,1927.7741,840.2905,448.9002,1312.2344,5977.3415,9,0,3624.7959,394.6975,350.8792,1,0,717.349,879.2438,730.7432,574.4955,518.2969,3894.4635,23524.078,771.4385,1,0,0,0,20.25
0,0,19,4.3,0,736.6457,914.6813,50,0,3640.0221,678.7145,0,1871.862,741.2578,1099.4491,1027.6377,1292.7558,1216.0762,511.0123,1936.419,820.4998,457.7744,1269.5242,6009.3179,15,0,3592.3582,400.7966,357.3066,0.9,0,709.8561,891.4026,716.8783,606.8984,507.9103,3887.3704,23499.6296,777.7564,1,0,0,0,18.49
0,0,38,3.8,3,758.4846,914.0195,50,0,3602.18,703.9641,0,1887.5817,728.3008,1096.6554,1041.5461,1242.208,1191.5,535.4859,1964.2523,824.0102,441.2441,1282.9452,6030.3585,16,1,3557.1,388.4078,344.1038,1.9,0,757.4229,875.9079,725.9208,599.1311,517.074,3936.4267,23503.0524,788.8923,1,0,0,0,14.44
0,0,91,3.5,572,781.1713,909.5993,55,0,3617.561,682.7718,0,1901.1761,740.9361,1084.6418,1034.9569,1272.8381,1206.9828,517.3326,1963.5147,856.9546,433.8083,1263.551,5967.0902,20,1,3569.3098,398.3174,337.121,2.3,0,754.2782,875.6046,728.2719,610.8,497.9829,3942.3481,23497.389,781.4754,1,0,0,0,12.25
0,0,197,3.3,910,780.5758,931.7791,58,0,3510.5255,770.5194,0,1857.1381,754.887,1085.7827,1033.9393,1260.7222,1231.5945,542.7527,1960.139,889.8235,430.6559,1279.1558,5883.2235,26,1,3517.1373,421.6658,355.062,2,0,730.9314,870.8941,757.7924,592.9468,550.4592,3901.9097,23169.9511,794.5149,1,0,0,0,10.89
1,0,492,3.5,2423,881.5657,993.283,61,0,3437.9288,827.5775,0,1888.7348,900.1792,1091.4932,1199.3708,1364.0038,1289.3427,578.4567,1918.0662,862.1417,531.5345,1367.2387,5735.7082,30,1,3483.5133,435.6848,407.064,1.1,0,860.4967,948.8648,798.4447,648.9643,587.5166,3736.9328,22932.1266,873.6128,1,0,0,1,12.25
2,0,789,5.1,4242,982.9002,1157.7792,56,0,3071.1122,852.2175,0,1727.5276,1049.5498,1188.7805,1215.7237,1381.0723,1343.5753,637.1042,1825.6647,882.3459,603.3464,1396.8429,5589.8208,31,1,3564.892,487.5905,393.9491,2.5,0,898.358,1089.4742,871.2876,672.637,586.0216,3466.1213,22023.0538,982.9908,1,0,1,0,26.01
4,0,557,8,2626,1063.6217,1160.7099,49,0,2928.9948,926.5152,0,1695.3846,1035.7178,1261.2822,1234.9845,1401.2221,1426.7296,663.9291,1757.6634,952.1048,632.7722,1469.1967,5350.3975,49,1,3565.5066,515.3823,383.8921,1.9,0,964.4002,1222.9583,926.9292,762.0356,610.7621,3240.2624,21408.6281,1138.0125,1,1,0,0,64
3,2,341,10.8,1523,1091.0071,1212.1854,47,1,2930.8806,953.4147,0,1623.7183,1116.225,1445.8975,1246.5066,1397.5651,1488.7805,701.9629,1795.6308,918.2234,671.0038,1554.7708,5416.6752,62,1,3763.9502,532.7474,347.0043,2.9,0,1031.8808,1382.2019,1019.6625,769.6742,584.2491,3212.7931,21695.9841,1173.9783,1,0,0,0,116.64
4,0,345,12.5,1391,1187.8562,1239.0401,49,0,2934.1584,1015.2878,0,1658.4208,1039.074,1559.1672,1226.2362,1404.2849,1344.287,655.6043,1809.308,944.2375,649.7182,1558.0305,5588.9932,70,1,4094.0905,522.515,367.8409,3.3,0,942.8025,1522.0917,976.6034,739.523,577.6953,3240.516,22287.8023,1187.5173,1,0,0,0,156.25
2,1,344,13.9,1686,1148.9038,1248.0036,42,0,2913.7905,1007.8367,0,1663.5183,1030.3917,1665.8022,1247.5195,1464.0431,1377.3376,668.9602,1742.5703,921.5104,635.6966,1429.8595,5547.2912,65,1,4104.7927,531.9992,357.0849,2.9,0,1062.9941,1552.6844,1038.7986,749.308,624.3487,3334.4922,22200.3578,1261.0533,1,0,0,0,193.21
1,2,411,14.4,1904,1173.2482,1284.0719,41,0,2960.5722,1041.6913,0,1664.5855,1055.3618,1642.6455,1238.204,1583.2841,1318.8335,699.8782,1731.315,966.9816,677.406,1470.2051,5777.2528,70,1,4184.2554,529.1472,412.4553,3.7,0,1055.7412,1574.0689,1101.1804,734.2531,547.3183,3274.4385,22645.9086,1240.12,1,0,0,0,207.36
2,1,415,15.2,1875,1119.6482,1200.2515,41,0,3042.6027,1057.8579,0,1687.5163,1062.4206,1711.063,1303.2707,1597.1071,1292.8341,704.4044,1776.7337,956.3475,684.5383,1429.4473,5897.0773,70,1,4244.319,520.8807,352.2809,3.8,0,1059.5503,1646.3315,1070.5818,771.0245,620.7642,3301.1442,22975.9476,1220.3593,1,0,0,0,231.04
5,5,468,14.8,2063,1088.3621,1210.3668,44,0,2959.8198,1031.4037,0,1648.9196,1063.1117,1712.6374,1289.5133,1618.9614,1243.4843,778.8174,1798.6302,931.7681,583.3965,1456.0681,5842.3031,73,1,4206.9286,499.596,352.6765,3.7,0,1061.2642,1631.6721,1053.862,767.0701,638.4114,3277.2358,22808.8666,1189.6653,1,0,0,0,219.04
1,1,563,15.3,2628,1069.6355,1270.116,37,0,3002.7058,940.4312,0,1709.2492,1066.0507,1753.8224,1310.2655,1595.4754,1241.6822,693.7129,1764.4608,946.2881,451.4802,1415.7657,5889.8897,62,1,4212.0039,518.2257,443.303,3.3,0,1032.289,1579.0085,1020.7616,733.5032,607.1459,3334.6699,22924.2204,1163.3451,1,0,0,0,234.09
4,2,705,14.9,3540,1105.7077,1230.1298,44,1,3184.0738,931.3673,0,1760.8569,1083.1638,1990.5191,1273.9931,1566.9493,1224.6631,655.5822,1901.5514,869.7953,413.9168,1383.4328,6146.4384,67,1,4519.3297,505.1513,335.1366,3.5,0,1001.2486,1796.9533,1014.6082,694.9903,612.6827,3477.8164,23940.4487,1062.0816,1,0,0,0,222.01
2,7,917,13.9,3933,1117.0379,1258.4563,48,3,3796.1972,864.5916,0,2090.5931,1090.7244,2319.5739,1303.7053,1909.7818,1208.3542,651.9658,2071.6383,935.1891,487.5318,1541.5526,6797.7108,75,1,4940.1774,488.1718,305.5319,2.7,1,978.098,1980.5268,1042.1652,744.6782,646.4163,4251.1317,27398.7829,1151.319,1,0,0,0,193.21
5,8,691,12.4,2696,1012.5171,1245.4036,54,2,4150.3792,925.2154,0,2206.8685,1019.0735,2455.3892,1360.4651,1882.9545,1239.821,660.7319,2199.7384,875.0126,478.7027,1491.0416,7165.6268,60,1,5256.3531,490.3822,337.7457,2.1,0,949.6949,2015.2547,1001.6918,690.2412,621.5399,4434.8839,28787.846,1025.4053,1,0,0,0,153.76
2,3,512,11.1,2606,988.8591,1178.2387,60,5,4215.2155,883.1035,0,2185.493,1025.1847,2377.5175,1190.0287,1748.4927,1196.8406,636.1428,2192.7718,859.4728,502.7754,1453.7705,7101.9203,33,1,5263.6849,465.8416,293.5504,2.2,0,881.1349,1895.2832,1003.2306,675.2456,606.9282,4420.5171,28581.8658,968.2898,1,0,0,0,123.21
1,6,564,10.5,2600,938.9757,1113.7494,62,5,4197.6312,877.3723,0,2247.4092,939.7332,2070.3072,1192.3455,1699.3409,1257.4271,586.9633,2096.8936,899.2571,518.3338,1422.5088,7034.1778,13,1,5024.0043,458.8761,350.6373,1.7,0,855.2687,1695.664,942.2159,641.8036,599.4798,4300.545,28022.5108,854.3701,1,0,0,0,110.25
2,1,613,10,2991,881.4493,985.2275,64,6,3986.433,840.2896,0,2127.388,860.9752,1660.1028,1139.2584,1662.9942,1234.8146,567.123,2026.281,855.9413,484.6129,1353.2062,6441.3297,10,1,4503.863,432.6659,325.6786,1.3,0,808.0981,1414.1987,931.6442,644.7263,585.4893,4102.8271,26204.3222,845.3313,1,0,0,0,100
1,3,438,9.4,1792,744.8358,908.0715,65,3,3649.1045,683.5309,0,1924.2613,762.41,1262.7177,967.0296,1369.6734,1203.0403,537.4878,1909.4664,828.3534,398.3913,1255.6985,5925.9652,11,0,3730.8522,402.0959,303.3285,0.6,0,712.6558,908.3344,799.0009,594.0449,500.5824,3882.0007,23647.0222,774.2808,1,0,0,0,88.36
2,4,188,8.9,3,739.4096,907.5131,70,3,3600.5124,678.6954,0,1857.3684,749.8888,1160.7061,973.4251,1349.1276,1204.1073,516.1577,1920.8954,840.5908,405.3276,1298.7383,5803.8181,9,0,3681.2124,405.964,300.8886,0.8,0,731.1589,908.7023,773.6136,586.6728,500.2019,3900.3987,23412.0713,763.7461,1,0,0,0,79.21
0,0,35,8.5,0,741.1644,894.6046,73,2,3587.749,678.762,0,1872.8205,751.9053,1097.158,981.2103,1300.107,1208.7758,496.7407,1917.7258,846.6536,424.9413,1307.6033,5850.7342,63.5,0,3617.4158,395.5308,301.4311,1,0,735.4781,915.0065,775.7129,587.0553,498.6523,3938.7335,23392.8891,771.2899,1,0,0,0,72.25
0,3,23,7.9,0,748.2648,893.1913,76,4,3542.9227,682.1854,0,1879.3271,735.9189,1102.3564,1004.7828,1269.7928,1206.9091,516.7467,1958.9471,808.7583,418.1159,1267.5622,5893.4862,18,0,3599.7859,415.8215,308.9582,0.9,0,729.1682,895.3932,790.2157,594.3328,504.6979,3920.5999,23332.4239,757.2621,1,0,0,0,62.41
0,1,19,7.4,0,750.6007,908.4472,77,0,3562.3026,680.2705,0,1878.7153,747.1435,1087.0815,1023.7627,1307.333,1227.3337,500.4136,1943.179,826.4198,400.9121,1323.5419,5933.4422,17,1,3601.3885,410.8953,307.5448,1.1,0,707.9715,889.2856,786.4315,586.6523,510.0757,3860.5392,23410.4417,749.8219,1,0,0,0,54.76
0,1,35,7,8,766.9031,876.638,77,0,3537.6202,681.51,0,1892.2099,740.3985,1119.9849,995.0376,1273.9347,1237.1509,510.4075,1941.7943,842.4022,403.498,1289.3173,5899.8021,16,1,3606.9467,393.6491,332.8622,2.3,0,728.5403,912.2756,763.9268,578.613,510.7957,3886.3091,23327.9343,773.4104,1,0,0,0,49
0,3,85,6.5,556,767.1195,921.1584,80,0,3508.4193,678.3317,0,1898.4996,717.7451,1126.471,972.1151,1273.6376,1205.5587,487.9,1969.4159,846.9245,393.9487,1293.0272,5862.0386,15,1,3593.2439,401.4163,313.4551,2.5,0,727.3086,900.2539,767.6599,600.0138,503.9452,3948.5313,23346.8134,775.793,1,0,0,0,42.25
1,0,180,6,868,742.8825,951.0923,81,0,3496.7001,731.4572,0,1890.5224,734.3823,1076.6722,983.0013,1314.1861,1205.4303,527.1378,1956.7411,856.6576,417.2675,1282.9576,5795.7483,19,1,3562.4098,417.263,313.9233,2.3,0,780.9045,917.1952,780.2471,607.9065,548.277,3906.625,23205.8904,788.4328,1,0,0,0,36
4,0,486,6.1,2459,860.8735,1065.657,83,1,3385.7526,803.677,0,1904.661,884.7691,1131.7684,1106.5576,1354.6228,1269.4929,572.7025,1959.1584,884.2245,470.5516,1349.9654,5678.5566,24,1,3559.9931,436.5288,365.3027,1.6,0,829.4364,1009.384,877.2728,653.7312,562.8897,3735.0913,22927.8012,909.9071,1,0,0,1,37.21
5,1,782,8.2,4283,984.0054,1117.7706,78,8,2992.4842,837.1971,0,1712.469,990.2216,1171.1405,1158.1528,1418.4707,1428.6688,629.7478,1886.3207,989.1029,530.0787,1435.3094,5525.2226,21,1,3652.992,472.381,286.7258,2.3,0,914.1956,1141.0457,947.2305,698.1312,561.6549,3424.1342,22047.4028,1003.5194,1,0,1,0,67.24
6,0,536,9.7,2670,1042.2135,1127.0025,70,9,2797.231,941.169,0,1675.1268,1001.6688,1342.5843,1216.2784,1457.2359,1477.9888,625.3118,1800.8773,1018.9977,554.8326,1415.4795,5228.2923,31,1,3587.8105,523.4,294.4927,2,0,965.6549,1185.0755,971.7871,723.495,590.9484,3173.9273,21135.9806,1035.6408,1,1,0,0,94.09
3,2,351,12.1,1540,1109.1357,1232.6474,62,9,2738.0685,951.994,0,1659.8271,1080.3317,1429.8782,1280.4981,1451.3875,1294.399,688.9244,1781.161,955.9117,569.4701,1425.4845,5325.7943,53,1,3733.8823,522.4647,313.4394,3.4,0,957.8958,1398.3313,1046.2879,757.3446,629.6018,3173.0965,21288.7017,1105.065,1,0,0,0,146.41
5,1,299,13.8,1485,1185.7405,1208.2961,56,9,2808.8681,1001.016,0,1652.748,982.4851,1600.1551,1231.7509,1420.4775,1275.5327,682.6002,1810.674,997.8202,569.046,1532.2494,5377.6491,60,1,3948.3561,467.6284,329.3938,2,0,940.6351,1493.6357,953.966,762.6445,597.5183,3203.0192,21754.0414,1057.5015,1,0,0,0,190.44
2,2,345,15.5,1653,1145.9104,1146.4223,51,9,2875.681,1029.3081,0,1697.2971,1032.9418,1679.343,1235.7239,1542.9104,1239.9362,741.4587,1745.4859,983.018,566.7158,1510.7496,5394.291,67,1,4086.6031,496.2755,332.9388,2.3,0,924.0243,1580.1441,1009.0484,739.6451,606.5726,3186.1614,22039.1795,1166.8736,1,0,0,0,240.25
1,3,409,15.1,1750,1084.37,1158.8848,54,10,2898.9708,1038.8443,0,1711.7375,1096.8657,1786.9887,1225.5466,1525.2757,1284.6483,703.3692,1770.4786,989.3296,549.3799,1517.1353,5537.4249,77,0,4270.621,509.6153,282.3705,0.7,0,941.3511,1588.3851,1043.521,778.0984,592.9361,3254.7081,22486.3519,1110.0739,1,0,0,0,228.01
1,0,446,13.4,1779,1124.4378,1159.0381,73,10,2921.2247,990.7643,0,1716.1289,1066.8869,1849.6553,1261.8757,1579.0639,1258.7357,727.4645,1878.2153,999.5163,764.103,1565.2603,5560.1833,74,1,4235.3493,490.6648,289.5613,2.5,0,981.0666,1523.4271,1021.0771,824.8317,585.8715,3290.7751,22746.2008,1184.5592,1,0,0,0,179.56
0,0,475,12.9,2094,1110.6509,1253.5791,80,10,2934.678,992.8263,0.4,1745.1955,1112.6978,1937.4859,1366.5226,1617.9597,1281.1355,691.381,1837.9261,994.525,520.1433,1500.3047,5613.7754,43,0,4023.6422,491.8358,434.8965,2.3,0,994.9427,1543.8776,1053.6738,756.3465,599.9126,3262.5523,22536.0339,1183.296,1,0,0,0,166.41
0,0,492,12.7,2684,1071.9147,1194.0125,83,10,2911.2729,980.2031,0,1702.8646,1086.1329,1827.0262,1271.2174,1621.4733,1271.5953,650.1943,1814.5415,945.2342,506.3496,1437.6017,5749.6719,39,1,4084.3057,474.4747,421.3056,1.6,0,956.6927,1523.4864,1024.343,761.4133,585.6919,3399.2756,22721.0072,1128.1214,1,0,0,0,161.29
3,1,671,12.7,3415,1051.9738,1225.5446,81,10,3095.9538,937.9422,0,1787.4033,1131.9597,2197.7848,1303.8217,1670.6387,1280.4177,668.564,1814.8385,881.5165,486.4898,1477.8229,5906.1102,21,1,4409.006,488.7098,439.9962,2.6,0,944.7405,1768.7726,996.4157,719.1879,600.4809,3448.5415,23610.3149,1028.5526,1,0,0,0,161.29
3,4,853,12.4,3876,1125.853,1318.0314,80,10,3664.461,912.9711,0,2018.6571,1146.284,2555.886,1403.6216,1890.8253,1248.983,689.5275,2130.6234,951.6568,539.6622,1523.1269,6586.2756,32,1,4764.5074,492.6211,396.3673,1.3,1,953.8962,2014.2907,989.4389,718.9658,570.6842,4046.2634,26624.7401,1019.2561,1,0,0,0,153.76
3,3,693,12.4,2441,1005.1707,1315.8928,86,10,3944.6813,849.8068,0,2204.6831,1156.5885,2537.969,1279.6872,1860.1261,1251.8971,698.1019,2095.9843,884.3253,507.1983,1490.264,6982.0777,32,1,4967.4126,513.9628,432.8878,1.7,0,910.0408,1987.6806,931.0935,679.923,602.8503,4377.2173,27922.4464,955.9533,1,0,0,0,153.76
3,3,576,11.9,2492,1008.9554,1237.9589,85,9,4094.4989,868.1939,0,2190.1796,1102.2431,2405.9068,1264.8737,1804.2247,1248.0641,643.1779,2134.4242,892.0726,509.8595,1476.7845,7179.2726,34,1,5023.5254,470.5985,492.5688,1.7,0,869.4059,2038.3714,954.7667,725.0453,602.3243,4335.6656,28238.5755,906.7903,1,0,0,0,141.61
0,3,528,11.6,2594,942.6153,1187.9575,86,9,4098.4299,786.1025,0,2147.4671,990.7538,2169.5526,1200.8581,1646.1104,1248.4124,577.9933,2000.4658,882.5851,486.1629,1453.5553,6904.6093,34,0,4875.7252,479.8355,428.0446,1,0,859.4638,1900.2221,908.6954,696.0404,588.6729,4217.9798,27344.3428,879.753,1,0,0,0,134.56
1,4,539,11.3,2991,966.3811,1128.7705,88,9,3837.2005,745.9031,0,2107.2358,930.9894,1625.6747,1087.9044,1563.0426,1257.6196,568.9891,2034.5006,860.4097,517.9635,1425.2837,6618.0919,39,1,4508.6183,437.5729,369.7511,2.5,0,823.3821,1515.1111,898.1258,660.0134,565.8663,4081.0551,26175.0285,870.9539,1,0,0,0,127.69
0,2,467,11.1,1647,744.2005,922.5318,88,9,3562.2181,657.8736,0,1918.3523,771.0003,1263.2874,1019.3314,1359.9714,1218.0521,536.0048,1950.2217,839.6428,386.4069,1264.6119,5854.2579,34,1,3732.5244,404.2702,305.1535,2.7,0,736.6092,985.6801,745.6832,600.096,509.7617,3919.6939,23561.8516,786.9603,1,0,0,0,123.21
4,2,241,10.6,0,752.2549,913.0504,87,9,3620.9601,644.7529,0,1875.7283,721.9463,1113.5376,972.9261,1265.5534,1201.4594,509.8092,1975.8516,815.1227,378.4346,1226.2406,5893.8548,29,1,3638.9767,422.6109,306.4036,2.1,0,727.0559,898.8073,725.2733,608.2153,505.3059,3825.4287,23322.5942,770.1715,1,0,0,0,112.36
3,1,36,10.2,0,749.0648,918.8046,88,6,3632.5197,647.3258,0,1862.555,747.6109,1124.4032,969.0936,1271.4583,1233.6618,558.2977,1997.5304,828.2746,356.5457,1225.9549,5910.4585,35,1,3674.9793,434.0426,297.8231,1.9,0,724.1091,872.6567,719.4844,588.1639,502.3977,3889.5702,23465.0263,773.795,1,0,0,0,104.04
2,2,16,10.1,0,767.8938,913.4979,89,9,3637.3212,652.0155,0,1892.8753,766.2024,1140.9094,972.293,1258.9439,1236.194,523.3288,1978.1277,823.4377,356.1965,1262.542,5934.566,37,1,3661.5908,441.5833,299.7019,2.4,0,737.9238,876.2433,712.7958,594.8322,514.9492,3929.1447,23555.1116,776.3956,1,0,0,0,102.01
0,2,15,9.7,0,785.082,917.9893,88,9,3656.9968,645.7957,0,1896.6423,770.639,1079.4374,973.2131,1250.9099,1196.8141,522.2868,1975.8896,808.0532,335.3876,1274.039,5928.6951,31,1,3622.1974,447.4354,302.7128,1.7,0,743.8742,875.6117,735.2199,591.7984,526.1207,3946.7445,23552.1146,766.4215,1,0,0,0,94.09
1,0,39,9.3,10,804.3434,937.4865,87,9,3660.1903,676.7215,0,1898.5027,765.0974,1088.1932,965.943,1263.934,1223.9707,529.7944,2000.556,835.6408,316.7282,1270.4511,5922.3602,25,1,3653.6511,445.0059,283.3896,2.7,0,721.1213,927.0511,750.306,587.9131,521.4438,3914.1339,23583.7793,771.406,1,0,0,0,86.49
0,2,84,9,572,833.8766,925.785,84,8,3646.4672,675.1856,0,1887.7015,773.5947,1095.3013,981.9548,1235.0815,1217.0666,534.5487,1980.4868,850.9115,328.4933,1249.605,5874.6261,14,1,3663.1378,415.7844,293.9973,2.9,0,716.4563,912.5329,748.2016,606.9748,540.5062,3955.1824,23492.2883,772.9797,1,0,0,0,81
0,0,202,8.8,888,872.5046,918.894,81,9,3586.8578,719.9772,0,1893.9224,796.5707,1084.1717,1004.8511,1238.0567,1231.6464,549.6818,1948.8876,873.296,358.2114,1254.2068,5832.0433,9,1,3639.3956,425.3236,300.4825,3.2,0,705.9613,928.5489,740.671,622.6016,561.5423,3892.3299,23285.7001,803.8193,1,0,0,0,77.44
