"y","past_return","bus_passenger","sub_passenger","temp","X8_9","m50","wet","rain","m30","sunny","f25","m45","m25","m40","f45","f20","m35","X7_8","m20","m5","f55","m65","f70","wind","m70","f65","f0","f15","f30","m0","m55","m60","f35","f40","dust","f50","cloud","most_use","weekend","f60","semester","X17_18","temp.sqr","X9_10","X18_19"
0,0,46,182,-2.1,0,766.5113,47,0,1822.3625,0,3612.5812,976.7013,3650.022,882.6866,762.0493,5546.5121,1289.9741,0,3345.7629,788.4338,663.1837,398.3483,1172.5718,1.4,808.9421,505.9676,375.0778,1068.5817,1845.6432,427.1696,756.4941,517.782,1255.1624,713.6936,57,674.7778,0,22368.0204,1,603.2844,1,0,4.41,0,0
0,0,70,284,-2.5,0,761.9243,47,0,1840.0653,0,3572.4583,960.7497,3637.6197,879.0189,762.346,5477.0035,1273.817,0,3308.2019,789.6746,702.2854,381.2847,1162.731,1,849.1706,540.5549,375.629,1038.3664,1865.3518,442.761,718.7131,512.404,1283.1946,722.9593,55,703.173,0,22257.7121,1,601.3114,1,0,6.25,0,0
1,1,90,453,-2.9,0,773.5877,46,0,1851.7831,0,3591.5758,981.477,3600.7015,880.3176,776.8984,5427.4273,1255.5909,1,3279.8089,788.3366,668.4814,378.2591,1144.794,1.7,822.1616,543.8738,337.385,1018.2038,1832.9283,436.6664,731.4339,543.4751,1225.6294,691.2652,55,722.8775,0,22065.4452,1,615.8657,1,0,8.41,0,0
1,1,171,819,-1.9,1,783.0422,43,0,1866.3833,0,3474.5971,1003.3846,3530.5476,937.125,770.884,5251.7363,1268.1566,0,3215.302,791.6674,700.8357,394.7027,1160.531,2.5,793.9189,546.2643,394.9578,1034.5045,1821.7624,458.4149,738.5064,573.5354,1252.818,701.6038,65,720.455,0,21681.3033,1,611.0338,1,0,3.61,0,0
2,2,222,1121,0.1,0,797.4107,37,0,1815.3928,0,3370.0796,982.5415,3463.7617,894.313,754.812,5120.8068,1260.5303,0,3221.0807,815.1009,693.8387,393.1225,1204.0175,3.2,763.7898,522.7109,361.7732,1016.8715,1806.5157,471.7252,737.6649,542.2615,1257.2701,706.4864,64,710.6689,0,21315.4377,1,627.9999,1,0,0.01,1,0
5,0,192,1032,1.6,0,781.1163,31,0,1871.793,1,3316.0134,957.8715,3482.8483,917.1006,814.5834,5038.0861,1336.2925,0,3206.0633,853.2072,728.5611,352.7092,1218.0247,3.2,765.2495,521.3931,400.4212,1033.8046,1771.5513,471.0279,762.1078,579.9237,1286.8347,780.6026,80,719.223,0,21309.4826,1,623.3832,1,0,2.56,0,0
2,0,210,1085,2.4,0,852.2919,26,0,1909.168,1,3384.5006,1064.9285,3494.3193,976.92,834.4777,5042.6835,1394.9975,0,3226.1047,916.6972,779.234,407.6772,1248.1238,2.7,763.3582,539.8302,409.9641,1069.2117,1872.0651,560.5477,765.5601,582.2061,1375.8482,825.271,70,748.0774,0,21699.6869,1,660.5717,1,0,5.76,0,0
1,1,305,1434,3.6,0,827.6208,25,0,2031.3494,1,3408.5276,1097.0417,3571.3527,983.0795,904.0931,5178.9435,1597.5392,0,3347.119,976.346,800.8722,453.9616,1257.0063,3.2,852.4076,557.8204,481.4057,1246.9652,1974.7438,653.4587,832.4788,650.6521,1343.1454,869.692,62,832.9617,0,22452.7206,1,658.3447,1,0,12.96,0,0
5,0,403,1628,4.3,0,818.1929,23,0,2053.3035,1,3598.5897,1130.0485,3585.4233,1004.5455,917.653,5325.7925,1576.3822,0,3431.0047,1205.6293,872.1044,433.8789,1346.8945,3.2,803.6658,589.2454,669.7349,1486.998,1968.0959,647.0723,803.0735,607.5594,1379.1417,923.506,63,902.1059,0,22917.7335,1,647.9767,1,0,18.49,0,0
3,3,370,1665,5.8,0,840.4161,22,0,2109.9525,1,3752.2293,1115.4016,3618.4863,1053.8437,856.1816,5502.9174,1597.401,0,3726.3054,1289.4066,885.922,412.4244,1308.4066,3.4,857.6813,617.7905,767.3516,1540.5888,1956.0306,670.6335,757.6077,600.2919,1414.7662,1004.1844,51,895.9747,0,23678.0887,1,693.5925,1,0,33.64,0,0
4,6,387,1936,5.6,0,851.5671,21,0,2191.8313,1,3796.0075,1206.5433,3763.9136,1043.6018,941.7556,5648.9785,1579.7934,0,3904.835,1433.9699,904.6985,445.5705,1212.5491,4.7,853.314,618.5009,686.4102,1821.2522,2077.0955,707.726,801.2294,596.5904,1510.3631,955.6996,48,895.2362,0,24472.8179,1,640.9829,1,0,31.36,0,0
3,2,424,2087,6.7,0,882.6929,20,0,2216.6413,1,3955.6084,1150.7773,3945.1505,1120.1993,981.4236,5879.3766,1578.84,0,4149.8265,1660.5405,868.1026,466.4944,1168.6998,3.1,833.1517,579.5843,688.0468,2022.2525,2090.265,787.9412,793.9599,592.4057,1448.7139,947.6773,52,881.2281,0,25264.4222,1,646.6209,1,0,44.89,0,0
5,7,443,2124,6.1,0,879.6646,21,0,2154.6223,1,4169.1584,1090.1992,4197.9582,1022.9674,962.3962,6226.3893,1668.7309,0,4461.2776,1965.0622,890.8577,430.6503,1196.3023,3.9,850.2041,620.7531,760.1421,2395.7025,2116.0221,750.2145,800.0635,622.6598,1367.9365,927.4111,40,864.0063,0,26362.0953,1,639.1392,1,1,37.21,0,0
1,7,423,2230,4.4,0,894.4122,35,0,2226.9285,1,4275.2197,1053.4478,4431.2922,1066.6334,934.1439,6592.487,1596.3729,0,4886.2966,2324.7777,815.6904,427.9599,1274.6761,4.2,849.9253,611.14,666.1863,2576.8609,2158.298,797.2384,791.1145,609.2225,1369.0093,943.1069,57,850.3218,4,27535.9042,1,606.6343,1,0,19.36,0,1
3,2,423,2090,2.6,0,893.8933,41,0,2208.6852,1,4297.6473,1081.2367,4466.5135,1033.7284,930.891,6765.3289,1595.4519,0,5068.6729,2255.7967,870.0662,446.8625,1270.0783,3.9,862.8697,579.5601,620.3618,2505.1845,2110.8874,665.2836,805.1752,564.8437,1316.6988,963.7381,41,808.4689,0,27829.8859,1,638.4129,1,0,6.76,0,0
1,2,425,2568,2.1,0,867.1342,48,0,2252.8989,1,4310.6031,1054.2167,4356.8535,978.894,896.5778,6792.46,1528.5192,0,5034.8783,2177.0796,815.4585,434.5472,1217.4144,3,855.5668,582.8609,526.8991,2447.6884,2122.1042,627.6271,755.2475,571.3597,1356.251,886.7027,25,833.308,4,27754.5682,1,653.201,1,0,4.41,0,0
2,1,389,2514,1.6,0,870.2758,52,0,2184.1977,1,4294.2965,1018.9438,4319.2589,976.5104,894.5292,6681.5873,1517.9514,0,4894.7962,1914.6572,812.6369,419.993,1247.6808,3.3,847.7328,597.5607,411.7216,2088.8654,2119.0352,618.5796,768.3721,549.772,1359.6114,872.8408,19,833.5323,2,27370.7346,1,648.7939,1,0,2.56,0,0
2,1,426,2622,1,0,816.4735,56,0,2065.1435,0,3984.6689,1005.2867,3971.1787,916.1254,837.968,6123.5653,1404.3985,0,4333.3237,1369.2976,750.4477,428.3481,1244.29,1,849.6374,582.2183,401.3507,1622.1483,2019.7584,589.2422,762.991,567.8354,1400.4948,869.6827,27,796.9491,4,25302.5318,1,657.796,1,0,1,0,0
2,1,293,1572,0.1,0,745.9802,54,0,1848.6774,0,3818.3471,962.2698,3676.3179,861.4478,748.4075,5621.2479,1321.6679,0,3584.6438,831.6678,619.438,396.8642,1177.7104,1.8,773.81,510.3221,339.002,1174.4343,1923.298,471.9551,723.9956,504.2594,1207.4349,760.1264,23,718.7118,3,23001.6349,1,600.3157,1,0,0.01,0,0
3,0,100,1,-0.4,0,752.9099,51,0,1836.0207,0,3811.546,980.0235,3692.8777,864.1904,717.6333,5567.443,1286.4477,0,3531.8242,762.6376,623.2611,392.1239,1157.2446,1.8,783.6784,499.127,311.1989,1113.8198,1924.2533,476.4614,740.908,497.8582,1234.169,766.3886,28,722.9042,4,22884.5816,0,595.0942,1,0,0.16,0,0
0,4,28,0,-0.9,0,742.5593,56,0,1822.046,0,3800.162,950.2084,3679.124,864.9769,730.4348,5584.4534,1282.3473,0,3511.8367,772.1701,606.7605,381.5527,1144.7548,1.4,788.079,511.8018,317.1443,1094.8364,1924.0385,473.0289,745.9094,505.4075,1240.9721,762.8234,35,734.1835,7,22844.98,0,595.9316,1,0,0.81,0,0
0,0,26,0,-1.4,0,721.8465,54,0,1832.148,0,3792.2385,967.6958,3722.6671,886.2446,759.9024,5616.2966,1271.6377,0,3558.4801,775.7025,607.7801,384.597,1157.8775,1.3,771.159,504.8527,317.2548,1073.5867,1919.7293,473.8501,762.3132,510.2169,1254.2303,775.1543,33,712.1941,6,22967.4276,0,595.7447,1,0,1.96,0,0
0,0,14,0,-1.9,0,728.2283,58,0,1840.676,0,3794.1612,947.5538,3712.8757,891.5512,753.2419,5657.456,1292.2234,0,3521.7095,772.4514,593.8732,381.8686,1147.9105,1,750.9152,495.7278,295.377,1098.0909,1923.6467,461.968,745.3901,502.5204,1244.9493,766.8347,38,719.8326,5,22987.6978,0,596.2968,1,0,3.61,0,0
1,0,30,6,-2,0,704.9915,58,0,1840.467,0,3795.1363,948.51,3712.4788,877.3504,736.5788,5653.914,1299.1757,0,3507.693,776.1631,602.6733,379.2104,1149.9352,1.8,791.2301,493.5536,295.5024,1083.4963,1925.1032,469.2157,744.172,507.3089,1241.9392,780.7036,38,713.3731,5,22975.9072,0,597.3883,1,0,4,0,0
0,1,74,542,-2.3,0,707.7129,56,0,1837.9386,0,3763.0815,964.3769,3719.8677,867.4083,745.7987,5687.5822,1305.1178,0,3506.4306,785.4709,609.7579,404.5244,1168.3657,1.6,784.6312,489.6843,302.1575,1092.2456,1937.685,485.7769,765.3799,521.7076,1245.3267,773.8215,32,728.705,6,23003.0301,0,620.309,1,0,5.29,0,0
0,0,166,874,-2.5,0,741.4031,56,0,1850.7717,0,3771.369,913.3598,3661.0075,907.255,754.6241,5607.1186,1302.2121,0,3448.1189,848.1016,655.8804,405.4921,1218.8153,2.1,818.7832,521.1582,304.884,1053.2903,1909.5893,456.1613,763.3598,549.0689,1262.2557,793.615,40,730.3871,4,22812.4428,0,635.2489,1,0,6.25,0,0
5,2,454,2531,-2.6,0,929.7542,58,0,1827.7471,0,3688.2398,1065.9893,3505.4529,1077.9477,836.7235,5450.7832,1440.9189,1,3396.3245,1046.8086,711.3317,433.0045,1278.22,2.5,805.6816,528.4685,380.6233,1160.9349,1927.6175,569.3479,837.2643,643.6743,1325.0398,879.8217,40,859.2832,6,22562.1237,0,703.6381,1,0,6.76,0,0
8,5,776,4283,-2.2,1,1015.6863,59,0,1713.2566,0,3457.0913,1188.6528,3213.6469,1163.7584,916.7352,5204.9384,1399.5883,0,3372.3799,1104.7308,806.6076,462.232,1348.6523,2.2,893.6854,578.0733,322.8638,1180.5122,1798.8371,521.7974,933.5032,666.55,1344.214,1001.4249,40,946.3955,7,21503.9525,0,764.2808,1,0,4.84,0,0
6,8,493,2596,0.4,0,1016.4567,58,0,1700.3709,0,3087.371,1239.0169,2981.4363,1148.1482,983.6402,4987.0686,1332.2116,0,3330.9246,1214.4938,900.3546,501.4042,1460.4455,2.1,926.8909,610.1568,279.2386,1203.033,1721.8049,603.0993,1005.0183,695.1483,1417.1769,1083.9664,41,932.573,8,20558.3648,0,764.3131,1,0,0.16,1,0
2,6,350,1449,3,0,1083.396,51,0,1692.9232,0,3052.3748,1208.9368,2970.1146,1177.1965,1061.8614,5067.4169,1441.7726,0,3361.7745,1257.6377,990.2691,489.7975,1482.9721,0.7,917.9287,601.3419,279.4255,1373.525,1815.1978,603.8128,1023.3992,760.9478,1433.3388,1117.6156,54,968.6329,2,20834.9132,0,785.9939,1,0,9,0,0
3,4,324,1431,5,0,1051.1967,41,0,1792.037,1,3051.2378,1325.9192,3069.0469,1125.6929,1109.2773,5248.0689,1443.983,0,3597.4575,1248.2215,971.0355,474.1034,1409.5833,2.1,941.7812,606.8416,293.6262,1442.6468,1778.4337,603.2419,1047.9434,766.134,1484.8135,1076.8465,62,980.6344,6,21465.0783,0,761.68,1,0,25,0,0
1,0,332,1566,6.7,0,1164.6448,34,0,1840.0753,1,3174.175,1278.9384,3064.8286,1167.1029,1138.7914,5327.5455,1458.6737,0,3754.6711,1479.3382,994.6388,497.6439,1397.7607,2.1,968.0196,573.2182,340.8236,1562.7121,1823.7885,614.9504,1035.3826,756.7563,1559.4309,1064.9045,56,1012.5582,6,22003.1886,0,789.8565,1,0,44.89,0,0
2,2,435,1793,7.8,0,1102.9691,27,0,1809.1219,1,3183.5302,1316.2635,3029.1841,1219.787,1115.0178,5381.4329,1467.7042,0,3837.5515,1436.76,1053.8863,521.3526,1405.4685,2.7,987.142,656.1148,322.8275,1460.7203,1732.9939,732.0633,1075.6796,749.3644,1530.1215,1142.9062,51,1041.4163,8,21971.6402,0,751.7147,1,0,60.84,0,0
3,4,432,1787,8.1,0,1095.0902,26,0,1914.3433,1,3168.5316,1362.6711,3037.5383,1196.956,1165.2594,5624.5278,1536.0328,0,4050.849,1509.0834,1106.8933,540.0232,1416.9363,2.3,947.2905,653.1104,318.8449,1695.6673,1790.9342,805.5156,1056.3358,724.432,1524.8767,1125.1565,44,1086.4991,9,22647.6337,0,732.5485,1,0,65.61,0,0
0,1,481,2152,8.4,0,1124.6533,29,0,1886.85,1,3165.5602,1313.3215,3083.0272,1200.4784,1185.0603,5644.7648,1527.8755,0,4015.1964,1494.9729,1138.5548,519.5667,1322.7241,2.9,974.6903,644.8862,462.8751,1786.3275,1799.315,504.5616,1053.2253,756.6744,1540.6964,1175.4509,43,1063.5696,7,22663.2855,0,774.4157,1,0,70.56,0,0
3,3,578,2732,7.3,0,1181.5212,31,0,1902.313,1,3106.172,1291.593,3156.5483,1164.8691,1155.0994,5810.9623,1478.5947,0,4083.0161,1487.0145,1060.1421,496.2952,1240.7132,2.9,960.1548,649.5183,498.2273,1946.7006,1770.6628,565.2799,1044.9207,753.9107,1456.0688,1141.5233,33,1019.9888,9,22764.338,0,756.8944,1,0,53.29,0,0
6,3,662,3365,6.8,0,1165.1598,34,0,1840.656,1,3295.3129,1341.0075,3333.8903,1182.6179,1093.2819,6023.0394,1578.7801,0,4320.5001,1603.7811,1003.7236,517.4587,1221.0601,2.9,890.5789,658.826,456.9772,2115.4995,1810.3734,456.1608,976.3545,714.7362,1447.8589,1083.6102,43.5,1002.5931,9,23650.4111,0,776.0789,1,1,46.24,0,0
9,4,854,3788,6.1,0,1158.7634,38,0,2129.2423,1,3866.1261,1551.8902,3784.2876,1273.259,1120.738,6576.647,1878.5186,0,4568.2067,1862.6025,975.318,530.1884,1243.725,2.7,946.9906,648.3577,457.6765,2257.1203,2160.5105,451.8752,975.4415,676.6834,1604.4145,1117.2003,66.5,1056.6828,7,26567.9533,0,778.0495,1,0,37.21,0,1
3,7,709,2478,4.8,0,1057.4566,45,0,2134.3802,1,4081.9258,1414.6552,3975.1632,1220.1087,1070.5852,6754.7932,1852.4673,0,4897.8019,1961.3045,923.4704,532.7736,1341.219,2.8,985.1746,630.0363,405.2988,2287.6342,2134.6016,531.362,845.2754,714.769,1538.2905,1083.7651,81.5,1004.9374,6,27369.4237,0,769.9463,1,0,23.04,0,0
4,10,480,2235,3.7,0,1016.57,43,0,2059.0048,1,4133.999,1314.3268,4047.0361,1175.6621,961.7672,6724.3006,1701.5993,0,4671.9977,1830.9914,914.6915,490.4885,1241.8005,2.3,945.1819,622.1633,433.7499,2036.6435,2053.4274,466.3183,849.5216,697.6454,1447.2648,1067.6393,88,963.6175,4,26838.6297,0,739.1708,1,0,13.69,0,0
0,6,452,2350,2.9,0,960.7135,46,0,2141.96,1,4101.9738,1212.208,4024.3692,1073.8675,920.6771,6396.2294,1564.315,0,4479.8036,1712.4575,885.2752,490.3424,1272.6925,1.7,979.019,619.5722,468.5397,1747.8993,2024.7603,497.4364,812.2175,669.5959,1437.8443,939.2525,94.5,893.9808,5,26171.2556,0,717.6473,1,0,8.41,0,0
5,2,463,2323,2.5,0,869.0024,44,0,2027.1429,1,3974.9126,1152.2407,3866.604,1035.995,849.1008,5882.6621,1498.9378,0,4114.4333,1348.5914,827.1802,472.7109,1212.3879,1.6,945.3039,610.2063,438.0867,1480.6055,1997.7821,513.3392,789.0931,624.946,1431.4457,891.5812,100,863.3937,8,24793.9205,0,684.1181,1,0,6.25,0,0
3,2,331,1071,2.4,0,767.195,45,0,1863.0044,1,3810.6595,1041.2831,3655.1606,890.7244,733.1438,5647.0159,1265.4535,0,3509.2854,812.0378,628.0069,433.1997,1219.6867,1.2,851.9371,529.0329,328.1218,1119.5127,1929.4355,423.2523,756.8757,556.7909,1295.2537,790.4834,114,735.1704,5,22975.2685,0,635.5104,1,0,5.76,0,0
0,6,215,2,2.1,0,739.7001,47,0,1893.2022,0,3797.2972,1043.4254,3665.4519,880.5309,741.4392,5684.9079,1265.2073,0,3455.3277,775.6058,639.111,421.3967,1190.3933,0.3,860.7543,534.1844,322.2824,1116.0347,1929.2863,449.9488,722.6897,570.8328,1271.3452,796.0282,129.5,729.4375,7,22962.0257,0,623.0459,1,0,4.41,0,0
0,3,44,0,2.1,0,748.8412,45,0,1935.8326,1,3804.5649,1059.6125,3658.2067,902.6923,775.5723,5657.0029,1249.467,0,3414.8552,764.3878,628.997,410.041,1191.1876,1.6,858.1178,529.6685,317.2779,1100.1134,1952.3514,470.6631,719.4497,557.5707,1264.0119,791.6398,35,749.1205,6,22936.2926,0,620.7208,1,0,4.41,0,0
2,1,27,0,1.6,0,739.3418,47,0,1928.2373,1,3815.3361,1056.9036,3579.5703,898.2003,779.4891,5700.9553,1238.5467,0,3442.6162,757.8648,651.0465,409.9479,1210.4997,1.1,867.6037,520.5454,317.3187,1150.5538,1951.0563,449.4134,706.1669,573.3184,1265.321,782.8662,30,734.2212,0,22921.6392,0,612.6852,1,0,2.56,0,0
2,0,11,0,1.2,0,725.5648,48,0,1935.7799,0,3812.6504,1065.1909,3612.4502,901.9328,769.8226,5694.6214,1235.1886,0,3456.8223,766.7683,649.1077,408.7754,1229.6536,0.6,872.4377,519.5861,333.2954,1153.5935,1970.4844,449.9445,708.6924,572.6323,1275.2579,785.317,29,727.4077,8,22993.2551,0,628.4904,1,0,1.44,0,0
1,1,33,4,1.7,0,745.7818,49,0,1935.9788,0,3800.9528,1102.9021,3620.4554,877.1276,789.2315,5715.7082,1228.8907,0,3434.8115,792.2998,649.1944,413.6279,1209.9045,0.6,887.5478,528.3152,328.7759,1124.5994,1951.9281,451.0378,709.4648,562.6089,1277.4253,812.8062,28,709.0099,8,22966.1508,0,611.5673,1,0,2.89,0,0
0,1,78,555,2.1,0,740.5194,47,0,1919.4424,0,3826.9795,1090.6993,3653.2539,912.3323,783.7543,5691.7721,1204.541,0,3425.824,790.8756,655.8924,401.0148,1201.0818,0,903.612,514.5604,322.8008,1133.4417,1957.1445,449.1617,701.6917,555.8023,1251.1446,806.7382,37,711.2495,8,22930.102,0,619.6596,1,0,4.41,0,0
3,0,190,850,2.2,0,730.9285,50,0,1870.7446,1,3764.3206,1128.5496,3652.7937,905.8511,779.4288,5586.238,1274.0717,0,3394.2556,793.4643,671.3969,459.3616,1174.5418,2.2,899.1248,549.2771,345.1834,1118.7158,1947.6633,459.4855,700.3129,602.9027,1268.4096,839.3245,38,732.266,9,22758.4971,0,640.2861,1,0,4.84,0,0
5,0,436,2382,2.4,0,886.2839,51,0,1928.002,1,3677.5563,1249.1694,3537.4063,1026.2107,901.7933,5415.3254,1367.1372,1,3314.4619,965.0082,765.4842,487.5397,1158.4437,1.8,867.4232,545.9186,343.2656,1179.3614,1936.5566,476.7361,814.7981,593.3193,1312.48,897.089,39,834.6694,9,22488.9257,0,650.0054,1,0,5.76,0,0
13,2,777,4199,2.9,1,1014.7981,51,0,1740.3776,1,3387.2972,1323.6806,3159.068,1118.9029,1032.7907,5234.7507,1314.9673,0,3330.4429,1035.223,779.4483,504.0169,1252.3312,2.5,895.6153,526.7534,243.97,1251.6603,1840.2723,536.5573,922.4315,664.6772,1377.9175,990.7179,43,897.1205,9,21385.0935,0,731.4744,1,0,8.41,0,0
7,11,499,2667,4,0,1041.2993,48,0,1755.3069,1,3126.7772,1332.4057,2971.4435,1148.2243,1097.6345,5050.2942,1517.3064,0,3287.4986,1020.4233,901.1772,515.7977,1363.968,2.4,977.133,571.9446,247.001,1330.0712,1766.3514,601.7787,1031.4265,716.3232,1417.8994,1111.1025,50,963.9636,9,20892.8776,0,793.0264,1,0,16,1,0
1,7,366,1521,6.3,0,1101.5472,46,0,1806.8829,0,3158.2192,1359.8694,2922.7637,1202.2727,1142.9923,5112.8916,1522.5451,0,3421.1312,1140.7664,952.381,524.0022,1499.5618,1,1020.2792,610.8656,264.9187,1331.1676,1852.5829,568.9997,1072.889,784.7996,1517.4668,1122.5048,49,999.4022,7,21314.4834,0,832.7442,1,0,39.69,0,0
4,3,294,1452,8,0,1050.5945,50,0,1779.3587,1,3055.2677,1321.0898,2999.7183,1189.4257,1123.7451,5228.2416,1485.9338,0,3610.9801,1401.9868,983.1992,544.5534,1397.092,1.5,991.5818,620.3456,264.3835,1476.927,1836.9158,578.1949,1075.6498,727.6359,1553.363,1081.0072,52,986.2762,4,21549.779,0,766.2796,1,0,64,0,0
1,2,379,1665,10.1,0,1056.4573,49,0,1730.0937,1,3217.2106,1382.8414,3091.9873,1231.6641,1149.6383,5355.4101,1483.3944,0,3790.839,1353.7326,1013.8822,558.6517,1297.7546,1.4,1039.2656,624.2825,306.6894,1572.3497,1807.563,592.0043,1107.3337,746.2904,1528.5454,1125.989,79,1013.7649,5,22005.0435,0,732.1879,1,0,102.01,0,0
1,3,401,1945,10.8,0,1087.4015,46,0,1745.5731,1,3191.209,1359.6664,3155.0161,1355.5179,1130.9438,5461.3364,1522.1478,0,3810.2593,1385.8838,1012.1204,510.2213,1361.8444,2.9,1006.8725,619.1449,377.9932,1676.5075,1832.1957,722.2832,1078.1226,768.6272,1536.0307,1227.664,98,1084.839,7,22253.7681,0,718.5834,1,0,116.64,0,0
5,1,431,1782,11.3,0,1188.1292,46,0,1724.4178,1,3285.0076,1348.842,3129.5403,1255.3119,1126.0778,5480.7258,1567.0504,0,3811.9977,1395.7375,967.1508,531.414,1362.29,2.5,1017.1217,632.306,347.5811,1726.0338,1800.1621,716.8105,1144.253,775.003,1524.7675,1231.457,102,1107.7575,8,22323.6692,0,793.1397,1,0,127.69,0,0
2,3,507,2290,12.2,0,1126.5392,45,0,1786.3818,1,3225.383,1356.0743,3174.7184,1276.611,1219.7878,5396.9342,1562.7687,0,3872.7796,1473.1781,946.62,560.1764,1362.3376,2.1,877.686,649.6847,305.6978,1710.3048,1764.7984,488.7192,1122.7647,753.071,1545.0841,1176.4673,102,1101.2251,6,22328.8482,0,720.0997,1,0,148.84,0,0
6,2,565,2756,11.2,0,1159.6049,49,0,1741.5797,1,3221.4475,1309.4028,3186.975,1243.5419,1162.0718,5585.3373,1531.5842,0,3824.3514,1420.4814,957.1785,599.1383,1304.209,3.8,923.6255,621.4737,495.4844,1923.6808,1803.2712,473.2796,1052.6612,761.3448,1511.176,1081.7875,97,1042.4236,5,22405.7223,0,727.8752,1,0,125.44,0,0
7,5,710,3558,10.7,0,1108.8543,50,0,1927.0594,1,3283.7591,1274.7212,3384.6168,1262.6465,1102.1964,5826.9475,1600.6822,0,3945.5315,1620.8522,962.2835,604.5705,1328.6747,2.9,965.7596,632.5182,460.3356,1960.0179,1840.0147,499.9085,1006.4063,746.2588,1546.0936,1031.5801,92,1039.6948,3,23354.7048,0,725.6855,1,1,114.49,0,0
11,5,885,4399,9.2,0,1134.9995,58,0,2235.8191,1,4163.7814,1388.6895,3908.0945,1378.7987,1131.6774,6484.9502,1799.7886,0,4496.1092,1710.9642,976.0738,566.7527,1350.0245,2.1,964.2687,635.6002,459.7512,2235.1965,2229.3351,462.7095,906.3235,721.1552,1644.941,1082.3057,98,1073.5069,2,26962.8191,0,734.2872,1,0,84.64,0,1
8,9,754,2770,7.5,0,1114.9467,64,0,2383.8116,1,4396.4216,1361.8314,4251.8774,1298.9354,1095.3131,6959.466,1817.7098,0,4868.9132,1856.6098,962.6596,560.1809,1303.5309,2.3,897.4033,624.9497,405.532,2397.9149,2290.556,400.9402,918.1734,722.9897,1590.1432,1022.676,80,1042.6844,0,28558.8988,0,657.1163,1,0,56.25,0,0
5,5,459,2581,6.5,0,1118.0089,70,0,2445.3188,1,4581.2382,1328.4502,4504.3316,1244.0104,1088.0959,6981.171,1820.9103,0,4976.958,1853.923,871.2764,538.3764,1331.5015,2.9,896.8177,607.2679,424.0623,2244.362,2240.9118,388.2297,928.6451,661.8533,1627.7566,889.9279,63,958.0453,0,29178.5963,0,658.4567,1,0,42.25,0,0
2,3,524,2489,5.7,0,1070.6695,73,0,2461.054,1,4549.117,1309.9869,4552.3143,1281.2957,993.6823,6737.286,1776.4241,0,4939.2913,1806.1294,878.5324,550.015,1367.3039,2.4,893.6321,662.2925,361.0461,2019.8075,2240.9949,497.1515,932.5322,665.8422,1549.1394,956.1584,42,965.5231,0,28805.621,0,696.8972,1,0,32.49,0,0
2,5,623,3891,4.9,0,961.8307,74,0,2214.1715,1,4261.5536,1174.9078,4235.0056,1144.4788,891.1178,6364.2067,1587.0466,0,4466.6057,1293.689,787.5654,490.4713,1308.7746,1.5,882.4526,605.574,388.4926,1688.0502,2156.0393,505.2325,840.0101,586.4525,1394.9049,901.6991,42,922.2972,0,26679.5339,0,609.886,1,0,24.01,0,0
1,4,539,2131,4.2,0,758.9783,77,0,1935.9457,1,3835.9265,1056.8765,3835.2541,984.7622,744.3464,5691.779,1315.4637,0,3622.5672,837.8424,654.8773,425.8829,1224.8249,1.4,824.4942,529.4744,360.1285,1204.8251,1967.7567,441.1742,772.0209,548.2382,1291.0634,761.8986,28,726.6989,0,23495.7563,0,609.1135,1,0,17.64,0,0
3,5,114,2,3.5,0,738.1766,78,0,1867.1661,1,3832.6605,1069.8859,3767.1758,926.7503,747.7625,5629.1082,1280.1855,0,3538.7188,810.3787,618.8989,424.2169,1239.9959,1.9,829.5821,545.1612,364.4611,1193.1762,1958.4701,422.8889,765.7186,548.7165,1283.8431,754.2871,35,729.9561,0,23157.3281,0,618.409,1,0,12.25,0,0
1,0,24,0,3.6,0,733.5573,79,0,1864.4641,1,3842.8767,1064.602,3810.8072,908.734,738.7631,5610.9702,1222.8634,0,3506.9565,813.5188,629.9345,418.0627,1229.8771,2,853.9768,545.4562,350.2191,1135.0532,1958.1782,401.4454,760.6767,556.0084,1291.9711,769.8938,36,724.6742,0,23109.0874,0,605.0758,1,0,12.96,0,0
0,5,9,0,3.4,0,736.544,82,0,1892.2518,1,3818.9222,1059.3691,3745.9485,937.4493,756.7843,5628.1519,1241.0802,0,3520.3629,782.845,627.865,407.4201,1228.2594,2.4,830.993,550.6136,334.3156,1128.5812,1972.1703,396.7779,750.8911,558.1478,1284.2518,766.4313,51,726.0994,0,23103.1396,0,617.3194,1,0,11.56,0,0
1,1,12,0,3,0,754.3302,84,0,1888.3073,1,3810.0697,1047.5508,3753.654,940.154,772.3805,5698.0209,1257.4937,0,3485.4538,808.4268,614.7772,420.17,1223.8269,1.8,809.3886,549.4625,330.165,1121.2144,1972.0213,396.7443,744.8166,558.6709,1285.591,779.656,42,734.1848,0,23150.6117,0,615.4584,1,0,9,0,0
1,0,23,3,2.6,0,762.4261,84,0,1912.1112,1,3816.3461,1034.7438,3752.1928,946.0529,761.6404,5682.9826,1251.1966,0,3486.757,798.2892,624.4168,415.5455,1240.1618,1.6,834.4887,544.8775,317.679,1128.1659,1983.7073,407.9158,741.8054,554.3944,1269.548,794.7653,42,718.8554,3,23154.8416,0,629.7018,1,0,6.76,0,0
