"y","station_dist","station_type","temp","rain","wet","cloud","temp.sqr","semester","past_return","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X19_20","X20_21","X21_22","X22_23","X23_24","weekend","m5","m25","m30","m40","m50","m55","m65","m70","f10","f25","f35","f55","f70","bus_passenger","m0","f65"
0,86,0,-9.6,0,48,0,92.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.5494,630.292,710.9946,529.9147,404.6949,369.9272,196.3606,441.2872,119.5152,770.398,626.8698,425.5948,759.6405,27,448.3258,325.4849
5,62,0,12.2,0,65,9,148.84,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,269.8112,774.6595,825.0609,547.305,451.8634,450.0772,237.096,439.7333,143.4135,956.5279,834.7957,532.3784,885.1492,232,540.9364,367.3683
4,37,1,31.9,0,71,9,1017.61,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252.4278,1153.8211,1033.5183,1219.5677,1238.6464,993.8642,609.9934,1150.7578,729.8215,1169.998,1247.1548,1272.9294,1746.1112,444,1228.8329,790.1617
0,220,1,16.6,0,64,9,275.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.8927,1451.7704,1039.8542,651.273,550.6491,549.5219,333.3612,494.1585,154.4397,1496.0145,893.4344,561.7933,825.3541,113,401.2056,349.5446
0,40,0,7.2,0,74,7,51.84,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,562.0844,1355.7762,937.1491,721.8095,667.2538,564.4189,286.1189,645.5531,115.2648,1269.6625,878.9088,606.4838,892.5756,327,259.2611,365.4147
0,225,0,19.5,0,51,0,380.25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,578.1053,951.1324,1086.6339,1195.3375,1182.9244,1148.3841,557.1702,1089.808,520.9857,1196.9929,1214.7014,1169.3525,1737.3286,311,952.2288,756.677
1,428,0,17.2,0,71,6,295.84,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,713.3442,1604.6776,900.112,708.5188,696.5191,667.4508,349.6845,606.7681,156.621,1319.3827,817.4671,653.9468,1106.7756,397,316.6973,370.8545
0,82,0,-1.8,0,29,0,3.24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1453.2342,731.7617,662.5139,968.4859,978.2318,947.1657,622.4807,1320.5525,1416.4143,849.7029,1330.8873,1367.6634,1855.9485,216,1646.3758,830.3398
0,89,0,16.4,0,54,10,268.96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1461.5553,745.0224,749.3334,1444.7609,1380.4666,1202.2176,673.9434,1250.8668,1493.6015,1005.2648,1511.648,1388.9886,1682.0567,211,1522.6069,807.9562
0,42,0,26.4,3.3,95,10,696.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.8731,1386.5094,982.0237,743.5366,719.3217,675.7777,383.6336,596.4489,172.5478,1294.9981,818.3921,645.4174,966.8527,575,316.0423,410.4632
4,246,0,24.8,0,84,7,615.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1750.2135,850.4779,754.6244,1405.0613,1604.8328,1210.1903,652.4898,1226.7342,1564.1195,1007.2311,1457.0659,1374.841,1505.9065,69,1584.6812,712.7418
0,395,0,29,0,73,7,841,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,454.1082,788.1904,886.0005,828.4742,679.1151,703.4807,431.5184,908.0356,321.4852,850.1858,1022.1324,873.4076,1190.9993,183,768.3864,529.7028
1,116,1,22.6,0,67,6,510.76,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864.5612,3778.447,1919.662,954.2904,882.5615,755.7194,426.4243,807.2665,175.8761,4058.2691,1299.6688,653.3352,1132.9877,97,360.8313,519.6873
1,41,0,6.9,0.8,98,10,47.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320.028,778.1908,743.6749,1342.3987,1382.7667,1219.0874,637.2363,1239.1775,1411.2407,939.6658,1462.7293,1398.0731,1613.4933,177,1563.6476,767.4894
2,83,0,4.7,0,81,9,22.09,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,446.3988,1265.4409,978.0083,710.9772,621.9825,589.8152,380.7007,580.5192,109.7564,1315.1558,943.0266,640.0338,875.0347,556,496.0829,399.646
0,71,0,19.9,0,76,10,396.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732.4476,957.0845,752.2445,940.544,1001.9619,931.5552,532.144,1102.3539,517.731,910.8053,1095.4289,1187.9763,1485.5537,1,1058.7333,633.3108
0,52,0,25,0,82,6,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780.3802,807.4796,841.2532,1624.8498,1650.8784,1233.8676,638.6422,1243.9882,1647.849,1000.679,1540.2578,1370.9829,1486.4903,5,1650.3266,710.2313
4,59,0,8.8,0,64,0,77.44,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.607,917.4208,956.3008,1003.1662,1202.5355,1055.822,575.1419,1063.5982,652.2491,1103.6797,1205.0889,1060.8812,1483.1977,1,1145.7342,731.7174
2,92,0,14.6,0,56,9,213.16,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,487.0253,498.2041,607.0955,685.8399,665.501,663.0744,431.2862,740.3663,373.438,612.7041,831.3724,700.5531,1228.2909,315,963.4291,522.9806
31,33,0,23.2,0,46,2,538.24,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,711.5691,994.2908,859.2148,989.7966,841.8791,750.9424,470.3374,902.6893,441.8138,1133.2108,1133.7432,1010.2517,1272.1697,352,996.4638,563.8896
0,71,0,21.9,0,79,10,479.61,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.7076,962.8424,744.3935,1006.6922,953.8636,951.7086,498.8964,920.8529,535.9221,960.7206,1180.6847,1125.0086,1462.6828,3,1008.3853,649.1026
4,118,0,14.2,0,89,10,201.64,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,469.9797,1534.386,1133.4239,732.5824,641.508,662.8517,341.0454,598.6222,203.3412,1443.2869,1004.9316,555.5382,1005.652,381,341.9018,384.6291
8,116,1,12.2,0,90,9,148.84,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1125.5713,2963.5523,1656.1009,1098.1586,1078.2823,977.8515,516.4603,961.3217,169.7673,3179.3089,1493.7402,890.5635,1516.658,551,563.6459,639.4105
1,52,0,0.9,0,32,0,0.81,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,221.389,535.7921,547.2477,566.818,536.958,694.8637,373.963,561.8685,147.6512,629.8979,582.8122,675.6137,836.7314,230,531.0185,392.5437
5,23,1,-3.4,0,39,1,11.56,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,427.7093,1357.4229,977.1619,725.8192,669.1799,624.744,325.073,806.414,239.5437,1245.2755,919.6684,783.14,1242.8642,492,537.826,478.0863
3,19,1,28.2,0,88,0,795.24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1780.7642,921.3375,819.5041,1485.2127,1667.3312,1151.7697,619.6675,1174.8325,1498.4201,1137.4881,1541.5785,1340.6955,1413.9762,11,1513.9267,670.1926
1,546,0,24.8,0,57,8,615.04,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,945.3556,3482.4415,1995.2937,1094.1031,947.5729,841.1937,428.7334,831.0893,255.5594,3725.5764,1538.6199,812.4377,1192.0224,415,637.4961,595.693
69,27,1,27.3,0,63,10,745.29,1,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,646.2154,909.0508,867.5356,845.9562,807.5972,774.4966,473.1797,858.4719,389.921,995.1266,1142.0821,1079.8138,1231.3721,310,1095.9186,572.8597
0,232,0,5.4,0,37,0,29.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1000.3552,3711.2233,1832.7486,916.4699,750.1876,698.4568,395.8656,824.1684,158.0625,3735.8042,1175.8904,635.9354,1129.3627,369,453.8289,520.363
0,73,0,9.8,0,65,0,96.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.8153,805.1419,830.6948,714.4906,510.4523,665.6741,338.5318,611.9154,147.4446,1004.1412,796.3092,614.6584,890.1922,77,585.3955,430.7942
0,91,0,27.3,0,79,5,745.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.8581,773.8781,778.1766,949.4306,761.4417,870.363,464.786,985.805,484.9585,992.5183,1015.3582,1017.2249,1454.4866,1,710.9206,667.1934
2,7,0,13.4,0,46,0,179.56,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,670.3584,909.5234,757.9959,937.4199,865.9231,847.9122,443.1435,913.7308,553.9907,934.6703,1153.5519,1101.2152,1326.5949,161,1025.3802,588.8054
0,109,0,0.3,0,29,0,0.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,268.7086,499.7915,443.0005,508.4808,470.458,500.9809,282.1524,710.0154,235.573,417.9881,509.142,632.4012,1120.5814,257,591.5248,404.3157
0,554,0,15.5,0,81,10,240.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,851.2035,3858.1917,1816.3172,888.0014,742.3656,735.0314,399.2514,844.293,164.2418,3794.7626,1248.0033,646.7816,1140.8662,120,405.4738,537.1567
0,41,0,-2.4,0,58,9,5.76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1528.6946,901.0041,870.953,1501.3213,1458.5572,1201.2288,740.3033,1345.6748,1468.093,979.8943,1557.6783,1386.4748,1672.0196,158,1541.1716,721.2638
0,67,0,9.8,0,85,0,96.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.3771,1073.3185,809.9587,940.1056,926.0101,1112.9688,503.5479,930.8627,228.7849,1246.042,1037.189,971.101,1461.2444,87,508.1802,589.0035
6,51,0,18.2,0,72,10,331.24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292.4678,3117.1801,1776.6306,1243.3807,1269.4526,1059.8231,529.0195,1015.8923,249.2001,3481.3523,1502.5024,1042.533,1378.2665,854,495.9307,614.0022
2,7,0,-0.9,0,67,0,0.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.4034,865.1099,738.2624,941.2641,881.2652,878.5079,514.6601,840.5318,500.6017,933.2626,1167.5291,1104.4551,1367.31,0,1007.9129,599.6646
3,183,0,21,0,77,2,441,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,591.4372,954.201,757.9063,977.6988,940.4127,894.5739,527.8402,940.5205,519.6935,999.7049,1179.8758,1093.79,1423.6381,105,995.1258,624.5992
22,23,1,20.5,0,42,1,420.25,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,368.5319,1290.4542,973.4051,723.2342,616.35,527.6649,310.49,638.5547,149.889,1306.0934,881.9363,580.2611,933.8117,491,404.4572,399.5031
5,83,0,26.1,0,20,2,681.21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.3572,1573.6596,988.7654,729.799,684.0874,669.8318,359.4703,595.5469,196.8565,1280.221,901.5748,606.4426,1009.9474,497,277.4165,410.2895
3,232,0,17.2,0,36,0,295.84,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201.8482,2943.832,1697.8469,1122.7773,1001.4718,1053.3584,462.0479,951.9894,204.875,3390.3857,1445.7343,1002.5442,1243.7049,682,499.4146,603.2643
2,221,0,27.1,0,78,4,734.41,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,217.3298,657.2253,783.9191,599.349,542.112,631.831,367.3077,570.3957,138.6703,830.1419,709.5305,596.9279,936.9249,143,583.6734,407.1539
0,109,0,8.2,0,44,9,67.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,293.9959,454.4638,417.9934,507.0219,437.5418,556.8096,231.5456,650.2615,222.1913,409.9383,498.4412,629.0321,1088.7682,246,511.971,389.8491
10,69,1,20.5,0,54,4,420.25,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,630.2895,1212.1798,1078.9708,861.3719,922.6795,907.3506,510.076,840.509,266.3375,1270.6952,1044.1995,1045.6326,1488.9328,219,477.186,673.2047
0,181,0,-2.9,0,53,0,8.41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1160.7364,991.4929,1086.6875,1056.3186,1172.6719,1115.8104,634.0965,987.5254,769.428,1189.0465,1266.3761,1185.2604,1434.0988,371,1161.7528,708.5748
3,10,0,3.6,0,76,10,12.96,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,640.9453,1273.5998,1253.4539,1053.0414,880.9681,798.3812,431.5072,800.8249,308.8615,1294.1731,1253.6405,967.9678,1357.172,314,633.0339,566.6549
4,127,0,21.4,0,41,0,457.96,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,504.6668,1044.369,1002.0175,1254.7309,1104.4118,1038.5477,618.4386,1124.9635,547.6233,1082.3767,1268.611,1242.0169,1655.5336,247,834.1557,855.8786
4,34,0,11.9,0,85,9,141.61,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,515.495,1534.1835,1096.1696,730.1427,654.573,663.622,398.9128,566.1091,147.9803,1503.2524,1014.0116,561.3734,1091.4297,272,340.0074,392.8088
0,23,1,17.3,0,59,8,299.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.8721,1469.3736,1021.9243,691.2126,499.9854,534.1668,311.8312,574.3855,175.2551,1422.3086,870.0691,521.1507,826.0789,16,420.891,359.3465
1,57,0,17.2,0,87,10,295.84,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,852.825,1267.8407,1169.712,961.8586,870.7694,858.8957,493.0092,817.9645,296.9085,1517.5606,1167.5238,1165.064,1409.0602,195,568.3649,687.4866
1,100,0,-0.6,0,48,5,0.36,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.1667,815.6617,767.2748,856.4779,868.9116,762.0255,458.6791,883.5622,329.1398,832.3394,967.5742,841.6823,1185.9556,394,885.8913,541.6707
1,80,0,-0.6,0,51,3,0.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.7593,1355.6971,1006.6385,791.2764,738.586,773.4911,365.5027,722.2367,211.0284,1249.3717,932.1968,679.8437,976.1004,735,438.2525,405.4694
1,88,0,9.5,0,65,0,90.25,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,841.9544,920.266,888.9859,763.9109,882.3346,1134.4884,657.1962,1327.2448,430.0709,995.2969,1079.0029,1298.2387,2203.8174,140,744.8837,959.8849
6,44,0,25.6,0,37,3,655.36,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,932.0534,1174.1088,1090.4506,1371.8057,1222.5645,1076.4525,604.4469,1213.7079,694.1034,1251.8951,1461.3223,1215.764,1770.9099,446,1095.744,720.1287
4,73,0,26.1,0,82,7,681.21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,637.6185,1321.4482,1201.5076,937.0455,907.7108,891.5401,470.1002,836.3232,281.9575,1520.124,1060.7603,1095.0537,1504.7206,94,565.5504,622.7795
10,38,1,22.3,0,72,10,497.29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.2028,677.2004,520.926,682.8636,546.8825,768.285,384.148,856.0775,691.1461,598.6384,637.1632,718.8997,1412.3865,473,753.8903,555.5488
1,71,0,-4.1,0,35,3,16.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,576.0392,805.8824,623.381,779.7366,679.5231,535.1405,466.5179,855.2347,471.3208,807.2747,938.5404,944.0779,1171.1303,331,864.9032,664.8154
5,246,0,21.3,0,87,0,453.69,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.6039,857.5788,835.9526,1253.8149,1149.3617,1026.0596,620.0119,1323.3698,2065.4369,1077.3822,1468.6826,1443.8083,1672.9502,710,2091.8061,881.2727
0,89,0,28.4,0,85,10,806.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796.3298,829.2578,733.57,1492.323,1687.4867,1259.241,642.9129,1169.9833,1561.9414,1018.4166,1467.2365,1428.3289,1458.597,10,1628.9306,688.083
0,51,0,12.1,0,75,8,146.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,740.6434,3685.6449,1962.1862,874.6644,777.0134,751.3573,376.8128,701.1513,175.9034,3870.9938,1287.4563,653.167,1209.0527,173,382.9387,508.1156
5,67,0,1.5,0,42,0,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.864,1662.8757,1493.2117,1387.581,1258.2953,1294.8963,608.7717,936.353,245.9825,2025.5045,1648.4911,1109.8249,1474.7823,564,396.5263,660.1185
4,118,0,25.9,0,59,10,670.81,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,480.9862,1575.3522,1085.5123,758.6177,637.0466,664.7365,378.0369,613.9677,200.6272,1484.4379,981.3022,590.9618,1161.2311,306,379.1452,452.4267
0,51,0,-1.2,2,94,10,1.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,870.7969,2989.7675,1651.3102,1089.8298,929.7985,994.2132,482.764,862.4004,441.1389,3234.736,1318.2616,818.3941,1344.3067,669,653.1279,556.4512
0,41,0,15.6,0,83,10,243.36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1202.646,789.1163,823.0425,1519.5285,1561.066,1272.0331,644.04,1126.5651,1428.9363,1111.1,1487.8994,1362.1851,1578.4463,159,1541.5495,689.7166
0,59,0,2.3,0.2,93,10,5.29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1013.0656,1038.3247,1063.0817,1211.7428,1137.9614,932.1814,596.0524,1143.8279,754.6707,1103.8065,1342.6584,1223.9853,1535.5134,310,1175.0371,753.4671
0,410,0,27.8,0,39,0,772.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325.2192,835.4589,832.2349,1079.2836,1035.3724,1039.1862,588.3926,1346.1259,1575.4687,898.0499,1326.3045,1399.8985,1793.684,530,1682.6475,764.3889
0,88,0,5.7,0,55,0,32.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,586.3287,1006.3323,969.1419,945.1651,970.5171,1250.9819,693.0992,1327.0075,403.1641,1011.4047,1152.5082,1393.6542,2392.0596,87,704.2916,950.4625
0,410,0,-9.8,0,83,0,96.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.4496,951.4654,836.2758,1538.9689,1424.038,1289.7773,734.4096,1220.3961,1625.9477,1086.1525,1560.687,1454.7594,1686.5549,402,1620.8693,755.716
0,82,0,-4,0,76,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736.2895,920.8663,795.9525,1584.2151,1503.5315,1318.0519,703.017,1287.0084,1665.0369,1092.1288,1561.5971,1437.359,1672.7238,370,1686.6571,770.1494
3,21,1,11,0,66,0,121,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,222.7623,796.1848,824.5642,511.8464,433.5513,475.905,262.6161,480.2798,136.0424,963.341,732.8509,558.3357,893.0806,166,504.6357,380.5584
2,43,0,25.5,0,83,4,650.25,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,871.4071,1044.4825,962.8158,1133.3331,1081.2398,988.1804,580.3154,1120.776,700.8271,1137.2112,1266.6128,1168.1754,1597.0014,325,1065.0396,718.5963
5,57,0,5.2,0,69,10,27.04,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1158.9382,1294.4612,1085.0765,917.9244,810.4866,723.5016,432.6564,781.7835,281.2801,1486.7996,1111.0846,1007.9827,1274.7911,792,557.1622,561.6203
1,232,0,5.8,0,71,0,33.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,987.4161,4363.9444,2174.4064,910.2205,832.311,740.4445,364.9347,807.1065,161.8217,4250.8389,1362.8002,672.6858,1203.4007,47,349.5071,473.204
2,128,0,13.4,0,91,10,179.56,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1452.1543,3905.9503,2046.0166,1210.5138,1115.428,1000.8292,493.9028,926.4287,198.5658,4236.5839,1537.6218,940.9597,1278.7022,968,463.3441,573.2018
1,52,0,14.6,0,31,2,213.16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144.5397,547.7795,542.2085,616.8072,618.9384,635.7816,315.0506,470.8206,105.8033,615.7923,595.3453,594.4815,875.0495,194,425.8513,371.4978
0,10,0,-5,0,54,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.1778,735.7369,762.2165,513.7178,421.2197,407.8338,194.6777,413.1205,100.5602,970.7785,683.0327,394.0305,712.1757,32,407.078,305.1503
6,83,0,20.3,0,70,1,412.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,438.6506,1371.489,1041.3721,637.7876,618.5829,567.5556,334.913,598.0309,119.5117,1460.0443,942.0979,561.8019,918.2914,1065,206.0455,399.1764
0,47,0,12.7,0,73,0,161.29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,471.8653,785.4113,912.4928,953.0675,758.1329,790.6464,468.9948,1028.8091,354.3925,899.8792,1111.286,996.3178,1373.285,15,971.3054,616.4134
0,37,1,9.8,0,67,0,96.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,929.8548,910.6815,897.2784,1026.8378,1138.4504,1063.4179,599.8176,1009.8263,641.0098,1077.2605,1114.5749,1184.2469,1481.8248,0,898.3385,660.2212
7,10,0,10.7,0,81,0,114.49,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,459.2276,972.5599,955.4981,837.35,750.426,727.9361,353.2249,791.1316,523.5322,1128.0988,1015.9834,867.6657,1170.5684,484,698.5413,458.5191
11,44,0,11.8,0,31,0,139.24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.7245,1101.4511,1118.3915,1183.614,1100.2274,982.4941,637.0775,1041.131,839.7599,1209.8775,1339.8321,1163.1847,1541.4065,815,1332.4691,711.3186
1,246,0,20.2,0,96,10,408.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775.1141,939.5771,808.759,1542.0517,1702.2804,1330.2739,660.1071,1256.392,1644.5924,1034.0453,1547.0461,1386.7322,1545.8182,66,1643.1054,734.4428
7,10,0,13.5,0,50,0,182.25,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.7249,1723.2408,1580.9401,1305.295,951.8626,992.2947,493.397,1075.9658,396.8203,2004.5251,1579.424,1291.9794,1557.667,24,676.9535,681.2679
0,248,0,23.9,0,57,10,571.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.4399,836.0075,983.0824,922.2661,722.3427,773.6882,483.1545,1021.8958,367.9749,1037.2652,1181.0165,1019.9783,1405.3353,0,922.0146,659.2744
0,80,0,-9.3,0,54,0,86.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.9805,1372.0678,1025.2331,625.6186,547.2686,541.2469,322.7985,519.83,114.4808,1442.0345,843.1268,520.891,814.3053,27,459.2342,339.9326
4,246,0,20,0,54,8,400,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1398.2448,855.457,779.7756,1358.8765,1346.71,1084.2263,631.3037,1347.9302,1278.5722,1162.9685,1483.9225,1293.6504,1646.8108,301,1386.6762,705.1585
1,221,0,5.3,0,47,0,28.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,235.2068,704.4419,703.2119,679.0087,594.4862,691.0596,400.0808,589.616,170.9519,829.8846,715.5458,654.8809,948.5642,151,584.391,429.5934
0,220,1,25.4,0,71,2,645.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,432.0855,1588.5152,1080.5978,716.3122,582.9642,641.4225,359.297,585.4633,189.1221,1497.1109,1002.2804,568.1667,950.2186,297,404.5474,446.797
11,82,0,24.1,0,83,9,580.81,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,714.4099,782.2212,764.347,857.4045,712.6993,814.673,426.467,885.8261,511.384,898.6884,1019.4039,898.1526,1469.637,430,678.8237,604.1263
0,51,0,12.2,0,90,9,148.84,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,925.8572,3483.8036,1821.5908,938.577,812.0166,694.0107,379.9285,839.3914,148.1288,3592.5038,1226.8386,755.5275,1165.4566,300,403.0171,515.3936
0,52,0,3.4,0,82,0,11.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.6945,872.0106,735.3087,1622.1785,1537.27,1292.5828,666.8089,1125.5477,1652.6476,925.2307,1520.9079,1388.2937,1505.1216,2,1762.0628,667.0437
2,128,0,0.9,0,50,9,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,503.4848,3624.397,1812.6708,921.7186,720.0072,753.0843,426.9125,839.6374,166.7982,3826.1953,1205.8622,670.0424,1204.6792,185,424.0644,518.3098
2,37,1,-2.7,0,54,0,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1047.8762,979.6693,907.1561,1048.4882,1171.5059,1183.5903,585.6206,1014.1437,707.619,1012.3037,1057.5161,1102.4033,1453.8303,371,920.913,678.1624
2,60,0,27.1,0,59,9,734.41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,431.6029,843.4774,650.8419,609.3617,603.4362,624.7906,308.5515,627.0138,478.961,963.9339,851.2095,634.2572,970.6004,288,583.5876,424.83
0,183,0,27.2,0,88,9,739.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669.6974,923.9685,737.0197,1025.0926,911.3573,855.4524,500.0655,941.1621,487.2613,960.2303,1186.4846,1112.5536,1456.8893,45,1004.3426,626.2429
0,7,0,18.4,0,43,8,338.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.9301,961.5224,787.0796,972.321,885.8515,890.1548,504.1192,920.0994,511.9256,968.3409,1124.5505,1122.6847,1395.5819,32,941.9831,639.737
4,48,0,16.7,0,63,0,278.89,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1451.9402,1020.0681,839.8459,1449.3597,1408.0065,1148.8076,672.4168,1345.7033,1386.572,1089.2511,1564.7632,1296.1134,1640.4776,291,1532.287,762.446
0,92,1,-5.7,0,39,9,32.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.1397,954.295,908.9458,785.7277,640.5718,690.3907,328.7997,696.7594,334.7225,1140.121,1050.0827,910.2761,1304.5602,234,724.5304,568.9306
0,41,0,-2.5,0,50,8,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1812.2547,903.2096,786.449,1661.2975,1620.5338,1407.4102,706.2501,1221.3478,1635.9689,983.8364,1544.3655,1394.557,1628.2762,58,1667.9637,695.602
7,19,1,23,0,61,2,529,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1475.1231,872.3696,879.7218,1299.4082,1197.0278,1114.3281,693.353,1350.2339,1608.7593,1077.0844,1407.2838,1460.7598,1855.6885,350,1772.9704,848.6527
1,88,0,14.7,0,17,0,216.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1027.0933,714.687,672.6955,592.7826,678.3564,776.079,508.2623,1066.0243,589.9834,640.1103,843.0429,1090.7993,1993.5974,162,1147.2237,692.9697
