"y","past_return","sub_passenger","station_dist","bus_passenger","temp","m50","m25","m30","m35","f60","m20","m5","station_type","f50","f30","f70","f0","f15","f45","m40","m55","m45","f20","m0","m70","m60","wind","f55","f40","f65","f25","wet","f35","dust","m65","most_use","cloud","sunny","X16_17","temp.sqr","X8_9","X7_8","rain","semester","X19_20","X12_13"
0,3,2932,232,598,21.4,982.546,4026.7415,2078.2221,1514.952,662.1095,4425.1351,1303.6016,0,931.2975,1900.6888,1184.2668,973.832,1714.6181,1004.1173,1087.5787,840.8416,1187.0652,6518.448,705.3739,806.1273,576.1233,1.7,867.5888,933.7223,517.1193,3906.3507,62,1408.7875,17,430.6926,25779.3257,10,1,0,457.96,0,0,0,1,0,0
2,5,2484,37,728,-3.3,936.4807,3843.2978,2160.5633,1674.6514,813.7383,4170.3684,1395.5088,0,994.1029,2096.2894,1325.3873,446.2562,1900.6623,1088.7638,1252.1245,920.3511,1302.0658,6000.0248,579.2597,885.2985,641.004,3.7,927.6701,1008.9398,600.1018,4107.2795,30,1490.0483,32,462.3821,25542.5229,0,0,0,10.89,0,0,0,0,1,0
1,1,1700,51,387,25.9,878.5946,3183.9661,1877.5444,1488.4128,726.6112,3004.4791,741.4826,0,905.0485,1777.9412,1204.9418,578.2621,1010.4572,940.7404,1069.3428,817.596,1086.705,4643.2229,580.7446,842.3451,572.6725,1.4,789.9043,969.8694,621.9652,3292.3698,74,1313.3072,26,465.7066,20581.2435,10,1,0,670.81,0,0,0,0,0,0
0,0,2495,116,482,27.3,861.9362,3463.5839,1825.4106,1392.594,683.2227,3154.1805,583.2839,1,914.6803,1858.9735,1400.1969,430.6182,881.913,756.2491,993.9367,810.7108,1004.8441,5066.2847,492.4994,829.2426,601.9222,3.7,722.1931,874.6248,545.0821,3602.895,89,1275.436,25,447.244,21639.3582,10,0,0,745.29,0,1,0.8,0,0,0
1,2,2441,51,693,12.4,1156.5885,3944.6813,2204.6831,1860.1261,679.923,4967.4126,1987.6806,0,931.0935,2095.9843,1251.8971,432.8878,2537.969,1005.1707,1315.8928,910.0408,1279.6872,6982.0777,507.1983,884.3253,698.1019,1.7,849.8068,955.9533,602.8503,4377.2173,86,1490.264,32,513.9628,27922.4464,10,1,0,153.76,0,0,0,1,1,0
1,1,1037,116,374,-7,828.9016,3541.3337,2019.5067,1402.4515,669.5218,3008.1216,635.5926,1,919.045,1999.6672,1197.7758,449.8361,751.2015,830.8781,1044.2321,849.9867,1102.3111,5112.379,472.161,896.3876,621.4771,3.1,735.8966,841.607,604.3821,3919.5309,46,1321.5635,26,455.4868,22324.5541,0,0,0,49,0,0,0,0,0,0
5,2,1294,232,313,23.4,867.0655,4010.9759,2112.6616,1481.7576,697.2666,4562.0779,1064.9783,0,766.6082,1984.4946,1192.7373,382.4359,1365.3403,774.3457,934.3514,751.7841,952.0154,6754.9613,438.9692,802.2471,548.4471,1.3,637.4185,763.4374,530.1936,4136.3019,83,1289.3134,27,400.2099,26332.5442,7,1,0,547.56,0,0,0,1,0,0
3,3,0,83,59,12.2,763.5745,3727.1162,1874.5438,1424.1309,599.265,3763.5954,957.9412,0,725.7149,2031.6636,1179.7578,312.9052,1249.7555,781.6031,872.3221,753.8269,984.76,6058.3899,396.5736,810.618,522.7057,4.1,685.6896,776.7706,526.3058,3935.0688,49,1377.0293,6,424.4838,24191.5379,10,1,0,148.84,0,0,0,1,0,0
0,0,276,554,168,12.6,825.4364,3764.5377,1963.0995,1295.1935,630.9763,4009.8208,857.4891,0,736.6284,1952.3959,1167.2798,325.9644,1037.7869,791.6603,904.0967,756.0685,1036.3073,6563.0982,362.0317,825.3302,537.1573,0.7,682.3312,703.8117,488.9644,4112.2124,72,1304.5051,29,358.5686,24964.8631,9,0,0,158.76,0,0,0,1,0,0
4,1,443,37,220,23.7,829.0047,3884.3653,1940.1766,1473.6529,698.0029,4271.1595,1238.8718,0,795.0628,1981.2355,1198.2595,447.8455,1297.7828,814.9491,970.6552,730.9787,1005.2521,6589.2578,520.5381,823.9858,584.7457,1.3,651.2344,787.8671,542.354,4175.6986,84,1294.4896,14,401.2017,25610.0358,0,1,0,561.69,0,0,0,0,0,0
3,2,2633,611,506,8.2,971.3781,4025.6049,2215.5467,1738.822,682.9517,4825.9432,1731.9339,0,907.8515,2063.2714,1212.1368,358.1463,2019.4864,829.8509,1133.2528,870.2489,1272.9608,6950.0948,531.3228,886.5265,595.9473,1.6,790.0057,905.6979,592.26,4432.2477,39,1390.0278,29,481.373,27641.5585,0,1,0,67.24,0,0,0,1,0,0
2,1,2355,83,553,17,1087.445,2967.7042,1820.8779,1538.153,738.2081,4037.4513,1314.9265,0,963.3674,1742.5589,1248.8726,449.716,2046.71,1169.8921,1168.8221,979.9742,1273.4994,5446.151,497.2646,1016.9331,665.6256,2,1002.8537,1074.2032,616.7813,3310.3763,51,1489.6992,88,517.8966,22352.9718,10,1,0,289,0,0,0,1,0,0
0,0,0,546,55,15.5,820.539,3911.1995,1906.2709,1391.4219,649.5096,4142.0791,994.1285,0,772.0185,1961.8783,1143.9345,338.6163,1347.7693,789.4402,911.1081,737.5207,1054.3495,6282.8151,450.3867,837.6753,566.9303,2.9,699.414,784.4007,545.4517,4131.2014,37,1329.0508,86,426.2466,25055.917,1,1,0,240.25,0,0,0,1,0,0
1,0,0,116,53,17.4,840.4697,3848.8725,1973.1023,1356.1199,630.9088,3915.6331,790.4494,1,748.5828,1939.8809,1182.5407,348.732,1145.6025,778.2679,904.4754,783.2661,1045.1535,6469.1783,435.2119,834.9409,582.3774,1.4,676.8787,755.3927,494.3747,4127.5464,88,1365.7477,58,418.6276,24996.0811,0,1,0,302.76,0,0,0,1,0,0
1,2,735,546,323,24.7,836.502,3787.3509,1902.976,1339.1141,632.7493,4296.1175,900.9571,0,766.1514,1992.9181,1149.8618,397.9405,1282.3427,793.6931,951.4584,798.6701,1055.8183,6566.3147,403.8065,810.9415,500.6092,3.1,664.3564,759.0467,499.9715,4042.333,76,1336.2686,20,418.8449,25263.3929,10,0,0,610.09,0,0,0.1,1,0,0
0,0,1592,113,431,24.1,1160.1425,2740.8235,1572.1504,1381.447,738.7254,3332.8351,1003.9191,0,1072.5184,1674.654,1277.9368,472.227,1184.5476,1219.2487,1261.0712,1029.5892,1230.4409,4786.2924,595.1373,868.3122,724.9153,2.2,933.8009,1129.6537,601.3992,2906,96,1477.6172,24,518.7832,19871.8196,10,0,0,580.81,0,0,3.7,0,0,1
1,0,794,17,169,-13.3,822.3231,3621.0151,1874.5567,1391.9404,623.3159,3474.3373,686.6044,1,834.8478,1946.9157,1189.129,344.5301,879.1885,831.4662,872.8379,845.4814,1018.8743,5483.4811,391.3439,820.2868,559.3736,2.6,693.853,677.4113,503.3485,3848.0745,64,1294.0604,21,424.9105,22934.3812,0,0,0,176.89,0,1,0,0,0,0
7,6,3175,37,689,24,1083.9541,4037.0114,2272.5802,1645.9985,768.7721,4801.6583,1286.5876,0,844.1949,1852.6298,1283.4763,485.7582,1650.0569,1009.9178,1061.7066,919.9713,1156.5323,6199.9241,540.5748,861.2706,668.0241,0.5,848.0069,931.138,564.3673,3951.5304,67,1326.3225,16,449.5737,26087.6552,6,0,0,576,0,0,0,1,0,0
0,0,1431,546,350,24.3,869.1406,3397.6673,1824.2872,1297.6247,676.5216,3283.4002,557.7244,0,811.0163,1829.7065,1311.8485,382.6334,804.4964,824.6885,1011.6048,792.8491,1003.6773,4870.0293,443.7679,787.0118,553.8949,1,735.6894,804.3554,532.3273,3731.864,93,1253.1488,19,436.5701,21487.728,10,0,0,590.49,1,0,0,0,0,0
6,4,2586,232,594,14.7,1048.9285,3019.5454,1651.5303,1478.7076,859.9431,4556.0935,1357.4158,0,1053.7826,1815.0424,1374.3247,348.7858,1630.2294,1250.9054,1141.6967,1098.5288,1284.5287,6334.2226,441.735,1007.3689,742.633,3.7,1036.3895,1065.8806,575.051,3118.0026,37,1375.002,33,493.7538,23348.1464,0,1,0,216.09,0,0,0,1,0,0
1,2,714,116,142,15.4,781.0833,3615.8379,1901.0594,1362.8121,650.2165,3677.5845,784.5046,1,742.091,1804.951,1165.3706,338.9763,967.6084,837.9448,842.4026,736.8541,1014.9193,5857.4757,415.3783,821.1408,539.5008,2.1,644.1455,748.0876,545.0114,3702.6948,82,1342.5558,19,372.9586,23264.9712,9,1,0,237.16,0,1,0,1,0,0
6,0,3899,546,893,0.5,1057.1846,3629.503,2188.1533,1742.113,817.9837,4075.224,1274.3911,0,1048.276,2046.7263,1190.4748,464.0507,1935.3701,1058.1326,1226.9041,972.0467,1226.037,5886.3814,497.2818,924.2634,739.94,3.7,973.0071,1047.1272,598.4875,3791.7123,49,1495.9431,43,481.8556,24855.7564,4,0,0,0.25,0,0,0,0,0,0
7,8,1827,116,357,21.5,870.3529,3443.9112,1889.1601,1521.2883,740.568,3646.6101,919.351,1,890.9991,2004.3278,1188.3816,561.8408,1195.8367,993.4689,1029.7526,821.0305,1123.8393,5270.4673,533.9707,880.776,620.7439,2.7,773.2587,1093.9653,654.9832,3487.4755,67,1398.5442,34,495.2519,22661.7845,8,1,0,462.25,0,0,0,1,0,0
2,2,3067,113,619,16.9,982.2609,3726.6314,2138.8446,1739.3014,765.4387,3940.3453,1367.8441,0,929.3571,2077.9345,1291.5657,1235.9952,2083.2092,997.3479,1184.9713,939.9322,1266.0279,5634.8255,836.8323,810.6355,565.4145,4.5,1014.6785,1258.1493,669.0229,4031.38,53,1518.4453,26,521.4176,24807.708,9,1,0,285.61,0,0,0,1,0,0
0,1,1600,51,385,23.8,807.381,3813.2796,2013.318,1503.5852,641.3793,3964.9287,806.185,0,752.3998,2000.4277,1156.284,381.2233,1062.5257,749.319,1069.3682,846.4202,998.2581,6080.9979,377.3866,829.4446,583.1207,1.4,717.1241,736.4383,502.4278,4099.4768,70,1276.9743,14,401.4043,24752.9882,4,1,0,566.44,0,0,0,0,0,0
0,0,782,116,180,12.5,791.2217,3710.8164,1832.4723,1368.1605,601.7909,3766.3687,724.0675,1,752.4793,1848.4364,1235.5857,371.0994,1083.3082,821.0303,961.104,808.507,1011.0017,5924.7634,381.3028,783.183,516.8835,1.1,685.5133,753.2781,499.6537,3865.6724,79,1351.26,7,390.5188,23667.9501,0,1,0,156.25,0,0,0,1,0,0
3,4,4,611,189,12.2,767.3626,3843.0025,1838.8478,1368.0933,613.8355,3957.7061,1006.7975,0,778.2704,1936.7588,1130.0486,307.2762,1145.2822,728.7122,863.8492,779.5065,957.25,6101.639,484.9475,838.0712,511.1218,2.3,673.783,764.8958,511.0494,3866.1282,60,1257.0463,59,416.0166,24169.222,8,1,0,148.84,0,0,0,1,0,0
13,10,2938,83,610,28.5,1205.5963,2854.41,1610.1239,1439.5206,769.592,3151.2977,850.6682,0,983.3521,1733.2518,1390.8554,305.1087,984.9061,1199.0877,1232.8031,889.4464,1397.0836,4633.0298,564.6341,926.6412,711.5352,3,1020.7757,1084.244,610.8964,3045.6514,78,1434.2002,18,564.4691,19901.4854,9,1,0,812.25,0,0,0,0,0,0
1,0,0,232,40,24.3,738.5246,3708.6546,1886.5744,1425.0624,608.6795,3487.5262,691.6257,0,727.9652,1896.3154,1146.7221,387.2486,950.9657,711.9224,898.3268,757.1008,923.2517,5691.0642,469.3698,709.439,540.5285,0.8,629.6439,763.3801,457.6252,3920.5226,88,1271.6631,25,407.9519,23287.3829,8,0,0,590.49,0,0,0,0,0,0
1,1,1639,232,393,10.9,790.7168,4244.9289,2125.2797,1426.8706,632.6481,4845.6171,930.452,0,755.6254,1946.3681,1086.151,351.586,1240.0633,776.2568,934.0679,766.1462,958.9609,6730.7246,332.7277,796.2537,511.2093,0.9,655.2824,735.8152,485.3636,4166.6782,91,1260.6687,32.5,372.451,26747.1359,8,0,0,118.81,0,0,0,1,0,0
0,1,1520,51,246,12.2,873.4598,3440.2542,1927.3902,1326.7243,625.2236,3357.7229,663.3992,0,795.5076,1812.2592,1197.9859,418.4829,987.619,816.5748,961.3436,789.6605,956.1502,5348.635,419.2472,787.6986,502.0884,3.9,714.3414,827.1977,518.0113,3507.3564,86,1264.9348,34,386.3388,21985.277,1,1,0,148.84,0,0,0,1,0,0
0,0,3343,128,677,-7.3,1084.8598,4901.3824,2792.7129,1968.333,858.1343,5344.9389,1531.6028,0,1009.09,2463.6774,1143.4434,748.0613,2020.916,1230.2166,1323.2372,968.3027,1534.3349,7415.4565,697.2157,916.5903,689.9598,4.2,935.1274,1124.4675,603.3623,5252.6419,50,1693.1378,21,463.6281,31832.2808,0,0,0,53.29,0,0,0,0,1,0
7,1,1755,128,438,24.4,949.5543,3491.8865,1942.4195,1553.1928,716.0606,3648.711,901.4872,0,929.0227,1970.7042,1195.6337,522.4815,1200.8489,1048.8488,1094.1361,878.371,1169.4511,5483.8126,509.1983,807.2646,635.1693,0.8,901.5366,1059.0688,539.6388,3543.3482,89,1508.4512,19,464.6087,23142.526,8,0,0,595.36,0,0,0,1,0,0
1,1,4193,554,871,12.2,1095.0766,3794.0889,2109.4573,1830.2667,814.901,5084.8117,2013.1916,0,1005.3441,2083.6498,1358.3596,448.0197,2477.7813,1210.4277,1317.9758,987.046,1374.2794,6783.576,480.6475,930.7917,637.4919,3.3,950.5197,1084.0548,598.1285,4206.6222,22,1456.0853,47,497.6558,27348.5579,0,1,0,148.84,0,0,0,1,0,0
0,2,3318,546,641,29,1043.1284,4589.7743,2326.2976,1628.0831,781.5245,5011.9336,1614.2619,0,958.4897,2108.1981,1282.1398,693.0084,1981.5845,1052.8967,1232.7339,942.4723,1240.0106,6453.5368,624.5911,893.5489,728.7427,4.6,940.3867,1059.2916,616.7547,4554.3037,73,1655.8073,31,452.822,28327.9345,6,1,0,841,0,0,0,0,0,0
0,0,2,546,53,0.3,748.2489,3619.8734,1845.2214,1299.9078,608.8961,2859.4915,484.8967,0,713.5803,1893.9427,1195.4154,317.3362,628.8088,664.1503,884.496,683.4018,973.6951,5110.3557,396.8995,749.3058,559.5422,2.8,658.6848,788.8978,525.8467,3683.0701,92,1195.5393,64,404.799,21507.4019,10,0,0,0.09,0,0,0.9,0,0,0
0,0,10,546,30,3,714.7291,3660.2115,1792.601,1304.5516,600.3008,3598.5535,861.3447,0,719.0806,1918.2899,1165.6876,350.6835,1053.9607,740.2131,880.3738,706.6195,929.8625,5707.6816,472.2176,832.1681,478.3463,0.6,645.0044,728.8156,549.2046,3732.1502,48,1228.2776,8,418.1237,22942.3169,0,0,0,9,0,0,0,1,0,0
5,5,2947,37,560,10.5,848.6707,3945.5104,2279.7097,1520.2336,649.3207,4412.0806,1792.812,0,880.6634,2077.7091,1182.373,794.2391,2032.3319,982.7648,1118.1605,832.2073,1122.1278,6537.3455,567.2281,760.0474,590.6358,2.5,862,946.3808,517.6305,4184.1815,31,1401.0901,43,410.5599,26357.8605,6,1,0,110.25,0,0,0,1,0,0
1,3,0,51,82,26.7,835.7805,3739.3453,1916.962,1485.5545,602.704,3784.4457,644.5334,0,726.1045,1941.4438,1175.136,370.1745,1014.9682,768.5411,929.4611,808.8945,957.397,5723.544,456.7286,754.9617,560.3182,1.5,735.1505,781.4285,519.7484,4043.9069,93,1297.5873,25,413.2734,23932.7895,9,1,0,712.89,0,0,0,0,0,0
16,4,4142,37,729,0.3,975.3165,3027.9559,1826.3606,1469.066,721.646,3337.4588,1181.1213,0,875.2436,1769.4872,1325.6,348.3602,1309.1868,1025.3135,1133.2075,980.7092,1153.4062,5422.8795,495.8225,982.3185,637.7361,1.9,770.3952,949.6549,581.4712,3433.0323,66,1382.1659,15,464.2696,21668.4062,4,0,0,0.09,1,0,0,1,0,0
7,4,347,37,196,28.2,765.6936,3778.8324,1952.0215,1336.7815,639.5203,3806.6861,728.9176,0,744.7851,1921.652,1245.5252,398.7683,990.7757,756.4598,860.5744,767.3393,868.5038,5824.8151,404.9667,781.808,555.4898,0.9,671.3135,774.7135,502.2954,4078.1344,77,1237.89,29,398.1842,23936.813,6,0,0,795.24,0,0,0,0,0,0
1,3,2759,611,580,10.2,1000.159,3956.89,2186.5935,1564.9158,699.5242,4587.4788,1645.775,0,956.7414,2113.686,1223.4582,691.2079,1977.6964,1065.1371,994.9091,874.8007,1063.985,6690.2795,661.6217,865.4964,660.1335,4.1,796.4359,969.7114,552.9024,4229.8731,70,1398.5081,17.5,467.2069,26728.2248,9,1,0,104.04,0,0,0,1,0,0
11,4,2671,116,675,24.2,928.1422,3917.8471,2151.3096,1492.2572,679.9914,4232.8468,883.1151,1,876.3837,2062.4805,1354.0995,477.6509,1210.3823,953.2063,1088.7363,849.5596,1067.2979,6335.945,561.7773,830.3601,657.8453,1.3,862.55,830.2026,545.5265,4195.7438,68,1380.311,12,421.4838,25768.741,4,1,0,585.64,0,0,0,0,0,0
0,0,2733,546,659,27.5,973.0452,3960.4367,2162.7183,1503.8566,691.7147,4015.5439,1051.3858,0,863.4735,2005.7223,1307.8418,491.7425,1419.8576,947.3903,1099.8826,822.4473,1089.672,5962.2761,441.8124,829.8362,599.6384,1.8,822.8671,944.7456,533.2609,4239.1923,87,1322.4644,17,428.5613,25172.2106,7,1,0,756.25,0,0,0,0,0,0
1,0,2381,83,638,-6.2,1053.9409,2879.6228,1622.6238,1614.9041,816.5552,3511.6431,1074.0283,0,1013.2851,1762.3599,1273.7468,489.1304,1431.1375,1148.5266,1189.2544,1104.9879,1222.7179,5276.916,719.5984,1070.6314,727.1461,6.5,1002.609,1213.1944,601.6722,2909.8558,54,1414.5586,20,541.9706,20992.4841,5,0,0,38.44,0,0,0,0,0,0
0,3,1590,232,352,1,827.533,3434.3089,1852.9031,1347.3253,680.5002,3424.214,668.8374,0,861.0761,1801.0309,1245.2092,363.2996,820.7819,922.9202,981.5001,809.0968,1064.1918,5519.2453,393.2765,846.249,510.1256,1.7,720.6131,874.9319,498.8815,3757.6788,64,1280.8055,28,398.8292,22417.5118,0,0,0,1,1,0,0,1,0,0
11,13,1791,37,462,27.5,774.1708,3988.4784,2042.5797,1388.1835,652.2195,3872.7647,843.293,0,735.5156,1881.8714,1209.7656,478.3363,1143.6046,742.6982,975.0901,747.1934,904.1795,5966.647,341.8369,799.9196,539.1634,1.6,720.1566,741.7913,488.4057,4037.0196,84,1222.8525,8,390.6194,24400.3968,3,1,0,756.25,0,0,0,0,0,0
4,1,2768,83,536,9,846.9312,4141.1759,2348.6538,1446.9343,676.6002,4727.9299,1856.3785,0,871.8953,2084.217,1183.4021,702.2038,2073.8855,968.8913,1083.0504,817.2993,1100.3157,6876.5441,564.0372,841.7943,620.331,2.1,797.9501,866.869,505.8785,4287.0575,34,1438.6997,39,401.2113,27351.2122,3,1,0,81,0,0,0,1,0,0
3,5,2825,113,564,27.6,1146.4853,2761.442,1571.8902,1501.5557,744.5523,3216.2669,961.9429,0,975.4609,1649.5651,1603.514,349.8958,917.0329,1131.8093,1142.9855,994.8845,1295.6258,4614.1835,518.0795,959.4351,732.464,6.2,968.9742,1019.2283,587.0504,3058.9717,76,1448.7253,18,567.4582,19822.6004,10,1,0,761.76,0,0,0,0,0,0
1,0,762,113,180,10.4,820.6067,3635.0132,1930.3907,1354.0569,646.3045,3624.9345,717.3368,0,748.7576,1813.197,1218.5862,362.6171,963.5524,852.3659,885.9378,792.6514,1016.2811,5860.4866,407.7147,754.9914,569.5865,2.2,692.4494,762.1732,533.7633,3885.903,82,1278.4689,12,363.5283,23382.4508,0,1,0,108.16,0,0,0,1,0,0
8,12,3154,17,669,9.4,1130.8852,4145.7147,2255.6618,1703.3498,764.9383,5519.7886,1444.5742,1,990.7331,2214.8539,1351.8805,489.0194,2089.3445,1121.9106,1259.5105,1020.1103,1293.2218,7551.7156,556.8518,870.3043,726.3305,2.5,881.7506,1033.9423,584.3367,4679.1621,60,1627.3544,20,425.5376,29697.6009,10,1,0,88.36,0,0,0,1,0,0
0,3,0,37,63,-1.2,744.1356,3643.9643,1837.373,1331.6321,593.2006,2783.4162,424.8253,0,688.2265,1868.8169,1123.5674,296.5578,714.1522,639.8023,898.8273,703.2023,976.991,4920.963,416.2905,773.8502,532.4497,1.5,679.0584,795.7942,513.2087,3692.2861,71,1215.5677,105,399.8907,21294.0193,0,0,0,1.44,0,0,0,0,0,0
1,2,1969,128,397,9,815.6406,3709.1922,2228.3587,1613.222,718.1985,3854.047,1506.7676,0,831.9403,1855.8495,1172.6247,937.3849,2000.3286,982.4567,1072.8729,740.7451,1054.9786,5599.9112,777.8359,782.3493,594.8147,4.3,856.5465,1006.2868,572.7452,3717.2087,44,1350.3114,30,446.9042,23928.1007,5,1,0,81,0,0,0,1,0,0
0,0,1503,113,338,8.5,925.5218,3392.8683,1867.0874,1369.901,649.7948,3394.6981,817.5426,0,869.7738,1832.1079,1229.6613,402.7699,1066.3913,982.271,962.7008,822.277,1152.6328,5602.0957,436.4065,802.0792,567.0631,3.2,755.4988,812.0511,511.4946,3710.1019,77,1292.7863,67,412.0889,22461.6466,0,1,0,72.25,1,0,0,1,0,0
1,2,1706,83,361,15.2,1183.0014,3084.4534,1634.4579,1470.9525,775.7819,4808.6634,1196.2494,0,1086.5847,1656.0142,1238.6916,381.0853,1331.9612,1229.8781,1232.649,1090.7232,1296.3306,6628.9277,486.7646,853.8215,683.6274,1.9,913.9319,1071.112,633.0138,3089.9726,50,1514.2496,32,441.6373,23887.6913,2,1,0,231.04,0,0,0,1,0,0
0,0,3105,113,831,-9.8,1036.1782,4034.0505,2239.8395,1948.3216,713.9085,5115.7199,1395.5902,0,931.9633,2444.8342,1311.2494,438.0178,1844.1272,1010.639,1342.6785,984.2047,1309.5271,7261.4884,419.9475,889.6318,683.4928,4.8,926.944,1077.742,566.5179,4473.7184,57,1530.9107,23,465.7994,29048.8832,1,0,0,96.04,0,0,0,0,0,0
1,0,1985,232,408,22.7,839.7932,3449.6811,1944.0501,1366.4282,710.8337,3268.2387,866.5048,0,876.1534,1796.759,1188.4199,536.93,1167.4491,879.8723,1049.7904,800.6565,1062.8618,5488.8846,483.1566,802.3637,561.862,3.4,771.3949,912.0913,533.756,3569.6253,62,1311.9281,14,433.4653,22195.5951,8,1,0,515.29,0,0,0,1,0,0
5,2,4709,128,803,19.5,1031.0782,3162.7533,1750.9241,1540.057,740.0234,3828.2428,1321.7494,0,1010.5874,1730.4965,1386.0012,331.8651,1298.1652,1092.3028,1086.3021,879.4914,1214.4857,5956.7199,654.8811,857.9111,694.8747,1.2,853.8235,1008.5507,611.4837,3564.0376,83,1389.9559,29,518.2696,22923.1871,9,1,0,380.25,1,0,0,1,0,0
5,2,2051,37,416,-0.3,883.0902,2989.7418,1898.503,1443.5092,696.2139,2869.2654,785.3942,0,917.3373,1790.3793,1233.2162,809.3746,1173.2569,996.9363,1179.1218,889.8058,1106.736,4237.6578,653.7852,973.8252,601.2453,3,833.8128,971.3658,526.9282,3273.6892,34,1334.2382,25,509.1753,19836.9839,0,0,0,0.09,0,0,0,0,0,0
0,0,13,611,53,19.4,819.162,3895.1362,1899.0136,1409.1587,660.24,3756.765,728.5028,0,750.6487,1927.4624,1174.3913,440.4243,1100.6742,815.8638,914.0546,819.1209,954.1605,5872.8134,450.0881,786.4471,571.626,3.2,623.317,805.6773,513.7838,4020.1981,85,1296.9258,13,408.3882,24077.4732,8,1,0,376.36,0,0,0,0,0,0
0,0,0,51,17,-9,759.0226,3658.7709,1806.4291,1234.2647,655.8124,3018.4928,491.7544,0,736.6909,2000.4178,1179.3603,352.5906,789.2725,726.8335,887.0221,735.4353,1010.7662,5116.3844,396.003,836.7074,526.6654,3.4,668.8665,779.7227,527.8025,3841.9753,51,1325.8057,28,443.7605,22002.5407,0,0,0,81,0,0,0,0,0,0
10,15,3049,116,552,19.7,1185.0982,2816.9931,1652.5379,1498.5894,818.3215,3691.776,1242.0729,1,1081.2555,1708.5471,1304.6204,570.4011,1552.7443,1054.5514,1196.2184,1041.0716,1287.266,5502.2389,819.1191,960.322,694.6176,1.5,957.4546,1094.5157,618.3751,3066.8111,54,1488.2665,43,467.7979,21425.76,7,1,0,388.09,0,0,0,1,0,0
2,2,2147,611,427,8.7,932.2647,3890.3362,2166.8972,1598.0899,675.6441,3891.8026,1708.0897,0,915.4686,2081.3032,1200.7911,960.3077,2143.9827,1057.603,1103.7115,851.7867,1283.5877,5691.5836,700.183,867.4024,675.651,2.2,823.3601,1025.3073,618.6428,3907.6109,72,1471.3608,76,471.6646,24698.9844,8,1,0,75.69,0,0,0,0,0,0
3,3,1109,116,262,28.8,810.4773,3298.9273,1854.7216,1412.0361,632.4123,3104.5943,672.3069,1,800.1568,1757.9137,1216.4586,435.1359,888.2407,821.8182,969.2893,795.3403,997.7277,4427.1197,537.1895,745.1836,477.9483,2,701.1298,801.8386,522.1094,3279.5935,77,1176.5005,13,401.4397,20311.4067,10,1,0,829.44,0,0,0,0,0,0
1,3,3876,554,853,12.4,1146.284,3664.461,2018.6571,1890.8253,718.9658,4764.5074,2014.2907,0,989.4389,2130.6234,1248.983,396.3673,2555.886,1125.853,1318.0314,953.8962,1403.6216,6586.2756,539.6622,951.6568,689.5275,1.3,912.9711,1019.2561,570.6842,4046.2634,80,1523.1269,32,492.6211,26624.7401,10,1,0,153.76,0,0,0,1,0,0
0,3,1,611,100,-0.4,752.9099,3692.8777,1836.0207,1286.4477,595.0942,3531.8242,762.6376,0,722.9042,1924.2533,1157.2446,311.1989,1113.8198,717.6333,864.1904,740.908,980.0235,5567.443,476.4614,783.6784,497.8582,1.8,623.2611,766.3886,499.127,3811.546,51,1234.169,28,392.1239,22884.5816,4,0,0,0.16,0,0,0,1,0,0
1,0,2964,546,742,-4.9,886.1641,3995.987,2160.2307,1581.0449,687.5539,4606.611,1179.5666,0,890.9397,2259.8702,1279.9525,566.769,1337.4306,935.3087,1092.5066,902.451,1190.1958,7106.8081,520.0904,862.1347,639.549,1.8,806.2811,850.341,598.7563,4480.9023,51,1404.3385,19,451.3073,27595.7927,2,0,0,24.01,0,0,0,1,0,0
1,0,819,17,171,-1.9,783.0422,3530.5476,1866.3833,1268.1566,611.0338,3215.302,791.6674,1,720.455,1821.7624,1160.531,394.9578,1034.5045,770.884,937.125,738.5064,1003.3846,5251.7363,458.4149,793.9189,573.5354,2.5,700.8357,701.6038,546.2643,3474.5971,43,1252.818,65,394.7027,21681.3033,0,0,0,3.61,1,0,0,1,0,0
1,6,1818,232,369,21.2,880.906,3307.7032,1795.4674,1467.1252,732.4691,3061.8758,722.4454,0,833.0405,1953.7205,1165.9426,658.2663,996.3175,949.8624,1063.0945,811.376,1132.272,4953.2699,630.0324,786.8181,614.4696,3.2,840.8107,1019.5061,556.3443,3479.2809,54,1371.2741,18,449.6228,21389.717,0,1,0,449.44,0,0,0,0,0,0
1,0,3245,113,696,29.2,889.7248,4077.1556,2136.5886,1594.8713,732.178,4409.3987,1084.3938,0,879.3946,2015.323,1230.7335,493.4165,1648.2825,824.4717,947.5517,838.6334,1063.3403,6186.1325,543.6791,887.4554,581.5362,4,760.9198,899.4911,540.051,4264.6846,78,1397.3246,20,369.4029,26081.4789,9,1,0,852.64,0,0,0,0,0,0
0,0,701,554,126,12.2,865.5755,3656.931,1886.4952,1339.196,600.918,3430.3837,646.4445,0,736.3014,1834.4506,1186.6845,395.8079,1014.3438,816.1063,960.9887,787.4957,992.6154,5748.8178,417.7673,799.0503,527.3988,2.7,653.3401,786.6201,481.9446,3743.5566,94,1268.1326,38,388.9791,22907.9635,2,1,0,148.84,0,1,0,1,0,0
