"y","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m0","m5","m20","m25","m30","m35","m45","m65","m70","f0","f15","f25","f30","f35","f40","f50","f55","f60","sub_passenger"
0,0,4,61,0.1,10,33,0.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.8398,676.2906,3731.8882,3763.1512,1940.8157,1415.1298,1072.6599,398.1965,767.8223,398.5733,943.3694,4224.332,1958.2898,1353.2492,795.6867,747.1692,658.772,556.5844,0
0,0,3.1,60,0.1,10,31,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.0954,696.4153,3690.0501,3812.7357,1930.4183,1458.071,1083.0677,411.4341,787.3109,360.6045,970.3246,4256.8979,2035.2701,1397.8534,793.3518,734.5123,666.4711,604.0787,0
0,0,2.7,59,0.1,10,24,0.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.4721,662.8885,3636.1584,3800.5702,1930.7857,1450.5798,1133.7548,432.4239,786.652,364.2574,955.5172,4167.9155,2013.5852,1385.2481,785.1041,740.0166,659.5677,583.8899,7
0,0,4,88,0.7,10,28,1.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.2508,628.3401,3449.4709,3669.6398,1887.0322,1384.7482,1076.3014,405.6263,790.4679,400.0704,918.262,4037.9967,1977.2047,1319.5287,745.0649,730.4603,653.0439,587.5847,609
0,1.4,3.1,92,1.8,10,30,1.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.9077,603.6458,3380.5786,3597.1801,1883.7009,1344.7845,1044.0111,407.0305,798.9347,387.6531,905.141,4069.5705,1957.6125,1357.4468,752.6939,758.1338,650.9538,631.3084,1008
0,0,2.9,94,2.5,10,17,1.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.9939,655.4837,3275.9444,3482.5084,1842.0898,1474.6362,1111.4837,417.0832,834.2779,468.0298,927.1393,3924.9492,1971.1752,1368.7756,898.6359,830.5328,740.5247,655.2458,2853
1,0,3.1,95,3,10,23,1.69,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.1763,776.6787,3246.7007,3105.9441,1653.259,1363.9249,1089.9818,428.5289,900.8909,917.2739,981.5102,3447.9468,1819.2859,1345.3792,925.7095,855.9414,747.5483,677.5553,4964
1,2,2.5,94,3.4,10,19,1.44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.1279,870.7969,3277.5576,2989.7675,1651.3102,1431.1525,1209.138,482.764,862.4004,949.9179,995.4733,3234.736,1780.1568,1318.2616,915.3249,917.7864,818.3941,701.7892,3256
1,0,3.8,94,3.5,10,18,0.64,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,625.8515,906.7272,3197.5557,2869.6625,1669.3688,1500.6906,1222.6862,498.8861,906.0024,913.7885,1027.5328,3149.6244,1746.5399,1341.7611,967.5344,936.1945,879.2139,733.2009,1824
0,0,2.7,91,3.4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,620.9316,906.9212,3356.5476,2892.8968,1642.1933,1518.9784,1247.7626,457.7047,917.542,810.9478,1071.7842,3205.4524,1772.4468,1390.511,998.6571,976.6704,941.7617,665.1033,1853
1,0.2,1.5,90,3.2,9,26,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500.3667,855.1776,3523.4199,2910.7438,1616.4413,1414.6639,1270.5432,442.1478,977.5299,679.3887,1072.983,3252.7023,1834.1799,1386.6952,985.6734,1007.4772,907.8244,689.6468,2085
2,0,1.9,90,3,10,36,0.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,343.6201,899.2787,3565.4349,2857.9218,1655.7108,1520.1461,1254.6928,483.2655,994.7538,597.3596,1218.8703,3124.636,1827.2762,1428.8623,1073.2761,1026.5839,1000.2785,722.3324,2339
1,0,2,89,2.8,9,37,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,328.0192,996.3789,3515.4714,2886.4511,1623.6649,1506.1778,1344.1323,533.5006,964.2983,582.2402,1401.8576,3150.6746,1817.6565,1433.4396,1144.9976,1033.6029,985.7753,754.7208,2422
1,0,1,86,2.5,9,42,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,490.6567,1109.2561,3701.6838,2908.5274,1684.0084,1464.0248,1309.0799,551.6428,1034.4239,576.0415,1669.6008,3139.4097,1837.9708,1389.2979,1115.6817,1056.0948,991.5809,800.0898,2578
0,0,1.4,88,2.2,8,47,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,482.6029,975.1917,3902.7227,2994.558,1643.5753,1453.2828,1254.043,516.4495,962.0589,608.9547,1785.8501,3176.8002,1833.2621,1334.1353,1039.1358,1038.2139,951.142,773.4663,3222
1,0,1.3,88,1.9,8,60,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498.5844,1076.5768,4089.1017,3137.3398,1762.3484,1481.8099,1332.7265,559.1315,976.9219,517.9831,1753.8785,3321.2536,1890.2211,1483.2842,993.3754,967.1354,977.4875,771.3047,4125
1,0,0.2,91,1.9,8,58,2.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,519.5172,1320.3107,4796.2222,3653.1097,2113.5119,1762.2398,1428.3854,506.1991,1017.2642,422.5619,2162.0086,4076.1106,2172.545,1690.3723,1044.1209,1070.1668,935.9842,772.6392,4549
0,0,1.9,92,1.9,10,51,2.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,562.7599,1420.1573,5119.4944,3901.3668,2159.6593,1779.1145,1395.5977,480.3453,908.7414,511.5299,2196.194,4358.6594,2316.0446,1746.7308,1028.0877,1036.727,892.9811,772.0903,3167
1,0,3.8,86,1.9,10,59,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,559.976,1512.9994,5199.9506,4083.0612,2127.5818,1731.3841,1299.5421,464.3683,879.278,550.365,2097.1042,4353.8946,2241.3811,1570.3496,1042.4595,932.833,836.1868,701.2722,3377
0,0,3.5,75,1.9,10,35,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,576.4238,1403.1662,5204.2708,4208.2124,2185.808,1771.6889,1246.2945,454.9176,855.0849,479.7838,1896.9574,4424.9874,2187.7513,1540.8774,964.4148,896.8201,812.7791,685.1998,3533
0,0,3.7,68,1.9,10,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,571.0859,1229.2927,5016.4261,4150.8529,2121.6932,1669.0682,1090.8055,452.1056,812.9508,452.6016,1588.3474,4353.283,2102.1592,1550.8924,903.8734,827.4417,804.5888,689.7168,3781
0,0,3.2,68,1.9,7,75,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391.276,983.5334,4450.3428,4020.3744,2058.4496,1513.0733,1052.2058,411.5349,777.6039,358.7643,1242.3465,4285.2991,2025.257,1415.12,743.9407,767.0473,700.5596,651.4174,2246
0,0,3.6,71,1.9,2,85,6.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.0985,874.9051,4294.7311,3963.8786,1959.6125,1492.5169,1053.6383,416.7389,773.4336,352.9899,1131.7841,4244.6007,1953.4751,1391.9014,731.3973,745.8172,685.7144,633.4777,426
1,0,3.9,69,1.9,0,83,11.56,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.8596,836.7649,4056.412,3882.2795,1909.9358,1460.7465,1032.3912,412.0687,816.4166,336.5787,1077.2074,4244.1635,1941.1297,1393.2831,773.7859,758.4087,696.3515,638.0906,0
0,0,3.8,65,1.9,1,68,17.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.6287,806.0087,3916.2804,3811.0745,1913.3082,1499.5362,1061.8416,407.3795,802.5738,343.9546,1075.9263,4191.1577,1933.6157,1404.4912,748.2102,770.1117,684.0372,608.2302,0
0,0,2.8,67,1.9,0,43,24.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.1709,702.2225,3799.669,3783.9817,1905.2828,1462.5726,1090.106,416.9736,814.4461,343.8907,1004.3468,4226.6754,1974.1444,1429.2383,756.7378,784.3083,670.0489,628.6529,0
0,0,2.7,69,1.9,1,35,31.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.465,685.4585,3778.2982,3751.7729,1900.2065,1540.4773,1099.5498,427.5764,800.7688,388.6765,942.5175,4176.2654,1952.348,1441.0151,773.6952,785.3457,680.1741,651.8236,9
0,0,2.4,72,1.9,2,26,40.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.2244,607.5567,3591.4907,3734.6933,1853.6179,1468.4036,1025.4413,431.9466,814.9805,367.2669,915.7653,4097.8368,1924.5069,1368.2799,779.3714,792.7894,655.3023,627.4994,603
0,0,3.4,75,1.9,1,29,50.41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.6757,576.8727,3491.2523,3669.4158,1864.6497,1468.9188,1025.6699,413.0323,786.7485,362.3826,890.9065,4044.6935,1919.2606,1436.6253,784.3289,793.5892,686.9627,623.8711,972
0,0,3.7,74,1.9,0,28,56.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.5528,625.4242,3384.1892,3484.9066,1847.928,1508.8578,1134.0825,443.2723,790.9885,383.8311,887.3638,3827.7808,1850.7664,1507.9108,872.3909,870.755,815.4673,662.8884,2679
2,0,3.1,71,1.9,1,25,67.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.1667,749.1032,3343.38,3067.9881,1648.8905,1449.6656,1178.3887,470.7051,909.8985,398.1407,926.1701,3315.3645,1683.8048,1362.1872,962.7522,947.6179,810.8274,727.9441,4688
2,0,3.2,70,1.9,4,26,64,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593.5112,750.0159,3186.1147,2868.1074,1548.0005,1471.2268,1176.2551,491.9785,888.2595,406.3433,1020.8999,3008.8831,1590.0771,1381.0596,938.5277,989.3125,890.61,752.7111,2984
2,0,4.1,66,1.9,2,27,57.76,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,570.3871,753.6803,3249.9428,2790.9569,1559.7893,1501.0046,1235.3005,542.1945,938.8569,419.1327,1039.6978,2920.5134,1659.6722,1440.3138,1104.7398,1018.1117,930.0887,770.7489,1814
1,0,4.5,63,1.9,7,34,53.29,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,644.0664,886.7932,3368.6098,2901.7691,1592.2469,1554.9109,1360.2589,547.6952,853.5499,382.0702,1111.9547,2933.2946,1688.6282,1375.9188,1174.1969,1021.0898,930.9693,753.023,1744
3,0,7,58,1.9,4,31,39.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,673.6175,973.0853,3407.3665,2842.216,1667.7008,1550.5255,1306.7228,501.0445,875.0954,406.7525,1247.0847,2971.7423,1720.5399,1457.7413,1221.8274,1024.4526,972.0548,760.0634,2054
0,0,5.9,52,1.9,4,32,42.25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,762.7199,960.54,3450.4098,2840.0284,1641.9118,1584.0407,1240.4813,534.2862,1017.7938,451.007,1259.0528,2918.7841,1709.9737,1359.3651,1222.7539,1104.1483,996.6439,770.3639,2227
0,0,6.5,54,1.9,5,20,38.44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,719.5984,1074.0283,3511.6431,2879.6228,1622.6238,1614.9041,1222.7179,541.9706,1070.6314,489.1304,1431.1375,2909.8558,1762.3599,1414.5586,1213.1944,1013.2851,1002.609,816.5552,2381
2,0,5.9,48,1.8,4,15,42.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,561.6406,1072.9234,3685.9818,2871.8969,1687.2939,1594.512,1334.7685,549.7578,1054.3689,519.445,1552.998,3021.7518,1777.2606,1431.8557,1224.5917,1091.3195,997.2859,881.8698,2575
4,0,6.4,45,1.8,1,29,40.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,456.4976,976.7429,3664.763,2846.0102,1684.9278,1504.1962,1285.0876,534.3484,1102.8351,396.0402,1589.0547,3007.5753,1756.1183,1340.9802,1118.7394,1000.6143,1002.2393,839.0792,2878
2,0,5.2,50,1.8,0,18,57.76,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,461.8201,1053.2994,3903.2644,3012.1475,1841.2161,1567.6801,1351.082,504.4182,976.9127,450.1525,1751.0919,3199.4991,1907.5176,1358.8086,1072.8792,990.2217,979.8878,853.8403,4624
0,0,5,51,1.8,0,17,70.56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,456.0323,1295.0951,4512.763,3568.6277,2012.7392,1928.8218,1402.9992,479.3566,920.6279,534.578,1949.7989,3827.6556,2191.7637,1469.3187,1136.1896,979.3319,933.1609,794.2991,4566
3,0,5.3,55,1.8,6,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,436.3238,1364.7574,4805.3189,3794.6689,2155.2424,1952.6356,1307.5771,459.1079,881.6466,462.6054,1876.5201,4264.7014,2305.4778,1513.2748,1104.3283,980.056,907.7034,777.2875,3050
0,0,4.8,57,1.8,1,23,96.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,419.9475,1395.5902,5115.7199,4034.0505,2239.8395,1948.3216,1309.5271,465.7994,889.6318,438.0178,1844.1272,4473.7184,2444.8342,1530.9107,1077.742,931.9633,926.944,713.9085,3105
1,0,5.6,57,1.8,3,18,102.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,399.5945,1372.3354,5023.3671,4148.9916,2251.3695,1864.6694,1198.1503,468.6001,885.342,414.6195,1633.3538,4532.5626,2387.4597,1529.8583,1034.6877,866.1521,906.2499,740.9004,3674
0,0,4.8,58,1.8,0,20,110.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,397.5372,1087.6386,4645.7293,4090.474,2215.2301,1735.9514,1167.574,436.9241,852.308,367.052,1427.5876,4440.5663,2326.5392,1546.045,899.2827,848.5388,816.103,676.9728,3647
0,0,4.7,59,1.8,0,23,118.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,339.0142,943.2367,4262.9394,3942.4115,2024.5927,1563.9709,1053.1748,417.8708,821.9283,352.7446,1158.9188,4148.6634,2109.4226,1389.9084,753.5063,763.1103,759.6478,631.0413,2234
0,0,5.4,58,1.8,1,20,127.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.5204,834.684,4017.9997,3870.4359,1956.52,1551.7915,1048.0483,391.3484,801.618,371.8218,1074.0846,4136.8337,2051.9155,1355.3154,736.6608,762.4026,675.1412,615.8164,637
0,0,4.6,63,1.8,7,20,136.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.13,803.9095,3916.8153,3941.8425,1947.6338,1534.9227,1046.5421,408.3528,806.2199,411.3644,1070.9467,4141.3454,2061.7601,1332.5393,795.4511,779.8389,681.7824,596.5362,0
0,0,4.4,65,1.8,4,27,146.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.5267,788.8031,3793.0105,3831.2149,1964.6016,1517.1609,1020.2398,400.764,787.118,390.2028,1006.3926,4107.1123,2048.4622,1304.0721,744.4973,776.3677,684.6656,608.8694,0
0,0,4.7,63,1.8,1,28,163.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.754,762.1362,3691.4399,3802.625,1993.5202,1502.0237,1008.5669,433.6311,783.4079,352.5818,979.1332,4115.3056,2035.5647,1319.329,754.8086,753.8204,705.2708,615.3209,0
0,0,5.7,62,1.8,2,20,174.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.3946,724.974,3607.9735,3711.2006,1966.0142,1500.7029,1062.7772,441.8811,776.5542,338.7951,946.4684,4075.0108,2048.153,1370.1238,805.9024,757.9555,727.2283,617.2303,10
0,0,5.5,62,1.8,2,24,179.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.5497,662.2555,3562.1459,3651.4897,1974.2311,1463.6332,1040.4247,437.6673,831.7495,326.1966,882.302,4028.0184,2054.9812,1359.9862,787.4315,773.0954,693.9011,619.3854,654
0,0,5,63,1.8,1,22,184.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.5928,641.7388,3432.4086,3541.7984,1948.1495,1477.1183,1037.4565,410.2761,816.1507,359.5514,853.7966,4009.7284,1991.3211,1379.3019,800.976,772.8686,718.2803,636.5229,978
1,0,4.5,63,1.8,2,19,187.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.7051,670.2189,3322.2122,3398.0653,1970.3371,1461.3229,1121.4158,446.2649,813.5231,450.5148,782.0985,3834.9312,2020.813,1426.1932,848.2476,856.1455,761.4349,694.4469,2479
0,0,4.6,61,1.8,2,17,187.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.3399,832.6806,3183.257,3153.1356,1784.7556,1479.6475,1142.4004,450.1455,855.6194,641.6822,834.1062,3399.2199,1843.1014,1346.0183,991.5662,881.6778,806.0689,693.5385,4376
9,0,4.5,58,1.8,0,19,176.89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.8843,837.2534,3075.0683,2995.5585,1733.6222,1498.1481,1238.676,506.3627,912.0145,764.2144,914.5234,3061.716,1782.4596,1404.6025,1041.6496,942.5782,935.5773,723.0787,2917
1,0,5.5,57,1.8,1,17,146.41,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,662.5042,918.7214,3142.9464,2907.435,1709.7747,1475.498,1220.5226,489.3478,934.207,726.5686,924.0024,3040.0249,1789.1222,1474.3852,1127.7672,972.8842,955.1102,719.9326,1792
0,0,5.8,54,1.8,1,27,129.96,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,725.1572,889.6591,3189.7458,2906.6634,1774.0959,1593.3764,1315.9454,494.1301,925.1016,741.6381,1015.8791,3124.5375,1843.8476,1502.1184,1184.4331,1020.4717,1053.9702,722.916,1684
0,0,5.7,55,1.8,1,25,106.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,774.6126,960.8023,3267.674,2955.1032,1825.4661,1558.5346,1334.1962,538.0505,913.0023,608.7008,1256.7309,3129.6285,1865.8213,1504.653,1154.4607,1022.9568,1024.0168,737.8737,2036
2,0,5.1,54,1.8,1,25,92.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,681.4907,1071.371,3473.5784,2920.2426,1732.5948,1584.1186,1387.7226,507.6521,872.5894,621.0209,1363.4978,3069.0606,1862.8349,1464.0296,1155.7306,1053.0476,1082.3918,800.1471,2265
1,0,5.5,54,1.7,4,31,86.49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,521.7284,1081.7384,3557.6201,2980.9791,1770.7691,1563.9866,1389.368,514.1151,879.4255,513.8378,1459.3192,3157.6069,1872.4219,1450.293,1171.6162,1051.08,1091.6001,760.6784,2506
0,0,5,53,1.7,1,21,84.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,487.9278,1073.5985,3642.9644,3090.6703,1779.6364,1599.0917,1291.878,479.9739,936.7666,470.4788,1566.9384,3169.6726,1910.4751,1476.2419,1159.9863,1133.0006,1062.8282,746.2519,2912
2,0,4.4,56,1.7,2,29,88.36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,508.2939,1132.8971,3844.5698,3212.9542,1800.4975,1690.1497,1320.4572,455.6528,944.0179,465.8737,1581.7305,3260.1522,1937.9682,1416.4348,1117.0334,1090.8478,1062.9447,783.2443,3523
2,0,4.4,60,1.7,2,27,110.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,430.2322,1317.3137,3965.8904,3336.48,1914.0588,1636.9985,1327.4326,502.4312,831.4027,457.2422,1863.4377,3402.2845,1860.6929,1529.7768,1054.4892,1005.0784,1079.7781,740.9895,4562
0,0,3.8,61,1.7,2,26,125.44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,452.5574,1560.7907,4597.9852,3904.9648,2264.6191,1758.469,1443.7964,461.0953,812.8433,430.8657,2029.1947,4227.8965,2278.4368,1659.6654,996.2427,1019.276,1028.5389,762.2228,4953
1,0,3.4,60,1.7,9,21,136.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,439.2706,1541.6703,5003.6669,4472.7034,2437.2874,1780.7573,1396.2259,443.814,816.6425,423.1526,2153.199,4648.8265,2291.8487,1688.6061,919.216,1020.9861,982.1934,784.4077,3493
0,0,3.6,62,1.7,10,13,139.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,429.4817,1471.0498,5385.2829,4679.8065,2467.0152,1801.1484,1301.2086,458.1308,863.2384,475.742,2002.4218,4795.0767,2357.4105,1656.2847,886.5017,970.6215,945.895,776.0715,3356
0,0,2.2,63,1.7,10,18,134.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,418.1485,1421.3543,5528.5425,4857.4911,2433.0589,1722.6998,1280.3336,477.711,814.3636,402.0726,1812.1683,4821.7209,2289.6783,1632.6002,872.0796,950.19,854.354,726.0349,3264
0,0,1.4,64,1.7,6,21,141.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,367.5428,1190.9313,5455.4903,4801.2131,2326.0927,1677.9397,1208.1448,444.2962,835.1599,358.4018,1554.2022,4912.1255,2231.2538,1637.6165,827.8134,897.4544,834.4853,718.6382,3942
0,0,1.7,64,1.7,6,17,148.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338.8559,987.8252,5084.743,4635.9314,2257.0663,1579.7174,1090.4816,398.726,795.9023,337.4057,1239.4544,4608.9709,2103.4873,1389.7556,737.8165,801.7828,748.2387,613.6185,2892
0,0,1.7,68,1.7,0,24,158.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.7596,981.5339,4841.7896,4491.2262,2215.3347,1496.4943,1088.8879,411.7731,771.4283,324.824,1178.2893,4486.2622,2049.5477,1357.3698,713.9052,806.5784,748.1432,612.8116,0
0,0,1.6,69,1.7,0,21,161.29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.7316,921.6774,4642.7209,4418.5641,2147.8293,1450.4088,1064.6339,397.0765,774.8647,303.9781,1156.4946,4293.0012,1999.4245,1310.5896,692.7124,820.1454,712.5385,615.7897,0
0,0,2,59,1.7,6,18,153.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.7991,873.4725,4319.8379,4200.3004,2099.0816,1481.9009,1089.4372,412.0767,749.3272,342.0704,1075.5699,4216.981,2031.1087,1267.5723,700.2476,808.2543,713.0148,618.7523,0
0,0,2.6,56,1.7,0,21,146.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.6084,851.9942,4270.9321,4158.7147,2030.0729,1448.8596,1065.2017,423.9683,803.7914,348.6155,1063.1168,4219.0075,2058.5536,1364.7225,756.5248,853.3409,724.5692,624.0444,0
0,0,1.1,58,1.7,0,17,161.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.4742,787.2124,4080.5593,4041.7424,2015.645,1500.2074,1069.2283,427.5412,806.7788,346.0015,999.155,4105.0291,2049.1201,1339.1199,767.1969,842.7582,695.5308,624.5082,14
0,0,1.7,61,1.7,0,22,174.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.9802,722.866,3729.468,3853.9339,1948.1819,1433.1098,1060.0749,417.3837,796.1454,363.3675,930.4486,4029.1051,1945.9843,1320.4745,746.0832,817.3817,675.738,604.1887,676
0,0,2.3,63,1.7,0,18,176.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.595,703.6994,3606.9496,3734.8845,1949.833,1440.4419,1029.8228,416.4479,791.9173,346.0467,903.8137,3971.3735,1966.1831,1308.3492,727.7254,831.6779,704.481,596.048,669
0,0,2.6,64,1.7,0,21,176.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.3439,686.6044,3474.3373,3621.0151,1874.5567,1391.9404,1018.8743,424.9105,820.2868,344.5301,879.1885,3848.0745,1946.9157,1294.0604,677.4113,834.8478,693.853,623.3159,794
