"y","temp","rain","wind","wet","cloud","sunny","semester","past_return","X2_3","X3_4","X4_5","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m5","m20","m25","m30","m35","m45","m50","m65","m70","f10","f20","f30","f35","f45","f50","f60","f65","bus_passenger","sub_passenger"
1,-2.9,0,3.3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.69,2804.2118,3528.7522,1755.528,1302.2315,1001.119,823.1289,443.7448,811.6538,160.815,4987.1576,1936.3364,1209.1864,823.8623,697.6113,652.5745,517.363,73,533
0,-3.6,0,2.6,73,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.1604,2743.7162,3460.1136,1757.5362,1358.1896,1011.561,859.3558,455.1808,810.804,162.5245,4950.9677,1956.8949,1277.9817,845.7905,718.2116,665.3061,531.4881,165,879
3,-4,0,2.5,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.7856,2700.5523,3341.18,1771.1274,1409.4014,1171.3598,952.5671,471.0293,819.309,182.6413,4735.728,1936.5794,1283.4648,926.4106,801.5529,672.485,567.9657,409,2390
8,-4.6,0,1.9,75,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708.9889,2567.7235,2885.0788,1673.442,1439.1881,1247.1875,1030.6452,528.4385,862.0225,190.8914,4435.8508,1764.2484,1373.5342,1050.9343,911.8173,761.902,569.5154,703,4454
5,-4.3,0,3.8,73,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.3288,2525.5709,2692.5035,1657.2913,1484.9312,1271.5629,1049.6416,507.5462,895.6861,202.5419,4089.8537,1700.6607,1351.6933,1169.6089,933.4412,771.5786,623.2557,563,2763
2,-3.5,0,2.8,66,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,745.1764,2566.0131,2649.8149,1662.6421,1626.0089,1334.0195,1116.5761,535.5387,882.974,186.5443,4018.2643,1726.2785,1417.7404,1149.9966,988.5911,805.8685,602.1127,339,1469
3,-1.9,0,3.2,55,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,871.9803,2691.9563,2658.0089,1649.5387,1552.6038,1308.7639,1104.4923,506.5349,842.2518,209.3871,4008.8564,1713.4265,1472.2093,1169.7304,969.2849,790.0707,563.289,308,1379
4,-0.6,0,2.5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,870.0727,2795.5505,2720.6444,1658.6124,1497.8116,1313.2655,1094.7253,493.4305,896.2076,227.6871,4202.652,1695.3672,1468.1053,1216.4054,967.2959,808.3733,586.3449,370,1599
0,-0.5,0,2.9,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,989.5104,2844.3175,2704.3944,1656.7619,1506.2213,1326.4952,1142.2775,518.293,894.3292,231.1731,4289.9368,1759.9491,1465.6131,1239.7109,993.7276,816.125,632.3722,467,1782
0,0,0,3.6,37,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,937.4322,2991.9275,2684.0141,1687.9267,1569.0751,1339.2199,1180.6273,491.0259,974.4273,264.8813,4528.7112,1747.3041,1468.4375,1216.8104,1053.8112,843.3569,637.2655,409,1826
3,0.9,0,3.5,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1068.2919,3013.6792,2816.5996,1684.6875,1632.6032,1305.28,1160.9242,552.0688,873.5649,279.9341,4624.7426,1740.7127,1473.7527,1182.3616,1031.6571,867.7802,665.3859,534,2153
1,0.7,0,3,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1374.2412,3258.2331,2808.911,1699.522,1582.6272,1227.5617,1059.9317,562.3241,877.7466,293.9877,4815.212,1672.2686,1409.7165,1122.2438,956.938,775.1386,578.8968,543,2758
6,-0.4,0,2.8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1558.3154,3736.9267,3008.4172,1699.5822,1699.7198,1269.0243,1065.7813,507.3438,886.4459,269.0952,5033.8087,1704.994,1383.1168,1026.0213,882.2542,746.8165,591.7059,654,3630
6,-1.7,0,2.2,31,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1622.1074,4175.1044,3700.5412,2077.9551,1909.7167,1403.997,1078.443,478.6264,801.7977,234.591,5798.6708,2123.0683,1501.48,1146.1821,941.8321,745.109,622.002,905,4137
3,-2.6,0,0.7,35,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1557.8975,4419.1781,3839.9021,2093.9431,1760.4638,1246.116,1000.8044,497.7653,840.2927,249.7305,6041.0025,2169.1348,1409.6378,951.9932,855.3406,746.7407,571.6492,730,2757
5,-2.5,0,2.5,34,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1269.1329,4050.6744,3759.2817,2158.7032,1628.7147,1224.347,989.9876,489.8588,790.273,218.0815,5777.427,2048.6651,1394.9223,960.5351,825.7104,732.5094,595.7314,652,3519
2,-3.5,0,0.8,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,849.88,3229.9279,3591.9289,2055.1527,1508.3825,1122.9576,891.6476,463.3358,824.7854,192.9228,4976.072,1966.2933,1346.114,915.8512,827.717,705.2109,557.9976,824,4445
2,-4.4,0,1,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,555.8951,3015.9655,3559.623,1921.5068,1373.7068,1056.3934,829.5264,463.4324,825.1418,210.1914,4907.8057,2054.8981,1351.0216,910.2341,769.299,719.7761,556.9318,384,1263
1,-5.1,0,1.5,42,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,493.0383,2741.6409,3445.6412,1814.2849,1260.9501,961.1983,740.6995,410.0242,772.3474,156.5412,4923.6254,1900.2941,1226.3562,712.8872,732.9114,655.5735,481.9518,171,304
1,-5.6,0,1.3,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.2308,2804.8499,3471.05,1816.806,1231.2925,961.5483,742.1624,413.5405,781.3908,157.1238,4946.6068,1906.1708,1263.7848,707.5146,718.6989,660.1451,476.1428,65,1
5,-6,0,1.3,48,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.4785,2803.609,3447.8615,1798.4028,1212.7513,949.3753,756.5019,414.4396,782.5851,160.8727,4938.8003,1921.6897,1237.7062,701.5286,717.0778,660.0677,474.5378,17,0
0,-6.6,0,2.2,49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.4241,2798.212,3435.3492,1784.7372,1215.3463,958.5225,766.1009,409.597,781.3408,162.0756,4936.599,1950.5218,1258.0358,695.8045,721.3048,644.3496,484.7861,19,0
0,-7,0,1,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.7314,2839.5731,3440.3751,1750.2316,1226.9726,960.3698,742.4207,398.82,776.3321,172.1112,4943.5125,1935.9849,1273.593,704.1617,709.6823,642.6093,469.9149,13,0
0,-7.2,0,1.9,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.6189,2820.9895,3451.7501,1744.212,1211.9458,974.0201,733.7693,407.5604,777.9506,177.2286,4987.5214,1945.8215,1268.6953,711.3062,717.0835,650.1219,455.1418,37,12
0,-7.3,0,1.8,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.4079,2842.5515,3478.0602,1763.6548,1239.7007,999.5204,723.1921,413.3529,792.1598,187.9556,4976.4909,1980.2451,1260.0986,730.8193,725.108,656.8425,481.4927,73,533
1,-7.6,0,2.4,55,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.7994,2825.7755,3449.5003,1765.5455,1245.02,990.0505,794.6455,425.3057,812.1216,169.0998,4927.9203,1947.9,1289.5483,713.6146,743.6827,689.5152,516.3436,165,879
4,-7.7,0,2.3,57,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.4312,2786.3893,3343.4782,1778.6537,1409.0259,1145.8054,923.3035,446.152,799.4512,197.1838,4822.5069,1900.0812,1297.6226,811.2247,832.0302,709.0737,504.9579,409,2390
6,-7.5,0,2.6,58,7,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.2558,2577.6412,2930.9373,1620.1198,1373.2947,1093.0194,1067.3595,503.9147,850.2804,209.1162,4545.3299,1828.1569,1336.2544,884.67,924.6223,763.5693,530.0965,703,4454
4,-6.4,0,0.9,56,7,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.0576,2504.3141,2718.9466,1555.5334,1338.0577,1250.0208,1124.7572,546.9377,920.0955,238.3745,4190.6382,1709.1042,1361.8976,951.2107,961.8928,786.12,565.6465,563,2763
1,-4.4,0,1.3,50,8,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,755.8631,2575.883,2741.5037,1564.3917,1448.5316,1269.4163,1068.1668,544.8752,909.8634,223.2986,4145.0578,1720.2381,1465.8649,1056.0268,976.2988,826.4779,584.6982,339,1469
0,-2.4,0,1.5,46,10,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,883.0221,2610.7795,2697.6369,1592.4525,1439.6284,1204.6195,1056.1659,507.085,936.9902,240.3548,4107.8265,1617.9179,1435.3185,1092.4421,965.6046,823.1101,623.0919,308,1379
5,-0.6,0,2.3,41,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,757.1266,2861.982,2742.3477,1603.4921,1483.1251,1232.9358,1056.7712,503.3555,978.1981,227.0192,4277.7087,1683.5546,1453.2256,1059.2734,998.6057,789.9385,619.2322,370,1599
2,0.5,0,2,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,937.2301,2921.7887,2726.1302,1671.4248,1521.8152,1328.1765,1169.2213,516.0204,950.5563,293.9001,4358.3839,1654.6865,1521.5787,1086.3815,1010.9872,817.3868,611.5315,467,1782
0,1.3,0,2.3,35,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1004.7249,3029.5296,2752.27,1728.0743,1510.499,1314.2073,1130.985,552.1517,961.8978,269.4796,4520.3603,1752.1457,1522.5026,1130.2733,1033.8839,818.6951,619.8731,409,1826
2,1.7,0,1.5,36,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1200.7496,3088.8297,2861.2712,1729.8699,1541.0543,1290.724,1054.2821,537.0426,944.3051,266.9381,4615.5504,1734.3122,1544.8454,1088.9487,996.866,810.0181,610.056,534,2153
2,1.8,0,1.3,36,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1370.8304,3218.7427,2938.594,1712.6398,1560.9858,1226.5677,1026.7982,531.5554,925.7484,251.3725,4898.5381,1648.9586,1415.5244,1060.5371,973.3887,774.7603,577.2199,543,2758
2,1.4,0,1.2,38,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1708.9523,3592.0114,3081.7565,1729.9652,1602.4372,1240.6573,1006.8772,478.1139,905.2865,234.4882,5166.1776,1752.6285,1433.8211,996.8984,932.8818,746.9095,583.7802,654,3630
12,0.7,0,2,42,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1878.2507,4045.7786,3632.8523,2067.4543,1690.9901,1284.3955,978.198,505.533,915.633,212.902,5840.3126,2206.7941,1632.7299,1061.4715,1012.0697,752.8192,610.5533,905,4137
1,0.1,0,1.3,42,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1799.2747,4130.0855,3848.3147,2101.4152,1632.2916,1211.9287,924.0806,471.6176,882.3974,201.6055,6094.8715,2138.6823,1648.1679,1052.2321,946.7451,704.3916,603.7624,730,2757
0,-0.6,0,1.6,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1485.5817,3839.492,3763.9719,2034.7251,1521.6794,1176.7038,911.6234,487.8744,882.0477,214.2716,5873.572,2075.4238,1540.7638,1062.8854,908.1559,744.3104,615.0753,652,3519
2,-1,0,2,46,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,842.9634,3155.8753,3534.1431,1944.6477,1523.1841,1173.1242,924.0112,460.746,892.3545,211.3491,5143.4073,2035.6102,1419.2462,931.2939,875.9373,747.4844,600.2293,824,4445
0,-1.3,0,2.2,46,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,617.4476,2888.0512,3534.5626,1871.5158,1353.0831,1098.9758,832.5151,428.6366,881.1481,213.9644,4978.618,1985.1965,1356.5203,851.1446,828.5044,718.5013,585.3484,384,1263
0,-1.9,0,1.2,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,485.1722,2725.8432,3505.2319,1805.2209,1312.6947,1001.2015,738.7464,426.4844,812.207,144.746,4996.1149,1873.6803,1222.6284,733.4287,726.2676,624.9407,525.774,171,304
1,-2.5,0,1.7,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.0426,2765.4938,3497.8968,1809.4288,1281.6702,1013.7634,736.2446,442.0276,796.1369,152.0032,5039.1197,1899.173,1235.1833,724.9956,728.9382,639.6066,505.4817,71,0
0,-3.1,0,1.5,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.8808,2786.1166,3499.6137,1830.4885,1269.0922,1013.8123,718.045,422.3068,780.6793,157.9978,5004.5189,1905.1784,1239.2033,728.1194,740.8782,632.9334,504.6834,23,0
0,-3.7,0,0.9,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.6014,2818.2734,3534.4788,1811.3189,1245.3405,983.5934,748.7977,439.6261,773.2306,147.3443,5008.0168,1919.9065,1228.5692,719.3336,720.3157,645.6399,511.5867,17,0
0,-4.5,0,1.6,59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515.5136,2778.3579,3545.7381,1821.6173,1225.0948,1003.4115,736.15,447.5487,763.1355,153.3206,4966.1025,1928.0063,1239.2938,707.9885,705.6134,660.754,518.6519,21,0
0,-4.8,0,2.1,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.3521,2780.5806,3545.0453,1821.7793,1234.8361,998.7819,737.8118,430.2526,789.372,156.1449,5015.1474,1916.0988,1240.7358,680.0894,713.8558,652.4215,491.9447,36,7
0,-4.6,0,2.8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.9079,2767.0336,3509.9574,1812.68,1215.4999,1008.8125,746.7405,453.3727,834.819,157.6179,5054.0981,1922.7526,1261.5443,717.04,738.4226,634.9939,520.7774,79,549
1,-5.4,0,2.2,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.9182,2765.6896,3477.111,1838.6591,1265.0238,1026.215,759.8974,415.8532,829.4821,155.1907,5032.8659,1902.8353,1286.6959,731.6237,738.4536,665.6662,533.0984,190,840
3,-5.5,0,1.5,60,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.8777,2712.3928,3349.1429,1850.4013,1350.7484,1094.459,866.0032,469.4233,848.9536,185.618,4911.043,1908.0433,1334.6531,789.0511,768.5667,703.2221,551.6661,382,2408
4,-5.9,0,2.5,62,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.3628,2510.2592,2965.945,1708.304,1443.8821,1205.135,966.3935,475.536,830.0255,175.5777,4577.0961,1737.5508,1311.672,905.0192,911.872,746.6684,584.2306,798,4521
3,-5.1,0,2.3,62,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.1295,2491.2461,2707.7563,1618.895,1442.563,1343.5304,1054.5811,526.9562,853.937,168.2557,4154.1002,1638.3826,1286.8968,1037.6785,950.1574,769.8042,608.15,535,2779
3,-3,0,2,53,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,804.439,2490.9356,2676.2793,1528.1069,1469.5658,1315.2247,1093.3679,546.0655,924.8026,188.3452,4060.0781,1607.1841,1331.1931,1089.7515,933.4435,790.2159,617.7173,383,1542
3,-1.1,0,2.7,41,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,849.8831,2506.3805,2675.3376,1593.5672,1455.9611,1253.2676,1042.8067,500.0299,837.6758,228.6001,4105.3856,1671.6272,1413.5717,1086.4054,963.9306,787.3777,615.4118,321,1360
2,0.3,0,3.4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,733.1055,2629.1948,2734.7321,1620.3242,1487.4814,1267.8483,1041.5243,480.4861,928.5626,273.8485,4231.7063,1741.5465,1420.2365,1139.3816,950.0097,810.9914,640.4325,378,1634
2,1.7,0,4.2,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,777.0189,2803.6428,2742.9254,1631.5152,1491.6646,1278.4626,1091.2253,496.6182,943.9138,302.7411,4400.8707,1704.2663,1465.8026,1117.7551,972.8018,780.7081,685.8402,473,1901
2,2.8,0,4.2,31,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,927.6003,2948.9347,2735.4908,1639.3873,1595.6954,1348.6224,1141.7671,509.4384,958.0808,323.3823,4588.4278,1705.1164,1441.1287,1152.1156,1039.1849,802.4767,675.4948,507,1856
3,2.8,0,2.6,31,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1058.8059,3110.9762,2829.0337,1717.7176,1579.6087,1323.6466,1077.7064,491.9404,919.131,293.7137,4653.4628,1749.2959,1340.4747,1105.1518,1002.07,771.9594,646.3314,513,2286
3,3.1,0,1.6,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1386.7166,3306.7045,2910.6127,1731.0035,1534.2658,1254.171,1080.6341,489.8572,890.8632,278.424,4895.5607,1643.9713,1330.4894,1086.183,1032.0568,772.0241,620.9333,555,2830
2,2,0,2.2,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1688.565,3729.0274,3020.0523,1780.3294,1627.733,1323.9564,1072.8606,540.4582,847.6854,282.9535,5185.5534,1696.5351,1347.7172,1038.2229,988.0769,729.1137,591.2743,647,3608
9,0.7,0,2.2,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1790.7025,4266.5776,3563.6936,2104.0734,1815.3616,1401.9515,1110.6809,473.8679,939.1772,231.9692,5945.3535,2131.4114,1525.5951,1177.3614,1023.379,760.8493,612.8807,883,4116
2,0,0,3.2,37,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1749.0644,4410.9092,3689.5483,2108.0514,1747.9277,1343.4769,1009.3917,451.1185,884.0594,214.0036,6224.9751,2180.7051,1429.8093,1108.9954,895.0218,737.5225,572.4298,756,2681
3,-1.2,0,1.8,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1533.1807,4116.3687,3702.9572,2118.4013,1591.6307,1277.0801,920.4722,433.4512,873.7326,187.734,6022.0874,2130.9852,1390.1517,940.6335,883.4666,678.8321,597.1872,656,3691
3,-1.9,0,1.8,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,795.5882,3355.4986,3515.735,1892.0549,1544.932,1207.8859,874.3986,431.0549,798.6571,211.7394,5049.4117,2030.8804,1313.4913,901.7213,848.9077,678.3691,582.9558,860,4890
2,-2.7,0,1.7,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,689.925,3031.42,3450.0394,1856.3923,1463.4172,1109.8532,806.0625,426.0062,826.224,195.377,5022.2071,2035.9941,1298.1265,883.0656,797.6767,683.9038,580.1228,439,1353
0,-3.4,0,1.6,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,499.9078,2763.1811,3530.7779,1797.3658,1313.0372,1061.3546,737.0367,413.9627,774.4869,157.3994,5085.3867,1885.3039,1179.1525,725.3803,728.083,646.7358,521.431,172,330
0,-4.2,0,1.3,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.8851,2769.9698,3526.5295,1789.4639,1304.0931,1070.9973,716.9923,393.1114,749.9617,146.8862,5070.0387,1931.955,1219.7126,746.3827,717.8279,627.0878,524.1968,82,0
0,-4.5,0,0.9,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.7031,2775.9512,3554.3337,1810.2923,1260.1155,1043.3499,743.5398,394.6711,775.5116,154.8963,5067.387,1928.9618,1178.4694,738.2892,710.4544,624.6749,519.8637,21,0
0,-4.8,0,1.1,57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.754,2838.0784,3536.5222,1825.1865,1267.5323,1047.3797,730.2592,391.9787,752.7613,154.9085,5110.9426,1931.8855,1181.4535,770.2627,717.9522,622.5838,531.599,31,0
0,-5,0,1.2,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.2957,2842.6456,3511.4113,1830.804,1273.4056,1051.9296,718.3363,389.1261,751.0437,149.1452,5087.2607,1934.8265,1204.1318,772.7135,709.3169,628.7115,525.4984,21,0
0,-5.3,0,0.6,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.6402,2854.5954,3508.602,1801.6412,1259.798,1057.1199,730.784,405.5522,753.5957,149.4442,5102.841,1944.8068,1230.8025,760.3401,706.3353,609.1766,514.7444,37,10
0,-5.4,0,1.4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.3541,2838.5287,3481.0991,1814.7575,1260.5024,1053.0847,759.0664,394.3463,803.2578,144.082,5109.076,1941.0249,1195.2169,761.8397,715.4235,642.2429,529.4745,84,536
0,-5.7,0,1.6,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.684,2790.4047,3465.1617,1796.3543,1329.0456,1069.0534,796.9496,416.3324,835.42,152.0672,5104.3079,1957.4003,1242.349,803.3708,717.7542,641.3467,535.2116,170,830
0,-5.8,0,1.3,62,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.8854,2745.0221,3333.7199,1853.0781,1386.0352,1283.0229,904.6794,418.9254,860.1117,187.3948,4886.7308,1934.5884,1316.976,851.0977,798.2702,665.3684,553.9927,383,2357
13,-5.8,0,1.3,64,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.2307,2597.6519,2976.6532,1647.9116,1482.1686,1286.2548,976.0836,498.77,942.6419,212.0175,4498.1376,1856.1376,1340.0778,1005.2542,878.2672,763.5476,555.2024,762,4469
6,-5.3,0,1.5,63,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579.973,2577.7518,2660.8899,1634.7316,1430.0627,1287.1307,1081.7492,558.4085,974.456,186.1588,4179.9615,1710.8145,1404.3175,1039.7456,910.8905,788.585,572.3999,551,2667
4,-3,0,1.1,59,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,685.634,2606.6861,2695.4674,1665.5673,1545.9096,1245.0589,1086.2296,496.7508,911.2956,199.0535,4119.1857,1727.1568,1378.7462,1084.7755,923.6747,827.7799,630.4882,348,1563
2,0.3,0,0.8,48,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,673.3528,2648.902,2627.0855,1661.8399,1539.8608,1193.0663,1114.7388,460.2009,889.5578,227.4992,4242.3509,1686.1937,1464.7849,1030.1765,924.2497,817.5858,647.342,346,1524
2,1.9,0,2.4,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,757.3121,2804.9404,2660.2517,1705.6441,1580.3724,1234.4822,1058.1047,444.0486,895.6908,237.1034,4422.1104,1829.1435,1464.9513,1121.828,940.2153,770.0696,642.1188,374,1736
2,2.5,0,1.7,32,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,852.8282,2920.1466,2735.3634,1703.8093,1587.223,1286.22,1201.1361,479.6407,954.9992,257.2888,4442.3775,1848.8578,1456.9798,1168.5758,973.9405,743.6109,660.8086,467,1958
3,3.7,0,2.4,24,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,941.0121,2951.4301,2892.0214,1758.9269,1616.1752,1276.3003,1094.4249,518.3318,1008.7797,248.2712,4559.6137,1826.0883,1442.4987,1179.2792,971.05,798.3843,593.1998,471,1989
4,4.2,0,2.1,24,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1031.4553,3129.9654,2891.404,1769.8179,1566.9818,1203.8513,1088.6004,498.057,975.9305,252.5851,4635.4605,1792.4393,1440.2455,1086.3858,995.4328,786.0069,615.1573,587,2397
3,4.4,0,2.4,21,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1351.904,3384.0977,2989.6988,1790.3066,1586.4321,1228.5559,1033.6085,504.1745,949.9585,228.1443,4864.2162,1767.9665,1382.3881,1095.6097,933.3924,785.3284,642.5585,611,2968
3,2.8,0,2.3,25,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1636.1598,3910.217,3321.542,1889.7021,1580.6947,1221.0598,1076.3954,492.2065,906.1372,233.4042,5244.3801,1733.587,1439.9908,1134.8914,961.2395,751.709,577.7605,724,3902
