"y","past_return","bus_passenger","sub_passenger","temp","m20","m30","m5","wet","m25","m50","f20","f0","m35","m0","f15","m45","m60","f50","f70","m55","m40","f25","f40","f30","f65","f35","cloud","dust","f60","wind","m65","m70","f45","f55","sunny","rain","most_use","semester","X8_9","X21_22","X19_20"
9,9,390,2094,27.3,3744.9453,1936.8017,970.2288,51,3505.1528,927.693,5557.2935,618.0706,1655.2216,639.3505,1278.626,1115.8306,682.7343,865.5053,1292.518,859.3264,1124.539,3683.6242,1086.379,2038.2051,582.4755,1542.6758,3,36,751.992,1.4,519.147,884.0958,1049.5789,917.2866,1,0,23663.92,1,0,0,0
14,13,519,2319,29.1,3970.8696,1929.9193,1089.605,46,3633.8542,985.9642,5809.7226,682.4067,1648.4711,711.3969,1409.791,1157.0884,663.1986,896.9372,1235.4178,930.9348,1226.803,3910.5224,1110.7266,2028.4838,550.0865,1633.0134,0,35,778.1866,2.1,493.9718,843.4294,1111.3814,949.4608,1,0,24564.8564,1,0,0,0
12,14,585,2792,30.9,3973.8918,2062.0577,1192.931,37,3680.6261,1004.2712,5951.4346,797.1495,1736.2266,745.2841,1500.9198,1106.3644,635.9045,950.0232,1217.1977,938.1158,1214.7005,4028.4142,1104.0854,2131.2347,534.5491,1585.1575,1,32,757.4704,1.9,517.4366,858.1634,1141.4878,1030.0963,1,0,25149.0432,1,0,0,0
14,7,581,2798,31.4,4099.0766,2060.339,1367.6738,35,3769.0355,970.8607,6095.0801,762.2588,1811.7756,703.6957,1751.1496,1194.9551,633.7138,915.2703,1246.7986,935.9187,1212.1943,4177.7398,1126.1937,2190.9156,637.5124,1545.277,2,34,772.3943,2.8,516.2819,872.9548,1145.3471,1022.933,1,0,25749.2392,1,0,0,0
7,12,623,3257,30.6,4409.5829,2136.5697,1417.6149,38,3950.9146,962.4939,6256.4827,810.6716,1719.1877,696.8949,1799.4233,1200.2444,643.5426,976.6028,1250.8044,991.5466,1222.3078,4310.2905,1152.1625,2201.4794,579.1513,1693.7987,4,33,743.969,2.9,492.4359,900.738,1115.9624,1003.6649,1,0,26678.3062,1,0,0,0
10,10,604,3566,31.8,4575.9509,2272.4924,1582.7857,37,4111.7838,971.658,6472.5584,700.5127,1750.514,770.6597,2016.3098,1258.0996,647.7941,965.9946,1396.0232,1001.1105,1248.5021,4385.8048,1132.1099,2157.1084,593.533,1569.666,4,37,733.4603,2.5,474.3016,894.3012,1155.9562,1036.4071,1,0,27295.8787,1,0,0,0
12,14,680,3597,32.2,4880.1996,2388.0674,1822.5383,37,4358.4638,1047.6059,6878.0358,581.3689,1812.9567,667.4281,2074.0016,1265.9138,698.0691,1036.4336,1409.3729,992.8043,1287.1702,4683.6017,1174.734,2326.4927,642.6761,1560.5517,6,21,781.9123,2.7,456.3973,866.6184,1206.7192,990.9631,1,0,28888.3694,1,0,0,0
12,23,583,3079,30.1,5250.8201,2511.9973,1975.0839,42,4827.6307,1104.7752,7386.3767,679.566,1825.1398,695.1872,2202.9138,1261.7089,672.9586,916.8145,1349.7913,985.8734,1287.8612,4941.4788,1136.9721,2297.3498,636.8704,1528.9779,4,51,799.4625,3.2,505.7401,822.3165,1152.234,928.6449,1,0,30569.7711,1,0,0,0
13,17,568,2713,29.2,5653.9147,2536.2639,2124.957,45,5158.3588,1122.33,7665.9095,691.9405,1856.8788,676.7866,2141.4999,1251.7373,623.5383,920.3303,1354.6934,949.164,1343.644,5132.5672,1096.7139,2336.0642,624.2402,1535.215,5,36,786.4333,3.4,505.126,861.2068,1118.8112,909.1075,1,0,31875.1721,1,0,0,1
14,11,488,3434,26.9,6006.4549,2564.8049,2232.6364,52,5352.5969,1029.5879,8029.1947,597.4422,1873.3257,636.0147,2129.2263,1317.6543,589.6046,871.7439,1331.1563,970.6972,1326.6602,5230.1867,1081.3154,2430.3747,617.7123,1502.6395,3,15,823.747,3.7,501.4789,876.1652,1063.968,890.9977,1,0,32989.578,1,0,0,0
15,9,628,3775,25.3,5916.9328,2572.7129,2003.9095,56,5264.113,1034.3738,8003.0016,523.9531,1788.5396,592.252,2134.1948,1230.1338,610.1289,860.3806,1322.0909,926.3283,1269.7374,5121.15,985.6606,2422.3427,584.6271,1494.2375,2,19.5,722.6606,3,493.0737,940.1184,990.2724,870.8291,1,0,32583.0301,1,0,1,0
17,9,607,3908,24.2,5828.074,2487.6615,1712.3352,59,5057.4528,973.67,7582.1002,517.4905,1799.9889,616.3873,1756.578,1225.0941,594.0128,856.4827,1312.7902,891.639,1303.192,4942.4898,955.6511,2224.8457,559.7192,1516.231,3,22.5,721.9609,2.9,501.4261,942.3886,918.7986,841.2305,1,0,31438.8439,1,0,0,0
18,12,524,2260,23,5442.1193,2395.8937,1390.9961,61,4890.0454,869.8685,7446.6561,397.5311,1615.3493,461.7559,1576.9866,1069.4612,579.3617,750.9911,1264.3021,822.3646,1155.6984,4706.8319,843.0811,2053.5504,490.7674,1411.0187,1,22.5,690.3727,3.3,426.035,830.3701,821.7757,708.3487,1,0,29961.4648,1,0,0,0
5,12,177,1,22.2,5234.7395,2273.3131,1250.5263,61,4712.73,824.0241,7177.7329,417.6732,1568.9591,461.0192,1493.9018,1026.2714,540.4422,759.5362,1222.219,783.5837,1102.3072,4452.8256,820.678,2007.8896,487.9824,1369.5013,0,26.5,680.335,2.9,424.8961,829.6775,780.9212,684.7501,1,0,28797.6911,1,0,0,0
4,5,50,0,21.4,4997.7481,2192.4497,1150.8269,63,4559.5066,832.4717,6936.9128,401.7616,1532.2889,490.757,1394.1794,1011.3643,547.5864,747.4383,1231.6365,769.2406,1062.4219,4289.0825,806.8431,1942.5177,505.573,1317.6311,1,12,650.3317,3.1,425.6973,831.1325,756.7582,675.9089,1,0,27768.1374,1,0,0,0
6,2,23,0,20.7,4909.5835,2074.7415,1142.9424,64,4273.6836,798.0885,6858.5342,387.5567,1403.9525,453.9914,1397.7496,1013.393,547.1755,742.4402,1243.0468,736.5873,1041.0274,4177.5747,788.2673,1904.591,505.0686,1323.3185,5,4,678.2317,3.1,426.8042,803.7839,765.808,659.1391,1,0,26925.9795,1,0,0,0
3,8,17,0,20.1,4671.7335,2024.1769,1073.0515,65,4153.844,826.1521,6754.4439,395.1256,1417.8469,441.9872,1360.9641,978.3997,531.3315,763.6066,1191.7679,736.663,999.1675,4068.1462,800.7256,1883.5338,507.4024,1291.7641,0,10,672.1154,2.1,419.1646,801.4126,746.3156,667.0326,1,0,26265.4893,1,0,0,0
0,1,71,22,19.7,4397.0979,1947.6079,987.6682,67,3997.7179,808.0738,6576.6991,405.8203,1418.7005,453.3909,1278.2422,980.268,529.2731,738.4222,1227.5706,759.2793,965.726,4011.6697,790.6596,1871.5549,510.3837,1302.5383,0,11,675.7343,2.4,445.2461,814.1667,772.1831,673.2678,1,0,25523.5862,1,0,0,0
1,1,131,679,19.2,4070.2759,1886.5197,941.034,68,3832.111,786.6037,6358.1954,397.2713,1352.2786,461.3369,1207.2925,1003.8077,552.5765,752.278,1276.769,751.8995,945.9195,3886.9552,768.4768,1871.6198,483.9204,1323.3463,0,7,669.4309,2.2,415.7936,816.279,778.7585,676.9231,1,0,24581.3019,1,0,0,0
2,0,130,586,19,3998.4867,1893.507,904.3351,69,3677.1699,775.0823,6202.1334,415.5489,1368.4819,458.8543,1200.9546,993.8328,531.2077,759.7869,1288.5482,727.3465,940.2332,3858.7602,813.0004,1830.679,497.3618,1309.8953,1,10,633.779,2.6,411.6504,830.4651,766.5582,668.2573,1,0,24139.1134,1,0,0,0
2,3,131,664,20.2,3820.9023,1893.4952,887.0654,66,3576.919,792.6711,6015.3206,410.4873,1373.5772,445.4511,1129.4335,1013.115,521.3187,738.7384,1273.4294,738.8962,945.1547,3749.7295,812.6716,1862.0641,511.8738,1257.6826,1,8,624.5262,2.9,417.4889,776.7239,798.3302,656.586,1,0,23549.6905,1,0,0,0
3,3,216,1071,22.1,3807.2555,1883.7556,854.0496,60,3538.3009,802.8584,5908.4322,464.4104,1333.177,418.5682,1155.0728,1061.8337,518.787,740.819,1297.122,769.0777,978.2398,3621.9017,815.6556,1853.3758,517.0105,1296.8208,1,11,640.3958,3.1,400.4306,763.024,790.8259,730.6182,1,0,23243.0195,1,1,0,0
1,3,253,1356,24.1,3669.6361,1853.9683,884.7888,54,3432.1152,834.4108,5708.5493,470.4788,1355.7023,466.4242,1118.95,1110.8565,536.3345,784.4965,1322.6141,763.9602,972.5906,3582.4872,881.5412,1817.2645,547.9145,1277.9274,3,20,720.9424,3,407.9506,767.913,767.2836,786.7741,1,0,22697.6503,1,0,0,0
1,1,234,1339,25.9,3731.0289,1922.9827,919.7703,50,3420.524,873.0848,5641.276,536.8923,1536.2876,538.009,1143.8048,1097.8039,527.807,776.709,1364.9833,793.3217,1012.1759,3605.1126,973.2407,1868.9007,530.0579,1382.2196,5,20,698.4413,2.8,423.0072,813.6167,864.0357,830.7289,1,0,23108.3321,1,0,0,0
6,10,288,1440,27.6,3730.7298,2024.4429,1063.5979,46,3457.8492,880.5469,5577.7011,637.3564,1670.8145,640.2322,1128.108,1153.388,569.828,805.6522,1358.0682,879.3577,1127.1024,3585.589,1072.6127,2009.641,566.1336,1487.7504,8,29,759.5106,2.2,426.6375,800.0563,864.3226,872.8177,1,0,23544.5179,1,0,0,0
7,4,422,1785,28.5,3836.5278,2076.1719,1083.6722,45,3616.1026,890.3231,5726.7256,752.3968,1709.1431,785.1334,1309.2881,1158.8706,589.8485,842.1424,1309.5673,900.4195,1206.4833,3658.7383,1052.8673,1985.0624,578.8253,1609.5697,7,30,748.8559,1.7,438.607,898.8053,977.6886,860.7258,1,0,24218.0414,1,0,0,0
7,7,416,1959,29.9,4030.4081,2097.5033,1290.9043,42,3668.4731,941.1073,5934.7772,842.5446,1671.1834,792.0309,1427.1359,1115.5703,537.2159,897.8585,1295.3758,911.1915,1256.4321,3827.6936,1096.8609,2031.6278,581.8807,1521.6551,8,34,805.3827,2.5,426.9354,795.8209,958.4719,767.3348,1,0,24783.3216,1,0,0,0
6,13,436,2145,30.9,4083.1481,2135.5766,1385.801,39,3795.7262,944.4411,6115.0451,855.1207,1760.3779,839.4804,1747.4777,1064.4614,579.061,827.4095,1265.3699,875.1159,1215.9746,3898.7322,1111.2967,2083.2829,550.3404,1591.4419,8,38,760.0326,1.7,448.6995,854.9721,942.7628,823.1266,1,0,25463.3309,1,0,0,0
8,6,463,2429,30.8,4096.1779,2244.8127,1468.4898,38,3760.3345,938.4691,6129.6726,856.5064,1689.4078,853.8523,1846.8292,1044.787,621.8726,813.8836,1249.4295,876.4442,1238.6981,4024.7544,1085.876,2088.3515,554.0453,1527.7733,8,44,723.3898,2.3,432.3283,846.3619,1013.6237,790.1755,1,0,25561.2847,1,0,0,0
9,13,514,2504,30.5,4192.73,2273.2944,1542.8531,42,3914.0912,926.3251,6346.087,799.55,1676.691,846.4485,1927.2665,1060.2798,608.3747,885.1276,1350.4261,840.0751,1229.2813,4161.5286,1130.8782,2184.1998,573.2267,1607.9331,8,44,719.1816,2.2,429.7075,841.8026,971.8765,861.8405,1,0,26356.5551,1,0,0,0
11,13,556,2507,29.2,4376.9084,2234.2282,1756.8608,48,4029.7826,934.1151,6596.4053,748.7339,1675.3935,717.2789,2052.958,1083.6006,598.5108,927.4514,1305.6002,878.4718,1234.5196,4264.5214,991.0822,2189.8006,579.5412,1668.1082,9,50,715.4782,3.7,433.4296,844.3639,1000.4244,871.2494,1,0,27035.1482,1,0,0,0
12,12,509,2553,27.7,4548.5051,2268.9216,1722.3117,54,4121.7697,947.0178,6875.9222,656.4456,1663.373,730.7969,2000.4541,1102.8563,595.7156,844.0046,1323.2415,959.7993,1140.2817,4483.3562,893.1136,2079.4777,553.3791,1523.5316,10,46,719.6983,3.6,419.0926,828.1425,985.4605,840.7534,1,0,27564.8571,1,0,0,0
15,11,460,2238,25.9,4729.2469,2248.4959,1724.1176,59,4209.1608,895.9343,7204.3376,585.8203,1623.4775,789.5241,2074.5888,1094.2238,553.4828,814.8034,1332.6986,866.54,1111.692,4610.8657,923.022,2038.7605,597.0952,1519.9595,10,35,710.23,2.9,417.6666,802.9974,949.0659,830.5681,1,0,28184.3044,1,0,0,1
19,13,467,2820,24.9,4695.9971,2273.9375,1646.3479,62,4268.5496,934.4165,7300.0209,570.3012,1671.9243,703.2127,2009.1954,1062.2115,611.247,823.6046,1276.893,853.7395,1071.4223,4689.9579,900.582,2002.1411,585.9038,1500.326,10,27,716.3359,2.5,408.8075,832.5482,934.5737,870.5255,1,0,28402.8544,1,0,0,0
18,14,464,2635,24.1,4723.3401,2142.0754,1567.2773,67,4209.2726,921.9489,7085.5796,465.0259,1566.5892,581.3718,1901.3112,1036.7486,609.2166,834.3865,1350.4891,844.9471,1065.8994,4495.7389,900.5596,2002.2613,590.3954,1514.8896,8,25,727.9754,2.1,443.1272,877.9424,899.7186,804.0987,1,0,27739.7467,1,0,1,0
11,12,456,2397,23.5,4541.0417,2005.3653,1313.941,70,4142.3545,912.1689,6908.0701,416.5591,1525.9606,575.4866,1644.1847,997.6804,600.1333,809.6728,1365.9321,801.7356,1031.1453,4316.9465,864.5284,2024.642,594.7946,1432.081,8,28,709.144,2,430.1274,899.0492,849.4705,792.8295,1,0,26896.4617,1,0,0,0
13,4,302,1158,22.8,4300.9104,1938.8155,1040.6883,76,4002.4265,746.1657,6838.9507,370.4325,1485.9425,440.903,1412.5897,980.1381,540.068,738.6307,1250.2615,812.1758,992.9158,4099.0329,769.2322,1940.9954,536.3529,1333.6265,10,31,630.8936,2.1,408.2704,804.8871,810.1079,690.7185,1,0,25940.7004,1,0,0,0
2,10,131,195,22.1,4224.2354,1898.5492,958.2024,79,3974.2165,745.0171,6662.047,362.6995,1453.6759,452.5248,1358.2208,977.6464,549.4508,745.4797,1245.3849,762.0472,978.1474,4038.1881,777.5596,1958.8657,525.4869,1359.4204,9,25,622.6462,2.7,413.2952,824.4228,764.4669,674.2128,1,0,25569.1982,1,0,0,0
2,2,67,0,21.8,4172.3557,1918.645,1032.275,81,3868.0034,754.5585,6620.4283,355.1873,1474.498,459.3695,1317.3646,1005.8809,543.5585,749.7,1213.826,796.7233,948.9829,3978.7437,761.3632,1972.3085,534.3222,1323.9128,9,30,628.9444,1.2,409.1942,815.8281,781.2339,681.2338,1,0,25328.8954,1,0,0,0
0,0,41,0,21.9,4214.0087,1894.2823,981.0952,79,3841.2674,747.3006,6571.229,350.9825,1458.3104,442.0404,1343.4741,1012.0701,539.9619,741.6302,1227.7931,761.152,965.2392,3984.8106,801.9727,1999.404,525.9632,1339.3139,10,46,634.389,0.8,398.3262,804.0306,783.0614,645.0193,0,0,25302.6263,1,0,0,0
0,0,38,0,21.3,4126.345,1893.6104,946.6577,90,3737.6658,798.422,6512.7762,347.8675,1445.8786,449.4975,1329.1215,988.219,548.7276,759.9066,1207.3198,775.3351,932.6427,3996.6903,777.7494,1993.7912,529.041,1358.1135,10,41,638.378,1.1,419.3452,822.9174,769.8956,663.9654,0,2.4,25064.871,1,0,0,0
0,0,40,20,20.3,4060.6276,1888.9538,867.2704,92,3728.7456,796.394,6460.3928,345.2471,1433.0201,446.8715,1281.2009,1019.8166,531.566,745.9345,1232.3349,779.0016,942.6121,4024.9394,770.7278,1986.1234,522.5583,1348.8778,10,42,618.8787,2.2,409.1167,838.317,745.5956,645.3337,0,15.5,24931.6805,1,0,0,0
1,1,105,720,19.7,3945.7151,1895.608,860.7369,84,3668.1492,819.0785,6387.0302,361.1904,1440.5703,446.4446,1228.7485,994.7155,539.2188,773.8161,1252.2416,773.799,937.1346,4000.3182,787.4841,1977.0662,535.917,1345.1744,10,12,615.5259,1.2,406.6331,838.0989,764.2146,648.9083,0,0.1,24659.6316,1,0,0,0
0,1,225,1037,19.6,3888.0784,1869.8073,863.5982,91,3610.7741,821.1435,6335.5589,336.8364,1413.0216,472.7922,1197.5263,1082.0326,589.2801,778.0524,1291.1596,757.5603,1010.6774,3925.4798,810.4564,1935.734,555.8082,1377.4285,8,8,631.4549,1.9,405.5242,871.2187,803.0585,707.0551,1,0,24355.8826,1,0,0,0
7,6,538,2932,20,3817.3703,1836.1285,1045.0555,92,3374.9435,944.2822,6163.9809,384.0001,1500.9986,579.5768,1240.2505,1202.3675,631.1746,920.6582,1311.2619,898.4976,1111.2075,3762.3997,888.0821,1940.1279,570.7136,1350.4699,8,15,661.9891,2.1,440.4915,894.8948,866.5305,764.1512,1,0,23746.4193,1,0,0,0
17,6,721,4677,21.5,3977.9096,1716.7855,1227.3897,87,3031.785,1088.7245,5961.8839,426.329,1478.873,609.4629,1393.5624,1294.6268,673.3939,1018.0782,1399.0364,997.7051,1218.8079,3492.6183,1023.7136,1730.4998,571.5069,1367.3409,6,16,712.2697,2.8,497.0296,983.3805,1084.5515,838.9432,1,0,22757.696,1,1,0,0
10,11,535,2976,23.5,4054.4923,1716.1257,1364.5935,73,2986.7502,1211.5273,5685.1255,382.5125,1479.5634,664.8003,1445.3473,1355.085,750.5855,1066.3849,1547.5137,1022.1639,1170.8567,3112.1562,1057.9891,1700.046,596.6216,1384.3079,6,10,766.3336,3.2,541.9856,1020.0968,1146.3198,890.1979,1,0,22118.5672,1,0,0,0
13,13,386,1734,25.5,4124.0645,1689.8825,1549.2627,66,2961.8794,1240.8899,5824.3194,395.3782,1546.0729,666.3668,1511.8053,1259.0985,751.258,1117.1739,1581.8342,1119.0565,1251.2083,3080.2105,1110.5789,1733.112,666.101,1375.5926,4,23,808.5387,2.2,564.2912,1115.4267,1208.932,971.7791,1,0,22335.1338,1,0,0,0
9,11,393,1749,27,4488.6505,1645.5617,1643.3154,58,2991.9304,1166.5844,6093.0949,388.7754,1527.0757,659.772,1579.8194,1225.577,766.5905,1100.3118,1492.9954,1024.7713,1264.9708,3145.8621,1179.6063,1696.9084,679.9836,1401.6148,6,38,815.3163,2.4,523.9813,1002.7659,1235.3525,959.6718,1,0,22990.6985,1,0,0,0
15,9,427,1981,28.7,4627.8431,1750.8376,1661.6241,55,3004.8143,1159.7572,6144.0929,397.3705,1495.1067,590.478,1659.1848,1333.8661,739.7839,1069.8558,1481.6382,1017.0634,1205.9634,3159.1993,1219.3371,1709.6502,605.1842,1416.1832,7,39,807.5519,2.3,533.5475,964.2217,1225.7651,1007.7664,1,0,23307.7273,1,0,0,0
8,14,475,1949,28.4,4564.0013,1726.0003,1692.3554,53,3043.8333,1192.9559,6220.5155,406.9224,1539.6898,584.3933,1606.9307,1370.4079,734.7675,1141.8518,1474.5055,1040.8835,1283.6911,3263.3387,1184.7129,1739.5142,631.6996,1431.3389,8,42,814.7186,2.7,557.7808,1010.8978,1250.7307,1042.0948,1,0,23528.232,1,0,0,0
12,10,583,2143,28.7,4845.7372,1725.6752,1802.0655,56,3091.9792,1259.8701,6323.9144,337.5933,1555.9231,422.6295,1809.0614,1309.3502,753.457,1143.5873,1612.3742,1089.684,1302.0916,3368.3727,1219.4857,1781.2853,621.4333,1399.1977,9,46,888.525,1.4,601.6924,1004.9524,1274.4594,1022.2513,1,0,24092.0848,1,0,0,0
10,12,546,2440,27.2,4604.3265,1782.6321,1675.3897,58,3187.3188,1301.9129,6447.4038,414.8046,1557.4732,559.8572,1763.4284,1254.8562,736.2195,1179.6607,1388.6098,1068.4434,1330.3705,3294.7916,1174.1647,1803.5378,682.6207,1362.5305,9,29,897.2199,4.2,529.0868,1019.4637,1241.9594,1024.0995,1,0,24040.0143,1,0,0,0
9,9,604,2880,24,4554.8066,1762.5709,1567.6994,70,3178.7255,1339.4462,6430.9247,380.8697,1563.8989,626.0447,1836.1266,1240.8374,694.9739,1096.5559,1425.1123,1059.7113,1322.1922,3304.7724,1134.9114,1782.9773,620.3937,1488.9051,9,39,832.7979,3.5,542.4227,931.1542,1171.5917,1045.8286,1,0,24067.5814,1,0,0,0
19,16,713,3593,25,4471.2511,1764.1845,1661.4996,64,3260.8602,1271.2857,6576.1885,394.8369,1608.8602,583.5882,1933.6799,1301.428,702.3751,1043.126,1371.7757,985.9846,1358.9216,3460.2513,1100.5081,1841.012,588.0422,1539.786,7,35,834.5131,3,532.9791,835.2792,1132.1801,1051.4224,1,0,24522.3938,1,0,0,0
30,26,986,4233,25.2,4619.4155,2120.0284,1743.6053,63,3737.5098,1331.1076,7060.6953,457.3601,1862.4776,576.0142,2003.9726,1409.8832,722.1508,1110.2057,1394.0092,1051.2305,1437.834,4185.7014,1167.375,2339.96,609.8296,1606.3028,7,38,833.7367,3.5,498.8731,914.8063,1173.1292,1025.3103,1,0,27532.0908,1,0,0,0
22,25,812,2844,24.4,4787.9845,2211.284,1698.2891,64,3951.3008,1205.1916,7158.6587,504.3824,1743.7424,587.8277,1908.1393,1367.6015,671.0512,1056.8649,1433.6151,1006.1935,1396.6768,4491.7145,1105.8399,2293.119,584.8712,1587.6995,5,27,821.3893,3.9,480.9475,822.8897,1173.668,958.1705,1,0,28225.5034,1,0,0,1
12,14,570,2498,23.4,4772.3537,2197.2186,1667.1196,65,3987.6361,1220.988,7168.9217,457.3853,1759.8038,504.2144,1803.8022,1307.2427,688.6042,940.9394,1366.8603,937.3689,1349.7635,4417.7787,1017.3211,2312.6558,584.0662,1537.666,8,21,800.0142,3.2,501.2566,855.3455,1130.5803,921.5483,1,0,28154.0344,1,0,0,0
14,13,546,2563,22.7,4704.8427,2219.1637,1585.5907,61,3957.2305,1100.308,7094.5983,410.8354,1639.6731,546.9413,1690.2468,1228.5087,661.755,912.1638,1409.1126,933.5195,1293.1283,4313.3831,954.1637,2171.3916,610.6378,1455.3488,8,13,765.3385,2.9,483.4639,857.699,975.1856,805.3394,1,0,27555.6318,1,0,1,0
7,12,507,2493,22,4621.262,2136.6186,1413.9706,57,3996.4781,1020.4577,6883.2493,416.2012,1560.9766,541.6888,1542.1666,1112.9984,629.3997,902.8509,1334.4127,894.1691,1237.8989,4284.399,927.7887,2107.3082,580.8379,1429.8861,6,38,756.5884,3.7,475.6774,848.7597,942.6905,796.8922,1,0,27020.1779,1,0,0,0
0,5,351,1195,21.5,4354.7158,2001.1964,1117.4197,58,3938.8982,848.4452,6714.7389,369.7801,1430.1797,430.8702,1462.1571,1028.9747,558.8893,793.2333,1319.3151,802.9793,1036.6404,4173.1273,824.192,1994.301,521.026,1295.9265,9,44.5,682.7604,3.4,405.0609,735.954,751.6881,694.7647,1,0,25903.0838,1,0,0,0
5,1,209,289,20.8,4279.3559,2009.2372,1112.3145,57,3950.8057,845.6595,6784.235,323.2259,1473.1906,438.7559,1464.3309,1033.1075,555.627,773.0881,1300.5194,762.5075,1005.0162,4146.0074,854.939,1963.7474,528.0203,1307.5856,5,6,692.7838,4.1,427.9017,785.0938,769.1398,701.5382,1,0,25914.1648,1,0,0,0
1,4,55,0,20.2,4268.3979,1986.4367,1049.2464,59,3899.4875,856.1489,6754.284,348.9253,1465.4878,448.1271,1385.8213,1075.4533,576.4297,763.9555,1335.8438,782.1699,981.2399,4155.1727,874.0847,1993.6161,528.5989,1281.7923,5,8,699.8804,3.8,438.5917,779.9795,777.7393,678.2091,1,0,25804.675,1,0,0,0
1,2,30,0,19.5,4127.6998,1933.3965,1040.421,61,3866.2965,829.7605,6671.2622,311.4996,1421.803,452.5995,1358.7173,1067.1535,591.4682,760.2925,1312.9273,757.3418,916.4609,4098.6857,835.1182,2003.8606,532.3478,1267.4031,3,15,697.4507,4.1,423.9357,778.0794,771.5558,681.9455,1,0,25390.4074,1,0,0,0
2,1,26,0,19,4023.141,1891.4989,1007.9405,63,3823.893,848.2196,6580.0518,338.2451,1417.9044,438.3066,1347.6247,1010.1211,575.4732,737.9744,1359.958,763.1854,908.9331,4139.5024,839.6249,2020.844,532.8846,1301.5633,3,11,675.6888,4,407.3121,768.4821,761.0634,668.6148,1,0,25198.3988,1,0,0,0
1,1,45,20,18.8,3949.0911,1909.8259,1023.9769,65,3744.1653,841.6913,6513.1808,351.5006,1427.1954,440.8317,1318.9809,1029.9871,588.4264,763.9846,1348.3928,757.2083,907.4795,4105.7803,837.1544,2002.4748,516.2242,1276.005,2,12,654.7784,3.6,405.7286,783.5126,770.5877,663.7885,1,0,24927.7186,1,0,0,0
0,1,110,703,18.6,3913.9677,1911.603,1004.7982,66,3726.4775,817.2661,6506.1202,346.471,1408.8636,448.8797,1305.8151,1041.9358,566.6511,762.7091,1426.6672,768.2493,906.9117,4066.6345,834.5788,1997.7968,521.4818,1268.0954,4,5,655.2026,3.8,404.4357,771.8697,775.4084,635.6514,1,0,24799.5587,1,0,0,0
1,1,215,1064,18.8,3871.4956,1906.4624,1028.9569,64,3606.1177,822.5851,6410.7726,356.4675,1412.622,454.576,1235.4168,1064.4357,612.6729,805.2269,1388.343,745.247,926.9857,3960.8496,864.5863,1995.4578,537.1994,1267.9467,7,10,687.1231,4.2,446.7583,750.9706,801.8453,688.3287,1,0,24431.7244,1,0,0,0
9,5,524,2855,19.7,3806.3301,1903.3449,1150.4623,61,3488.7316,985.3101,6242.3677,415.1035,1501.0406,565.7881,1329.459,1174.5745,669.6833,875.6293,1404.7754,825.1395,1084.637,3869.3416,943.1534,1944.0132,577.089,1299.1268,7,11,690.2849,4.2,441.9009,796.6889,883.275,783.5683,1,0,24054.2965,1,0,0,0
24,12,788,4813,20.7,3938.0494,1771.2212,1294.6424,57,3000.984,1093.0748,6095.4854,345.0279,1478.3222,554.7837,1307.9833,1183.9142,729.0166,966.1611,1444.2059,996.338,1199.2541,3563.8611,1035.6462,1768.4333,589.1153,1278.9558,7,9,764.8765,5.7,477.0541,862.8558,1002.3717,875.3926,1,0,22895.3124,1,1,0,0
5,18,542,2985,22.4,4029.8393,1745.0019,1427.9008,51,2920.3107,1171.3664,5900.9378,342.9255,1451.5755,586.214,1399.7685,1328.7133,809.4174,1047.3735,1537.696,1119.3174,1202.11,3270.0822,1149.4079,1708.9814,602.6612,1378.4713,4,13,834.204,4.6,505.7196,902.4189,1171.7571,923.1074,1,0,22405.2001,1,0,0,0
11,10,396,1710,24.2,3950.7851,1734.5802,1553.8613,48,2862.5079,1208.5369,5928.3556,320.8545,1593.4052,606.6615,1540.228,1377.025,805.6366,1053.0644,1570.4367,1128.8057,1195.5445,3210.3141,1288.8848,1692.3207,605.6802,1430.4833,5,21,833.3392,4.2,515.4118,924.3995,1272.8338,1008.8831,1,0,22402.7521,1,0,0,0
8,7,374,1836,25.8,4421.6697,1729.1146,1549.3259,45,2911.8722,1158.9751,6185.1616,364.7206,1551.8905,624.0533,1736.5197,1339.3708,823.6375,1147.4657,1484.1463,1081.3948,1282.7964,3285.1691,1260.3978,1689.5308,618.777,1450.9734,7,27,779.3242,3.9,522.858,932.4991,1322.2567,1058.1365,1,0,23225.3819,1,0,0,0
10,8,390,1910,27,4474.537,1674.4988,1610.4552,43,2926.0317,1144.5168,6354.977,395.5722,1531.1783,717.0432,1756.61,1312.3781,813.0877,1131.7148,1482.3771,1069.5061,1278.8001,3239.9831,1282.862,1718.9705,610.1948,1494.1544,8,24,799.588,3.6,515.7522,916.0661,1267.1678,1044.2034,1,0,23414.3308,1,0,0,0
8,10,490,2138,26.8,4454.3914,1665.1227,1589.8305,44,2821.0531,1178.9675,6401.6936,427.4964,1534.0389,699.7145,1811.6709,1368.245,832.5476,1190.2755,1559.6804,1132.6824,1268.1632,3224.3561,1275.8283,1745.8178,663.5108,1396.6862,9,28,832.9172,3.4,547.7995,917.5454,1272.5256,1135.2805,1,0,23243.1598,1,0,0,0
