"y","station_dist","station_type","rain","wet","cloud","dust","temp.sqr","sunny","semester","past_return","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m5","m20","m25","m50","m60","m70","f0","f10","f25","f30","f50","bus_passenger","sub_passenger"
1,51,0,0,67,3,46,118.81,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.9027,856.4516,3550.9486,3680.8668,712.7651,488.6311,841.2178,310.9876,144.4217,3686.1428,1928.8004,671.6594,517,2423
9,232,0,0,77,4,34,676,1,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,289.4074,1243.5193,3979.3892,2879.1095,1197.7284,696.0193,1006.58,379.2622,176.128,3223.7966,1703.3214,1077.9196,584,3010
2,128,0,0,85,8,41,116.64,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0407,748.9232,3646.6947,3716.72,807.4554,540.5587,798.7571,376.346,174.7741,3978.4316,1851.1785,742.2064,211,774
0,232,0,0,29,0,30,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,249.1744,945.6905,3054.6458,2807.03,1173.001,774.5005,933.3884,443.8051,206.1017,3091.1022,1752.6916,1071.3638,514,2120
0,116,1,0,40,0,20,0.04,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,332.0441,1221.2417,3126.4647,3333.451,844.8371,591.0096,767.5182,804.6229,373.6642,3318.07,1872.9125,873.7775,382,1884
2,232,0,0,88,10,9,533.61,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0775,665.7048,3549.0205,3694.6459,784.0278,568.9032,803.5637,382.1258,177.4579,4069.7757,1913.9963,761.7534,67,0
1,128,0,0,31,0,38,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270.4915,1010.8243,3111.9428,2835.5855,1070.6858,728.8558,958.602,571.5304,265.417,3223.8162,1761.8637,1100.9083,487,1993
0,83,0,0,81,9,4,132.25,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.8631,793.9537,3803.1178,3727.3329,802.9941,512.5226,808.5764,298.6612,138.6978,3866.7,1872.1229,748.1962,43,0
3,83,0,0,76,4,10,800.89,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.8456,769.2717,4059.4371,3992.5248,792.8441,460.1299,722.2998,389.9492,181.091,3752.8336,1791.5765,728.7038,32,0
7,51,0,0,61,2,5,449.44,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,251.9904,1413.2,5361.3017,4761.0765,951.0683,661.5633,883.9833,648.8008,301.301,4715.8732,2162.2528,905.9531,595,3676
3,83,0,0,34,6,56,44.89,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,283.8232,1479.3382,3754.6711,3064.8286,1164.6448,756.7563,968.0196,340.8236,158.2772,3174.175,1823.7885,1012.5582,332,1566
0,83,0,0,36,9,18,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.8811,1614.4874,4537.2538,4096.8412,927.3749,620.0599,857.2633,685.8776,318.5197,4299.2243,2286.9731,918.5411,649,3300
0,51,0,0,61,8,49,2.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0662,1084.2578,3223.7473,3147.8484,997.9859,689.137,959.327,277.2771,128.7668,3388.4874,1839.0315,902.8429,776,4102
0,232,0,0,75,3,6,841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,255.1338,1212.8545,4880.466,4724.6327,955.1071,602.8228,795.5774,544.4537,252.8431,4676.8475,2136.4427,929.1404,670,3042
0,232,0,0,74,0,39,37.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,213.0281,840.3188,3452.5442,3663.6071,767.3506,510.1414,918.5293,389.5363,180.899,3832.0264,1878.1132,728.1146,385,1379
5,128,0,0,89,0,29,31.36,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.1842,761.0012,3551.0825,3465.8641,958.239,664.1268,825.6196,367.2095,170.5311,3888.1609,1860.6071,936.4499,423,2490
0,611,0,0,77,1,16,772.84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0659,627.5532,3138.6337,3351.7608,784.6302,530.3293,797.45,446.7322,207.4613,3599.0059,1739.1394,733.3492,204,836
0,83,0,2.7,100,10,9,600.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.477,754.471,4041.2842,3836.9312,790.4902,555.4504,804.1161,356.0142,165.3318,4094.0327,2011.3424,762.7521,244,382
2,17,1,0,94,9,24,320.41,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.9013,1001.9122,4152.766,3748.7943,805.944,566.7513,834.0508,351.0728,163.0371,4026.7928,1975.8285,758.5169,50,17
6,83,0,0,77,3,17,761.76,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,299.4324,1378.2079,5669.1171,5104.4497,1073.8874,656.4637,798.8113,606.692,281.7458,4963.2468,2244.3363,863.921,683,3882
9,611,0,0,55,5,21,519.84,1,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,301.8478,1601.7839,4143.9119,2862.6491,1200.2856,744.9857,940.5569,345.9149,160.6417,3166.3062,1610.0215,1114.447,359,1788
3,232,0,0,47,3,29,462.25,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,274.352,932.1721,3854.1908,3632.7419,918.7811,610.9454,804.8753,862.7961,400.6796,3807.5992,1938.1178,903.89,512,2480
3,611,0,0,65,5,26,148.84,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,191.6206,1595.3998,5890.7998,4558.1847,1054.4331,727.5843,797.9232,497.8954,231.2213,4921.7772,2419.4614,864.2002,704,3253
1,232,0,0,62,1,66,123.21,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,299.2948,1485.8506,3738.7765,2892.7033,1070.2211,691.1226,941.0345,296.8349,137.849,3283.8786,1794.0906,960.7789,320,1382
23,116,1,0,70,1,29,412.09,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.8378,1143.5472,3724.2554,3197.5934,991.6842,679.209,932.5087,407.825,189.3928,3390.2148,1774.8436,949.3977,830,4914
1,232,0,0,56,9,38,204.49,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,189.6585,1911.5106,6796.0826,4209.4369,1122.7779,690.3927,965.1788,443.6984,206.0526,4678.9192,2321.7012,976.9313,768,3007
1,51,0,0,69,7,124,2.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,207.8979,590.7373,2579.4186,2715.818,1049.6374,742.1746,889.1716,440.2395,204.446,2883.3947,1666.4146,949.9746,357,1388
0,83,0,0,46,8,26,51.84,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.2131,506.7456,2829.7798,3509.6737,759.1266,531.577,801.7609,301.3314,139.9377,3809.4316,1987.9447,749.3948,24,0
5,611,0,0,56,7,20,51.84,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220.3096,1893.8637,4832.2312,4083.2491,898.3702,621.3528,882.2457,417.5195,193.8951,4199.8574,2138.1735,900.674,474,2543
1,128,0,0,62,0,62,34.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.7239,529.3628,2510.2592,2965.945,966.3935,667.8144,830.0255,378.0776,175.5777,3240.4111,1737.5508,911.872,798,4521
9,116,1,0,40,0,50,686.44,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,255.708,1587.7765,4347.3928,3002.3503,1129.5505,717.3833,989.6992,344.2023,159.8465,3294.5997,1762.0283,1053.1845,607,2927
0,17,1,0.4,96,10,28,691.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,259.8833,991.8579,3575.7608,2956.8424,1055.8111,675.4811,950.1315,579.866,269.288,3145.2,1708.5198,1102.1292,736,3329
0,611,0,1,97,10,49,686.44,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,232.0822,577.0393,2943.8856,2665.3799,1138.0686,667.3568,878.1325,502.2418,233.2399,3022.0169,1687.3882,960.0923,404,1570
14,116,1,0,78,8,22,349.69,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,282.9839,1405.487,3849.8527,2861.4944,1133.4271,672.2337,1030.5827,347.2959,161.283,3205.8142,1807.9865,1008.1847,574,2879
0,17,1,2.3,92,10,22,718.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,255.6725,970.7522,3429.4001,2938.916,1111.0789,652.4674,897.8079,757.8784,351.9566,3082.422,1723.5052,1040.2136,567,2630
0,232,0,0.1,94,10,25,345.96,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.0826,1085.4455,4319.9212,3805.1715,806.0198,581.4779,849.2297,374.9643,174.1329,4056.0521,1956.4403,769.7816,57,0
3,17,1,0,42,9,18,610.09,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199.1358,1610.3858,4477.0829,3213.1513,1225.4604,829.3653,1096.3192,303.784,141.0764,3320.6193,1788.7099,1158.6388,513,2441
1,546,0,0,75,7,31,729,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,367.5073,1123.7832,3784.3742,3855.3297,887.838,608.1009,871.2087,980.5115,455.3467,4084.6013,2064.7828,855.8799,624,3669
0,232,0,0,45,0,28,34.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,258.3521,1511.2108,4764.6003,4865.2115,893.7992,642.6773,860.7693,556.5624,258.4659,4585.8125,2095.3521,950.2777,463,2257
19,611,0,0,52,6,25,529,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,275.1248,1396.6968,4561.2639,2967.8958,1040.1744,716.1236,994.5395,549.361,255.1214,3084.4091,1730.7277,1077.2561,588,2721
0,113,0,0,74,7,21,20.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,252.7609,2021.3543,5495.7105,4889.1001,885.6966,618.67,857.3683,470.9759,218.7199,4498.1114,2076.4202,826.2688,457,2807
1,113,0,0,40,0,23,20.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,261.8322,1267.0093,5755.7039,4761.8593,975.4628,662.8913,827.593,467.6831,217.1903,4790.4533,2159.9423,864.8501,768,3699
7,37,0,0,56,8,55,15.21,1,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,243.3345,1099.3317,3274.6198,2901.7384,1113.5137,768.199,1029.0618,299.98,139.3098,3118.8638,1819.8571,984.9906,546,2517
0,554,0,0,73,8,33,166.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,259.2588,2585.7195,5943.8946,5105.9563,874.0912,568.1019,949.1934,629.3437,292.2653,4768.2511,2215.129,887.6793,463,2572
0,554,0,0,68,2,42,556.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309.8585,1942.7693,4794.2161,4327.8921,893.5305,598.7278,905.8506,548.3613,254.6574,4401.2679,2023.6035,923.9161,486,3115
5,17,1,0,45,7,43,104.04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198.5882,1168.1855,4285.9813,3944.6357,724.2458,512.4183,898.0631,407.8936,189.4244,4048.6585,1997.4017,737.6719,488,1559
0,51,0,0,46,10,7,148.84,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.6962,928.8806,3703.6367,3753.6923,773.879,517.5592,827.331,342.6186,159.1112,3969.0271,2051.4296,751.5827,40,12
1,554,0,0,55,0,72,566.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,314.3955,1454.354,4162.5065,4061.8327,877.7892,651.6329,929.6769,509.7179,236.7119,4172.2401,1928.8795,927.3645,475,2453
0,51,0,0.2,90,9,26,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,230.938,855.1776,3523.4199,2910.7438,977.1354,689.1602,977.5299,679.3887,315.5059,3252.7023,1834.1799,1007.4772,481,2085
1,546,0,0.4,92,10,51.5,702.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.2217,585.5181,3306.7223,3522.7253,738.5216,525.5672,762.6116,510.4712,237.0615,3824.8722,1930.6825,749.727,83,554
0,113,0,0,70,9,24,364.81,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203.1111,831.5614,3705.7267,3540.7938,933.2713,555.4665,767.1452,505.4816,234.7441,3721.9183,1953.5506,913.8405,427,2059
9,17,1,0,64,5,27,1004.89,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,236.9932,1046.0642,3546.6223,3199.0003,1104.3561,640.0179,948.441,663.8552,308.2925,3322.8524,1679.6969,1000.6608,841,3742
3,83,0,0,75,10,26,466.56,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,285.9637,1474.9794,4336.7882,2885.9068,1192.6275,768.9961,882.5145,377.2371,175.1877,3271.1425,1733.2233,1058.0406,353,1671
1,113,0,0,63,9,15,580.81,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,208.6092,803.7775,3126.5382,3003.6802,748.5451,575.8414,736.6182,514.3774,238.8752,2609.634,1217.2337,761.2588,352,1699
9,232,0,0,51,8,20,595.36,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,270.0161,1881.9055,4804.283,2968.2204,1229.3211,787.559,954.9733,223.3688,103.7316,3242.4547,1744.2715,1115.9985,471,2216
2,546,0,0,32,0,25,466.56,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,252.7533,2012.4312,5455.0076,4558.359,1133.2555,695.1069,974.2338,519.2043,241.1168,4780.7709,2370.5505,1027.924,651,3099
0,113,0,0,52,0,42,51.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.7273,499.6189,2820.9895,3451.7501,733.7693,524.7709,777.9506,381.632,177.2286,3705.7365,1945.8215,717.0835,37,12
6,554,0,0,66,9,17,806.56,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,308.3063,1063.6707,3465.938,2779.8413,1145.6656,706.365,896.8504,473.0365,219.6764,2994.3056,1718.476,1087.2035,449,1808
2,128,0,0,71,10,23,894.01,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,238.0848,1006.5053,3347.1925,2789.0611,1149.5231,689.979,918.2548,284.147,131.9571,3043.0999,1820.3424,1063.5289,438,1842
0,113,0,0,45,0,81,295.84,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,184.4846,1199.9215,3874.8447,2864.7782,1102.822,648.7703,991.3131,186.1051,86.4267,3142.9552,1639.3462,991.5052,604,2918
1,113,0,0,31,7,21,8.41,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.5714,1851.7076,4444.8531,4180.6035,1030.6157,669.9125,982.7034,485.9342,225.6664,4181.3304,2275.2753,1080.204,873,4008
7,51,0,0,77,9,18,723.61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.5331,1009.892,4143.6835,3852.4317,833.9883,625.1052,791.3983,373.8904,173.6335,4132.0035,1990.1269,820.826,620,2605
0,554,0,2.3,97,10,16,650.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.8158,605.8387,3334.6679,3473.15,824.8432,563.3899,795.3393,463.6612,215.3229,3887.6949,1863.8041,865.1267,229,0
3,83,0,0,33,0,25,12.96,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,244.4716,734.231,2847.5498,2741.7995,1201.6629,789.5902,941.9042,447.4823,207.8098,3112.7049,1753.3815,1064.773,403,1777
5,17,1,0,54,4,35,1135.69,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,344.6944,1065.8044,3954.2099,3760.371,893.9091,714.843,844.6048,920.1288,427.3053,4015.7863,2084.3579,864.3314,732,3292
6,128,0,0,53,9,58,524.41,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,322.0167,1531.2846,5540.2405,4725.8942,988.5526,624.8144,797.8252,721.1663,334.9077,4507.125,2199.2581,871.1895,581,2934
1,116,1,0,92,10,11,106.09,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.6487,704.4475,3679.0046,3707.426,793.1766,497.605,730.5473,436.4897,202.7046,3745.4684,1777.6459,731.3244,83,477
0,611,0,0,77,8,69,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,222.0259,740.4434,3285.5017,3587.8409,893.3019,607.2308,923.0631,410.0603,190.4309,4000.9185,2028.8293,971.2672,757,3793
2,51,0,0,75,0,28,0.36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.912,789.8723,3718.8663,3517.7566,889.9014,598.8595,874.0143,432.5998,200.898,3955.5284,1998.3845,826.4379,493,2605
3,51,0,0,56,0,32,252.81,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.9113,841.3311,3739.3641,3533.3295,789.4811,572.6589,786.0914,388.9027,180.6058,3606.5669,1822.3587,844.8844,280,1198
2,554,0,0,71,9,47,930.25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,229.8041,957.3938,3264.5518,2805.0338,1123.7796,701.0936,858.4781,828.9065,384.942,2972.5671,1743.7498,1067.14,436,1925
0,128,0,0,57,0,27,5.76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,262.8863,1272.913,5062.1716,4516.3043,1083.5231,655.4167,787.6829,501.8512,233.0585,4649.528,2261.0755,1003.9193,617,3119
4,17,1,0,76,9,22,615.04,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,282.3534,1635.7193,4970.0177,4210.7415,1051.11,694.6048,855.845,878.3373,407.897,4454.0333,2134.9651,928.1906,623,3810
1,51,0,0,60,0,47,51.84,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.4471,811.5422,3550.9245,3525.7232,739.7048,522.1488,831.8149,330.7386,153.5942,3725.0325,1890.9792,710.7017,251,3
0,51,0,0,88,3,33,630.01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.8843,558.7694,3314.9095,3494.3929,843.2438,546.1803,690.9753,373.1758,173.3017,3625.6292,1708.4493,732.48,128,664
0,554,0,0,60,0,57,30.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.2293,477.8777,2712.3928,3349.1429,866.0032,614.6091,848.9536,399.6969,185.618,3621.1591,1908.0433,768.5667,382,2408
9,128,0,0,71,3,43,110.25,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.0788,1374.9071,5049.4998,3708.8602,1148.1839,746.9626,933.6976,483.2241,224.408,4284.3542,2267.9929,1203.6597,1107,4399
2,113,0,0,57,7,42,388.09,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250.6561,1593.2001,4846.3248,4132.4757,984.5458,621.4641,911.2152,324.6855,150.783,4303.7806,2153.7704,900.5231,736,3695
0,554,0,0,37,8,57,10.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.7031,483.6682,2983.0909,3663.8869,726.9861,552.5587,842.1104,317.1262,147.2721,3615.6426,1900.6336,711.0263,46,0
3,17,1,0,72,7,20,515.29,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.6391,695.6291,3608.0522,3773.6236,800.4912,574.0836,833.9733,405.8283,188.4652,4081.5851,1977.6489,746.3842,39,0
2,611,0,0,63,6,6,380.25,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,216.7766,1036.1354,4487.7,3928.8248,850.6319,584.7278,863.2554,359.6732,167.0308,4171.0909,2017.5239,789.0464,345,1246
9,116,1,0,30,0,106,380.25,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,233.121,1696.2031,4062.698,3120.5967,1057.023,642.7153,920.6444,433.2927,201.2196,3250.4679,1772.5017,1045.9547,614,3185
1,51,0,0,50,0,43,345.96,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255.694,1666.4138,5231.6096,3018.0934,1076.6251,750.6913,863.3621,368.8661,171.3,3104.0552,1789.1787,1061.4641,523,2319
2,51,0,0,67,0,22,453.69,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,281.71,1344.2033,4729.7717,3909.1649,1006.621,602.1616,775.2643,474.3742,220.2979,4141.0547,2087.9822,783.7986,763,3311
0,546,0,0,54,0,29,30.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248.6183,962.9775,4388.9964,3923.9507,944.9526,548.7371,829.6805,456.4361,211.9674,4344.6788,2212.7728,744.5035,645,3394
2,611,0,0.8,93,10,9,453.69,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192.7325,794.9078,3390.3324,3534.7434,851.5662,586.8796,810.9764,476.3619,221.221,3613.5607,1968.9332,868.1376,272,1257
6,128,0,0,29,4,35,361,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,190.4956,1540.0059,4275.1857,3083.5316,1184.1673,749.4005,1030.0309,435.5788,202.2815,3127.0028,1640.8308,1094.9077,560,2514
3,37,0,0,50,5,61,745.29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,326.6482,2133.9678,6347.7838,5128.6398,1080.2328,642.6415,1016.9213,653.9072,303.6728,4947.4959,2323.8318,1016.5745,512,3508
0,37,0,0,50,0,57,51.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.6788,559.4409,3137.0635,3501.1309,719.6442,532.9401,851.3068,348.8647,162.0118,3626.9476,1895.2755,726.4761,14,2
1,611,0,0,52,0,41,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,219.8769,565.601,3128.6062,3609.4078,829.0985,627.1636,853.6424,365.2697,169.6296,3847.9191,1974.1095,849.6624,399,1179
0,611,0,0,58,0,32,37.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.7487,385.2619,1987.9154,2249.9605,650.1078,485.1966,838.3617,335.0536,155.598,2269.0887,1293.0661,647.1715,24,148
1,83,0,0,62,7,38,14.44,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.2022,1050.8468,4290.2255,3832.0512,784.2699,516.953,801.8186,379.5454,176.2595,4264.7673,2072.9066,749.6995,34,0
1,17,1,0,99,9,18,529,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.8738,612.2556,3406.9535,3560.2659,839.0823,595.1007,745.8616,391.9925,182.0402,3964.7181,1959.0913,752.9294,212,1024
0,611,0,0,59,0,23,73.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.2556,475.9066,2951.7548,3630.9678,709.349,510.4923,815.558,327.5797,152.1269,3741.3603,1911.0223,729.0788,16,0
0,113,0,2.5,99,10,10,338.56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,288.202,1258.8834,4596.2898,2897.3464,1254.645,690.7794,999.8787,367.3404,170.5917,3053.1407,1725.9269,1109.6276,379,1704
2,116,1,0,49,7,28.5,7.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,234.5385,872.3183,2834.5784,2790.4693,1216.777,770.8996,1005.9094,494.5786,229.6809,3153.7462,1786.0419,1087.0575,452,1796
24,116,1,0,65,2,31,992.25,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.3678,1272.1367,4171.1134,3761.3454,1060.5694,647.9468,847.6212,645.0368,299.5532,4128.1719,2099.88,1024.9088,1031,4200
2,17,1,0,73,0,63,2.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,257.5467,630.1407,3104.0664,3597.8474,816.4496,663.3524,861.7832,383.6582,178.1701,3907.2415,1996.1318,865.0465,408,1174
1,17,1,0,63,0,12,15.21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,277.399,1933.2338,4911.3047,4189.0161,844.2918,616.6947,811.2284,527.7209,245.0721,4279.6343,1996.4364,802.6545,365,2616
0,546,0,0,63,0,15,67.24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.2977,772.4958,4062.9331,3833.3172,888.7919,558.0351,785.235,433.2288,201.19,4176.0027,1946.0366,771.8839,32,0
2,113,0,0,58,0,44,361,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,264.6911,1567.5703,5607.517,4807.5451,984.7041,680.3417,867.3921,495.5248,230.1202,4848.6632,2302.4842,875.2034,717,4291
6,37,0,0,80,9,26,353.44,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,349.3385,1797.5747,5074.9994,3004.9165,1273.87,787.6148,1040.6516,403.5178,187.3926,3282.3078,1803.7429,1162.6037,519,2313
