"y","past_return","m20","m25","f15","temp","bus_passenger","f45","X17_18","sub_passenger","f50","m30","f20","wet","m50","m5","f55","m55","f70","f0","most_use","f30","X14_15","f40","f25","m0","m35","X16_17","m65","m40","m60","m45","f35","f60","m70","f65","dust","sunny","wind","cloud","X9_10","X12_13","semester","rain","X18_19","X11_12"
17,7,4358.8636,3354.7714,2863.6823,13.9,733,1099.4758,1,3768,1013.4622,1842.7043,6037.4866,33,1063.3261,2083.021,955.9204,873.5231,1328.8963,466.7957,23931.3169,1826.7431,0,1022.5976,3366.4051,434.3486,1728.0977,0,518.2991,1160.8417,623.7501,1231.4192,1416.2451,759.6225,869.893,607.3631,48,1,2.9,0,0,0,1,0,0,0
6,3,5084.19,4031.8102,3475.1472,12.4,919,1161.7805,0,4456,1069.0893,2154.7168,6923.3428,32,1098.9867,2394.9636,929.5543,889.2009,1298.601,499.6117,27820.6069,2108.1536,0,1041.8659,4167.3141,412.0168,1792.5806,0,479.3805,1362.3623,714.1579,1309.8725,1558.4988,744.7654,888.022,623.847,49,1,4,0,0,0,1,0,1,0
0,2,5752.1923,4457.5037,3778.9867,9.9,751,1027.4122,0,3121,1012.1445,2341.6065,7490.5533,43,1053.4752,2594.3518,885.4687,845.7266,1286.2375,536.5222,30144.1003,2298.6407,0,976.1669,4501.8892,441.3432,1861.0508,0,500.567,1235.8068,657.1388,1224.3451,1440.6638,680.3965,888.838,603.4898,42,1,4,0,0,0,1,0,0,0
3,2,5951.0013,4784.266,3737.6636,8.7,555,951.6733,0,3208,1043.7472,2385.2649,7987.5763,45,950.2417,2552.8765,864.0707,805.5424,1296.6389,512.8489,31107.9082,2259.1628,0,928.9956,4556.6597,486.242,1759.5803,0,480.4578,1147.3879,649.1592,1173.6982,1424.3969,674.2797,901.0381,569.3512,19,1,3.5,0,0,0,1,0,0,0
5,3,5754.6264,4817.3673,3125.5268,8.1,584,951.2349,0,3379,928.1482,2328.1918,7626.862,43,881.5851,2409.4942,825.4843,842.5322,1262.9004,485.4725,30378.1544,2269.573,0,891.8327,4506.1806,440.9664,1691.6285,0,487.2799,1093.5272,641.18,1110.0447,1383.7248,652.4546,833.8115,581.9345,69,1,2.5,0,0,0,1,0,0,0
1,1,5053.1553,4347.8062,2250.8057,7.5,662,904.2406,0,4614,900.0936,2210.3504,6783.167,42,839.7962,1929.4452,826.3806,807.9083,1259.0168,409.9388,27807.9293,2148.4808,0,857.2502,4258.2613,473.4011,1612.3576,0,469.5895,1035.9285,615.9519,1077.8985,1394.3507,653.6197,822.2914,545.4698,66,1,2.3,0,0,0,1,0,0,0
1,2,3888.4032,3739.1477,1309.1654,7.3,689,753.9406,0,3617,734.4814,1876.8555,5906.5483,41,758.9929,990.9554,677.339,761.6037,1219.4253,333.5278,23563.5989,1872.6425,0,719.8064,3807.5079,440.2789,1310.5017,0,425.83,923.1589,530.4085,939.8472,1161.9921,583.2968,822.4282,547.6671,54.5,1,2,0,0,0,1,0,0,0
1,0,3644.6968,3670.0511,1159.8203,6.2,255,800.2944,0,2,722.1408,1818.213,5748.1729,52,751.132,896.5216,651.833,742.9582,1216.557,324.261,23044.0844,1882.0441,0,724.6646,3784.7068,450.7713,1327.8336,0,418.8937,899.3723,491.3168,952.0217,1168.3661,586.559,791.6594,543.3301,45,1,1.8,0,0,0,1,0,0,0
1,0,3632.6192,3597.4416,1161.7615,5.7,20,768.48,0,0,728.869,1816.7444,5761.8276,58,775.369,897.264,643.3085,724.6896,1229.0823,342.3054,22922.6836,1872.2027,0,730.5689,3791.1205,432.5672,1300.3409,0,445.3214,879.8006,513.6367,922.051,1150.3867,593.9125,790.3324,531.5509,37.5,0,0.6,0,0,0,1,0,0,0
0,2,3670.3904,3601.0124,1172.9358,4.9,32,794.2142,0,0,706.3975,1829.4535,5778.9286,63,772.3594,853.4505,650.0126,722.5398,1255.7305,314.4078,23004.6092,1869.7666,0,725.3837,3774.6509,439.6364,1261.5081,0,436.0453,880.7156,512.3201,902.504,1218.8987,598.868,777.2381,520.4163,7,1,1.4,0,0,0,1,0,0,0
0,0,3674.4853,3619.5876,1153.1976,4.4,17,790.7169,0,0,727.7494,1847.946,5713.685,66,749.6984,819.4878,655.3386,725.9704,1213.9809,308.3987,23060.4633,1904.3329,0,713.4844,3783.6256,409.9547,1292.6174,0,431.2311,882.0155,502.0239,902.4617,1224.1835,586.4976,765.602,523.5902,7,1,1.2,0,0,0,1,0,0,0
0,0,3694.2818,3610.1059,1146.2408,4.2,25,760.2889,0,9,716.3993,1873.1245,5724.0323,69,749.7542,842.5677,659.8996,744.2197,1277.6223,336.8012,23051.6045,1867.8538,0,722.6201,3756.4263,412.314,1287.379,0,415.8869,829.008,495.5077,893.2024,1238.4009,593.6449,772.7604,514.4329,11,0,0.8,0,0,0,1,0,0,0
0,0,3564.5632,3592.8708,1112.8724,4.1,93,757.3502,0,469,682.094,1822.769,5667.6685,75,757.8957,803.9727,669.2996,730.6757,1278.5196,325.9741,22803.7602,1876.2485,0,747.024,3762.6532,441.9656,1292.1791,0,414.4388,819.7579,478.1424,900.6025,1224.8079,594.3182,812.2534,516.3007,10,1,1.7,0,0,0,1,0,0,0
1,0,3560.6071,3538.0989,1137.887,4,140,782.3204,0,578,700.0744,1827.9828,5534.9999,81,759.5538,777.8199,683.7131,728.9583,1292.4995,311.0093,22545.016,1882.7547,0,763.8241,3707.1095,416.7322,1287.1319,0,418.852,845.3566,471.3987,886.567,1206.3312,612.7922,794.3901,511.123,27,1,1.7,0,0,0,1,0,0,0
0,2,3501.8766,3491.8542,1102.3992,4,169,786.8659,0,843,729.3373,1815.413,5432.5784,83,800.813,798.2473,657.5399,766.1816,1295.7172,289.0474,22314.7204,1857.2276,0,778.365,3660.7568,467.4141,1286.1303,0,448.4993,889.6894,454.0847,941.0541,1268.8835,602.595,823.8626,512.6986,25,1,1.2,0,0,0,1,0,0,0
0,0,3441.1199,3432.7118,1068.8902,5.3,353,845.0517,0,1458,715.4441,1763.1256,5172.8389,77,822.4876,814.9615,726.2852,769.1098,1279.3308,288.0088,21647.6732,1827.3186,0,794.9273,3478.9578,452.4345,1295.0016,0,432.3145,881.1535,492.6277,914.5351,1236.599,645.312,813.3549,532.9512,20,1,1.5,0,0,0,1,0,0,0
2,0,3472.3661,3337.2448,1103.9282,7.2,390,865.4347,0,1675,762.3577,1789.4414,4983.1243,68,918.4646,884.6123,765.8097,802.8795,1263.0022,318.7506,21392.8883,1796.977,0,853.1528,3423.3041,509.6358,1365.1903,0,471.6428,912.0355,520.1099,988.8306,1225.2403,658.4139,803.5763,551.249,19,1,1.7,0,1,0,1,0,0,0
1,2,3406.9379,3285.3772,1128.5381,9.5,299,904.0933,0,1630,806.5038,1911.1289,4912.6061,55,908.7578,921.6289,789.7093,822.89,1255.1793,396.3102,21602.6265,1773.4933,0,936.3195,3485.1308,491.1314,1450.0045,0,490.6821,962.6062,561.7007,1035.8673,1377.9478,724.9079,841.0844,595.5629,41,1,1.6,0,0,0,1,0,0,0
2,3,3504.9093,3331.5351,1277.3943,11,347,924.5766,0,1919,875.335,1915.7962,4943.3262,42,910.1793,999.9116,856.8418,768.7947,1225.6435,539.8913,22275.5453,1875.1765,0,1042.0674,3556.6252,522.1263,1664.1364,0,488.8851,1044.3648,578.9818,1069.7646,1484.0404,701.8928,832.298,602.235,60,1,2.7,0,0,0,1,0,0,1
5,2,3636.3562,3549.5611,1392.7648,12.5,456,937.79,0,2774,908.6168,1995.8667,5080.8346,33,889.766,1131.1941,916.2876,903.2098,1148.6095,577.5658,23199.8562,1975.3124,0,1155.8829,3666.6427,619.6744,1680.877,0,464.1326,1161.9941,586.8681,1109.8705,1614.4055,759.0165,875.528,601.515,55,1,2.2,0,0,1,1,0,0,0
1,12,3723.7197,3601.3807,1472.8517,13.2,495,927.4483,0,2772,878.2892,2114.269,5146.8529,29,882.4083,1274.4095,857.0076,876.6209,1136.1215,703.4095,23667.7081,2057.55,0,1129.5152,3739.5338,750.8774,1720.4698,0,456.0619,1167.7081,567.1455,1120.1318,1563.9322,702.1771,817.4985,628.9777,65,1,3,0,0,0,1,0,0,0
1,5,3868.2139,3760.4807,1708.9311,14,544,1052.503,0,2689,940.0181,2147.3066,5483.1524,36,883.039,1343.4153,811.803,851.2288,1248.0595,871.0723,24422.6781,2019.7181,1,1167.5705,3759.3662,666.9203,1740.4171,0,470.1767,1282.4697,581.2261,1220.3858,1644.0231,739.8121,863.1723,613.5827,66,1,3.6,0,0,0,1,0,0,0
6,1,4142.6287,3935.0442,1873.4103,13.7,587,1027.1706,0,3039,938.8566,2167.1807,5520.0807,36,886.2316,1577.9368,939.9351,923.086,1167.301,948.9822,25265.9271,2060.3832,0,1168.5801,3984.2732,740.6297,1811.4049,0,495.8925,1245.3898,627.9697,1224.3208,1644.9315,760,851.0304,567.9786,71,1,4.8,0,0,0,1,0,0,0
1,5,4278.3024,4063.1068,2181.115,12.9,631,1061.3931,0,3283,953.0827,2290.5395,5886.2688,39,936.843,1834.7636,920.816,898.1742,1224.8659,926.7335,26096.5481,2011.5781,0,1065.2977,4152.687,759.5556,1803.9145,1,509.67,1243.3875,594.4896,1106.7626,1610.151,730.1542,838.962,607.1863,69,1,4.4,1,0,0,1,0,0,0
1,2,4981.1353,4490.2077,2751.6658,12.1,624,1074.5247,1,3311,915.8456,2345.7041,6687.352,34,1021.4141,2360.8472,908.487,950.9988,1283.1876,804.6608,28342.0559,2017.8364,0,1023.826,4440.1789,726.8166,1797.8338,0,510.9326,1289.8427,616.0177,1202.9642,1581.8077,795.2071,906.1058,670.3596,63,1,3.9,2,0,0,1,0,0,0
4,1,5700.6557,4943.5401,3015.7983,11,673,1070.9896,0,3138,928.6315,2593.337,7535.3471,31,1118.9885,2651.6115,911.8573,916.8652,1314.3342,683.9716,31031.7206,2038.4852,0,1016.7551,4843.2035,685.6866,1813.3454,0,462.9502,1191.8741,570.9824,1224.5894,1563.8066,762.643,855.0816,645.1714,48,1,3.2,4,0,0,1,0,1,0
2,1,6199.9775,5452.7268,3190.9333,9.1,535,1014.5351,0,3434,908.7596,2706.0164,8157.5016,34,1024.5653,2794.1569,848.1097,948.0865,1289.442,554.5212,33062.104,2148.023,0,946.934,5112.7069,646.3161,1773.9028,0,474.1375,1158.9959,579.9633,1131.3667,1511.249,748.2581,803.0235,639.1935,44,1,4.5,5,0,0,1,0,0,0
4,1,6225.0019,5472.3484,2890.0835,8.1,529,942.6531,0,3677,883.0445,2715.0856,8260.7502,50,1055.2807,2739.6709,855.0694,855.2259,1186.4762,440.2125,33225.2031,2168.8725,0,925.1289,5178.5874,622.1304,1755.5456,0,481.227,1137.9716,591.613,1118.1357,1449.0115,749.0905,856.1722,647.461,24,1,3.1,1,0,0,1,0,0,0
2,1,5904.3436,5367.8341,2541.567,7.3,573,839.086,0,3806,903.5267,2571.9389,7834.3785,56,961.9768,2366.6178,823.6756,852.634,1212.5937,465.4022,31773.4978,2063.7354,0,872.9968,4893.3984,561.6342,1712.602,0,497.2468,1102.924,598.257,1103.8544,1425.2669,715.026,848.5145,629.2199,9,1,2.2,0,0,0,1,0,0,0
1,2,5052.3978,4844.2459,1790.0637,6.8,603,831.103,0,4814,865.5827,2325.1425,6829.6928,60,923.8754,1754.3725,799.2922,784.4345,1173.3648,422.5272,28378.585,2005.5886,0,892.8668,4401.7441,562.9677,1564.1403,0,451.2338,1022.8884,585.8231,1054.2963,1355.633,730.4269,828.6561,621.9697,11,1,1.8,2,0,0,1,0,0,0
2,5,3945.1801,3861.2839,1163.7672,6.3,640,726.1991,0,3875,705.9638,1922.7395,5739.5871,64,740.3666,992.7584,671.5563,758.3614,1160.6785,381.4654,23552.308,1799.0121,0,776.1655,3702.9233,422.7231,1386.986,0,406.612,919.7759,501.7283,984.6139,1194.596,635.9458,827.5676,533.1711,11,1,1.6,2,0,0,1,0,0,0
0,1,3714.5084,3728.3568,1173.0133,5.7,119,736.7815,0,1,693.1078,1906.4278,5561.3501,69,705.0056,925.0807,643.7557,690.5817,1127.1499,344.2284,22889.7882,1781.0634,0,752.0918,3631.4829,443.8508,1326.096,0,407.9411,873.6409,490.9379,939.1179,1240.5028,629.9117,810.1852,521.2371,16,1,1.6,0,0,0,1,0,0,0
0,0,3660.8279,3719.1377,1106.6956,5.3,31,749.1715,0,0,682.6226,1929.7241,5583.5221,69,734.1694,836.8535,639.7419,723.7719,1132.4197,354.1115,22933.9406,1798.5906,0,758.9345,3653.9297,429,1357.2147,0,431.6499,882.2564,498.758,975.6698,1230.9938,633.315,813.9941,514.709,22,0,0.8,3,0,0,1,0,0,0
0,0,3660.6003,3655.711,1147.7403,4.7,23,754.8596,0,0,658.0985,1906.3793,5548.2815,72,724.643,792.8008,658.1539,693.7576,1157.7578,358.829,22759.164,1800.6048,0,774.2952,3617.6101,400.7155,1341.8025,0,431.8934,840.322,488.9806,994.4781,1228.1745,610.2621,830.9305,511.0254,39,1,1.5,7,0,0,1,0,0,0
0,0,3628.0213,3646.0661,1079.4825,4.7,14,754.8765,0,0,669.7319,1836.2694,5554.8113,76,724.459,781.6506,645.5037,711.2507,1125.9997,365.3242,22635.6706,1802.1531,0,775.2439,3597.575,419.2558,1331.6178,0,432.86,844.1343,476.9007,982.465,1239.1566,624.5453,802.1595,523.7429,30,1,1.1,0,0,0,1,0,0,0
0,0,3602.2219,3664.3405,1078.6112,4.5,22,743.106,0,5,681.7448,1830.0173,5565.1601,80,715.298,800.7487,645.0349,719.3449,1112.9098,357.6157,22656.2811,1817.0475,0,754.9802,3585.4266,426.3284,1369.7853,0,422.9013,827.4683,454.3637,982.2553,1222.2819,618.6446,815.6589,518.3399,33,1,1.3,0,0,0,1,0,0,0
0,0,3600.9749,3597.5611,1058.5352,4,48,767.963,0,240,707.6999,1864.2709,5517.9587,82,692.0618,831.1621,647.7751,715.3477,1105.8798,348.2722,22476.048,1782.8871,0,759.2758,3549.9717,432.5214,1350.0028,0,408.4118,856.2858,472.0542,995.1366,1212.4208,618.0216,833.1213,489.3876,32,0,0.5,0,0,0,1,0,0,0
0,0,3573.0754,3592.2053,1069.3139,3.8,74,748.9481,0,314,700.3729,1843.8105,5472.6864,82,710.054,809.3467,664.568,736.926,1110.6759,374.7907,22324.9985,1758.4899,0,738.1416,3564.6907,420.4056,1310.0331,0,444.073,872.6137,454.2624,970.9061,1210.0072,638.9069,862.615,500.9201,39,0,0.7,0,0,0,1,0,0,0
1,0,3492.2334,3534.8052,1044.59,3.6,121,772.379,0,509,701.3096,1822.541,5377.3289,74,729.9802,821.0025,653.746,714.2477,1114.4831,348.554,21899.5781,1730.6656,0,761.4423,3489.4688,428.4958,1271.6239,0,407.6704,895.0311,474.7639,984.3293,1180.9113,606.9806,824.6657,529.4677,35,0,1,0,0,0,1,0,0,0
0,0,3461.029,3449.8497,1040.4477,5.1,178,750.4267,0,880,717.268,1787.0518,5261.2983,70,729.6943,812.7545,683.28,712.0241,1098.0079,329.9747,21461.0797,1692.1899,0,746.5453,3396.6862,444.1222,1260.7762,0,374.1986,879.9745,470.4752,991.7023,1152.1986,591.4083,791.4022,507.5192,25,1,1.8,0,0,0,1,0,0,0
0,0,3359.2761,3364.5919,1069.2634,7.4,250,801.4429,0,1245,735.9922,1793.2447,5041.3537,61,746.3923,848.2384,714.7537,714.0461,1149.936,316.3613,21100.9416,1723.6786,0,705.8,3313.9818,462.5726,1313.676,0,392.5083,898.3057,495.1634,976.8843,1191.1388,635.5231,763.5772,519.7057,31,0,0.7,0,1,0,1,0,0,0
0,0,3389.0611,3268.0676,1105.5478,10,232,854.8351,0,1144,795.8511,1864.0708,4932.4345,52,789.0079,859.8795,648.0886,752.8267,1145.5108,432.4701,21153.0143,1714.3828,0,756.9004,3291.4554,423.3007,1419.1264,0,428.4013,927.0855,488.4414,1019.2394,1274.4157,670.3474,716.5212,504.0869,49,1,1.1,0,0,0,1,0,0,0
9,0,3424.6844,3388.4562,1219.9964,12.4,244,902.9025,0,1302,804.7922,1842.2613,4912.7769,48,787.2724,950.3705,698.8731,752.5448,1149.8013,530.478,21585.2972,1772.7161,0,898.9215,3343.4908,593.2831,1500.9561,0,389.8027,987.4747,528.9013,1032.637,1399.9554,662.2466,782.3364,519.6696,74,1,1.9,0,0,0,1,0,0,1
4,3,3589.544,3480.1695,1424.1983,13.5,348,944.195,0,1655,823.5873,1921.4044,5033.0582,35,806.6396,1142.8775,766.446,820.74,1107.4885,539.4137,22362.6093,1812.6946,0,979.5333,3523.1903,631.6983,1528.4855,0,430.2153,1092.5719,597.402,1082.4351,1474.0628,706.6685,782.4257,508.019,82,1,3.6,0,0,1,1,0,0,0
10,0,3742.9654,3487.6222,1581.4975,15.4,417,996.3144,0,1890,928.3381,1998.0935,5124.7568,33,842.2847,1280.8701,796.5023,782.3697,1175.0111,761.217,23005.9423,1785.6583,0,1008.3143,3627.3446,558.5439,1684.7541,0,395.8813,1136.1495,587.63,1137.9188,1554.7474,680.3396,808.2313,539.1399,77,1,2.9,0,0,0,1,0,0,0
3,1,3793.5738,3583.0593,1604.768,16,407,1031.655,0,2006,908.4698,1974.3702,5230.2128,28,890.6887,1348.6969,842.7337,818.0201,1202.4842,1020.1549,23549.2481,1796.4167,1,1023.8851,3712.9537,588.9336,1768.9551,0,470.1497,1179.9824,585.1043,1150.5774,1689.7065,687.1035,792.6593,573.2199,32.5,1,3.8,0,0,0,1,0,0,0
3,7,3942.4061,3690.9401,1740.7958,16.3,443,976.3519,0,2263,856.7065,1996.1131,5504.0209,25,915.6702,1534.0758,822.6828,835.4536,1191.9566,869.8205,24125.1365,1798.3618,0,1077.7236,3761.2268,697.9673,1807.259,0,441.7305,1147.9274,601.1636,1101.606,1624.8087,648.9111,796.394,560.3489,72,1,3.8,0,0,0,1,0,0,0
5,6,4226.6253,3874.7208,2025.5287,16.8,452,966.4867,0,2429,799.102,2060.4346,5785.8237,29,852.5788,1856.2916,773.8725,825.5244,1315.7158,736.5436,24745.4609,1780.7082,0,936.9184,3820.6542,685.2957,1697.015,1,440.0961,1136.8578,574.444,1081.7182,1499.4791,656.221,844.3521,553.3938,66,1,3.1,0,0,0,1,0,0,0
6,2,4671.425,4193.8801,2218.8925,16,496,972.9935,1,2484,829.3434,2156.1111,6331.5701,33,842.8312,2281.2535,775.6418,853.8396,1262.102,641.29,26358.6899,1868.901,0,915.7969,4097.1991,611.7985,1655.8118,0,436.2814,1116.5025,585.0772,1043.1098,1383.7917,652.2856,848.2892,580.1438,75,1,3.6,0,0,0,1,0,0,0
2,7,5167.4333,4626.9314,2695.7524,14.5,469,946.2334,0,2578,828.7703,2316.9309,7144.9398,33,885.2907,2408.4853,778.7725,878.8064,1277.2536,648.306,28521.7897,1863.9341,0,857.5909,4384.9792,602.1313,1616.9916,0,450.8669,1076.854,584.5205,1092.2911,1399.6494,678.5069,833.5406,591.4969,71,1,3.5,0,0,0,1,0,1,0
2,1,5284.2824,4813.4912,2814.6868,11.7,473,869.2203,0,2729,853.8362,2391.0308,7452.9361,45,894.8373,2628.3544,744.8112,854.352,1279.3958,491.7785,29549.403,2051.1738,0,823.0412,4582.9273,594.7748,1626.4952,0,427.8459,1022.5499,564.7969,1100.9529,1347.0662,669.4204,897.6529,569.8879,61,1,3.6,2,0,0,1,0,0,0
5,1,5301.5674,4703.6089,2648.3701,10,505,937.2712,0,3305,869.9187,2316.0629,7523.8347,56,852.2206,2454.0721,763.3187,872.0293,1244.0923,426.5677,29382.0612,1990.619,0,817.1818,4547.5692,456.4678,1621.4068,0,436.8179,968.8625,556.0396,1030.8895,1377.3923,655.2118,865.5677,581.2735,59,1,3.3,0,0,0,1,0,0,0
2,6,5126.5954,4474.7297,2331.542,9.1,472,829.4091,0,3042,816.6624,2297.8985,7299.8828,61,885.1839,2189.5345,721.8189,860.0285,1264.9887,450.2004,28534.0517,2021.649,0,754.4235,4376.474,531.3193,1584.6826,0,465.9937,966.622,580.2913,980.4608,1352.1397,659.4757,861.7782,582.9275,25,1,2.8,0,0,0,1,0,0,0
6,4,4563.7282,4191.619,1829.0567,8.4,469,793.1457,0,3340,811.9374,2163.3825,6565.873,65,852.061,1627.7431,713.644,804.7981,1252.7733,416.9495,26467.0528,1951.4746,0,738.9323,4194.3827,515.0903,1480.0644,0,440.3663,926.1089,537.7948,985.3986,1356.5284,651.2944,825.6023,577.6751,12,1,1.9,6,0,0,1,0,0,0
2,6,3791.4765,3834.7434,1157.7942,7.8,408,713.2082,0,2166,730.8066,1922.3593,5871.5678,64,708.5899,955.5863,605.8168,771.6627,1174.7244,361.4926,23542.8574,1833.5747,0,694.3595,3755.5815,424.8884,1324.2075,0,386.7351,897.7655,533.8446,955.7886,1209.3467,600.7048,822.2221,512.2093,15,0,1,1,0,0,1,0,0,0
0,1,3714.6022,3769.9607,1088.0135,7.3,314,727.0008,0,2,710.6525,1889.3026,5702.5413,67,712.7564,887.0178,594.9036,722.2994,1193.7552,352.908,23220.1468,1867.664,0,734.9518,3731.1526,413.4322,1337.0117,0,396.7032,898.8861,520.6479,950.4559,1207.9117,610.3125,803.4392,509.3164,20,1,1.3,0,0,0,1,0,0,0
0,1,3729.4253,3727.7888,1123.4323,7,51,741.0491,0,0,708.6056,1902.3567,5787.147,71,729.8469,904.0299,600.2823,746.0287,1194.8869,349.8631,23296.7711,1881.1644,0,743.317,3747.1154,440.3291,1318.34,0,400.6121,912.8331,517.1423,952.2935,1203.4335,602.411,794.698,535.6598,30,1,1.2,7,0,0,1,0,0,0
0,0,3643.6616,3747.3622,1141.8681,6.4,27,744.9595,0,0,710.9397,1912.8082,5737.3323,73,751.3137,915.2042,587.5526,748.7032,1180.4239,374.2858,23215.332,1893.7344,0,739.0399,3756.825,452.436,1303.0013,0,420.9954,883.4473,510.1031,962.8258,1220.607,608.473,801.7611,520.4227,52,1,2.1,6,0,0,1,0,0,0
1,0,3630.3762,3780.4638,1119.2187,6,21,734.672,0,0,693.174,1892.5518,5787.1084,75,748.3813,904.434,619.3929,738.4625,1167.5076,391.2199,23315.916,1879.8646,0,741.6167,3794.9307,416.8384,1326.1449,0,397.0054,904.2597,495.0146,960.1088,1224.4756,599.3962,804.1683,523.1168,43,1,1.9,0,0,0,1,0,0,0
0,1,3660.8385,3781.1208,1087.9682,5.7,35,747.8749,0,9,699.1801,1898.8939,5790.2515,76,770.9595,890.6779,608.9956,736.1054,1165.3475,363.6334,23318.4792,1912.4307,0,734.7466,3735.9021,390.1185,1328.5115,0,409.5767,865.024,504.2933,939.0778,1210.5302,591.8472,786.2538,522.0562,53,1,2.6,0,0,0,1,0,0,0
0,0,3645.106,3729.7432,1051.0756,5.5,85,729.7337,0,576,728.2179,1947.5913,5762.2438,77,777.4372,894.137,626.9038,748.9636,1198.4656,354.2393,23217.9542,1896.1842,0,725.5021,3742.012,420.0605,1309.3827,0,422.2796,888.6848,520.2904,945.3519,1185.691,615.3247,794.1947,519.1414,47,1,1.5,0,0,0,1,0,0,0
1,0,3607.5269,3657.8853,1094.576,5.4,178,731.6879,0,945,769.4579,1875.7586,5677.2366,81,788.3984,859.5857,634.8649,737.9214,1220.1496,364.835,22966.9378,1903.4761,0,725.0075,3734.9887,398.0729,1318.847,0,452.896,871.0597,521.0214,929.0885,1191.2186,647.616,793.1776,532.4756,52,0,0.7,0,0,0,1,0,0,0
0,0,3496.5587,3458.7949,1121.7713,5.2,514,830.025,0,2535,849.5234,1918.7711,5487.5769,82,939.3231,1070.9509,703.9051,857.2711,1200.6051,396.5879,22603.4848,1886.5344,0,794.5292,3689.4832,473.4604,1404.8718,0,472.8088,1032.1353,559.2129,1112.1167,1260.8938,663.4808,768.1889,546.6305,55,0,0.6,0,0,0,1,0,0,0
1,0,3523.0772,3124.3623,1269.0141,7,718,997.8529,0,4396,950.1388,1796.9208,5393.8749,77,1022.3882,1201.4242,795.042,867.2251,1232.2231,360.5994,21736.0074,1782.2495,0,932.8944,3376.46,598.4868,1450.1471,0,547.5065,1097.5743,632.6616,1117.532,1288.9156,735.3435,886.5437,558.7539,58,1,1.3,0,0,0,1,0,0,0
0,16,3586.0592,2921.1802,1357.9425,9.6,546,1098.7898,0,2743,968.0993,1733.3412,5084.1763,65,1072.8149,1328.5562,891.6482,960.2872,1295.6182,372.8253,20905.4917,1744.1103,0,1007.9587,3050.8981,596.3352,1437.0102,0,556.4484,1125.4046,636.0246,1247.5161,1348.7162,774.6877,959.9965,592.1773,53,0,0.8,0,1,0,1,0,0,0
4,12,3798.7512,2893.933,1377.7156,11.9,380,1138.5197,0,1582,980.0828,1775.5371,5371.9285,52,1126.0542,1504.9965,908.5519,1019.004,1303.1922,373.8404,21508.8121,1693.2604,0,1073.201,3054.0305,591.4979,1530.2537,0,510.8235,1113.7597,648.9619,1237.654,1391.1177,785.8644,924.0095,584.3159,65,1,2,0,0,0,1,0,0,0
6,15,4260.4185,2956.5581,1509.5595,13.8,321,1241.1359,0,1518,1006.1958,1720.7597,5506.1194,38,1085.4938,1690.3492,1011.3924,1014.4298,1339.5381,367.7554,22319.4063,1727.6162,0,1106.0144,3185.441,564.1377,1551.134,0,515.241,1168.4562,688.2738,1327.3477,1411.3594,812.2729,911.8958,640.9548,72,1,2.2,0,0,0,1,0,0,1
8,7,4199.3805,2998.7259,1655.6386,15.2,415,1135.13,0,1800,1071.9338,1704.265,5615.3983,32,1102.3628,1703.0846,1039.2707,1012.2183,1232.4881,376.9169,22395.5093,1726.3937,0,1120.9308,3182.7875,613.3317,1571.0387,0,549.9504,1160.8265,673.3411,1199.6651,1397.5197,760.7312,968.402,603.7856,57,1,3,0,0,1,1,0,0,0
8,5,4366.583,3033.8266,1720.8669,16.3,383,1201.9797,0,1926,1095.5644,1677.5582,5752.3123,26,1159.1567,1841.2189,989.6283,1108.2663,1413.5055,419.704,22691.2167,1733.0275,0,1168.3977,3164.1354,602.5622,1618.2789,0,530.2424,1192.7977,714.4481,1304.2921,1345.4948,795.8539,1065.9303,621.5797,76,1,3.5,0,0,0,1,0,0,0
10,9,4426.9488,3014.4473,1734.9315,16.2,422,1210.3398,0,1987,1058.2287,1716.8591,5866.8668,30,1188.4447,1872.8025,955.5071,1108.4151,1394.8482,327.7216,22860.2153,1787.6692,1,1160.7814,3127.6041,663.1752,1569.2152,0,544.185,1186.5137,679.4947,1280.2678,1350.6048,797.6012,1004.1992,617.6451,58,1,4,0,0,0,1,0,0,0
11,10,4341.0878,3027.605,1693.4156,16.2,561,1141.8079,0,2222,1070.1849,1729.4731,5791.1829,28,1182.7631,1656.8209,963.9227,1056.4109,1286.7135,306.3362,22721.8854,1747.7278,0,1135.583,3156.9511,514.7019,1552.0154,0,564.6691,1246.0374,702.9638,1322.9767,1375.8423,846.9433,944.3654,630.7257,64,1,3.6,0,0,0,1,0,0,0
10,7,4287.4028,3085.7127,1886.1832,15.7,549,1118.2161,0,2845,1005.483,1687.9723,5632.5449,31,1197.9685,1651.3494,969.9194,1077.5762,1316.9009,421.3664,22492.5188,1794.2659,0,1119.55,3208.9246,572.2723,1497.9406,1,560.3031,1251.0436,656.8858,1334.1645,1297.755,802.9989,882.2616,599.7937,57,1,3.9,0,0,0,1,0,0,0
15,3,4470.09,3276.2335,2137.4432,15,662,1112.6309,1,3673,983.6093,1784.6352,5963.8046,30,1161.7138,1847.1511,948.98,993.5863,1368.7572,420.4304,23533.4869,1823.721,0,1051.8458,3323.6454,508.5627,1541.9589,0,534.7724,1286.6766,657.3251,1282.8135,1349.3983,751.3671,940.0089,589.1937,59,1,3.7,0,0,0,1,0,0,0
