"y","past_return","bus_passenger","station_dist","temp","m5","m0","sub_passenger","wind","wet","X8_9","dust","f25","m40","m20","m30","f0","f15","m70","m65","m25","X14_15","cloud","m55","m35","m60","f70","f40","f65","m50","f60","f30","m45","f35","f45","f55","f20","X18_19","station_type","f50","rain","m10","most_use","f10","X9_10","semester","X16_17","X19_20","sunny","X22_23","X7_8"
0,0,11,428,26.9,415.7945,395.9434,0,1.5,82,0,24,1509.0561,631.453,1193.4891,1080.1184,333.8428,337.4893,504.178,312.017,1379.5248,0,2,554.3588,937.1731,407.9338,790.9366,547.5805,389.194,545.4355,475.3563,1000.5456,529.4041,874.2533,519.9996,504.3359,1637.8195,0,0,475.7999,0,165.7144,9611.9799,163.5651,0,0,0,0,0,0,0
7,2,844,83,27.8,1286.0795,443.0456,4084,3,63,0,26,3260.3156,1280.4271,4613.4644,1755.4853,446.215,1865.4131,940.7033,480.8566,3126.5582,0,10,1062.0741,1614.0658,625.8392,1322.3559,1079.5875,597.5453,1145.7191,815.6912,1878.8302,1233.1012,1406.3605,1147.833,977.6265,6455.5376,0,0,1024.4869,0,204.4822,24110.6176,207.221,0,1,0,0,0,0,0
0,0,77,38,-9.7,753.9282,723.4898,2,1.3,53,0,28,996.0841,907.9923,703.8143,827.4306,942.6898,714.2505,995.8064,448.0433,778.0687,0,0,976.6053,855.2506,638.8247,1469.7775,1012.3925,687.0526,750.027,913.7884,888.1278,962.0581,970.6547,1175.4114,992.6859,867.0265,0,1,908.122,0,399.9594,6886.4573,547.2668,0,0,0,0,0,0,0
3,5,177,92,17,453.9679,778.824,0,2.9,63,0,20,976.635,838.8346,563.6843,916.0401,752.9791,430.6211,896.8295,456.7787,825.806,0,7,650.7804,1054.217,616.0664,1302.7641,882.3854,592.9109,757.8738,794.3471,920.5754,987.9681,1120.603,902.7429,915.451,688.3201,0,0,732.615,0,364.3451,7065.8809,327.0733,0,1,0,0,1,1,0
5,4,371,37,8.8,1222.3153,525.1746,2015,5.2,44,0,48,3690.5813,1153.4522,3543.5084,2111.6512,770.5286,1942.332,818.3339,400.1523,3576.3141,0,0,833.7951,1468.3845,629.0168,1187.4043,995.0265,616.2808,857.6677,650.2483,1911.0604,1146.275,1402.9557,1077.6148,788.0869,5203.3423,0,0,848.8186,0,242.3881,22907.7979,357.831,0,0,0,0,0,0,0
1,0,132,47,-8.2,474.2452,859.7256,0,3.3,63,0,31,1009.2313,904.8154,624.7648,995.8199,745.7619,511.4622,982.1204,531.9197,937.7601,0,1,742.0703,1093.1288,693.2019,1377.5546,1035.6935,645.0513,745.167,893.8622,1077.8526,992.2781,1220.2913,960.7572,1028.6904,809.4697,0,0,735.8885,0,402.1919,7768.3185,323.9388,0,0,0,0,0,0,0
5,1,206,44,12.5,477.9003,730.4228,1302,3.3,49,0,70,1058.8174,1142.0894,809.2853,984.431,930.954,439.9371,1143.4513,617.0788,964.3524,0,0,915.8285,1249.7896,746.3796,1594.9713,1194.862,727.8173,1182.9693,1173.5251,1089.4151,1244.9543,1247.7977,1373.1867,1257.5698,955.4975,0,0,1267.514,0,397.271,8359.386,486.5979,0,1,0,0,0,0,0
1,4,115,48,7.7,1306.456,1655.8298,278,2.6,33,0,28,909.1679,1513.2089,820.5819,864.3399,1664.4742,1469.2569,1251.4845,621.2248,765.6955,0,0,1134.7796,1121.3324,896.9238,1626.3269,1854.34,703.6645,1542.1217,928.3063,979.1003,1911.2587,1517.4877,2220.9943,1375.2879,1081.4723,0,0,1502.3137,0,1399.7938,8059.1779,1394.2538,0,1,0,1,0,0,0
9,2,393,33,-7.4,647.8763,1002.21,0,4.3,57,0,13,948.1597,872.6259,788.217,767.4916,850.5631,660.5816,915.4502,508.3604,826.9185,0,1,831.2279,1050.8683,606.5133,1287.6392,991.029,608.9269,798.1693,770.6263,856.2177,941.3466,1209.9157,1022.9011,1026.6525,926.0072,0,0,889.2933,0,517.3391,7373.7957,452.1073,0,1,0,0,0,1,0
0,0,147,113,12.9,777.4576,404.4114,784,1.6,58,0,29,3716.7226,921.0315,3759.6268,1919.3068,424.048,1170.7319,814.9989,418.1661,3622.5133,0,0,807.8847,1308.075,578.4736,1154.9956,756.2117,561.1562,748.1526,640.3463,1852.8679,956.8736,1339.5176,740.6971,721.3495,5811.5374,0,0,812.5674,0,186.6514,23330.1674,196.9267,0,1,0,0,0,0,1
3,1,34,37,8.8,922.4623,431.8354,12,1.5,70,0,31,3851.3479,897.8466,3642.9883,1850.8285,387.0205,1028.8632,864.8551,441.1597,3653.2144,0,8,737.9462,1296.0263,502.9655,1256.3747,754.6988,539.2096,773.6869,629.571,1895.8371,1007.0758,1260.8621,823.5912,667.6148,6018.2772,0,0,702.6697,0,199.3084,23469.3818,179.7313,0,1,0,0,0,0,0
4,4,2,160,18,632.2519,960.7739,0,1.1,45,0,20,931.1175,926.2877,789.3707,750.8275,937.2092,786.2441,931.7038,493.7873,910.2586,0,7,875.274,1183.6317,674.4778,1416.5041,1001.1296,603.995,907.8553,806.9785,1018.1894,967.2366,1102.1473,952.7598,1093.871,897.5635,0,0,971.8632,0,495.9499,7583.1062,498.1635,0,1,0,0,1,0,0
0,0,226,225,14.6,505.9997,630.6221,1653,2,42,0,67,1100.1206,1176.0556,896.8088,1024.6504,954.5769,599.1867,1082.0025,593.1281,1030.0517,0,0,1036.2153,1275.1455,786.755,1529.9864,1120.0685,738.7243,1119.6477,1069.9257,1143.8448,1300.7804,1255.7171,1369.2653,1149.2708,984.6153,0,0,1156.3775,0,342.9907,8710.9542,498.9451,0,1,0,0,0,0,0
0,0,431,91,1.6,610.1468,593.1996,712,3,56,0,38,557.9576,599.1492,571.8388,541.9954,779.3274,619.0236,846.8541,422.6061,578.8579,0,8,656.3609,594.7927,460.4094,1161.4099,783.7873,600.9358,602.5899,813.561,516.0737,682.9659,671.5189,867.6593,799.2781,596.2438,0,0,829.8514,0,327.932,4629.2788,452.4293,0,0,0,0,0,0,0
0,0,131,554,25,782.7313,478.8442,237,1.7,78,0,20,4120.07,922.8144,3913.6293,2006.9076,342.4882,1035.2393,747.6231,406.1706,3804.7958,0,5,792.094,1412.2627,535.5632,1125.7077,723.1834,468.5033,783.6042,609.0278,1833.5158,894.4616,1324.7587,749.3722,612.0261,5844.4412,0,0,747.1982,0,221.0047,24260.3811,159.0505,0,0,0,0,0,0,0
0,0,548,71,26.9,637.4342,1026.2439,0,3.6,94,0,18,968.9317,836.5023,776.3596,756.1974,848.4161,627.0279,841.5395,475.3445,878.7923,0,10,745.5456,1092.2904,646.4202,1247.6218,989.8151,630.4157,806.5055,816.3427,889.1427,893.4624,1210.3195,1157.4637,1018.5676,910.7247,0,0,987.2273,0,529.7457,7482.7583,450.9663,0,0,0,1,0,0,0
2,2,529,23,-9.4,408.6865,517.0319,0,4.4,56,0,29,1172.0045,764.9794,1215.2435,930.5689,384.3466,499.8338,680.5587,317.9423,1230.511,0,2,665.2081,951.8932,490.9529,1030.1664,701.2931,394.8163,651.4588,500.381,983.3939,840.9851,902.1959,677.8209,635.1286,1610.8758,0,1,631.0698,0,216.3936,8996.6867,188.309,0,0,1,0,0,0,0
3,1,820,51,20,1299.9365,544.5049,4766,1.6,82,1,24,3504.3733,1206.9906,3834.4463,1719.4612,342.1584,1377.8798,910.4507,514.4502,3089.3571,0,0,934.821,1431.7291,689.5667,1387.1653,1130.9232,581.9191,1080.1493,767.3275,1785.6027,1245.7755,1315.7845,1066.3475,889.7864,5944.8701,0,0,997.9764,0,251.3096,22625.6243,158.8974,0,1,0,0,0,0,0
5,2,67,23,8.3,467.1885,403.3042,0,1.6,80,0,47,1517.9709,664.2419,1430.3865,1049.5741,284.4089,469.3056,501.3316,276.6739,1414.4212,0,0,549.797,1032.9058,383.1578,816.7328,638.7421,360.0033,528.471,483.6464,1056.7366,628.5161,865.9285,560.8774,503.4741,1906.3951,0,1,519.4355,0,168.7953,10274.3187,139.345,0,1,0,0,0,0,0
0,0,166,92,0.8,479.3818,822.3049,0,0.8,81,0,141,976.3603,962.4599,630.1525,964.8555,739.6743,531.6899,957.0994,512.0015,982.1379,0,1,764.9234,1073.508,715.8376,1439.2007,969.8037,615.2192,770.9591,870.7891,1019.2122,945.5964,1221.5201,950.8909,1059.0457,820.3113,0,0,768.8163,0,384.6862,7688.0578,321.2941,0,0,0,0,0,0,0
1,0,388,80,26,212.6089,251.7077,0,4.2,65,0,15,1231.6005,741.8294,1113.0693,896.0867,248.5321,259.7854,668.0279,315.8868,1346.4119,0,8,628.9085,871.8338,422.641,1006.642,626.1916,375.6081,662.2162,501.0326,866.6567,795.5181,895.694,645.8713,539.0533,1601.8717,0,0,614.9693,0,105.3473,8823.2246,121.7674,0,0,0,0,0,0,0
0,1,373,60,-8.8,283.3837,477.9299,3199,3.2,56,0,47,908.3227,616.2881,583.837,720.2706,457.8854,440.7244,526.9081,277.0247,764.8059,0,0,507.1974,679.4135,349.2836,785.7326,535.9339,374.7514,497.0356,493.9732,736.0766,662.935,766.6014,530.8485,466.9812,729.4591,0,0,524.3868,0,159.31,5888.7868,163.7128,1,0,0,0,0,0,0
7,4,453,90,29.2,714.9215,348.8101,0,5,55,0,20,1319.9638,722.0157,2538.6557,985.7861,305.9421,858.5092,611.9424,328.0116,1556.9694,0,1,666.5412,913.8846,447.0603,962.7131,706.564,460.9933,683.7257,537.6683,915.0413,842.8439,899.0578,677.0699,632.4338,2684.3098,0,0,624.0084,0,145.9876,11813.6685,149.8954,0,1,0,0,0,0,0
2,1,380,109,20.4,276.5846,438.5236,757,2.5,60,0,27,572.9342,549.9345,410.842,565.6047,488.7893,281.1883,643.6746,289.0657,628.9034,0,1,576.9035,649.3522,416.8741,1066.7512,524.1727,453.679,530.0904,547.944,624.5042,537.0684,627.9335,612.8264,600.8969,440.7955,0,0,567.5166,0,216.8439,4520.8697,237.1926,0,1,0,0,1,0,0
5,2,378,67,31.8,865.7273,972.0445,645,2.5,37,0,37,2209.9853,1114.9061,1808.8543,1345.7959,779.1381,899.6459,1013.1607,666.7567,1841.4087,0,4,1249.3278,1379.0601,865.1581,1568.7696,1193.9995,757.0876,1110.0942,935.1015,1543.0756,1139.4505,1334.0523,1117.5763,1176.0376,2360.2312,0,0,1039.6183,0,407.8769,13822.4634,381.0153,0,1,1,0,0,0,0
0,0,233,42,21.1,381.638,361.0828,0,1,65,0,13,1445.2221,601.4344,1154.3954,977.8601,327.2037,394.6926,550.7716,295.5476,1465.8896,0,10,541.7226,912.3501,417.2287,895.3619,609.0188,318.8443,514.0234,463.747,1017.2565,581.3936,794.894,480.0534,523.5049,1624.2628,0,0,480.239,0,151.1244,9392.1306,160.3124,0,0,0,0,1,0,0
5,1,431,88,27.2,351.6078,620.9215,1932,4.2,58,0,29,911.2404,645.2517,909.1898,682.5625,1255.2367,737.124,715.2802,305.2738,849.5792,0,9,573.8842,750.7952,426.0853,1164.8623,638.6974,496.9697,579.5072,567.7735,774.2807,650.5421,858.4949,674.4965,742.3489,1102.62,0,0,631.6856,0,206.9737,6838.7627,448.7987,0,1,0,0,0,0,0
1,1,1,71,22.5,639.7058,1023.6162,0,4.8,69,0,22,885.2554,945.2916,786.7808,718.4399,1015.5002,693.2496,1003.5355,521.4698,879.1001,0,7,845.7291,1141.3424,644.4334,1351.4308,1057.7977,614.2739,886.1906,810.1806,961.265,999.1567,1220.4863,1030.482,1110.9301,855.6211,0,0,915.3975,0,528.3891,7448.291,539.7775,0,1,0,0,1,0,0
0,0,39,37,14.4,849.0815,401.84,10,2.7,91,0,12,4038.3771,971.8161,3907.0215,1881.9584,376.305,1102.6823,799.8012,405.7314,3797.0803,0,10,754.736,1288.0622,531.9898,1200.8292,747.2768,525.1683,894.2853,587.7752,1911.5683,1051.8285,1355.9322,812.2455,674.9818,6304.4441,0,0,763.0714,0,185.4644,24484.4441,174.7552,0,1,0,0,0,0,0
0,1,26,76,2.6,413.7285,471.4865,0,1.6,84,0,42,1118.18,911.1905,941.9171,889.574,520.3729,466.6806,811.5272,496.2331,978.8912,0,3,994.1259,1033.3047,729.304,1352.809,830.9584,621.9596,958.433,851.4297,972.2999,944.9133,1036.2723,727.756,1075.0631,1196.6693,0,1,888.5737,0,197.8393,8167.1085,254.4735,0,1,0,0,0,0,0
1,0,283,221,-3.9,241.5066,544.4006,0,1.1,62,0,63,708.4598,599.8788,444.1788,632.009,371.4329,253.1331,569.3132,333.3793,730.9332,0,3,636.1242,719.6097,462.5563,838.7312,459.5017,376.0066,592.1293,542.3748,663.1511,630.8724,683.5131,628.1006,660.6406,503.6169,0,0,547.9816,0,191.5085,5085.4716,146.2202,1,0,0,0,0,0,0
0,0,198,89,0.9,1524.7785,1598.3095,572,2.2,76,0,55,921.0044,1149.904,1043.9526,708.9849,1850.7623,1492.368,1310.3826,665.0255,799.9092,0,0,1069.5493,1050.5382,801.8314,1850.9666,1619.0298,808.6553,1132.4655,1095.8813,932.3686,1330.5105,1451.6759,1880.5549,1530.3986,1184.0516,0,0,1429.3484,0,1351.1675,8092.4854,1550.2994,0,0,0,0,0,0,0
0,0,192,83,-9.4,332.9931,371.7056,0,1.1,80,0,44,1418.1124,592.0866,1123.6756,1018.8292,252.5551,361.7633,542.1598,312.7293,1420.006,0,0,515.9759,960.6614,424.7939,914.2161,527.1706,312.1627,502.5372,529.7221,938.4514,595.0155,810.0306,497.8192,570.6503,1582.7978,0,0,473.6775,0,155.5701,9272.5644,123.7384,0,0,0,0,0,0,0
0,1,10,34,2.8,536.3175,404.6427,0,1.8,58,0,70,1415.4061,639.6791,1223.0382,1019.3295,291.5712,490.0028,530.1472,286.6364,1405.4054,0,0,510.0284,979.8745,424.7089,860.2632,556.3815,335.3024,576.7597,517.121,1028.49,598.9849,833.0177,496.4739,548.1324,1708.0471,0,0,512.5378,0,169.3555,9612.6085,142.8538,0,1,0,0,0,0,0
6,14,363,115,8.5,562.7167,475.3868,221,2.3,68,0,5,1792.0719,1168.049,1472.1485,1125.7394,429.0132,756.4113,931.1849,604.6743,1446.4549,0,0,1176.2242,1353.4931,880.1384,1420.456,988.6203,609.8396,1152.9343,905.6462,1314.0716,1214.5774,1140.0336,959.1043,1093.6867,2235.876,0,0,961.9247,0,199.4755,11879.889,209.7967,0,1,0,0,0,0,0
0,0,290,225,-8.4,921.3451,956.5276,2614,2.8,61,0,42,1225.7466,1190.1065,962.421,986.6581,1532.4062,1144.4793,1157.8559,601.0146,967.0409,0,1,995.3382,1211.3696,816.8411,1579.6421,1301.1578,688.9247,1120.4559,1095.5263,1175.2849,1255.5134,1327.0644,1378.5088,1211.344,1143.0916,0,0,1204.4435,0,520.2477,8998.6771,800.9693,1,0,0,0,0,0,0
1,0,117,37,23.5,922.1563,382.6499,0,1.5,94,0,18,4147.8216,994.6077,4425.8149,2059.8502,400.4674,1294.1512,789.756,424.8341,4232.5695,0,10,792.4892,1392.7728,549.8224,1150.2427,764.9892,515.562,825.0297,660.3492,1946.9135,980.8578,1357.2412,877.7042,658.8912,6453.6359,0,0,775.719,0,176.6073,26016.6196,185.9758,0,1,0,0,0,0,0
0,4,49,246,27.4,1747.3701,1675.7607,42,1,79,0,28,1059.0202,1561.1549,994.4377,805.0542,1999.1721,1795.9805,1223.104,642.1223,839.069,0,4,1273.5354,1068.0948,825.0801,1520.1348,1986.4728,668.4819,1705.2212,892.2241,949.4917,2042.424,1524.3379,2385.8783,1419.3889,1173.7358,0,0,1625.5577,0,1416.6426,8413.2413,1674.615,0,0,0,0,0,0,0
1,1,178,221,7.5,190.9426,447.5995,0,2.8,43,0,28,642.8146,591.0563,396.5065,523.3719,325.8217,132.546,577.8028,332.27,579.3578,0,9,684.235,683.5458,452.2317,878.4126,484.1981,411.813,592.9034,554.8839,672.0694,584.0867,639.348,583.5575,650.7191,495.0668,0,0,554.9554,0,157.4558,4632.0808,128.2645,0,1,0,0,0,0,0
0,0,0,10,-5.1,638.6982,679.9423,0,2.1,62,0,29,1871.0113,1216.7549,1003.5028,1532.9332,692.888,604.7684,1050.9955,468.5632,1619.114,0,1,996.2039,1381.7683,730.2061,1556.1492,1200.4576,658.9986,898.8269,948.0171,1646.0208,1189.2797,1552.0146,1287.4435,1212.7124,1262.1389,0,0,1122.8312,0,316.6558,11868.5039,369.0524,0,0,0,0,0,0,0
0,0,28,128,7.1,798.2767,467.2167,14,4.5,68,0,21.5,3866.0641,935.8889,3507.0922,1863.2117,302.062,1161.1577,885.6508,426.9723,3707.0962,0,10,701.4348,1308.2348,494.7625,1224.4749,783.1653,532.0842,791.2113,570.1348,1931.8342,941.8966,1298.7665,802.2896,665.3725,5834.9617,0,0,663.4511,0,215.638,23317.2614,140.2767,0,1,0,0,0,0,0
0,0,319,92,25.3,365.867,660.5531,0,3.8,53,0,72,925.0025,625.9314,461.2649,659.9755,588.2293,389.4282,733.6596,343.6804,732.9851,0,2,728.8539,789.8412,511.6828,1153.8829,673.0701,519.4573,682.7562,670.3361,882.6729,731.3945,838.3831,664.506,821.3637,585.5299,0,1,714.5726,0,308.0352,5875.6551,290.8096,0,1,0,1,1,0,0
0,0,96,82,2,1640.6452,1706.9406,356,2.8,95,1,27,975.3751,1612.3527,1011.4962,787.6685,1962.506,1587.2082,1249.8205,656.5154,892.5062,0,7,1326.6916,1126.8334,823.3584,1596.9002,2078.5483,710.7348,1525.4077,913.9827,930.7064,1903.1382,1546.6875,2240.2419,1486.8492,1127.8144,0,0,1541.1043,0,1443.0011,8399.0877,1643.9014,0,1,0,0,0,0,0
0,1,186,27,-1.5,649.2741,949.4276,0,0.9,65,1,58,831.7613,876.488,883.7143,711.3437,847.7792,665.8195,852.7605,498.9022,896.7716,0,0,828.2886,1170.3649,621.434,1324.4855,1001.413,625.7127,829.7546,800.8933,877.6615,977.4885,1158.4017,939.2057,1055.1826,894.0366,0,1,831.2335,0,490.0931,7424.0556,450.6274,0,1,0,0,0,0,0
5,1,0,10,22.1,630.6737,778.434,0,3.3,66,0,5,1707.6168,1162.3679,1040.4697,1453.7807,646.7951,694.3886,1090.3544,456.1939,1617.7448,0,7,1010.8827,1321.955,776.202,1472.2746,1224.5088,709.2345,872.4543,953.9035,1585.2462,1214.273,1512.2966,1255.2233,1185.1868,1352.9046,0,0,1141.6708,0,362.5243,11592.0144,344.5019,0,1,0,0,1,0,0
0,0,462,69,22.5,268.6701,175.5722,0,2.4,90,0,23,1171.0763,752.1291,1093.2683,863.6808,288.0912,357.9708,652.8104,313.5606,1350.448,1,10,615.7936,901.8545,455.9431,913.4951,705.323,379.6099,632.1271,485.7319,834.9076,780.9771,842.0132,654.5265,553.894,1472.7192,0,0,636.9425,0.5,73.4825,8529.9679,141.149,0,0,0,0,0,0,0
2,4,269,19,6.4,1451.5667,2141.9733,662,3.3,33,0,43,997.5118,1076.7342,876.1525,806.7795,2381.5387,1525.8929,1293.3688,636.0038,917.5245,0,1,918.4555,925.3073,701.8602,2032.3938,1918.9359,786.9682,1108.3177,1008.9732,925.0835,1327.3947,1539.0617,1938.798,1375.7494,1069.2735,0,1,1451.3289,0,1810.7659,8056.6943,1994.906,0,1,0,0,0,0,0
0,0,383,127,22.5,1073.4069,947.5991,1434,3.6,98,0,4,1158.1243,1287.7227,1290.9688,1128.3541,1066.3093,1195.2656,1180.52,626.963,1081.7623,0,10,1034.5988,1370.949,841.8976,1758.8786,1275.8853,808.7895,1246.3325,1146.0576,1270.018,1449.8876,1356.215,1557.1229,1233.5786,1050.5676,0,0,1287.7755,8.2,515.3917,9706.9591,557.3462,0,0,0,0,0,0,0
1,0,300,92,17.9,458.759,1103.8255,0,2,92,0,14,580.2036,739.9488,529.3515,669.8002,1081.768,495.3837,789.2507,407.8478,581.0485,1,10,645.6259,578.5688,525.9034,1172.6327,616.2709,537.5988,671.6267,610.5926,610.4949,792.7563,773.4029,713.6204,765.0293,517.6701,0,0,655.3523,0,516.3852,4840.5405,469.8907,0,1,0,0,0,0,0
1,1,408,42,14.4,479.3884,405.8996,0,3.6,66,0,30,1307.9928,773.8313,1049.7964,1091.9126,360.4083,434.8689,593.5183,329.5788,1412.9991,0,7,698.5532,973.1135,505.5918,1055.7436,676.3671,415.345,575.0191,533.5647,978.2282,722.3404,897.9324,598.907,564.7064,1414.2374,1,0,531.2893,0,169.8815,9126.2124,176.5807,0,1,0,0,0,0,0
2,1,414,44,-2.9,1079.0875,1090.0428,1143,2.7,48,0,20,1170.4233,1113.3172,962.4441,964.8705,1404.5052,1042.3322,997.6601,596.3861,1004.371,0,0,1084.8994,1187.3542,790.9921,1472.3205,1232.9132,699.3116,1201.5342,952.0057,1083.2345,1260.0647,1231.5493,1435.1738,1133.7332,1165.5681,0,0,1184.9332,0,592.8659,8769.815,734.117,0,0,0,0,0,0,0
0,2,163,40,6.9,522.1616,385.4564,0,2.2,35,0,12,1452.951,621.9259,1268.9409,1048.0736,287.6977,499.7968,521.2324,323.6369,1421.4711,0,0,546.9184,978.1715,406.2441,826.6482,569.3544,370.2708,558.3529,503.2222,1011.3803,567.0592,811.2634,541.7926,521.4247,1823.8159,0,0,509.213,0,161.3252,9816.0677,140.956,0,1,0,0,0,0,0
3,3,322,23,-2,350.5289,446.1677,0,4.6,29,0,35,1343.2495,678.9435,1052.9172,1120.325,287.1442,340.8022,630.784,334.9314,1416.6281,1,0,611.6955,976.4204,406.7898,1008.3703,674.9086,398.4817,622.3959,506.5077,1038.5882,612.8505,837.4477,591.292,579.2085,1370.1386,0,1,509.4742,0,186.7349,9155.7147,140.6854,0,0,0,0,0,0,0
2,3,253,43,20.8,842.9592,1160.9177,0,3.4,32,0,63,870.9634,664.0604,799.0694,631.2195,1126.9703,689.8165,824.2639,390.9587,745.2943,0,0,581.7752,755.1679,452.1396,1096.3697,785.8445,515.6407,552.6069,814.8398,788.7685,695.3158,946.5506,946.2745,974.1778,894.6456,0,0,851.6989,0,599.2635,6431.6792,599.0282,0,1,0,0,0,0,0
9,11,162,90,8.2,684.2549,447.3013,0,1.7,50,0,19,1537.9037,949.859,1028.5939,1214.755,548.0018,689.4348,817.4716,437.6976,1233.4538,0,0,935.5235,1144.9795,698.5139,1409.2356,1070.5957,627.9656,883.7617,943.1843,1289.6422,1022.1516,1174.6765,1009.4547,1229.4163,1390.2227,0,0,855.2034,0,272.793,10014.2273,316.9818,0,1,0,0,0,1,0
2,4,63,37,21.1,538.0342,462.2968,0,2.6,51,0,7,2330.5698,770.6608,2571.5945,1349.8707,350.4157,812.8867,721.573,373.7952,2431.094,0,8,669.6488,1062.382,513.4304,1067.2186,646.9952,471.1237,732.5393,605.7522,1253.1249,883.5093,1029.5292,746.4126,548.3268,3771.9608,0,0,764.7054,0,213.3673,15800.1259,162.7321,0,1,0,0,1,0,0
3,2,15,183,23,587.6003,1012.5472,0,1.6,70,0,21,886.467,1007.1237,750.0346,710.9019,957.358,723.1834,943.7198,497.3084,869.9516,0,2,848.0668,1158.3383,620.1229,1400.2598,980.6555,660.6388,870.3581,791.1404,898.0402,1013.0264,1183.4297,1021.5591,1064.0379,838.0236,0,0,889.8691,0,522.6752,7295.1869,508.8731,0,0,0,0,0,0,0
5,5,373,67,19.2,689.3939,541.6162,975,2.4,57,0,21,2145.6507,1117.502,1744.5226,1181.7755,472.5365,1118.4941,934.9658,656.7302,1604.1176,0,0,1219.1797,1414.1911,789.3248,1422.2699,1015.9439,619.9406,1164.3258,881.7709,1446.7329,1153.6648,1298.1044,980.7245,1113.3039,2609.7181,0,0,958.0342,0,227.2661,13444.8129,231.0804,0,1,0,0,1,0,0
0,0,164,33,1.4,731.0661,1014.4533,0,1.9,60,0,24,983.1363,976.6087,769.273,832.8127,939.8872,726.0584,898.5886,452.0318,865.5287,0,0,789.2324,1207.083,620.2667,1345.3938,987.6043,652.0726,849.7272,864.8444,985.1576,930.8515,1158.9931,990.3864,1047.2137,979.7776,0,0,965.8613,0,523.6591,7781.762,499.5867,0,1,0,0,0,0,0
0,0,444,428,22.6,472.2821,477.4578,0,3,29,0,94,1289.9964,776.7372,1200.2627,1052.407,404.3092,427.5459,544.2703,358.3101,1426.61,0,0,625.1699,1030.0018,377.9161,939.7323,665.7806,414.776,530.4179,486.5569,1001.7289,640.185,970.1437,584.3803,555.3829,1420.2988,0,0,505.2271,0,199.8307,9391.4493,198.0896,0,1,0,0,0,0,0
0,0,11,428,22.7,350.9979,394.9565,0,1.5,75,0,12,1452.644,611.6573,1123.5171,1049.4099,307.8228,337.9273,493.4514,274.4779,1466.6957,0,5,491.8302,909.1122,415.1677,818.4627,561.7173,324.5883,539.731,477.3199,1022.1508,601.2579,811.3709,538.9184,500.904,1550.8738,0,0,503.9303,0,165.3015,9385.7744,150.8168,0,0,0,0,0,0,0
5,13,252,82,15.3,527.026,792.2205,540,0.2,76,0,26,924.663,873.4098,601.4372,714.7499,878.1871,736.3709,996.1879,428.3144,706.1084,0,6,919.9581,843.7734,607.0362,1559.0813,1057.9558,667.509,731.1172,914.4021,826.6586,942.0184,965.9187,1115.1194,964.2126,714.0197,0,0,892.195,0,437.9546,6297.3289,509.8211,0,1,0,0,0,1,0
0,0,212,92,21.9,386.9129,718.9074,0,2.8,54,0,13,1050.9416,683.6324,506.6881,790.569,573.1821,433.5603,707.4176,374.4494,792.9486,0,0,734.8225,820.8902,538.3197,1208.2279,732.2515,506.9272,679.0099,738.3385,996.2345,766.7128,978.7003,713.0974,887.001,713.9632,0,1,786.0335,0,335.2469,6650.9355,283.3707,0,1,0,0,1,0,0
1,0,328,86,20,268.4219,417.2617,1715,2.5,87,0,23,1049.7726,595.5197,777.3576,869.0152,660.6163,506.8975,490.6796,264.0088,872.009,0,7,582.6336,773.1702,479.9405,883.3351,613.8225,348.4003,515.946,505.8568,908.3109,655.1629,852.0162,559.3295,667.6502,966.6306,0,0,559.9473,0,139.0872,7068.2823,236.1978,0,1,0,0,0,0,0
2,1,247,100,8.9,452.1399,1168.0469,0,3.4,55,0,97,703.0854,780.1091,553.3176,691.387,1030.2984,503.6699,846.1597,422.2873,709.1593,0,0,645.446,750.7141,635.3197,1214.4206,727.6509,517.6475,680.2925,733.0565,708.8781,841.0732,907.0639,861.0364,816.5662,569.6418,0,0,713.009,0,546.4294,5593.2472,447.5335,0,1,0,0,0,0,0
0,1,19,34,4.8,540.7832,417.8592,0,0.2,75,0,58,1422.578,593.316,1252.4086,1025.672,249.4854,446.1434,509.3415,294.8093,1417.3192,0,7,545.3695,958.9674,400.1177,805.6309,586.8248,341.4045,560.4748,534.4947,962.5509,554.4346,852.9086,490.9733,566.6784,1653.7778,0,0,542.2143,0,174.8871,9546.1825,122.2341,0,1,0,0,0,0,0
1,1,215,85,21.3,546.1308,711.2099,890,2.7,93,0,9,1442.5403,982.8008,896.9082,1178.4663,627.9651,625.9479,861.5248,390.29,1360.0827,0,10,797.9734,1134.8057,596.3894,1240.8941,1045.8257,579.7852,781.9758,703.7481,1283.6732,990.8992,1190.7454,1040.8902,906.4656,1105.2772,0,0,882.2488,0.8,331.2175,9592.499,334.4725,0,1,0,0,0,0,0
5,2,488,21,24.2,407.14,507.9144,2446,4.3,50,0,11,899.715,617.0152,832.7777,684.8913,1100.7708,674.6349,684.5174,349.1487,838.2098,0,10,574.9646,701.3404,435.6111,1015.9763,669.8034,481.7262,646.5627,613.4749,767.1004,673.7565,882.4477,646.4869,663.1607,1064.4697,0,1,581.6882,0,169.3048,6670.952,393.5707,0,1,1,0,1,0,0
0,0,176,91,11.8,642.5724,674.1956,377,2.2,98,1,10,896.1214,909.3196,631.3174,786.7443,844.5929,648.3368,934.9319,435.5518,716.1196,0,10,902.7713,935.9481,674.0063,1611.4847,1032.6435,667.4472,798.3448,905.5038,842.0205,905.2536,940.9736,1145.8161,916.5153,782.7915,0,0,869.022,0,372.7077,6532.0364,490.3189,0,1,0,0,0,0,0
