"y","past_return","bus_passenger","sub_passenger","temp","wet","m35","f45","m30","m0","wind","sunny","m5","m40","f70","f40","f30","m20","m25","f0","dust","m45","f65","m70","m50","f55","f60","m65","f35","m60","m55","most_use","f50","f15","f20","f25","cloud","rain","X8_9","semester","X18_19","X17_18","temp.sqr"
0,0,78,512,-3,88,1195.1189,734.1737,1876.382,430.4333,0.9,0,489.3551,882.4357,1233.8433,770.8065,2019.3337,3093.2091,3490.5091,339.723,34,1021.3093,542.2416,848.9386,722.2097,719.7328,658.0747,426.7408,1202.8054,550.1257,713.5062,21906.656,716.5998,839.0301,5279.8937,3749.4041,0,0,0,0,0,0,9
0,0,153,802,-3,89,1191.7691,757.7729,1910.8681,432.362,2,0,489.3015,901.5699,1284.8339,829.4197,1999.9506,3045.1178,3426.0215,349.6781,41,1001.6389,552.6337,864.4033,788.5411,765.4669,666.7221,425.155,1218.9864,575.009,723.6205,21790.5484,744.2845,841.0196,5245.6588,3752.1761,0,0,0,0,0,0,9
1,1,378,2110,-3.5,89,1258.1845,842.426,1879.1904,452.6088,2.5,0,504.8971,1017.5137,1290.8209,913.0635,1931.721,2965.6399,3380.6775,370.275,36,1084.8944,588.7723,852.9044,900.1905,769.2115,695.5621,467.4068,1275.7497,597.3685,828.3142,21458.9955,842.2895,799.8788,5069.5944,3698.2381,0,0,0,0,0,0,12.25
3,0,741,4070,-3.3,89,1277.6807,950.79,1733.4699,438.2972,2.8,0,523.7157,1078.1691,1311.0686,998.3561,1796.4659,2831.9549,2960.8125,380.8473,42,1141.3668,604.7853,895.3664,971.8407,887.9463,678.3898,477.5072,1265.7377,650.7792,940.6609,19862.654,871.5858,754.7414,4726.922,3269.6104,0,0,1,0,0,0,10.89
5,1,556,2476,-1.6,86,1313.743,1043.429,1703.4547,479.3138,2.8,0,546.058,1033.1426,1330.9679,1062.2995,1702.2734,2800.4113,2732.1581,393.0587,36,1192.7856,587.2712,926.5412,1003.8705,962.0012,725.2855,492.0083,1190.5518,647.7957,1009.3572,18869.7894,907.7203,811.4195,4418.3264,3008.8707,0,0,0,0,0,0,2.56
4,3,350,1482,0.9,76,1426.3893,1108.0424,1771.2544,482.7562,2.2,0,530.8977,1114.7748,1322.1039,1110.4466,1717.5436,2822.127,2666.7908,419.63,55,1225.1208,598.9623,948.2012,977.602,1002.1062,766.8723,478.6756,1305.9889,772.1236,1015.1008,19095.872,976.968,802.4657,4429.7845,2955.9935,0,0,0,0,0,0,0.81
4,0,342,1502,3.3,65,1452.3386,1159.0183,1741.0131,478.8309,1.6,1,538.5812,1135.2091,1351.2072,1109.2241,1755.8509,2922.4173,2706.6669,508.668,70,1233.1217,593.0526,940.3417,1015.0136,942.4196,769.8546,503.1535,1380.1067,704.8789,1101.5666,19363.2566,967.318,878.6981,4462.2444,2942.6187,0,0,0,0,0,0,10.89
0,2,383,1604,6.2,59,1428.0915,1184.5069,1739.1338,563.8729,2.1,1,623.4344,1140.6591,1315.5252,1163.1272,1675.1697,3084.1257,2858.3035,543.4835,79,1251.6343,637.3578,919.5439,1038.4764,978.3608,783.5806,525.6217,1432.7439,728.7901,1158.937,19869.493,990.7036,1150.6812,4623.6891,3028.2358,0,0,0,0,0,0,38.44
3,2,407,1793,7.2,57,1542.5753,1139.7516,1814.2328,603.0234,4.5,1,638.6193,1178.0879,1399.6151,1238.2153,1698.6749,3136.2933,2852.379,583.3808,88,1238.9569,584.4554,883.6907,1113.3178,1021.4051,747.7128,543.4374,1387.5926,751.6976,1122.9235,20194.0138,996.6914,1308.0699,4758.009,3004.2569,4,0,0,0,0,0,51.84
4,1,464,1824,7.1,61,1497.6241,1148.2236,1798.0499,572.127,4.2,1,757.9498,1150.9747,1357.3708,1152.6743,1771.298,3245.5343,2894.3079,528.994,99,1287.1917,584.7197,907.3662,1044.0919,1036.0717,788.8314,570.4772,1414.2501,729.9068,1055.3165,20564.6133,992.3745,1306.4068,4852.588,3090.961,8,0,0,0,0,0,50.41
0,2,559,2218,8,59,1498.7135,1151.4659,1732.1523,552.5918,4.3,1,921.4992,1108.3241,1393.2256,1192.5909,1762.1434,3347.2432,2959.9946,456.3457,87,1246.3318,578.5924,896.9838,1063.8306,998.0152,790.0025,603.6059,1364.1718,719.2626,1035.8727,20692.3528,1066.9216,1478.1654,4927.8867,3100.0473,6,0,0,0,0,0,64
4,1,623,2826,8.1,62,1446.0265,1141.9173,1764.3708,495.2719,3.9,1,939.5006,1062.0551,1341.4628,1165.2281,1763.1006,3405.4437,2944.4451,436.2677,87,1276.615,572.4837,867.1074,1049.1278,995.0685,776.0128,550.9746,1346.6707,753.1185,1034.3155,20781.6415,993.7051,1575.039,4889.4596,3222.1245,4,0,0,0,0,0,65.61
0,1,659,3605,7.3,67,1486.2387,1108.4226,1848.6531,513.4571,3.6,1,1113.0835,1101.4215,1344.1729,1160.1873,1793.3274,3508.4848,3107.3421,379.5217,106,1306.9089,563.4032,911.3587,1045.527,1033.5133,772.9123,532.5162,1378.501,689.3208,953.6942,21357.2248,1020.1939,1563.4988,4957.3508,3277.3269,7,0,0,0,0,1,53.29
7,1,843,4073,6.5,72,1558.9598,1202.1456,2011.898,480.6859,3.1,1,1255.1544,1174.3362,1299.7395,1105.422,1982.7648,3851.3221,3445.5039,457.8756,110,1434.9628,592.7657,938.0023,1056.2822,982.8562,820.6308,514.4475,1460.9192,708.1489,958.8708,23316.0125,994.5088,1711.2392,5345.6536,3658.9911,7,0,0,0,1,0,42.25
1,5,711,2616,6.2,76,1514.2418,1140.1529,2105.5522,460.8317,2.5,1,1228.5221,1150.2062,1338.7222,1132.9781,2101.1473,4013.102,3673.948,478.1516,99,1297.3459,584.1917,899.1264,1008.9077,944.5827,777.242,526.7828,1384.6914,708.8007,934.7922,24251.0153,951.7655,1683.4321,5685.7776,3772.555,8,0,0,0,0,0,38.44
6,3,540,2584,5.8,81,1517.2246,1079.531,2062.0972,467.0174,2.5,1,1189.8676,1136.8389,1374.0547,1053.0904,2090.2668,4007.2273,3667.5929,485.0073,95,1292.2063,565.3436,903.4153,992.5478,943.0222,763.4567,532.4289,1349.5368,691.2561,944.1237,24113.2563,978.6828,1704.1241,5610.2532,3809.0575,7,0,0,0,0,0,33.64
2,5,518,3440,5.6,84,1494.7136,1005.0667,2030.5516,511.5426,2.8,1,1065.4034,1113.3384,1355.2508,1038.0509,1951.367,3745.5184,3584.5337,456.1873,84,1246.6153,583.1477,889.4884,907.8408,934.0399,743.6405,520.2627,1319.2539,686.3409,940.5698,23212.9554,961.9049,1473.0737,5301.9873,3785.0299,8,0,0,0,0,0,31.36
4,3,816,3742,5.5,82,1416.4492,963.2435,1866.4271,486.7316,2.7,1,850.2026,1116.4862,1347.1154,1024.1834,1865.9704,3392.9334,3352.3363,436.8389,78,1197.1434,572.6958,883.2253,848.9619,910.5365,746.7469,482.3032,1305.3029,671.5783,913.5889,21771.4726,909.8176,1251.2035,4999.1883,3572.865,8,0,0,0,0,0,30.25
0,5,273,511,5.4,83,1247.8547,754.0578,1891.9875,429.1442,3.1,1,573.3691,978.0474,1205.2946,751.4386,1869.8609,3196.0561,3578.8502,375.2528,75,917.0418,535.4714,841.4384,766.5719,679.1031,607.7657,394.6858,1132.8736,520.3114,788.6345,21755.7363,737.4543,891.047,5211.7831,3626.4702,9,0,0,0,0,0,29.16
1,1,73,2,5.2,85,1253.1082,756.1668,1871.7243,424.3996,2.3,1,582.7851,939.6858,1235.7995,798.7866,1859.7405,3214.4373,3582.1659,377.2356,83,952.9161,525.2523,802.2074,744.9325,663.9505,626.8895,384.8445,1189.3657,532.0601,747.1259,21823.9526,745.5743,882.906,5229.7991,3623.6116,9,0,0,0,0,0,27.04
0,3,17,0,5.1,86,1227.8285,747.4466,1888.7457,412.3559,2.1,1,604.1124,936.0291,1229.6463,791.9467,1861.1321,3210.927,3561.9858,358.6363,95,946.0179,534.7185,809.5976,737.843,667.3421,609.266,379.2802,1159.664,544.6128,719.3631,21704.4402,732.1031,851.9628,5171.1187,3623.0384,8,0,0,0,0,0,26.01
0,0,12,0,4.9,87,1245.0117,723.6291,1898.165,417.4617,2,1,574.5239,919.6179,1232.1371,795.4127,1849.1342,3183.0499,3530.4485,345.5134,94,959.8754,543.2206,818.8181,717.809,670.9223,608.6007,380.2372,1168.1227,543.1093,723.5932,21720.356,709.4198,860.7258,5181.0711,3665.3529,8,0,0,0,0,0,24.01
0,0,13,0,4.8,87,1241.3205,744.5846,1891.8945,417.9225,1.7,1,579.5786,942.9838,1269.713,785.8348,1884.8784,3210.9942,3574.1642,345.7879,88,956.3482,543.4827,828.292,741.3354,662.8848,610.4937,368.2695,1209.9106,543.5058,719.7096,21886.5851,733.9145,850.7552,5177.9027,3695.52,8,0,0,0,0,0,23.04
0,0,16,5,4.6,87,1231.3171,730.372,1883.3197,422.4881,2.8,1,555.1782,949.1549,1242.3021,802.8583,1870.5258,3271.1612,3538.8114,355.4541,80,979.4811,533.2904,839.3852,732.4409,676.881,599.1031,364.4265,1220.6537,572.4721,717.287,21847.1043,734.2929,850.9219,5153.9339,3677.3815,7,0,0,0,0,0,21.16
0,0,61,414,4.4,88,1268.6011,717.8252,1880.0284,412.3732,3.3,1,584.5957,924.8106,1256.576,785.4099,1857.9696,3247.723,3536.1952,349.7877,73,1002.0474,518.6282,821.0551,741.6316,662.519,608.3085,345.6253,1214.7713,561.413,728.5998,21835.4579,733.3385,827.6653,5095.2016,3734.9677,8,0,0,0,0,0,19.36
1,0,104,515,4.4,88,1203.8022,712.7969,1870.9007,425.0001,3.4,1,587.5553,912.3292,1231.3751,797.3239,1868.4713,3256.3515,3506.5451,351.0213,71,988.7447,536.278,823.6468,734.2981,688.0547,622.3731,358.8216,1226.2547,584.9132,737.7703,21694.1108,740.5099,807.5067,5076.9352,3684.8501,9,0,0,0,0,0,19.36
1,0,156,723,4.1,87,1203.2563,782.3809,1820.5565,424.2143,4,1,565.0304,956.9915,1284.8379,775.3958,1809.1045,3206.5992,3459.677,396.6582,63,1037.135,575.3958,811.4914,750.3412,690.7959,649.7046,391.0893,1239.7905,557.6823,745.7532,21325.4904,778.0395,793.0545,4975.7798,3610.7266,8,0,0,0,0,0,16.81
0,0,305,1319,4.3,86,1156.4425,854.2957,1794.9118,426.7078,4,1,549.2552,947.8246,1256.7778,844.7149,1787.2017,3117.1485,3392.8947,363.0962,67,1027.9613,556.6777,828.2409,806.272,748.2495,683.0101,418.0787,1183.5917,583.0741,740.8563,20736.4944,801.2848,827.4979,4815.1401,3489.1634,9,0,1,0,0,0,18.49
2,0,338,1525,4.6,86,1257.4486,940.3888,1745.4188,453.3601,2.8,1,567.3772,964.2677,1332.912,884.5469,1758.3705,3079.4218,3255.349,361.5702,58,1066.5096,562.6977,853.1566,789.6188,817.529,712.8186,429.994,1167.3256,597.0288,757.6715,20075.634,849.6216,843.9619,4541.5066,3270.7931,9,0,0,0,0,0,21.16
2,1,292,1373,5.7,82,1350.6488,966.1094,1850.0477,494.6431,3.1,1,600.5563,991.2694,1228.4996,921.5244,1866.2194,3047.3487,3262.6557,389.5371,58,1082.0517,599.3392,861.1681,847.8133,827.3567,687.7563,416.2229,1208.4214,658.9981,859.8304,20446.3703,837.6647,863.557,4589.8018,3271.2268,9,0,0,0,0,0,32.49
4,1,387,1601,6.8,76,1447.1538,986.1775,1899.8099,570.8607,3.4,1,678.5,1029.05,1229.4993,1024.2953,1918.1317,3035.2111,3328.1039,500.997,49,1100.0737,611.755,823.5424,922.908,929.8682,740.1711,455.6882,1170.983,691.2079,911.9568,20606.8195,866.1561,940.4441,4582.5406,3224.8855,9,0,0,0,0,0,46.24
1,5,374,2032,8.1,69,1475.3955,995.5009,1913.6617,624.5612,4.9,1,817.6328,1086.5104,1294.3052,1000.2786,1973.6885,3161.1512,3408.2312,548.6446,47,1098.1899,614.5334,832.0044,991.9336,969.6442,742.988,445.8936,1182.9098,674.5924,920.5647,21364.9399,1010.9629,1075.5463,4803.3829,3446.5191,10,0,0,0,0,0,65.61
3,1,488,2128,9.2,64,1511.4195,1072.5624,2043.1725,669.8404,5.2,1,946.5386,1145.1619,1238.2291,982.2692,1961.3709,3276.4666,3401.7215,667.1555,45,1193.4864,606.5223,845.6334,959.021,969.7932,732.2735,454.6367,1329.4818,666.8781,944.9186,21843.0859,1033.3522,1252.0468,4897.1684,3422.2847,10,0,0,0,0,0,84.64
0,1,500,2305,9,64,1508.4899,1162.7537,2133.3491,680.4622,4,1,1148.6717,1089.7293,1239.8482,1042.4586,2020.2125,3487.4825,3633.6949,782.8029,45,1136.5576,626.1882,897.6781,981.8879,966.5387,700.9637,465.6546,1338.3811,667.0071,956.5268,22814.3529,1038.2123,1458.1629,5145.1055,3547.6374,10,0,0,0,0,0,81
0,0,577,2568,8.3,66,1506.6191,1162.5252,2081.4375,743.8274,5.1,1,1236.7952,1079.2003,1224.176,1061.9128,2043.0751,3537.7086,3669.2037,778.6421,42,1096.5181,672.9735,878.4684,975.464,938.1007,738.5562,491.1525,1327.5682,671.5205,934.1913,23035.9427,987.5076,1690.1062,5271.5208,3598.8097,10,0,0,0,0,0,68.89
3,3,521,2817,8.2,67,1506.7632,1155.4553,2182.9818,731.0663,5.8,1,1521.7438,1096.312,1186.7712,1015.2178,1968.4222,3806.5487,3815.4048,766.4389,30,1105.06,636.2936,887.3167,977.2502,1010.6321,745.986,453.7963,1333.2553,667.1862,975.2359,23799.3671,980.2264,2005.945,5496.2728,3689.7183,10,0,0,0,0,0,67.24
1,3,518,2905,8,69,1557.4264,1104.7912,2263.607,785.4334,5,1,1655.2787,1159.0296,1222.4261,981.2745,2085.9126,4236.9729,4131.1904,751.679,38,1208.9124,671.3751,866.9771,936.8482,947.3277,757.7585,470.5021,1335.8848,651.3365,975.0425,25659.4049,974.2595,2124.7351,5975.6306,4072.7802,10,0,0,0,0,1,64
0,0,559,2530,7.6,74,1560.2339,1134.7696,2360.8008,711.9449,5.4,1,1764.2118,1142.8958,1203.9457,917.0246,2009.5528,4559.1311,4567.427,587.6868,53,1198.3135,630.5138,865.266,932.2723,952.4545,774.6448,465.6634,1350.9998,685.0799,893.2156,27017.4861,1006.3752,2091.2673,6335.8031,4273.5376,10,0,0,0,1,0,57.76
0,1,452,2085,6.7,87,1555.7057,1068.1554,2333.7916,661.1773,5.1,1,1772.2244,1126.4898,1217.0804,892.6823,2071.1157,4704.4081,4725.5447,566.0778,52,1125.0404,635.8688,816.658,949.2016,958.9129,765.9931,434.5419,1302.156,619.1068,969.9063,27642.1723,949.2411,1980.8051,6585.517,4363.9335,10,0,0,0,0,0,44.89
0,1,397,2433,5.6,90,1534.8321,977.3502,2317.7283,696.5415,4.7,1,1622.3993,1049.2932,1237.942,889.6897,2083.4288,4648.0051,4711.7125,487.5073,52,1101.9136,626.1933,844.2819,863.5162,892.566,727.0245,474.7406,1308.8923,635.0098,925.5273,27506.1844,987.7755,1930.7686,6582.5259,4319.0594,10,0,0,0,0,0,31.36
1,0,440,3577,4.6,86,1466.5314,917.6937,2228.593,645.3925,4.2,0,1272.2871,1023.221,1250.7936,907.2445,2021.5503,4243.9138,4405.5944,453.5738,77,1048.9816,623.5291,851.8411,808.1033,858.1571,711.9799,432.9331,1284.0593,617.6469,929.2055,25767.4259,938.3133,1642.0062,5969.0601,4148.1236,8,1.1,0,0,0,0,21.16
0,1,651,3690,2.7,74,1404.3575,902.948,1987.6193,604.1303,4.1,1,756.6925,982.5748,1266.4832,832.0066,1862.7347,3535.0413,3711.3305,400.2001,74,1001.7931,610.3129,853.4055,776.0618,796.8135,667.8848,425.5886,1275.6173,582.4807,827.346,22791.3785,886.5736,1039.4533,5378.69,3635.9879,0,0,0,0,0,0,7.29
0,2,192,440,1.8,77,1236.9816,727.6606,1869.6195,416.8573,2.7,1,601.7897,863.7242,1164.7129,745.1058,1799.9599,3242.122,3557.8561,334.3347,55,966.5249,541.3212,822.914,748.4304,681.684,629.8058,389.7882,1140.5836,552.3206,791.0504,21609.4285,743.0868,872.9949,5252.104,3510.2018,0,0,0,0,0,0,3.24
0,0,64,1,1,71,1238.8282,728.0756,1882.2215,435.232,2.3,0,575.8215,868.3167,1171.4704,736.0904,1761.6908,3262.6782,3564.1626,325.9171,54,936.6493,520.8987,791.9301,752.6952,648.7199,605.5194,360.949,1131.4778,522.6798,777.4446,21574.5238,744.6085,853.0525,5242.1814,3491.2833,0,0,0,0,0,0,1
0,0,22,0,0.6,68,1242.192,734.6206,1865.028,418.3817,2.7,0,615.0374,893.5487,1187.2764,740.9524,1758.7273,3284.0897,3591.682,337.6602,60,952.8536,516.9489,789.4411,732.2088,659.9107,611.2607,372.719,1149.6236,538.4616,753.9466,21662.6619,759.2204,857.2089,5279.6373,3491.682,0,0,0,0,0,0,0.36
0,0,8,0,0.2,64,1226.8702,742.9009,1834.4035,453.0656,2.6,0,618.0864,869.7399,1188.806,764.0955,1740.228,3262.5844,3558.483,325.7028,63,931.827,513.1759,799.1059,732.9154,653.4999,608.7338,390.9537,1165.4329,509.7657,763.1149,21559.3805,750.297,842.4358,5245.155,3526.2235,0,0,0,0,0,0,0.04
1,0,7,0,-0.1,62,1247.8745,738.7076,1845.7384,464.8214,2,0,634.5396,870.0189,1148.6678,775.3376,1771.6965,3295.5501,3512.1786,314.5538,65,941.2125,523.9968,787.8475,739.7202,649.1537,613.7924,375.9943,1186.1438,512.9918,741.6304,21662.6943,753.1538,834.1693,5240.3604,3563.152,0,0,0,0,0,0,0.01
0,0,20,4,-0.8,62,1227.3408,739.2823,1857.4914,452.0442,0.8,0,624.9724,882.6215,1174.0966,761.2257,1773.448,3233.89,3481.0746,296.8658,62,957.358,519.3437,789.6466,741.2194,644.2159,600.6916,374.8304,1166.6024,508.001,716.6397,21530.8217,735.9549,844.6681,5243.9139,3547.0606,0,0,0,0,0,0,0.64
0,0,46,209,-0.6,60,1235.5555,751.0333,1884.1558,452.294,1.7,0,627.3535,864.3095,1176.4329,755.8251,1744.4441,3216.9336,3470.2078,296.3804,63,964.5702,534.477,794.2662,744.6449,637.0803,612.309,385.3327,1165.303,526.6404,744.5283,21479.6887,745.6715,863.3976,5227.0438,3536.0451,0,0,0,0,0,0,0.36
0,0,76,285,-0.7,59,1221.0225,754.4085,1866.7397,428.0125,2.4,0,610.5073,878.8029,1184.0635,745.4144,1745.3541,3190.0905,3441.2101,307.9132,60,970.0349,564.9177,807.1237,694.0886,663.8259,610.653,386.2416,1185.3447,524.8658,723.3788,21291.6079,742.6004,869.7462,5114.2848,3527.5615,0,0,0,0,0,0,0.49
1,0,114,484,-1.2,64,1199.0208,722.9275,1840.4369,440.2608,1.5,0,618.5291,890.2466,1163.5474,763.3828,1760.0082,3171.177,3391.5776,292.0479,60,1031.6169,555.2919,802.3326,726.7275,650.5603,591.6146,368.7472,1141.2547,524.304,742.3535,20938.1177,732.4177,855.5643,5004.1104,3430.5321,0,0,0,0,0,0,1.44
2,1,199,816,-1.4,64,1160.2025,765.9794,1838.633,438.2692,0.9,0,620.2306,903.1762,1185.1364,733.3908,1766.2636,3101.5703,3360.6478,298.7483,55,1034.6631,534.2685,780.224,719.5886,678.6819,597.0914,397.8533,1125.0711,555.9961,728.9504,20568.9245,747.2236,853.5973,4904.5505,3311.9857,0,0,1,0,0,0,1.96
1,0,255,1181,1.1,58,1234.338,809.1673,1845.677,498.3671,2.1,1,639.2227,899.0075,1202.1055,778.9179,1764.6749,3065.1096,3246.6882,290.0442,45,994.9448,542.1961,759.7436,711.8973,728.3918,623.3057,411.3331,1176.8688,557.8845,763.6962,20293.6333,756.6294,859.1844,4721.6319,3238.6449,0,0,0,0,0,0,1.21
4,3,226,1043,3.7,51,1261.7486,845.6742,1821.7893,453.5666,2.5,1,650.3217,921.7122,1198.2248,838.1691,1739.0187,2987.7922,3235.4951,353.3981,69,1013.2751,536.517,746.0125,767.7108,769.1876,660.6998,397.0727,1204.5017,555.7627,778.3436,20099.7404,783.1505,851.4776,4640.3394,3209.0554,0,0,0,0,0,0,13.69
2,1,248,1211,5.6,46,1325.5773,922.5212,1898.4166,528.4128,3.1,1,776.212,960.2202,1233.9535,863.2938,1836.7148,3055.6159,3281.4102,445.821,66,1112.8007,545.8917,743.0317,873.9649,745.4673,661.2113,387.1128,1268.8621,642.5475,873.4002,20657.5538,863.3592,969.8688,4682.8732,3308.0837,0,0,0,0,0,0,31.36
3,2,368,1598,6.9,35,1392.9486,995.0196,1982.8424,596.8783,5.2,1,769.9895,1030.7491,1251.6123,970.681,1789.3304,3244.5788,3371.0862,545.9187,62,1187.4206,557.6109,825.0234,858.4851,829.2645,686.5735,415.6215,1397.691,612.0413,900.6114,21432.8675,861.1975,1222.7996,4925.8549,3328.5352,0,0,0,0,0,0,47.61
0,1,390,1650,7.7,41,1432.6014,1053.1476,2035.7735,601.9875,5.5,1,1001.5983,1125.2075,1277.2556,993.0028,1840.6728,3401.7834,3405.7381,608.7802,58,1163.1447,568.3552,871.1388,849.5511,820.9513,695.9692,388.0259,1311.2705,588.701,873.1464,21972.5863,888.1566,1453.3381,5101.5,3443.2466,0,0,0,0,0,0,59.29
2,9,395,1722,8.5,43,1544.0011,1083.2856,2069.8674,572.3596,6.2,1,1067.8143,1152.9238,1153.7469,1033.8843,1872.2941,3560.1468,3509.8606,748.203,45,1158.9887,570.0694,854.7006,887.5909,833.889,641.27,422.2684,1375.2832,597.9782,854.1832,22574.1258,853.7433,1726.3114,5038.0498,3604.6228,0,0,0,0,0,0,72.25
4,3,371,2015,8.8,44,1468.3845,1077.6148,2111.6512,525.1746,5.2,1,1222.3153,1153.4522,1187.4043,995.0265,1911.0604,3543.5084,3576.3141,770.5286,48,1146.275,616.2808,818.3339,857.6677,788.0869,650.2483,400.1523,1402.9557,629.0168,833.7951,22907.7979,848.8186,1942.332,5203.3423,3690.5813,0,0,0,0,0,0,77.44
6,3,475,2252,8.5,48,1618.923,1072.9959,2146.5622,601.1507,5,1,1519.1412,1075.814,1234.6173,958.2556,1837.7017,3889.9813,3640.8877,797.0867,46,1129.198,572.851,812.9275,823.8414,815.4254,658.3476,436.1318,1337.6811,630.4316,882.2808,23868.976,831.932,2270.5456,5541.9235,3855.3155,0,0,0,0,0,0,72.25
3,1,387,2228,8.1,47,1613.083,1071.7286,2156.9978,592.0664,4.4,1,1876.8244,1085.0512,1269.8612,983.1231,1895.0372,4258.9917,3904.8296,763.9702,46,1126.3734,600.8679,879.7394,831.4402,824.1463,636.5221,410.0905,1332.301,614.1333,859.3588,25265.3718,866.2944,2476.0022,6035.9212,4068.2103,0,0,0,0,0,1,65.61
5,5,429,2325,6.7,50,1558.9899,995.3036,2168.205,668.4861,2.9,1,2132.4021,1071.1742,1210.2231,922.7146,1972.9599,4627.4783,4132.64,623.329,52,1153.9108,576.4692,867.5195,784.4431,850.9811,646.5563,374.7034,1315.3445,658.3756,840.2702,26385.1141,862.1997,2738.099,6372.9611,4236.5354,0,0,0,0,1,0,44.89
0,2,359,2211,5.7,55,1487.243,1002.4751,2191.4067,646.3054,2.3,1,2045.2481,1078.5064,1219.5149,899.6831,2037.4672,4818.5909,4216.7689,569.5068,44,1088.6604,577.8588,836.228,776.4973,816.046,635.2096,398.0785,1364.5034,632.7858,801.9533,27050.5956,823.76,2602.4115,6560.4201,4374.1954,0,0,0,0,0,0,32.49
1,1,421,2617,5,58,1459.0814,878.93,2192.7428,575.5364,2.1,1,1754.8946,1040.1118,1182.5893,878.1119,1995.5624,4647.0876,4119.1207,493.2864,30,1103.4615,616.0914,807.4241,757.8718,837.0288,670.6694,405.3992,1336.309,610.3244,789.6552,26420.9391,827.8981,2310.1696,6400.1868,4270.8484,0,0,0,0,0,0,25
1,0,416,3086,4.1,64,1448.0987,873.0373,2094.4738,507.8311,1,0,1355.8134,995.0687,1188.3892,840.5624,1985.1991,4326.7045,3937.3641,459.1802,34,1082.1975,600.6288,839.9294,776.3605,786.6014,659.553,383.2791,1267.0324,582.0841,787.7319,25034.027,830.2652,1840.1479,5921.6571,4053.4973,0,0,0,0,0,0,16.81
0,0,514,2974,3.6,73,1366.7087,829.8333,1995.4164,492.2196,1.8,1,827.54,920.5695,1137.0082,822.2223,1909.048,3518.6344,3628.2215,423.8661,35,1063.4332,577.0572,845.9264,744.1632,736.8283,640.6504,380.483,1271.5244,576.1008,774.2708,22764.2058,803.3878,1268.2641,5245.4828,3829.1696,0,0,0,0,0,0,12.96
4,2,173,356,3.3,80,1239.5199,735.0072,1867.8107,444.7704,2.4,1,639.4136,870.5925,1149.4781,762.6975,1862.7896,3211.1364,3474.3297,285.6309,34,1046.8249,510.5328,851.6422,669.8461,640.4694,595.0096,370.7619,1141.8409,517.2708,728.6022,21900.3098,707.3625,1089.034,5375.498,3727.3846,0,0,0,0,0,0,10.89
2,5,83,0,3,81,1261.3983,754.0292,1860.1189,433.3293,1.6,1,672.553,881.7031,1135.0917,761.4431,1899.5317,3204.9561,3522.9396,270.4714,37,1020.1322,503.9601,841.4618,687.3378,671.6992,616.7708,380.7579,1176.4019,526.7614,745.4918,22009.8362,682.4343,1056.3404,5357.6676,3726.8221,0,0,0,0,0,0,9
0,1,19,0,2.8,85,1217.473,754.5058,1821.1808,427.1563,1.7,1,660.8273,881.7155,1127.2291,758.2675,1906.8244,3204.577,3525.5264,270.8519,54,1035.0474,498.6068,824.8727,690.5924,658.0441,609.3106,388.1269,1164.1543,506.1637,707.605,21926.0826,719.1183,1016.81,5342.5509,3743.7958,1,0,0,0,0,0,7.84
1,0,18,0,3.3,84,1237.147,743.1839,1800.5391,451.6705,2.3,1,686.9052,898.9568,1135.2512,754.3087,1903.9531,3193.5892,3572.005,280.1915,41,1032.5561,496.345,842.9444,717.5283,661.355,596.4318,386.9422,1164.2131,512.9361,708.7372,21964.7979,700.5857,1031.9607,5351.6674,3741.684,7,0,0,0,0,0,10.89
0,1,10,0,3.5,83,1213.6339,740.2734,1809.4586,463.4999,1.6,1,667.43,882.9264,1155.0998,757.1842,1924.8831,3218.0804,3557.4093,280.611,43,1039.5843,487.037,850.2742,727.0044,667.1809,595.0969,372.2636,1141.3234,491.2576,734.8339,21973.2893,703.8658,1061.7484,5363.4623,3745.0383,8,0,0,0,0,0,12.25
1,0,32,10,3.6,83,1221.5354,747.6134,1806.7516,470.2371,0.9,0,632.6795,888.8515,1188.0861,742.6425,1921.9374,3226.5026,3519.5519,298.2463,42,1044.5034,494.6185,827.0525,750.799,667.8018,580.2835,370.958,1157.4782,513.7445,738.3322,21962.9506,695.4619,1021.766,5337.0036,3772.1899,8,0,0,0,0,0,12.96
0,0,68,539,3.7,84,1197.0005,735.5564,1803.8483,468.4594,1.7,1,659.7241,859.2744,1212.6358,733.933,1910.1239,3169.1051,3507.0202,309.3009,42,1057.5017,491.3295,856.8373,734.2424,675.9291,644.3522,363.3308,1165.9685,546.0864,735.8116,21878.2982,720.8771,1038.0829,5325.464,3799.7677,8,0,0,0,0,0,13.69
0,0,171,757,3.7,86,1232.2576,737.5995,1808.7389,467.1934,1.7,1,674.0428,885.4962,1169.6789,781.3382,1897.4036,3165.7333,3469.7658,297.2687,42,1038.8019,528.712,888.209,719.7174,695.2896,627.2861,398.8516,1173.8129,560.6246,772.4181,21747.6345,722.041,992.6291,5252.9764,3746.946,8,0,0,0,0,0,13.69
3,1,347,1977,3.8,85,1267.8896,826.9863,1787.7245,475.5839,2,1,701.7268,1002.9005,1206.7433,832.3991,1872.6552,3142.1363,3373.9755,304.3373,45,1130.4795,569.9517,836.9674,854.4431,782.4464,665.9891,387.4436,1235.4509,601.359,825.546,21521.8777,773.4592,1032.7786,5182.9231,3659.1226,8,0,0,0,0,0,14.44
