"y","f45","m20","f50","m25","temp","bus_passenger","past_return","m30","m50","wet","X16_17","f20","m55","sub_passenger","X17_18","m0","m70","m5","m40","f70","sunny","f60","f65","f25","f0","m35","m45","m65","m60","f40","f35","f30","f15","f55","wind","most_use","dust","cloud","X11_12","rain","X14_15","temp.sqr","X13_14"
0,999.9461,3060.5916,837.7435,3461.494,1.1,723,0,1987.1486,884.6691,74,0,5014.7695,776.5617,3962,0,531.9859,876.2562,873.1528,994.5742,1199.8616,1,753.9444,618.7889,3702.9449,408.4166,1515.8027,1045.0666,450.1245,607.2116,788.8963,1354.3022,1898.2962,1002.9422,787.7225,2.8,21995.3497,29,9,0,0,0,1.21,0
1,979.5203,2813.8935,792.4223,3518.1665,0.9,362,0,1926.8968,845.0835,75,0,4899.2655,744.7992,1166,0,497.0972,871.3815,609.4041,896.9688,1186.8485,0,721.0197,598.7396,3708.7899,403.045,1424.2559,1037.7303,441.0624,579.0217,740.4864,1286.4655,1918.2531,810.8642,753.3699,1.5,21495.9867,28,8,0,0,0,0.81,0
0,761.3617,2724.7673,717.6586,3416.9302,0.6,203,0,1768.6366,749.8151,75,0,4984.0756,743.2161,319,0,414.5938,783.018,470.2152,895.762,1145.3585,0,635.2793,505.2386,3580.1829,343.2253,1333.3334,970.2347,424.8363,537.363,711.5363,1181.4152,1884.8524,624.7277,673.1856,1.3,20874.1936,27,9,0,0,0,0.36,0
1,775.1001,2761.1498,711.7672,3449.8626,0.7,65,0,1765.9561,766.7922,81,0,5007.5642,709.9803,1,0,426.6739,782.3677,444.4648,884.8557,1212.3185,0,641.0496,512.173,3637.2328,332.3311,1298.8684,963.4141,418.9969,524.4742,698.8754,1207.9439,1887.471,605.8332,662.4176,1.6,21016.0488,30,9,0,0,0,0.49,0
0,785.4322,2788.5948,684.1675,3456.5987,0.7,17,0,1747.6222,779.3861,81,0,4980.5129,705.5771,0,0,441.5134,793.1148,428.2473,872.2138,1187.8481,0,638.1279,519.4533,3665.298,345.1318,1292.2232,961.2036,414.6474,523.2548,727.4408,1238.0208,1892.3083,582.792,666.8511,1.3,21061.1789,31,9,0,0,0,0.49,0
0,775.7705,2766.1461,703.6787,3478.9939,-0.4,19,0,1736.8592,809.4018,77,0,4990.509,734.9129,0,0,458.0187,772.5876,439.4328,890.5016,1209.5271,0,636.5435,506.6489,3660.8975,340.5756,1299.4078,972.9738,417.1738,521.8646,710.2491,1229.7883,1920.5468,612.6588,651.9989,2.4,21083.1486,30,0,0,0,0,0.16,0
0,781.8964,2801.692,692.8638,3470.7597,-1.6,13,0,1753.8279,799.5994,78,0,5009.4618,700.7751,0,0,450.7315,795.8666,445.6092,887.1485,1197.8386,0,633.1964,506.116,3645.3716,346.8314,1304.0884,963.7398,408.4671,524.7697,703.2089,1233.1164,1906.5811,605.7831,655.9734,2,21124.8989,27,0,0,0,0,2.56,0
0,788.2734,2779.9815,704.1759,3507.3218,-2.2,37,0,1744.4878,795.2073,76,0,5006.1417,705.018,12,0,446.1981,775.9919,433.3701,867.3928,1176.5258,0,630.0459,492.5156,3644.9303,346.6203,1310.1349,1006.9669,417.227,518.97,708.6911,1208.7816,1913.1474,584.2396,669.6746,2.5,21114.927,40,0,0,0,0,4.84,0
0,823.8623,2804.2118,697.6113,3528.7522,-2.9,73,0,1755.528,823.1289,74,0,4987.1576,727.137,533,0,445.893,811.6538,436.69,922.3312,1188.0812,0,652.5745,517.363,3658.787,346.2872,1302.2315,1001.119,443.7448,520.1243,729.2817,1209.1864,1936.3364,608.1986,664.3869,3.3,21182.1909,30,0,0,0,0,8.41,0
0,845.7905,2743.7162,718.2116,3460.1136,-3.6,165,0,1757.5362,859.3558,73,0,4950.9677,801.5231,879,0,462.159,810.804,457.1604,929.9184,1204.6782,0,665.3061,531.4881,3614.7621,349.9687,1358.1896,1011.561,455.1808,559.0654,756.5117,1277.9817,1956.8949,581.5113,691.5141,2.6,21120.162,33,0,0,0,0,12.96,0
0,926.4106,2700.5523,801.5529,3341.18,-4,409,0,1771.1274,952.5671,76,0,4735.728,948.0406,2390,0,497.5077,819.309,489.7856,1006.0616,1270.5529,0,672.485,567.9657,3485.6262,393.2866,1409.4014,1171.3598,471.0293,608.9792,762.7603,1283.4648,1936.5794,621.6162,786.05,2.5,20663.6595,37,0,0,0,0,16,0
2,1050.9343,2567.7235,911.8173,2885.0788,-4.6,703,0,1673.442,1030.6452,75,0,4435.8508,923.6226,4454,0,429.8143,862.0225,708.9889,1050.2679,1310.776,0,761.902,569.5154,3148.3347,411.0521,1439.1881,1247.1875,528.4385,656.0574,898.8889,1373.5342,1764.2484,755.4508,817.9676,1.9,19287.4005,42,0,0,0,0,21.16,0
0,1169.6089,2525.5709,933.4412,2692.5035,-4.3,563,4,1657.2913,1049.6416,73,0,4089.8537,1016.4731,2763,0,476.2704,895.6861,802.3288,1067.1779,1362.727,0,771.5786,623.2557,2878.7932,436.1389,1484.9312,1271.5629,507.5462,735.4294,1023.4973,1351.6933,1700.6607,742.958,901.2309,3.8,18381.2978,41,0,0,0,0,18.49,0
0,1149.9966,2566.0131,988.5911,2649.8149,-3.5,339,5,1662.6421,1116.5761,66,0,4018.2643,1080.6244,1469,0,564.9719,882.974,745.1764,1142.6576,1389.6236,0,805.8685,602.1127,2853.2876,401.6917,1626.0089,1334.0195,535.5387,752.9536,1124.0373,1417.7404,1726.2785,707.7921,975.3952,2.8,18520.0498,43,0,0,0,0,12.25,0
1,1169.7304,2691.9563,969.2849,2658.0089,-1.9,308,3,1649.5387,1104.4923,55,0,4008.8564,997.706,1379,0,565.6571,842.2518,871.9803,1203.1293,1418.5423,0,790.0707,563.289,2936.7126,450.879,1552.6038,1308.7639,506.5349,770.371,1119.5857,1472.2093,1713.4265,769.4529,928.1541,3.2,18683.3125,42,0,1,0,0,3.61,0
0,1216.4054,2795.5505,967.2959,2720.6444,-0.6,370,1,1658.6124,1094.7253,45,0,4202.652,1018.4863,1599,0,433.2093,896.2076,870.0727,1156.5536,1323.5624,0,808.3733,586.3449,2971.0811,490.2858,1497.8116,1313.2655,493.4305,768.8867,1054.4294,1468.1053,1695.3672,1064.8502,930.3996,2.5,19009.8245,43,0,0,0,0,0.36,0
0,1239.7109,2844.3175,993.7276,2704.3944,-0.5,467,1,1656.7619,1142.2775,43,0,4289.9368,1120.3341,1782,0,429.6683,894.3292,989.5104,1171.0539,1423.9683,0,816.125,632.3722,3010.1518,497.7917,1506.2213,1326.4952,518.293,794.5583,1098.4005,1465.6131,1759.9491,1102.9943,1014.2967,2.9,19237.3459,43,0,0,0,0,0.25,1
2,1216.8104,2991.9275,1053.8112,2684.0141,0,409,2,1687.9267,1180.6273,37,0,4528.7112,1063.6873,1826,0,454.1507,974.4273,937.4322,1293.9246,1356.8135,0,843.3569,637.2655,2990.4077,570.3768,1569.0751,1339.2199,491.0259,744.8914,1105.8834,1468.4375,1747.3041,1232.4237,1048.0621,3.6,19667.8039,45,0,0,0,1,0,0
1,1182.3616,3013.6792,1031.6571,2816.5996,0.9,534,1,1684.6875,1160.9242,32,0,4624.7426,982.3819,2153,0,486.001,873.5649,1068.2919,1260.19,1363.4909,0,867.7802,665.3859,2983.4293,602.7906,1632.6032,1305.28,552.0688,755.3437,1031.82,1473.7527,1740.7127,1546.4401,1045.2699,3.5,19970.2068,52,0,0,0,0,0.81,0
3,1122.2438,3258.2331,956.938,2808.911,0.7,543,0,1699.522,1059.9317,29,1,4815.212,970.1476,2758,0,521.1488,877.7466,1374.2412,1269.5939,1307.8821,0,775.1386,578.8968,2975.8739,633.0531,1582.6272,1227.5617,562.3241,730.1684,957.4987,1409.7165,1672.2686,1858.1393,977.017,3,20222.3643,36,0,0,0,0,0.49,0
1,1026.0213,3736.9267,882.2542,3008.4172,-0.4,654,1,1699.5822,1065.7813,29,0,5033.8087,951.0715,3630,1,470.0364,886.4459,1558.3154,1295.1382,1276.415,0,746.8165,591.7059,3154.2415,579.4513,1699.7198,1269.0243,507.3438,702.3097,892.226,1383.1168,1704.994,2189.9791,896.1653,2.8,21420.8069,35,0,0,0,0,0.16,0
3,1146.1821,4175.1044,941.8321,3700.5412,-1.7,905,0,2077.9551,1078.443,31,0,5798.6708,1041.3257,4137,0,471.4909,801.7977,1622.1074,1379.2063,1290.1995,0,745.109,622.002,3973.6604,505.1516,1909.7167,1403.997,478.6264,721.0145,1015.6965,1501.48,2123.0683,2240.3257,917.0961,2.2,25260.1969,34,0,0,0,0,2.89,0
2,951.9932,4419.1781,855.3406,3839.9021,-2.6,730,1,2093.9431,1000.8044,35,0,6041.0025,889.6418,2757,0,499.3686,840.2927,1557.8975,1237.8793,1262.536,0,746.7407,571.6492,4167.7493,537.752,1760.4638,1246.116,497.7653,673.3507,880.7411,1409.6378,2169.1348,2253.256,938.6701,0.7,25901.0115,33,0,0,0,0,6.76,0
0,960.5351,4050.6744,825.7104,3759.2817,-2.5,652,0,2158.7032,989.9876,34,0,5777.427,829.998,3519,0,482.9153,790.273,1269.1329,1114.4729,1226.7881,0,732.5094,595.7314,4063.2589,469.6017,1628.7147,1224.347,489.8588,637.75,849.1998,1394.9223,2048.6651,1904.7227,895.873,2.5,24881.6473,26,0,0,0,0,6.25,0
0,915.8512,3229.9279,827.717,3591.9289,-3.5,824,0,2055.1527,891.6476,37,0,4976.072,784.0163,4445,0,530.3913,824.7854,849.88,1053.7061,1179.2421,0,705.2109,557.9976,3757.592,415.4266,1508.3825,1122.9576,463.3358,653.1591,816.937,1346.114,1966.2933,985.2175,810.0082,0.8,22431.4633,30,0,0,0,0,12.25,0
1,910.2341,3015.9655,769.299,3559.623,-4.4,384,0,1921.5068,829.5264,41,0,4907.8057,754.1582,1263,0,464.2915,825.1418,555.8951,1036.0955,1179.462,0,719.7761,556.9318,3695.7545,452.6118,1373.7068,1056.3934,463.4324,627.6015,805.8697,1351.0216,2054.8981,818.371,750.2842,1,21880.282,39,0,0,0,0,19.36,0
0,712.8872,2741.6409,732.9114,3445.6412,-5.1,171,0,1814.2849,740.6995,42,0,4923.6254,697.7786,304,0,430.4211,772.3474,493.0383,894.8169,1189.3007,0,655.5735,481.9518,3633.3975,337.0844,1260.9501,961.1983,410.0242,553.6753,712.0011,1226.3562,1900.2941,618.6153,669.7334,1.5,20946.1903,38,0,0,0,0,26.01,0
0,707.5146,2804.8499,718.6989,3471.05,-5.6,65,0,1816.806,742.1624,45,0,4946.6068,676.3594,1,0,463.7496,781.3908,485.2308,912.2503,1182.2962,0,660.1451,476.1428,3617.2127,338.3385,1231.2925,961.5483,413.5405,522.324,691.204,1263.7848,1906.1708,638.3783,676.7742,1.3,21057.7735,39,0,0,0,0,31.36,0
0,701.5286,2803.609,717.0778,3447.8615,-6,17,0,1798.4028,756.5019,48,0,4938.8003,686.2011,0,0,482.5646,782.5851,517.4785,917.9087,1207.2392,0,660.0677,474.5378,3654.633,346.4119,1212.7513,949.3753,414.4396,524.8788,703.2812,1237.7062,1921.6897,670.9914,690.6971,1.3,21015.4538,37,6,0,0,0,36,0
0,695.8045,2798.212,721.3048,3435.3492,-6.6,19,0,1784.7372,766.1009,49,0,4936.599,687.2364,0,0,475.468,781.3408,493.4241,909.1889,1200.7445,0,644.3496,484.7861,3691.7005,349.0026,1215.3463,958.5225,409.597,501.0067,699.9549,1258.0358,1950.5218,668.6242,676.8048,2.2,21070.5018,35,0,0,0,0,43.56,0
0,704.1617,2839.5731,709.6823,3440.3751,-7,13,0,1750.2316,742.4207,52,0,4943.5125,688.3981,0,0,499.4808,776.3321,500.7314,909.9922,1217.0649,0,642.6093,469.9149,3698.9595,370.6127,1226.9726,960.3698,398.82,515.8853,709.6838,1273.593,1935.9849,678.6348,680.5889,1,21109.2023,36,0,0,0,0,49,0
0,711.3062,2820.9895,717.0835,3451.7501,-7.2,37,0,1744.212,733.7693,52,0,4987.5214,712.1095,12,0,491.2428,777.9506,499.6189,928.8003,1200.6546,0,650.1219,455.1418,3705.7365,381.632,1211.9458,974.0201,407.5604,524.7709,717.9554,1268.6953,1945.8215,670.3431,699.9952,1.9,21136.6721,42,0,0,0,0,51.84,0
0,730.8193,2842.5515,725.108,3478.0602,-7.3,73,0,1763.6548,723.1921,54,0,4976.4909,711.5819,533,0,489.5298,792.1598,481.4079,934.6902,1206.3331,0,656.8425,481.4927,3738.8821,404.7311,1239.7007,999.5204,413.3529,521.3198,718.1476,1260.0986,1980.2451,666.1173,699.1136,1.8,21279.6839,35,0,0,0,0,53.29,0
0,713.6146,2825.7755,743.6827,3449.5003,-7.6,165,0,1765.5455,794.6455,55,0,4927.9203,791.3077,879,0,456.4535,812.1216,500.7994,922.2871,1191.4505,0,689.5152,516.3436,3706.9504,364.1278,1245.02,990.0505,425.3057,530.958,759.3347,1289.5483,1947.9,646.3455,729.8877,2.4,21158.1603,40,6,0,0,0,57.76,0
0,811.2247,2786.3893,832.0302,3343.4782,-7.7,409,0,1778.6537,923.3035,57,0,4822.5069,825.7137,2390,0,426.4479,799.4512,457.4312,1060.4327,1234.1795,0,709.0737,504.9579,3566.3979,424.6022,1409.0259,1145.8054,446.152,590.1475,809.3612,1297.6226,1900.0812,652.1441,840.5197,2.3,20904.1557,41,7,0,0,0,59.29,0
1,884.67,2577.6412,924.6223,2930.9373,-7.5,703,1,1620.1198,1067.3595,58,0,4545.3299,885.5022,4454,0,402.2292,850.2804,596.2558,1070.84,1270.5417,0,763.5693,530.0965,3203.5405,450.2952,1373.2947,1093.0194,503.9147,690.2943,885.6897,1336.2544,1828.1569,690.2456,894.4149,2.6,19415.2747,44,7,0,0,0,56.25,0
1,951.2107,2504.3141,961.8928,2718.9466,-6.4,563,1,1555.5334,1124.7572,56,0,4190.6382,987.0627,2763,0,445.0286,920.0955,676.0576,1089.6847,1372.3668,0,786.12,565.6465,2922.5586,513.298,1338.0577,1250.0208,546.9377,713.9206,960.1705,1361.8976,1709.1042,696.807,932.4923,0.9,18301.0504,31,7,0,0,0,40.96,0
0,1056.0268,2575.883,976.2988,2741.5037,-4.4,339,5,1564.3917,1068.1668,50,0,4145.0578,1022.4542,1469,0,435.2444,909.8634,755.8631,1170.7645,1388.2712,0,826.4779,584.6982,2833.1156,480.8359,1448.5316,1269.4163,544.8752,719.9369,1052.7098,1465.8649,1720.2381,821.3495,980.5778,1.3,18494.5864,44,8,0,0,0,19.36,0
2,1092.4421,2610.7795,965.6046,2697.6369,-2.4,308,1,1592.4525,1056.1659,46,0,4107.8265,1017.8358,1379,0,516.8689,936.9902,883.0221,1259.185,1364.9849,0,823.1101,623.0919,2958.7394,517.5629,1439.6284,1204.6195,507.085,710.4745,1133.1315,1435.3185,1617.9179,910.7332,1006.2098,1.5,18460.2996,46,10,1,0,0,5.76,0
0,1059.2734,2861.982,998.6057,2742.3477,-0.6,370,0,1603.4921,1056.7712,41,0,4277.7087,940.0276,1599,0,432.2067,978.1981,757.1266,1198.9597,1234.861,0,789.9385,619.2322,2968.0072,488.8472,1483.1251,1232.9358,503.3555,749.1417,1089.3076,1453.2256,1683.5546,980.6779,937.6466,2.3,19073.443,54,10,0,0,0,0.36,0
0,1086.3815,2921.7887,1010.9872,2726.1302,0.5,467,1,1671.4248,1169.2213,37,0,4358.3839,1029.7398,1782,0,467.2198,950.5563,937.2301,1196.0328,1238.3729,0,817.3868,611.5315,2865.9786,632.8631,1521.8152,1328.1765,516.0204,743.1703,1126.269,1521.5787,1654.6865,1147.1794,990.2168,2,19241.7866,52,10,0,0,0,0.25,1
0,1130.2733,3029.5296,1033.8839,2752.27,1.3,409,1,1728.0743,1130.985,35,0,4520.3603,1001.8198,1826,0,523.4519,961.8978,1004.7249,1243.6034,1251.788,1,818.6951,619.8731,2883.6704,580.2782,1510.499,1314.2073,552.1517,734.7522,1152.9498,1522.5026,1752.1457,1354.9482,1006.2126,2.3,19699.0519,51,10,0,0,1,1.69,0
1,1088.9487,3088.8297,996.866,2861.2712,1.7,534,0,1729.8699,1054.2821,36,0,4615.5504,928.5539,2153,0,523.4234,944.3051,1200.7496,1241.8475,1327.7908,1,810.0181,610.056,2964.5801,574.8059,1541.0543,1290.724,537.0426,703.9489,1094.2499,1544.8454,1734.3122,1536.2369,1004.2336,1.5,20080.3132,49,10,0,0,0,2.89,0
1,1060.5371,3218.7427,973.3887,2938.594,1.8,543,0,1712.6398,1026.7982,36,1,4898.5381,976.748,2758,0,462.081,925.7484,1370.8304,1209.665,1277.2771,1,774.7603,577.2199,2991.8163,541.2881,1560.9858,1226.5677,531.5554,680.9115,1039.0558,1415.5244,1648.9586,1802.8236,959.1355,1.3,20385.7997,49,10,0,0,0,3.24,0
2,996.8984,3592.0114,932.8818,3081.7565,1.4,654,0,1729.9652,1006.8772,38,0,5166.1776,985.0915,3630,1,517.6759,905.2865,1708.9523,1202.3741,1270.6503,1,746.9095,583.7802,3189.9537,504.9309,1602.4372,1240.6573,478.1139,680.438,1004.9255,1433.8211,1752.6285,2114.3699,919.3602,1.2,21548.7512,50,10,0,0,0,1.96,0
0,1061.4715,4045.7786,1012.0697,3632.8523,0.7,905,0,2067.4543,978.198,42,0,5840.3126,974.52,4137,0,476.6288,915.633,1878.2507,1216.5459,1235.673,0,752.8192,610.5533,4007.6916,458.4481,1690.9901,1284.3955,505.533,688.5434,1065.8853,1632.7299,2206.7941,2328.6729,971.0346,2,25124.6035,73,10,0,0,0,0.49,0
0,1052.2321,4130.0855,946.7451,3848.3147,0.1,730,1,2101.4152,924.0806,42,0,6094.8715,918.758,2757,0,473.301,882.3974,1799.2747,1131.2558,1231.2718,0,704.3916,603.7624,4106.3751,434.1231,1632.2916,1211.9287,471.6176,675.8487,980.8542,1648.1679,2138.6823,2301.9008,850.6365,1.3,25700.2038,82,10,0,0,0,0.01,0
1,1062.8854,3839.492,908.1559,3763.9719,-0.6,652,0,2034.7251,911.6234,44,0,5873.572,907.1108,3519,0,486.9643,882.0477,1485.5817,1146.0455,1247.5894,0,744.3104,615.0753,4059.1331,461.3982,1521.6794,1176.7038,487.8744,588.2312,941.1628,1540.7638,2075.4238,1942.693,830.883,1.6,24708.7611,78,9,0,0,0,0.36,0
1,931.2939,3155.8753,875.9373,3534.1431,-1,824,1,1944.6477,924.0112,46,0,5143.4073,870.0983,4445,0,492.7192,892.3545,842.9634,1114.4628,1226.8523,0,747.4844,600.2293,3809.9785,455.1051,1523.1841,1173.1242,460.746,600.2506,923.382,1419.2462,2035.6102,1128.991,838.5855,2,22566.0924,68,8,0,0,0,1,0
1,851.1446,2888.0512,828.5044,3534.5626,-1.3,384,0,1871.5158,832.5151,46,0,4978.618,810.0104,1263,0,467.948,881.1481,617.4476,1043.1623,1162.5476,0,718.5013,585.3484,3749.5508,460.7364,1353.0831,1098.9758,428.6366,568.3649,881.9749,1356.5203,1985.1965,800.6874,769.7463,2.2,21717.0983,67,7,0,0,0,1.69,0
0,733.4287,2725.8432,726.2676,3505.2319,-1.9,171,0,1805.2209,738.7464,48,0,4996.1149,734.4792,304,0,486.8413,812.207,485.1722,911.5343,1168.7657,0,624.9407,525.774,3681.0111,311.6862,1312.6947,1001.2015,426.4844,551.5991,731.6472,1222.6284,1873.6803,657.2524,711.664,1.2,21122.4254,69,8,0,0,0,3.61,0
0,724.9956,2765.4938,728.9382,3497.8968,-2.5,71,0,1809.4288,736.2446,53,0,5039.1197,741.1644,0,0,458.345,796.1369,495.0426,883.1899,1133.0606,0,639.6066,505.4817,3692.5747,327.3134,1281.6702,1013.7634,442.0276,526.3638,725.8642,1235.1833,1899.173,677.9427,692.9651,1.7,21220.5403,66,7,0,0,0,6.25,0
0,728.1194,2786.1166,740.8782,3499.6137,-3.1,23,0,1830.4885,718.045,53,0,5004.5189,713.5802,0,0,477.0877,780.6793,476.8808,868.5323,1130.471,0,632.9334,504.6834,3684.6999,340.2212,1269.0922,1013.8123,422.3068,521.766,714.7589,1239.2033,1905.1784,694.4675,681.3852,1.5,21218.9115,70,0,0,0,0,9.61,0
0,719.3336,2818.2734,720.3157,3534.4788,-3.7,17,0,1811.3189,748.7977,55,0,5008.0168,721.393,0,0,418.0031,773.2306,513.6014,875.802,1164.3847,0,645.6399,511.5867,3680.4839,317.2813,1245.3405,983.5934,439.6261,516.9671,720.518,1228.5692,1919.9065,708.0799,680.7326,0.9,21246.388,71,0,0,0,0,13.69,0
0,707.9885,2778.3579,705.6134,3545.7381,-4.5,21,0,1821.6173,736.15,59,0,4966.1025,716.1862,0,0,419.6764,763.1355,515.5136,876.4111,1155.9727,0,660.754,518.6519,3711.7306,330.15,1225.0948,1003.4115,447.5487,519.2479,714.0227,1239.2938,1928.0063,714.7073,672.359,1.6,21215.9413,60,0,0,0,0,20.25,0
0,680.0894,2780.5806,713.8558,3545.0453,-4.8,36,0,1821.7793,737.8118,62,0,5015.1474,719.3895,7,0,422.1544,789.372,501.3521,865.3585,1179.1844,0,652.4215,491.9447,3741.9028,336.2309,1234.8361,998.7819,430.2526,514.7797,707.7436,1240.7358,1916.0988,703.6267,700.7122,2.1,21296.1261,59,0,0,0,0,23.04,0
0,717.04,2767.0336,738.4226,3509.9574,-4.6,79,0,1812.68,746.7405,62,0,5054.0981,758.696,549,0,443.4311,834.819,474.9079,895.7122,1194.9703,0,634.9939,520.7774,3712.881,339.4033,1215.4999,1008.8125,453.3727,520.5682,716.611,1261.5443,1922.7526,712.9253,700.029,2.8,21256.4469,58,0,0,0,0,21.16,0
0,731.6237,2765.6896,738.4536,3477.111,-5.4,190,0,1838.6591,759.8974,60,0,5032.8659,801.0049,840,0,426.0456,829.4821,480.9182,910.1391,1190.9673,0,665.6662,533.0984,3704.9738,334.1769,1265.0238,1026.215,415.8532,557.2018,758.5705,1286.6959,1902.8353,698.6146,704.4742,2.2,21273.8544,57,0,0,0,0,29.16,0
0,789.0511,2712.3928,768.5667,3349.1429,-5.5,382,0,1850.4013,866.0032,60,0,4911.043,895.3446,2408,0,433.8309,848.9536,477.8777,1114.3119,1197.7868,0,703.2221,551.6661,3621.1591,399.6969,1350.7484,1094.459,469.4233,614.6091,828.1219,1334.6531,1908.0433,690.8519,821.6775,1.5,21037.5839,57,0,0,0,0,30.25,0
1,905.0192,2510.2592,911.872,2965.945,-5.9,798,0,1708.304,966.3935,62,0,4577.0961,982.1754,4521,0,434.9017,830.0255,529.3628,1056.3386,1380.4266,0,746.6684,584.2306,3240.4111,378.0776,1443.8821,1205.135,475.536,667.8144,932.0352,1311.672,1737.5508,692.9302,860.2866,2.5,19495.1203,62,0,0,0,0,34.81,0
0,1037.6785,2491.2461,950.1574,2707.7563,-5.1,535,0,1618.895,1054.5811,62,0,4154.1002,926.4729,2779,0,429.1649,853.937,729.1295,1179.7429,1451.9185,0,769.8042,608.15,2870.9255,362.3099,1442.563,1343.5304,526.9562,728.4245,980.0643,1286.8968,1638.3826,852.1718,988.9927,2.3,18210.7655,67,0,0,0,0,26.01,0
0,1089.7515,2490.9356,933.4435,2676.2793,-3,383,8,1528.1069,1093.3679,53,0,4060.0781,1092.3515,1542,0,444.5838,924.8026,804.439,1182.1001,1390.8253,0,790.2159,617.7173,2875.7551,405.5688,1469.5658,1315.2247,546.0655,759.5426,1061.6199,1331.1931,1607.1841,898.2249,962.7143,2,18039.098,62,0,0,0,0,9,0
3,1086.4054,2506.3805,963.9306,2675.3376,-1.1,321,1,1593.5672,1042.8067,41,0,4105.3856,1048.5879,1360,0,484.4217,837.6758,849.8831,1166.1954,1357.3101,0,787.3777,615.4118,2923.9935,492.251,1455.9611,1253.2676,500.0299,729.1875,1097.5142,1413.5717,1671.6272,967.8594,989.263,2.7,18345.8244,52,0,1,0,0,1.21,0
2,1139.3816,2629.1948,950.0097,2734.7321,0.3,378,0,1620.3242,1041.5243,35,0,4231.7063,1084.259,1634,0,456.497,928.5626,733.1055,1153.743,1392.7596,0,810.9914,640.4325,2888.7594,589.6873,1487.4814,1267.8483,480.4861,735.0112,1125.6536,1420.2365,1741.5465,1095.7959,982.0331,3.4,18753.9812,58,0,0,0,0,0.09,0
0,1117.7551,2803.6428,972.8018,2742.9254,1.7,473,0,1631.5152,1091.2253,33,0,4400.8707,1148.392,1901,0,477.161,943.9138,777.0189,1167.8932,1310.6514,1,780.7081,685.8402,2940.9951,651.9014,1491.6646,1278.4626,496.6182,763.659,1147.7357,1465.8026,1704.2663,1286.7591,1007.8737,4.2,19181.6827,53,0,0,0,0,2.89,1
0,1152.1156,2948.9347,1039.1849,2735.4908,2.8,507,0,1639.3873,1141.7671,31,0,4588.4278,1085.1446,1856,0,540.113,958.0808,927.6003,1218.2919,1335.756,1,802.4767,675.4948,2929.4599,696.3489,1595.6954,1348.6224,509.4384,754.8811,1131.1083,1441.1287,1705.1164,1562.5994,950.2714,4.2,19583.641,59,0,0,0,1,7.84,0
1,1105.1518,3110.9762,1002.07,2829.0337,2.8,513,1,1717.7176,1077.7064,31,0,4653.4628,1116.6357,2286,0,559.5933,919.131,1058.8059,1203.0604,1381.4521,1,771.9594,646.3314,2948.0913,632.4625,1579.6087,1323.6466,491.9404,764.9445,1085.9842,1340.4747,1749.2959,1709.2088,993.8487,2.6,19928.6609,67,0,0,0,0,7.84,0
1,1086.183,3306.7045,1032.0568,2910.6127,3.1,555,0,1731.0035,1080.6341,31,1,4895.5607,1016.6768,2830,0,595.5164,890.8632,1386.7166,1170.4626,1245.2536,1,772.0241,620.9333,2930.3581,599.5385,1534.2658,1254.171,489.8572,734.6416,1051.2128,1330.4894,1643.9713,2001.143,910.2923,1.6,20282.966,49,0,0,0,0,9.61,0
0,1038.2229,3729.0274,988.0769,3020.0523,2,647,0,1780.3294,1072.8606,33,0,5185.5534,992.8577,3608,1,536.4125,847.6854,1688.565,1212.9772,1243.5413,1,729.1137,591.2743,3113.5551,609.2916,1627.733,1323.9564,540.4582,714.9201,1005.8055,1347.7172,1696.5351,2248.4339,922.8827,2.2,21500.5029,49,0,0,0,0,4,0
0,1177.3614,4266.5776,1023.379,3563.6936,0.7,883,0,2104.0734,1110.6809,35,0,5945.3535,971.3395,4116,0,593.0981,939.1772,1790.7025,1315.4336,1270.7547,0,760.8493,612.8807,3963.6664,499.506,1815.3616,1401.9515,473.8679,747.0125,1102.9692,1525.5951,2131.4114,2386.5336,928.8627,2.2,25315.7326,52,0,0,0,0,0.49,0
0,1108.9954,4410.9092,895.0218,3689.5483,0,756,1,2108.0514,1009.3917,37,0,6224.9751,875.3681,2681,0,601.3408,884.0594,1749.0644,1263.136,1311.325,0,737.5225,572.4298,4046.367,460.82,1747.9277,1343.4769,451.1185,725.1271,1031.8433,1429.8093,2180.7051,2314.445,878.7137,3.2,25838.2931,49,0,0,0,0,0,0
1,940.6335,4116.3687,883.4666,3702.9572,-1.2,656,0,2118.4013,920.4722,41,0,6022.0874,836.1002,3691,0,498.4951,873.7326,1533.1807,1178.7441,1223.8172,0,678.8321,597.1872,4051.5313,404.2532,1591.6307,1277.0801,433.4512,652.4343,910.5866,1390.1517,2130.9852,1949.2074,847.9577,1.8,25124.1135,51,0,0,0,0,1.44,0
0,901.7213,3355.4986,848.9077,3515.735,-1.9,860,0,1892.0549,874.3986,43,0,5049.4117,804.3689,4890,0,561.0235,798.6571,795.5882,1119.3807,1256.3818,0,678.3691,582.9558,3781.2139,455.9447,1544.932,1207.8859,431.0549,638.713,869.2397,1313.4913,2030.8804,980.5884,806.8394,1.8,22483.2178,47,0,0,0,0,3.61,0
0,883.0656,3031.42,797.6767,3450.0394,-2.7,439,0,1856.3923,806.0625,47,0,5022.2071,797.3206,1353,0,540.4417,826.224,689.925,1023.9591,1200.983,0,683.9038,580.1228,3739.4259,420.7115,1463.4172,1109.8532,426.0062,615.3066,869.694,1298.1265,2035.9941,747.4716,751.8318,1.7,21897.0225,62,0,0,0,0,7.29,0
