"y","m30","f20","m25","X8_9","temp","sub_passenger","past_rent","f40","f50","f15","m20","f25","f45","f60","wet","m60","X9_10","semester","f35","m35","f55","bus_passenger","rain","m40","m55","m0","m50","m45","f30","dust","m70","m65","f65","f0","wind","sunny","m5","f70","X16_17","most_use","cloud","X15_16","X10_11","temp.sqr","X13_14","X12_13"
0,1771.0765,5795.5169,2977.759,0,12.6,1804,0,1181.3744,1046.6691,1742.621,4107.2489,3177.8664,1190.4213,801.4151,27,740.6713,0,1,1473.2632,1572.0268,1072.6864,408,0,1180.6241,1033.9256,667.546,1120.7888,1383.1245,1720.9124,73,921.4811,506.6608,627.1763,407.8284,2.2,1,1636.2788,1343.7842,0,22595.6701,0,0,0,158.76,0,0
0,1806.4966,5723.76,3027.2551,0,12.9,2082,1,1234.1165,1052.0045,1713.1584,4259.0903,3191.3749,1221.2415,763.4816,29,672.2143,0,1,1403.2971,1587.1793,967.2402,476,0,1208.672,1026.403,660.1947,1182.4015,1346.5554,1712.9418,65,969.9959,497.3759,627.985,432.8029,2.3,1,1651.2775,1358.8468,0,22711.3951,1,1,0,166.41,0,0
1,1797.0761,5724.1119,3001.966,0,13.2,2617,0,1177.8387,1053.8054,1673.3515,4102.3672,3279.0695,1103.3743,755.6035,29,705.1035,0,1,1427.6622,1594.4878,862.031,492,0,1209.5677,990.9623,531.851,1080.0034,1223.125,1748.5807,72,887.449,490.1988,611.9097,462.7427,2.7,1,1450.1873,1304.8789,1,22675.3214,0,0,0,174.24,0,0
1,1832.853,5916.4508,3180.8909,0,12.6,3305,2,1110.2201,1001.3377,1813.5471,4354.3012,3394.4931,1061.1063,769.8939,28,656.9582,0,1,1447.4983,1628.2595,899.5323,625,0,1248.0241,980.5505,501.4764,1112.1375,1276.8432,1748.7345,80,937.3943,531.0022,578.153,406.4999,1.1,1,1646.7557,1234.6304,0,23503.4813,0,0,0,158.76,0,0
2,2095.0361,6926.9096,3650.5021,0,11.8,3923,1,1140.1627,1015.4292,2222.3592,4795.1266,3983.3126,1177.6907,769.927,31,672.9323,0,1,1547.2123,1866.2788,806.952,979,0,1381.2566,963.3744,514.8788,1053.6144,1280.3479,2172.561,70,943.6394,552.2119,567.762,471.1263,2.3,1,1966.6062,1290.0796,0,27036.9391,0,0,0,139.24,0,0
0,2171.1747,7206.7468,4003.4084,0,9.4,2503,3,1081.3975,923.3366,2450.6424,5027.2496,4275.407,1017.2945,718.8095,50,676.2781,0,1,1491.6403,1799.8335,789.4719,694,0,1252.8953,948.1095,546.0338,1023.8337,1354.4726,2193.7725,65,880.8568,490.225,589.345,473.6589,4,1,2061.9704,1342.2161,0,28169.2328,0,0,0,88.36,0,0
0,2169.1048,7206.7654,4103.7969,0,8.1,2545,1,1030.3662,912.5719,2309.1613,5028.8429,4305.1676,981.0653,711.6776,58,670.3227,0,1,1405.6388,1738.7027,814.545,581,0,1244.4319,928.8929,493.647,969.8016,1262.1025,2184.8384,34,836.3641,493.0999,564.7347,429.499,4,1,1992.3165,1303.3316,0,28142.8575,5,0,0,65.61,0,0
0,2085.7893,6935.3156,4083.2491,0,7.2,2543,0,967.7762,900.674,1996.7932,4832.2312,4199.8574,982.9494,681.0452,56,621.3528,0,1,1422.1972,1602.8934,801.1131,474,0,1189.9547,891.9038,477.3385,898.3702,1204.9863,2138.1735,20,882.2457,488.7656,620.1232,417.5195,3,1,1893.8637,1273.107,0,27299.7067,7,0,0,51.84,0,0
1,2026.1616,6304.3882,3850.6924,0,6.4,2840,0,975.9045,845.7644,1516.5138,4338.5421,4053.2582,859.3929,651.18,56,572.7706,0,1,1449.1404,1467.7857,759.0526,519,0,1068.5673,828.1682,470.3086,781.0104,1119.8241,2067.3872,7,867.0615,460.2783,574.1217,449.0824,1.4,1,1442.4328,1235.3166,0,25557.3558,8,0,0,40.96,0,0
0,1860.2327,5819.0073,3626.855,0,6.5,1548,0,761.9299,718.7854,1151.8652,3631.2079,3855.4281,741.5558,606.2613,57,560.9895,0,1,1299.7704,1350.3931,692.663,399,0,911.704,740.937,404.0103,705.2253,947.9847,1910.0633,67,820.8522,423.5935,501.8518,337.1184,2.6,1,948.1797,1156.5214,0,23352.9578,5,0,0,42.25,0,0
0,1862.3363,5771.3908,3612.9568,0,6,1,0,769.3608,701.1417,1119.2923,3617.4259,3856.0332,737.7509,597.0738,59,552.9782,0,1,1298.6916,1316.6051,660.9547,149,0,899.8746,741.4075,417.6897,709.843,966.6433,1878.3473,6,814.3313,432.7405,479.4899,349.2855,0.5,0,852.3917,1163.0878,0,23213.787,7,0,0,36,0,0
0,1885.3177,5825.4148,3601.0795,0,5.4,0,0,780.7432,707.8215,1137.7484,3553.3993,3860.3228,739.3417,594.1171,59,538.8888,0,1,1273.7771,1287.4885,648.4876,37,0,880.1177,747.9456,426.622,717.228,975.5949,1919.4512,21,814.3896,430.6085,480.4834,353.7934,1.3,1,854.5959,1171.0302,0,23206.2509,8,0,0,29.16,0,0
0,1878.9162,5760.1647,3602.9757,0,5.3,0,0,771.3069,709.5541,1101.3016,3493.8735,3815.9108,744.7836,604.3641,60,544.472,0,1,1296.5043,1285.0336,654.157,12,0,877.2194,712.0591,436.2329,730.0219,962.6852,1905.8401,17,788.9951,421.1799,480.454,358.2442,2.2,1,842.5996,1152.6996,0,23039.2189,10,0,0,28.09,0,0
0,1874.0343,5799.3579,3595.0578,0,5.5,0,0,776.2732,717.4726,1091.4902,3551.9728,3854.0456,748.1438,606.1857,61,538.1118,0,1,1276.4113,1288.1476,647.8931,15,0,851.588,704.4666,443.3284,717.8092,986.4568,1924.16,37,804.3264,431.3397,490.7445,368.961,1,0,832.9585,1175.1305,0,23163.1873,10,0,0,30.25,0,0
0,1845.5837,5788.5918,3597.874,0,5.4,8,0,771.7383,715.9975,1101.0673,3586.2069,3837.6958,780.3513,589.2471,66,539.9039,0,1,1290.1619,1294.6376,650.9309,39,0,877.5376,696.188,419.5813,700.0503,983.9198,1915.9119,33,805.3943,411.0069,473.8127,379.437,2.2,1,832.8694,1192.1658,0,23156.6636,10,0,0,29.16,0,0
0,1843.434,5793.4864,3576.4379,0,5,540,0,780.8763,722.3308,1083.4411,3551.4648,3839.8365,793.713,606.4762,67,549.0138,0,1,1304.5283,1253.4567,657.8189,90,0,884.8129,715.4422,430.6499,716.5729,1002.8509,1925.5859,35,813.7804,415.0764,476.2632,356.2413,0.7,0,858.0076,1211.8799,0,23088.2305,10,0,0,25,0,0
0,1821.862,5700.0044,3528.4867,0,5,886,0,809.7735,746.1976,1112.237,3459.4076,3789.5207,769.9375,624.2489,67,589.6761,0,1,1304.3863,1294.2008,713.6107,161,0,885.9324,732.4815,424.0826,729.8946,994.3234,1942.1182,35,871.929,420.5396,512.7032,358.3422,2,1,852.1986,1213.8276,0,22839.9867,10,0,0,25,0,0
0,1797.487,5582.7815,3370.8019,0,5,2418,0,882.5054,792.574,1130.9962,3419.8548,3714.9266,842.0942,655.2566,68,623.0689,0,1,1353.5217,1300.9752,808.6576,466,0,968.7384,826.5047,522.6688,854.2968,1188.8443,1877.7152,35,864.9918,470.1747,559.4437,436.9277,2.1,1,1043.7634,1255.3743,0,22418.0639,10,0,0,25,0,0
3,1729.6881,5412.8724,3073.7005,1,5.2,4175,0,969.008,858.9318,1298.6596,3498.369,3423.7597,1004.6657,699.3425,69,672.5777,0,1,1422.4988,1409.8387,873.2142,774,0,1050.4945,872.5903,596.238,946.1442,1237.153,1819.6217,39,940.4445,477.6568,558.9342,390.1614,1.5,1,1163.7985,1362.0191,0,21790.3489,10,0,0,27.04,0,0
1,1641.5888,5219.1079,2897.4594,0,5.6,2661,0,1019.8634,911.0855,1356.1745,3494.4793,3146.7294,1066.934,747.3179,68,648.0146,1,1,1345.693,1431.8413,983.7014,549,0,1071.7357,971.8674,616.0599,1021.1701,1311.5576,1704.0824,41,935.9075,524.3407,589.8529,413.1398,2.9,1,1232.9146,1426.7818,0,20880.9815,10,0,0,31.36,0,0
1,1658.7617,5191.8039,2875.0545,0,6.5,1441,0,1062.4295,990.2487,1517.8719,3658.4198,3122.986,1098.5041,760.3327,68,698.472,0,1,1345.8881,1442.6397,966.6511,304,0,1066.9759,957.198,639.8977,1130.3827,1353.7936,1715.5301,44,994.5137,491.7734,556.9191,415.6517,2.5,1,1417.869,1446.0053,0,21011.0838,10,0,1,42.25,0,0
1,1675.5153,5348.3226,2902.5323,0,7.1,1383,0,1072.0829,937.4885,1622.7457,3804.1481,3152.5136,1151.2746,766.2266,62,684.8502,0,1,1402.9232,1525.5081,969.5944,314,0,1038.6958,937.0907,634.8497,1049.7604,1317.4056,1700.3336,64,1031.8149,472.9851,590.9294,399.6929,2.9,1,1545.1506,1358.8536,0,21511.7968,10,0,0,50.41,0,0
2,1719.9694,5447.4527,2950.2604,0,7.1,1556,1,1118.3838,955.7482,1665.7772,3904.625,3159.6258,1151.5032,777.1376,46,660.8767,0,1,1421.6313,1556.6968,965.9492,396,0,1125.3465,995.9935,675.2177,1060.6097,1243.6593,1799.4966,43,922.2665,493.8801,615.3719,454.1658,3.7,1,1771.7778,1339.9062,0,21959.758,10,0,0,50.41,0,1
0,1801.1455,5512.0027,2942.6738,0,6.9,1757,1,1131.4686,998.6537,1662.4523,4089.2588,3114.9255,1223.7421,764.6556,41,694.7226,0,1,1464.9319,1649.598,1035.7031,414,0,1214.4771,1034.1866,675.241,1081.9983,1279.488,1754.5325,35,986.0117,543.4705,635.7665,428.9098,3.5,1,1724.4312,1314.137,0,22329.0687,10,0,0,47.61,1,0
2,1766.1293,5482.4203,2978.8456,0,7.3,1864,0,1144.0972,998.8147,1805.9761,4064.8786,3111.3839,1183.6987,779.5236,43,698.7774,0,1,1437.5194,1682.966,990.5436,413,0,1192.1397,1007.1021,608.7226,1123.3812,1263.301,1715.3211,29.5,1036.1432,499.9493,606.4781,329.003,3.6,1,1664.6833,1345.1378,0,22239.4642,10,0,0,53.29,0,0
1,1734.9715,5492.7255,2962.983,0,7.5,2117,1,1073.8729,957.3939,1833.6632,4124.7014,3108.1318,1186.6309,826.9142,43,702.7679,0,1,1454.7275,1697.2537,983.1942,495,0,1205.419,990.2927,513.2525,1137.0098,1256.6932,1790.5631,28,969.6267,473.1397,614.4069,342.755,2.8,1,1663.9974,1269.2224,0,22366.0575,9,1,0,56.25,0,0
0,1764.1187,5588.3153,2998.8024,0,7.8,2535,0,1032.7999,1001.6298,1936.1251,4053.1345,3188.0632,1148.2961,764.5912,48,725.9429,0,1,1420.6531,1701.0507,950.0127,554,0,1218.9045,967.0327,514.6492,1140.1724,1238.6539,1779.0405,38,932.8893,486.3014,561.4902,434.153,2.4,1,1656.1351,1286.0263,1,22493.1784,9,0,0,60.84,0,0
1,1808.8747,5860.859,3176.0836,0,7.4,3508,2,1010.3618,994.3598,2363.5739,4363.8941,3458.4497,1119.4105,753.0835,50,723.7419,0,1,1520.4143,1778.4504,935.7735,678,0,1211.3937,935.7215,515.6377,1176.5132,1293.6322,1804.8323,36,974.0327,477.8553,543.1956,408.7174,3,1,1755.4663,1280.4323,0,23771.8581,9,0,0,54.76,0,0
1,2104.438,6387.042,3646.9514,0,6.7,3833,3,1114.546,1030.7127,2583.3305,4767.7231,3962.6296,1142.3412,784.2012,54,693.3752,0,1,1536.748,1831.0317,841.7409,921,0,1384.2774,933.3172,504.7631,1133.6426,1308.0141,2214.5833,39,956.6591,480.5913,566.5922,386.0311,2.9,1,2021.0845,1260.5649,0,26451.1471,7,0,0,44.89,0,0
0,2115.1838,6725.3807,3924.0174,0,6.3,2530,2,1049.6473,963.6556,2696.9896,4985.8287,4146.938,1066.6911,743.9218,61,692.9635,0,1,1459.0778,1839.7847,893.2076,706,0,1344.0349,887.8124,455.6917,1046.4262,1298.0413,2242.2614,32,944.5614,460.3029,565.1912,425.2462,2.9,1,2091.3071,1238.9519,0,27438.4725,9,0,0,39.69,0,0
1,2194.2271,6830.5658,3996.4767,0,6.3,2521,0,965.2497,899.3654,2610.2479,5076.6138,4168.4861,980.0925,738.6943,61,693.3367,0,1,1433.8708,1752.2664,842.4026,475,0,1279.2781,834.2552,451.406,1049.7639,1291.1846,2186.8071,28,902.6755,442.2103,566.0782,467.2403,2.7,1,2087.9581,1241.3119,0,27639.3138,9,0,0,39.69,0,0
1,2167.4076,6587.9905,3964.202,0,6.2,2594,2,919.8319,851.8863,2291.5482,4876.4848,4154.2396,939.5997,675.9023,58,652.6973,0,1,1427.6141,1649.267,766.4674,492,0,1236.1637,820.3959,482.9115,908.5758,1172.5554,2134.7335,19,856.588,415.8529,561.7192,480.378,1.6,1,1768.5065,1229.3944,0,26961.9391,8,0,0,38.44,0,0
0,2093.523,6309.5603,3825.368,0,6.1,2961,3,924.5286,815.6932,1708.0338,4468.9691,4034.1426,939.976,661.886,56,613.1522,0,1,1442.1789,1569.5716,777.4156,549,0,1147.2713,795.4172,481.8128,853.7101,1125.889,2064.857,23,886.9052,416.7462,587.2108,449.8406,2.4,1,1511.2775,1240.6683,0,25808.1705,9,0,0,37.21,0,0
0,1884.5321,5814.9829,3653.4473,0,6.1,1684,0,752.7392,729.8867,1185.0731,3700.361,3854.2841,748.7145,617.0982,54,531.742,0,1,1224.6055,1396.049,688.0239,455,0,907.4566,733.1423,404.6404,700.8668,1026.3453,1910.7082,14,851.0438,402.6532,492.6989,331.9784,2.6,1,895.7825,1163.7844,0,23438.9701,8,0,0,37.21,0,0
0,1855.2373,5807.1992,3671.9935,0,6,0,0,791.1559,717.0561,1124.7401,3653.6397,3803.6008,777.8897,598.9077,57,546.4811,0,1,1274.6867,1376.4739,665.7139,174,0,901.0211,737.0498,418.7014,700.7076,1015.2143,1914.9775,21,866.7866,399.5596,485.4745,334.4142,3,1,796.5801,1171.7148,0,23357.8086,8,0,0,36,0,0
0,1871.486,5758.9477,3635.2381,0,6,0,0,769.7325,707.2962,1116.9514,3617.851,3849.5158,782.7705,610.9343,59,530.5992,0,1,1267.2156,1361.8561,646.1422,22,0,870.7819,742.3292,446.7008,700.6758,1010.9043,1930.175,26,875.3298,398.6383,490.1381,345.5909,2.1,1,816.2087,1175.1167,0,23292.2853,8,0,0,36,0,0
0,1847.8353,5798.6388,3602.0302,0,5.5,0,0,813.3257,726.9739,1148.6788,3670.2384,3868.6455,773.9371,616.6398,66,556.3349,0,1,1252.7387,1371.8523,669.0377,24,0,878.987,708.7239,453.6992,720.4211,1001.0541,1960.6904,35,838.2299,396.6922,499.8645,332.9956,2.6,1,810.8889,1185.2798,0,23372.6696,6,0,0,30.25,0,0
0,1820.2357,5806.2493,3593.4072,0,4.8,0,0,801.5702,723.0844,1135.1058,3665.2584,3858.7734,775.5755,621.3194,70,544.9085,0,1,1264.2153,1355.4865,675.3772,12,0,870.6683,718.0085,439.7983,733.3322,1044.7379,1947.6531,24,834.85,391.5032,496.5174,343.3709,1.2,1,782.5541,1164.168,0,23311.2789,0,0,0,23.04,0,0
0,1839.4124,5812.9463,3600.1506,0,4.4,9,0,799.178,737.3796,1138.7132,3661.3467,3840.6104,785.6684,605.8242,76,523.9387,0,1,1266.4396,1370.4814,683.1842,32,0,889.833,720.1986,428.0661,712.6236,1043.5408,1964.0538,18,849.6059,422.7928,502.8747,346.7566,1.5,1,794.8084,1193.3284,0,23355.4412,1,0,0,19.36,0,0
0,1829.8425,5820.2599,3590.525,0,3.9,512,0,782.2993,746.7693,1140.5388,3604.3173,3866.8746,759.6879,617.3222,78,514.5763,0,1,1272.582,1332.9497,671.0962,80,0,874.23,695.1247,439.5404,745.2414,1016.7655,1933.0463,21,861.7086,407.2367,495.9291,343.1419,1.3,1,818.2319,1184.1512,0,23250.3973,7,0,0,15.21,0,0
0,1864.8472,5721.5048,3554.9702,0,4.4,821,0,791.8252,786.6051,1104.4095,3576.5917,3855.9453,782.7776,648.9876,79,551.5619,0,1,1289.8082,1376.0432,663.1218,194,0,872.1828,761.1419,438.2654,755.753,1052.2176,1920.8698,14,859.8314,420.5348,535.8715,348.9086,1.7,1,827.062,1226.2831,0,23160.5804,9,0,0,19.36,0,0
0,1897.1795,5587.8348,3455.2209,0,5,2401,0,847.7489,855.5574,1143.0721,3498.1624,3719.1607,864.8751,676.7333,78,599.8569,0,1,1325.4939,1410.4297,770.4099,463,0,1023.5265,874.1452,461.9089,868.1571,1142.5561,1930.2458,21,855.4966,437.6812,567.7252,385.0374,1.3,1,959.97,1281.2031,0,22823.7277,9,0,0,25,0,0
4,1765.1889,5501.868,3066.881,1,5.5,4181,0,984.2459,938.7619,1240.9761,3534.1903,3463.6569,989.7435,760.0371,75,675.7848,0,1,1404.3595,1476.9745,845.6379,836,0,1082.4336,941.145,461.3856,998.439,1262.6655,1805.5848,28,909.9451,481.6027,596.0045,421.0045,1.7,1,1162.1064,1349.2088,0,22018.7039,9,0,0,30.25,0,0
1,1672.5951,5299.8789,2901.1615,0,6.1,2571,0,1069.1711,1018.0326,1374.2864,3569.6859,3151.3386,1089.7294,789.0027,73,676.3027,1,1,1394.9625,1468.3934,867.5432,544,0,1067.7951,974.9801,486.9957,994.8453,1339.5121,1849.6197,30,978.7544,504.6296,576.8027,428.7526,2,1,1277.5946,1403.5113,0,21307.6356,10,0,0,37.21,0,0
3,1746.9818,5378.4432,2876.1644,0,6.6,1500,1,1109.9223,1029.508,1424.105,3564.0816,3233.0966,1134.7309,809.4785,73,700.7375,0,1,1495.4711,1553.5436,950.52,348,0,1199.3938,1019.021,427.272,1044.0301,1276.2144,1740.5046,33,967.8124,506.3076,577.5648,400.7062,1,0,1334.813,1390.1149,0,21588.2869,10,0,1,43.56,0,0
0,1779.0492,5423.2478,2904.8204,0,7.3,1412,1,1082.6492,995.7579,1458.9141,3776.678,3243.6467,1173.7217,763.1874,71,702.3519,0,1,1501.7792,1574.4867,963.3584,326,0,1180.5554,1047.9223,446.9794,1030.9866,1374.2789,1714.3655,37,896.0345,515.5422,648.5693,437.2451,1.8,1,1433.2315,1436.5483,0,21918.0735,10,0,0,53.29,0,0
1,1805.8669,5564.0948,2939.6592,0,7.8,1600,0,1073.6209,985.4663,1717.989,3915.6248,3211.1275,1204.6343,759.0985,70,695.6837,0,1,1510.2695,1565.657,997.6023,366,0,1180.7351,1027.0728,479.327,1055.5947,1274.9287,1729.7443,45,955.5919,492.6985,607.7122,411.1789,1.2,1,1553.76,1350.9317,0,22242.044,10,0,0,60.84,0,1
2,1734.4881,5692.6799,2888.817,0,8.6,1846,3,1141.5856,1028.4241,1684.4915,3898.4078,3202.8632,1215.0709,752.252,70,712.1652,0,1,1508.932,1599.3306,987.1255,456,0,1251.9489,1058.6303,497.345,1043.1052,1430.7466,1799.3471,48,982.0778,480.5197,611.2954,431.7283,1.1,1,1522.6757,1425.394,0,22324.8657,10,0,0,73.96,1,0
2,1796.76,5549.0885,2883.6881,0,10,1800,4,1119.8964,1053.3946,1802.7614,3895.6725,3221.7943,1110.3066,817.6316,66,692.6742,0,1,1501.8148,1613.3531,1004.0641,372,0,1181.3083,1022.6859,557.5266,1067.1589,1332.5522,1804.2843,50,1016.4231,529.7917,615.3653,414.1706,1.1,1,1530.3302,1404.8571,0,22266.4556,10,0,0,100,0,0
1,1816.4507,5541.6762,2916.6451,0,12.4,2125,0,1125.392,1006.4684,1767.3267,3878.1715,3183.5204,1091.5436,789.7374,63,708.5933,0,1,1468.272,1562.6832,984.6426,511,0,1201.8129,1042.5233,617.818,1008.4904,1280.0847,1803.3539,59,1007.8039,518.8523,588.9267,400.4915,2.9,1,1483.2953,1366.7625,0,22170.773,10,1,0,153.76,0,0
0,1811.7042,5560.3979,3011.4172,0,12.2,2465,1,1072.4175,987.9262,1832.7011,3932.8246,3252.5416,1074.9426,756.9429,64,725.9861,0,1,1466.7169,1573.0627,903.1687,524,0,1160.2113,992.2353,481.3606,1031.6632,1228.7037,1794.2058,83,903.0675,487.2585,597.8258,466.9444,3.6,1,1438.1022,1282.9303,1,22402.8709,10,0,0,148.84,0,0
0,1755.71,5795.942,3156.041,0,12.3,3568,1,1028.9152,955.6625,2147.1697,4281.4973,3344.7563,1071.7731,776.0519,62,713.0259,0,1,1438.7071,1629.9864,903.1009,706,0,1199.8048,942.3205,477.4652,1004.0579,1310.1096,1792.363,85,919.1684,529.7495,548.5822,464.8774,2.5,1,1647.6318,1266.3498,0,23195.0031,8,0,0,151.29,0,0
0,2089.0421,6614.1776,3717.2355,0,12.1,4260,3,1077.2858,982.7874,2347.9293,4506.0964,4002.365,1142.7162,823.5327,65,705.003,0,1,1550.694,1853.8732,930.8119,950,0,1183.8888,908.3692,417.4201,1035.2995,1312.3983,2137.2138,82,932.0197,520.9017,579.8065,437.1571,1.9,1,1898.2705,1329.6069,0,26470.6976,10,0,0,146.41,0,0
0,2164.5746,6989.4036,3955.9973,0,11.1,2530,0,1010.5155,931.312,2383.4448,4881.0295,4238.5305,1047.6534,763.4599,69,657.8678,0,1,1426.5821,1797.0122,900.7204,748,0,1132.6339,849.7324,408.4693,1019.5011,1259.7319,2191.9579,74,904.0978,499.9378,599.3567,445.5702,2.6,1,1920.9066,1323.6295,0,27645.0877,9,0,0,123.21,0,0
0,2178.4572,7040.465,4115.6472,0,10.1,2528,0,992.0169,859.8144,2409.3555,4901.3822,4208.4602,977.0186,722.0672,71,674.0066,0,1,1452.2167,1728.0795,885.3235,486,0,1149.328,864.9199,455.9041,979.994,1207.148,2103.4078,57,918.8514,492.006,591.2392,416.3341,2.1,1,1827.0642,1246.8396,0,27728.1158,8,0,0,102.01,0,0
0,2193.9017,6838.7474,4033.3731,0,9.4,2652,0,970.5646,817.8526,2019.0802,4831.5929,4173.0582,921.5247,714.2793,71,630.4562,0,1,1392.3135,1640.3294,839.6598,531,0,1170.4253,847.7013,474.1298,958.3842,1204.6493,2072.7427,49,902.8925,485.6416,572.5245,400.0923,1.1,1,1708.3064,1196.2595,0,27176.0589,9,0,0,88.36,0,0
0,2079.5154,6326.4689,3866.3416,0,9.1,3032,1,919.3427,806.5143,1664.729,4455.6157,4050.2603,882.2412,689.0942,74,572.9414,0,1,1338.5088,1558.2361,829.9931,549,0,1079.4676,799.692,490.5286,868.6093,1088.096,1972.1665,42,877.9957,453.0747,571.9007,388.7727,1.4,1,1433.819,1189.8049,0,25647.1133,10,0,0,82.81,0,0
0,1860.184,5860.949,3691.2832,0,8.9,1684,0,798.1837,704.8888,1250.1122,3644.3888,3833.8527,772.0538,624.4189,75,548.1501,0,1,1294.045,1344.9313,701.1718,468,0,909.1598,734.3613,414.6178,732.7913,978.0937,1874.1836,54,810.4049,415.7661,528.3472,309.3976,0.2,0,966.4556,1189.5117,0,23403.8176,10,0,0,79.21,0,0
0,1869.2422,5749.6913,3620.9,0,8.6,12,0,781.2547,686.6869,1155.7597,3602.4834,3788.9452,782.3201,621.0419,74,527.4753,0,1,1284.0264,1323.944,679.3301,406,0,902.9999,715.0141,397.0847,727.4939,946.2276,1867.7799,65,798.4702,426.4389,492.5975,302.0577,1,0,891.7702,1196.0489,0,23107.0124,9,0,0,73.96,0,0
0,1873.2723,5732.1978,3663.3386,0,8.2,0,0,770.0867,703.4752,1098.9339,3545.1687,3810.1674,792.6391,612.7213,76,539.2157,0,1,1303.8624,1280.6963,685.3164,34,0,884.0919,710.2268,397.6805,749.9492,928.0484,1861.2563,67,817.9784,392.9101,517.1206,315.6413,2.2,1,872.4957,1200.0676,0,23069.9598,9,0,0,67.24,0,0
0,1881.4796,5793.3039,3636.05,0,7.6,0,0,784.17,704.7762,1111.3596,3547.4482,3803.5605,784.4665,618.6839,76,545.1229,0,1,1303.7292,1320.2308,673.9845,12,0,874.3442,711.3667,392.6303,763.9715,943.0539,1876.2175,74,814.0762,410.0555,526.6463,321.8422,1.1,1,856.3407,1190.3402,0,23162.0197,6,0,0,57.76,0,0
0,1899.3905,5811.6987,3652.4521,0,7.1,0,0,771.0825,693.3986,1119.066,3583.9351,3809.8528,821.5785,619.1067,80,548.5262,0,1,1305.8799,1306.2273,666.7203,12,0,855.1239,705.7405,399.6593,741.2056,967.2049,1866.8085,69,816.0485,396.9361,515.5331,317.5367,2.2,1,863.6134,1190.3067,0,23236.2449,0,0,0,50.41,0,0
0,1898.1881,5829.9095,3634.6357,0,6.7,9,0,758.9115,704.6664,1116.6227,3548.2518,3784.4085,780.4413,588.0318,81,532.9948,0,1,1307.3931,1291.7988,664.4221,35,0,870.646,721.8776,399.5769,766.79,973.741,1851.2362,67,831.9541,426.6527,520.4043,325.5427,1.7,1,860.1821,1214.0069,0,23145.8217,8,0,0,44.89,0,0
0,1885.1378,5893.4195,3595.7325,0,6.5,534,0,782.4795,699.8728,1093.4629,3529.2114,3815.216,807.3076,610.666,80,518.3129,0,1,1275.4538,1292.7168,666.9232,95,0,847.6278,704.3841,409.0254,738.5533,979.0746,1866.5443,60,835.1627,423.0246,527.7511,299.7616,1.3,1,831.9315,1244.3735,0,23153.4321,8,0,0,42.25,0,0
0,1894.9692,5765.7527,3586.9398,0,6.3,845,0,806.9004,713.3603,1111.2693,3510.1783,3816.602,822.7025,652.4118,81,529.42,0,1,1298.843,1277.4289,678.7936,188,0,865.0186,715.9715,437.0069,779.5855,1007.1162,1862.4901,61,880.3055,461.4743,550.4851,319.4613,2.1,1,807.7589,1297.0546,0,23013.204,8,0,0,39.69,0,0
0,1943.1634,5574.4933,3411.5718,0,6.6,2321,0,864.0703,803.2045,1166.8852,3431.3408,3713.1125,896.2914,653.8783,81,575.6268,0,1,1354.8274,1390.0265,769.7138,471,0,1053.8675,852.0995,541.64,859.3974,1185.4259,1873.75,61,903.2571,483.0962,541.196,346.2443,2.5,1,980.7607,1280.8345,0,22692.2857,9,0,0,43.56,0,0
2,1814.1395,5387.5772,3081.4722,1,7.8,4053,0,983.0954,884.9344,1213.4527,3336.6828,3374.7073,965.2117,757.5263,78,663.5931,0,1,1421.7158,1383.573,809.0171,772,0,1090.5668,916.0462,546.0122,987.4053,1242.7098,1782.8189,54,941.0409,479.8304,547.7034,393.5201,2.3,1,1067.8172,1358.0203,0,21582.6867,9,0,0,60.84,0,0
0,1748.1067,5057.2554,2838.527,0,9.6,2480,0,1072.1565,919.8752,1249.4127,3377.1293,3162.9612,1044.9701,752.7718,71,657.4433,1,1,1398.882,1462.0937,865.6093,546,0,1079.1933,963.8562,521.5785,1000.8135,1329.672,1699.9307,54,983.3562,566.1819,616.0223,365.3974,2.4,1,1058.6557,1444.4494,0,20744.886,6,0,0,92.16,0,0
1,1714.0681,5113.7195,2821.4436,0,11.8,1498,0,1102.3124,979.7784,1396.3856,3441.658,3204.2074,1147.3398,757.3219,62,706.5579,0,1,1396.6359,1471.85,944.0012,371,0,1138.1604,973.148,524.0966,1047.0491,1360.0551,1743.2302,57,989.663,508.5184,643.1467,358.5019,2.3,1,1238.1887,1396.2888,0,20906.8127,9,0,1,139.24,0,0
4,1735.1702,5257.3523,2821.8727,0,12.7,1452,1,1137.2215,962.3187,1519.2377,3634.0935,3249.7295,1168.6191,708.3867,60,694.0868,0,1,1442.6009,1500.5485,916.6993,326,0,1201.4492,885.5099,564.2677,981.2896,1384.6556,1752.5797,89,1014.59,513.0692,631.6871,366.7295,3,1,1311.5641,1275.776,0,21393.9473,9,0,0,161.29,0,0
0,1763.2605,5419.2847,2955.3513,0,13.9,1700,0,1105.806,952.9194,1660.5782,3742.3556,3140.6308,1158.8874,771.7285,54,702.8658,0,1,1441.5546,1532.1867,999.9555,381,0,1186.1633,942.0285,573.8377,1005.253,1297.3612,1678.9183,84,982.6714,497.1758,597.8072,405.7214,2.7,1,1315.3827,1281.5974,0,21673.5425,9,0,0,193.21,0,1
