"y","station_dist","station_type","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_rent","X8_9","X9_10","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","weekend","m0","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f10","f15","f20","f25","f30","f35","f40","f45","f50","f55","f60","f65","f70","most_use","bus_passenger","sub_passenger"
0,37,1,2.1,0,3.5,72,7,315,4.41,0,1,0,0,0,0,0,0,0,0,0,0,1034.6682,562.748,810.502,741.9209,862.992,919.4858,1238.0929,1115.7619,1336.2386,1326.9175,1167.1705,855.2558,584.1094,1037.821,1292.5141,675.5807,1013.2217,951.038,1111.8376,1053.597,1301.5349,1209.8125,1565.4011,1245.1616,1188.0525,1077.4038,718.7465,1620.011,8180.4991,78,360
0,89,0,21.1,0,1.4,61,0,29.5,445.21,1,1,1,0,0,0,0,0,0,0,1,0,1706.7997,1442.8819,1552.9556,950.1131,824.423,766.2742,981.6977,1460.4531,1803.9343,1526.2767,1280.9902,872.1542,643.1823,1228.3991,1906.7959,1597.2362,1634.6361,1143.6039,1022.059,871.9173,1550.3837,1929.475,2230.4178,1589.7136,1403.0258,980.3157,698.9664,1679.9244,8110.4719,188,414
2,82,0,1.5,0,2,50,0,4,2.25,0,1,5,0,0,0,0,0,0,0,0,1,695.8586,384.6843,599.83,625.0484,753.645,708.1402,790.6702,845.7207,954.244,778.6004,906.0834,721.6149,445.7307,1004.225,783.4444,454.8194,734.9119,726.0314,882.7777,795.7009,961.4608,975.2216,1118.8617,959.6037,1011.1498,824.702,639.5797,1460.4382,6243.4746,76,94
0,128,0,21.2,0.3,1.8,86,10,14,449.44,0,0,0,0,0,0,0,0,0,0,0,0,636.4286,351.8301,368.9515,578.2998,587.1351,510.3238,634.0811,622.7991,688.835,573.8206,704.5873,469.494,338.6359,794.3534,1239.9976,719.866,1074.8855,529.937,615.0374,533.0104,671.6453,869.6552,794.7406,667.3208,717.1627,719.7488,513.2309,1311.7871,4659.4699,343,587
0,128,0,18.3,0,1.4,56,9,29,334.89,1,1,1,1,0,0,0,0,0,0,0,0,483.6253,267.3571,611.2628,581.9212,629.152,637.3784,773.4964,782.3038,774.0202,634.6037,720.1985,494.6903,394.6455,822.8798,1304.6553,757.4016,1100.1216,668.0768,766.6658,723.0998,749.1611,992.0644,967.4424,784.6807,859.8748,756.8766,555.3293,1354.2134,5528.9515,951,2565
2,70,1,12.3,0,1.5,62,0,73,151.29,0,1,0,0,0,0,0,0,0,0,0,0,1018.3401,525.665,714.2028,787.8243,846.923,767.6442,1192.1645,943.8704,981.8804,814.5661,844.9652,633.9097,468.8344,925.004,992.6907,527.6535,720.3131,956.4009,965.0336,979.0244,1089.8954,1023.1834,1032.7601,940.1701,1087.3442,800.973,594.9922,1314.9967,7584.9103,27,0
1,44,0,5,0,2.3,76,1,41,25,0,1,0,0,0,0,0,0,0,0,0,0,964.9357,524.8208,887.9043,705.3567,859.7154,935.1728,1083.5715,1086.1012,1308.3892,1256.3227,1113.327,852.6109,608.0386,944.4292,1337.616,699.1546,1029.8609,900.283,1103.6053,1162.3302,1133.257,1190.936,1546.5008,1207.1166,1186.8704,1024.134,679.9959,1534.3815,7883.2919,24,278
1,83,0,-3.5,0,2.6,55,0,20,12.25,0,0,1,0,0,0,0,0,0,0,1,0,547.3628,252.6281,684.1659,3227.145,3636.0893,2019.971,1321.2133,1075.1455,1094.3301,794.8248,762.7088,605.7681,455.9231,875.2896,456.7727,212.1239,986.1109,5246.7497,3809.9753,1942.9371,1298.5888,905.7616,850.2659,892.5502,818.6223,717.0813,578.7664,1128.2849,22502.6695,605,2535
5,116,1,31.3,0,3.6,65,5,29,979.69,0,0,11,0,0,0,0,0,0,0,0,0,548.3012,253.0616,691.3157,3093.4234,2764.4843,1600.2841,1548.0735,1168.2486,1091.4181,1059.6027,997.2997,709.1064,569.506,852.0375,422.153,196.0467,891.2319,4506.6521,2982.134,1660.1584,1388.5198,1073.4822,1055.3607,1019.9158,932.4422,798.1418,594.2294,1383.0451,19543.7296,416,1642
1,17,1,22.5,0,4.8,69,7,22,506.25,1,1,2,0,0,0,0,0,0,0,0,0,362.3756,167.25,767.0745,3977.3595,3768.8915,1921.8321,1349.9839,926.4626,1041.1227,856.457,767.0439,544.4003,423.49,822.319,385.3487,178.9549,1203.8404,6354.218,4105.592,1960.7404,1316.7482,735.9123,838.8268,733.1255,643.3665,571.4844,530.3972,1186.8537,24755.3656,60,0
0,83,0,-8.5,0,0.9,63,9,25,72.25,0,1,1,0,0,0,0,0,0,0,0,0,430.5492,180.1983,472.639,1482.343,1451.9523,1007.3968,1036.3997,611.2177,591.9907,520.2856,552.2663,414.7127,260.0372,507.2521,305.7823,149.8168,514.2893,2005.5524,1515.2711,979.8605,827.2274,666.6603,479.9869,510.5132,538.0886,469.2313,359.0944,812.1044,10306.0032,87,0
0,89,0,21.3,0,3.7,22,6,48,453.69,0,1,0,0,0,0,0,0,0,0,0,0,2394.137,2023.9385,1531.2637,854.2095,801.4353,766.5535,1010.9542,1049.3786,1231.3033,984.803,947.3767,732.6052,619.2651,1173.5528,2702.6093,2263.8522,1483.5726,998.4771,959.8781,886.4072,1416.3025,1709.4127,1820.8625,1377.7939,1407.0107,1119.4613,757.1294,1894.6954,7694.2174,221,592
1,62,0,-3.9,0,3.9,38,0,20,15.21,0,0,0,0,0,0,0,0,0,1,0,1,427.4088,142.4695,230.1362,543.6247,829.685,801.5416,684.718,553.8749,565.2161,484.5246,454.6147,385.4032,234.3692,504.3559,383.6899,137.185,261.001,734.3698,1035.3104,896.2753,805.4749,526.7408,521.7593,437.602,493.204,451.1932,327.8915,906.3835,6330.9997,165,829
4,57,0,28.7,0,0.5,74,4,21,823.69,0,0,4,0,0,0,0,0,0,0,0,0,479.4389,292.3926,668.1263,1030.1822,1331.6299,1232.3161,1093.6697,954.9469,1121.5411,818.3398,882.8724,674.0471,450.473,844.176,512.6454,296.5307,605.625,1341.5659,1645.3366,1222.337,1150.9166,987.2719,901.3853,843.891,1086.9239,856.9284,592.5001,1302.9133,10047.954,91,0
2,69,0,27.6,0,3.9,74,10,30,761.76,0,0,1,0,0,0,0,0,0,0,0,0,482.6712,202.0129,287.3446,1198.3532,1365.2902,1021.0608,930.6523,756.6885,869.7854,791.9171,615.9151,427.6533,312.1798,649.935,383.1969,187.746,412.266,1393.6808,1164.2404,891.4255,905.6181,775.2454,714.0452,619.8103,613.3048,509.0067,447.0031,890.0415,8870.3213,496,0
5,80,0,15.8,0,2.8,52,7,115,249.64,1,1,7,0,0,0,1,0,0,0,0,0,415.5589,173.9242,511.6265,1134.7719,1457.4411,984.7033,988.2943,699.5225,773.1287,577.3148,652.3318,460.8095,353.4131,646.9561,266.5042,130.5726,534.0381,1396.6966,1315.8114,952.3177,856.5233,655.2015,617.8151,581.1538,593.408,480.4176,385.2749,904.237,9086.5596,685,0
1,475,0,26.4,0,3.5,85,9,12,696.96,0,0,0,0,0,0,0,0,0,0,0,0,838.1061,392.0782,485.4489,631.3138,821.943,885.6024,985.2964,829.5328,955.6074,723.6929,744.6748,656.1287,484.9249,948.6826,785.7522,341.3092,546.3901,707.2802,969.1643,968.8594,1124.1237,995.7822,920.731,777.5223,984.0381,835.4321,643.2687,1418.6524,7093.5832,4,0
9,232,0,17.7,0,3,65,3,33,313.29,1,1,6,0,0,0,1,0,0,0,0,0,484.8232,223.7641,1445.3948,4938.0921,3651.1972,2052.2962,1922.1677,1349.4524,1470.6387,1195.653,1084.1231,676.9592,485.7427,926.9062,580.8671,269.7529,2026.0019,7081.1933,4016.9945,2295.3171,1605.6586,1252.4915,1293.0984,1141.502,1048.1033,780.4783,603.7946,1285.6725,27562.9167,1042,4489
2,58,0,15.5,0,2,85,0,15,240.25,0,1,1,0,0,0,0,0,0,0,0,0,624.3479,291.1513,393.8441,575.4745,809.1518,754.9589,804.1938,675.2005,722.6979,515.1774,560.3202,421.2328,302.7388,625.7787,672.4644,332.4536,527.7653,735.4591,1021.0758,940.0298,924.4269,713.7019,734.998,798.2588,771.2894,603.1382,514.8633,1181.9643,6564.7706,533,0
0,183,0,12.3,0,0.8,75,8,40,151.29,0,1,4,0,0,0,0,0,0,0,0,0,937.1971,483.7793,531.4625,738.9291,790.7603,651.9025,1139.2534,919.6137,993.0616,843.9766,826.6529,606.2153,465.6108,906.5345,870.2933,462.5946,633.6849,884.5912,853.3241,837.8682,1139.5322,971.0818,994.4175,853.0686,1123.5092,757.8244,602.1532,1283.4815,7036.161,11,0
0,109,0,0.5,0,1.1,51,9,71,0.25,0,0,2,0,0,0,0,0,0,0,0,1,498.8738,246.6863,316.6834,513.8451,735.9234,666.024,784.8626,652.4471,572.6105,629.7882,671.694,521.0047,323.8995,731.8545,396.2648,192.2934,305.499,511.4404,611.9787,802.8306,662.3243,542.2,735.9544,632.1811,755.9719,575.4388,479.339,1105.1629,5289.2291,15,0
0,113,0,-3.2,0,5.6,29,0,38,10.24,0,0,0,0,0,0,0,0,0,0,0,1,706.5979,326.1221,773.5891,3151.6207,3512.1562,2100.6234,1489.4612,1086.4008,1085.7039,795.4811,929.762,628.1915,404.4742,931.0529,676.2498,314.0486,1127.749,5066.1162,3603.1244,2014.0822,1443.0368,969.3801,985.5822,854.4734,888.7155,698.998,608.2707,1245.1961,22380.2211,392,1561
6,115,0,20.7,0,2.7,69,5,6,428.49,1,1,17,0,0,0,0,0,0,1,0,0,496.2751,208.2404,736.7364,1680.4728,1626.5821,1203.0963,1312.1029,1158.9388,1153.1298,1148.8452,1260.2535,804.3783,622.8871,897.8062,635.1225,310.588,649.8216,2248.8755,1917.5856,1414.0133,1350.5359,1077.0576,1053.3799,1004.6104,1225.8092,947.081,698.5556,1623.1096,12753.2644,340,560
0,51,0,17.7,1.2,1.6,99,10,11,313.29,0,1,0,0,0,0,0,0,0,0,0,0,374.2926,172.7504,926.7337,4530.7141,4121.3015,2082.5091,1343.2445,943.7706,1054.8702,780.69,777.4295,542.6986,399.3594,724.5832,320.6033,148.8872,1181.3879,6248.0776,3899.9323,1842.3462,1267.2529,730.3098,815.6918,776.635,647.3612,661.7483,500.4363,1150.3093,25335.3782,23,0
0,118,0,19.9,0,1.5,89,9,25,396.01,0,1,1,0,0,0,0,1,0,0,0,0,1496.5378,813.9547,1179.6541,956.741,1129.8822,1047.9464,1378.8918,1331.19,1426.3347,1319.2087,1165.8487,863.2976,619.184,1125.7312,1731.7719,905.1748,1314.291,975.5088,1283.3007,1259.1387,1326.0887,1340.6283,1649.1246,1351.1343,1359.5517,1141.6348,751.3278,1620.3897,9357.4983,691,1287
0,128,0,19.2,0,3,81,10,37,368.64,0,1,0,0,1,0,0,0,0,0,0,1,610.1498,337.3024,607.0291,635.0044,677.3935,667.3055,846.4378,820.8876,881.1515,752.2632,835.7923,634.7694,444.424,965.5392,749.6088,435.1763,696.2016,692.4692,886.8445,763.7081,960.8031,946.5193,1043.7664,839.9655,877.2767,814.1557,597.794,1405.7148,6129.9661,333,651
0,69,0,2.7,0,4.1,74,0,74,7.29,0,0,1,0,0,0,0,0,0,0,1,1,368.191,154.099,385.2374,1004.2885,1337.0078,1058.0544,904.7725,657.9669,610.6943,530.3497,545.367,449.5809,347.422,578.0917,307.717,150.7647,370.1884,1432.4976,1366.6484,938.8498,878.6385,601.2584,482.9938,508.2301,530.2556,486.9821,327.4252,967.12,8920.7575,227,0
2,27,1,23,0,1.8,88,0,27,529,0,0,3,0,0,0,0,0,0,0,0,0,1013.0507,522.9348,651.2293,760.1443,882.0306,725.9224,1231.7959,993.9891,964.8238,852.1888,855.4228,593.3389,501.2022,1000.2624,915.8899,486.8309,776.0489,821.2699,915.8548,927.3862,1226.0653,1021.942,1031.383,931.6025,1120.7478,786.1932,634.8742,1424.4075,7490.4694,66,0
4,100,0,26.3,0,1.2,70,9,13,691.69,0,1,3,0,0,0,0,0,0,0,0,0,1037.6313,485.4185,500.4014,513.3072,575.4033,660.0031,704.1235,709.1975,710.5386,651.4994,667.5786,540.2412,397.081,853.8503,1112.2134,483.1154,532.405,511.118,601.8646,634.0589,780.1484,675.9609,783.2787,628.4872,745.7549,700.3077,530.99,1274.5314,4980.027,271,0
0,475,0,8.4,0,3.3,37,4,24,70.56,0,1,0,0,0,0,0,0,0,0,0,0,962.0518,450.0615,502.9585,614.1213,847.714,954.3203,1066.0794,925.9746,987.0501,774.102,806.1131,662.5683,505.0457,1022.2939,819.7462,356.0753,538.782,698.3912,1024.0685,1042.2157,1159.6572,974.09,969.0238,840.0227,1014.3743,871.1001,656.7806,1473.0495,7406.5676,123,0
0,92,0,-7.2,0,1.3,44,8,16,51.84,0,0,0,0,0,0,0,0,0,0,0,0,862.0162,403.2637,485.0324,637.5656,926.7546,969.7957,1074.4291,884.4269,908.6045,757.0275,782.5004,684.3592,520.3457,1004.8981,658.8462,286.185,529.8504,779.4643,978.5371,1031.9294,1212.2154,977.5329,1009.1783,811.0376,1046.7898,872.3,632.5133,1423.5247,7610.6912,127,0
0,51,0,0.5,0,1.1,51,9,71,0.25,0,0,0,0,0,0,0,0,0,0,0,1,369.0881,170.3481,586.7397,2990.4025,3580.9289,1861.9159,1219.313,844.2015,937.9111,724.3732,744.6773,497.4484,404.4616,772.3336,335.4657,155.7892,696.0617,4954.3691,3657.0488,1822.2951,1201.2212,751.1595,757.408,723.6317,641.8219,632.2476,511.4823,1139.3717,21287.4945,27,4
0,89,0,0.3,0,0.7,77,0,29,0.09,0,1,0,1,0,0,0,0,0,0,0,0,2164.0166,1829.4009,1784.7676,963.4248,915.7801,832.7862,895.0022,1219.5594,1400.1848,1183.35,1104.2895,861.6522,645.8681,1325.4672,2363.326,1979.6503,1744.83,1117.3547,1061.5047,936.3861,1462.0114,1814.5829,1853.852,1525.4801,1554.5302,1017.4236,807.8157,1817.6755,8184.2502,688,2093
13,100,0,16,0,1.5,77,10,6,256,0,1,9,0,0,0,0,0,1,0,0,0,845.0218,395.3131,426.1553,536.9265,721.9862,804.2739,839.2637,811.0844,823.937,773.7526,729.6495,583.9931,452.0488,918.4583,760.9782,330.5483,484.5477,593.9329,903.13,813.0778,966.6501,845.0296,931.7984,725.072,849.024,735.6927,521.1762,1185.2323,6179.2411,218,0
1,41,0,16.8,0,2.8,68,0,21.5,282.24,1,1,0,0,1,0,0,0,0,0,0,1,747.3265,364.8908,563.0727,681.7416,931.4352,879.1326,1019.6615,794.4041,977.2953,789.1798,921.3442,713.1269,525.3103,1193.7514,907.4235,420.7935,561.8415,742.8017,1043.5522,989.682,1005.4968,1080.3696,1155.8079,1060.4857,1189.1662,873.9652,758.8531,1825.7938,7293.5036,205,0
2,127,0,23.2,0,1.7,41,1,26,538.24,1,1,0,0,1,0,0,0,0,0,0,0,1097.1141,596.7118,1040.0257,998.0762,1068.7882,1009.8646,1310.7637,1236.8939,1368.6991,1199.5624,1159.6971,839.1087,637.3388,1054.7239,1365.4767,713.717,1137.9217,981.9165,1181.4363,1194.4295,1342.9876,1270.6716,1572.1246,1261.1545,1333.6146,1113.0218,669.0178,1661.3742,9088.2626,175,1414
0,69,1,-7.3,0,2.6,77,0,60,53.29,0,0,0,0,0,0,0,0,0,0,0,0,476.6472,290.6898,652.5803,1078.7182,1494.6574,1212.363,1219.9831,824.6904,1071.9968,836.1837,823.5261,660.3978,460.1113,820.3337,517.4771,299.3256,552.6229,1435.0315,1809.1588,1294.1815,1167.1054,908.0493,984.7122,931.4488,1137.3484,835.3876,586.4786,1312.2412,10711.1989,61,0
2,37,0,7.2,0,0.6,48,5,38,51.84,0,0,3,0,0,0,0,0,0,1,0,0,597.9228,275.9641,1432.1107,4208.9102,4029.8342,2275.0573,1552.5852,1136.7876,1184.8682,853.4528,912.3408,646.6201,466.7212,851.0341,447.8221,207.9672,1890.7704,6250.9629,4009.717,2048.6734,1322.1673,984.1956,910.856,904.1466,745.6341,683.8135,592.7155,1201.6633,25697.9075,566,3341
10,57,0,17.9,0,2.6,86,6,35,320.41,0,1,2,0,0,0,0,0,0,0,0,0,500.8595,305.4561,853.8144,1123.8071,1316.7083,1182.8779,1090.9406,897.2481,996.5509,880.2123,871.0313,697.3043,535.5738,815.9652,428.5827,247.906,656.618,1358.6987,1459.4365,1144.7752,1014.6938,931.1106,897.1858,898.4333,1072.5669,854.6611,601.6884,1324.7549,9691.9381,98,0
0,42,0,-5.8,0,3.2,44,8,30,33.64,0,0,0,0,0,0,0,0,1,0,0,0,426.869,178.6578,295.9324,951.3252,1411.7031,1121.4006,1019.9727,776.3153,794.4452,669.2443,638.3341,449.1439,358.5012,623.4491,244.2196,119.6547,345.6722,1403.0449,1464.6003,958.7965,906.5499,647.5392,577.2913,556.8801,644.6761,548.1342,403.8044,1041.318,9237.3932,317,0
3,395,0,8.5,0,2.2,43,1,45,72.25,0,1,1,0,0,0,0,0,0,0,0,0,890.9701,416.8088,477.1549,445.7338,546.6985,569.5672,682.9524,616.7515,768.9608,636.3475,641.1342,561.5651,382.4039,866.2997,858.707,372.9986,534.962,444.2509,631.5434,695.2866,821.5144,649.5307,757.1729,593.1511,757.0363,668.5767,527.4944,1194.6086,4837.5472,308,0
3,21,1,16.8,0,3.5,47,1,61,282.24,1,1,1,0,0,0,0,0,0,0,0,0,715.1865,238.3957,346.8156,947.6776,861.3877,679.5669,759.3337,597.5166,695.9342,549.2745,562.4567,377.4332,280.6436,690.4704,1201.842,429.7081,882.9201,1099.7413,854.7486,756.8885,855.2645,698.5868,693.9485,578.8844,697.4004,536.2436,442.5346,1009.9193,6814.6088,372,1866
1,90,0,19.7,0,2.4,67,0,11,388.09,1,1,5,0,0,0,0,0,0,0,0,1,454.3602,190.1635,494.3806,1302.4833,1417.0907,975.3714,938.3764,668.263,576.1087,521.9296,515.8559,407.7707,330.3956,521.0682,285.0657,139.667,521.6232,1744.7078,1357.7504,881.8826,850.6168,601.1441,537.9733,468.0229,554.4842,461.8933,351.0959,862.3912,9468.2794,19,0
1,109,0,11.1,0,2,79,7,67,123.21,0,1,1,0,0,0,0,0,0,0,0,0,365.3884,180.6795,142.0309,325.5553,421.9881,433.2386,520.4977,508.4504,506.8041,440.1984,492.8364,436.7202,270.719,659.1988,397.4775,192.8818,238.6583,407.9718,494.4845,537.882,601.3009,479.6564,583.9299,587.1368,677.595,522.777,409.6206,1113.8124,3742.9189,277,556
0,554,0,-7.9,0,1.4,62,2,19,62.41,0,0,0,0,0,0,0,0,0,0,0,1,460.651,212.6076,459.7622,2933.5443,3680.3988,1873.8255,1205.1608,838.3504,986.0538,729.3603,708.2825,490.6037,360.2277,818.5958,353.0587,163.9595,673.1668,4754.6603,3728.5849,1791.1321,1163.0331,705.4965,671.6969,720.2835,638.3316,630.7578,505.41,1104.409,21130.3398,9,0
1,83,0,20.7,0,2.5,89,6,38,428.49,0,1,1,0,0,0,0,0,0,0,0,0,437.4804,183.0992,497.3815,1324.2476,1408.3703,1047.1472,962.0873,611.5147,641.7422,547.1378,502.9469,386.865,290.9912,579.4246,291.6424,142.8891,484.911,1815.3845,1520.8976,1042.5642,864.9597,559.2969,559.7754,475.8906,501.275,470.9819,354.9239,882.8091,9985.6584,17,0
1,109,0,27,0.7,2.1,94,10,25,729,0,0,0,0,0,0,0,0,0,0,0,0,541.4476,267.7386,269.254,409.7988,617.0867,678.8448,691.5031,548.8383,583.0035,541.6445,695.9343,502.0768,327.7417,695.8539,428.1956,207.7883,276.4795,466.218,629.9812,692.4221,732.3926,471.1785,668.929,666.2382,763.2552,620.8527,488.7981,1083.1034,4918.2473,57,63
0,410,0,2.4,0,2.6,40,0,34,5.76,0,0,0,0,0,0,0,0,0,0,0,0,1654.2411,1398.4509,1738.2942,933.6787,742.336,650.7995,948.4508,1062.9674,1172.8071,1029.061,960.8039,805.7132,618.8054,1286.4246,1938.1177,1623.4725,1574.8581,1023.2777,770.3934,875.9973,1313.8218,1534.9732,1846.8212,1388.6205,1477.2579,1055.0821,794.6595,1937.5626,7258.7552,203,497
13,100,0,22.5,0,4.8,52,10,24,506.25,1,1,4,0,0,0,1,0,0,0,0,0,924.4013,432.4482,402.8958,533.0764,738.2002,776.5442,901.7028,842.3789,902.6804,781.4552,703.2065,594.7179,427.8653,847.6565,798.4216,346.8125,456.5294,594.2621,861.8121,781.5845,923.7555,802.8775,821.5243,664.7646,835.3685,749.345,558.1181,1202.2725,6110.9378,436,0
5,43,0,23.4,0,2.4,32,8,43,547.56,0,1,6,0,0,0,0,0,0,0,0,1,1142.5408,589.7779,655.3642,905.5743,1016.7105,928.8465,1074.5046,866.4559,885.138,749.846,702.5015,535.3502,385.5909,773.2875,899.5075,478.123,695.9464,1067.5524,1180.3195,981.1952,1019.9247,876.0649,965.2498,915.324,1035.1794,795.0998,552.2758,1221.1237,8174.6277,371,0
0,42,0,1.6,0,1.6,44,10,63,2.56,0,0,1,0,0,1,0,0,0,0,0,1,429.6882,179.8378,351.1065,942.0352,1368.3992,1020.9633,963.0038,763.6967,744.4472,714.4556,709.2893,499.0648,391.6069,642.2327,295.4324,144.7459,317.864,1255.8323,1257.7795,947.2241,817.2232,582.264,669.9841,537.5554,641.3149,566.1658,430.0889,1126.9248,8572.4606,495,0
8,48,0,21.3,0,3.1,28,0,55,453.69,0,1,8,0,0,0,0,0,0,0,0,1,1549.7105,1310.0833,1353.6642,854.3641,774.5553,739.6121,1051.0039,1280.9692,1623.557,1421.3312,1198.3813,832.7643,669.1025,1190.2196,1503.4577,1259.3779,1420.8646,1223.9144,1044.8125,956.7939,1306.2768,1678.5797,1948.3503,1435.0678,1357.0813,1020.1703,711.3933,1548.5166,7951.333,181,711
0,10,0,23.5,9.9,3.5,99,10,10,552.25,0,0,0,0,0,0,0,0,0,0,1,0,662.3553,308.4654,672.4868,996.6252,1438.4677,1334.8084,1335.2539,1220.8191,1209.58,998.3157,929.1882,723.7646,485.1861,1015.4362,611.3211,325.6073,647.4687,1298.8401,1739.3416,1453.3558,1460.1952,1074.3093,1240.7553,1026.9278,1119.6174,876.069,628.4184,1520.1038,11056.8879,412,554
1,88,0,20.1,0,1.5,82,3,25,404.01,0,1,2,0,0,0,0,0,0,0,0,0,539.0389,263.1927,552.9076,705.8934,917.7744,886.9855,1110.1062,784.3807,926.0467,848.0291,1138.0653,919.4475,609.4813,1241.717,733.1609,339.9836,489.7783,803.3369,923.5194,929.183,1009.9325,815.8456,980.68,1134.7476,1280.8323,1123.6352,872.1697,1900.0328,7286.7313,0,0
2,52,0,19.6,0,1.8,66,0,17,384.16,1,0,3,0,0,0,0,0,0,0,0,1,532.261,187.2377,288.9447,495.3087,717.1257,794.3726,760.2276,615.8995,629.5896,475.8505,601.4635,442.6697,330.8297,562.2818,456.2926,179.6266,261.2949,575.6767,889.0406,827.991,712.6103,599.7972,530.7855,518.0857,539.8822,597.2825,400.0125,838.2131,5772.3532,60,0
0,546,0,19.7,0,0.5,55,6,36,388.09,1,1,0,0,0,0,0,0,0,0,0,0,387.5549,178.8714,1278.1604,4616.0942,4088.2506,1996.9777,1492.9614,1013.6194,1084.3567,892.678,845.1962,605.4631,427.0761,836.2894,353.4366,164.1347,1665.3992,6764.2433,4241.9398,2010.7572,1343.3778,815.0835,797.4207,803.6882,729.7529,657.7341,539.5233,1142.5813,26554.602,515,1903
7,92,0,5.5,0,1.2,98,0,12,30.25,0,1,6,1,0,0,0,0,0,0,0,0,1101.7949,515.4356,489.944,529.4699,692.6281,774.0138,810.4927,810.4177,909.0882,738.3145,681.5086,644.0427,393.8311,995.8359,974.3709,423.2402,471.8387,599.9205,848.4083,832.2975,1010.4412,846.3852,918.8249,712.6201,950.6396,761.1465,589.0595,1462.0957,6097.672,1103,0
1,88,0,-3.8,0,2.8,49,0,32,14.44,0,1,1,0,0,0,0,1,0,0,0,0,730.9029,356.872,633.7017,599.8405,725.3479,674.6619,923.0239,685.2481,855.4448,760.6412,940.2814,799.8735,577.9745,1240.493,782.9528,363.0732,422.4533,671.7732,826.342,889.9411,940.6686,938.9147,1072.6855,960.3319,1229.1384,1096.5326,819.7258,2108.3353,6251.5991,189,0
1,58,0,5.4,0,1,41,0,32,29.16,0,1,6,0,0,0,0,0,0,1,0,0,584.9189,272.764,312.5403,511.8008,841.4899,841.0383,952.3401,773.6584,773.0715,773.4753,742.2007,503.4617,351.013,664.9974,595.5862,294.4469,369.8603,673.171,1138.2951,1094.4794,1011.1205,709.8221,733.9665,766.7744,838.1588,673.4221,490.6432,1171.5717,7063.7351,221,0
8,221,0,11.5,0,3.1,84,0,33.5,132.25,0,1,5,1,0,0,0,0,0,0,0,0,357.4163,125.7311,106.2074,443.4507,621.3767,691.7505,777.5135,639.1128,615.7234,532.732,595.6316,388.6528,323.4321,546.1405,284.7161,112.0828,131.3023,509.2664,781.3599,757.0646,687.9643,596.2247,497.7717,541.9778,619.7084,592.8743,365.6301,860.503,5269.7466,488,0
0,73,0,9.1,0,1.8,88,0,52,82.81,0,1,0,0,0,0,0,0,0,0,0,0,520.1626,317.2282,832.9356,1332.7023,1402.2598,1258.5676,1137.8102,899.196,1019.6158,826.8591,777.5898,615.1151,388.3763,681.9179,483.9521,279.9338,710.0915,1711.5466,1740.7829,1276.1992,1142.754,994.2394,963.1829,830.1883,1035.7705,793.8575,566.2796,1313.8617,11002.6226,272,0
5,221,0,23.7,0,2.7,79,3,31,561.69,0,0,11,0,0,0,0,0,0,1,0,0,470.6758,165.5732,194.8006,390.5348,658.2205,755.6719,719.141,666.6321,632.8927,526.4081,617.7007,441.3152,351.2705,502.6095,347.263,136.7055,219.5776,487.4847,788.2604,775.4973,659.6644,555.6145,472.6387,493.6061,611.2717,610.0548,397.2006,883.3758,5234.475,173,0
0,29,1,25.7,14.7,2.3,95,10,4,660.49,0,0,0,0,0,0,0,0,0,0,1,1,636.9572,224.0679,235.3834,462.6365,714.7478,783.5417,777.75,642.3162,631.3023,524.768,558.1819,436.571,328.3778,559.1214,476.6586,187.6439,245.7389,584.8939,909.2317,876.6446,718.9279,547.4786,574.3561,515.7413,609.4627,567.218,425.775,934.8427,5828.3741,102,0
0,41,0,-0.9,0,1.6,67,0,40,0.81,0,1,0,0,0,0,0,0,0,0,0,0,1666.0819,1408.4602,1851.3532,884.5417,737.4797,759.6563,1004.3328,1377.6485,2080.6661,1587.8148,1255.8418,878.0886,623.4753,1258.852,1919.352,1607.753,1722.955,1132.2023,960.5987,862.2968,1539.7503,1976.2215,2245.6123,1600.6772,1440.828,898.0757,676.178,1544.3126,7880.8586,5,0
1,283,0,7.9,0,3,58,7,14,62.41,0,1,0,0,0,0,0,0,0,0,0,1,467.8103,195.7934,470.2482,1196.9252,1464.5346,1030.5584,1024.6211,706.9879,611.8414,520.8001,586.6876,417.1862,326.4578,524.0753,325.5127,159.484,386.9391,1636.6853,1294.0833,972.4487,833.5592,625.2978,563.5873,523.0687,555.1161,536.0088,371.0546,892.2021,9453.4158,382,0
11,23,1,18.8,0,4,50,1,31,353.44,1,1,7,0,0,0,0,1,0,0,0,1,563.114,235.6805,490.7414,1233.3606,1585.0571,1089.8314,1064.8367,750.4257,683.507,571.9194,677.425,469.6994,328.6448,533.3385,366.2669,179.4513,442.9246,1543.7021,1347.4208,1027.7736,941.9118,613.7401,602.9417,515.7484,619.8455,538.3121,391.1019,1035.574,9833.8941,327,0
3,116,1,25.1,0.5,2.3,89,10,17,630.01,0,0,0,1,0,0,0,0,0,0,0,0,603.2155,278.4067,960.6708,3251.1482,3023.0163,1677.4992,1387.7178,1091.0604,1139.1077,1019.2312,902.4755,666.4222,511.44,842.779,401.4438,186.4295,955.5432,5000.9214,3401.2403,1734.0183,1335.2401,949.6349,1070.7349,946.2187,837.9349,747.6073,573.5438,1393.3447,20810.8016,917,4948
