"y","bus_passenger","sub_passenger","temp","wet","f15","sunny","m0","m40","m35","f0","m55","m70","m65","m20","f25","f35","f60","f45","f65","f55","most_use","m50","m45","m30","f40","wind","f70","m5","f20","dust","m60","past_rent","f50","f30","m25","rain","cloud","weekend","X8_9","X21_22","temp.sqr","X16_17","semester"
0,98,752,15.6,67,1219.0158,1,493.0057,979.9115,1366.4029,395.4762,722.7874,919.2919,431.5074,4044.3331,4175.4944,1374.9857,678.3761,863.9172,553.4447,710.2031,25416.9613,869.7774,1090.7862,1966.5069,839.6575,2.8,1473.7523,951.0274,6548.6984,11.5,529.2642,1,878.7387,2033.6249,3906.915,0,4,0,0,0,243.36,0,1
0,206,1071,15.1,70,1256.5035,1,508.4128,1014.9855,1375.6242,388.0506,788.5525,932.5041,467.1732,3896.4065,4129.5026,1367.4023,724.1492,910.1941,630.4896,754.8598,25055.1598,904.4375,1140.6319,1949.1604,853.431,2.9,1564.5722,971.9397,6464.6345,12,597.3738,2,916.0005,2035.8215,3836.6078,0,2,0,0,0,228.01,0,1
0,504,2792,15.7,69,1365.5843,1,586.6487,1160.0883,1502.2634,478.3635,905.249,937.6414,485.1584,3851.3126,4017.5361,1496.8584,724.6949,997.9532,605.2182,828.4874,24884.0257,1071.6602,1211.5742,1994.3995,944.5377,3,1545.2594,1108.1525,6364.448,19,681.4819,0,989.7032,2057.8204,3599.3873,0,4,0,0,0,246.49,0,1
2,691,4806,18.2,62,1400.4744,1,699.1244,1209.3971,1502.8171,397.4157,987.8045,1044.6685,531.0439,4023.7282,3620.8965,1408.0327,784.3861,1077.379,662.6836,898.4944,23542.9191,1106.1931,1254.7847,1739.0291,1054.1696,3,1637.1614,1246.0331,6201.0761,24.5,660.629,0,1080.9034,1819.0692,3228.2702,0,5,0,1,0,331.24,0,1
2,581,3000,19.9,56,1547.6106,1,769.9515,1268.7645,1547.4288,379.9232,1103.1282,1101.5994,566.6871,4040.1317,3313.8079,1468.1357,895.5277,1141.3331,651.0476,952.7221,22758.1025,1203.1387,1327.9761,1723.4143,1121.4607,3.2,1692.0361,1313.5931,5923.996,26,772.3655,1,1199.0442,1693.6085,3047.5796,0,1,0,0,0,396.01,0,1
1,401,1788,21.9,50,1631.8219,1,775.1867,1243.6501,1540.7881,401.233,1105.7403,1092.9255,609.9055,4354.8833,3336.8919,1517.5797,875.8372,1290.471,746.0293,979.1301,23380.5441,1338.2169,1393.9348,1708.1466,1211.9003,3.1,1705.6599,1460.5829,6093.7746,11,752.1246,3,1103.2141,1744.2477,3084.2322,0,2,0,0,0,479.61,0,1
2,398,1718,23,45,1818.5546,1,853.0814,1331.6643,1524.6465,425.9278,1173.0149,1008.9138,519.167,4697.2308,3303.8004,1547.6567,859.2881,1268.5687,731.4237,999.6502,23917.0858,1190.848,1381.8067,1657.97,1169.1823,2.8,1611.5068,1565.3836,6372.5901,16,757.2423,0,1180.7006,1776.3537,3036.8376,0,6,0,0,0,529,0,1
1,418,1877,24.6,43,1897.484,1,783.9701,1347.4934,1570.3126,428.1051,1129.4069,1048.6609,521.7474,4801.6745,3379.7607,1509.5887,865.2494,1361.2847,666.3393,1009.0908,24489.303,1279.7289,1425.8589,1738.5401,1181.4171,2.6,1488.5046,1635.3037,6509.4718,13,781.2441,2,1170.2375,1832.9698,3146.9848,0,7,0,0,0,605.16,0,1
2,438,2042,25,41,2016.4806,1,773.6708,1322.1142,1528.7869,383.0576,1167.9482,1058.9909,541.9924,4683.2618,3307.2789,1491.8691,834.0274,1353.5131,723.892,978.6137,23949.6185,1302.4628,1395.3477,1694.8207,1233.2211,2.2,1536.2977,1681.9065,6434.2072,11,788.4298,1,1236.5496,1778.3035,3031.0904,0,8,0,0,0,625,0,1
1,497,2195,24.8,41,1965.8815,1,725.216,1307.9097,1511.415,342.0712,1218.1974,1104.705,534.315,4682.9951,3179.5338,1455.5147,879.9955,1372.125,688.6524,1036.9895,24023.7226,1248.7647,1358.0237,1667.2909,1195.569,2.2,1428.1901,1630.7425,6608.0886,20,804.1729,3,1229.4796,1785.4332,3133.4513,0,8,0,0,0,615.04,0,1
1,513,2441,24.7,42,1889.5732,1,431.4619,1231.149,1524.3672,303.784,1079.5356,1096.3192,533.821,4477.0829,3320.6193,1447.3716,838.0287,1324.8396,649.836,1005.3621,23751.1792,1225.4604,1379.0413,1620.3624,1223.2802,1.6,1580.0476,1610.3858,6359.5146,18,829.3653,0,1158.6388,1788.7099,3213.1513,0,9,0,0,0,610.09,0,1
4,612,3050,24.1,43,1966.8095,1,538.6309,1274.3821,1460.8768,426.7184,1095.6012,1047.5304,481.2664,4476.9714,3352.6788,1329.5679,806.2185,1246.2751,607.811,999.1964,23497.5438,1219.9369,1267.6765,1651.6815,1167.7223,2.2,1412.7457,1520.4033,6371.6154,12,750.7561,1,1022.3971,1738.3161,3115.8359,0,9,0,0,0,580.81,1,1
2,720,3662,24.5,42,1952.8984,0,579.8022,1264.5619,1550.3908,468.9211,972.7641,1051.1285,509.4605,4482.1519,3492.0384,1327.2723,778.0819,1167.2428,584.5459,983.9847,24268.7803,1160.7263,1407.6587,1775.3052,1132.544,0.9,1415.1955,1593.2263,6573.7039,10.5,719.9153,3,1029.6364,1770.6977,3297.2201,0,9,0,0,0,600.25,0,1
4,890,4242,23.5,46,2054.471,1,546.6567,1387.5229,1726.9834,432.0364,965.1957,995.3013,495.339,4653.8515,4265.1918,1543.4556,752.5227,1191.7359,597.8409,922.4237,27237.4498,1220.4612,1480.6438,2131.9733,1103.1712,2.8,1362.6568,1624.054,6965.448,13,726.011,1,1075.6733,2174.1456,3776.4006,0,8,0,0,0,552.25,0,1
2,825,2795,23.3,47,2027.0751,1,573.3533,1385.7387,1740.9159,438.9949,981.1811,928.2581,496.4775,4820.1332,4463.2611,1473.0904,809.5538,1085.3388,588.5148,918.8694,28249.5291,1162.7071,1406.8539,2152.4622,1024.1905,2.6,1354.6082,1650.3055,7277.4498,12,706.5442,14,1049.47,2276.6087,4045.6078,0,8,0,0,0,542.89,0,1
2,603,2751,22.3,51,2003.6055,1,517.7245,1342.112,1774.9554,521.1234,955.4728,943.3639,486.9703,5009.8321,4395.807,1503.1359,795.3032,998.7782,632.0723,904.9931,28326.3378,1105.0462,1393.6508,2182.2933,977.1803,2.1,1366.5619,1735.8027,7107.1286,6,724.9456,1,1040.2902,2205.6559,4147.5296,0,7,0,0,0,497.29,0,1
4,579,2887,21.6,54,1813.551,1,586.3319,1197.293,1695.5912,492.3679,950.921,933.3516,479.2861,5048.8719,4428.2005,1444.068,786.7746,967.8835,651.3474,850.9756,28154.3535,1006.7001,1252.1793,2250.3553,963.0368,3,1340.7523,1695.8215,7050.2981,3,646.401,3,966.2919,2182.41,4054.5585,0,8,0,0,1,466.56,0,1
0,592,2572,20.8,56,1596.6115,1,633.6851,1171.0204,1595.5189,403.5474,849.8688,956.2555,490.112,4863.6257,4390.2985,1402.7828,739.6788,888.3679,624.0938,808.1121,27522.5353,970.7171,1220.6324,2181.3968,901.6751,2.9,1364.092,1374.9431,6933.5277,23.5,615.0922,3,917.8547,2129.7417,4025.6432,0,7,0,0,0,432.64,0,1
1,345,1246,19.5,63,1497.8547,1,469.683,975.5428,1450.8739,359.6732,779.4554,863.2554,435.7543,4487.7,4171.0909,1317.3547,635.946,796.1288,538.6952,706.4034,26214.1554,850.6319,1111.308,2049.844,785.8053,2.4,1241.1786,1036.1354,6790.9432,6,584.7278,1,789.0464,2017.5239,3928.8248,0,6,0,0,0,380.25,0,1
1,200,290,19,61,1429.2079,1,469.474,995.3711,1459.686,360.8545,739.0687,884.4147,428.966,4280.8727,4174.4127,1318.4115,640.8255,789.0692,553.2011,685.2748,25823.0895,830.6017,1103.5228,2010.3632,786.1495,3.2,1196.6488,990.4818,6668.9923,4,572.5909,1,802.8301,2014.4279,3895.9232,0,8,0,0,0,361,0,1
2,80,0,18.8,61,1363.5851,1,471.4389,946.8342,1438.0116,347.3823,727.1128,874.2021,420.6748,4233.6561,4135.4799,1339.204,635.6295,811.2871,542.6932,675.7084,25686.1927,849.5542,1052.8369,1958.1768,783.7157,2.6,1229.3423,947.8085,6633.7823,4,568.1409,2,794.2732,1998.3361,3949.5459,0,8,0,0,0,353.44,0,1
0,49,0,18.5,62,1345.3788,1,452.1809,927.0338,1429.0901,351.5943,740.4612,879.8591,447.7064,4180.2923,4113.2106,1372.6344,637.2589,809.3238,540.0094,665.4013,25434.007,856.4725,1014.612,1968.2431,762.9651,2.6,1250.449,930.8731,6527.5789,9,548.9492,1,794.2077,1972.4682,3870.4894,0,10,0,0,0,342.25,0,1
0,45,0,18.1,63,1372.2177,1,459.8742,949.6796,1444.6361,355.8269,761.5428,839.8071,455.6193,4049.8632,4135.2607,1362.9672,641.9274,792.0472,535.9592,667.091,25224.5381,870.2109,1035.7685,1960.4672,773.1059,2.2,1257.8684,931.0022,6447.6463,4,546.1358,0,784.8751,1998.4714,3825.226,0,8,0,0,0,327.61,0,1
0,57,23,17.2,66,1325.1281,1,467.5935,952.5094,1408.9096,368.9604,764.0164,868.2357,443.3288,4037.465,4093.0207,1362.5394,625.826,780.841,525.5577,640.7438,25012.0077,880.7482,1038.4557,1920.4423,771.9237,3.2,1280.6011,921.9031,6362.0589,9,552.4164,0,787.3839,2021.3493,3806.2225,0,0,0,0,0,295.84,0,1
0,118,768,16.5,68,1311.9379,1,482.3263,975.8051,1412.6595,350.6092,766.2997,864.9475,451.5606,3930.8466,4113.9887,1370.7338,630.7562,805.9106,511.4803,656.1322,24849.9703,842.8974,978.3146,1916.392,800.673,2.8,1322.024,892.9049,6360.1856,6,519.4093,0,801.4118,2017.5306,3727.6335,0,1,0,0,0,272.25,0,1
0,204,1030,16.2,69,1257.827,1,498.715,975.2265,1392.7558,387.4214,754.3071,878.6754,433.7251,3835.8664,4038.4093,1356.752,659.1153,798.5433,564.8969,713.9063,24377.2082,873.3532,1095.5647,1911.3453,815.9806,2,1330.8571,942.2381,6230.6259,8,577.817,1,803.8655,1984.0953,3627.3582,0,3,0,0,0,262.44,0,1
0,536,2856,16.9,67,1249.137,1,611.4273,1085.7595,1458.9912,416.843,805.2521,881.5351,472.6777,3695.2694,3874.5803,1382.6944,704.8062,898.0973,577.2005,728.1639,23630.8927,975.5594,1175.5785,1887.0489,892.2525,2.5,1391.7442,1105.001,6003.7274,40,618.5551,0,868.7428,1947.6061,3380.975,0,6,0,0,0,285.61,0,1
5,792,4899,19.2,61,1365.3399,1,609.3687,1135.4712,1507.9168,310.5139,918.2703,980.1734,518.6419,3916.2151,3576.9889,1369.2684,813.9212,1035.3509,563.6543,828.7872,22829.6995,1119.3001,1188.2098,1702.3367,1079.9743,2.2,1417.6023,1323.8914,6010.1437,10,673.4412,0,939.4388,1741.0324,3005.7975,0,2,0,1,0,368.64,0,1
2,601,3036,21.2,59,1466.4655,1,612.7163,1193.903,1464.5503,312.7863,1010.1103,997.0838,558.6627,4035.1626,3198.435,1371.9283,825.2729,1101.4397,610.4117,894.3768,22049.4658,1094.0458,1296.7388,1653.3957,1142.1283,2.1,1462.5852,1402.1319,5811.7716,7,756.639,5,1039.9443,1632.0843,2882.138,0,4,0,0,0,449.44,0,1
2,359,1788,22.8,55,1580.2097,1,654.0042,1221.9935,1573.012,345.9149,1039.5432,940.5569,564.9931,4143.9119,3166.3062,1417.9659,868.5816,1200.2572,630.0002,954.4393,22207.0312,1200.2856,1387.5269,1608.6861,1194.9244,2.4,1485.0537,1601.7839,5824.4785,21,744.9857,2,1114.447,1610.0215,2862.6491,0,5,0,0,0,519.84,0,1
0,390,1662,23.4,53,1817.9499,1,609.0907,1207.0962,1549.9487,332.0828,985.2978,946.4075,522.8846,4459.081,3245.1963,1474.5863,874.0652,1156.9532,667.5877,950.548,22857.551,1196.5618,1349.3578,1660.2463,1261.6379,1.6,1365.7062,1783.702,6028.5434,35,696.5556,2,1079.4515,1596.9173,2843.0317,0,7,0,0,0,547.56,0,1
1,415,1864,23.6,52,1892.3992,1,603.6936,1218.825,1556.2733,361.0858,1031.7383,963.1949,562.4715,4515.3278,3217.1391,1491.894,864.14,1176.5983,600.6623,1031.2776,23139.3834,1179.3702,1336.7096,1653.0972,1260.8973,1.6,1365.8136,1839.4703,6076.4668,50,704.8096,0,1092.0487,1646.2246,2982.9606,0,8,0,0,0,556.96,0,1
0,459,2124,23.5,54,1967.5779,1,645.5168,1223.8072,1579.7003,311.0475,995.2113,924.5939,552.4063,4645.975,3179.3409,1440.4829,851.605,1234.9376,588.9769,1038.1619,23326.8131,1187.4131,1255.6115,1611.3225,1299.0646,2.1,1389.5567,1899.5391,6308.6805,18,760.5525,0,1107.2767,1644.9742,2916.3368,0,9,0,0,0,552.25,0,1
1,471,2216,24.4,51,1917.8269,1,585.0357,1232.1364,1691.5813,223.3688,1019.9411,954.9733,515.8649,4804.283,3242.4547,1414.0894,863.9847,1241.5598,593.1521,979.4264,23910.5533,1229.3211,1309.6636,1636.0616,1236.83,1.7,1432.3873,1881.9055,6409.5914,20,787.559,1,1115.9985,1744.2715,2968.2204,0,8,0,0,0,595.36,0,1
0,554,2500,25.5,50,1961.8054,1,588.1099,1205.9492,1622.9211,372.0413,1002.943,937.5523,502.8444,4541.8967,3327.4708,1441.818,817.7152,1184.4284,594.3729,996.2493,23459.1874,1287.4252,1338.6565,1603.8448,1254.0656,3,1487.1762,1648.6446,6192.6055,24,763.9787,0,1097.3271,1810.6679,2917.9626,0,8,0,0,0,650.25,0,1
1,598,3011,25.1,49,1914.0131,0,600.44,1233.19,1625.9814,427.0844,1059.1752,898.8563,525.1366,4464.6112,3323.7989,1447.3039,774.908,1173.4515,573.2879,926.7977,23483.6892,1268.0104,1306.504,1644.5857,1136.8377,0.8,1364.8797,1606.8236,6138.8303,40,703.2094,1,1128.4577,1789.232,3049.3458,0,8,0,0,0,630.01,1,1
5,702,3613,24.6,52,2014.0629,1,577.1822,1293.4347,1690.1111,481.0716,983.8185,907.2211,489.5683,4516.0197,3391.4477,1417.3739,767.4388,1215.1322,543.8347,968.8162,24121.4349,1234.786,1332.5505,1716.9236,1090.8317,2.5,1456.0552,1702.8193,6288.6595,29,696.2399,1,1083.2852,1856.7411,3244.1583,0,7,0,0,0,605.16,0,1
4,997,4227,24.9,54,2129.4048,1,526.1762,1410.5555,1917.2263,481.0355,983.0182,914.1335,559.8839,4828.5647,4109.2548,1560.5771,742.2781,1161.9512,554.4736,994.5566,27322.859,1288.8532,1416.9532,2015.6167,1171.2419,2.3,1302.6921,1824.3111,6954.368,38,673.9737,5,1177.4206,2178.0408,3759.2106,0,7,0,0,0,620.01,0,1
0,766,2808,23.4,60,2176.3515,1,460.333,1335.1859,1783.6137,464.2987,988.086,930.7215,547.5321,4886.6051,4305.6633,1577.7761,791.874,1047.9792,560.4408,962.8015,28039.5591,1226.2448,1336.9824,2155.3595,1113.2663,3.8,1332.7735,1788.6417,7183.4235,35,628.1051,4,1028.1765,2221.118,3925.9999,0,7,0,0,0,547.56,0,1
5,608,2872,21.6,67,2138.5853,1,456.9041,1288.3719,1836.5865,496.3706,978.4731,936.4466,502.447,4828.9182,4459.2713,1542.8916,763.8479,1062.6719,548.1961,903.8943,28326.9532,1199.9643,1308.4375,2229.3641,1048.5953,2.8,1315.9617,1737.0344,7245.4582,30,646.1862,0,993.2578,2211.4336,3973.0297,0,5,0,0,0,466.56,0,1
2,638,3071,20.7,69,1957.831,1,470.6726,1252.3718,1813.1707,388.5578,948.5195,876.8244,499.32,4857.4279,4479.9186,1463.7371,745.218,1015.4357,583.9122,822.3302,28176.9556,1093.2375,1229.5893,2158.8453,1010.5431,2.7,1228.2472,1611.9187,7206.1226,6,635.8847,5,957.6368,2149.3985,4048.3349,0,5,0,0,1,428.49,0,1
1,640,2749,20.1,73,1722.5359,1,473.8996,1210.9812,1666.7113,416.9139,857.8794,903.2492,458.7315,4842.7515,4376.7702,1421.3862,725.143,963.8875,591.9337,799.578,27448.536,980.6913,1184.6803,2100.043,924.04,2.7,1280.6593,1459.6191,7026.8456,7,634.2028,2,930.4346,2104.8827,3909.1455,0,7,0,0,0,404.01,0,1
1,410,1470,20,73,1600.4134,1,444.5459,1000.7557,1505.2016,350.6362,737.0395,849.7239,416.0401,4500.1132,4249.453,1416.1698,673.5358,817.5157,539.6133,659.3679,26375.5627,818.5654,1075.1457,2033.9368,807.661,1.7,1278.4311,1169.0535,6713.3393,13,545.8299,0,813.9554,2081.4767,3875.8723,0,8,0,0,0,400,0,1
1,173,290,19.7,77,1510.8726,1,446.1712,994.9681,1415.0819,364.1838,737.7594,857.178,408.3987,4418.1378,4140.4572,1364.9403,670.768,783.3122,537.3361,649.4741,25976.5104,821.0197,1044.7583,1976.7925,799.6572,2.4,1261.2334,1077.801,6701.3661,12,540.1064,0,761.6777,2064.5177,3895.2169,0,8,0,0,0,388.09,0,1
0,84,0,19.3,80,1424.5301,1,453.5483,975.5814,1385.1408,361.2826,744.7874,839.9653,433.1063,4263.1659,4170.8241,1349.499,656.1046,789.1518,533.1601,656.1188,25699.7359,800.8221,1010.9098,1977.8105,792.9658,1.8,1294.0714,1067.7572,6622.9621,20,538.1355,2,749.7679,2027.8423,3902.4912,0,6,0,0,0,372.49,0,1
0,63,0,19,85,1380.8726,1,446.3358,957.6715,1383.041,359.2744,712.0844,863.1332,423.6707,4254.1459,4131.5747,1398.6774,668.7757,777.0561,525.312,632.7575,25671.8211,830.9001,1018.1018,1987.8262,772.1438,1.7,1252.5709,1067.4618,6650.3367,26,524.4278,0,746.8189,2071.3314,3794.8878,0,5,0,0,0,361,0,1
1,64,0,18.8,87,1340.8386,1,450.423,961.3474,1345.861,359.0486,734.5699,827.2735,421.8213,4183.4276,4125.023,1376.3503,664.1089,793.2905,539.7458,625.1494,25385.8454,845.1614,1013.2114,1962.8771,764.4845,1.9,1292.642,941.1694,6559.7032,20,517.3961,0,770.9135,2043.4934,3789.1098,0,7,0,0,0,353.44,0,1
0,45,18,18.8,86,1279.5556,1,410.2853,936.3241,1314.9607,367.2913,698.1648,836.6499,418.7263,4104.472,4105.7777,1385.95,635.2485,749.4059,523.9061,629.7212,25141.6044,810.3007,1006.9441,1928.1567,767.4786,2.1,1310.8675,907.1677,6545.951,20,558.1452,0,769.4805,2025.0389,3731.2974,0,8,0,0,0,353.44,0,1
0,112,757,18.6,87,1261.2194,0,421.828,994.1281,1332.3814,383.9784,720.8896,841.1096,394.1427,4047.6473,4111.8678,1400.0933,637.2908,771.9984,513.8336,647.3436,25078.4213,824.4227,991.0026,1923.4452,804.2139,1,1357.7923,884.3389,6496.431,30,550.659,0,778.7723,2067.3657,3699.1896,0,10,0,0,0,345.96,0,1
0,221,988,18.6,86,1244.8506,0,436.1364,987.0608,1300.2139,403.1054,733.6282,873.5051,444.3594,3955.8015,4091.4476,1396.3234,647.7603,793.9568,538.3872,681.1275,24616.9052,873.7631,1025.9868,1896.2574,783.5082,0.4,1361.5145,923.661,6308.8075,21,536.0144,1,778.59,2018.4032,3649.6507,0,10,0,0,0,345.96,0,1
1,524,2955,19,84,1341.3629,0,566.1839,1104.3036,1410.5707,496.084,822.3329,837.84,446.5053,3835.6674,3870.0851,1473.5376,688.4678,913.1701,567.0698,813.9765,24019.5238,980.5287,1132.5205,1907.0832,918.853,1,1399.2962,1080.0307,6106.5382,20,626.5472,0,873.2943,2008.7805,3407.2611,0,10,0,0,0,361,0,1
0,838,4838,19.8,81,1378.1283,1,551.331,1181.8442,1423.0076,395.0499,913.8048,899.23,494.1693,3882.057,3478.5332,1440.2069,755.7612,1020.1414,588.3184,880.7521,22637.9061,1148.3209,1234.4758,1741.9738,1024.524,1.2,1489.0125,1216.5251,5890.995,21,649.1898,1,997.7272,1776.3415,3004.7911,0,10,0,1,0,392.04,0,1
0,607,3036,20.1,82,1433.157,0,651.8246,1256.8548,1454.3547,368.1545,1020.9091,965.5527,531.5226,3879.0638,3177.7436,1507.147,752.7041,1184.2102,680.4634,929.7213,21935.4064,1215.7406,1275.6309,1662.837,1098.6098,0.6,1457.0604,1365.1839,5753.802,31,723.6292,0,1053.016,1661.7809,2838.6774,0.1,10,0,0,0,404.01,0,1
0,372,1760,20.5,80,1547.8266,1,589.8096,1292.6504,1566.0083,407.148,1122.169,849.3605,505.9793,4196.2324,3228.4829,1565.7664,740.4649,1178.0302,668.0196,983.5452,22678.4544,1235.3205,1251.4857,1667.5823,1172.5936,1.4,1501.3504,1414.3234,5961.6748,26,776.2105,0,1109.6183,1655.6394,2837.0679,0,10,0,0,0,420.25,0,1
0,353,1671,21.6,75,1693.3233,1,619.5889,1203.6515,1566.1987,377.2371,1039.6821,882.5145,507.2378,4336.7882,3271.1425,1523.2227,742.8381,1164.4082,658.5431,1016.6799,23084.6293,1192.6275,1181.8645,1729.0567,1148.2609,1.5,1499.9768,1474.9794,6039.0904,26,768.9961,0,1058.0406,1733.2233,2885.9068,0,10,0,0,0,466.56,0,1
1,418,1967,22.3,70,1963.6153,0,674.3273,1239.8755,1522.7077,397.5018,1096.2177,952.6041,505.5183,4456.3456,3237.9901,1433.0801,776.9281,1121.0381,682.4706,1008.0584,23044.4907,1212.0339,1205.1687,1703.7278,1259.1131,0.9,1391.184,1612.6696,6086.604,22,688.49,0,1135.8887,1715.8107,2888.2247,0,10,0,0,0,497.29,0,1
1,498,2221,22.3,72,2028.8161,0,637.5218,1285.446,1512.1299,399.3724,1091.9685,1005.2472,519.9528,4428.2282,3192.6652,1434.518,763.1483,1150.2685,686.4172,1011.779,23141.806,1240.8955,1246.5391,1642.4189,1258.1494,0.9,1477.7116,1636.7151,6104.5196,30,690.86,1,1105.341,1816.715,3010.6112,0.2,10,0,0,0,497.29,0,1
0,482,2174,21.5,83,2046.6342,0,557.6668,1298.8133,1514.1851,315.5604,1119.6709,913.5983,555.6556,4459.5433,3228.1892,1430.6263,819.3724,1212.9486,732.3538,968.2685,23341.5304,1245.638,1303.5759,1654.8932,1191.016,0.3,1440.8906,1689.6642,6240.7555,41,717.6908,0,1133.3623,1785.9083,3027.4295,2.3,10,0,0,0,462.25,0,1
0,481,2328,23.6,69,1970.8318,1,467.8366,1298.9811,1575.3075,229.8638,1104.717,1035.2726,489.5389,4300.9035,3223.0652,1383.5393,761.5536,1198.1955,700.9481,993.5423,23223.7447,1289.7159,1367.3179,1665.7325,1161.1237,2,1486.8618,1581.8907,6194.1658,18,708.1569,1,1105.9608,1775.3114,3105.7195,0,3,0,0,0,556.96,0,1
7,602,2967,23.7,62,1968.4647,1,521.7462,1336.7446,1568.4981,467.2606,1052.9512,995.6905,506.8486,4348.479,3359.0482,1383.4182,738.7746,1138.8482,667.2338,992.9256,23389.89,1270.959,1282.1549,1670.5811,1153.2128,2.8,1414.6884,1541.1154,6196.2749,25,698.6804,0,1069.5958,1739.7047,3123.8858,0,8,0,0,0,561.69,1,1
1,759,3756,23.9,58,1995.5564,1,517.1168,1323.5356,1583.2504,519.9014,1005.4814,992.7087,506.3646,4449.1537,3506.458,1451.1022,758.4387,1203.5103,668.9978,1002.0234,24167.0479,1220.9553,1263.0265,1778.46,1072.4834,3.5,1435.5437,1621.7872,6397.7984,35,723.5012,2,1072.3345,1776.3368,3224.4884,0,7,0,0,0,571.21,0,1
4,1007,4213,24.4,57,2068.3961,1,460.4623,1376.0067,1754.7191,661.1971,1002.8511,976.4877,511.0096,4913.9159,4225.3498,1680.8241,761.9564,1189.5331,653.1273,980.0609,27261.4177,1267.3107,1468.2429,2114.1109,1193.5333,2.7,1454.4422,1734.8315,6919.7163,29,737.7366,5,1168.4768,2047.6795,3605.1021,0,3,0,0,0,595.36,0,1
4,814,2849,23.6,60,2170.4773,1,471.1392,1348.7774,1712.0175,630.4442,993.1667,925.8361,472.6663,5147.7921,4496.6397,1619.5516,752.8561,1110.4428,640.0408,978.897,28477.0958,1152.5041,1360.998,2155.2072,1146.2866,1.7,1395.3564,1736.1078,7301.3386,23,714.0237,4,1030.0413,2118.342,3926.2071,0,5,0,0,0,556.96,0,1
1,612,2875,22.2,67,2044.6988,1,480.3648,1300.263,1662.9659,588.3038,997.5577,918.2678,463.6003,5238.8463,4498.97,1562.0396,718.3046,1063.5226,634.1199,993.1002,28670.4126,1147.6747,1350.6157,2235.5348,1077.2926,2.1,1396.8061,1767.3767,7288.4064,29,704.8752,5,1013.5979,2164.7734,4018.8762,0,6,0,0,0,492.84,0,1
1,590,3126,20.8,75,1903.6348,1,474.9433,1258.063,1683.0158,466.7062,973.9798,936.4543,482.8048,5041.0892,4511.4571,1500.4186,738.4831,1010.7275,594.304,855.2728,28389.797,1075.1799,1333.257,2242.872,1014.9075,1.5,1400.7823,1696.0317,7213.564,15,674.2651,1,940.0888,2115.1922,4082.1881,0,1,0,0,1,432.64,0,1
0,649,2908,19.8,77,1719.5763,1,531.4586,1214.9839,1591.2935,402.339,879.6074,908.5492,450.0932,4759.6691,4388.9763,1475.1225,698.6254,942.6921,577.5684,778.4169,27550.6253,967.451,1201.6932,2163.2798,992.1167,1.5,1418.0184,1477.8854,7013.1463,13,621.8455,1,872.9709,2090.7403,4068.3975,0,3,0,0,0,392.04,0,1
2,387,1513,19.3,80,1542.7856,1,437.3337,1103.2069,1410.8797,337.7676,805.389,806.9075,400.8266,4319.8658,4188.7061,1348.3004,678.9207,798.6724,510.107,673.3481,25895.5787,820.1578,1050.5029,2056.4974,842.0901,1.7,1236.797,1141.5376,6676.0068,13,523.1612,0,775.9064,1980.194,3915.1285,0,2,0,0,0,372.49,0,1
2,271,637,18.8,83,1465.4844,1,453.0078,1070.0277,1396.8428,316.3915,807.2766,798.2683,416.8941,4278.9703,4164.8646,1388.8802,656.6767,788.6782,519.1161,681.5027,25842.098,869.3144,1063.8041,2017.1724,831.8793,1.8,1215.5299,1076.8261,6639.596,12,531.4253,2,756.3841,2002.0498,3953.7219,0,0,0,0,0,353.44,0,1
0,183,2,18.5,85,1389.145,1,472.1856,1025.1548,1354.9814,349.7065,762.7072,779.5423,424.2524,4216.6356,4090.8755,1352.2808,668.4253,807.2181,518.1954,649.9596,25442.0702,842.1791,1046.8467,1979.7345,810.32,1.4,1241.9361,1031.9763,6565.8852,18,533.6007,2,749.8843,1990.4133,3891.2639,0,4,0,0,0,342.25,0,1
0,77,0,18.1,87,1387.4617,1,470.493,969.5518,1383.979,351.8857,768.123,786.1731,446.5392,4167.9668,4147.4911,1343.1713,636.3302,780.7117,541.5224,663.1771,25404.5769,833.4476,1032.4808,1965.7597,793.9855,2.1,1292.2114,967.9832,6561.6076,22,541.0622,0,765.5442,2003.4723,3831.1291,0,1,0,0,0,327.61,0,1
0,53,0,17.9,88,1402.3259,0,473.3617,990.4725,1390.2565,363.8601,754.4923,846.4048,422.6105,4114.9745,4137.1539,1363.3073,642.267,807.9807,505.9039,664.7736,25286.9169,851.3942,1045.6023,1952.3557,819.8451,0.7,1253.2263,941.236,6527.6013,25,551.2444,0,760.8072,1995.1927,3806.075,0,4,0,0,0,320.41,0,1
0,44,16,17.7,89,1346.2105,1,474.3053,981.2432,1413.1884,333.694,759.3696,812.034,426.3881,4068.7312,4134.3368,1378.0481,638.1955,802.9314,498.201,659.5304,25011.0005,846.8773,1046.0022,1938.7368,841.7027,2.4,1274.7152,908.32,6400.3538,18,550.9605,0,752.2129,1988.7943,3688.8111,0,6,0,0,0,313.29,0,1
0,121,793,17.4,89,1296.8954,1,487.3093,975.77,1354.099,358.2964,716.2206,824.8614,412.6229,3959.3737,4072.9829,1347.5192,635.1041,841.8617,486.1297,680.2189,24746.3781,820.0434,1039.8379,1954.9961,871.1425,1.8,1274.3003,890.7616,6405.9169,23,540.5427,0,753.4786,2011.2776,3640.2127,0,2,0,0,0,302.76,0,1
