"y","m25","m50","f20","m30","temp","semester","sub_passenger","f15","f40","past_rent","bus_passenger","wet","X8_9","rain","X9_10","m45","m55","f50","m5","m35","cloud","f45","dust","m20","f70","f35","m0","m60","m40","m65","temp.sqr","f65","f25","f55","m70","f0","f60","wind","f30","most_use","sunny","X11_12","X13_14","X15_16","X10_11","X16_17","snow"
1,2798.2563,753.3793,4508.6355,1588.4208,20.6,1,926,861.4269,753.5314,0,176,83,1,0,0,899.801,742.6754,751.0124,615.0653,1185.3205,5,793.8218,23,2833.7795,1131.6779,1037.5194,400.594,514.7748,816.4024,378.7678,424.36,500.0011,2689.0524,589.7926,752.2624,380.3918,614.2843,1.8,1453.6341,18094.6185,1,0,0,0,0,0,0
0,2783.3279,805.0014,4405.1647,1596.709,22,1,1256,927.8062,792.8323,0,202,76,0,0,1,942.8333,750.7304,772.3605,660.8251,1196.4409,7,840.2485,20,2754.982,1134.6584,1015.3127,420.2642,529.6185,848.5439,389.625,484,494.2323,2660.4588,625.4924,720.6513,389.6097,595.2253,1.4,1449.0992,17861.4952,1,0,0,0,0,0,0
2,2657.1923,813.9791,4215.282,1533.1704,24.7,1,1291,948.924,826.5759,0,190,63,0,0,0,976.1016,757.8748,814.6043,666.4485,1205.6597,7,845.6753,13,2657.3379,1156.6462,1078.7993,495.9112,507.9733,889.2257,347.9491,610.09,508.6087,2657.9344,653.5773,733.9628,443.4311,628.995,1.9,1419.8265,17425.2025,1,0,0,0,1,0,0
0,2632.331,858.7743,4227.5146,1562.8227,26.4,1,1410,1162.8113,933.9354,1,253,55,0,0,0,1003.7013,776.814,829.5615,653.6301,1285.0045,5,908.1847,33,2672.5362,1156.3874,1154.2686,539.0981,532.3312,916.1036,352.1439,696.96,503.2054,2561.2381,738.0792,695.8044,476.3033,620.3353,1.9,1485.1855,17580.9012,1,1,0,0,0,0,0
2,2692.0909,882.0266,4300.0541,1586.7084,27.5,1,1628,1236.2129,865.8768,0,299,49,0,0,0,1007.9885,800.3755,864.143,707.9422,1336.2121,0,905.1829,30,2647.9756,1121.2946,1235.7808,677.2692,557.187,975.449,341.5145,756.25,561.0885,2658.2333,746.7206,773.2619,654.5537,613.602,1.7,1472.4265,17929.4817,1,0,0,0,0,0,0
1,2680.3433,829.3444,4463.4839,1556.7748,28.8,1,1744,1391.2336,918.417,1,332,49,0,0,0,1002.6741,795.0182,853.1917,743.0005,1294.5987,0,943.4179,24,2725.9206,1114.1796,1168.1924,674.0745,552.3058,1037.0723,330.6119,829.44,573.0931,2734.7633,797.9403,699.7699,790.2302,633.8902,2,1472.5181,18096.5951,1,0,1,0,0,0,0
2,2633.8759,799.1303,4464.9444,1570.4685,29.5,1,1960,1431.919,964.1554,2,345,45,0,0,0,1042.3704,792.8967,832.1126,791.5653,1339.088,0,950.6708,18,2797.9059,1116.5174,1228.4553,581.9698,549.7122,1023.2207,340.4833,870.25,579.4723,2747.6293,800.2628,735.4199,822.3331,663.239,2.1,1489.6742,18272.0415,1,0,0,0,0,0,0
2,2635.9074,834.9107,4381.0362,1579.3517,30.2,1,2291,1496.5841,982.3811,0,453,38,0,0,0,1092.4797,777.7148,852.9839,898.4364,1309.1155,1,938.2722,15,2892.3257,1083.8463,1243.1868,670.9934,563.2097,1032.8506,389.3249,912.04,566.0388,2727.2886,758.7524,776.2707,715.8537,693.542,2.1,1510.157,18278.3689,1,0,0,1,0,0,0
4,2705.6617,870.1393,4291.9522,1620.4054,30.5,1,2453,1394.0612,898.4771,0,425,38,0,0,0,1073.1948,763.0631,872.6485,994.7412,1320.7199,4,942.2137,18,2909.7077,1114.4785,1215.8134,710.0211,552.7575,1042.6209,382.2316,930.25,568.6497,2719.4003,705.7271,772.5652,728.0654,645.0645,1.7,1441.127,18224.7876,1,0,0,0,0,1,0
2,2700.3048,895.306,4370.9132,1583.7658,29.9,1,2482,1378.0322,922.644,4,459,32,0,0,0,1127.7508,756.5671,878.7825,1042.2401,1295.6593,7,914.2123,23,2926.7253,1172.6445,1311.5354,747.4727,605.5389,1094.1351,378.7331,894.01,540.0379,2739.7423,699.6421,751.4674,700.3067,654.8669,2.2,1464.7176,18393.3637,1,0,0,0,0,0,0
0,2823.7247,908.923,4535.3823,1614.5327,28.7,1,2107,1326.4552,950.6816,1,371,37,0,0,0,1129.742,784.8834,892.9919,974.4246,1327.7119,7,928.8661,17,3101.0753,1106.2406,1260.0281,712.5557,615.4679,1028.2859,388.2342,823.69,534.2877,2714.9448,700.6957,761.0552,776.0116,663.2922,1.4,1480.3701,18857.7699,1,0,0,0,0,0,0
4,2970.5902,838.9536,4613.7655,1655.9932,27,1,1922,1259.7139,871.1029,1,339,44,0,0,0,1093.1904,770.4026,858.1431,970.5871,1362.3974,6,949.9097,30,3329.376,1068.7538,1197.5008,582.192,645.4288,1014.7458,372.3933,729,505.4346,2776.0617,711.3053,745.4184,697.1543,670.4146,1.8,1517.6292,19423.314,1,0,0,0,0,0,0
0,3062.4457,843.2921,4709.1419,1687.5619,25.5,1,2082,1223.2066,830.3075,2,345,51,0,0,0,1061.1664,754.8458,856.571,881.9738,1373.0115,7,984.8676,38,3349.7939,1088.7372,1181.7372,636.6541,597.6762,1020.3097,385.1872,650.25,517.4894,2886.8278,700.1771,752.2178,540.219,667.775,1.5,1580.6803,19831.2002,1,0,0,0,0,0,0
1,3095.6851,819.2407,4696.6332,1560.3101,24.4,1,2127,1066.9871,784.524,0,425,55,0,0,0,1080.9662,805.1998,807.5842,759.1877,1232.188,5,964.4988,37.5,3296.5263,1134.1052,1181.9824,589.1949,582.1415,957.2232,390.6981,595.36,493.7509,2814.4155,669.7731,807.8784,552.9731,706.611,2,1471.0657,19348.8063,1,0,0,0,0,0,0
0,2949.7441,806.8919,4385.9153,1492.7354,23.8,1,2070,989.6638,735.5885,1,367,51,0,0,0,1046.9765,773.2725,801.1071,733.7258,1249.7475,9,915.9534,33,3231.7142,1092.6636,1162.1357,583.4249,566.8685,885.3747,380.0383,566.44,489.9511,2736.0298,674.9922,775.527,551.8842,687.9379,3,1395.1559,18603.1779,1,0,0,0,0,0,0
1,2777.5139,737.7409,4192.2061,1528.4076,23.1,1,1229,944.5544,662.4088,5,338,51,0,0,0,939.8171,717.9651,762.5362,660.1419,1170.5771,7,761.4632,9,3042.116,1050.6642,1064.826,520.7546,525.8445,829.1845,347.839,533.61,464.6649,2583.8647,585.5786,716.1833,355.3398,599.1418,2.5,1354.7642,17714.2756,1,0,0,0,0,0,0
0,2720.2566,750.598,4042.8078,1436.2911,22.7,1,83,871.8933,669.4093,1,146,49,0,0,0,886.0095,685.8947,741.0711,636.9019,1140.22,8,790.2007,29.5,2894.9648,1011.1697,1087.737,517.4138,505.6307,780.1965,369.7636,515.29,459.7286,2506.0826,567.8153,726.6908,362.184,581.8107,3.4,1291.8366,17120.1965,1,0,0,0,0,0,0
0,2553.2419,738.2857,3870.728,1399.76,22.2,1,14,814.0928,654.8479,1,87,48,0,0,0,873.5779,676.2143,765.2748,592.7907,1107.4621,10,758.8709,34.5,2747.879,1075.157,1029.3311,465.1339,505.6807,770.1149,359.903,492.84,473.6607,2426.9062,559.2865,738.6837,349.0233,593.0532,2.6,1249.4056,16384.7139,1,0,0,0,0,0,0
0,2431.094,732.5393,3771.9608,1349.8707,21.1,1,0,812.8867,646.9952,1,63,51,0,0,0,883.5093,669.6488,764.7054,538.0342,1062.382,8,746.4126,7,2571.5945,1067.2186,1029.5292,462.2968,513.4304,770.6608,373.7952,445.21,471.1237,2330.5698,548.3268,721.573,350.4157,605.7522,2.6,1253.1249,15800.1259,1,0,0,0,0,0,0
0,2372.8706,727.0627,3721.6511,1323.1719,20.7,1,0,807.4831,642.2157,1,25,51,0,0,0,873.3488,688.5445,750.9517,556.0171,1049.4499,6,733.2622,33.5,2436.1118,1059.0862,1020.4778,458.265,500.8374,790.9581,376.1734,428.49,483.1422,2303.1438,561.684,732.1742,368.658,590.3381,2.3,1238.6401,15465.517,1,0,0,0,0,0,0
0,2292.8632,708.6274,3604.5026,1276.7612,19.9,1,4,794.2485,632.0342,0,35,54,0,0,0,882.3143,681.2416,749.8361,551.6414,1039.1864,8,753.6477,10,2293.3721,1073.2897,1056.9732,498.7031,513.2583,808.1869,371.3528,396.01,494.2296,2263.4351,555.9441,755.7448,372.9895,558.524,2.6,1213.9574,15041.0512,1,0,0,0,0,0,0
0,2196.7493,734.4106,3552.0073,1267.0778,19.6,1,415,721.6881,638.9714,0,86,55,0,0,0,877.6791,676.6491,768.2033,498.8731,1003.7538,7,762.6779,4,2175.1853,1062.7807,1001.1589,488.8924,514.6414,780.9398,372.5848,384.16,497.891,2221.6376,555.3073,769.3774,375.1616,554.3117,1.7,1238.6184,14656.1884,1,0,0,0,0,0,0
0,2104.8368,730.1285,3472.3115,1261.9835,19.2,1,434,703.2539,632.4387,0,91,57,0,0,0,888.9799,698.6049,780.1794,436.8703,989.0376,8,756.6988,9,2053.4068,1065.9623,1007.3179,517.7698,513.6919,763.4304,360.9469,368.64,486.3248,2183.9925,586.5934,759.552,366.5633,577.6361,2.6,1226.7626,14299.6492,1,0,0,0,0,0,0
0,1998.6423,751.5368,3406.434,1232.8975,19.1,1,570,668.5946,654.4759,0,95,58,0,0,0,857.1293,713.1145,772.4784,428.1953,974.7119,8,748.5746,8,1989.788,1037.2202,985.7317,542.5873,512.0775,801.2448,351.7076,364.81,473.3299,2062.7481,554.9404,763.3092,374.2879,547.385,2.1,1182.2569,13833.2104,1,0,0,0,0,0,0
0,1929.4377,719.775,3310.8266,1205.4449,19.8,1,634,701.1624,654.2959,0,143,59,1,0,0,879.5286,691.5913,763.5606,404.4883,938.1008,9,717.8461,5,1953.8768,1065.1232,995.3069,586.9774,506.0273,791.6434,325.6822,392.04,461.1851,2030.1056,574.1283,804.4385,425.1342,527.6372,2.2,1176.4177,13539.517,1,0,0,0,0,0,0
0,1859.3067,738.1402,3183.6321,1146.2294,20.6,1,771,705.0554,692.8648,0,126,55,0,0,1,919.8095,707.6767,796.3816,408.596,918.7374,9,752.3371,10,1906.5033,1008.1084,1031.9258,555.4363,504.6497,824.4062,353.3036,424.36,469.2942,2012.464,594.1489,705.087,405.3066,555.4114,2.3,1120.1038,13178.9025,1,0,0,0,0,0,0
0,1868.3531,750.086,3185.7131,1163.945,21.9,1,838,723.0985,726.7995,0,129,53,0,0,0,917.0395,712.402,790.849,476.6627,947.2215,8,778.6229,17,1895.1661,1070.8913,974.3174,616.7954,516.6309,785.764,343.7256,479.61,477.934,1962.1152,586.9737,715.2787,364.4642,539.2184,3.4,1110.4594,13107.2908,1,0,0,0,1,0,0
1,1797.9406,758.7046,3244.8633,1194.3841,24.8,1,1032,762.1906,783.8822,0,184,44,0,0,0,902.255,725.8819,835.2356,466.6305,995.4657,7,784.7712,31,1902.7417,1128.314,1001.6821,667.1937,493.0315,825.2848,325.6669,615.04,460.163,1966.4744,606.3033,733.2676,440.5161,577.6724,3,1116.6329,13220.1848,1,1,0,0,0,0,0
2,1850.6263,761.3601,3226.7133,1224.2503,25.5,1,996,795.0372,796.6879,0,243,42,0,0,0,1000.0842,727.4007,842.8625,553.9323,1026.0406,7,838.9968,22,1957.1719,1137.5066,1082.7292,674.964,533.4732,872.0835,339.603,650.25,473.9344,2003.9297,661.2939,719.0287,523.2457,619.8819,2.7,1137.9111,13509.3724,1,0,0,0,0,0,0
3,1878.3024,738.1909,3317.593,1191.9445,27,1,1237,813.3722,763.0152,1,211,39,0,0,0,966.9699,766.7088,818.8204,640.2779,1008.3954,7,898.639,26,2029.0003,1181.423,1072.0073,665.1993,541.4088,866.9365,354.9914,729,501.027,2043.8253,658.9276,790.2676,508.6826,591.6279,3.1,1123.1483,13664.2165,1,0,1,0,0,0,0
0,1979.6706,755.0031,3368.2093,1232.7063,26.9,1,1306,957.2909,703.3104,2,248,40,0,0,0,949.2184,763.6912,864.7417,650.6918,1027.7476,9,898.8304,18,2140.4836,1120.5245,1068.4432,751.8648,569.6176,765.9372,365.5033,723.61,523.6302,2142.3445,680.1262,736.2318,597.0534,571.3,4,1231.5398,14191.1449,1,0,0,0,0,0,0
1,2045.127,770.9519,3321.2801,1324.5573,27.8,1,1490,1049.011,741.1555,1,290,42,0,0,0,1018.1851,696.5408,844.0183,693.9365,1069.3489,8,867.4563,19,2171.6363,1161.9601,1063.8087,708.2487,534.4921,848.3153,375.5646,772.84,547.9879,2122.0111,700.9696,741.9084,608.6959,565.3669,3.6,1255.2521,14373.0215,1,0,0,1,0,0,0
2,2147.6498,797.6342,3411.8567,1444.3915,28.1,1,1556,1122.1811,777.2551,1,377,43,0,0,0,1000.2841,774.19,813.7213,723.2377,1072.4849,8,863.2005,21,2159.8616,1136.2113,1063.237,621.2687,578.9087,833.1184,390.8902,789.61,483.0398,2160.9878,697.0951,705.0825,629.8833,629.0179,2.6,1208.0269,14668.4962,1,0,0,0,0,1,0
3,2283.3826,828.7331,3663.659,1426.7271,27.8,1,1641,1184.5583,776.5636,2,408,43,0,0,0,975.9693,779.146,844.399,793.8286,1114.197,7,871.1925,12,2467.3431,1101.0571,1029.5821,712.0571,585.2101,823.4487,417.7262,772.84,501.6091,2310.9271,690.8915,774.2983,692.285,651.437,1.4,1218.8814,15514.6994,1,0,0,0,0,0,0
0,2524.4877,871.7184,3838.9118,1499.7017,26.9,1,1580,1240.041,725.9795,0,341,46,0,0,0,1017.6716,771.7326,875.4295,870.6116,1220.4607,8,921.8741,25,2575.7544,1067.7098,1011.2743,621.4189,586.1749,853.0634,416.3405,723.61,510.6515,2391.6712,660.9779,718.3135,648.4534,638.3847,2.2,1157.5009,16219.7627,1,0,0,0,0,0,0
1,2677.3532,790.159,4025.7213,1572.9216,25.9,1,1536,1130.6385,707.9319,4,322,51,0,0,0,993.9787,871.3517,838.2726,875.4124,1182.3947,9,955.767,7,2912.5685,1105.623,1024.4554,553.3815,569.1254,884.8041,399.7732,670.81,527.7498,2508.0474,673.3174,756.7648,640.727,638.0487,1.4,1291.3423,17194.8044,1,0,0,0,0,0,0
1,2952.5317,806.5964,4149.4798,1624.7748,24.8,1,1601,1129.5043,659.2344,0,296,57,0,0,0,965.626,849.1238,811.0969,933.48,1223.1621,9,853.8272,31.5,3123.4141,1121.6641,1068.7646,579.4569,573.4759,844.7006,391.5458,615.04,521.9761,2591.9863,678.1648,759.5565,528.4622,627.1395,2.1,1295.8974,18030.0108,1,0,0,0,0,0,0
0,3045.6917,756.0432,4337.5376,1635.3737,24.5,1,1671,1071.9526,673.9105,1,309,61,0,0,0,992.4225,798.6369,799.1501,882.5861,1298.7988,8,869.6417,5,3288.579,1121.4984,1068.8314,482.1344,551.2829,816.5504,400.8055,600.25,503.865,2682.1565,636.9009,703.8268,515.0062,616.9805,3,1246.4198,18603.3885,1,0,0,0,0,0,0
2,3003.6802,748.5451,4237.8414,1591.2098,24.1,1,1699,919.4735,686.455,4,352,63,0,0,0,992.9076,798.8928,761.2588,803.7775,1291.563,9,878.7863,15,3126.5382,1149.06,1033.9402,451.9873,575.8414,797.1913,411.1341,580.81,502.3233,2609.634,675.1957,736.6182,514.3774,609.4571,3.3,1217.2337,18111.6405,1,0,0,0,0,0,0
1,2968.8376,738.1061,4109.1134,1572.2381,23.7,1,1074,805.565,651.2316,2,208,63,0,0,0,924.5634,756.3722,685.7544,686.5967,1288.3551,9,761.4742,19,3061.0019,1018.6835,1005.3445,349.2752,517.8124,750.9423,356.9043,561.69,483.1697,2498.9198,553.6889,720.6503,382.5173,607.7794,3.6,1272.3739,17776.1843,1,0,0,0,0,0,0
1,2838.2934,729.0204,4061.4786,1470.0397,23.2,1,121,742.0045,624.3779,6,338,64,0,0,0,882.8789,702.5562,691.1526,612.2314,1170.5792,9,756.6095,17,2922.9092,1008.7218,1003.5959,370.1641,518.4338,742.5927,359.8274,538.24,467.8725,2409.1341,529.593,727.7792,404.1245,589.7484,2.9,1215.9307,17091.9608,1,0,0,0,0,0,0
0,2785.6787,729.5948,3992.2298,1479.6528,22.7,1,38,740.0132,629.6255,4,127,67,0,0,0,912.4764,707.9105,690.3882,642.1935,1167.4446,10,752.6001,21,2843.8761,1049.9076,1034.0215,338.6643,524.1216,773.6181,373.413,515.29,486.5142,2433.2942,561.1499,742.5062,374.397,606.1909,3.1,1225.253,16961.4507,1,0,0,0,0,0,0
0,2677.9884,738.9393,3910.0883,1421.0397,22.3,1,2,730.4226,629.6699,0,113,67,0,0,0,879.7007,716.7755,681.4768,555.3683,1152.2177,10,749.4452,20,2775.3473,1080.0089,1038.1378,347.7722,538.589,783.9146,381.9294,497.29,479.5848,2366.8924,557.3695,733.0005,407.5822,614.5807,3,1195.1864,16536.898,1,0,0,0,0,0,0
0,2581.839,755.9466,3873.203,1416.8404,22,1,0,701.0467,605.0307,3,50,67,0,0,0,870.421,725.0133,680.2285,552.3847,1150.6877,9,742.887,17,2643.6658,1086.4976,1017.2618,370.8152,516.5332,745.1051,387.913,484,472.9579,2285.8135,553.1191,761.6864,407.4711,598.3736,2.6,1176.7594,16146.0706,1,0,0,0,0,0,0
0,2448.9426,738.148,3826.6036,1401.0346,21.8,1,4,736.0639,604.769,0,19,68,0,0,0,854.2877,706.5395,712.1288,576.7306,1163.234,10,749.1568,19,2510.4243,1115.0339,998.0587,377.3877,502.6855,763.784,388.8036,475.24,475.2543,2246.0238,553.1359,721.9749,448.4732,615.5833,1.2,1197.0772,15791.3988,1,0,0,0,0,0,0
0,2342.859,747.3855,3756.0551,1379.4787,21.4,1,229,677.5193,614.688,1,69,71,0,0,0,870.3932,692.675,704.3451,515.6586,1078.248,6,773.4985,21,2367.8208,1095.5556,974.2946,376.4132,528.7919,736.341,372.1924,457.96,467.0419,2202.5349,554.7394,736.5599,430.8756,599.5056,2.2,1177.2894,15278.5805,1,0,0,0,0,0,0
0,2347.7409,745.7367,3741.5463,1386.3429,20.9,1,289,678.5735,617.9364,0,86,73,0,0,0,852.2796,661.1731,707.5101,490.4982,1103.0375,8,740.646,22,2282.0117,1092.574,983.9139,395.2673,490.0512,730.783,380.3217,436.81,482.4122,2190.9832,578.3229,728.9232,416.9798,602.7938,2.4,1173.8534,15209.4298,1,0,0,0,0,0,0
0,2287.7778,766.8994,3632.7127,1373.4771,20.6,1,446,639.5821,603.1984,0,85,75,0,0,0,834.7779,717.0166,710.6214,478.9905,1123.372,7,739.7513,17,2220.7118,1062.2043,976.474,405.8037,510.8065,774.2063,370.3804,424.36,491.7814,2166.1961,545.2591,699.9623,400.3871,599.2265,2.3,1183.1933,14963.9148,1,0,0,0,0,0,0
1,2285.9248,753.2268,3528.899,1361.8229,21.9,1,698,674.0955,627.4505,0,135,70,1,0,0,856.8968,740.9558,704.8523,494.5661,1078.6279,8,789.8287,15,2147.8464,1086.1303,975.6997,366.6633,513.4803,774.3679,370.1422,479.61,507.5067,2126.5613,601.6325,702.7781,399.5801,606.5618,2.3,1174.4653,14679.8473,1,0,0,0,0,0,0
0,2215.6307,755.5386,3455.3884,1364.2843,23.3,1,958,698.8291,648.9068,0,149,66,0,0,1,911.0294,765.4683,715.3861,480.8618,1080.5477,8,807.2226,26,2099.5278,1121.4837,1027.6304,374.0352,517.2749,835.6705,367.6179,542.89,535.1496,2090.1468,635.5565,683.8876,449.0393,637.3589,3,1164.4058,14497.5619,1,0,0,0,0,0,0
1,2243.2429,764.6385,3500.1469,1353.4858,24.9,1,997,750.0251,749.7754,0,170,62,0,0,0,917.2496,764.1194,829.6978,496.2637,1165.3659,8,800.3849,22,2077.4062,1134.1484,1086.9608,397.0934,535.6681,880.9465,402.5183,620.01,562.8309,2105.5073,646.5427,726.326,466.6153,673.696,2.9,1223.5721,14755.6879,1,0,0,0,1,0,0
0,2269.8098,781.7569,3557.8652,1388.529,25.3,1,1091,799.6227,801.5663,1,201,59,0,0,0,963.8499,801.3652,864.9638,526.7846,1233.0572,8,853.3886,31,2140.4096,1098.459,1149.2195,588.9029,540.4175,878.5215,382.7393,640.09,554.0874,2165.0126,658.8428,679.6322,447.4007,649.1133,2.6,1280.4377,15184.3406,1,1,0,0,0,0,0
7,2317.6681,856.1637,3677.1687,1403.3832,25.2,1,1350,976.7708,829.8122,1,272,59,0,0,0,1039.9778,822.9358,866.1,646.7189,1278.9552,10,922.564,26,2307.8147,1068.527,1155.0015,545.3922,505.8951,926.3159,399.1053,635.04,551.5984,2327.4557,693.6398,705.5177,619.71,668.5852,2.3,1304.3104,15771.7575,1,0,0,0,0,0,0
0,2535.6079,839.8797,3716.3329,1497.9541,25.7,1,1589,1109.1112,838.8687,1,283,58,0,0,0,1049.991,759.5524,864.8791,806.945,1314.2682,10,896.8362,17,2449.4901,1070.8514,1276.4222,601.5723,595.0322,1014.5913,330.2783,660.49,573.3936,2492.989,722.6581,657.8636,721.8774,653.5311,2,1387.2325,16670.2969,1,0,1,0,0,0,0
2,2611.6973,912.8988,3949.3549,1535.3893,26.4,1,1650,1309.995,873.3124,0,332,54,0,0,0,1024.1459,788.8286,843.7175,909.4566,1331.9879,10,918.9556,11,2597.6813,1082.2375,1283.6436,657.7664,580.5934,993.1518,357.0415,696.96,548.4841,2668.3433,759.3867,741.2891,806.1259,666.3955,2.3,1417.523,17395.6206,1,0,0,0,0,0,0
2,2711.696,856.9987,4253.6017,1598.4844,25.9,1,1936,1444.3512,864.5448,3,423,54,0,0,0,997.8677,813.7111,892.6653,1025.3668,1311.5608,10,854.3737,23,2743.1887,982.4914,1368.0575,667.6078,561.4039,958.4678,377.2249,670.81,548.0226,2674.4621,746.7975,734.6692,796.8335,683.6935,2.4,1397.0006,18058.0518,1,0,0,1,0,0,0
2,2866.311,898.0969,4499.109,1656.2643,25.4,1,2231,1587.5526,831.633,2,510,58,0,0,0,1073.2844,780.5045,900.9768,1162.3051,1358.8122,10,901.4605,22,3026.3528,1023.1227,1198.1036,591.2551,527.302,974.5194,393.3208,645.16,538.8403,2796.395,715.4003,772.4017,773.8116,637.5323,2.1,1421.8583,18823.2062,1,0,0,0,0,1,0
1,3262.996,928.6168,4870.7671,1827.8217,24.9,1,2368,1634.0524,789.9963,0,465,67,0,0,0,1083.48,815.5907,891.6257,1229.9961,1458.7589,10,976.5637,16,3377.3555,1069.268,1228.248,708.7297,524.1283,1015.0302,392.1719,620.01,578.1778,3092.1849,746.4829,743.3739,836.032,622.9476,1.3,1588.4924,20706.6245,1,0,0,0,0,0,0
1,3681.7709,949.4467,5375.0068,2003.847,24.3,1,2209,1592.4991,796.1804,0,485,70,0,0,0,1079.4668,781.9489,871.313,1431.0185,1469.7428,10,949.9712,20,3745.5434,1030.7519,1215.0838,656.8394,544.805,1061.8037,388.1856,590.49,548.2698,3448.9444,729.9659,808.4398,688.3162,695.4041,2.2,1727.8168,22667.7559,1,0,0,0,0,0,0
0,3979.529,902.0517,5734.0864,2042.0595,23.3,1,2009,1487.373,852.6112,0,398,79,0,0.1,0,1109.9895,808.4027,876.6178,1368.1439,1462.6093,10,842.7387,25,4127.8264,1024.6136,1222.3785,642.8993,547.2462,1058.6678,372.6182,542.89,523.7023,3707.9509,772.869,772.8752,673.843,681.2508,1.7,1762.9019,24039.3419,0,0,0,0,0,0,0
1,4105.3562,896.6022,5806.8872,2153.3048,22.9,1,2657,1471.6157,822.9491,1,434,79,0,0,0,1091.1325,821.6806,881.6214,1260.3986,1454.8369,9,873.696,18,4283.043,1066.7316,1202.2027,583.9194,569.7851,1037.7823,373.0031,524.41,532.3161,3695.3155,756.748,791.6844,615.8547,691.8515,1.9,1813.6502,24514.5965,1,0,0,0,0,0,0
0,4051.3762,889.83,5757.6159,2129.3601,22.7,1,2563,1392.7357,819.566,1,423,78,0,0,0,1117.3775,832.9782,819.6987,1126.8378,1443.3192,8,830.2362,21,4271.5822,1039.807,1181.3275,511.9102,539.9521,972.4923,372.3422,515.29,546.3295,3666.1313,723.1079,820.1924,493.5245,691.6935,1.4,1848.6374,24349.3498,1,0,0,0,0,0,0
0,3959.8927,871.5817,5454.7462,2059.6406,22.2,1,2650,1213.8922,760.9689,3,395,81,0,0,0,1068.7522,799.4229,819.4856,1054.7998,1389.3803,9,744.244,22,4178.4764,1019.2787,1138.7675,505.6187,533.2792,1016.3895,361.3855,492.84,533.1022,3502.4907,714.0812,753.6672,435.0311,664.7523,1.6,1758.1795,23441.5739,1,0,0,0,0,0,0
1,3832.2845,784.695,5297.4911,1854.1077,22,1,1812,1129.5871,678.9977,2,384,81,0,0,0,975.0889,780.7798,768.4422,866.3983,1404.5114,6,749.2801,19,4028.4693,986.1298,1109.3548,342.9705,498.4895,881.046,371.2341,484,471.2335,3349.6924,590.5403,755.6391,374.8521,624.0426,1.3,1628.3218,22504.233,1,0,0,0,0,0,0
0,3738.7552,793.5841,5239.6334,1822.7931,21.9,1,1,1021.5377,675.8918,2,172,82,0,0,0,959.6815,776.8326,756.8105,788.1526,1357.7368,8,767.1261,18,3940.7502,982.7935,1098.903,356.3512,497.6816,806.7556,390.9352,479.61,472.5575,3267.9242,582.2584,743.6166,361.07,627.58,1.6,1585.1281,22051.624,1,0,0,0,0,0,0
1,3606.0002,802.882,5098.0801,1759.3539,21.7,1,0,981.5435,672.2252,0,37,82,0,0,0,969.6725,777.8378,754.8875,719.0528,1293.159,8,779.6352,30,3747.1349,1017.8042,1067.5251,372.7392,504.7999,789.9831,387.9761,470.89,463.4397,3215.1913,613.7686,742.3993,344.9306,632.1175,1.9,1568.9218,21355.3663,1,0,0,0,0,0,0
0,3406.9941,805.2931,4925.0384,1733.1708,21.4,1,0,979.0149,677.3481,0,43,83,0,0,0,973.7517,762.825,752.8973,748.7683,1255.4289,7,764.3516,17,3583.6375,995.5089,1113.5898,350.6483,511.6302,811.0132,389.3055,457.96,509.9467,3120.8026,604.8982,733.7593,373.5361,625.2775,1.6,1525.4192,20664.0813,1,0,0,0,0,0,0
0,3315.4103,788.4066,4780.5772,1704.3935,21,1,0,896.3871,647.917,1,20,84,0,0,0,961.0852,799.7258,772.5068,717.2697,1277.101,7,796.6862,20,3257.3124,1009.3447,1104.3379,350.9695,490.7536,834.8367,404.632,441,494.4851,3076.2696,634.3985,736.1486,381.4829,649.8256,1.8,1530.2068,20045.6087,1,0,0,0,0,0,0
0,3172.1741,777.1203,4637.3609,1661.6416,20.8,1,17,913.9041,664.1662,0,37,84,0,0,0,954.0296,814.6267,771.462,673.0035,1287.6454,2,801.9976,19,3104.9832,1028.2235,1129.334,361.0971,496.0628,829.2906,384.9644,432.64,481.252,3001.8616,628.0715,753.8824,387.678,624.6551,1.4,1512.8449,19507.8457,1,0,0,0,0,0,0
0,3018.6366,792.2765,4525.0479,1608.0013,20.6,1,377,878.5312,633.5762,0,109,84,0,0,0,968.5186,767.5189,763.7647,573.2649,1261.9616,8,810.7029,18,2944.9099,1035.6682,1101.4811,349.4373,489.6681,807.0997,372.8052,424.36,507.6587,2925.8936,614.3184,764.8232,412.169,612.2023,1.3,1487.9204,18873.8524,1,0,0,0,0,0,0
0,2941.9949,785.7781,4447.8566,1594.1044,20.3,1,364,848.6276,646.2633,0,87,85,0,0,0,980.869,765.6785,763.2644,566.2688,1216.8495,8,792.8462,19,2807.8793,1089.765,1108.1131,385.7121,469.232,786.9049,383.5313,412.09,510.4577,2869.5675,632.4267,749.5304,395.5158,624.8457,1.5,1473.2925,18459.6578,1,0,0,0,0,0,0
0,2877.3409,802.5732,4293.1203,1561.0172,20.5,1,526,813.333,634.5927,0,110,84,0,0,0,928.8243,789.0923,797.4599,541.1411,1172.4991,7,784.1655,13,2718.9774,1059.0781,1035.2966,382.9026,498.9046,779.0631,387.2795,420.25,510.519,2787.3832,584.7671,701.9244,417.4641,606.868,1.2,1412.3468,17857.9815,1,0,0,0,0,0,0
