"y","bus_passenger","past_rent","temp","sub_passenger","m5","wet","sunny","f15","m50","most_use","m35","m20","f30","f45","f20","m30","m25","f0","f70","wind","m0","m70","m55","m40","f60","f65","m45","f25","f40","m60","m65","f50","dust","f35","f55","X18_19","cloud","X17_18","rain","weekend","semester","X22_23","X1_2","X7_8"
0,362,2,0.9,1166,609.4041,75,0,810.8642,845.0835,21495.9867,1424.2559,2813.8935,1918.2531,979.5203,4899.2655,1926.8968,3518.1665,403.045,1186.8485,1.5,497.0972,871.3815,744.7992,896.9688,721.0197,598.7396,1037.7303,3708.7899,740.4864,579.0217,441.0624,792.4223,28,1286.4655,753.3699,0,8,0,0,0,0,1,0,0
0,203,0,0.6,319,470.2152,75,0,624.7277,749.8151,20874.1936,1333.3334,2724.7673,1884.8524,761.3617,4984.0756,1768.6366,3416.9302,343.2253,1145.3585,1.3,414.5938,783.018,743.2161,895.762,635.2793,505.2386,970.2347,3580.1829,711.5363,537.363,424.8363,717.6586,27,1181.4152,673.1856,0,9,0,0,0,0,0,0,0
1,65,0,0.7,1,444.4648,81,0,605.8332,766.7922,21016.0488,1298.8684,2761.1498,1887.471,775.1001,5007.5642,1765.9561,3449.8626,332.3311,1212.3185,1.6,426.6739,782.3677,709.9803,884.8557,641.0496,512.173,963.4141,3637.2328,698.8754,524.4742,418.9969,711.7672,30,1207.9439,662.4176,0,9,0,0,0,0,0,0,0
3,17,0,0.7,0,428.2473,81,0,582.792,779.3861,21061.1789,1292.2232,2788.5948,1892.3083,785.4322,4980.5129,1747.6222,3456.5987,345.1318,1187.8481,1.3,441.5134,793.1148,705.5771,872.2138,638.1279,519.4533,961.2036,3665.298,727.4408,523.2548,414.6474,684.1675,31,1238.0208,666.8511,0,9,0,0,0,0,0,1,0
0,19,1,-0.4,0,439.4328,77,0,612.6588,809.4018,21083.1486,1299.4078,2766.1461,1920.5468,775.7705,4990.509,1736.8592,3478.9939,340.5756,1209.5271,2.4,458.0187,772.5876,734.9129,890.5016,636.5435,506.6489,972.9738,3660.8975,710.2491,521.8646,417.1738,703.6787,30,1229.7883,651.9989,0,0,0,0,0,0,0,0,0
0,13,1,-1.6,0,445.6092,78,0,605.7831,799.5994,21124.8989,1304.0884,2801.692,1906.5811,781.8964,5009.4618,1753.8279,3470.7597,346.8314,1197.8386,2,450.7315,795.8666,700.7751,887.1485,633.1964,506.116,963.7398,3645.3716,703.2089,524.7697,408.4671,692.8638,27,1233.1164,655.9734,0,0,0,0,0,0,0,0,0
0,37,0,-2.2,12,433.3701,76,0,584.2396,795.2073,21114.927,1310.1349,2779.9815,1913.1474,788.2734,5006.1417,1744.4878,3507.3218,346.6203,1176.5258,2.5,446.1981,775.9919,705.018,867.3928,630.0459,492.5156,1006.9669,3644.9303,708.6911,518.97,417.227,704.1759,40,1208.7816,669.6746,0,0,0,0,0,0,0,0,0
0,73,0,-2.9,533,436.69,74,0,608.1986,823.1289,21182.1909,1302.2315,2804.2118,1936.3364,823.8623,4987.1576,1755.528,3528.7522,346.2872,1188.0812,3.3,445.893,811.6538,727.137,922.3312,652.5745,517.363,1001.119,3658.787,729.2817,520.1243,443.7448,697.6113,30,1209.1864,664.3869,0,0,0,0,0,0,0,0,0
0,165,0,-3.6,879,457.1604,73,0,581.5113,859.3558,21120.162,1358.1896,2743.7162,1956.8949,845.7905,4950.9677,1757.5362,3460.1136,349.9687,1204.6782,2.6,462.159,810.804,801.5231,929.9184,665.3061,531.4881,1011.561,3614.7621,756.5117,559.0654,455.1808,718.2116,33,1277.9817,691.5141,0,0,0,0,0,0,0,0,0
1,409,0,-4,2390,489.7856,76,0,621.6162,952.5671,20663.6595,1409.4014,2700.5523,1936.5794,926.4106,4735.728,1771.1274,3341.18,393.2866,1270.5529,2.5,497.5077,819.309,948.0406,1006.0616,672.485,567.9657,1171.3598,3485.6262,762.7603,608.9792,471.0293,801.5529,37,1283.4648,786.05,0,0,0,0,0,0,0,0,1
0,703,0,-4.6,4454,708.9889,75,0,755.4508,1030.6452,19287.4005,1439.1881,2567.7235,1764.2484,1050.9343,4435.8508,1673.442,2885.0788,411.0521,1310.776,1.9,429.8143,862.0225,923.6226,1050.2679,761.902,569.5154,1247.1875,3148.3347,898.8889,656.0574,528.4385,911.8173,42,1373.5342,817.9676,0,0,0,0,0,0,0,0,0
1,563,1,-4.3,2763,802.3288,73,0,742.958,1049.6416,18381.2978,1484.9312,2525.5709,1700.6607,1169.6089,4089.8537,1657.2913,2692.5035,436.1389,1362.727,3.8,476.2704,895.6861,1016.4731,1067.1779,771.5786,623.2557,1271.5629,2878.7932,1023.4973,735.4294,507.5462,933.4412,41,1351.6933,901.2309,0,0,0,0,0,0,0,0,0
1,339,1,-3.5,1469,745.1764,66,0,707.7921,1116.5761,18520.0498,1626.0089,2566.0131,1726.2785,1149.9966,4018.2643,1662.6421,2649.8149,401.6917,1389.6236,2.8,564.9719,882.974,1080.6244,1142.6576,805.8685,602.1127,1334.0195,2853.2876,1124.0373,752.9536,535.5387,988.5911,43,1417.7404,975.3952,0,0,0,0,0,0,0,0,0
0,308,1,-1.9,1379,871.9803,55,0,769.4529,1104.4923,18683.3125,1552.6038,2691.9563,1713.4265,1169.7304,4008.8564,1649.5387,2658.0089,450.879,1418.5423,3.2,565.6571,842.2518,997.706,1203.1293,790.0707,563.289,1308.7639,2936.7126,1119.5857,770.371,506.5349,969.2849,42,1472.2093,928.1541,0,0,0,0,0,0,0,0,0
0,370,0,-0.6,1599,870.0727,45,0,1064.8502,1094.7253,19009.8245,1497.8116,2795.5505,1695.3672,1216.4054,4202.652,1658.6124,2720.6444,490.2858,1323.5624,2.5,433.2093,896.2076,1018.4863,1156.5536,808.3733,586.3449,1313.2655,2971.0811,1054.4294,768.8867,493.4305,967.2959,43,1468.1053,930.3996,0,0,0,0,0,0,0,0,0
0,467,0,-0.5,1782,989.5104,43,0,1102.9943,1142.2775,19237.3459,1506.2213,2844.3175,1759.9491,1239.7109,4289.9368,1656.7619,2704.3944,497.7917,1423.9683,2.9,429.6683,894.3292,1120.3341,1171.0539,816.125,632.3722,1326.4952,3010.1518,1098.4005,794.5583,518.293,993.7276,43,1465.6131,1014.2967,0,0,0,0,0,0,0,0,0
1,409,0,0,1826,937.4322,37,0,1232.4237,1180.6273,19667.8039,1569.0751,2991.9275,1747.3041,1216.8104,4528.7112,1687.9267,2684.0141,570.3768,1356.8135,3.6,454.1507,974.4273,1063.6873,1293.9246,843.3569,637.2655,1339.2199,2990.4077,1105.8834,744.8914,491.0259,1053.8112,45,1468.4375,1048.0621,0,0,0,0,0,0,0,0,0
1,534,0,0.9,2153,1068.2919,32,0,1546.4401,1160.9242,19970.2068,1632.6032,3013.6792,1740.7127,1182.3616,4624.7426,1684.6875,2816.5996,602.7906,1363.4909,3.5,486.001,873.5649,982.3819,1260.19,867.7802,665.3859,1305.28,2983.4293,1031.82,755.3437,552.0688,1031.6571,52,1473.7527,1045.2699,0,0,0,0,0,0,0,0,0
3,543,1,0.7,2758,1374.2412,29,0,1858.1393,1059.9317,20222.3643,1582.6272,3258.2331,1672.2686,1122.2438,4815.212,1699.522,2808.911,633.0531,1307.8821,3,521.1488,877.7466,970.1476,1269.5939,775.1386,578.8968,1227.5617,2975.8739,957.4987,730.1684,562.3241,956.938,36,1409.7165,977.017,0,0,0,0,0,0,0,0,0
2,654,0,-0.4,3630,1558.3154,29,0,2189.9791,1065.7813,21420.8069,1699.7198,3736.9267,1704.994,1026.0213,5033.8087,1699.5822,3008.4172,579.4513,1276.415,2.8,470.0364,886.4459,951.0715,1295.1382,746.8165,591.7059,1269.0243,3154.2415,892.226,702.3097,507.3438,882.2542,35,1383.1168,896.1653,0,0,1,0,0,0,0,0,0
7,905,1,-1.7,4137,1622.1074,31,0,2240.3257,1078.443,25260.1969,1909.7167,4175.1044,2123.0683,1146.1821,5798.6708,2077.9551,3700.5412,505.1516,1290.1995,2.2,471.4909,801.7977,1041.3257,1379.2063,745.109,622.002,1403.997,3973.6604,1015.6965,721.0145,478.6264,941.8321,34,1501.48,917.0961,1,0,0,0,0,0,0,0,0
3,730,6,-2.6,2757,1557.8975,35,0,2253.256,1000.8044,25901.0115,1760.4638,4419.1781,2169.1348,951.9932,6041.0025,2093.9431,3839.9021,537.752,1262.536,0.7,499.3686,840.2927,889.6418,1237.8793,746.7407,571.6492,1246.116,4167.7493,880.7411,673.3507,497.7653,855.3406,33,1409.6378,938.6701,0,0,0,0,0,0,0,0,0
0,652,5,-2.5,3519,1269.1329,34,0,1904.7227,989.9876,24881.6473,1628.7147,4050.6744,2048.6651,960.5351,5777.427,2158.7032,3759.2817,469.6017,1226.7881,2.5,482.9153,790.273,829.998,1114.4729,732.5094,595.7314,1224.347,4063.2589,849.1998,637.75,489.8588,825.7104,26,1394.9223,895.873,0,0,0,0,0,0,0,0,0
2,824,2,-3.5,4445,849.88,37,0,985.2175,891.6476,22431.4633,1508.3825,3229.9279,1966.2933,915.8512,4976.072,2055.1527,3591.9289,415.4266,1179.2421,0.8,530.3913,824.7854,784.0163,1053.7061,705.2109,557.9976,1122.9576,3757.592,816.937,653.1591,463.3358,827.717,30,1346.114,810.0082,0,0,0,0,0,0,0,0,0
1,384,3,-4.4,1263,555.8951,41,0,818.371,829.5264,21880.282,1373.7068,3015.9655,2054.8981,910.2341,4907.8057,1921.5068,3559.623,452.6118,1179.462,1,464.2915,825.1418,754.1582,1036.0955,719.7761,556.9318,1056.3934,3695.7545,805.8697,627.6015,463.4324,769.299,39,1351.0216,750.2842,0,0,0,0,0,0,1,0,0
0,171,1,-5.1,304,493.0383,42,0,618.6153,740.6995,20946.1903,1260.9501,2741.6409,1900.2941,712.8872,4923.6254,1814.2849,3445.6412,337.0844,1189.3007,1.5,430.4211,772.3474,697.7786,894.8169,655.5735,481.9518,961.1983,3633.3975,712.0011,553.6753,410.0242,732.9114,38,1226.3562,669.7334,0,0,0,0,0,0,0,0,0
0,65,1,-5.6,1,485.2308,45,0,638.3783,742.1624,21057.7735,1231.2925,2804.8499,1906.1708,707.5146,4946.6068,1816.806,3471.05,338.3385,1182.2962,1.3,463.7496,781.3908,676.3594,912.2503,660.1451,476.1428,961.5483,3617.2127,691.204,522.324,413.5405,718.6989,39,1263.7848,676.7742,0,0,0,0,0,0,0,0,0
0,17,1,-6,0,517.4785,48,0,670.9914,756.5019,21015.4538,1212.7513,2803.609,1921.6897,701.5286,4938.8003,1798.4028,3447.8615,346.4119,1207.2392,1.3,482.5646,782.5851,686.2011,917.9087,660.0677,474.5378,949.3753,3654.633,703.2812,524.8788,414.4396,717.0778,37,1237.7062,690.6971,0,6,0,0,0,0,0,1,0
1,19,0,-6.6,0,493.4241,49,0,668.6242,766.1009,21070.5018,1215.3463,2798.212,1950.5218,695.8045,4936.599,1784.7372,3435.3492,349.0026,1200.7445,2.2,475.468,781.3408,687.2364,909.1889,644.3496,484.7861,958.5225,3691.7005,699.9549,501.0067,409.597,721.3048,35,1258.0358,676.8048,0,0,0,0,0,0,0,0,0
0,13,0,-7,0,500.7314,52,0,678.6348,742.4207,21109.2023,1226.9726,2839.5731,1935.9849,704.1617,4943.5125,1750.2316,3440.3751,370.6127,1217.0649,1,499.4808,776.3321,688.3981,909.9922,642.6093,469.9149,960.3698,3698.9595,709.6838,515.8853,398.82,709.6823,36,1273.593,680.5889,0,0,0,0,0,0,0,0,0
0,37,1,-7.2,12,499.6189,52,0,670.3431,733.7693,21136.6721,1211.9458,2820.9895,1945.8215,711.3062,4987.5214,1744.212,3451.7501,381.632,1200.6546,1.9,491.2428,777.9506,712.1095,928.8003,650.1219,455.1418,974.0201,3705.7365,717.9554,524.7709,407.5604,717.0835,42,1268.6953,699.9952,0,0,0,0,0,0,0,0,0
0,73,0,-7.3,533,481.4079,54,0,666.1173,723.1921,21279.6839,1239.7007,2842.5515,1980.2451,730.8193,4976.4909,1763.6548,3478.0602,404.7311,1206.3331,1.8,489.5298,792.1598,711.5819,934.6902,656.8425,481.4927,999.5204,3738.8821,718.1476,521.3198,413.3529,725.108,35,1260.0986,699.1136,0,0,0,0,0,0,0,0,0
0,165,0,-7.6,879,500.7994,55,0,646.3455,794.6455,21158.1603,1245.02,2825.7755,1947.9,713.6146,4927.9203,1765.5455,3449.5003,364.1278,1191.4505,2.4,456.4535,812.1216,791.3077,922.2871,689.5152,516.3436,990.0505,3706.9504,759.3347,530.958,425.3057,743.6827,40,1289.5483,729.8877,0,6,0,0,0,0,0,0,0
2,409,0,-7.7,2390,457.4312,57,0,652.1441,923.3035,20904.1557,1409.0259,2786.3893,1900.0812,811.2247,4822.5069,1778.6537,3343.4782,424.6022,1234.1795,2.3,426.4479,799.4512,825.7137,1060.4327,709.0737,504.9579,1145.8054,3566.3979,809.3612,590.1475,446.152,832.0302,41,1297.6226,840.5197,0,7,0,0,0,0,0,0,1
2,703,1,-7.5,4454,596.2558,58,0,690.2456,1067.3595,19415.2747,1373.2947,2577.6412,1828.1569,884.67,4545.3299,1620.1198,2930.9373,450.2952,1270.5417,2.6,402.2292,850.2804,885.5022,1070.84,763.5693,530.0965,1093.0194,3203.5405,885.6897,690.2943,503.9147,924.6223,44,1336.2544,894.4149,0,7,0,0,0,0,0,0,0
1,563,3,-6.4,2763,676.0576,56,0,696.807,1124.7572,18301.0504,1338.0577,2504.3141,1709.1042,951.2107,4190.6382,1555.5334,2718.9466,513.298,1372.3668,0.9,445.0286,920.0955,987.0627,1089.6847,786.12,565.6465,1250.0208,2922.5586,960.1705,713.9206,546.9377,961.8928,31,1361.8976,932.4923,0,7,0,0,0,0,0,0,0
1,339,1,-4.4,1469,755.8631,50,0,821.3495,1068.1668,18494.5864,1448.5316,2575.883,1720.2381,1056.0268,4145.0578,1564.3917,2741.5037,480.8359,1388.2712,1.3,435.2444,909.8634,1022.4542,1170.7645,826.4779,584.6982,1269.4163,2833.1156,1052.7098,719.9369,544.8752,976.2988,44,1465.8649,980.5778,0,8,0,0,0,0,0,0,0
0,308,1,-2.4,1379,883.0221,46,0,910.7332,1056.1659,18460.2996,1439.6284,2610.7795,1617.9179,1092.4421,4107.8265,1592.4525,2697.6369,517.5629,1364.9849,1.5,516.8689,936.9902,1017.8358,1259.185,823.1101,623.0919,1204.6195,2958.7394,1133.1315,710.4745,507.085,965.6046,46,1435.3185,1006.2098,0,10,0,0,0,0,0,0,0
1,370,0,-0.6,1599,757.1266,41,0,980.6779,1056.7712,19073.443,1483.1251,2861.982,1683.5546,1059.2734,4277.7087,1603.4921,2742.3477,488.8472,1234.861,2.3,432.2067,978.1981,940.0276,1198.9597,789.9385,619.2322,1232.9358,2968.0072,1089.3076,749.1417,503.3555,998.6057,54,1453.2256,937.6466,0,10,0,0,0,0,0,0,0
1,467,0,0.5,1782,937.2301,37,0,1147.1794,1169.2213,19241.7866,1521.8152,2921.7887,1654.6865,1086.3815,4358.3839,1671.4248,2726.1302,632.8631,1238.3729,2,467.2198,950.5563,1029.7398,1196.0328,817.3868,611.5315,1328.1765,2865.9786,1126.269,743.1703,516.0204,1010.9872,52,1521.5787,990.2168,0,10,0,0,0,0,0,0,0
0,409,1,1.3,1826,1004.7249,35,1,1354.9482,1130.985,19699.0519,1510.499,3029.5296,1752.1457,1130.2733,4520.3603,1728.0743,2752.27,580.2782,1251.788,2.3,523.4519,961.8978,1001.8198,1243.6034,818.6951,619.8731,1314.2073,2883.6704,1152.9498,734.7522,552.1517,1033.8839,51,1522.5026,1006.2126,0,10,0,0,0,0,0,0,0
2,534,1,1.7,2153,1200.7496,36,1,1536.2369,1054.2821,20080.3132,1541.0543,3088.8297,1734.3122,1088.9487,4615.5504,1729.8699,2861.2712,574.8059,1327.7908,1.5,523.4234,944.3051,928.5539,1241.8475,810.0181,610.056,1290.724,2964.5801,1094.2499,703.9489,537.0426,996.866,49,1544.8454,1004.2336,0,10,0,0,0,0,0,0,0
1,543,1,1.8,2758,1370.8304,36,1,1802.8236,1026.7982,20385.7997,1560.9858,3218.7427,1648.9586,1060.5371,4898.5381,1712.6398,2938.594,541.2881,1277.2771,1.3,462.081,925.7484,976.748,1209.665,774.7603,577.2199,1226.5677,2991.8163,1039.0558,680.9115,531.5554,973.3887,49,1415.5244,959.1355,0,10,0,0,0,0,0,0,0
9,654,2,1.4,3630,1708.9523,38,1,2114.3699,1006.8772,21548.7512,1602.4372,3592.0114,1752.6285,996.8984,5166.1776,1729.9652,3081.7565,504.9309,1270.6503,1.2,517.6759,905.2865,985.0915,1202.3741,746.9095,583.7802,1240.6573,3189.9537,1004.9255,680.438,478.1139,932.8818,50,1433.8211,919.3602,0,10,1,0,0,0,0,0,0
5,905,1,0.7,4137,1878.2507,42,0,2328.6729,978.198,25124.6035,1690.9901,4045.7786,2206.7941,1061.4715,5840.3126,2067.4543,3632.8523,458.4481,1235.673,2,476.6288,915.633,974.52,1216.5459,752.8192,610.5533,1284.3955,4007.6916,1065.8853,688.5434,505.533,1012.0697,73,1632.7299,971.0346,1,10,0,0,0,0,0,0,0
2,730,7,0.1,2757,1799.2747,42,0,2301.9008,924.0806,25700.2038,1632.2916,4130.0855,2138.6823,1052.2321,6094.8715,2101.4152,3848.3147,434.1231,1231.2718,1.3,473.301,882.3974,918.758,1131.2558,704.3916,603.7624,1211.9287,4106.3751,980.8542,675.8487,471.6176,946.7451,82,1648.1679,850.6365,0,10,0,0,0,0,0,0,0
1,652,1,-0.6,3519,1485.5817,44,0,1942.693,911.6234,24708.7611,1521.6794,3839.492,2075.4238,1062.8854,5873.572,2034.7251,3763.9719,461.3982,1247.5894,1.6,486.9643,882.0477,907.1108,1146.0455,744.3104,615.0753,1176.7038,4059.1331,941.1628,588.2312,487.8744,908.1559,78,1540.7638,830.883,0,9,0,0,0,0,0,0,0
2,824,3,-1,4445,842.9634,46,0,1128.991,924.0112,22566.0924,1523.1841,3155.8753,2035.6102,931.2939,5143.4073,1944.6477,3534.1431,455.1051,1226.8523,2,492.7192,892.3545,870.0983,1114.4628,747.4844,600.2293,1173.1242,3809.9785,923.382,600.2506,460.746,875.9373,68,1419.2462,838.5855,0,8,0,0,0,0,0,0,0
1,384,7,-1.3,1263,617.4476,46,0,800.6874,832.5151,21717.0983,1353.0831,2888.0512,1985.1965,851.1446,4978.618,1871.5158,3534.5626,460.7364,1162.5476,2.2,467.948,881.1481,810.0104,1043.1623,718.5013,585.3484,1098.9758,3749.5508,881.9749,568.3649,428.6366,828.5044,67,1356.5203,769.7463,0,7,0,0,0,0,1,0,0
0,171,0,-1.9,304,485.1722,48,0,657.2524,738.7464,21122.4254,1312.6947,2725.8432,1873.6803,733.4287,4996.1149,1805.2209,3505.2319,311.6862,1168.7657,1.2,486.8413,812.207,734.4792,911.5343,624.9407,525.774,1001.2015,3681.0111,731.6472,551.5991,426.4844,726.2676,69,1222.6284,711.664,0,8,0,0,0,0,0,0,0
1,71,2,-2.5,0,495.0426,53,0,677.9427,736.2446,21220.5403,1281.6702,2765.4938,1899.173,724.9956,5039.1197,1809.4288,3497.8968,327.3134,1133.0606,1.7,458.345,796.1369,741.1644,883.1899,639.6066,505.4817,1013.7634,3692.5747,725.8642,526.3638,442.0276,728.9382,66,1235.1833,692.9651,0,7,0,0,0,0,0,0,0
1,23,0,-3.1,0,476.8808,53,0,694.4675,718.045,21218.9115,1269.0922,2786.1166,1905.1784,728.1194,5004.5189,1830.4885,3499.6137,340.2212,1130.471,1.5,477.0877,780.6793,713.5802,868.5323,632.9334,504.6834,1013.8123,3684.6999,714.7589,521.766,422.3068,740.8782,70,1239.2033,681.3852,0,0,0,0,0,0,0,1,0
0,17,0,-3.7,0,513.6014,55,0,708.0799,748.7977,21246.388,1245.3405,2818.2734,1919.9065,719.3336,5008.0168,1811.3189,3534.4788,317.2813,1164.3847,0.9,418.0031,773.2306,721.393,875.802,645.6399,511.5867,983.5934,3680.4839,720.518,516.9671,439.6261,720.3157,71,1228.5692,680.7326,0,0,0,0,0,0,0,0,0
0,21,0,-4.5,0,515.5136,59,0,714.7073,736.15,21215.9413,1225.0948,2778.3579,1928.0063,707.9885,4966.1025,1821.6173,3545.7381,330.15,1155.9727,1.6,419.6764,763.1355,716.1862,876.4111,660.754,518.6519,1003.4115,3711.7306,714.0227,519.2479,447.5487,705.6134,60,1239.2938,672.359,0,0,0,0,0,0,0,0,0
0,36,0,-4.8,7,501.3521,62,0,703.6267,737.8118,21296.1261,1234.8361,2780.5806,1916.0988,680.0894,5015.1474,1821.7793,3545.0453,336.2309,1179.1844,2.1,422.1544,789.372,719.3895,865.3585,652.4215,491.9447,998.7819,3741.9028,707.7436,514.7797,430.2526,713.8558,59,1240.7358,700.7122,0,0,0,0,0,0,0,0,0
0,79,0,-4.6,549,474.9079,62,0,712.9253,746.7405,21256.4469,1215.4999,2767.0336,1922.7526,717.04,5054.0981,1812.68,3509.9574,339.4033,1194.9703,2.8,443.4311,834.819,758.696,895.7122,634.9939,520.7774,1008.8125,3712.881,716.611,520.5682,453.3727,738.4226,58,1261.5443,700.029,0,0,0,0,0,0,0,0,0
0,190,0,-5.4,840,480.9182,60,0,698.6146,759.8974,21273.8544,1265.0238,2765.6896,1902.8353,731.6237,5032.8659,1838.6591,3477.111,334.1769,1190.9673,2.2,426.0456,829.4821,801.0049,910.1391,665.6662,533.0984,1026.215,3704.9738,758.5705,557.2018,415.8532,738.4536,57,1286.6959,704.4742,0,0,0,0,0,0,0,0,0
1,382,1,-5.5,2408,477.8777,60,0,690.8519,866.0032,21037.5839,1350.7484,2712.3928,1908.0433,789.0511,4911.043,1850.4013,3349.1429,399.6969,1197.7868,1.5,433.8309,848.9536,895.3446,1114.3119,703.2221,551.6661,1094.459,3621.1591,828.1219,614.6091,469.4233,768.5667,57,1334.6531,821.6775,0,0,0,0,0,0,0,0,1
1,798,2,-5.9,4521,529.3628,62,0,692.9302,966.3935,19495.1203,1443.8821,2510.2592,1737.5508,905.0192,4577.0961,1708.304,2965.945,378.0776,1380.4266,2.5,434.9017,830.0255,982.1754,1056.3386,746.6684,584.2306,1205.135,3240.4111,932.0352,667.8144,475.536,911.872,62,1311.672,860.2866,0,0,0,0,0,0,0,0,0
4,535,1,-5.1,2779,729.1295,62,0,852.1718,1054.5811,18210.7655,1442.563,2491.2461,1638.3826,1037.6785,4154.1002,1618.895,2707.7563,362.3099,1451.9185,2.3,429.1649,853.937,926.4729,1179.7429,769.8042,608.15,1343.5304,2870.9255,980.0643,728.4245,526.9562,950.1574,67,1286.8968,988.9927,0,0,0,0,0,0,0,0,0
0,383,3,-3,1542,804.439,53,0,898.2249,1093.3679,18039.098,1469.5658,2490.9356,1607.1841,1089.7515,4060.0781,1528.1069,2676.2793,405.5688,1390.8253,2,444.5838,924.8026,1092.3515,1182.1001,790.2159,617.7173,1315.2247,2875.7551,1061.6199,759.5426,546.0655,933.4435,62,1331.1931,962.7143,0,0,0,0,0,0,0,0,0
0,321,1,-1.1,1360,849.8831,41,0,967.8594,1042.8067,18345.8244,1455.9611,2506.3805,1671.6272,1086.4054,4105.3856,1593.5672,2675.3376,492.251,1357.3101,2.7,484.4217,837.6758,1048.5879,1166.1954,787.3777,615.4118,1253.2676,2923.9935,1097.5142,729.1875,500.0299,963.9306,52,1413.5717,989.263,0,0,0,0,0,0,0,0,0
3,378,0,0.3,1634,733.1055,35,0,1095.7959,1041.5243,18753.9812,1487.4814,2629.1948,1741.5465,1139.3816,4231.7063,1620.3242,2734.7321,589.6873,1392.7596,3.4,456.497,928.5626,1084.259,1153.743,810.9914,640.4325,1267.8483,2888.7594,1125.6536,735.0112,480.4861,950.0097,58,1420.2365,982.0331,0,0,0,0,0,0,0,0,0
1,473,1,1.7,1901,777.0189,33,1,1286.7591,1091.2253,19181.6827,1491.6646,2803.6428,1704.2663,1117.7551,4400.8707,1631.5152,2742.9254,651.9014,1310.6514,4.2,477.161,943.9138,1148.392,1167.8932,780.7081,685.8402,1278.4626,2940.9951,1147.7357,763.659,496.6182,972.8018,53,1465.8026,1007.8737,0,0,0,0,0,0,0,0,0
0,507,2,2.8,1856,927.6003,31,1,1562.5994,1141.7671,19583.641,1595.6954,2948.9347,1705.1164,1152.1156,4588.4278,1639.3873,2735.4908,696.3489,1335.756,4.2,540.113,958.0808,1085.1446,1218.2919,802.4767,675.4948,1348.6224,2929.4599,1131.1083,754.8811,509.4384,1039.1849,59,1441.1287,950.2714,0,0,0,0,0,0,0,0,0
3,513,1,2.8,2286,1058.8059,31,1,1709.2088,1077.7064,19928.6609,1579.6087,3110.9762,1749.2959,1105.1518,4653.4628,1717.7176,2829.0337,632.4625,1381.4521,2.6,559.5933,919.131,1116.6357,1203.0604,771.9594,646.3314,1323.6466,2948.0913,1085.9842,764.9445,491.9404,1002.07,67,1340.4747,993.8487,0,0,0,0,0,0,0,0,0
1,555,1,3.1,2830,1386.7166,31,1,2001.143,1080.6341,20282.966,1534.2658,3306.7045,1643.9713,1086.183,4895.5607,1731.0035,2910.6127,599.5385,1245.2536,1.6,595.5164,890.8632,1016.6768,1170.4626,772.0241,620.9333,1254.171,2930.3581,1051.2128,734.6416,489.8572,1032.0568,49,1330.4894,910.2923,0,0,0,0,0,0,0,0,0
2,647,0,2,3608,1688.565,33,1,2248.4339,1072.8606,21500.5029,1627.733,3729.0274,1696.5351,1038.2229,5185.5534,1780.3294,3020.0523,609.2916,1243.5413,2.2,536.4125,847.6854,992.8577,1212.9772,729.1137,591.2743,1323.9564,3113.5551,1005.8055,714.9201,540.4582,988.0769,49,1347.7172,922.8827,0,0,1,0,0,0,0,0,0
2,883,0,0.7,4116,1790.7025,35,0,2386.5336,1110.6809,25315.7326,1815.3616,4266.5776,2131.4114,1177.3614,5945.3535,2104.0734,3563.6936,499.506,1270.7547,2.2,593.0981,939.1772,971.3395,1315.4336,760.8493,612.8807,1401.9515,3963.6664,1102.9692,747.0125,473.8679,1023.379,52,1525.5951,928.8627,1,0,0,0,0,0,0,0,0
3,756,3,0,2681,1749.0644,37,0,2314.445,1009.3917,25838.2931,1747.9277,4410.9092,2180.7051,1108.9954,6224.9751,2108.0514,3689.5483,460.82,1311.325,3.2,601.3408,884.0594,875.3681,1263.136,737.5225,572.4298,1343.4769,4046.367,1031.8433,725.1271,451.1185,895.0218,49,1429.8093,878.7137,0,0,0,0,0,0,0,0,0
1,656,2,-1.2,3691,1533.1807,41,0,1949.2074,920.4722,25124.1135,1591.6307,4116.3687,2130.9852,940.6335,6022.0874,2118.4013,3702.9572,404.2532,1223.8172,1.8,498.4951,873.7326,836.1002,1178.7441,678.8321,597.1872,1277.0801,4051.5313,910.5866,652.4343,433.4512,883.4666,51,1390.1517,847.9577,0,0,0,0,0,0,0,0,0
3,860,5,-1.9,4890,795.5882,43,0,980.5884,874.3986,22483.2178,1544.932,3355.4986,2030.8804,901.7213,5049.4117,1892.0549,3515.735,455.9447,1256.3818,1.8,561.0235,798.6571,804.3689,1119.3807,678.3691,582.9558,1207.8859,3781.2139,869.2397,638.713,431.0549,848.9077,47,1313.4913,806.8394,0,0,0,0,0,0,0,0,0
2,439,3,-2.7,1353,689.925,47,0,747.4716,806.0625,21897.0225,1463.4172,3031.42,2035.9941,883.0656,5022.2071,1856.3923,3450.0394,420.7115,1200.983,1.7,540.4417,826.224,797.3206,1023.9591,683.9038,580.1228,1109.8532,3739.4259,869.694,615.3066,426.0062,797.6767,62,1298.1265,751.8318,0,0,0,0,0,0,1,0,0
1,172,1,-3.4,330,499.9078,50,0,680.381,737.0367,21229.2778,1313.0372,2763.1811,1885.3039,725.3803,5085.3867,1797.3658,3530.7779,338.9321,1163.6158,1.6,449.0944,774.4869,685.4949,932.8175,646.7358,521.431,1061.3546,3675.0727,770.5275,566.6822,413.9627,728.083,66,1179.1525,690.0191,0,0,0,0,0,0,0,0,0
