"y","temp","rain","wind","wet","snow","cloud","dust","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m20","m25","m30","m35","m45","m50","m55","m65","f15","f20","f35","f65","bus_passenger","sub_passenger"
1,0.3,0,1.8,52,0,8,47,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914.8138,3614.4937,1826.9602,1322.9613,1020.3322,708.4889,733.6166,416.1051,790.3111,4987.9354,1202.2412,508.1643,72,0
2,-0.1,0,1.9,54,0,6,48,0.01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952.4828,3681.9967,1838.0626,1295.5848,1011.4588,719.6018,723.4183,412.1817,765.8962,4975.1845,1227.3315,512.2947,24,0
1,-0.8,0,1.5,55,0,8,49,0.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2988.215,3674.0419,1839.9564,1297.7923,993.8488,719.679,737.5401,417.903,750.5951,5016.5774,1231.2005,501.1534,23,0
0,-1.3,0,1.6,58,0,6,53,1.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972.0453,3654.9325,1873.6968,1342.1071,1003.1603,720.8322,729.8653,431.0817,751.5497,5011.0266,1219.464,508.2356,14,0
0,-1.7,0,0.8,61,0,4,51,2.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991.5474,3649.3802,1836.5644,1322.1684,995.2268,702.1984,728.715,415.555,751.6446,5061.1452,1245.1856,504.024,29,5
0,-2.5,0,1.7,62,0,3,43,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2959.8766,3693.2307,1840.4089,1311.6433,998.9009,708.7423,734.4264,410.2712,779.2845,5055.7677,1219.6361,500.4623,84,519
1,-2.6,0,1,65,0,6,50,6.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.749,3593.6008,1793.8258,1353.808,1021.3497,714.891,783.7911,429.6052,736.8446,4962.3668,1246.0343,536.282,177,793
0,-3.1,0,1.1,67,0,6,49,9.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939.6003,3505.8555,1882.4979,1384.7938,1185.5755,894.834,850.9648,462.345,725.9249,4774.505,1317.4896,561.6528,341,2386
5,-3.2,0,1.6,67,0,1,50,10.24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749.8124,3057.4928,1657.2506,1351.2204,1169.571,978.645,938.0657,488.5942,683.0837,4408.4854,1196.4532,588.0016,792,4275
9,-2,0,0.9,64,0,0,64,4,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699.0447,2828.1792,1617.558,1382.6029,1186.5854,1039.0855,1012.4188,536.8853,669.1119,4051.1662,1299.9163,636.5562,518,2592
1,1.7,0,1.5,53,0,0,45,2.89,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2661.5541,2716.5088,1580.0501,1426.0597,1244.347,1020.0553,1038.3157,550.8042,685.0822,3987.2844,1324.0986,658.411,368,1591
5,3.1,0,3.2,47,0,0,54,9.61,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2742.2845,2776.9285,1659.5923,1431.3767,1247.4686,1061.6401,911.3582,532.1069,791.2433,4095.6202,1348.7136,590.6979,315,1397
3,4,0,3.6,42,0,0,57,16,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2797.2195,2907.7723,1663.3781,1460.5732,1293.0168,1051.021,980.0579,516.5166,961.8769,4187.9016,1406.9469,630.0849,341,1568
2,6.1,0,1.8,36,0,0,50,37.21,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2957.2574,2857.0027,1758.4747,1456.1296,1221.2732,1121.2951,994.5785,542.4881,1375.0435,4219.1688,1455.9207,652.1757,442,1601
0,6.1,0,3.3,37,0,0,46,37.21,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3047.9625,2861.4391,1702.6017,1459.8172,1312.7668,1145.9196,1058.8775,532.7275,1515.5386,4410.5595,1422.0315,640.1197,450,1747
2,6.4,0,3.7,37,0,0,56,40.96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3248.0167,2899.6363,1697.6512,1468.7584,1336.8098,1111.8685,995.6618,542.8774,1699.0413,4579.7128,1350.0079,633.3123,493,2036
2,6.4,0,4.3,40,0,0,43,40.96,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3387.6397,3009.0785,1729.7954,1456.8986,1263.863,1133.5619,1015.1938,555.7619,1920.905,4800.684,1386.264,575.8057,541,2673
3,6.4,0,3.8,40,0,0,54,40.96,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3693.2815,3189.6781,1808.0525,1523.4547,1215.7065,1055.4026,1047.3918,533.9591,2136.8402,5110.8947,1389.9829,572.9915,665,3414
8,4.7,0,3.5,52,0,0,59,22.09,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4029.9878,3599.4881,2090.7456,1718.5102,1312.9995,1009.386,1046.015,566.2797,2155.9788,5818.2635,1542.9489,583.7534,887,3899
6,3.5,0,2.2,58,0,0,66,12.25,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4109.4593,3868.6174,2120.6172,1642.2932,1336.2251,982.3546,965.8489,477.5783,2006.5315,6008.4327,1448.7103,636.4359,726,2633
4,2.6,0,1.6,62,0,0,66,6.76,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3971.2016,3852.3659,2144.3911,1615.424,1207.0483,930.7271,934.8,480.2148,1689.6956,5769.0607,1387.5889,609.202,649,3434
6,2,0,2.9,67,0,0,75,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3257.645,3626.5595,2008.6184,1504.0698,1096.4189,901.1393,913.3865,438.7977,1019.9219,5158.5361,1317.993,593.6208,891,4366
2,1.5,0,2,73,0,0,63,2.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3104.0664,3597.8474,1949.2376,1406.3175,1049.9984,816.4496,860.7893,452.1022,846.4856,4995.0285,1320.4868,549.3604,408,1174
5,0.8,0,2.5,75,0,0,62,0.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2930.6454,3529.4982,1877.3057,1263.9985,988.6832,731.9612,736.0909,424.487,751.4845,4972.1583,1231.8456,498.805,181,290
1,0.2,0,2.1,77,0,1,64,0.04,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989.4213,3592.5046,1868.2203,1230.3468,1023.6944,723.2364,726.9705,419.9099,746.9157,4959.4172,1226.6645,512.2678,87,1
0,-0.4,0,0.1,77,0,1,67,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920.3235,3641.8643,1868.6189,1249.0315,1013.697,717.8413,734.4719,427.9467,771.9932,4983.4347,1253.6675,505.8798,32,0
0,-0.5,0,0.8,80,0,6,85,0.25,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960.709,3590.0469,1852.4978,1243.613,1025.3948,735.6548,740.5011,409.3507,744.8886,4968.0336,1267.1171,514.8515,16,0
1,-1.2,0,0.4,77,0,0,108,1.44,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991.51,3596.5724,1829.7835,1247.4914,1032.1,734.0537,734.8833,410.6508,783.2137,4987.5545,1284.1423,507.628,13,0
0,-1.3,0,1,77,0,0,87,1.69,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978.519,3564.2144,1833.5144,1250.4105,1044.4358,728.578,730.7419,419.222,749.442,4977.7512,1262.6053,503.2029,33,5
0,-1.7,0,1,78,0,0,87,2.89,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980.6376,3556.9961,1845.6899,1203.0126,1078.4191,693.2908,733.5786,413.9969,741.124,5000.4456,1220.1944,524.7426,91,553
1,-1.9,0,1,78,0,0,88,3.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940.8868,3557.7623,1854.6268,1253.4497,1088.7051,744.836,800.2179,440.7338,727.9123,4992.844,1264.9342,541.4638,165,800
2,-2.3,0,1.4,78,0,0,91,5.29,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.1324,3404.7345,1882.2065,1333.1449,1150.5192,881.2414,900.8797,464.8767,727.3337,4779.2719,1335.8955,536.9512,385,2235
9,-2.5,0,2.1,79,0,0,89,6.25,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738.2527,2999.351,1745.4811,1303.8763,1225.6616,1009.0418,971.666,495.2045,762.2578,4535.6211,1250.4853,545.1256,737,4188
3,-1.6,0,1.8,77,0,0,89,2.56,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2716.3949,2763.1164,1689.764,1356.463,1207.3712,1011.9223,1014.8401,500.6446,764.4278,4348.2506,1266.7793,582.3066,515,2592
2,0.9,0,1.4,70,0,0,88,0.81,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2726.4291,2712.5662,1687.2088,1439.8544,1224.1763,1045.2745,1077.458,525.42,800.4473,4292.8784,1300.7947,603.2912,357,1574
2,4.3,0,1.4,59,0,0,99,18.49,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2690.5178,2771.5751,1759.3006,1392.347,1200.4527,1004.3965,1029.1725,485.2093,861.0726,4232.5807,1370.8517,626.2417,365,1431
2,6.5,0,2.5,46,0,0,111,42.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2819.2507,2793.1462,1757.6708,1425.456,1239.8818,1099.1956,1050.4498,519.9704,1070.2278,4421.4619,1322.4086,588.0721,394,1704
3,7.7,0,1.8,41,0,0,114,59.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2912.587,2838.4131,1715.8406,1474.5217,1273.192,1110.67,1068.9302,547.9222,1268.8052,4549.6406,1388.8495,624.0417,401,1762
5,7.5,0,3.3,39,0,0,116,56.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3134.7414,2871.3281,1773.3533,1491.1208,1270.999,1111.8127,1071.1102,478.5812,1396.922,4699.9531,1454.902,620.723,437,1794
5,8.5,0,2.6,36,0,0,105,72.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3181.3615,2944.0814,1771.6686,1464.303,1189.6154,1073.6694,1066.4781,545.568,1601.529,4789.1221,1394.626,655.118,537,2256
3,8.3,0,2.5,37,0,0,95,68.89,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3336.1862,3102.6962,1820.0602,1434.3465,1177.5736,1036.8494,1034.2974,494.3449,1714.0339,4861.8203,1289.8352,644.599,575,2796
2,7.7,0,2.4,39,0,4,109,59.29,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3750.3077,3295.5654,1903.3914,1640.4601,1246.7751,1010.8026,992.3591,470.0881,1858.6795,5082.5452,1391.0673,634.0802,668,3740
8,6.3,0,2.8,44,0,5,118,39.69,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4074.474,3876.3262,2216.1836,1872.7013,1270.3532,1061.5646,949.3007,507.4448,2030.3392,5849.822,1523.1189,640.3776,831,4101
5,5.4,0,2.5,47,0,7,116,29.16,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4244.4934,4267.0873,2206.1342,1772.8615,1185.5243,987.9033,939.1994,504.5787,2070.1091,6068.663,1471.5124,635.8097,737,2807
6,4.6,0,2.4,52,0,6,116,21.16,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4080.949,4055.1954,2162.5762,1706.5367,1195.6265,952.8082,865.3561,494.5008,1724.0714,5820.6984,1400.4387,614.8016,637,3656
6,3.9,0,2.3,63,0,9,130,15.21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3394.0432,3681.7971,2001.3468,1532.9917,1145.6204,914.3041,841.6844,441.8374,1043.8773,5234.3975,1320.7984,610.8052,896,4961
3,3.8,0,2.8,66,0,8,119,14.44,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3098.9853,3594.9799,1960.1118,1402.7645,1067.6498,921.0366,799.6815,435.8482,888.9066,5097.8526,1298.4103,549.1941,399,1440
3,3.5,0,1.9,65,0,9,125,12.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2885.6764,3517.2545,1901.6977,1326.7506,985.4896,755.0981,722.558,403.0807,701.1677,5065.9417,1229.6813,501.8572,158,367
1,3,0,1.5,68,0,7,135,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901.9015,3532.4939,1885.0777,1318.0393,986.0145,736.4528,715.4676,389.6921,717.7236,5042.0427,1206.9751,526.7533,58,0
0,2.7,0,1.4,74,0,9,138,7.29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964.8114,3563.7927,1893.9722,1264.5699,996.2887,774.9258,725.9579,403.8,711.2892,5082.2886,1190.2884,505.6606,14,0
0,2.6,0,2.1,77,0,10,144,6.76,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944.0204,3563.5755,1890.7485,1293.3054,1003.6131,756.7267,713.6854,392.9911,736.6341,5119.6624,1218.8479,511.842,21,0
1,2.3,0,2.4,76,0,9,137,5.29,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951.0418,3578.3355,1905.184,1310.5499,985.0376,761.9919,714.1633,392.5826,736.2901,5094.8748,1232.319,489.1542,8,0
0,1.9,0,1.2,78,0,9,127,3.61,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951.2494,3592.8362,1852.712,1313.1988,969.8519,774.1964,719.5202,392.9702,707.328,5093.108,1217.8396,508.6736,22,11
0,1.5,0,1,81,0,1,135,2.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2942.5164,3607.5016,1840.6282,1279.6903,988.396,769.4652,741.8271,403.8064,712.8463,5070.0615,1222.2327,510.9647,72,436
0,0.8,0,0.8,81,0,1,141,0.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899.901,3571.3537,1854.027,1280.1564,1003.0227,760.0039,766.2458,407.1984,714.718,5066.2498,1221.0493,526.3906,133,469
0,0.3,0,2.1,83,0,6,143,0.09,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849.6304,3538.049,1852.5092,1237.9638,1016.4527,772.2037,775.5321,431.7262,703.2302,4929.5566,1255.9298,538.1678,148,705
2,-0.1,0,1.2,84,0,4,142,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2764.4775,3483.0276,1878.8913,1269.9479,1089.3101,804.328,751.3002,479.5941,693.9683,4733.0872,1209.7425,556.0435,342,1400
4,0.7,0,1.6,82,0,0,129,0.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743.069,3354.6924,1836.0747,1369.5338,1020.3776,873.1138,822.7334,446.8174,711.9621,4547.7189,1207.9219,553.1247,366,1619
2,3.4,0,0.7,72,0,0,118,11.56,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2736.0572,3306.7391,1854.6654,1414.4926,1092.439,895.2738,851.3701,445.3499,778.1314,4521.1567,1278.6118,550.6881,332,1478
1,6.3,0,1.3,51,0,0,102,39.69,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2762.3807,3317.3471,1916.5493,1482.2692,1040.2835,903.1488,899.3953,423.4829,874.8919,4649.2793,1371.7865,532.7155,396,1799
2,8.2,0,2,43,0,0,101,67.24,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3007.9181,3445.9204,1994.2269,1529.475,1147.6965,913.7514,910.7229,457.547,888.3075,4748.5916,1474.0804,540.4791,438,2219
3,9,0,2.3,27,0,2,101,81,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3140.5604,3564.7926,2035.7988,1659.621,1199.4459,874.3241,909.3316,464.5932,1087.2309,5056.93,1497.8363,530.6912,513,2179
0,9.6,0,2.8,25,0,5,67,92.16,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3306.9607,3617.2317,2057.6284,1655.9054,1115.9885,929.9521,879.052,484.8727,1275.7428,5171.1009,1543.8224,551.9704,481,2381
3,9.8,0,2.8,22,0,0,55,96.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3511.6343,3779.8096,2174.3033,1647.9234,1151.8698,969.7584,941.3597,474.3011,1438.3762,5295.9871,1505.3759,590.6286,561,2846
7,10.2,0,3.2,25,0,2,55,104.04,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3778.9202,4019.862,2203.5321,1690.3208,1125.9457,990.3842,910.3743,490.9122,1675.8223,5604.7485,1553.0564,627.8432,623,3013
5,9.8,0,2.5,27,0,4,58,96.04,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4453.2618,4402.3969,2362.5392,1777.2575,1172.8814,947.7587,909.5164,496.2929,1912.7861,6002.7143,1552.9618,598.1756,600,2935
2,8.4,0,2.3,27,0,3,62,70.56,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4758.2388,4716.5931,2447.8242,1756.3527,1123.3691,984.9863,914.6562,507.6654,2099.9619,6375.3329,1544.7266,619.6913,557,2582
0,6.8,0,0.9,31,0,6,67,46.24,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4792.6855,4892.3759,2451.7727,1678.8414,1129.5939,957.3053,918.9445,473.4909,2017.3873,6524.896,1498.2411,593.2492,446,2388
1,5.4,0,1.9,33,0,8,66,29.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4446.6028,4527.9421,2366.228,1635.4961,1092.2093,947.7502,895.9239,480.3123,1731.3418,6059.533,1404.43,578.4914,541,3911
3,4.9,0,2.3,35,0,7,60,24.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3539.3106,3943.4263,2046.309,1450.7204,1015.4537,929.0197,869.6566,443.4305,1030.5795,5136.5702,1351.0879,612.8392,839,5272
3,4.4,0,1.7,35,0,7,65,19.36,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3132.5049,3832.1927,1995.7837,1376.7579,1001.427,832.6662,821.9976,439.966,794.9467,4916.5008,1324.145,563.22,352,1313
5,3.9,0,2.1,37,0,7,60,15.21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2964.3947,3657.3979,1899.1918,1290.478,976.6941,734.4803,746.8546,385.71,749.0685,5043.3096,1241.5267,506.8732,143,351
1,3.3,0,0.5,37,0,8,57,10.89,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983.0909,3663.8869,1910.599,1263.9732,954.422,726.9861,723.5419,380.2764,724.0079,4992.5074,1214.9829,485.998,46,0
0,3,0,2.1,40,0,8,57,9,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001.5546,3641.3604,1862.6228,1258.396,1001.7199,746.6342,741.8959,388.7288,748.1686,4975.0421,1247.4065,487.3849,16,0
1,2.8,0,1,40,0,7,56,7.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008.2296,3669.4471,1860.8807,1260.1693,995.0684,746.7158,728.7442,408.5409,745.8182,4958.8403,1235.7829,498.5429,18,0
1,2.3,0,1,42,0,3,71,5.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3039.6801,3620.0229,1863.8864,1257.9985,986.1667,734.2102,755.3082,401.8166,734.9413,4987.7513,1234.7211,495.0678,8,0
0,1.6,0,2,42,0,7,60,2.56,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035.0005,3625.3766,1888.9189,1230.3686,971.6017,722.0756,755.9613,403.4556,746.9967,4938.183,1245.778,487.2129,20,3
0,1.7,0,1.4,44,0,8,56,2.89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004.9853,3599.4909,1881.7626,1242.3121,974.1693,724.5555,759.3561,404.3246,764.3394,4926.8434,1269.0458,504.9936,41,199
0,1.9,0,1,44,0,9,61,3.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987.7106,3630.5932,1856.5337,1213.3965,985.0153,736.7372,771.8426,413.0245,716.6999,4862.0755,1260.2657,550.4868,74,297
0,1.8,0,1.2,44,0,9,63,3.24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990.9449,3571.741,1872.3865,1199.7778,1011.2063,731.8678,788.7443,424.4455,699.5744,4836.0197,1231.6094,545.3114,97,478
1,1.7,0,1.7,45,0,10,66,2.89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964.211,3554.5465,1852.9247,1241.5197,1014.3561,725.1654,792.9277,418.1651,696.2251,4720.337,1205.2952,533.7514,185,905
2,2.9,0,2,46,0,8,53,8.41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890.5628,3452.03,1822.9976,1180.0026,1025.4446,733.8609,786.7231,397.634,711.8005,4575.2363,1185.5597,526.197,220,1154
1,5.5,0,1.4,38,0,8,62,30.25,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2923.6784,3410.2951,1858.2448,1308.2297,996.1505,775.5036,827.9073,379.4323,679.3296,4530.2627,1237.003,511.7598,242,981
2,7.4,0,2.1,40,0,10,67,54.76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3005.0595,3431.2186,1880.8948,1352.731,1042.492,796.0853,834.8345,394.7987,807.4035,4583.0253,1321.4251,509.9666,249,1169
0,8.3,0,1.8,45,0,10,80,68.89,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3124.2334,3609.8001,1981.8142,1409.2443,1082.6411,768.1117,835.229,410.9999,1018.123,4849.4885,1373.7659,528.1067,359,1586
1,8.9,0,1.2,36,0,10,71,79.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3120.6587,3668.2694,2053.3359,1466.7349,1064.813,823.2885,874.7482,431.2473,1292.7704,4864.5102,1402.5049,540.5776,358,1689
1,9.1,0,2.6,36,0,10,55,82.81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3295.4225,3837.7191,2075.719,1527.9979,1004.5291,903.6315,774.8828,415.09,1474.0698,5055.7978,1371.9329,540.3071,414,1768
5,8.5,0,3.2,38,0,10,76,72.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3527.4457,3926.3161,2224.3545,1494.0038,1002.4229,897.7028,786.4649,421.473,1764.1957,5325.8955,1417.3902,566.7653,411,2049
3,9.2,0,2.7,34,0,8,70,84.64,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3863.9015,4082.0877,2235.7937,1476.731,1105.9173,940.8047,834.8892,448.3896,1951.003,5680.9069,1392.8863,552.9321,493,2344
2,9.2,0,1.7,34,0,5,57,84.64,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4320.864,4296.2245,2315.8118,1426.8788,1127.918,950.7197,816.5997,410.8356,2149.8408,5971.1103,1311.5998,576.529,453,2202
6,7.5,0,2.5,36,0,2,63,56.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4660.9088,4458.6082,2274.595,1470.6511,1054.6079,932.0449,831.2266,465.8301,2152.1612,6361.6123,1343.7788,584.0522,409,2091
5,6.2,0,1.7,38,0,0,63,38.44,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4511.5979,4460.7261,2246.7827,1488.9274,1109.2495,861.6944,813.2241,433.1139,1941.13,6313.0317,1323.1618,559.5758,417,2250
1,5.1,0,1.6,41,0,0,55,26.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4285.1024,4220.8532,2124.8859,1362.0593,1066.3319,839.2334,806.0137,443.4394,1559.2432,5895.0648,1370.0018,597.6937,474,3307
4,4.5,0,2.6,48,0,0,56,20.25,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3394.4416,3728.9088,1954.6073,1296.4546,1026.6071,843.5883,732.1898,445.5269,1006.6553,5113.5303,1369.6816,578.2514,587,4086
