"y","m20","bus_passenger","past_rent","temp","f15","sub_passenger","m35","wet","sunny","f20","m25","most_use","m50","f50","m0","m40","f45","m30","m5","f65","f0","f25","f60","m45","f70","f35","f40","f30","m55","f55","wind","m65","m60","m70","dust","cloud","X18_19","rain","semester","X17_18","X22_23","X7_8","X21_22","X23_24"
1,3140.973,593,9,27.2,846.8414,2939,1405.5349,78,1,4701.2756,2723.7637,19758.6029,1025.0658,1012.7485,779.675,1160.1433,1141.9181,1559.1564,606.6462,611.3802,371.113,3104.5582,751.5481,1178.8542,1394.1354,1426.324,1120.1254,1697.0171,880.7344,908.0078,2.1,462.289,692.7695,946.954,29,3,0,0,0,0,0,0,0,0
4,3144.9277,394,0,28.5,1078.9932,1745,1421.689,73,1,4590.7717,2677.4965,19615.9622,1074.7887,989.6719,823.7596,1156.4612,1228.0129,1544.1063,684.6241,601.6272,509.7032,3042.9435,813.523,1247.4286,1356.621,1469.0772,1153.7294,1724.9503,943.5904,977.2049,2.3,504.2662,713.7936,924.8794,45,6,0,0,0,0,0,0,0,0
0,3201.7747,388,5,29.2,1148.8655,1507,1408.0318,66,1,4704.1425,2667.749,19765.0455,1052.2356,1000.8929,910.9113,1150.4331,1218.1195,1577.6648,760.182,580.9011,615.8257,3023.7435,755.9661,1164.7189,1467.2429,1471.4674,1168.121,1710.4718,874.2853,977.791,2.1,487.6112,688.1282,898.8447,52,4,0,0,0,0,0,0,0,0
2,3314.2574,491,0,30.2,1388.9866,1900,1430.9868,61,1,4799.2353,2793.1924,20257.9916,1201.2851,1017.4389,858.8273,1173.4451,1195.7026,1643.8,822.8099,573.8689,711.9507,3101.4475,746.4401,1282.4208,1397.5566,1429.2312,1190.3291,1745.841,884.7087,1059.4634,3.5,433.2273,703.7316,926.7986,46,3,0,0,0,0,0,0,0,0
1,3491.5523,497,2,30.2,1467.0349,2054,1461.2403,61,1,4945.7969,2765.9157,20515.6272,1160.2968,1064.5753,853.8962,1271.1905,1168.3929,1578.4618,911.748,590.6848,710.6931,3011.4465,805.2755,1282.7877,1427.1662,1461.3448,1150.086,1799.8689,1037.1063,1073.8039,3.1,504.4284,739.0751,927.9614,41,8,0,0,0,0,0,0,0,0
2,3548.0456,548,0,30.1,1512.8034,2022,1506.9032,61,1,4954.1977,2782.7574,20696.1377,1133.8685,1042.6979,923.0328,1234.8154,1242.8853,1637.197,964.9146,619.9569,618.4982,3056.5915,804.661,1299.8392,1436.5365,1466.4422,1171.2999,1744.0031,1079.7196,1047.4894,4.7,480.695,748.0425,971.6224,62,3,0,0,0,0,0,0,0,0
3,3499.9005,664,2,30.7,1564.7914,2339,1530.4445,59,1,5045.2158,2780.7794,20623.955,1111.3576,1041.7534,568.2252,1234.0259,1256.4814,1663.3437,933.2397,622.1994,516.0682,3081.7968,821.9846,1241.843,1372.2152,1326.3706,1145.1336,1696.1037,1015.3714,1020.6221,3.5,519.0921,717.4818,951.771,33,2,0,0,0,0,0,0,0,0
5,3590.921,659,2,31,1702.9573,2847,1461.1635,59,1,5096.5552,2880.4631,20980.7355,1154.6947,1001.1574,559.5454,1202.7262,1253.4405,1691.9334,999.0949,535.3273,555.3563,3162.8526,736.9455,1244.3695,1428.017,1346.1351,1076.5071,1750.7116,933.2233,969.9039,3,490.8997,659.7723,919.7973,37,3,0,0,0,0,0,0,0,0
10,3695.1087,801,2,30.5,1815.3638,3791,1542.8289,60,1,5280.7737,3080.9105,21618.1041,1123.9038,945.8999,491.6718,1125.842,1205.978,1660.6212,1129.9023,547.8302,572.9995,3278.4405,702.8557,1142.8162,1402.069,1352.8814,952.1603,1726.5392,952.4178,954.0941,3.2,451.0371,674.0088,917.6569,49,8,0,0,0,1,0,0,0,0
17,4147.8514,1060,6,29.1,1843.8783,4341,1701.1066,66,1,6085.9681,3483.0133,25099.8629,1165.0411,971.5263,530.2625,1224.1832,1243.4086,1973.2397,1128.9043,558.8426,506.6021,3946.7084,753.9941,1228.353,1342.0575,1644.2425,991.2069,2117.7329,987.7495,907.7501,3.7,503.3164,706.9107,927.9655,50,9,1,0,0,0,0,0,0,0
12,4340.8616,839,19,28,1865.9408,2940,1701.7959,70,1,6362.8611,3836.9094,26300.5081,1080.5148,873.9301,585.571,1208.7139,1114.1499,2008.6157,1155.8135,543.6837,493.0458,4284.1912,755.5897,1272.3791,1379.6678,1548.1976,1021.2714,2217.0756,901.5977,897.1635,4.4,444.4401,648.3792,863.1538,32,8,0,0,0,0,0,0,0,0
6,4371.3508,694,13,27.2,1682.7304,2864,1623.0897,73,1,6455.3103,3962.7585,26346.4819,1004.4722,853.487,519.4828,1157.0316,1059.5474,2097.4869,1210.6756,566.2585,481.8886,4202.5971,747.258,1138.2561,1361.5419,1512.3773,943.5516,2121.5113,900.3483,846.0559,2.7,422.0075,633.4689,862.0602,27,7,0,0,0,0,0,0,0,0
12,4338.8669,683,4,26.6,1586.3367,3033,1688.2076,77,1,6225.0335,3891.0731,25834.1233,984.2314,870.7151,509.0522,1147.7768,932.5873,2068.5118,1113.9625,531.4735,468.9579,4165.4801,724.9044,1072.0032,1293.1268,1459.8874,896.5309,1997.0629,858.861,808.3747,1.6,441.5517,641.5888,869.7245,33,8,0,0,0,0,0,0,1,0
8,4215.9441,617,9,26,1232.4689,2812,1536.1812,78,1,6061.1234,3934.3337,25279.8156,923.554,839.2476,556.7081,1096.4227,904.1897,2056.6408,906.3267,520.0501,434.289,4066.6514,668.735,1012.7033,1263.8603,1444.5776,826.8947,1964.3634,811.9028,805.6837,2.2,427.7178,630.2936,839.8898,28,10,0,0,0,0,1,0,0,0
6,3820.9956,403,5,26,1077.0046,1507,1430.5933,81,1,5753.314,3764.127,24125.4635,812.6632,764.1112,507.913,945.4358,771.4495,1981.3734,739.1926,460.0107,345.8317,4105.6005,680.8604,917.0438,1201.4161,1350.4085,759.0736,1919.0512,786.8307,701.0575,1.6,382.2855,541.0338,768.7406,28,10,0,0,0,0,0,0,0,1
9,3782.2766,224,8,25.8,1035.4663,348,1412.9302,83,1,5686.7425,3830.5931,23947.3506,832.9278,765.7935,490.4729,942.5132,802.0895,1931.7484,682.7806,447.7941,345.5664,4011.7504,660.2137,917.8515,1261.1383,1374.9985,770.7889,1916.3109,754.2586,695.0897,2.8,384.0978,531.8681,785.1629,33,10,0,0,0,0,0,0,0,0
0,3633.3753,77,3,25.7,1002.6332,0,1453.7071,85,1,5597.0264,3742.7575,23560.0898,817.524,767.2416,522.9569,930.3979,784.98,1910.3216,664.2074,445.5726,336.45,4032.9314,657.0423,897.0347,1233.1801,1333.0574,753.1016,1856.9131,756.5025,698.8434,2.3,412.9571,544.1792,756.9999,35,10,0,0,0,0,0,0,0,0
0,3569.9381,38,2,25.4,964.8099,0,1406.5902,86,1,5534.814,3728.5965,23399.2091,797.654,745.9632,512.3775,929.0507,768.4395,1865.3988,612.9824,448.2775,333.0647,4053.9955,660.653,870.2351,1254.2693,1331.6815,749.3921,1908.1945,761.1772,694.2935,1.9,409.2294,508.9304,753.1275,38,9,0,0,0,0,0,0,0,0
2,3453.3013,39,3,25.3,979.5032,0,1373.8933,87,1,5499.1005,3685.4456,23181.3033,803.9806,767.2765,501.432,942.48,755.6625,1894.5975,616.7882,449.9649,344.0553,4024.6219,641.6336,849.8333,1205.2466,1345.0588,745.9029,1905.2844,772.8336,682.5093,2.8,403.8866,508.9038,774.3533,41,8,0,0,0,0,0,0,0,0
0,3365.3081,42,1,25.2,971.2614,15,1400.0058,86,1,5503.9383,3631.4043,23068.0621,828.3382,757.8747,511.3604,957.4681,763.5424,1874.4476,609.2593,465.1624,327.2425,3998.1385,655.3811,883.7578,1217.9168,1355.9404,757.6754,1938.8791,758.9685,690.2742,1.7,428.6339,526.4655,756.9204,37,8,0,0,0,0,0,0,0,0
1,3301.0412,110,1,25,920.9008,664,1387.583,88,1,5459.7621,3629.5764,22949.4413,816.0637,756.3308,493.3657,952.7272,814.0203,1879.2926,575.9871,486.4057,325.9134,3997.8312,643.185,908.6922,1273.636,1351.5047,760.376,1942.8501,739.7788,675.1299,2.2,391.2017,512.608,738.7745,33,10,0,0,0,0,0,0,0,0
0,3203.8463,245,1,25,905.5782,991,1453.9737,88,1,5391.3593,3547.5761,22669.1386,840.1643,796.5735,510.7682,988.5401,818.747,1894.3209,574.7225,502.2818,364.9997,3916.6472,695.6271,927.4728,1265.9374,1346.0827,776.3662,1915.3324,780.39,719.6135,1.4,377.7853,550.1956,761.5051,28,10,0,0,0,0,0,0,0,0
1,3057.0559,529,4,25.1,895.7895,2792,1471.4856,87,1,5275.9959,3344.3937,21995.3331,892.6231,868.457,469.5773,1109.2796,935.2944,1847.9461,585.2327,542.3363,375.4807,3735.2533,684.1201,983.136,1342.9469,1377.7789,846.8686,1885.4237,802.5696,817.8319,2.3,422.205,596.924,751.0747,30,8,0,0,0,0,0,1,0,0
1,3101.1656,852,1,25.8,814.5103,4729,1469.4425,83,0,4948.2616,3016.4756,20526.1211,1021.6381,979.5126,334.6032,1119.6238,1035.3253,1636.3184,628.9553,535.0077,257.2072,3332.3503,732.7896,1087.714,1471.2717,1327.6589,976.3893,1694.4482,846.583,865.6751,0.9,455.8381,653.6731,826.7604,26,7,0,0,0,0,0,0,0,0
0,2983.3265,575,7,26.9,852.3705,2939,1432.6679,78,1,4682.4259,2854.9303,19637.5905,1054.1821,1010.383,291.1008,1191.5635,1135.4747,1606.5695,627.1388,574.1246,248.7844,3028.0302,751.458,1147.6782,1445.5599,1347.6255,1101.5208,1702.0147,864.5807,959.0006,1.1,469.7272,703.2829,886.072,20,9,0,0,0,0,0,0,0,0
2,3025.3516,386,1,27.3,882.7916,1649,1503.9626,75,1,4621.9292,2760.2793,19652.4428,1110.9129,1051.2779,492.9011,1182.5194,1181.5276,1630.4784,613.3019,587.9547,412.972,2940.8527,777.6549,1177.5689,1358.9307,1473.4848,1205.1841,1696.1042,948.4267,976.0519,2.2,480.1023,740.1713,917.838,38,9,0,0,0,0,0,0,0,0
2,3057.8633,392,0,28.5,1054.1378,1607,1562.0603,69,1,4613.3234,2738.8932,19741.4581,1020.6999,1006.282,667.9175,1180.2744,1228.9238,1648.9204,686.6197,628.0599,806.5499,2964.1571,766.6488,1101.7626,1250.7471,1526.5483,1222.9312,1629.6921,898.9485,966.6635,2.8,474.3299,734.47,809.711,32,8,0,0,0,0,0,0,0,0
1,3193.139,466,2,29.6,1267.9224,1786,1583.6068,67,1,4729.7937,2662.0001,20014.879,1082.4266,1035.3558,760.8705,1144.2099,1225.6392,1628.8215,807.9215,623.9544,1174.3359,3006.0585,756.6577,1160.5236,1258.5163,1483.5875,1260.2923,1727.8719,915.0728,977.5171,2.6,440.3983,663.5838,771.9411,39,8,0,0,0,0,0,0,0,0
4,3334.1206,544,3,30,1432.7078,2163,1505.5759,62,1,4771.6374,2673.0026,20121.8473,1113.0829,1051.4986,788.6743,1280.6139,1230.6791,1628.3774,883.7329,639.1286,1326.7103,3007.118,709.4865,1223.651,1385.2055,1461.3574,1208.5758,1740.658,953.9351,1016.6469,2.9,497.7804,731.7503,832.2286,51,8,0,0,0,0,0,0,0,0
6,3367.7273,552,2,30.1,1578.5003,2201,1553.5791,60,1,4861.8491,2696.7632,20213.803,1122.9911,1052.8,780.7252,1151.0938,1243.9752,1638.6287,990.2403,653.4139,1113.7562,2957.1577,761.2148,1208.173,1372.3215,1378.5696,1292.678,1759.5283,930.5808,1029.6819,3.4,465.4859,742.0667,908.2715,43,9,0,0,0,0,0,0,0,0
6,3326.179,664,3,30.2,1687.7193,2436,1507.947,62,1,4866.7294,2718.7242,20256.4361,1157.9763,1069.1618,597.7582,1236.5512,1210.5311,1583.3042,1029.1694,611.0759,974.8773,3062.416,756.2441,1135.2982,1342.4929,1393.0363,1237.4069,1798.1,900.0991,1035.5285,3.2,469.294,665.2749,844.284,38,8,0,0,0,0,0,0,0,0
4,3411.5614,667,5,29.6,1730.9388,2916,1525.2487,60,1,4993.8593,2826.0655,20480.8054,1163.5531,1023.3646,560.8301,1183.7041,1163.3696,1604.1923,1060.0371,606.1754,668.3494,3017.0934,757.1064,1134.51,1330.0989,1313.7428,1135.165,1789.042,886.0007,922.9982,2.8,464.0776,679.486,881.5146,33,9,0,0,0,0,0,0,0,0
4,3536.2329,789,4,29,1803.0072,3722,1520.445,64,1,5397.0892,2949.156,21498.8651,1089.105,1035.4687,531.7646,1185.5193,1087.7544,1745.7244,1155.2071,613.7699,608.7475,3204.6509,747.3424,1133.319,1286.2379,1332.8847,1015.1973,1812.682,926.3228,896.9977,2.4,448.7552,659.2487,868.8474,32,9,0,0,0,1,0,0,0,0
15,3993.9551,1066,6,28.5,1909.0713,4277,1765.0611,67,1,6087.7012,3473.1818,25147.2191,1178.4917,1071.872,478.3265,1223.7337,1150.5826,2020.3278,1339.9535,616.7709,574.3304,4054.2385,826.8416,1225.4292,1308.3989,1589.6719,1072.6286,2163.0817,964.0312,925.2888,2.2,465.6449,707.4132,837.2792,26,9,1,0,0,0,0,0,0,0
11,4308.2529,891,17,27.9,1871.972,3078,1753.8178,69,1,6415.1678,3805.9552,26381.1818,1081.7337,1000.5622,487.406,1239.7944,1045.6792,2184.4353,1406.6406,589.8246,524.1283,4280.9759,815.5923,1225.7572,1306.7382,1419.5428,983.8651,2213.0341,906.0302,867.9497,1.9,465.2294,690.7555,806.7035,30,10,0,0,0,0,0,0,0,0
9,4354.0126,665,10,27.3,1790.663,3035,1648.9442,74,1,6478.2435,3949.6701,26603.1585,1055.6832,931.887,483.6197,1198.5616,1029.7074,2162.613,1301.9718,584.8302,521.358,4404.4125,789.9272,1182.3319,1335.1625,1428.257,972.3686,2177.0056,927.7481,862.6401,1.8,423.1796,657.1989,844.6331,18,10,0,0,0,0,0,0,0,0
3,4216.9742,752,6,26.9,1605.4729,3303,1586.5958,75,1,6208.791,3901.6591,25955.467,986.3682,872.7641,520.0158,1196.5635,999.2393,2066.6635,1143.76,608.1299,464.0629,4377.9695,736.4736,1146.4247,1309.3876,1412.9,886.5635,2183.9139,872.599,791.1442,1.6,440.6059,660.1588,814.487,27,10,0,0,0,0,0,0,1,0
2,3996.7281,754,1,26.2,1250.3149,3040,1622.8623,81,0,5951.9651,3840.0261,25187.445,919.6121,894.3022,505.7364,1103.4905,858.5424,2093.2269,1009.4848,582.3496,459.096,4228.8863,752.4981,1043.457,1340.787,1403.9613,920.7991,2049.7889,819.2177,799.2131,1.4,424.0105,657.9658,816.1089,21,10,0,0.3,0,0,1,0,0,0
0,3827.3511,464,0,25.3,1047.9321,1507,1546.0194,79,1,5774.9308,3830.198,24413.0432,798.2177,761.6446,434.6107,932.9882,785.528,2032.3242,780.4947,498.501,405.2847,4081.8199,666.7067,1010.34,1213.3761,1350.1623,820.8492,1970.2375,802.2969,692.19,1.8,378.5441,550.1854,773.4292,23,10,0,0,0,0,0,0,0,1
0,3740.2721,190,0,24.3,1002.7705,383,1470.8639,85,0,5739.5716,3775.4927,23986.814,787.3433,759.8242,430.6089,905.2384,773.7456,1939.6874,735.8818,488.1621,404.7834,4056.4131,654.0443,911.7171,1215.4371,1330.4727,777.3617,1934.0405,783.6032,712.3348,1.7,370.8694,554.4006,749.7332,11,10,0,0.8,0,0,0,0,0,0
0,3643.2789,63,0,24,961.2639,0,1420.8491,91,0,5680.7402,3769.1995,23751.9961,793.9132,747.5413,451.8322,905.2751,761.0456,1902.0867,733.1659,490.7561,399.9573,4045.2421,657.369,886.1165,1188.1366,1338.924,786.8122,1951.6756,788.9424,683.2135,2.8,393.9323,583.8224,747.4162,26,10,0,0.9,0,0,0,0,0,0
0,3536.3926,51,0,23.6,1009.2058,0,1398.3632,92,0,5593.0904,3745.9008,23476.2817,792.7009,775.266,437.0838,897.9682,761.8506,1876.6605,716.5344,490.5876,431.2784,4029.3251,658.4187,901.1156,1221.4464,1338.8478,782.5861,1957.7013,799.6854,683.7415,2.5,387.7831,563.48,752.6252,24,10,0,0.5,0,0,0,0,0,0
0,3499.683,38,0,22.6,991.3613,0,1375.6949,89,0,5572.5171,3702.7256,23391.6526,771.382,763.2741,448.4,904.8472,763.0295,1887.4588,687.7111,490.7147,421.1597,4050.9314,645.065,923.7352,1249.6764,1375.5515,767.2824,1927.0903,784.4936,689.0429,3,392.9138,564.5496,748.3594,15,10,0,0.1,0,0,0,0,0,0
0,3408.7099,34,0,22,978.4299,16,1360.6271,94,0,5483.0079,3644.4567,23122.5343,776.8145,752.5648,455.6042,925.8175,772.4741,1843.8257,686.3214,480.5091,378.8668,4027.2503,646.4588,929.1466,1276.2961,1407.3318,783.0397,1947.3249,773.2018,654.9147,2.6,396.1328,554.1531,781.6801,13,10,0,1.2,0,0,0,0,0,0
0,3275.1893,122,0,21.2,944.1637,692,1392.5868,94,0,5458.8359,3622.4223,22929.7633,789.2539,778.2118,439.3451,894.0314,805.3869,1836.1731,660.5351,501.8244,399.4606,4028.8457,618.1243,889.9142,1270.9691,1372.0834,788.5807,1943.6268,776.7418,674.4533,3.2,410.9766,564.5134,725.0166,9,10,0,0.7,0,0,0,0,0,0
0,3207.5727,217,0,21,935.5632,936,1449.7014,97,0,5368.5608,3559.402,22656.7515,807.2519,832.9994,437.9469,922.3051,816.2119,1829.7198,666.1071,537.0068,409.5705,3929.8334,655.3159,889.4091,1290.031,1370.6448,782.6526,1941.3166,796.5432,708.707,3.5,425.877,630.6467,725.9183,6,10,0,2.7,0,0,0,0,0,0
0,3119.6596,523,0,20.9,923.2469,2672,1444.1602,96,0,5179.039,3374.5195,22037.573,925.4151,899.351,471.6375,1023.579,945.7767,1837.273,602.1426,582.0545,392.0202,3737.8715,698.6318,1029.3099,1357.967,1412.2929,877.2058,1932.7573,861.0965,792.2129,2.9,466.1029,642.878,775.3518,9,10,0,1.4,0,0,0,1,0,0
0,3010.211,869,0,21.1,922.1228,4734,1336.3601,96,0,4938.1641,2882.1842,20126.5498,959.8504,967.9862,545.9558,994.5182,1032.0991,1600.381,622.1933,592.5536,456.5561,3342.7735,707.9445,1035.3369,1411.1628,1296.8844,967.493,1719.5915,875.3928,844.8517,3.9,515.4714,653.3787,859.5291,13.5,10,0,1.7,0,0,0,0,0,0
1,3103.4103,597,1,21.6,934.7067,2945,1426.5261,96,0,4656.0424,2779.215,19551.0932,1070.8651,1013.0443,564.6573,1102.3892,1085.1267,1562.8768,618.5208,585.9311,516.7647,3073.0011,743.8695,1169.5086,1401.6094,1299.6268,1047.609,1650.3947,961.8548,949.1984,3.5,537.8247,714.0538,894.3716,7,10,0,1,0,0,0,0,0,0
0,3092.4412,446,2,22.4,958.8602,1621,1405.4902,93,0,4620.548,2711.4924,19443.966,1071.4385,978.7278,606.928,1101.7048,1212.8884,1515.4069,669.5638,602.6987,567.0556,3091.3079,771.9863,1174.1258,1450.1252,1300.9492,1116.8149,1706.3302,979.8717,961.876,3,531.3628,724.2236,979.0018,21.5,10,0,0.2,0,0,0,0,0,0
0,3124.8548,355,1,23.3,1016.7519,1549,1463.8966,87,1,4513.166,2666.7422,19315.3652,1055.4914,981.3372,643.0246,1123.8769,1209.3557,1519.4172,736.6297,618.4238,589.8511,3009.2787,747.0964,1156.812,1348.4469,1274.6547,1100.2887,1743.355,899.268,1002.0687,2.2,476.5876,740.3502,868.7729,6,10,0,0,0,0,0,0,0,0
3,3306.8206,453,3,23.2,1192.2921,1660,1573.2911,88,1,4541.1163,2701.3435,19884.4399,1070.0111,991.755,641.1959,1187.0758,1191.6781,1566.7299,833.6941,571.1077,622.1194,3091.0018,801.3666,1177.3954,1398.8635,1355.6007,1144.4325,1748.536,1030.5393,1058.8514,2.7,478.4358,706.3401,906.5977,16,9,0,0,0,0,0,0,0,0
2,3355.2299,523,4,23.5,1153.2458,1966,1579.9465,86,1,4762.392,2703.2736,20171.4265,1122.6149,1121.9727,734.9904,1166.7116,1343.1256,1513.5269,951.1915,628.7888,685.7856,3046.8723,815.5012,1175.9498,1443.6999,1321.3914,1179.2286,1888.7939,1053.9025,1125.8254,3.1,499.873,744.8322,1012.8108,15,10,0,0,0,0,0,0,0,0
2,3270.052,533,3,23.6,1356.0933,2065,1583.6066,87,1,4838.6804,2696.5494,20282.6211,1182.208,1081.6078,697.2586,1190.5762,1294.2126,1572.4618,996.8225,642.754,746.0365,3084.1604,807.5744,1199.206,1419.5736,1355.1245,1265.0721,1881.986,1075.7768,1120.8522,4.2,478.4796,769.2299,1055.7237,13,10,0,0,0,0,0,0,0,0
5,3307.6271,628,3,24.1,1470.9947,2315,1619.7386,87,1,4889.0923,2804.2152,20491.4559,1128.842,1122.7047,580.7618,1219.9921,1308.056,1564.3003,1004.5701,610.8263,588.4967,3145.3745,885.7641,1170.6901,1416.3532,1333.1381,1189.5415,1827.9698,1061.3209,1075.7748,3.4,511.1498,741.1004,987.7318,13,10,0,0,0,0,0,0,0,0
0,3362.6492,656,2,24.4,1598.0051,2839,1634.8128,83,1,4979.7246,2882.1753,20728.4753,1168.0477,1117.0368,585.7499,1190.0764,1313.7796,1615.4791,1071.8322,543.6647,566.355,3201.978,807.8172,1196.6859,1423.2767,1289.3294,1133.6605,1762.3269,1060.0128,1092.3131,3.4,469.7346,730.7009,922.5375,13,10,0,0,0,0,0,0,0,0
4,3585.0304,741,4,24.5,1756.3048,3759,1661.8865,81,1,5177.5508,3007.2639,21438.6214,1055.9336,1047.7809,497.6389,1182.5052,1156.8765,1667.024,1193.8556,533.9453,628.5283,3192.9744,782.2829,1211.7995,1332.5131,1311.3977,970.2737,1835.4937,983.4336,979.7482,2.7,452.4392,646.7371,953.8382,16,10,0,0,0,1,0,0,0,0
5,4026.1284,1056,3,24.6,1836.3499,4165,1829.6935,82,1,5911.1559,3509.1341,24800.7315,1108.5092,1074.1786,494.5334,1287.5145,1211.3659,2030.7352,1292.1525,576.8899,562.3787,3957.5542,765.0889,1309.7206,1382.9296,1409.3368,1022.1998,2126.9934,930.8379,947.1985,2,466.0356,685.6622,973.0645,14,9,1,0,0,0,0,0,0,0
4,4299.3572,783,4,25.2,1840.83,2858,1819.7473,80,1,6299.8714,3714.0483,26217.1566,990.1106,983.5798,443.1317,1222.3313,1117.5216,2141.5397,1240.8238,538.3711,530.02,4298.7103,789.1143,1241.4757,1348.1705,1494.6229,940.2246,2149.2595,888.1804,904.1711,2.5,429.6512,625.3627,913.0195,9,5,0,0,0,0,0,0,0,0
3,4346.2562,748,3,24.7,1729.0537,2832,1761.6843,80,0,6378.6693,3906.626,26562.6387,951.677,918.536,495.1844,1205.8912,1052.5983,2201.664,1220.6696,550.8508,535.0413,4287.3223,748.2571,1142.2818,1326.7223,1443.4402,911.7623,2236.9764,898.9207,851.4943,0.8,412.898,603.4252,946.6884,18,9,0,0,0,0,0,0,0,0
6,4339.201,642,5,24.4,1442.1348,3026,1694.1088,82,1,6338.2355,3919.8975,26288.8967,956.9359,897.5885,476.3919,1161.441,981.3741,2175.8082,1123.2632,587.6277,486.6202,4247.4965,738.1433,1045.6211,1325.4358,1404.2259,928.856,2169.9233,885.7186,794.1852,2.7,447.6666,617.1684,896.4255,13,4,0,0,0,0,0,0,1,0
8,4270.3346,678,5,24.1,1176.5571,3049,1656.5851,80,1,6086.4259,3838.3616,25539.1959,885.1529,914.6422,466.0949,1113.1819,895.2914,2128.0745,965.5566,589.8124,472.1706,4117.4149,732.1294,950.181,1264.8125,1403.5533,914.4754,2038.446,844.6626,844.4601,1.5,438.4214,619.2547,885.3498,9,6,0,0,0,0,1,0,0,0
7,4004.5897,432,4,24.1,1066.1876,1633,1449.369,78,1,5852.1894,3840.3941,24538.1383,793.7355,757.8488,441.1391,949.8068,768.6951,2054.3514,764.7623,503.3711,390.7259,4128.3405,662.6924,946.0747,1153.8723,1265.188,730.1762,1943.7162,764.7184,776.2398,2.3,385.153,581.4689,782.2552,11,7,0,0,0,0,0,0,0,1
2,3885.0718,251,5,23.9,1059.2869,575,1399.4514,80,0,5895.2148,3849.0043,24365.1905,804.053,767.6149,483.6103,975.352,799.2785,2011.0728,722.0558,511.879,422.0078,4107.2918,659.7097,901.5684,1170.3214,1296.9924,732.9607,1921.0912,784.4115,745.1962,0.6,384.9593,583.4587,795.3348,6,9,0,0,0,0,0,0,0,0
5,3731.9024,105,2,23.8,1010.8286,0,1395.6567,83,0,5793.182,3825.4012,23946.4139,805.0924,771.635,475.1333,954.4107,747.0438,1955.588,710.246,521.3844,428.6222,4074.0128,659.6715,888.1429,1190.9751,1269.4599,761.2396,1901.2109,770.7651,707.3915,0.5,396.8884,589.6287,817.3448,25,9,0,0,0,0,0,0,0,0
0,3657.6511,82,1,23.6,1026.0846,0,1358.2432,85,0,5675.596,3771.5064,23687.5885,811.188,750.2165,466.943,905.7696,742.3408,1931.3673,637.3774,525.6925,450.7457,4069.35,647.3985,941.6644,1178.422,1301.9741,755.7366,1921.9004,764.0703,693.1729,1,417.8662,600.3278,788.6828,15,8,0,0,0,0,0,0,0,0
2,3614.5544,61,1,23.5,987.5248,0,1367.5795,87,1,5600.0908,3744.9745,23509.332,798.6418,747.7099,463.8571,889.3841,756.3658,1926.6469,623.8135,520.5388,436.8388,4058.4364,613.7948,929.0295,1226.8719,1312.2942,759.6157,1884.7553,763.1388,681.22,1.5,408.9682,583.6088,811.0597,23,10,0,0,0,0,0,0,0,0
1,3494.4129,47,0,23.2,956.5668,12,1383.9902,88,1,5540.547,3682.8991,23199.5001,783.4736,739.7096,471.7588,896.9427,749.9677,1894.6089,615.6025,546.3282,454.7206,3981.1532,631.1571,937.0666,1167.5827,1339.2527,761.607,1882.6361,738.4803,683.3961,1.5,414.3941,529.4285,810.5949,19,10,0,0,0,0,0,0,0,0
1,3382.5454,128,0,23,951.3123,673,1366.4884,89,1,5493.9262,3660.8292,23045.1001,797.7036,759.1934,448.3612,899.5884,759.1144,1925.5081,607.3249,554.2675,456.0628,4005.2265,616.8412,895.5178,1239.4164,1309.5087,771.8225,1901.0676,732.5611,710.829,1.4,386.9209,514.3819,835.8935,20,7,0,0,0,0,0,0,0,0
1,3339.6524,232,3,22.9,955.103,1029,1376.2323,89,1,5402.6695,3592.4329,22734.8407,803.7306,802.1037,476.8898,895.1994,832.244,1903.9869,598.4015,548.8565,441.1537,3900.3414,673.1037,916.7476,1254.4548,1357.2865,785.2533,1862.2388,736.6567,770.9767,2.4,394.7061,554.4997,828.1905,21,7,0,0,0,0,0,0,0,0
0,3315.3843,471,4,23,863.201,2510,1430.2301,89,1,5278.33,3430.2285,22158.2066,924.2996,816.6566,499.467,1002.5357,960.7575,1820.9298,628.6602,560.7935,490.3407,3700.7266,647.7018,992.317,1277.0568,1372.5493,881.4114,1809.828,829.5367,858.7671,2.3,415.7776,613.6045,847.1153,32,7,0,0,0,0,0,1,0,0
0,3098.9684,831,8,23.6,1111.4586,4451,1404.173,88,1,4878.8991,3005.8885,20199.1276,1006.7124,999.6736,652.5151,983.3696,1147.8804,1688.0601,904.5524,570.5857,538.019,3257.6873,701.0921,1085.7226,1321.1027,1279.6251,984.0978,1585.8261,826.6916,906.6352,1.8,450.9807,683.2422,941.0121,23,9,0,0,0,0,0,0,0,0
6,3119.7388,569,0,24.4,1147.8824,2868,1451.5457,85,1,4618.9999,2783.7826,19634.4476,1095.0508,995.232,627.9598,1063.0857,1272.8168,1600.7785,982.6257,632.2547,566.1928,3014.5918,799.0081,1136.8249,1387.8842,1356.8706,1102.0373,1688.1397,848.2416,954.0602,1.4,476.6326,750.0234,947.8615,29,9,0,0,0,0,0,0,0,0
