"y","temp","rain","wind","wet","cloud","dust","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X18_19","X19_20","X22_23","X23_24","weekend","m10","m5","m20","m25","m30","m35","m40","m45","m50","m55","m60","m65","m70","f0","f15","f30","f40","f55","f60","f65","f70","bus_passenger","sub_passenger"
5,1.3,0,2.6,65,9,21,1.69,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,220.2854,1583.4592,4065.1125,3726.0957,2131.5452,1653.4535,1230.2638,1213.1551,1018.1303,864.4499,650.9527,491.4713,876.745,461.8789,2102.8311,2116.7063,979.0794,909.9748,784.2587,628.8605,1230.6667,729,2725
1,1.2,0,1.8,68,9,22,1.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.7288,1381.3895,3789.5552,3683.61,2130.5112,1583.3262,1089.3896,1167.5954,952.5821,816.706,590.3687,479.5888,848.6156,466.3662,1698.0712,2055.64,899.9572,842.1525,732.2397,628.7436,1215.3251,627,3443
2,1.1,0,2.8,74,9,29,1.21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.5316,873.1528,3060.5916,3461.494,1987.1486,1515.8027,994.5742,1045.0666,884.6691,776.5617,607.2116,450.1245,876.2562,408.4166,1002.9422,1898.2962,788.8963,787.7225,753.9444,618.7889,1199.8616,723,3962
0,0.9,0,1.5,75,8,28,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,229.4291,609.4041,2813.8935,3518.1665,1926.8968,1424.2559,896.9688,1037.7303,845.0835,744.7992,579.0217,441.0624,871.3815,403.045,810.8642,1918.2531,740.4864,753.3699,721.0197,598.7396,1186.8485,362,1166
1,0.6,0,1.3,75,9,27,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,191.3508,470.2152,2724.7673,3416.9302,1768.6366,1333.3334,895.762,970.2347,749.8151,743.2161,537.363,424.8363,783.018,343.2253,624.7277,1884.8524,711.5363,673.1856,635.2793,505.2386,1145.3585,203,319
0,0.7,0,1.6,81,9,30,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.9263,444.4648,2761.1498,3449.8626,1765.9561,1298.8684,884.8557,963.4141,766.7922,709.9803,524.4742,418.9969,782.3677,332.3311,605.8332,1887.471,698.8754,662.4176,641.0496,512.173,1212.3185,65,1
0,0.7,0,1.3,81,9,31,0.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.775,428.2473,2788.5948,3456.5987,1747.6222,1292.2232,872.2138,961.2036,779.3861,705.5771,523.2548,414.6474,793.1148,345.1318,582.792,1892.3083,727.4408,666.8511,638.1279,519.4533,1187.8481,17,0
0,-0.4,0,2.4,77,0,30,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.3926,439.4328,2766.1461,3478.9939,1736.8592,1299.4078,890.5016,972.9738,809.4018,734.9129,521.8646,417.1738,772.5876,340.5756,612.6588,1920.5468,710.2491,651.9989,636.5435,506.6489,1209.5271,19,0
0,-1.6,0,2,78,0,27,2.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.0297,445.6092,2801.692,3470.7597,1753.8279,1304.0884,887.1485,963.7398,799.5994,700.7751,524.7697,408.4671,795.8666,346.8314,605.7831,1906.5811,703.2089,655.9734,633.1964,506.116,1197.8386,13,0
0,-2.2,0,2.5,76,0,40,4.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.9374,433.3701,2779.9815,3507.3218,1744.4878,1310.1349,867.3928,1006.9669,795.2073,705.018,518.97,417.227,775.9919,346.6203,584.2396,1913.1474,708.6911,669.6746,630.0459,492.5156,1176.5258,37,12
0,-2.9,0,3.3,74,0,30,8.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.7962,436.69,2804.2118,3528.7522,1755.528,1302.2315,922.3312,1001.119,823.1289,727.137,520.1243,443.7448,811.6538,346.2872,608.1986,1936.3364,729.2817,664.3869,652.5745,517.363,1188.0812,73,533
0,-3.6,0,2.6,73,0,33,12.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.3039,457.1604,2743.7162,3460.1136,1757.5362,1358.1896,929.9184,1011.561,859.3558,801.5231,559.0654,455.1808,810.804,349.9687,581.5113,1956.8949,756.5117,691.5141,665.3061,531.4881,1204.6782,165,879
0,-4,0,2.5,76,0,37,16,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.6184,489.7856,2700.5523,3341.18,1771.1274,1409.4014,1006.0616,1171.3598,952.5671,948.0406,608.9792,471.0293,819.309,393.2866,621.6162,1936.5794,762.7603,786.05,672.485,567.9657,1270.5529,409,2390
0,-4.6,0,1.9,75,0,42,21.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198.3755,708.9889,2567.7235,2885.0788,1673.442,1439.1881,1050.2679,1247.1875,1030.6452,923.6226,656.0574,528.4385,862.0225,411.0521,755.4508,1764.2484,898.8889,817.9676,761.902,569.5154,1310.776,703,4454
0,-4.3,0,3.8,73,0,41,18.49,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,219.8168,802.3288,2525.5709,2692.5035,1657.2913,1484.9312,1067.1779,1271.5629,1049.6416,1016.4731,735.4294,507.5462,895.6861,436.1389,742.958,1700.6607,1023.4973,901.2309,771.5786,623.2557,1362.727,563,2763
0,-3.5,0,2.8,66,0,43,12.25,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260.7562,745.1764,2566.0131,2649.8149,1662.6421,1626.0089,1142.6576,1334.0195,1116.5761,1080.6244,752.9536,535.5387,882.974,401.6917,707.7921,1726.2785,1124.0373,975.3952,805.8685,602.1127,1389.6236,339,1469
0,-1.9,0,3.2,55,0,42,3.61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,261.072,871.9803,2691.9563,2658.0089,1649.5387,1552.6038,1203.1293,1308.7639,1104.4923,997.706,770.371,506.5349,842.2518,450.879,769.4529,1713.4265,1119.5857,928.1541,790.0707,563.289,1418.5423,308,1379
1,-0.6,0,2.5,45,0,43,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199.9426,870.0727,2795.5505,2720.6444,1658.6124,1497.8116,1156.5536,1313.2655,1094.7253,1018.4863,768.8867,493.4305,896.2076,490.2858,1064.8502,1695.3672,1054.4294,930.3996,808.3733,586.3449,1323.5624,370,1599
1,-0.5,0,2.9,43,0,43,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,198.308,989.5104,2844.3175,2704.3944,1656.7619,1506.2213,1171.0539,1326.4952,1142.2775,1120.3341,794.5583,518.293,894.3292,497.7917,1102.9943,1759.9491,1098.4005,1014.2967,816.125,632.3722,1423.9683,467,1782
2,0,0,3.6,37,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,209.6076,937.4322,2991.9275,2684.0141,1687.9267,1569.0751,1293.9246,1339.2199,1180.6273,1063.6873,744.8914,491.0259,974.4273,570.3768,1232.4237,1747.3041,1105.8834,1048.0621,843.3569,637.2655,1356.8135,409,1826
2,0.9,0,3.5,32,0,52,0.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,224.3073,1068.2919,3013.6792,2816.5996,1684.6875,1632.6032,1260.19,1305.28,1160.9242,982.3819,755.3437,552.0688,873.5649,602.7906,1546.4401,1740.7127,1031.82,1045.2699,867.7802,665.3859,1363.4909,534,2153
1,0.7,0,3,29,0,36,0.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,240.5296,1374.2412,3258.2331,2808.911,1699.522,1582.6272,1269.5939,1227.5617,1059.9317,970.1476,730.1684,562.3241,877.7466,633.0531,1858.1393,1672.2686,957.4987,977.017,775.1386,578.8968,1307.8821,543,2758
0,-0.4,0,2.8,29,0,35,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.9394,1558.3154,3736.9267,3008.4172,1699.5822,1699.7198,1295.1382,1269.0243,1065.7813,951.0715,702.3097,507.3438,886.4459,579.4513,2189.9791,1704.994,892.226,896.1653,746.8165,591.7059,1276.415,654,3630
2,-1.7,0,2.2,31,0,34,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,217.6107,1622.1074,4175.1044,3700.5412,2077.9551,1909.7167,1379.2063,1403.997,1078.443,1041.3257,721.0145,478.6264,801.7977,505.1516,2240.3257,2123.0683,1015.6965,917.0961,745.109,622.002,1290.1995,905,4137
5,-2.6,0,0.7,35,0,33,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,230.4776,1557.8975,4419.1781,3839.9021,2093.9431,1760.4638,1237.8793,1246.116,1000.8044,889.6418,673.3507,497.7653,840.2927,537.752,2253.256,2169.1348,880.7411,938.6701,746.7407,571.6492,1262.536,730,2757
1,-2.5,0,2.5,34,0,26,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.8836,1269.1329,4050.6744,3759.2817,2158.7032,1628.7147,1114.4729,1224.347,989.9876,829.998,637.75,489.8588,790.273,469.6017,1904.7227,2048.6651,849.1998,895.873,732.5094,595.7314,1226.7881,652,3519
0,-3.5,0,0.8,37,0,30,12.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.7959,849.88,3229.9279,3591.9289,2055.1527,1508.3825,1053.7061,1122.9576,891.6476,784.0163,653.1591,463.3358,824.7854,415.4266,985.2175,1966.2933,816.937,810.0082,705.2109,557.9976,1179.2421,824,4445
2,-4.4,0,1,41,0,39,19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,214.2879,555.8951,3015.9655,3559.623,1921.5068,1373.7068,1036.0955,1056.3934,829.5264,754.1582,627.6015,463.4324,825.1418,452.6118,818.371,2054.8981,805.8697,750.2842,719.7761,556.9318,1179.462,384,1263
1,-5.1,0,1.5,42,0,38,26.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,198.6558,493.0383,2741.6409,3445.6412,1814.2849,1260.9501,894.8169,961.1983,740.6995,697.7786,553.6753,410.0242,772.3474,337.0844,618.6153,1900.2941,712.0011,669.7334,655.5735,481.9518,1189.3007,171,304
2,-5.6,0,1.3,45,0,39,31.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0382,485.2308,2804.8499,3471.05,1816.806,1231.2925,912.2503,961.5483,742.1624,676.3594,522.324,413.5405,781.3908,338.3385,638.3783,1906.1708,691.204,676.7742,660.1451,476.1428,1182.2962,65,1
0,-6,0,1.3,48,6,37,36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.7217,517.4785,2803.609,3447.8615,1798.4028,1212.7513,917.9087,949.3753,756.5019,686.2011,524.8788,414.4396,782.5851,346.4119,670.9914,1921.6897,703.2812,690.6971,660.0677,474.5378,1207.2392,17,0
0,-6.6,0,2.2,49,0,35,43.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.4463,493.4241,2798.212,3435.3492,1784.7372,1215.3463,909.1889,958.5225,766.1009,687.2364,501.0067,409.597,781.3408,349.0026,668.6242,1950.5218,699.9549,676.8048,644.3496,484.7861,1200.7445,19,0
0,-7,0,1,52,0,36,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.5291,500.7314,2839.5731,3440.3751,1750.2316,1226.9726,909.9922,960.3698,742.4207,688.3981,515.8853,398.82,776.3321,370.6127,678.6348,1935.9849,709.6838,680.5889,642.6093,469.9149,1217.0649,13,0
0,-7.2,0,1.9,52,0,42,51.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.7273,499.6189,2820.9895,3451.7501,1744.212,1211.9458,928.8003,974.0201,733.7693,712.1095,524.7709,407.5604,777.9506,381.632,670.3431,1945.8215,717.9554,699.9952,650.1219,455.1418,1200.6546,37,12
0,-7.3,0,1.8,54,0,35,53.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.9366,481.4079,2842.5515,3478.0602,1763.6548,1239.7007,934.6902,999.5204,723.1921,711.5819,521.3198,413.3529,792.1598,404.7311,666.1173,1980.2451,718.1476,699.1136,656.8425,481.4927,1206.3331,73,533
0,-7.6,0,2.4,55,6,40,57.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.6708,500.7994,2825.7755,3449.5003,1765.5455,1245.02,922.2871,990.0505,794.6455,791.3077,530.958,425.3057,812.1216,364.1278,646.3455,1947.9,759.3347,729.8877,689.5152,516.3436,1191.4505,165,879
0,-7.7,0,2.3,57,7,41,59.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.8216,457.4312,2786.3893,3343.4782,1778.6537,1409.0259,1060.4327,1145.8054,923.3035,825.7137,590.1475,446.152,799.4512,424.6022,652.1441,1900.0812,809.3612,840.5197,709.0737,504.9579,1234.1795,409,2390
1,-7.5,0,2.6,58,7,44,56.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185.6437,596.2558,2577.6412,2930.9373,1620.1198,1373.2947,1070.84,1093.0194,1067.3595,885.5022,690.2943,503.9147,850.2804,450.2952,690.2456,1828.1569,885.6897,894.4149,763.5693,530.0965,1270.5417,703,4454
0,-6.4,0,0.9,56,7,31,40.96,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,205.3974,676.0576,2504.3141,2718.9466,1555.5334,1338.0577,1089.6847,1250.0208,1124.7572,987.0627,713.9206,546.9377,920.0955,513.298,696.807,1709.1042,960.1705,932.4923,786.12,565.6465,1372.3668,563,2763
2,-4.4,0,1.3,50,8,44,19.36,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200.8817,755.8631,2575.883,2741.5037,1564.3917,1448.5316,1170.7645,1269.4163,1068.1668,1022.4542,719.9369,544.8752,909.8634,480.8359,821.3495,1720.2381,1052.7098,980.5778,826.4779,584.6982,1388.2712,339,1469
0,-2.4,0,1.5,46,10,46,5.76,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,238.5545,883.0221,2610.7795,2697.6369,1592.4525,1439.6284,1259.185,1204.6195,1056.1659,1017.8358,710.4745,507.085,936.9902,517.5629,910.7332,1617.9179,1133.1315,1006.2098,823.1101,623.0919,1364.9849,308,1379
1,-0.6,0,2.3,41,10,54,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199.4795,757.1266,2861.982,2742.3477,1603.4921,1483.1251,1198.9597,1232.9358,1056.7712,940.0276,749.1417,503.3555,978.1981,488.8472,980.6779,1683.5546,1089.3076,937.6466,789.9385,619.2322,1234.861,370,1599
1,0.5,0,2,37,10,52,0.25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,215.6398,937.2301,2921.7887,2726.1302,1671.4248,1521.8152,1196.0328,1328.1765,1169.2213,1029.7398,743.1703,516.0204,950.5563,632.8631,1147.1794,1654.6865,1126.269,990.2168,817.3868,611.5315,1238.3729,467,1782
2,1.3,0,2.3,35,10,51,1.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,241.5931,1004.7249,3029.5296,2752.27,1728.0743,1510.499,1243.6034,1314.2073,1130.985,1001.8198,734.7522,552.1517,961.8978,580.2782,1354.9482,1752.1457,1152.9498,1006.2126,818.6951,619.8731,1251.788,409,1826
2,1.7,0,1.5,36,10,49,2.89,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,241.5798,1200.7496,3088.8297,2861.2712,1729.8699,1541.0543,1241.8475,1290.724,1054.2821,928.5539,703.9489,537.0426,944.3051,574.8059,1536.2369,1734.3122,1094.2499,1004.2336,810.0181,610.056,1327.7908,534,2153
1,1.8,0,1.3,36,10,49,3.24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,213.2677,1370.8304,3218.7427,2938.594,1712.6398,1560.9858,1209.665,1226.5677,1026.7982,976.748,680.9115,531.5554,925.7484,541.2881,1802.8236,1648.9586,1039.0558,959.1355,774.7603,577.2199,1277.2771,543,2758
3,1.4,0,1.2,38,10,50,1.96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.9272,1708.9523,3592.0114,3081.7565,1729.9652,1602.4372,1202.3741,1240.6573,1006.8772,985.0915,680.438,478.1139,905.2865,504.9309,2114.3699,1752.6285,1004.9255,919.3602,746.9095,583.7802,1270.6503,654,3630
3,0.7,0,2,42,10,73,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,219.9817,1878.2507,4045.7786,3632.8523,2067.4543,1690.9901,1216.5459,1284.3955,978.198,974.52,688.5434,505.533,915.633,458.4481,2328.6729,2206.7941,1065.8853,971.0346,752.8192,610.5533,1235.673,905,4137
2,0.1,0,1.3,42,10,82,0.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,218.4464,1799.2747,4130.0855,3848.3147,2101.4152,1632.2916,1131.2558,1211.9287,924.0806,918.758,675.8487,471.6176,882.3974,434.1231,2301.9008,2138.6823,980.8542,850.6365,704.3916,603.7624,1231.2718,730,2757
1,-0.6,0,1.6,44,9,78,0.36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.7523,1485.5817,3839.492,3763.9719,2034.7251,1521.6794,1146.0455,1176.7038,911.6234,907.1108,588.2312,487.8744,882.0477,461.3982,1942.693,2075.4238,941.1628,830.883,744.3104,615.0753,1247.5894,652,3519
3,-1,0,2,46,8,68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.4085,842.9634,3155.8753,3534.1431,1944.6477,1523.1841,1114.4628,1173.1242,924.0112,870.0983,600.2506,460.746,892.3545,455.1051,1128.991,2035.6102,923.382,838.5855,747.4844,600.2293,1226.8523,824,4445
1,-1.3,0,2.2,46,7,67,1.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215.9756,617.4476,2888.0512,3534.5626,1871.5158,1353.0831,1043.1623,1098.9758,832.5151,810.0104,568.3649,428.6366,881.1481,460.7364,800.6874,1985.1965,881.9749,769.7463,718.5013,585.3484,1162.5476,384,1263
0,-1.9,0,1.2,48,8,69,3.61,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224.6958,485.1722,2725.8432,3505.2319,1805.2209,1312.6947,911.5343,1001.2015,738.7464,734.4792,551.5991,426.4844,812.207,311.6862,657.2524,1873.6803,731.6472,711.664,624.9407,525.774,1168.7657,171,304
0,-2.5,0,1.7,53,7,66,6.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.5433,495.0426,2765.4938,3497.8968,1809.4288,1281.6702,883.1899,1013.7634,736.2446,741.1644,526.3638,442.0276,796.1369,327.3134,677.9427,1899.173,725.8642,692.9651,639.6066,505.4817,1133.0606,71,0
0,-3.1,0,1.5,53,0,70,9.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.1942,476.8808,2786.1166,3499.6137,1830.4885,1269.0922,868.5323,1013.8123,718.045,713.5802,521.766,422.3068,780.6793,340.2212,694.4675,1905.1784,714.7589,681.3852,632.9334,504.6834,1130.471,23,0
0,-3.7,0,0.9,55,0,71,13.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.924,513.6014,2818.2734,3534.4788,1811.3189,1245.3405,875.802,983.5934,748.7977,721.393,516.9671,439.6261,773.2306,317.2813,708.0799,1919.9065,720.518,680.7326,645.6399,511.5867,1164.3847,17,0
0,-4.5,0,1.6,59,0,60,20.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6966,515.5136,2778.3579,3545.7381,1821.6173,1225.0948,876.4111,1003.4115,736.15,716.1862,519.2479,447.5487,763.1355,330.15,714.7073,1928.0063,714.0227,672.359,660.754,518.6519,1155.9727,21,0
0,-4.8,0,2.1,62,0,59,23.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.84,501.3521,2780.5806,3545.0453,1821.7793,1234.8361,865.3585,998.7819,737.8118,719.3895,514.7797,430.2526,789.372,336.2309,703.6267,1916.0988,707.7436,700.7122,652.4215,491.9447,1179.1844,36,7
0,-4.6,0,2.8,62,0,58,21.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.6603,474.9079,2767.0336,3509.9574,1812.68,1215.4999,895.7122,1008.8125,746.7405,758.696,520.5682,453.3727,834.819,339.4033,712.9253,1922.7526,716.611,700.029,634.9939,520.7774,1194.9703,79,549
0,-5.4,0,2.2,60,0,57,29.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.636,480.9182,2765.6896,3477.111,1838.6591,1265.0238,910.1391,1026.215,759.8974,801.0049,557.2018,415.8532,829.4821,334.1769,698.6146,1902.8353,758.5705,704.4742,665.6662,533.0984,1190.9673,190,840
0,-5.5,0,1.5,60,0,57,30.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.2293,477.8777,2712.3928,3349.1429,1850.4013,1350.7484,1114.3119,1094.459,866.0032,895.3446,614.6091,469.4233,848.9536,399.6969,690.8519,1908.0433,828.1219,821.6775,703.2221,551.6661,1197.7868,382,2408
0,-5.9,0,2.5,62,0,62,34.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200.7239,529.3628,2510.2592,2965.945,1708.304,1443.8821,1056.3386,1205.135,966.3935,982.1754,667.8144,475.536,830.0255,378.0776,692.9302,1737.5508,932.0352,860.2866,746.6684,584.2306,1380.4266,798,4521
1,-5.1,0,2.3,62,0,67,26.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198.0757,729.1295,2491.2461,2707.7563,1618.895,1442.563,1179.7429,1343.5304,1054.5811,926.4729,728.4245,526.9562,853.937,362.3099,852.1718,1638.3826,980.0643,988.9927,769.8042,608.15,1451.9185,535,2779
0,-3,0,2,53,0,62,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,205.1921,804.439,2490.9356,2676.2793,1528.1069,1469.5658,1182.1001,1315.2247,1093.3679,1092.3515,759.5426,546.0655,924.8026,405.5688,898.2249,1607.1841,1061.6199,962.7143,790.2159,617.7173,1390.8253,383,1542
2,-1.1,0,2.7,41,0,52,1.21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223.5789,849.8831,2506.3805,2675.3376,1593.5672,1455.9611,1166.1954,1253.2676,1042.8067,1048.5879,729.1875,500.0299,837.6758,492.251,967.8594,1671.6272,1097.5142,989.263,787.3777,615.4118,1357.3101,321,1360
0,0.3,0,3.4,35,0,58,0.09,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210.6905,733.1055,2629.1948,2734.7321,1620.3242,1487.4814,1153.743,1267.8483,1041.5243,1084.259,735.0112,480.4861,928.5626,589.6873,1095.7959,1741.5465,1125.6536,982.0331,810.9914,640.4325,1392.7596,378,1634
0,1.7,0,4.2,33,0,53,2.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,220.2278,777.0189,2803.6428,2742.9254,1631.5152,1491.6646,1167.8932,1278.4626,1091.2253,1148.392,763.659,496.6182,943.9138,651.9014,1286.7591,1704.2663,1147.7357,1007.8737,780.7081,685.8402,1310.6514,473,1901
3,2.8,0,4.2,31,0,59,7.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,249.2827,927.6003,2948.9347,2735.4908,1639.3873,1595.6954,1218.2919,1348.6224,1141.7671,1085.1446,754.8811,509.4384,958.0808,696.3489,1562.5994,1705.1164,1131.1083,950.2714,802.4767,675.4948,1335.756,507,1856
2,2.8,0,2.6,31,0,67,7.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,258.2733,1058.8059,3110.9762,2829.0337,1717.7176,1579.6087,1203.0604,1323.6466,1077.7064,1116.6357,764.9445,491.9404,919.131,632.4625,1709.2088,1749.2959,1085.9842,993.8487,771.9594,646.3314,1381.4521,513,2286
0,3.1,0,1.6,31,0,49,9.61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,274.8535,1386.7166,3306.7045,2910.6127,1731.0035,1534.2658,1170.4626,1254.171,1080.6341,1016.6768,734.6416,489.8572,890.8632,599.5385,2001.143,1643.9713,1051.2128,910.2923,772.0241,620.9333,1245.2536,555,2830
2,2,0,2.2,33,0,49,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.5748,1688.565,3729.0274,3020.0523,1780.3294,1627.733,1212.9772,1323.9564,1072.8606,992.8577,714.9201,540.4582,847.6854,609.2916,2248.4339,1696.5351,1005.8055,922.8827,729.1137,591.2743,1243.5413,647,3608
2,0.7,0,2.2,35,0,52,0.49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,273.7376,1790.7025,4266.5776,3563.6936,2104.0734,1815.3616,1315.4336,1401.9515,1110.6809,971.3395,747.0125,473.8679,939.1772,499.506,2386.5336,2131.4114,1102.9692,928.8627,760.8493,612.8807,1270.7547,883,4116
2,0,0,3.2,37,0,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,277.5416,1749.0644,4410.9092,3689.5483,2108.0514,1747.9277,1263.136,1343.4769,1009.3917,875.3681,725.1271,451.1185,884.0594,460.82,2314.445,2180.7051,1031.8433,878.7137,737.5225,572.4298,1311.325,756,2681
