"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m0","m10","m5","m25","m30","m35","m40","m45","m55","m60","m65","m70","f15","f20","f25","f30","f40","f45","f50","f55","f65","bus_passenger","sub_passenger"
12,24.2,0,2.1,55,1,585.64,1,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,787.3647,363.3987,1496.464,2929.1721,1689.789,1524.7326,1223.6917,1366.5307,1060.3418,747.0565,527.0646,905.7222,1843.4749,5683.7193,3232.0895,1716.0079,1192.728,1101.5489,1064.5342,1015.8561,624.3857,366,1679
10,26.1,0,3.4,45,3,681.21,1,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,543.9805,251.0674,1613.9888,2924.9479,1648.7468,1608.1376,1204.0505,1320.6711,1092.4456,709.4458,481.7873,954.5251,1928.1398,5715.5398,3301.5275,1669.0072,1177.5018,1230.2381,1083.0802,1052.5417,634.4116,405,1874
11,27.5,0,3,41,6,756.25,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,592.4531,273.4396,1626.3588,2892.3795,1691.1119,1512.6116,1203.6185,1383.9977,1085.3931,770.8156,526.5306,1043.5779,2072.5197,5895.2051,3256.4774,1746.3476,1295.9263,1217.6176,1072.9122,1092.8265,625.3025,466,2171
11,28.2,0,4.4,37,7,795.24,1,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,510.647,235.6829,1760.0335,2946.6152,1665.7162,1552.0807,1218.2902,1413.3257,1097.2866,768.7409,542.9739,1041.7345,2367.3173,5956.1188,3277.8471,1657.9456,1317.6396,1167.1442,1044.6681,1053.1417,659.4637,497,2145
7,28.4,0,4.8,38,7,806.56,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,566.1704,261.309,1595.2316,2991.5445,1698.3476,1590.4714,1159.6376,1379.6748,1042.0039,813.1538,519.7286,987.9379,2322.8114,5927.9808,3259.7202,1730.2534,1137.3744,1163.3907,1067.4626,1112.0859,663.5192,605,2528
16,28.4,0,3.5,37,7,806.56,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,571.2933,263.673,1654.2831,2981.0487,1700.4019,1533.6438,1181.9993,1321.6778,1052.4888,713.617,520.0652,967.8649,2283.6636,5976.3889,3301.1926,1759.2715,1147.2549,1123.0111,1028.6672,1003.0529,650.5329,608,3021
15,27.5,0,4.9,38,8,756.25,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,556.2168,256.7153,1730.1059,3191.0176,1798.9824,1652.0136,1216.6304,1438.1665,985.3893,676.7586,519.7427,918.2865,2528.11,6167.2305,3456.4963,1832.8088,998.4408,1176.047,1032.4315,1000.1582,622.5378,763,3819
17,25.6,0,5.3,45,8,655.36,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,528.5045,243.9248,1924.9768,3790.3184,2181.5702,1859.9851,1299.8602,1497.3104,1032.2961,710.6981,501.6517,908.3947,2833.464,6954.4915,4126.413,2250.7209,1063.8681,1122.2273,1121.5455,904.4243,647.5685,924,4330
20,23.9,0,5.1,47,6,571.21,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,519.4945,239.7664,1960.3011,4187.1321,2272.1695,1870.0788,1273.4023,1469.2949,1069.3096,701.5406,494.7928,921.6411,3011.0429,7465.4257,4420.8364,2177.0491,1067.1546,1137.6619,1002.0105,878.123,613.1304,731,3119
9,22.7,0,2.3,49,4,515.29,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,564.1579,260.3805,1885.3509,4227.1551,2290.2831,1809.309,1196.4674,1382.8828,994.3901,685.541,476.556,884.2784,2940.3501,7512.072,4476.2361,2224.1807,1062.2561,1041.7676,995.7691,856.0061,627.212,597,2864
8,21.9,0,3.1,56,0,479.61,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,553.9756,255.6804,1788.7736,4286.9623,2303.1561,1755.1495,1168.7893,1256.0908,965.1359,637.6289,489.3229,871.7003,2621.4338,7359.6588,4532.811,2218.5792,993.949,956.7901,941.5519,824.5283,596.0337,608,3108
16,19.9,0,4.4,64,0,396.01,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,536.7643,247.7368,1648.0466,4208.2487,2261.1793,1668.5374,1131.1446,1192.2213,915.5894,634.0353,470.1504,897.4236,1958.6142,7081.9098,4469.637,2087.4843,952.7423,879.5684,893.7437,790.0239,597.3946,576,3147
5,18.3,0,2.5,62,0,334.89,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.2699,196.278,1300.2484,4034.1781,2043.8171,1480.029,965.9344,1054.2885,773.6785,559.5254,440.072,838.6096,1690.1987,6755.0411,4245.5378,1961.5584,795.4633,774.2,801.1197,704.1795,540.0574,385,1571
5,17.5,0,3.7,44,0,306.25,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.5366,214.8628,1167.4342,4037.4586,1935.5047,1421.5358,930.9289,1043.1498,750.697,550.5097,432.4854,826.8963,1496.068,6526.7387,4203.4086,1935.467,785.463,818.3894,784.112,689.7874,529.0354,364,1
1,16.4,0,3,41,5,268.96,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.0482,201.253,1071.5001,3943.6032,1930.1322,1391.0592,950.4691,1046.8454,768.1675,546.2692,429.1208,862.5491,1419.2152,6450.711,4175.1794,1993.1153,817.6085,815.826,781.3508,698.827,544.4749,97,0
0,15.5,0,2.9,37,1,240.25,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.3867,207.8702,994.1285,3911.1995,1906.2709,1391.4219,911.1081,1054.3495,737.5207,566.9303,426.2466,837.6753,1347.7693,6282.8151,4131.2014,1961.8783,784.4007,789.4402,772.0185,699.414,545.4517,55,0
0,14.6,0,2.8,34,0,213.16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.2148,201.3295,948.4365,3894.5313,1902.8832,1409.9125,896.9768,1046.4741,747.2727,547.9059,420.858,841.1476,1306.8952,6221.9077,4104.8155,1990.7785,792.2821,800.0015,773.9611,666.4109,546.4883,40,0
2,13.6,0,1.2,35,0,184.96,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.8398,201.6181,956.8211,3848.9256,1880.1283,1389.734,912.2344,1082.1941,758.6711,553.297,417.5765,862.6683,1317.7428,6143.7816,4095.4273,1965.7915,797.318,807.4891,777.6431,682.9797,528.9725,70,21
1,13,0,3.3,36,0,169,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.2645,222.122,882.3884,3789.9838,1882.7773,1351.4772,935.9501,1061.1174,733.661,549.9739,419.5196,842.5674,1276.8967,6085.0677,4082.6177,1988.563,777.1128,787.8488,808.5292,695.2098,526.3952,97,696
7,13.1,0,4.3,31,0,171.61,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.0417,224.7878,917.6038,3729.3683,1882.9426,1370.5866,963.8487,1099.2365,783.6488,587.6888,465.0091,885.5217,1243.5949,6011.5391,4029.3158,1975.289,819.7975,786.1879,818.1421,727.0479,570.2684,219,1035
11,13.4,0,2.5,30,0,179.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.7839,247.7462,1071.933,3513.8267,1880.5998,1495.1369,1044.4428,1250.3562,813.2117,654.1159,481.744,865.4307,1350.3469,5811.7523,3844.5948,1913.5361,891.9745,872.7776,909.8574,837.9318,588.208,527,2789
9,14.5,0,2.8,30,0,210.25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.0948,316.1973,1223.0821,3165.935,1722.0225,1551.1622,1089.488,1277.0911,877.6831,645.4892,482.0234,965.3833,1424.6271,5719.0404,3413.6541,1807.2208,1019.145,1053.9037,1019.5134,903.2457,618.9517,762,4771
6,16.4,0,2.4,27,0,268.96,1,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.0876,291.7325,1280.791,2909.4109,1607.2691,1567.1808,1120.2714,1417.4024,1022.5639,676.5812,481.0673,972.8143,1563.9428,5434.5354,3146.4334,1690.3352,1026.3541,1153.0963,1051.508,960.2047,678.5404,610,2964
16,18.1,0,1.6,26,0,327.61,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,583.9296,269.5054,1389.1794,2857.9904,1658.807,1540.8563,1175.0469,1341.8917,1041.0783,697.5304,494.9727,975.0761,1748.7308,5493.4169,3131.1775,1663.07,1114.0043,1205.1202,1165.9261,1025.8578,683.0323,378,1753
7,19.8,0,1.9,24,0,392.04,1,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,555.5325,256.3995,1593.2715,2847.5479,1559.5296,1611.9806,1189.757,1340.958,1030.5451,658.3169,465.3414,933.5395,1915.1661,5604.5754,3115.1564,1701.663,1144.6089,1169.9346,1105.5306,1051.4834,659.5623,351,1729
15,21,0,1.6,22,0,441,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,519.8988,239.9532,1661.2861,2889.7399,1631.1337,1632.2764,1213.6686,1340.1936,1004.703,653.1077,500.8604,916.7681,2020.2677,5679.6937,3180.072,1709.3508,1160.5778,1200.5838,1152.5806,1097.7316,616.596,431,1931
9,22.4,0,2.1,19,0,501.76,1,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,485.9926,224.3039,1790.4866,2962.0326,1640.032,1593.5841,1235.3662,1408.5441,1009.0411,704.8554,511.0223,999.4147,2049.8552,5920.0732,3111.6503,1647.742,1192.0207,1221.5714,1173.5983,1113.4334,647.1503,461,2148
13,23,0,3.2,18,0,529,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,516.4802,238.3751,1839.2019,2976.6639,1608.5505,1662.9594,1283.1548,1457.1396,1075.2117,689.4788,486.8627,992.4601,2182.8022,5969.4913,3176.3006,1685.8364,1244.9295,1287.111,1152.8818,1110.0637,667.7194,475,2190
16,23.5,0,3.5,23,0,552.25,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505.8551,233.4712,1801.5497,2995.9392,1600.1467,1639.4416,1236.6852,1430.3092,1099.092,697.6363,484.3846,994.4332,2310.8105,5990.2965,3230.8775,1680.0734,1188.3284,1288.0101,1160.7824,1135.6385,680.8907,603,2612
7,23.4,0,2.8,23,0,547.56,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,601.3611,277.5506,1796.8375,3006.9846,1651.9812,1606.1287,1228.6386,1372.2738,1020.8256,656.9719,474.7051,907.6829,2191.4012,5979.5906,3245.2466,1715.9071,1151.4534,1178.1926,1152.7194,1103.8372,635.7714,602,3199
17,22.8,0,3.9,26,0,519.84,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,604.2353,278.8777,1925.0347,3144.6672,1797.9915,1654.6649,1303.0784,1454.8686,1040.8332,673.1254,456.125,957.6269,2568.7239,6211.2195,3361.0155,1828.5797,1057.0542,1145.7511,1061.8109,1108.0194,605.9212,756,3975
30,21.3,0,3.9,28,0,453.69,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,658.7969,304.06,2074.4235,3859.9095,2200.8698,1861.225,1481.1073,1543.9973,1043.9795,772.6311,488.334,1015.9088,2907.1406,7040.431,4225.5912,2283.2178,1119.854,1216.6849,1142.0491,1078.7299,617.9778,938,4380
10,19.6,0,3.6,31,0,384.16,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,698.7404,322.4952,2184.0365,4177.881,2279.9992,2021.4318,1355.2717,1460.9204,1042.2355,677.8368,493.7161,979.5554,2919.9648,7700.4898,4543.9789,2374.3266,1089.5715,1173.3563,1054.9373,984.7504,635.8285,783,3091
11,18,0,2.1,33,0,324,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,652.1573,300.9952,2263.6379,4356.4764,2335.2927,1986.9567,1344.3598,1439.7871,1010.761,657.1812,455.0032,952.1253,2866.9973,7879.9717,4538.5127,2324.9965,1071.9853,1150.503,1026.67,947.0703,611.1226,646,3251
16,17.1,0,3.1,38,0,292.41,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,611.4313,282.1988,2070.291,4304.8943,2287.6191,1910.8062,1221.344,1260.4166,964.4322,618.0658,460.6905,937.5295,2622.8274,7770.992,4530.6128,2256.1319,1024.2281,1078.7797,961.3112,896.2262,617.3912,596,3486
8,16.4,0,2.6,41,0,268.96,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,593.4435,273.8965,1725.8241,4307.8853,2203.0738,1712.8833,1138.7983,1297.3587,883.4979,599.9236,445.9613,966.9184,2073.1368,7361.1461,4424.2315,2193.4242,979.225,981.9114,919.4243,846.7344,615.8859,733,3719
1,15.6,0,2.8,47,0,243.36,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,457.1022,210.9697,1258.5382,4178.6047,2050.7605,1512.2435,1006.3308,1164.3661,823.732,565.8086,402.5861,860.4239,1605.2258,6834.8358,4179.4122,2012.1286,835.5765,776.1282,831.7347,698.4867,559.2975,507,1881
6,14.8,0,1.1,49,3,219.04,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.7989,202.0607,1187.5743,4041.4465,2047.7912,1485.7262,957.3298,1131.9317,812.8872,539.0494,413.469,850.9931,1509.8659,6587.6848,4102.7616,1995.6732,784.7816,780.1601,785.5896,673.2681,533.5047,384,2
1,14.2,0,1.4,51,1,201.64,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.7637,213.1212,1194.0614,3979.8729,2017.0731,1412.5946,940.8197,1118.9857,791.6883,563.9315,419.7364,860.2786,1452.2062,6444.0373,4049.2202,1977.5697,790.7115,777.6212,767.0452,663.5059,539.5456,71,0
0,13.4,0,1.5,53,0,179.56,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.9893,216.4563,1161.0554,3907.8205,1968.3794,1397.911,931.4389,1137.2287,778.4013,556.7482,413.8303,865.2743,1431.2923,6351.6544,4014.791,1970.3634,812.7925,779.4916,783.8645,657.4414,537.5989,43,0
1,13.2,0,1,55,8,174.24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.4133,216.1901,1118.6544,3842.6522,1957.1372,1383.3245,908.8224,1104.0542,764.1783,543.6949,426.0746,851.6563,1374.2029,6318.1918,4028.2146,1963.6227,805.1289,784.7668,781.6129,663.2762,535.5479,30,0
0,13.1,0,1.4,52,8,171.61,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.6736,210.772,1038.5482,3731.3275,1956.6697,1378.7717,894.2469,1098.0375,766.5664,558.3725,413.6453,849.5499,1333.6122,6249.7041,3947.2974,1962.2403,810.4995,787.7972,791.4801,659.6123,544.1346,58,15
0,12.4,0,1.4,56,8,153.76,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.8443,212.6972,990.0388,3721.5597,1905.9213,1367.7273,868.9368,1094.7255,723.4508,541.722,392.0808,871.8555,1304.6141,6147.253,3943.0521,1967.6129,783.7937,788.9933,757.4254,637.1613,525.568,101,720
9,11.7,0,2.2,53,0,136.89,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.8779,199.3283,912.6743,3639.8803,1952.9682,1365.6197,915.9796,1117.6667,751.5927,537.2818,427.3017,866.8431,1225.7342,6066.4331,3845.7776,1928.0751,809.6845,782.5045,782.6061,706.7623,555.4887,199,1051
13,12.1,0,2,54,1,146.41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.1055,229.4327,1116.9324,3489.9982,1905.8533,1418.406,1034.4422,1253.7863,853.1699,613.4273,450.304,887.877,1247.3165,5803.51,3825.4824,1927.3997,843.3471,868.7443,895.3719,760.9812,575.2992,508,2833
14,14.8,0,2.3,53,0,219.04,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.0626,169.4131,1272.7848,3076.9483,1749.2936,1561.2592,1121.0349,1375.6854,911.0847,588.6396,511.0266,910.1039,1347.0848,5649.8746,3447.5025,1793.3378,996.6094,1037.0885,941.1094,842.6705,577.7002,787,4756
7,17.2,0,2.3,45,0,295.84,1,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.7173,184.4846,1199.9215,2864.7782,1614.2147,1605.7964,1193.741,1363.6493,974.1238,648.7703,576.7273,991.3131,1365.9804,5476.7116,3142.9552,1639.3462,1026.2435,1081.0409,991.5052,903.1037,604.2485,604,2918
9,19.3,0,2.7,41,0,372.49,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,404.5442,186.7123,1241.4752,2884.0622,1617.5369,1626.6682,1243.2545,1333.8432,963.0448,657.1974,550.6659,910.2864,1520.1902,5475.383,3161.7481,1681.7586,1087.2593,1155.3627,1059.8187,1046.6353,645.787,368,1837
9,21.3,0,2.1,34,0,453.69,1,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,451.5413,208.4035,1387.0988,2847.3786,1627.2621,1596.6168,1233.4175,1339.876,1004.197,709.7701,534.3272,963.1388,1700.1742,5662.201,3212.46,1693.2825,1235.1434,1229.596,1049.3313,1000.2895,635.4672,371,1640
12,22.9,0,1.7,29,1,524.41,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,571.2465,263.6514,1583.329,2922.2078,1644.2893,1561.0285,1179.2032,1320.4324,993.8117,663.0591,507.3256,902.0161,1820.154,5865.4469,3243.5778,1695.6692,1254.6719,1223.0093,1082.3863,999.5403,624.3418,442,1940
11,24.2,0,2.2,21,5,585.64,1,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,558.8208,257.9169,1599.9048,2853.0819,1702.0486,1599.1417,1235.5041,1409.3401,1067.2167,658.7557,526.513,920.4368,2094.6376,5985.4546,3237.7143,1678.5461,1204.2261,1218.5129,1119.3368,1080.5363,645.255,502,2157
17,25.4,0,2.4,19,1,645.16,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,617.3304,284.9212,1726.1076,2906.1855,1749.2666,1574.6518,1277.3999,1444.5737,1041.5967,697.6814,502.3039,1017.5084,2245.7975,5869.2214,3229.1059,1750.9461,1160.9912,1213.3056,1067.2207,1056.4039,663.6461,482,2337
4,25.6,0,3,21,8,655.36,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,551.9863,254.7626,1681.2761,2929.9137,1745.0368,1562.5541,1281.5969,1342.9835,1010.9888,671.3752,509.3905,1025.2904,2281.9783,5781.3074,3217.6545,1730.1395,1109.1739,1218.0634,1065.3587,1048.5482,655.1808,588,2613
20,22.6,0,5.1,39,10,510.76,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,554.0614,255.7204,1760.6382,2954.9855,1739.4664,1610.5262,1212.3325,1387.3176,1014.2768,713.1667,506.9832,977.3351,2411.6263,5956.9271,3266.9172,1703.0954,1127.1929,1204.3517,1098.8487,997.4778,634.4849,700,3045
15,21.3,0,4.6,37,10,453.69,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,483.0718,222.9558,2077.2225,3219.9844,1818.8831,1585.1661,1264.5527,1418.6628,902.0715,704.9462,495.6139,879.6056,2672.7939,6246.1614,3430.0164,1786.0228,1043.2502,1125.6684,1046.0123,942.5271,623.6122,754,4370
21,20.2,0,3.1,36,10,408.04,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,473.9256,218.7343,2367.9575,3799.3161,2175.0807,1940.3237,1347.4686,1472.8336,942.3354,721.0939,517.6477,933.9875,2940.8113,7141.1638,4251.2191,2179.5445,1039.8586,1156.3321,1121.9284,1000.9386,602.2621,911,4441
14,19.1,0,2.7,39,9,364.81,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,566.1368,261.2936,2481.3653,4089.0958,2258.6667,1900.6688,1313.2564,1397.7363,1010.5627,666.1132,453.8169,894.2657,3142.9151,7640.9194,4399.7943,2291.4245,1034.8272,1131.0261,1101.4074,932.3724,612.3577,826,3132
6,19,0,2.4,40,9,361,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,490.3446,226.3124,2588.4661,4207.5478,2334.4077,1790.4558,1277.8816,1361.4258,937.772,649.8844,489.0124,967.431,2984.5057,7885.8269,4427.6885,2242.9051,1061.5744,1005.5699,1109.6778,889.2314,597.8504,647,3167
9,18.6,0,3.3,54,9,345.96,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,491.5577,226.8723,2391.3416,4238.3708,2293.3125,1725.7525,1230.9459,1340.074,885.6762,612.265,471.5296,912.1608,2665.2101,7666.4654,4350.5403,2108.4982,1019.9199,925.6192,1044.7896,851.8117,603.0883,654,3454
3,17.7,0,5.3,56,8,313.29,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,529.6818,244.4678,2028.8099,4255.5501,2139.6656,1631.867,1120.3788,1209.2077,869.844,602.7135,487.572,883.803,2130.4939,7106.8293,4311.5148,2125.1291,968.7024,879.0689,976.6479,811.8903,605.1804,691,3726
8,16.9,0,3.8,57,10,285.61,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,372.6006,171.9695,1561.0823,4165.8461,2043.2879,1537.4563,1021.9937,1066.9548,824.3958,494.9976,424.2788,876.7926,1583.4138,6620.2864,4089.5476,2006.6111,806.0244,743.7914,779.3614,688.9131,539.6484,484,1944
1,16.3,0,3.8,59,10,265.69,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.1365,183.2933,1425.4492,4086.9376,1969.7233,1508.2506,966.8374,1073.3459,779.1655,512.1418,413.397,866.2629,1500.1953,6453.7872,3974.771,1977.7454,817.621,755.3486,780.9079,674.8058,553.2953,567,3
0,14.8,0.3,4.3,72,10,219.04,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.9947,197.5355,1353.9553,3996.6506,1934.094,1486.5395,947.6421,1047.0847,802.9178,522.7168,438.3446,878.2923,1422.068,6403.8719,4038.5609,1993.503,790.3252,758.8214,775.2452,685.5552,540.7246,178,0
0,13.7,1.3,2.9,88,10,187.69,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.1155,211.4376,1188.3777,3882.1193,1882.4653,1409.8516,901.3318,1050.7825,813.8575,507.9992,422.2056,845.8423,1366.4664,6248.9261,3979.9374,1960.9759,809.7989,769.5507,766.3665,684.2967,546.6683,133,0
0,12.9,2,4.3,92,10,166.41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.152,211.4543,1152.9875,3836.8694,1876.214,1395.1092,895.7696,1038.6204,821.8965,513.628,418.5833,853.7472,1337.6341,6248.0039,4003.718,1947.4494,833.6399,780.5957,773.0796,671.5423,562.756,50,0
0,11.9,3,3.3,93,10,141.61,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.1757,217.0039,1064.2879,3761.3774,1896.4323,1384.6702,882.9904,1065.2767,816.4189,508.4813,415.6186,868.1465,1280.3777,6166.8923,3956.0182,1996.6617,838.7159,786.1633,768.0237,675.9435,540.5608,64,17
0,11.2,3.4,4.3,95,10,125.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.432,216.6607,953.3754,3744.5524,1933.0684,1380.4377,885.0196,1033.4038,754.6519,521.6638,387.3722,844.17,1198.0089,6086.4016,3963.0943,1977.1321,828.925,774.8623,780.2849,673.9482,540.2501,127,653
0,10.8,3.4,4.2,95,10,116.64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.7932,207.1352,954.4534,3713.3436,1933.2079,1436.0927,895.0796,1017.8522,773.3838,555.5512,393.8483,898.9924,1172.4093,6008.5843,3892.7116,1937.6316,835.3797,765.4819,804.0229,687.3183,579.9535,238,1019
0,10.7,1.8,4.2,95,10,114.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.0464,206.3291,1110.3251,3485.5093,1912.5161,1478.1002,1029.1033,1197.1828,898.9481,603.8701,463.3052,855.6602,1249.0918,5772.004,3707.0605,1911.2985,876.8638,880.8746,895.9553,721.4715,566.7677,482,2692
1,11,0.3,3.7,93,10,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.1838,187.0075,1219.0625,3165.9708,1780.3547,1478.791,1077.848,1249.9289,887.6482,626.9236,480.6411,987.6976,1316.0841,5626.1821,3400.1979,1761.1181,1014.2837,1045.3719,956.8486,818.8052,625.4016,811,4651
4,11.6,0,3.9,82,10,134.56,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.2474,214.2679,1203.8471,2975.2083,1744.8985,1614.3987,1154.2958,1350.7386,992.0677,676.5443,506.13,1078.2539,1401.9634,5294.7765,3115.4442,1607.5639,1148.8389,1063.5589,1041.42,893.0141,598.457,595,2920
5,12.4,0,5.4,71,10,153.76,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,488.3557,225.3942,1189.5757,2944.2229,1680.1847,1566.8446,1200.7659,1367.6986,1030.9276,658.7346,511.3325,984.8188,1528.4871,5282.5867,3065.2542,1620.9577,1142.1642,1172.7579,1002.5655,928.4974,657.7414,410,1827
10,14.6,0,4.3,66,6,213.16,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,488.1135,225.2827,1303.3531,3002.6121,1692.7258,1560.5488,1157.6264,1336.9209,994.919,662.1346,491.7273,953.4321,1737.1221,5295.1255,3041.898,1671.9071,1156.8664,1200.0979,967.8108,1010.5362,633.6779,394,1779
