"y","bus_passenger","past_rent","sub_passenger","temp","wet","f20","X8_9","m20","most_use","sunny","f0","m30","m25","dust","f25","m45","m0","m55","m5","m50","f70","f65","f40","f15","wind","f55","m40","f50","f30","f45","rain","cloud","f35","f60","m65","m35","m60","m70","temp.sqr","weekend","X18_19","X6_7","semester","X21_22","X1_2","snow","X7_8","X16_17"
3,350,3,1601,0.9,36,4233.7315,0,2710.3982,18864.0709,0,371.4619,1720.4887,2693.7614,38,2922.4458,1293.3652,458.3968,1075.5495,857.3689,1154.8022,1309.883,622.8533,1013.2716,1014.0743,2.1,921.7864,1224.5282,1008.2463,1625.2388,1121.1977,0,2,1447.0067,798.234,541.5435,1510.9998,739.0346,926.741,0.81,0,0,0,0,0,0,0,0,0
1,407,4,1661,1.7,43,4305.2457,0,2856.6664,19100.1617,1,477.6398,1717.156,2721.8669,35,2941.0495,1311.0648,554.3713,1066.5346,776.4583,1217.4117,1360.3603,629.8864,1056.2872,1117.9918,2.8,930.1997,1210.1774,1044.9356,1699.0385,1156.7422,0,4,1398.3945,807.4246,542.9097,1460.7442,759.8518,956.0724,2.89,0,0,0,0,0,0,0,0,0
2,409,1,1746,2,43,4551.2047,0,2913.5869,19620.1456,1,405.9336,1716.8676,2828.2211,37,2947.6832,1334.6582,451.932,1092.2724,774.643,1235.0978,1314.2719,617.1358,1152.2567,1331.7675,2.4,1000.6554,1277.6667,1042.1027,1718.2784,1176.4602,0,6,1423.4154,841.7481,541.6243,1520.8883,737.439,924.2738,4,0,0,0,0,0,0,0,0,0
0,475,1,2078,2.2,48,4622.7266,0,3048.8963,20033.1745,1,421.9394,1743.0036,2861.655,33,3001.5806,1273.3366,518.499,1004.7152,862.0225,1182.228,1320.5806,633.3601,1115.5868,1509.9943,2.2,964.4287,1279.4113,987.4939,1732.9643,1213.4825,0,6,1458.7331,844.4154,503.9378,1563.615,739.1344,908.7911,4.84,0,0,0,0,0,0,0,0,0
2,576,2,2675,2.3,49,4704.3098,0,3128.9349,20077.6446,1,401.7319,1758.573,2945.7799,37,3014.8984,1286.7302,527.9048,931.7262,1113.7642,1200.9963,1322.5985,575.3131,1060.8693,1773.7533,2.4,913.6478,1264.2411,1036.4946,1653.7936,1165.018,0,7,1330.0928,837.3723,509.5979,1541.2622,703.575,924.7538,5.29,0,0,0,0,0,0,0,0,1
1,626,4,3455,1.6,56,5077.701,0,3566.9292,21374.8499,1,470.282,1832.8592,3144.4974,38,3165.3341,1265.1751,478.9472,862.4286,1462.203,1119.0981,1304.803,591.3638,1050.205,2060.307,3,912.9846,1260.9816,969.4632,1699.6399,1125.9201,0,8,1307.0461,794.8837,528.022,1580.843,662.4177,918.6571,2.56,0,0,0,0,0,0,0,0,0
3,939,6,4126,1.3,58,5727.6594,0,4113.3908,24922.9893,1,458.8049,2164.098,3613.3573,31,3976.3613,1371.9742,486.4166,922.902,1744.4481,1149.0736,1259.3332,613.0449,1075.355,2215.459,1.9,952.0257,1358.0766,969.3633,2191.8572,1187.7941,0,9,1477.9913,790.7419,510.3344,1658.274,717.9191,933.1072,1.69,0,1,0,0,0,0,0,0,0
3,729,12,2725,1.3,65,5850.444,0,4065.1125,25018.0437,1,461.8789,2131.5452,3726.0957,21,4043.4377,1213.1551,477.2858,864.4499,1583.4592,1018.1303,1230.6667,628.8605,979.0794,2102.8311,2.6,909.9748,1230.2638,904.3468,2116.7063,1112.8779,0,9,1431.2488,784.2587,491.4713,1653.4535,650.9527,876.745,1.69,0,0,0,0,0,0,0,0,0
0,627,4,3443,1.2,68,5604.409,0,3789.5552,24191.7665,1,466.3662,2130.5112,3683.61,22,3963.7459,1167.5954,497.7466,816.706,1381.3895,952.5821,1215.3251,628.7436,899.9572,1698.0712,1.8,842.1525,1089.3896,849.9934,2055.64,1040.8249,0,9,1380.969,732.2397,479.5888,1583.3262,590.3687,848.6156,1.44,0,0,0,0,0,0,0,0,0
4,723,3,3962,1.1,74,5014.7695,0,3060.5916,21995.3497,1,408.4166,1987.1486,3461.494,29,3702.9449,1045.0666,531.9859,776.5617,873.1528,884.6691,1199.8616,618.7889,788.8963,1002.9422,2.8,787.7225,994.5742,837.7435,1898.2962,999.9461,0,9,1354.3022,753.9444,450.1245,1515.8027,607.2116,876.2562,1.21,0,0,0,0,1,0,0,0,0
3,362,2,1166,0.9,75,4899.2655,0,2813.8935,21495.9867,0,403.045,1926.8968,3518.1665,28,3708.7899,1037.7303,497.0972,744.7992,609.4041,845.0835,1186.8485,598.7396,740.4864,810.8642,1.5,753.3699,896.9688,792.4223,1918.2531,979.5203,0,8,1286.4655,721.0197,441.0624,1424.2559,579.0217,871.3815,0.81,0,0,0,0,0,0,0,0,0
0,203,1,319,0.6,75,4984.0756,0,2724.7673,20874.1936,0,343.2253,1768.6366,3416.9302,27,3580.1829,970.2347,414.5938,743.2161,470.2152,749.8151,1145.3585,505.2386,711.5363,624.7277,1.3,673.1856,895.762,717.6586,1884.8524,761.3617,0,9,1181.4152,635.2793,424.8363,1333.3334,537.363,783.018,0.36,0,0,0,0,0,0,0,0,0
0,65,0,1,0.7,81,5007.5642,0,2761.1498,21016.0488,0,332.3311,1765.9561,3449.8626,30,3637.2328,963.4141,426.6739,709.9803,444.4648,766.7922,1212.3185,512.173,698.8754,605.8332,1.6,662.4176,884.8557,711.7672,1887.471,775.1001,0,9,1207.9439,641.0496,418.9969,1298.8684,524.4742,782.3677,0.49,0,0,0,0,0,0,0,0,0
0,17,0,0,0.7,81,4980.5129,0,2788.5948,21061.1789,0,345.1318,1747.6222,3456.5987,31,3665.298,961.2036,441.5134,705.5771,428.2473,779.3861,1187.8481,519.4533,727.4408,582.792,1.3,666.8511,872.2138,684.1675,1892.3083,785.4322,0,9,1238.0208,638.1279,414.6474,1292.2232,523.2548,793.1148,0.49,0,0,0,0,0,1,0,0,0
0,19,0,0,-0.4,77,4990.509,0,2766.1461,21083.1486,0,340.5756,1736.8592,3478.9939,30,3660.8975,972.9738,458.0187,734.9129,439.4328,809.4018,1209.5271,506.6489,710.2491,612.6588,2.4,651.9989,890.5016,703.6787,1920.5468,775.7705,0,0,1229.7883,636.5435,417.1738,1299.4078,521.8646,772.5876,0.16,0,0,0,0,0,0,0,0,0
0,13,0,0,-1.6,78,5009.4618,0,2801.692,21124.8989,0,346.8314,1753.8279,3470.7597,27,3645.3716,963.7398,450.7315,700.7751,445.6092,799.5994,1197.8386,506.116,703.2089,605.7831,2,655.9734,887.1485,692.8638,1906.5811,781.8964,0,0,1233.1164,633.1964,408.4671,1304.0884,524.7697,795.8666,2.56,0,0,0,0,0,0,0,0,0
0,37,0,12,-2.2,76,5006.1417,0,2779.9815,21114.927,0,346.6203,1744.4878,3507.3218,40,3644.9303,1006.9669,446.1981,705.018,433.3701,795.2073,1176.5258,492.5156,708.6911,584.2396,2.5,669.6746,867.3928,704.1759,1913.1474,788.2734,0,0,1208.7816,630.0459,417.227,1310.1349,518.97,775.9919,4.84,0,0,0,0,0,0,0,0,0
1,73,0,533,-2.9,74,4987.1576,0,2804.2118,21182.1909,0,346.2872,1755.528,3528.7522,30,3658.787,1001.119,445.893,727.137,436.69,823.1289,1188.0812,517.363,729.2817,608.1986,3.3,664.3869,922.3312,697.6113,1936.3364,823.8623,0,0,1209.1864,652.5745,443.7448,1302.2315,520.1243,811.6538,8.41,0,0,0,0,0,0,0,0,0
0,165,1,879,-3.6,73,4950.9677,0,2743.7162,21120.162,0,349.9687,1757.5362,3460.1136,33,3614.7621,1011.561,462.159,801.5231,457.1604,859.3558,1204.6782,531.4881,756.5117,581.5113,2.6,691.5141,929.9184,718.2116,1956.8949,845.7905,0,0,1277.9817,665.3061,455.1808,1358.1896,559.0654,810.804,12.96,0,0,1,0,0,0,0,0,0
3,409,0,2390,-4,76,4735.728,0,2700.5523,20663.6595,0,393.2866,1771.1274,3341.18,37,3485.6262,1171.3598,497.5077,948.0406,489.7856,952.5671,1270.5529,567.9657,762.7603,621.6162,2.5,786.05,1006.0616,801.5529,1936.5794,926.4106,0,0,1283.4648,672.485,471.0293,1409.4014,608.9792,819.309,16,0,0,0,0,0,0,0,1,0
11,703,3,4454,-4.6,75,4435.8508,1,2567.7235,19287.4005,0,411.0521,1673.442,2885.0788,42,3148.3347,1247.1875,429.8143,923.6226,708.9889,1030.6452,1310.776,569.5154,898.8889,755.4508,1.9,817.9676,1050.2679,911.8173,1764.2484,1050.9343,0,0,1373.5342,761.902,528.4385,1439.1881,656.0574,862.0225,21.16,0,0,0,0,0,0,0,0,0
4,563,8,2763,-4.3,73,4089.8537,0,2525.5709,18381.2978,0,436.1389,1657.2913,2692.5035,41,2878.7932,1271.5629,476.2704,1016.4731,802.3288,1049.6416,1362.727,623.2557,1023.4973,742.958,3.8,901.2309,1067.1779,933.4412,1700.6607,1169.6089,0,0,1351.6933,771.5786,507.5462,1484.9312,735.4294,895.6861,18.49,0,0,0,0,0,0,0,0,0
3,339,5,1469,-3.5,66,4018.2643,0,2566.0131,18520.0498,0,401.6917,1662.6421,2649.8149,43,2853.2876,1334.0195,564.9719,1080.6244,745.1764,1116.5761,1389.6236,602.1127,1124.0373,707.7921,2.8,975.3952,1142.6576,988.5911,1726.2785,1149.9966,0,0,1417.7404,805.8685,535.5387,1626.0089,752.9536,882.974,12.25,0,0,0,0,0,0,0,0,0
1,308,2,1379,-1.9,55,4008.8564,0,2691.9563,18683.3125,0,450.879,1649.5387,2658.0089,42,2936.7126,1308.7639,565.6571,997.706,871.9803,1104.4923,1418.5423,563.289,1119.5857,769.4529,3.2,928.1541,1203.1293,969.2849,1713.4265,1169.7304,0,0,1472.2093,790.0707,506.5349,1552.6038,770.371,842.2518,3.61,0,0,0,0,0,0,0,0,0
3,370,3,1599,-0.6,45,4202.652,0,2795.5505,19009.8245,0,490.2858,1658.6124,2720.6444,43,2971.0811,1313.2655,433.2093,1018.4863,870.0727,1094.7253,1323.5624,586.3449,1054.4294,1064.8502,2.5,930.3996,1156.5536,967.2959,1695.3672,1216.4054,0,0,1468.1053,808.3733,493.4305,1497.8116,768.8867,896.2076,0.36,0,0,0,0,0,0,0,0,0
2,467,4,1782,-0.5,43,4289.9368,0,2844.3175,19237.3459,0,497.7917,1656.7619,2704.3944,43,3010.1518,1326.4952,429.6683,1120.3341,989.5104,1142.2775,1423.9683,632.3722,1098.4005,1102.9943,2.9,1014.2967,1171.0539,993.7276,1759.9491,1239.7109,0,0,1465.6131,816.125,518.293,1506.2213,794.5583,894.3292,0.25,0,0,0,0,0,0,0,0,0
1,409,0,1826,0,37,4528.7112,0,2991.9275,19667.8039,0,570.3768,1687.9267,2684.0141,45,2990.4077,1339.2199,454.1507,1063.6873,937.4322,1180.6273,1356.8135,637.2655,1105.8834,1232.4237,3.6,1048.0621,1293.9246,1053.8112,1747.3041,1216.8104,0,0,1468.4375,843.3569,491.0259,1569.0751,744.8914,974.4273,0,0,0,0,0,0,0,0,0,0
3,534,0,2153,0.9,32,4624.7426,0,3013.6792,19970.2068,0,602.7906,1684.6875,2816.5996,52,2983.4293,1305.28,486.001,982.3819,1068.2919,1160.9242,1363.4909,665.3859,1031.82,1546.4401,3.5,1045.2699,1260.19,1031.6571,1740.7127,1182.3616,0,0,1473.7527,867.7802,552.0688,1632.6032,755.3437,873.5649,0.81,0,0,0,0,0,0,0,0,0
0,543,3,2758,0.7,29,4815.212,0,3258.2331,20222.3643,0,633.0531,1699.522,2808.911,36,2975.8739,1227.5617,521.1488,970.1476,1374.2412,1059.9317,1307.8821,578.8968,957.4987,1858.1393,3,977.017,1269.5939,956.938,1672.2686,1122.2438,0,0,1409.7165,775.1386,562.3241,1582.6272,730.1684,877.7466,0.49,0,0,0,0,0,0,0,0,1
4,654,1,3630,-0.4,29,5033.8087,0,3736.9267,21420.8069,0,579.4513,1699.5822,3008.4172,35,3154.2415,1269.0243,470.0364,951.0715,1558.3154,1065.7813,1276.415,591.7059,892.226,2189.9791,2.8,896.1653,1295.1382,882.2542,1704.994,1026.0213,0,0,1383.1168,746.8165,507.3438,1699.7198,702.3097,886.4459,0.16,0,0,0,0,0,0,0,0,0
6,905,6,4137,-1.7,31,5798.6708,0,4175.1044,25260.1969,0,505.1516,2077.9551,3700.5412,34,3973.6604,1403.997,471.4909,1041.3257,1622.1074,1078.443,1290.1995,622.002,1015.6965,2240.3257,2.2,917.0961,1379.2063,941.8321,2123.0683,1146.1821,0,0,1501.48,745.109,478.6264,1909.7167,721.0145,801.7977,2.89,0,1,0,0,0,0,0,0,0
6,730,6,2757,-2.6,35,6041.0025,0,4419.1781,25901.0115,0,537.752,2093.9431,3839.9021,33,4167.7493,1246.116,499.3686,889.6418,1557.8975,1000.8044,1262.536,571.6492,880.7411,2253.256,0.7,938.6701,1237.8793,855.3406,2169.1348,951.9932,0,0,1409.6378,746.7407,497.7653,1760.4638,673.3507,840.2927,6.76,0,0,0,0,0,0,0,0,0
3,652,3,3519,-2.5,34,5777.427,0,4050.6744,24881.6473,0,469.6017,2158.7032,3759.2817,26,4063.2589,1224.347,482.9153,829.998,1269.1329,989.9876,1226.7881,595.7314,849.1998,1904.7227,2.5,895.873,1114.4729,825.7104,2048.6651,960.5351,0,0,1394.9223,732.5094,489.8588,1628.7147,637.75,790.273,6.25,0,0,0,0,0,0,0,0,0
3,824,5,4445,-3.5,37,4976.072,0,3229.9279,22431.4633,0,415.4266,2055.1527,3591.9289,30,3757.592,1122.9576,530.3913,784.0163,849.88,891.6476,1179.2421,557.9976,816.937,985.2175,0.8,810.0082,1053.7061,827.717,1966.2933,915.8512,0,0,1346.114,705.2109,463.3358,1508.3825,653.1591,824.7854,12.25,0,0,0,0,1,0,0,0,0
3,384,2,1263,-4.4,41,4907.8057,0,3015.9655,21880.282,0,452.6118,1921.5068,3559.623,39,3695.7545,1056.3934,464.2915,754.1582,555.8951,829.5264,1179.462,556.9318,805.8697,818.371,1,750.2842,1036.0955,769.299,2054.8981,910.2341,0,0,1351.0216,719.7761,463.4324,1373.7068,627.6015,825.1418,19.36,0,0,0,0,0,0,0,0,0
2,171,2,304,-5.1,42,4923.6254,0,2741.6409,20946.1903,0,337.0844,1814.2849,3445.6412,38,3633.3975,961.1983,430.4211,697.7786,493.0383,740.6995,1189.3007,481.9518,712.0011,618.6153,1.5,669.7334,894.8169,732.9114,1900.2941,712.8872,0,0,1226.3562,655.5735,410.0242,1260.9501,553.6753,772.3474,26.01,0,0,0,0,0,0,0,0,0
1,65,1,1,-5.6,45,4946.6068,0,2804.8499,21057.7735,0,338.3385,1816.806,3471.05,39,3617.2127,961.5483,463.7496,676.3594,485.2308,742.1624,1182.2962,476.1428,691.204,638.3783,1.3,676.7742,912.2503,718.6989,1906.1708,707.5146,0,0,1263.7848,660.1451,413.5405,1231.2925,522.324,781.3908,31.36,0,0,0,0,0,0,0,0,0
1,17,1,0,-6,48,4938.8003,0,2803.609,21015.4538,0,346.4119,1798.4028,3447.8615,37,3654.633,949.3753,482.5646,686.2011,517.4785,756.5019,1207.2392,474.5378,703.2812,670.9914,1.3,690.6971,917.9087,717.0778,1921.6897,701.5286,0,6,1237.7062,660.0677,414.4396,1212.7513,524.8788,782.5851,36,0,0,0,0,0,1,0,0,0
0,19,5,0,-6.6,49,4936.599,0,2798.212,21070.5018,0,349.0026,1784.7372,3435.3492,35,3691.7005,958.5225,475.468,687.2364,493.4241,766.1009,1200.7445,484.7861,699.9549,668.6242,2.2,676.8048,909.1889,721.3048,1950.5218,695.8045,0,0,1258.0358,644.3496,409.597,1215.3463,501.0067,781.3408,43.56,0,0,0,0,0,0,0,0,0
0,13,0,0,-7,52,4943.5125,0,2839.5731,21109.2023,0,370.6127,1750.2316,3440.3751,36,3698.9595,960.3698,499.4808,688.3981,500.7314,742.4207,1217.0649,469.9149,709.6838,678.6348,1,680.5889,909.9922,709.6823,1935.9849,704.1617,0,0,1273.593,642.6093,398.82,1226.9726,515.8853,776.3321,49,0,0,0,0,0,0,0,0,0
1,37,0,12,-7.2,52,4987.5214,0,2820.9895,21136.6721,0,381.632,1744.212,3451.7501,42,3705.7365,974.0201,491.2428,712.1095,499.6189,733.7693,1200.6546,455.1418,717.9554,670.3431,1.9,699.9952,928.8003,717.0835,1945.8215,711.3062,0,0,1268.6953,650.1219,407.5604,1211.9458,524.7709,777.9506,51.84,0,0,0,0,0,0,0,0,0
0,73,0,533,-7.3,54,4976.4909,0,2842.5515,21279.6839,0,404.7311,1763.6548,3478.0602,35,3738.8821,999.5204,489.5298,711.5819,481.4079,723.1921,1206.3331,481.4927,718.1476,666.1173,1.8,699.1136,934.6902,725.108,1980.2451,730.8193,0,0,1260.0986,656.8425,413.3529,1239.7007,521.3198,792.1598,53.29,0,0,0,0,0,0,0,0,0
0,165,0,879,-7.6,55,4927.9203,0,2825.7755,21158.1603,0,364.1278,1765.5455,3449.5003,40,3706.9504,990.0505,456.4535,791.3077,500.7994,794.6455,1191.4505,516.3436,759.3347,646.3455,2.4,729.8877,922.2871,743.6827,1947.9,713.6146,0,6,1289.5483,689.5152,425.3057,1245.02,530.958,812.1216,57.76,0,0,1,0,0,0,0,0,0
3,409,1,2390,-7.7,57,4822.5069,0,2786.3893,20904.1557,0,424.6022,1778.6537,3343.4782,41,3566.3979,1145.8054,426.4479,825.7137,457.4312,923.3035,1234.1795,504.9579,809.3612,652.1441,2.3,840.5197,1060.4327,832.0302,1900.0812,811.2247,0,7,1297.6226,709.0737,446.152,1409.0259,590.1475,799.4512,59.29,0,0,0,0,0,0,0,1,0
13,703,4,4454,-7.5,58,4545.3299,1,2577.6412,19415.2747,0,450.2952,1620.1198,2930.9373,44,3203.5405,1093.0194,402.2292,885.5022,596.2558,1067.3595,1270.5417,530.0965,885.6897,690.2456,2.6,894.4149,1070.84,924.6223,1828.1569,884.67,0,7,1336.2544,763.5693,503.9147,1373.2947,690.2943,850.2804,56.25,0,0,0,0,0,0,0,0,0
9,563,6,2763,-6.4,56,4190.6382,0,2504.3141,18301.0504,0,513.298,1555.5334,2718.9466,31,2922.5586,1250.0208,445.0286,987.0627,676.0576,1124.7572,1372.3668,565.6465,960.1705,696.807,0.9,932.4923,1089.6847,961.8928,1709.1042,951.2107,0,7,1361.8976,786.12,546.9377,1338.0577,713.9206,920.0955,40.96,0,0,0,0,0,0,0,0,0
3,339,4,1469,-4.4,50,4145.0578,0,2575.883,18494.5864,0,480.8359,1564.3917,2741.5037,44,2833.1156,1269.4163,435.2444,1022.4542,755.8631,1068.1668,1388.2712,584.6982,1052.7098,821.3495,1.3,980.5778,1170.7645,976.2988,1720.2381,1056.0268,0,8,1465.8649,826.4779,544.8752,1448.5316,719.9369,909.8634,19.36,0,0,0,0,0,0,0,0,0
1,308,1,1379,-2.4,46,4107.8265,0,2610.7795,18460.2996,0,517.5629,1592.4525,2697.6369,46,2958.7394,1204.6195,516.8689,1017.8358,883.0221,1056.1659,1364.9849,623.0919,1133.1315,910.7332,1.5,1006.2098,1259.185,965.6046,1617.9179,1092.4421,0,10,1435.3185,823.1101,507.085,1439.6284,710.4745,936.9902,5.76,0,0,0,0,0,0,0,0,0
0,370,0,1599,-0.6,41,4277.7087,0,2861.982,19073.443,0,488.8472,1603.4921,2742.3477,54,2968.0072,1232.9358,432.2067,940.0276,757.1266,1056.7712,1234.861,619.2322,1089.3076,980.6779,2.3,937.6466,1198.9597,998.6057,1683.5546,1059.2734,0,10,1453.2256,789.9385,503.3555,1483.1251,749.1417,978.1981,0.36,0,0,0,0,0,0,0,0,0
1,467,5,1782,0.5,37,4358.3839,0,2921.7887,19241.7866,0,632.8631,1671.4248,2726.1302,52,2865.9786,1328.1765,467.2198,1029.7398,937.2301,1169.2213,1238.3729,611.5315,1126.269,1147.1794,2,990.2168,1196.0328,1010.9872,1654.6865,1086.3815,0,10,1521.5787,817.3868,516.0204,1521.8152,743.1703,950.5563,0.25,0,0,0,0,0,0,0,0,0
1,409,2,1826,1.3,35,4520.3603,0,3029.5296,19699.0519,1,580.2782,1728.0743,2752.27,51,2883.6704,1314.2073,523.4519,1001.8198,1004.7249,1130.985,1251.788,619.8731,1152.9498,1354.9482,2.3,1006.2126,1243.6034,1033.8839,1752.1457,1130.2733,0,10,1522.5026,818.6951,552.1517,1510.499,734.7522,961.8978,1.69,0,0,0,0,0,0,0,0,0
0,534,0,2153,1.7,36,4615.5504,0,3088.8297,20080.3132,1,574.8059,1729.8699,2861.2712,49,2964.5801,1290.724,523.4234,928.5539,1200.7496,1054.2821,1327.7908,610.056,1094.2499,1536.2369,1.5,1004.2336,1241.8475,996.866,1734.3122,1088.9487,0,10,1544.8454,810.0181,537.0426,1541.0543,703.9489,944.3051,2.89,0,0,0,0,0,0,0,0,0
1,543,2,2758,1.8,36,4898.5381,0,3218.7427,20385.7997,1,541.2881,1712.6398,2938.594,49,2991.8163,1226.5677,462.081,976.748,1370.8304,1026.7982,1277.2771,577.2199,1039.0558,1802.8236,1.3,959.1355,1209.665,973.3887,1648.9586,1060.5371,0,10,1415.5244,774.7603,531.5554,1560.9858,680.9115,925.7484,3.24,0,0,0,0,0,0,0,0,1
2,654,2,3630,1.4,38,5166.1776,0,3592.0114,21548.7512,1,504.9309,1729.9652,3081.7565,50,3189.9537,1240.6573,517.6759,985.0915,1708.9523,1006.8772,1270.6503,583.7802,1004.9255,2114.3699,1.2,919.3602,1202.3741,932.8818,1752.6285,996.8984,0,10,1433.8211,746.9095,478.1139,1602.4372,680.438,905.2865,1.96,0,0,0,0,0,0,0,0,0
9,905,2,4137,0.7,42,5840.3126,0,4045.7786,25124.6035,0,458.4481,2067.4543,3632.8523,73,4007.6916,1284.3955,476.6288,974.52,1878.2507,978.198,1235.673,610.5533,1065.8853,2328.6729,2,971.0346,1216.5459,1012.0697,2206.7941,1061.4715,0,10,1632.7299,752.8192,505.533,1690.9901,688.5434,915.633,0.49,0,1,0,0,0,0,0,0,0
0,730,12,2757,0.1,42,6094.8715,0,4130.0855,25700.2038,0,434.1231,2101.4152,3848.3147,82,4106.3751,1211.9287,473.301,918.758,1799.2747,924.0806,1231.2718,603.7624,980.8542,2301.9008,1.3,850.6365,1131.2558,946.7451,2138.6823,1052.2321,0,10,1648.1679,704.3916,471.6176,1632.2916,675.8487,882.3974,0.01,0,0,0,0,0,0,0,0,0
2,652,1,3519,-0.6,44,5873.572,0,3839.492,24708.7611,0,461.3982,2034.7251,3763.9719,78,4059.1331,1176.7038,486.9643,907.1108,1485.5817,911.6234,1247.5894,615.0753,941.1628,1942.693,1.6,830.883,1146.0455,908.1559,2075.4238,1062.8854,0,9,1540.7638,744.3104,487.8744,1521.6794,588.2312,882.0477,0.36,0,0,0,0,0,0,0,0,0
2,824,0,4445,-1,46,5143.4073,0,3155.8753,22566.0924,0,455.1051,1944.6477,3534.1431,68,3809.9785,1173.1242,492.7192,870.0983,842.9634,924.0112,1226.8523,600.2293,923.382,1128.991,2,838.5855,1114.4628,875.9373,2035.6102,931.2939,0,8,1419.2462,747.4844,460.746,1523.1841,600.2506,892.3545,1,0,0,0,0,1,0,0,0,0
0,384,2,1263,-1.3,46,4978.618,0,2888.0512,21717.0983,0,460.7364,1871.5158,3534.5626,67,3749.5508,1098.9758,467.948,810.0104,617.4476,832.5151,1162.5476,585.3484,881.9749,800.6874,2.2,769.7463,1043.1623,828.5044,1985.1965,851.1446,0,7,1356.5203,718.5013,428.6366,1353.0831,568.3649,881.1481,1.69,0,0,0,0,0,0,0,0,0
0,171,0,304,-1.9,48,4996.1149,0,2725.8432,21122.4254,0,311.6862,1805.2209,3505.2319,69,3681.0111,1001.2015,486.8413,734.4792,485.1722,738.7464,1168.7657,525.774,731.6472,657.2524,1.2,711.664,911.5343,726.2676,1873.6803,733.4287,0,8,1222.6284,624.9407,426.4844,1312.6947,551.5991,812.207,3.61,0,0,0,0,0,0,0,0,0
1,71,0,0,-2.5,53,5039.1197,0,2765.4938,21220.5403,0,327.3134,1809.4288,3497.8968,66,3692.5747,1013.7634,458.345,741.1644,495.0426,736.2446,1133.0606,505.4817,725.8642,677.9427,1.7,692.9651,883.1899,728.9382,1899.173,724.9956,0,7,1235.1833,639.6066,442.0276,1281.6702,526.3638,796.1369,6.25,0,0,0,0,0,0,0,0,0
0,23,1,0,-3.1,53,5004.5189,0,2786.1166,21218.9115,0,340.2212,1830.4885,3499.6137,70,3684.6999,1013.8123,477.0877,713.5802,476.8808,718.045,1130.471,504.6834,714.7589,694.4675,1.5,681.3852,868.5323,740.8782,1905.1784,728.1194,0,0,1239.2033,632.9334,422.3068,1269.0922,521.766,780.6793,9.61,0,0,0,0,0,1,0,0,0
1,17,0,0,-3.7,55,5008.0168,0,2818.2734,21246.388,0,317.2813,1811.3189,3534.4788,71,3680.4839,983.5934,418.0031,721.393,513.6014,748.7977,1164.3847,511.5867,720.518,708.0799,0.9,680.7326,875.802,720.3157,1919.9065,719.3336,0,0,1228.5692,645.6399,439.6261,1245.3405,516.9671,773.2306,13.69,0,0,0,0,0,0,0,0,0
0,21,0,0,-4.5,59,4966.1025,0,2778.3579,21215.9413,0,330.15,1821.6173,3545.7381,60,3711.7306,1003.4115,419.6764,716.1862,515.5136,736.15,1155.9727,518.6519,714.0227,714.7073,1.6,672.359,876.4111,705.6134,1928.0063,707.9885,0,0,1239.2938,660.754,447.5487,1225.0948,519.2479,763.1355,20.25,0,0,0,0,0,0,0,0,0
0,36,0,7,-4.8,62,5015.1474,0,2780.5806,21296.1261,0,336.2309,1821.7793,3545.0453,59,3741.9028,998.7819,422.1544,719.3895,501.3521,737.8118,1179.1844,491.9447,707.7436,703.6267,2.1,700.7122,865.3585,713.8558,1916.0988,680.0894,0,0,1240.7358,652.4215,430.2526,1234.8361,514.7797,789.372,23.04,0,0,0,0,0,0,0,0,0
0,79,0,549,-4.6,62,5054.0981,0,2767.0336,21256.4469,0,339.4033,1812.68,3509.9574,58,3712.881,1008.8125,443.4311,758.696,474.9079,746.7405,1194.9703,520.7774,716.611,712.9253,2.8,700.029,895.7122,738.4226,1922.7526,717.04,0,0,1261.5443,634.9939,453.3727,1215.4999,520.5682,834.819,21.16,0,0,0,0,0,0,0,0,0
2,190,0,840,-5.4,60,5032.8659,0,2765.6896,21273.8544,0,334.1769,1838.6591,3477.111,57,3704.9738,1026.215,426.0456,801.0049,480.9182,759.8974,1190.9673,533.0984,758.5705,698.6146,2.2,704.4742,910.1391,738.4536,1902.8353,731.6237,0,0,1286.6959,665.6662,415.8532,1265.0238,557.2018,829.4821,29.16,0,0,1,0,0,0,0,0,0
4,382,1,2408,-5.5,60,4911.043,0,2712.3928,21037.5839,0,399.6969,1850.4013,3349.1429,57,3621.1591,1094.459,433.8309,895.3446,477.8777,866.0032,1197.7868,551.6661,828.1219,690.8519,1.5,821.6775,1114.3119,768.5667,1908.0433,789.0511,0,0,1334.6531,703.2221,469.4233,1350.7484,614.6091,848.9536,30.25,0,0,0,0,0,0,0,1,0
13,798,3,4521,-5.9,62,4577.0961,1,2510.2592,19495.1203,0,378.0776,1708.304,2965.945,62,3240.4111,1205.135,434.9017,982.1754,529.3628,966.3935,1380.4266,584.2306,932.0352,692.9302,2.5,860.2866,1056.3386,911.872,1737.5508,905.0192,0,0,1311.672,746.6684,475.536,1443.8821,667.8144,830.0255,34.81,0,0,0,0,0,0,0,0,0
3,535,4,2779,-5.1,62,4154.1002,0,2491.2461,18210.7655,0,362.3099,1618.895,2707.7563,67,2870.9255,1343.5304,429.1649,926.4729,729.1295,1054.5811,1451.9185,608.15,980.0643,852.1718,2.3,988.9927,1179.7429,950.1574,1638.3826,1037.6785,0,0,1286.8968,769.8042,526.9562,1442.563,728.4245,853.937,26.01,0,0,0,0,0,0,0,0,0
