"y","past_rent","bus_passenger","sub_passenger","temp","f45","sunny","f15","f50","wet","f40","X17_18","m40","m25","most_use","m50","f0","f35","m20","f20","m55","f60","m35","m45","m0","m70","m5","cloud","m65","f25","wind","f55","dust","f65","m60","m30","f30","f70","semester","rain","X16_17","X19_20","X18_19","X8_9","X9_10","X7_8","X20_21"
7,3,626,3455,1.6,1125.9201,1,2060.307,969.4632,56,1050.205,1,1260.9816,3144.4974,21374.8499,1119.0981,470.282,1307.0461,3566.9292,5077.701,862.4286,794.8837,1580.843,1265.1751,478.9472,918.6571,1462.203,8,528.022,3165.3341,3,912.9846,38,591.3638,662.4177,1832.8592,1699.6399,1304.803,0,0,0,0,0,0,0,0,0
5,4,939,4126,1.3,1187.7941,1,2215.459,969.3633,58,1075.355,0,1358.0766,3613.3573,24922.9893,1149.0736,458.8049,1477.9913,4113.3908,5727.6594,922.902,790.7419,1658.274,1371.9742,486.4166,933.1072,1744.4481,9,510.3344,3976.3613,1.9,952.0257,31,613.0449,717.9191,2164.098,2191.8572,1259.3332,0,0,0,0,1,0,0,0,0
2,6,729,2725,1.3,1112.8779,1,2102.8311,904.3468,65,979.0794,0,1230.2638,3726.0957,25018.0437,1018.1303,461.8789,1431.2488,4065.1125,5850.444,864.4499,784.2587,1653.4535,1213.1551,477.2858,876.745,1583.4592,9,491.4713,4043.4377,2.6,909.9748,21,628.8605,650.9527,2131.5452,2116.7063,1230.6667,0,0,0,1,0,0,0,0,0
1,5,627,3443,1.2,1040.8249,1,1698.0712,849.9934,68,899.9572,0,1089.3896,3683.61,24191.7665,952.5821,466.3662,1380.969,3789.5552,5604.409,816.706,732.2397,1583.3262,1167.5954,497.7466,848.6156,1381.3895,9,479.5888,3963.7459,1.8,842.1525,22,628.7436,590.3687,2130.5112,2055.64,1215.3251,0,0,0,0,0,0,0,0,1
0,1,723,3962,1.1,999.9461,1,1002.9422,837.7435,74,788.8963,0,994.5742,3461.494,21995.3497,884.6691,408.4166,1354.3022,3060.5916,5014.7695,776.5617,753.9444,1515.8027,1045.0666,531.9859,876.2562,873.1528,9,450.1245,3702.9449,2.8,787.7225,29,618.7889,607.2116,1987.1486,1898.2962,1199.8616,0,0,0,0,0,0,0,0,0
2,7,362,1166,0.9,979.5203,0,810.8642,792.4223,75,740.4864,0,896.9688,3518.1665,21495.9867,845.0835,403.045,1286.4655,2813.8935,4899.2655,744.7992,721.0197,1424.2559,1037.7303,497.0972,871.3815,609.4041,8,441.0624,3708.7899,1.5,753.3699,28,598.7396,579.0217,1926.8968,1918.2531,1186.8485,0,0,0,0,0,0,0,0,0
1,2,203,319,0.6,761.3617,0,624.7277,717.6586,75,711.5363,0,895.762,3416.9302,20874.1936,749.8151,343.2253,1181.4152,2724.7673,4984.0756,743.2161,635.2793,1333.3334,970.2347,414.5938,783.018,470.2152,9,424.8363,3580.1829,1.3,673.1856,27,505.2386,537.363,1768.6366,1884.8524,1145.3585,0,0,0,0,0,0,0,0,0
1,1,65,1,0.7,775.1001,0,605.8332,711.7672,81,698.8754,0,884.8557,3449.8626,21016.0488,766.7922,332.3311,1207.9439,2761.1498,5007.5642,709.9803,641.0496,1298.8684,963.4141,426.6739,782.3677,444.4648,9,418.9969,3637.2328,1.6,662.4176,30,512.173,524.4742,1765.9561,1887.471,1212.3185,0,0,0,0,0,0,0,0,0
1,1,17,0,0.7,785.4322,0,582.792,684.1675,81,727.4408,0,872.2138,3456.5987,21061.1789,779.3861,345.1318,1238.0208,2788.5948,4980.5129,705.5771,638.1279,1292.2232,961.2036,441.5134,793.1148,428.2473,9,414.6474,3665.298,1.3,666.8511,31,519.4533,523.2548,1747.6222,1892.3083,1187.8481,0,0,0,0,0,0,0,0,0
0,0,19,0,-0.4,775.7705,0,612.6588,703.6787,77,710.2491,0,890.5016,3478.9939,21083.1486,809.4018,340.5756,1229.7883,2766.1461,4990.509,734.9129,636.5435,1299.4078,972.9738,458.0187,772.5876,439.4328,0,417.1738,3660.8975,2.4,651.9989,30,506.6489,521.8646,1736.8592,1920.5468,1209.5271,0,0,0,0,0,0,0,0,0
0,3,13,0,-1.6,781.8964,0,605.7831,692.8638,78,703.2089,0,887.1485,3470.7597,21124.8989,799.5994,346.8314,1233.1164,2801.692,5009.4618,700.7751,633.1964,1304.0884,963.7398,450.7315,795.8666,445.6092,0,408.4671,3645.3716,2,655.9734,27,506.116,524.7697,1753.8279,1906.5811,1197.8386,0,0,0,0,0,0,0,0,0
1,0,37,12,-2.2,788.2734,0,584.2396,704.1759,76,708.6911,0,867.3928,3507.3218,21114.927,795.2073,346.6203,1208.7816,2779.9815,5006.1417,705.018,630.0459,1310.1349,1006.9669,446.1981,775.9919,433.3701,0,417.227,3644.9303,2.5,669.6746,40,492.5156,518.97,1744.4878,1913.1474,1176.5258,0,0,0,0,0,0,0,0,0
0,0,73,533,-2.9,823.8623,0,608.1986,697.6113,74,729.2817,0,922.3312,3528.7522,21182.1909,823.1289,346.2872,1209.1864,2804.2118,4987.1576,727.137,652.5745,1302.2315,1001.119,445.893,811.6538,436.69,0,443.7448,3658.787,3.3,664.3869,30,517.363,520.1243,1755.528,1936.3364,1188.0812,0,0,0,0,0,0,0,0,0
2,0,165,879,-3.6,845.7905,0,581.5113,718.2116,73,756.5117,0,929.9184,3460.1136,21120.162,859.3558,349.9687,1277.9817,2743.7162,4950.9677,801.5231,665.3061,1358.1896,1011.561,462.159,810.804,457.1604,0,455.1808,3614.7621,2.6,691.5141,33,531.4881,559.0654,1757.5362,1956.8949,1204.6782,0,0,0,0,0,0,0,0,0
5,1,409,2390,-4,926.4106,0,621.6162,801.5529,76,762.7603,0,1006.0616,3341.18,20663.6595,952.5671,393.2866,1283.4648,2700.5523,4735.728,948.0406,672.485,1409.4014,1171.3598,497.5077,819.309,489.7856,0,471.0293,3485.6262,2.5,786.05,37,567.9657,608.9792,1771.1274,1936.5794,1270.5529,0,0,0,0,0,0,0,1,0
3,1,703,4454,-4.6,1050.9343,0,755.4508,911.8173,75,898.8889,0,1050.2679,2885.0788,19287.4005,1030.6452,411.0521,1373.5342,2567.7235,4435.8508,923.6226,761.902,1439.1881,1247.1875,429.8143,862.0225,708.9889,0,528.4385,3148.3347,1.9,817.9676,42,569.5154,656.0574,1673.442,1764.2484,1310.776,0,0,0,0,0,1,0,0,0
1,8,563,2763,-4.3,1169.6089,0,742.958,933.4412,73,1023.4973,0,1067.1779,2692.5035,18381.2978,1049.6416,436.1389,1351.6933,2525.5709,4089.8537,1016.4731,771.5786,1484.9312,1271.5629,476.2704,895.6861,802.3288,0,507.5462,2878.7932,3.8,901.2309,41,623.2557,735.4294,1657.2913,1700.6607,1362.727,0,0,0,0,0,0,1,0,0
2,3,339,1469,-3.5,1149.9966,0,707.7921,988.5911,66,1124.0373,0,1142.6576,2649.8149,18520.0498,1116.5761,401.6917,1417.7404,2566.0131,4018.2643,1080.6244,805.8685,1626.0089,1334.0195,564.9719,882.974,745.1764,0,535.5387,2853.2876,2.8,975.3952,43,602.1127,752.9536,1662.6421,1726.2785,1389.6236,0,0,0,0,0,0,0,0,0
4,4,308,1379,-1.9,1169.7304,0,769.4529,969.2849,55,1119.5857,0,1203.1293,2658.0089,18683.3125,1104.4923,450.879,1472.2093,2691.9563,4008.8564,997.706,790.0707,1552.6038,1308.7639,565.6571,842.2518,871.9803,0,506.5349,2936.7126,3.2,928.1541,42,563.289,770.371,1649.5387,1713.4265,1418.5423,0,0,0,0,0,0,0,0,0
3,1,370,1599,-0.6,1216.4054,0,1064.8502,967.2959,45,1054.4294,0,1156.5536,2720.6444,19009.8245,1094.7253,490.2858,1468.1053,2795.5505,4202.652,1018.4863,808.3733,1497.8116,1313.2655,433.2093,896.2076,870.0727,0,493.4305,2971.0811,2.5,930.3996,43,586.3449,768.8867,1658.6124,1695.3672,1323.5624,0,0,0,0,0,0,0,0,0
2,3,467,1782,-0.5,1239.7109,0,1102.9943,993.7276,43,1098.4005,0,1171.0539,2704.3944,19237.3459,1142.2775,497.7917,1465.6131,2844.3175,4289.9368,1120.3341,816.125,1506.2213,1326.4952,429.6683,894.3292,989.5104,0,518.293,3010.1518,2.9,1014.2967,43,632.3722,794.5583,1656.7619,1759.9491,1423.9683,0,0,0,0,0,0,0,0,0
3,2,409,1826,0,1216.8104,0,1232.4237,1053.8112,37,1105.8834,0,1293.9246,2684.0141,19667.8039,1180.6273,570.3768,1468.4375,2991.9275,4528.7112,1063.6873,843.3569,1569.0751,1339.2199,454.1507,974.4273,937.4322,0,491.0259,2990.4077,3.6,1048.0621,45,637.2655,744.8914,1687.9267,1747.3041,1356.8135,0,0,0,0,0,0,0,0,0
1,1,534,2153,0.9,1182.3616,0,1546.4401,1031.6571,32,1031.82,0,1260.19,2816.5996,19970.2068,1160.9242,602.7906,1473.7527,3013.6792,4624.7426,982.3819,867.7802,1632.6032,1305.28,486.001,873.5649,1068.2919,0,552.0688,2983.4293,3.5,1045.2699,52,665.3859,755.3437,1684.6875,1740.7127,1363.4909,0,0,0,0,0,0,0,0,0
3,2,543,2758,0.7,1122.2438,0,1858.1393,956.938,29,957.4987,0,1269.5939,2808.911,20222.3643,1059.9317,633.0531,1409.7165,3258.2331,4815.212,970.1476,775.1386,1582.6272,1227.5617,521.1488,877.7466,1374.2412,0,562.3241,2975.8739,3,977.017,36,578.8968,730.1684,1699.522,1672.2686,1307.8821,0,0,1,0,0,0,0,0,0
8,2,654,3630,-0.4,1026.0213,0,2189.9791,882.2542,29,892.226,1,1295.1382,3008.4172,21420.8069,1065.7813,579.4513,1383.1168,3736.9267,5033.8087,951.0715,746.8165,1699.7198,1269.0243,470.0364,886.4459,1558.3154,0,507.3438,3154.2415,2.8,896.1653,35,591.7059,702.3097,1699.5822,1704.994,1276.415,0,0,0,0,0,0,0,0,0
7,6,905,4137,-1.7,1146.1821,0,2240.3257,941.8321,31,1015.6965,0,1379.2063,3700.5412,25260.1969,1078.443,505.1516,1501.48,4175.1044,5798.6708,1041.3257,745.109,1909.7167,1403.997,471.4909,801.7977,1622.1074,0,478.6264,3973.6604,2.2,917.0961,34,622.002,721.0145,2077.9551,2123.0683,1290.1995,0,0,0,0,1,0,0,0,0
3,3,730,2757,-2.6,951.9932,0,2253.256,855.3406,35,880.7411,0,1237.8793,3839.9021,25901.0115,1000.8044,537.752,1409.6378,4419.1781,6041.0025,889.6418,746.7407,1760.4638,1246.116,499.3686,840.2927,1557.8975,0,497.7653,4167.7493,0.7,938.6701,33,571.6492,673.3507,2093.9431,2169.1348,1262.536,0,0,0,1,0,0,0,0,0
1,5,652,3519,-2.5,960.5351,0,1904.7227,825.7104,34,849.1998,0,1114.4729,3759.2817,24881.6473,989.9876,469.6017,1394.9223,4050.6744,5777.427,829.998,732.5094,1628.7147,1224.347,482.9153,790.273,1269.1329,0,489.8588,4063.2589,2.5,895.873,26,595.7314,637.75,2158.7032,2048.6651,1226.7881,0,0,0,0,0,0,0,0,1
2,4,824,4445,-3.5,915.8512,0,985.2175,827.717,37,816.937,0,1053.7061,3591.9289,22431.4633,891.6476,415.4266,1346.114,3229.9279,4976.072,784.0163,705.2109,1508.3825,1122.9576,530.3913,824.7854,849.88,0,463.3358,3757.592,0.8,810.0082,30,557.9976,653.1591,2055.1527,1966.2933,1179.2421,0,0,0,0,0,0,0,0,0
3,4,384,1263,-4.4,910.2341,0,818.371,769.299,41,805.8697,0,1036.0955,3559.623,21880.282,829.5264,452.6118,1351.0216,3015.9655,4907.8057,754.1582,719.7761,1373.7068,1056.3934,464.2915,825.1418,555.8951,0,463.4324,3695.7545,1,750.2842,39,556.9318,627.6015,1921.5068,2054.8981,1179.462,0,0,0,0,0,0,0,0,0
1,3,171,304,-5.1,712.8872,0,618.6153,732.9114,42,712.0011,0,894.8169,3445.6412,20946.1903,740.6995,337.0844,1226.3562,2741.6409,4923.6254,697.7786,655.5735,1260.9501,961.1983,430.4211,772.3474,493.0383,0,410.0242,3633.3975,1.5,669.7334,38,481.9518,553.6753,1814.2849,1900.2941,1189.3007,0,0,0,0,0,0,0,0,0
0,1,65,1,-5.6,707.5146,0,638.3783,718.6989,45,691.204,0,912.2503,3471.05,21057.7735,742.1624,338.3385,1263.7848,2804.8499,4946.6068,676.3594,660.1451,1231.2925,961.5483,463.7496,781.3908,485.2308,0,413.5405,3617.2127,1.3,676.7742,39,476.1428,522.324,1816.806,1906.1708,1182.2962,0,0,0,0,0,0,0,0,0
1,2,17,0,-6,701.5286,0,670.9914,717.0778,48,703.2812,0,917.9087,3447.8615,21015.4538,756.5019,346.4119,1237.7062,2803.609,4938.8003,686.2011,660.0677,1212.7513,949.3753,482.5646,782.5851,517.4785,6,414.4396,3654.633,1.3,690.6971,37,474.5378,524.8788,1798.4028,1921.6897,1207.2392,0,0,0,0,0,0,0,0,0
2,0,19,0,-6.6,695.8045,0,668.6242,721.3048,49,699.9549,0,909.1889,3435.3492,21070.5018,766.1009,349.0026,1258.0358,2798.212,4936.599,687.2364,644.3496,1215.3463,958.5225,475.468,781.3408,493.4241,0,409.597,3691.7005,2.2,676.8048,35,484.7861,501.0067,1784.7372,1950.5218,1200.7445,0,0,0,0,0,0,0,0,0
0,1,13,0,-7,704.1617,0,678.6348,709.6823,52,709.6838,0,909.9922,3440.3751,21109.2023,742.4207,370.6127,1273.593,2839.5731,4943.5125,688.3981,642.6093,1226.9726,960.3698,499.4808,776.3321,500.7314,0,398.82,3698.9595,1,680.5889,36,469.9149,515.8853,1750.2316,1935.9849,1217.0649,0,0,0,0,0,0,0,0,0
1,0,37,12,-7.2,711.3062,0,670.3431,717.0835,52,717.9554,0,928.8003,3451.7501,21136.6721,733.7693,381.632,1268.6953,2820.9895,4987.5214,712.1095,650.1219,1211.9458,974.0201,491.2428,777.9506,499.6189,0,407.5604,3705.7365,1.9,699.9952,42,455.1418,524.7709,1744.212,1945.8215,1200.6546,0,0,0,0,0,0,0,0,0
1,0,73,533,-7.3,730.8193,0,666.1173,725.108,54,718.1476,0,934.6902,3478.0602,21279.6839,723.1921,404.7311,1260.0986,2842.5515,4976.4909,711.5819,656.8425,1239.7007,999.5204,489.5298,792.1598,481.4079,0,413.3529,3738.8821,1.8,699.1136,35,481.4927,521.3198,1763.6548,1980.2451,1206.3331,0,0,0,0,0,0,0,0,0
1,0,165,879,-7.6,713.6146,0,646.3455,743.6827,55,759.3347,0,922.2871,3449.5003,21158.1603,794.6455,364.1278,1289.5483,2825.7755,4927.9203,791.3077,689.5152,1245.02,990.0505,456.4535,812.1216,500.7994,6,425.3057,3706.9504,2.4,729.8877,40,516.3436,530.958,1765.5455,1947.9,1191.4505,0,0,0,0,0,0,0,0,0
5,0,409,2390,-7.7,811.2247,0,652.1441,832.0302,57,809.3612,0,1060.4327,3343.4782,20904.1557,923.3035,424.6022,1297.6226,2786.3893,4822.5069,825.7137,709.0737,1409.0259,1145.8054,426.4479,799.4512,457.4312,7,446.152,3566.3979,2.3,840.5197,41,504.9579,590.1475,1778.6537,1900.0812,1234.1795,0,0,0,0,0,0,0,1,0
4,3,703,4454,-7.5,884.67,0,690.2456,924.6223,58,885.6897,0,1070.84,2930.9373,19415.2747,1067.3595,450.2952,1336.2544,2577.6412,4545.3299,885.5022,763.5693,1373.2947,1093.0194,402.2292,850.2804,596.2558,7,503.9147,3203.5405,2.6,894.4149,44,530.0965,690.2943,1620.1198,1828.1569,1270.5417,0,0,0,0,0,1,0,0,0
3,6,563,2763,-6.4,951.2107,0,696.807,961.8928,56,960.1705,0,1089.6847,2718.9466,18301.0504,1124.7572,513.298,1361.8976,2504.3141,4190.6382,987.0627,786.12,1338.0577,1250.0208,445.0286,920.0955,676.0576,7,546.9377,2922.5586,0.9,932.4923,31,565.6465,713.9206,1555.5334,1709.1042,1372.3668,0,0,0,0,0,0,1,0,0
0,5,339,1469,-4.4,1056.0268,0,821.3495,976.2988,50,1052.7098,0,1170.7645,2741.5037,18494.5864,1068.1668,480.8359,1465.8649,2575.883,4145.0578,1022.4542,826.4779,1448.5316,1269.4163,435.2444,909.8634,755.8631,8,544.8752,2833.1156,1.3,980.5778,44,584.6982,719.9369,1564.3917,1720.2381,1388.2712,0,0,0,0,0,0,0,0,0
1,2,308,1379,-2.4,1092.4421,0,910.7332,965.6046,46,1133.1315,0,1259.185,2697.6369,18460.2996,1056.1659,517.5629,1435.3185,2610.7795,4107.8265,1017.8358,823.1101,1439.6284,1204.6195,516.8689,936.9902,883.0221,10,507.085,2958.7394,1.5,1006.2098,46,623.0919,710.4745,1592.4525,1617.9179,1364.9849,0,0,0,0,0,0,0,0,0
5,0,370,1599,-0.6,1059.2734,0,980.6779,998.6057,41,1089.3076,0,1198.9597,2742.3477,19073.443,1056.7712,488.8472,1453.2256,2861.982,4277.7087,940.0276,789.9385,1483.1251,1232.9358,432.2067,978.1981,757.1266,10,503.3555,2968.0072,2.3,937.6466,54,619.2322,749.1417,1603.4921,1683.5546,1234.861,0,0,0,0,0,0,0,0,0
2,0,467,1782,0.5,1086.3815,0,1147.1794,1010.9872,37,1126.269,0,1196.0328,2726.1302,19241.7866,1169.2213,632.8631,1521.5787,2921.7887,4358.3839,1029.7398,817.3868,1521.8152,1328.1765,467.2198,950.5563,937.2301,10,516.0204,2865.9786,2,990.2168,52,611.5315,743.1703,1671.4248,1654.6865,1238.3729,0,0,0,0,0,0,0,0,0
2,4,409,1826,1.3,1130.2733,1,1354.9482,1033.8839,35,1152.9498,0,1243.6034,2752.27,19699.0519,1130.985,580.2782,1522.5026,3029.5296,4520.3603,1001.8198,818.6951,1510.499,1314.2073,523.4519,961.8978,1004.7249,10,552.1517,2883.6704,2.3,1006.2126,51,619.8731,734.7522,1728.0743,1752.1457,1251.788,0,0,0,0,0,0,0,0,0
3,1,534,2153,1.7,1088.9487,1,1536.2369,996.866,36,1094.2499,0,1241.8475,2861.2712,20080.3132,1054.2821,574.8059,1544.8454,3088.8297,4615.5504,928.5539,810.0181,1541.0543,1290.724,523.4234,944.3051,1200.7496,10,537.0426,2964.5801,1.5,1004.2336,49,610.056,703.9489,1729.8699,1734.3122,1327.7908,0,0,0,0,0,0,0,0,0
10,4,543,2758,1.8,1060.5371,1,1802.8236,973.3887,36,1039.0558,0,1209.665,2938.594,20385.7997,1026.7982,541.2881,1415.5244,3218.7427,4898.5381,976.748,774.7603,1560.9858,1226.5677,462.081,925.7484,1370.8304,10,531.5554,2991.8163,1.3,959.1355,49,577.2199,680.9115,1712.6398,1648.9586,1277.2771,0,0,1,0,0,0,0,0,0
5,5,654,3630,1.4,996.8984,1,2114.3699,932.8818,38,1004.9255,1,1202.3741,3081.7565,21548.7512,1006.8772,504.9309,1433.8211,3592.0114,5166.1776,985.0915,746.9095,1602.4372,1240.6573,517.6759,905.2865,1708.9523,10,478.1139,3189.9537,1.2,919.3602,50,583.7802,680.438,1729.9652,1752.6285,1270.6503,0,0,0,0,0,0,0,0,0
9,4,905,4137,0.7,1061.4715,0,2328.6729,1012.0697,42,1065.8853,0,1216.5459,3632.8523,25124.6035,978.198,458.4481,1632.7299,4045.7786,5840.3126,974.52,752.8192,1690.9901,1284.3955,476.6288,915.633,1878.2507,10,505.533,4007.6916,2,971.0346,73,610.5533,688.5434,2067.4543,2206.7941,1235.673,0,0,0,0,1,0,0,0,0
1,8,730,2757,0.1,1052.2321,0,2301.9008,946.7451,42,980.8542,0,1131.2558,3848.3147,25700.2038,924.0806,434.1231,1648.1679,4130.0855,6094.8715,918.758,704.3916,1632.2916,1211.9287,473.301,882.3974,1799.2747,10,471.6176,4106.3751,1.3,850.6365,82,603.7624,675.8487,2101.4152,2138.6823,1231.2718,0,0,0,1,0,0,0,0,0
6,5,652,3519,-0.6,1062.8854,0,1942.693,908.1559,44,941.1628,0,1146.0455,3763.9719,24708.7611,911.6234,461.3982,1540.7638,3839.492,5873.572,907.1108,744.3104,1521.6794,1176.7038,486.9643,882.0477,1485.5817,9,487.8744,4059.1331,1.6,830.883,78,615.0753,588.2312,2034.7251,2075.4238,1247.5894,0,0,0,0,0,0,0,0,1
2,4,824,4445,-1,931.2939,0,1128.991,875.9373,46,923.382,0,1114.4628,3534.1431,22566.0924,924.0112,455.1051,1419.2462,3155.8753,5143.4073,870.0983,747.4844,1523.1841,1173.1242,492.7192,892.3545,842.9634,8,460.746,3809.9785,2,838.5855,68,600.2293,600.2506,1944.6477,2035.6102,1226.8523,0,0,0,0,0,0,0,0,0
5,8,384,1263,-1.3,851.1446,0,800.6874,828.5044,46,881.9749,0,1043.1623,3534.5626,21717.0983,832.5151,460.7364,1356.5203,2888.0512,4978.618,810.0104,718.5013,1353.0831,1098.9758,467.948,881.1481,617.4476,7,428.6366,3749.5508,2.2,769.7463,67,585.3484,568.3649,1871.5158,1985.1965,1162.5476,0,0,0,0,0,0,0,0,0
2,4,171,304,-1.9,733.4287,0,657.2524,726.2676,48,731.6472,0,911.5343,3505.2319,21122.4254,738.7464,311.6862,1222.6284,2725.8432,4996.1149,734.4792,624.9407,1312.6947,1001.2015,486.8413,812.207,485.1722,8,426.4844,3681.0111,1.2,711.664,69,525.774,551.5991,1805.2209,1873.6803,1168.7657,0,0,0,0,0,0,0,0,0
1,1,71,0,-2.5,724.9956,0,677.9427,728.9382,53,725.8642,0,883.1899,3497.8968,21220.5403,736.2446,327.3134,1235.1833,2765.4938,5039.1197,741.1644,639.6066,1281.6702,1013.7634,458.345,796.1369,495.0426,7,442.0276,3692.5747,1.7,692.9651,66,505.4817,526.3638,1809.4288,1899.173,1133.0606,0,0,0,0,0,0,0,0,0
0,0,23,0,-3.1,728.1194,0,694.4675,740.8782,53,714.7589,0,868.5323,3499.6137,21218.9115,718.045,340.2212,1239.2033,2786.1166,5004.5189,713.5802,632.9334,1269.0922,1013.8123,477.0877,780.6793,476.8808,0,422.3068,3684.6999,1.5,681.3852,70,504.6834,521.766,1830.4885,1905.1784,1130.471,0,0,0,0,0,0,0,0,0
3,0,17,0,-3.7,719.3336,0,708.0799,720.3157,55,720.518,0,875.802,3534.4788,21246.388,748.7977,317.2813,1228.5692,2818.2734,5008.0168,721.393,645.6399,1245.3405,983.5934,418.0031,773.2306,513.6014,0,439.6261,3680.4839,0.9,680.7326,71,511.5867,516.9671,1811.3189,1919.9065,1164.3847,0,0,0,0,0,0,0,0,0
1,1,21,0,-4.5,707.9885,0,714.7073,705.6134,59,714.0227,0,876.4111,3545.7381,21215.9413,736.15,330.15,1239.2938,2778.3579,4966.1025,716.1862,660.754,1225.0948,1003.4115,419.6764,763.1355,515.5136,0,447.5487,3711.7306,1.6,672.359,60,518.6519,519.2479,1821.6173,1928.0063,1155.9727,0,0,0,0,0,0,0,0,0
0,0,36,7,-4.8,680.0894,0,703.6267,713.8558,62,707.7436,0,865.3585,3545.0453,21296.1261,737.8118,336.2309,1240.7358,2780.5806,5015.1474,719.3895,652.4215,1234.8361,998.7819,422.1544,789.372,501.3521,0,430.2526,3741.9028,2.1,700.7122,59,491.9447,514.7797,1821.7793,1916.0988,1179.1844,0,0,0,0,0,0,0,0,0
0,0,79,549,-4.6,717.04,0,712.9253,738.4226,62,716.611,0,895.7122,3509.9574,21256.4469,746.7405,339.4033,1261.5443,2767.0336,5054.0981,758.696,634.9939,1215.4999,1008.8125,443.4311,834.819,474.9079,0,453.3727,3712.881,2.8,700.029,58,520.7774,520.5682,1812.68,1922.7526,1194.9703,0,0,0,0,0,0,0,0,0
0,1,190,840,-5.4,731.6237,0,698.6146,738.4536,60,758.5705,0,910.1391,3477.111,21273.8544,759.8974,334.1769,1286.6959,2765.6896,5032.8659,801.0049,665.6662,1265.0238,1026.215,426.0456,829.4821,480.9182,0,415.8532,3704.9738,2.2,704.4742,57,533.0984,557.2018,1838.6591,1902.8353,1190.9673,0,0,0,0,0,0,0,0,0
6,0,382,2408,-5.5,789.0511,0,690.8519,768.5667,60,828.1219,0,1114.3119,3349.1429,21037.5839,866.0032,399.6969,1334.6531,2712.3928,4911.043,895.3446,703.2221,1350.7484,1094.459,433.8309,848.9536,477.8777,0,469.4233,3621.1591,1.5,821.6775,57,551.6661,614.6091,1850.4013,1908.0433,1197.7868,0,0,0,0,0,0,0,1,0
6,2,798,4521,-5.9,905.0192,0,692.9302,911.872,62,932.0352,0,1056.3386,2965.945,19495.1203,966.3935,378.0776,1311.672,2510.2592,4577.0961,982.1754,746.6684,1443.8821,1205.135,434.9017,830.0255,529.3628,0,475.536,3240.4111,2.5,860.2866,62,584.2306,667.8144,1708.304,1737.5508,1380.4266,0,0,0,0,0,1,0,0,0
1,9,535,2779,-5.1,1037.6785,0,852.1718,950.1574,62,980.0643,0,1179.7429,2707.7563,18210.7655,1054.5811,362.3099,1286.8968,2491.2461,4154.1002,926.4729,769.8042,1442.563,1343.5304,429.1649,853.937,729.1295,0,526.9562,2870.9255,2.3,988.9927,67,608.15,728.4245,1618.895,1638.3826,1451.9185,0,0,0,0,0,0,1,0,0
4,6,383,1542,-3,1089.7515,0,898.2249,933.4435,53,1061.6199,0,1182.1001,2676.2793,18039.098,1093.3679,405.5688,1331.1931,2490.9356,4060.0781,1092.3515,790.2159,1469.5658,1315.2247,444.5838,924.8026,804.439,0,546.0655,2875.7551,2,962.7143,62,617.7173,759.5426,1528.1069,1607.1841,1390.8253,0,0,0,0,0,0,0,0,0
6,1,321,1360,-1.1,1086.4054,0,967.8594,963.9306,41,1097.5142,0,1166.1954,2675.3376,18345.8244,1042.8067,492.251,1413.5717,2506.3805,4105.3856,1048.5879,787.3777,1455.9611,1253.2676,484.4217,837.6758,849.8831,0,500.0299,2923.9935,2.7,989.263,52,615.4118,729.1875,1593.5672,1671.6272,1357.3101,0,0,0,0,0,0,0,0,0
3,3,378,1634,0.3,1139.3816,0,1095.7959,950.0097,35,1125.6536,0,1153.743,2734.7321,18753.9812,1041.5243,589.6873,1420.2365,2629.1948,4231.7063,1084.259,810.9914,1487.4814,1267.8483,456.497,928.5626,733.1055,0,480.4861,2888.7594,3.4,982.0331,58,640.4325,735.0112,1620.3242,1741.5465,1392.7596,0,0,0,0,0,0,0,0,0
3,1,473,1901,1.7,1117.7551,1,1286.7591,972.8018,33,1147.7357,0,1167.8932,2742.9254,19181.6827,1091.2253,651.9014,1465.8026,2803.6428,4400.8707,1148.392,780.7081,1491.6646,1278.4626,477.161,943.9138,777.0189,0,496.6182,2940.9951,4.2,1007.8737,53,685.8402,763.659,1631.5152,1704.2663,1310.6514,0,0,0,0,0,0,0,0,0
3,2,507,1856,2.8,1152.1156,1,1562.5994,1039.1849,31,1131.1083,0,1218.2919,2735.4908,19583.641,1141.7671,696.3489,1441.1287,2948.9347,4588.4278,1085.1446,802.4767,1595.6954,1348.6224,540.113,958.0808,927.6003,0,509.4384,2929.4599,4.2,950.2714,59,675.4948,754.8811,1639.3873,1705.1164,1335.756,0,0,0,0,0,0,0,0,0
0,4,513,2286,2.8,1105.1518,1,1709.2088,1002.07,31,1085.9842,0,1203.0604,2829.0337,19928.6609,1077.7064,632.4625,1340.4747,3110.9762,4653.4628,1116.6357,771.9594,1579.6087,1323.6466,559.5933,919.131,1058.8059,0,491.9404,2948.0913,2.6,993.8487,67,646.3314,764.9445,1717.7176,1749.2959,1381.4521,0,0,0,0,0,0,0,0,0
10,6,555,2830,3.1,1086.183,1,2001.143,1032.0568,31,1051.2128,0,1170.4626,2910.6127,20282.966,1080.6341,599.5385,1330.4894,3306.7045,4895.5607,1016.6768,772.0241,1534.2658,1254.171,595.5164,890.8632,1386.7166,0,489.8572,2930.3581,1.6,910.2923,49,620.9333,734.6416,1731.0035,1643.9713,1245.2536,0,0,1,0,0,0,0,0,0
