"y","m30","f20","f15","m25","temp","X10_11","sub_passenger","X9_10","m20","m50","bus_passenger","semester","f50","wet","rain","f45","m5","f70","f30","past_rent","f40","m45","f0","m35","m0","m55","m70","f35","m40","most_use","f55","f65","m65","m60","cloud","f60","f25","wind","X8_9","dust","sunny","X7_8","X11_12","X15_16","temp.sqr","X13_14","X16_17","X14_15"
0,1794.6587,5080.4328,785.5408,3628.0551,0.9,0,6,0,2961.073,769.0316,27,0,735.1167,71,0,715.8101,439.2369,1250.0059,1963.0404,0,759.424,991.5103,262.6909,1254.2711,440.0756,736.8319,782.7916,1276.7585,853.5081,21762.6777,601.3667,491.6903,397.7439,519.8479,0,626.2159,3804.3881,2,0,26,0,0,0,0,0.81,0,0,0
0,1809.4657,5075.7357,783.53,3588.6435,1.1,0,571,0,2973.1341,748.2392,65,0,738.5216,72,0,735.8064,442.1784,1210.6407,1970.5508,0,754.4318,976.6481,290.9573,1257.9717,430.0014,745.6888,800.6604,1248.3121,854.169,21746.1409,620.5482,483.2603,389.8906,528.6605,0,638.5504,3822.3273,2.2,0,20,1,0,0,0,1.21,0,0,0
0,1758.1528,5033.9025,767.8854,3534.8597,0.8,0,799,0,2961.2773,787.0887,178,0,745.6495,73,0,751.9521,462.8052,1257.1688,1945.7994,0,774.0716,1017.959,269.3778,1266.8869,458.5282,805.1978,838.5493,1276.9855,832.3448,21576.6351,634.4911,540.6361,409.4433,531.3463,0,647.5097,3798.771,1.6,0,20,0,0,0,0,0.64,0,0,0
1,1789.9608,4886.9572,750.7697,3418.8869,0.3,0,2345,0,2889.457,939.9276,381,0,831.0473,75,0,811.2379,471.1397,1304.84,1953.4669,0,860.9109,1105.449,296.9212,1353.825,443.9724,849.3783,798.8015,1352.5078,1016.0601,21333.5839,721.0377,511.9141,430.3854,552.214,0,671.4222,3688.5223,1.9,0,20,0,1,0,0,0.09,0,0,0
0,1638.7114,4628.2677,715.2275,3008.6151,0.7,0,4336,0,2774.6456,1021.5957,730,0,875.5469,77,0,881.7138,505.3969,1355.0436,1781.0994,1,933.2104,1136.3475,291.1659,1372.4376,481.2108,911.5262,946.8083,1278.7162,1076.2899,19747.5051,783.1946,591.3958,491.5576,631.8705,7,745.0658,3265.0121,1.7,1,25,0,0,0,0,0.49,0,0,0
5,1627.6503,4315.3798,751.6951,2786.7004,2.2,0,2635,1,2769.8638,1046.4861,518,0,916.1415,72,0,981.8675,482.4617,1312.3888,1674.3393,0,1023.423,1163.6122,277.2324,1359.9694,428.2748,1012.5019,991.3549,1309.2299,1054.1126,18842.4456,900.7298,581.7651,519.9604,683.8515,9,768.5214,2999.3127,2.3,0,37,1,0,0,0,4.84,0,0,0
1,1678.7808,4197.3973,740.3522,2744.5618,3.6,1,1517,0,2763.2907,1028.2251,334,0,944.8233,67,0,1034.322,545.7231,1374.1635,1781.2727,0,1092.2527,1223.5296,316.2158,1402.1792,418.7053,1041.5519,932.0262,1290.0035,1158.002,18897.2959,941.383,602.3712,508.3815,739.1468,9,763.998,3039.8099,1,0,26,0,0,0,0,12.96,0,0,0
2,1636.5099,4356.9441,810.5939,2727.7891,5,0,1479,0,2787.9739,1014.0778,330,0,962.1038,62,0,1047.4565,546.2663,1375.9271,1717.7323,1,1127.0514,1131.366,338.6892,1419.0903,456.8633,982.9033,949.4691,1347.6383,1096.8536,19014.1381,932.588,586.4636,531.1926,682.9934,9,719.0142,3020.4602,1.9,0,24,1,0,1,0,25,0,0,0
1,1672.7709,4489.9632,1001.9329,2783.3251,6.9,0,1587,0,2906.1695,1077.6153,375,0,965.4644,53,0,1007.1815,649.3616,1348.1026,1728.4652,2,1134.8107,1252.8474,398.5198,1416.0936,475.0445,997.264,930.737,1453.7184,1153.4032,19479.2014,1010.8289,629.5716,441.6346,736.9034,8,742.5469,3028.6955,1.9,0,35,1,0,0,0,47.61,0,0,0
2,1726.5844,4602.1179,1159.3486,2787.0331,8,0,1658,0,3005.2783,1207.2084,434,0,1083.167,44,0,1091.9239,722.3165,1436.1013,1853.6463,0,1171.0553,1231.3805,509.6168,1444.9276,527.2072,1027.822,990.7425,1504.5859,1217.5158,20022.4688,1007.1083,669.6883,511.133,744.1327,9,798.37,3098.2953,3.5,0,47,1,0,0,0,64,1,0,0
1,1780.2305,4701.8678,1273.3984,2796.3113,7.9,0,1867,0,3122.8991,1175.0932,415,0,1064.6596,44,0,1087.7433,817.2095,1511.4731,1777.0528,0,1171.7776,1297.5817,562.845,1428.9793,474.1685,1059.2835,988.0707,1467.357,1177.3967,20227.6285,953.3819,687.4647,536.6133,752.7983,10,808.6555,3152.9307,4.6,0,69,1,0,0,0,62.41,0,0,1
0,1827.4673,4831.2622,1430.1947,2896.643,7.4,0,2219,0,3131.732,1174.9619,611,0,1066.2227,46,0,1074.384,941.5682,1545.728,1804.56,1,1118.6195,1266.9763,440.1251,1459.5607,591.6378,1055.9843,1083.8988,1459.2823,1162.2241,20635.0282,1010.1232,685.098,567.8538,726.3594,10,842.0483,3224.5207,4.9,0,96,1,0,0,1,54.76,0,0,0
0,1783.3021,5036.192,1645.08,2960.1023,4.2,0,2731,0,3418.8941,1125.1424,593,0,1085.8281,84,0,1040.14,1103.379,1475.1768,1815.3384,1,1130.1888,1282.9165,441.1135,1508.5971,495.0081,1016.093,1040.7912,1383.5704,1174.2206,21104.1965,950.5025,654.0848,509.4649,726.9224,10,735.9825,3198.2001,4.7,0,100,1,0,0,0,17.64,0,1,0
0,1833.7823,5267.3266,1908.2883,3053.2985,3.4,0,3510,0,3741.4742,1078.3718,668,0,1011.3013,89,0,965.9904,1297.6171,1408.8425,1818.6494,0,1058.8889,1279.1895,483.871,1534.3228,526.47,1024.8727,999.6955,1396.1997,1177.9896,21974.6574,968.1344,673.1589,484.9161,736.8902,10,760.9066,3329.6039,3.5,0,112,1,0,0,0,11.56,0,0,0
0,2239.1001,5911.6751,1999.4674,3682.3454,2.7,0,4047,0,4009.309,1098.5913,901,0,1072.1764,91,1.7,1066.1455,1475.2095,1416.3002,2265.1584,0,1133.479,1408.169,548.6197,1707.6018,558.5621,929.814,987.1058,1563.5494,1224.6082,25447.2394,919.467,676.9129,517.1691,725.6379,10,773.2874,4068.5002,3.9,0,95,0,0,0,0,7.29,0,0,0
1,2270.8048,6182.562,1997.2267,3903.1751,2.1,0,2717,0,4052.5349,938.2228,769,0,984.5876,85,0,992.3231,1453.9908,1369.1574,2204.6916,1,1023.3515,1303.9139,523.0717,1683.8738,518.1072,925.138,972.9995,1467.5784,1201.6735,26007.8,821.2269,640.287,480.6527,683.9162,8,731.8107,4242.5794,3.5,0,57,1,0,0,0,4.41,0,0,0
0,2101.1185,5850.1168,1664.3644,3801.7977,0.8,0,3506,0,3767.7735,951.2555,654,0,989.0292,78,0,905.435,1265.345,1397.6503,2146.6432,0,939.9656,1201.5338,471.6703,1585.5974,516.5446,893.9108,933.8593,1390.3109,1070.119,24729.9685,858.3804,634.3686,433.2596,634.0107,9,714.1895,4086.6105,3.3,0,49,0,0,0,0,0.64,0,0,0
0,2102.1806,5192.6697,1008.6273,3587.8409,0.4,0,3793,0,3285.5017,893.3019,757,0,971.2672,77,0,880.8469,740.4434,1331.1781,2028.8293,0,906.4316,1124.4155,410.0603,1517.3892,481.057,856.5342,923.0631,1374.6276,1014.6393,23089.9575,762.3527,624.1674,444.9192,607.2308,8,721.7508,4000.9185,3.2,0,69,0,0,0,0,0.16,0,0,0
0,2026.7348,5103.5301,846.285,3609.6704,0.1,0,1156,0,3055.0885,844.0768,386,0,930.4205,73,0,792.1954,570.0339,1283.3224,2037.1019,1,878.401,1096.6911,401.4682,1475.9419,516.7775,827.0111,897.1139,1347.1395,963.6624,22585.4196,752.7356,598.5467,465.5136,624.3813,7,697.558,3930.2125,3.4,0,60,0,0,0,0,0.01,0,0,0
0,1838.0749,5051.6276,746.7438,3541.6003,-0.6,0,268,0,2910.7982,734.3383,145,0,772.6556,65,0,694.6636,485.1813,1224.1982,1965.3055,2,754.1135,989.6359,358.0996,1376.6638,438.4598,747.4476,792.3657,1230.2189,887.4675,21726.2405,619.6621,536.5905,402.0156,576.3286,8,650.603,3811.9513,4.5,0,61,0,0,0,0,0.36,0,0,0
0,1854.8111,5138.5882,763.8113,3561.6706,-1.3,0,0,0,2878.5762,731.2971,76,0,758.1199,66,0,694.3653,474.9916,1218.0188,1994.5258,0,734.7787,1003.4872,342.9239,1348.9697,445.2648,738.4725,788.4478,1269.7878,904.9276,21895.0636,634.2971,539.339,410.5692,558.0666,8,649.7974,3848.1342,4.2,0,60,0,0,0,0,1.69,0,0,0
0,1826.4475,5170.4597,771.1156,3585.808,-1.7,0,0,0,2922.2059,732.3392,25,0,743.8198,62,0,708.5854,512.6983,1215.8018,2010.6131,0,768.182,1007.5394,349.1219,1337.0275,452.2024,724.6025,834.8486,1280.046,901.552,21960.4032,650.9833,538.2994,407.4072,574.938,9,653.4568,3827.7955,4,0,32,0,0,0,0,2.89,0,0,0
0,1835.1723,5175.6429,797.4673,3555.2724,-2,0,0,0,2918.59,720.604,16,0,745.455,64,0,699.756,501.353,1247.1179,1997.3703,0,779.4159,990.3893,347.7154,1312.8622,440.6953,715.9717,793.9307,1316.8608,914.4655,21978.6406,647.3697,555.4871,406.7338,554.3979,9,638.355,3866.8697,3.4,0,33.5,0,0,0,0,4,0,0,0
0,1809.8541,5194.4711,754.7708,3541.4711,-2.5,0,0,0,2953.7029,734.2974,14,0,740.8922,66,0,709.8487,471.5856,1231.1634,1988.1967,0,773.9156,983.4572,343.106,1291.8168,429.1973,722.0287,773.8447,1286.6388,900.26,21943.528,653.6843,542.7724,404.9911,549.7275,9,620.3335,3877.3765,4,0,35.5,0,0,0,0,6.25,0,0,0
0,1823.5648,5211.7745,748.2302,3545.3844,-3.1,0,8,0,2977.3337,750.9079,30,0,743.3231,67,0,705.2617,452.9676,1238.0541,1983.7012,0,759.8134,1008.5849,347.9112,1288.5746,441.0737,736.315,810.5321,1277.3376,881.7311,21961.829,665.4319,553.9718,397.2695,554.8814,9,619.672,3854.1582,4.1,0,38,0,0,0,0,9.61,0,0,0
0,1823.1076,5196.2916,759.0008,3520.5711,-4,0,572,0,2981.1027,718.3007,85,0,749.5693,68,0,711.2577,481.8648,1250.5118,2016.957,0,754.5775,1001.5341,343.586,1262.5784,447.7725,774.629,820.4685,1277.4253,873.8752,21958.5775,670.489,525.1049,407.6014,548.9352,9,633.7152,3880.5438,3.9,0,40.5,0,0,0,0,16,0,0,0
1,1815.1803,5147.2174,733.9223,3510.2183,-4.8,0,832,0,2905.2384,773.5608,186,0,781.1497,71,0,722.9023,472.8212,1255.9428,1982.0311,0,801.9474,1023.9938,351.1675,1304.2612,459.6287,797.9439,844.5088,1312.1756,885.2582,21828.4138,724.2299,570.3965,418.0733,589.1455,9,646.0787,3852.0915,3.5,0,42,0,0,0,0,23.04,0,0,0
0,1857.2262,4958.4814,716.5314,3403.1762,-5.7,0,2337,0,2845.9477,915.1778,397,0,866.9483,70,0,791.5316,462.8785,1281.1089,1935.3831,0,848.1397,1153.7264,344.6382,1426.4503,451.287,950.6534,868.1584,1363.8098,1032.0066,21531.2823,848.6331,578.8419,489.1325,642.9842,8,716.9118,3740.8076,3.7,0,37.5,0,1,0,0,32.49,0,0,0
0,1729.5072,4572.9733,736.2688,2923.2077,-6.1,0,4480,0,2718.2997,965.1064,763,0,899.2062,70,0,892.9239,471.9551,1397.7412,1816.7928,0,1012.419,1212.6632,358.5137,1391.7242,472.0445,937.9937,940.8905,1316.8354,1095.3317,19859.2343,873.571,608.1749,490.9792,680.2003,8,815.4792,3389.894,3.9,1,32,0,0,0,0,37.21,0,0,0
2,1724.2596,4214.2789,756.4674,2794.257,-6,0,2576,1,2674.153,1019.6846,500,0,938.19,71,0,1004.7298,542.8211,1458.3394,1711.0122,3,1025.1052,1202.595,367.3043,1414.6498,463.9205,1025.9047,954.4852,1372.3063,1178.9982,19049.2175,937.0233,664.4067,533.3344,696.8583,8,793.0149,3144.3007,3.1,0,33,0,0,0,0,36,0,0,0
1,1718.5887,4165.1029,742.2533,2768.4639,-5.7,1,1504,0,2740.9336,1079.1025,376,0,977.1428,65,0,1031.5194,523.4615,1401.02,1793.7138,1,1074.1122,1316.5365,346.9534,1462.8672,483.3442,1105.2778,1017.2982,1499.2119,1234.2065,19116.4594,1027.9256,634.2909,583.731,735.7021,7,822.3101,2967.5774,4.3,0,34.5,0,0,0,0,32.49,0,0,0
1,1706.427,4147.5705,789.2074,2793.7074,-4.2,0,1380,0,2746.4356,1000.4057,387,0,992.822,59,0,1069.5344,615.6488,1426.5376,1736.8982,0,1160.0912,1252.6611,382.7869,1426.2396,501.0627,1040.9696,998.4843,1487.031,1118.2936,19061.1264,1040.3695,623.5694,514.1354,713.9956,7,792.7094,3016.8171,3.8,0,32,0,0,1,0,17.64,0,0,0
0,1732.21,4408.8526,1029.5322,2760.6609,-3,0,1562,0,2827.0708,1097.6398,356,0,1020.5031,56,0,1140.4339,641.4838,1492.8512,1729.9702,0,1141.0104,1225.8303,382.0179,1476.8187,487.6277,1050.8644,1014.4182,1491.1247,1211.6539,19486.9766,1029.3316,661.6052,533.4441,686.5804,8,819.5884,3060.2687,3,0,37.5,0,0,0,0,9,0,0,0
1,1850.9519,4510.1215,1129.9941,2721.8992,-3.3,0,1649,0,2853.3481,1166.8403,420,0,1091.5647,53,0,1076.6231,750.2142,1395.9625,1733.31,0,1211.7594,1254.211,407.8901,1456.8272,471.6328,1099.4487,1036.4935,1508.0324,1156.9933,19800.175,1021.8978,682.8996,578.1253,755.4697,8,847.2398,3165.6847,4.1,0,38,0,0,0,0,10.89,1,0,0
0,1821.8599,4558.4675,1302.4412,2790.4693,-2.7,0,1796,0,2834.5784,1216.777,452,0,1087.0575,49,0,1129.3646,872.3183,1490.6114,1786.0419,3,1165.4902,1234.9111,494.5786,1458.3034,508.1679,1090.2427,1005.9094,1595.3722,1162.7891,19998.8388,1087.2902,712.0779,596.2203,770.8996,7,848.4139,3153.7462,4.3,0,28.5,0,0,0,0,7.29,0,0,1
0,1824.8405,4684.5294,1331.1438,2827.5063,-3.3,0,2129,0,3054.7615,1204.4779,546,0,1093.1085,51,0,1164.1652,888.4964,1469.1036,1779.5888,1,1098.425,1221.5518,459.9353,1526.7998,476.4849,1071.8491,1022.8142,1598.5242,1242.8616,20464.4995,984.5878,692.9058,558.0783,743.6286,7,867.6236,3167.949,3.8,0,24.5,0,0,0,1,10.89,0,0,0
0,1796.2286,4893.2254,1529.2657,2995.2334,-3.2,0,2625,0,3202.7952,1199.9039,570,0,1020.3333,56,0,1092.3784,1127.4538,1413.432,1791.6241,0,1009.6471,1177.7563,520.2226,1539.6264,503.7134,983.8373,1009.2987,1517.2783,1278.1108,21005.9146,1001.5415,642.658,532.7482,718.827,6,786.8618,3269.9032,2.5,0,25,0,0,0,0,10.24,0,1,0
0,1963.8414,5283.9687,1599.9351,3128.1315,-3.2,0,3518,0,3422.3417,1134.4027,673,0,1020.1847,52,0,1047.9287,1391.8704,1334.7633,1870.4906,1,1028.5096,1251.3437,425.8869,1650.199,523.3651,1006.7212,999.5029,1548.3385,1308.4221,22244.4677,906.0694,625.301,512.9676,678.3493,7,778.6621,3377.1563,3.5,0,28.5,0,0,0,0,10.24,0,0,0
1,2099.6682,6026.069,1730.3707,3643.3433,-3.8,0,3844,0,3786.2025,1115.4187,931,0,1028.6576,47,0,1021.5773,1474.3784,1379.802,2209.9294,3,1012.6614,1365.8639,528.6509,1785.3574,495.8804,1101.309,983.7436,1526.2997,1246.1505,25127.0862,848.6378,674.522,524.275,669.5309,4,787.187,4050.2167,3.7,0,31.5,0,0,0,0,14.44,0,0,0
0,2126.2505,6154.0539,1648.9141,3964.8454,-4.8,0,2617,0,3959.03,1032.8949,775,0,940.9245,45,0,963.0183,1413.3763,1292.1017,2199.6781,3,931.9639,1274.2051,426.5116,1693.8657,452.1747,1013.5605,940.6348,1457.39,1233.3866,25795.9372,893.1637,642.2892,481.4282,680.7489,0,736.0265,4240.8236,4,0,31,0,0,0,0,23.04,0,0,0
0,2074.727,5894.7288,1423.0468,3869.335,-5.7,0,3337,0,3764.3843,939.9362,587,0,912.6378,45,0,877.4963,1227.9304,1259.9325,2132.388,2,939.9637,1146.1085,487.6347,1554.1041,450.6272,989.5248,938.0026,1401.9044,1144.1828,24873.0141,828.5826,650.9797,473.2419,670.8931,0,689.5721,4181.4425,4.3,0,27.5,0,0,0,0,32.49,0,0,0
0,2048.5972,5200.0312,1008.75,3558.7111,-6.5,0,3960,0,3151.3814,907.1578,830,0,881.7765,46,0,859.385,831.7973,1257.1543,2043.5576,0,871.9374,1141.7602,469.2545,1531.7383,498.7763,922.1573,914.7482,1361.2652,1056.4405,22814.7448,776.1646,615.5799,518.5189,629.4993,0,706.1315,3919.4628,2.8,0,25,0,0,0,0,42.25,0,0,0
0,2019.5067,5112.379,751.2015,3541.3337,-7,0,1037,0,3008.1216,828.9016,374,0,919.045,46,0,830.8781,635.5926,1197.7758,1999.6672,0,841.607,1102.3111,449.8361,1402.4515,472.161,849.9867,896.3876,1321.5635,1044.2321,22324.5541,735.8966,604.3821,455.4868,621.4771,0,669.5218,3919.5309,3.1,0,26,0,0,0,0,49,0,0,0
0,1859.0456,5150.4577,773.7601,3485.0882,-7.6,0,277,0,2931.6329,711.2069,135,0,743.2931,54,0,698.054,499.3465,1215.3187,1991.6333,1,797.2576,1029.9022,342.4266,1319.2803,438.1834,739.9477,827.7029,1202.5561,894.342,21757.2957,620.9352,549.1007,416.6237,531.493,0,655.9881,3817.6016,3.5,0,30.5,0,0,0,0,57.76,0,0,0
0,1863.6305,5209.7854,770.1334,3565.1688,-7.7,0,1,0,3022.251,714.8166,62,0,758.1131,56,0,745.2473,498.9003,1203.3348,2008.0614,0,782.3651,1017.5006,339.1062,1314.3292,433.6858,783.6155,827.4689,1232.5251,912.7208,22053.7122,615.717,547.119,418.6781,515.0015,0,649.8926,3837.9608,3.7,0,30.5,0,0,0,0,59.29,0,0,0
0,1897.2913,5148.389,760.0104,3580.2897,-8,0,0,0,3030.4445,711.8735,11,0,749.1078,59,0,724.6769,484.4323,1196.0512,1990.3986,0,801.2202,1043.5086,329.152,1296.2841,442.8172,772.21,832.3759,1245.2946,900.9166,22026.0301,606.5419,542.1225,399.269,504.7876,0,646.0449,3837.6383,2.8,0,32,0,0,0,0,64,0,0,0
0,1893.3521,5163.03,731.9615,3579.4637,-8.1,0,0,0,2986.0373,713.9459,20,0,749.8978,59,0,753.8372,477.1765,1226.5896,2006.6014,0,783.7291,1041.3167,322.4892,1304.1358,433.5095,768.7571,826.1903,1248.9049,897.7798,22050.3275,594.4248,529.4544,395.2427,498.7265,0,636.2339,3868.8023,2.7,0,29,0,0,0,0,65.61,0,0,0
0,1875.3779,5192.7978,749.9901,3591.8877,-8.2,0,0,0,2984.3976,709.4126,20,0,751.1149,61,0,752.6447,471.1201,1225.3394,2007.9571,0,796.6767,1017.1436,332.7973,1291.7811,423.5617,755.8008,814.0295,1252.1677,907.1544,22067.4234,623.5318,540.9405,393.9717,519.2692,0,648.0522,3871.0565,2.5,0,20,0,0,0,0,67.24,0,0,0
0,1909.5809,5201.2085,715.5209,3628.3066,-8.2,0,6,0,2981.944,711.7633,31,0,747.587,63,0,741.8752,441.4408,1239.3016,2036.6568,0,786.8845,1060.5936,326.8681,1300.633,422.272,749.0879,817.4247,1253.466,903.9377,22194.4108,647.4269,533.4841,409.9943,532.0305,1,643.3292,3882.615,3.3,0,31,0,0,0,0,67.24,0,0,0
0,1924.2634,5177.5595,716.5222,3595.1307,-8.2,0,507,0,2982.276,675.6521,86,0,752.7623,64,0,737.4038,458.3858,1303.0836,2041.063,0,808.0579,1047.3432,332.7823,1265.913,443.1931,751.8725,864.3359,1261.2699,874.982,22154.651,666.5655,502.9044,410.2998,528.4154,2,652.4177,3907.1755,3.3,0,33,0,0,0,0,67.24,0,0,0
0,1870.0313,5121.2767,717.485,3540.5866,-8.4,0,786,0,2903.0106,756.6488,188,0,752.7009,64,0,770.3505,473.9299,1246.6346,2065.9698,0,827.9888,1088.9285,325.8874,1305.1921,409.6046,753.2937,898.9413,1269.4038,884.8565,21939.1995,702.1948,539.5916,414.7382,580.6522,2,646.8691,3863.7286,2.7,0,34,0,0,0,0,70.56,0,0,0
0,1891.1781,4993.2542,742.2794,3480.8516,-8.6,0,2339,0,2900.1024,860.0331,371,0,833.7151,62,0,826.788,481.1091,1385.9394,1992.9259,0,899.0235,1188.5916,342.2414,1410.78,426.7756,855.3481,886.2523,1360.086,1005.96,21774.2913,788.1576,555.2055,409.9729,606.8281,6,718.05,3745.1131,2.7,0,37,0,1,0,0,73.96,0,0,0
0,1707.3525,4635.6382,749.4602,2964.703,-8.9,0,4383,0,2782.2637,980.7619,735,0,907.2305,59,0,1029.097,497.1229,1459.3803,1924.6274,0,946.0556,1193.1433,339.8308,1445.1921,482.3417,881.3444,985.6895,1403.1732,1074.8978,20198.9393,827.1996,586.6919,494.0877,685.5567,1,778.6904,3335.9892,4.6,1,39,0,0,0,0,79.21,0,0,0
1,1650.0554,4300.6742,738.586,2747.0504,-8.4,0,2605,1,2797.0462,1059.3583,544,0,976.8268,61,0,1105.0469,524.38,1521.1973,1766.7683,0,985.5344,1297.3953,332.1053,1370.6835,585.3295,1007.1185,1041.8938,1370.5255,1074.6237,19056.0788,891.0855,608.5891,535.3826,698.4498,1,752.6112,3053.2753,2.8,0,42,0,0,0,0,70.56,0,0,0
1,1682.0001,4273.075,757.7213,2765.992,-7.6,1,1492,0,2750.0516,1070.9791,332,0,1030.4031,51,0,1133.9478,558.817,1484.4982,1806.1666,1,1042.154,1321.3927,352.64,1407.8105,579.3702,1017.1151,1028.1499,1463.2647,1186.806,19155.2559,1016.7724,612.718,533.6708,768.6191,1,784.6098,3006.8954,4.4,0,42,0,0,0,0,57.76,0,0,0
0,1697.1287,4203.3408,876.0552,2724.7403,-6.8,0,1291,0,2838.2274,990.2598,314,0,980.0818,44,0,1133.0378,671.1922,1483.6633,1732.9507,0,999.414,1227.7552,406.1276,1406.3273,560.1222,990.6196,1068.3336,1449.4242,1105.5703,19150.6017,989.5074,597.7392,512.8434,725.9909,1,777.4395,3098.4623,3.9,0,33,0,0,1,0,46.24,0,0,0
1,1709.329,4344.5681,1102.5926,2777.922,-5.7,0,1550,0,2952.6681,1037.2641,414,0,1019.9257,41,0,1092.6186,751.3313,1416.4583,1782.283,0,1114.1984,1302.6645,419.5264,1485.6464,559.2675,996.6093,1024.8427,1442.1072,1190.535,19655.8669,969.8654,603.1018,534.6843,691.7218,1,761.9844,3161.3431,3.6,0,31,0,0,0,0,32.49,0,0,0
0,1687.2857,4416.4509,1246.0805,2793.2836,-5.2,0,1662,0,3160.4649,1052.9787,397,0,1078.8867,37,0,1167.9038,783.3618,1397.196,1805.8781,2,1122.8521,1351.0075,459.8318,1509.7539,621.7241,992.7621,1125.3427,1461.7089,1209.5739,19915.5052,1054.017,623.8111,544.2673,727.904,1,777.5649,3080.6792,4.8,0,35,0,0,0,0,27.04,1,0,0
0,1717.0121,4542.3474,1430.2617,2829.8572,-5.2,0,1673,0,3151.6059,1095.6146,439,0,1052.5996,33,0,1157.4564,869.301,1496.9179,1839.3561,0,1060.4248,1270.8129,463.6419,1466.2216,598.2062,1037.6318,1076.6713,1485.5166,1203.1431,20132.9718,1123.9201,627.6242,527.8455,734.4619,1,796.7715,3101.0549,6.1,0,34,0,0,0,0,27.04,0,0,1
0,1713.955,4682.6801,1591.7985,2915.4595,-4.5,0,1980,0,3283.0297,1107.5597,549,0,1014.101,36,0,1147.7758,946.9497,1390.8601,1831.6709,1,1079.8456,1254.6137,426.3073,1441.1377,568.892,1009.2729,1020.5669,1425.9549,1186.7286,20464.174,1033.3394,631.3822,546.3688,767.557,2,785.7236,3170.2862,3.5,0,30,0,0,0,1,20.25,0,0,0
2,1667.5965,4938.0546,1720.6557,2992.5287,-4.8,0,2443,0,3394.9485,1069.3634,574,0,1013.6077,38,0,1150.7221,1074.7487,1342.6024,1857.7049,0,1013.1081,1267.2528,398.443,1479.9081,597.3761,994.2933,1041.323,1480.4041,1180.9294,21022.4983,1016.0773,625.1808,540.7897,716.8245,3,729.1055,3211.3529,4.9,0,45,0,0,0,0,23.04,0,1,0
1,1837.1941,5250.9854,1967.4552,3114.1666,-5,0,3381,0,3611.0776,959.1736,661,0,965.8671,37,0,1045.9976,1283.4492,1335.567,1839.6864,2,1009.6996,1298.5613,436.0644,1617.1731,542.1657,1009.5274,1023.8997,1383.5937,1206.6071,22006.7665,1011.0555,620.601,490.2809,694.0991,2,740.6537,3352.8896,3.6,0,31,0,0,0,0,25,0,0,0
2,2040.2289,5716.2238,2025.3722,3766.1108,-5.8,0,3846,0,3965.3768,1015.2819,905,0,1000.6046,39,0,1123.9533,1395.8469,1412.1059,2135.6363,0,995.0201,1288.913,430.3198,1761.8055,520.1397,1000.4937,1065.3413,1538.9567,1313.7119,25118.3909,960.179,641.0401,519.3148,677.537,1,759.5447,4194.0521,4.4,0,26,0,0,0,0,33.64,0,0,0
1,2126.0077,5950.9151,1947.6108,3874.5545,-6.4,0,2531,0,4066.132,923.9498,703,0,965.6251,42,0,1058.9678,1382.9545,1394.7862,2176.8519,3,959.7139,1179.5892,523.5288,1659.7458,472.3866,947.3939,986.5157,1526.7211,1167.3123,25660.5653,922.7852,605.0905,493.1969,650.0107,0,731.5825,4279.6372,3.9,0,23,0,0,0,0,40.96,0,0,0
0,2102.176,5727.9094,1592.6436,3866.0749,-7.2,0,3401,0,3783.7716,910.4032,597,0,914.6035,44,0,962.0943,1063.6277,1357.5822,2129.6245,2,919.8364,1216.0796,510.5528,1540.2783,507.2812,907.419,914.9237,1423.3983,1098.0441,24730.682,876.0053,608.3295,504.5965,632.2846,0,710.9052,4157.449,4.2,0,27,0,0,0,0,51.84,0,0,0
0,2012.5949,5219.1442,948.9578,3600.9071,-8.1,0,4099,0,3119.1571,859.3531,801,0,919.9039,47,0,886.1236,690.7112,1298.5543,2020.5711,0,869.7357,1155.3614,406.7276,1430.7106,510.6923,838.7573,957.2542,1410.6184,1048.0243,22798.8087,829.0988,590.1042,500.7322,586.6741,0,712.3237,3985.1053,4.8,0,30,0,0,0,0,65.61,0,0,0
0,1946.8088,5088.4504,851.5251,3539.0845,-8.9,0,1126,0,3045.8647,827.397,385,0,885.4448,52,0,877.9911,587.8769,1250.6697,2032.0076,1,874.9586,1087.9446,397.8499,1387.2328,488.6601,806.7102,928.1787,1364.8492,1003.5457,22345.1817,768.7425,607.9531,474.54,607.6801,0,688.3229,3940.8837,3.6,0,33,0,0,0,0,79.21,0,0,0
0,1832.7456,5189.2133,802.2433,3580.8878,-9.4,0,241,0,2917.3147,729.8312,161,0,740.4056,52,0,709.8183,480.8461,1206.6362,1997.5235,0,788.1841,1020.8769,349.6866,1221.4542,407.9617,754.8459,834.4003,1250.9074,912.4193,21790.358,666.3771,538.1616,449.5222,547.5559,0,669.6432,3800.3115,2.3,0,29,0,0,0,0,88.36,0,0,0
0,1819.884,5133.2181,798.8736,3610.9061,-9.6,0,0,0,3006.2991,712.4658,73,0,736.7251,54,0,738.3005,503.3737,1172.8151,2003.7626,0,781.8996,1026.704,348.8696,1248.3652,402.6016,734.5385,818.7386,1288.8335,918.5715,21901.823,648.3366,540.7154,430.515,525.4601,0,649.7586,3790.5544,2.9,0,26,0,0,0,0,92.16,0,0,0
