"y","past_rent","station_dist","bus_passenger","temp","m60","X18_19","f30","wet","m20","f25","f65","m35","sub_passenger","m5","m0","f40","m55","f60","m25","dust","f0","m45","m65","station_type","f55","m30","m50","f15","m70","wind","f70","f35","f45","f50","f20","m40","X9_10","m10","semester","X19_20","weekend","most_use","X10_11","f10","cloud","X17_18","X8_9","X7_8","rain","X22_23"
22,15,76,240,25.7,846.5869,0,1230.4177,53,1515.7363,1909.6794,641.8776,1302.9735,608,955.8878,857.0101,1085.7693,1121.4528,903.5588,1679.1386,41,1203.9963,962.4807,567.1833,1,1202.9079,1175.5137,1005.5377,1320.0739,892.01,3.2,1463.4922,1219.5977,853.0203,937.1315,2358.4056,1012.6714,0,359.6076,1,0,1,12391.4625,0,588.7804,0,0,0,0,0,0
2,3,61,288,27.2,471.9692,0,535.3864,59,273.6082,420.7789,498.5894,554.0381,482,135.3223,316.7889,521.7504,542.7326,535.4876,467.8988,27,325.229,539.8524,279.3447,1,667.703,464.6715,524.1117,189.9203,696.3529,5,1180.0343,596.7153,605.7595,591.98,419.2399,546.618,0,156.6478,1,0,0,3732.3371,0,157.8221,10,0,0,0,0,0
0,0,410,127,4.8,867.2049,0,905.1445,52,999.7269,1017.7016,676.5659,1163.6405,279,1640.0443,1627.8024,2020.6233,1238.2736,956.8661,830.0506,19,1928.9281,1776.4495,665.6433,0,1429.7798,710.3771,1540.4396,1537.1822,1230.8313,2.6,1604.5573,1551.8041,2194.2303,1557.9199,1338.9531,1480.5947,0,1376.0995,0,0,0,8517.3984,0,1615.7746,9,0,0,0,0,1
0,2,51,394,-0.3,607.8392,0,1997.8602,64,2999.6613,3813.8201,551.7675,1430.8824,1163,588.4559,593.0574,830.2323,878.378,709.5259,3584.9534,36,395.2653,1044.9214,462.3959,0,789.4286,1911.1975,845.5534,853.4455,844.1055,1.7,1245.9505,1370.5761,836.1185,870.5903,5010.7479,946.3896,0,273.7184,0,0,0,22119.6989,0,183.56,3,0,0,0,0,1
0,0,220,649,-1.5,448.144,1,861.5973,31,909.9525,1237.3884,392.9352,906.5071,0,351.299,512.0497,640.1127,638.6085,481.6127,1334.8306,43,310.2597,752.0682,363.9871,1,635.0728,960.505,676.8116,344.9717,576.2565,1.8,1066.711,878.9239,682.8045,568.3442,1303.162,707.5673,0,214.3088,0,0,0,8392.8668,0,152.0104,5,0,0,0,0,0
0,1,41,543,16.5,827.9354,0,991.6717,79,955.0764,1107.814,798.5506,1102.8157,1854,1389.4432,1657.505,1883.9144,1195.6313,998.3683,971.2384,17,1859.5958,1747.0368,644.0052,0,1460.5531,872.1172,1509.3793,1652.348,1344.7701,2.5,1660.3994,1393.9296,2134.0683,1671.0426,1177.4719,1439.3519,0,1401.2104,1,0,0,8572.1349,0,1557.6981,8,0,0,1,0,0
0,0,90,4,23.3,705.0492,0,1229.1787,91,1056.8067,1706.4466,578.7307,1106.1613,0,655.6166,550.8346,1005.5979,857.7361,911.5863,1321.8216,12,475.5368,1033.9766,444.7092,0,1105.8207,1261.7479,820.7133,540.8975,826.8308,1,1318.9221,1145.6933,953.3038,805.2682,1356.1464,909.1242,0,335.9342,0,0,0,10184.0025,0,275.066,8,0,0,0,0,0
5,10,88,388,16,424.8419,0,1062.8388,33,739.476,1306.7985,436.0279,1057.4723,1885,328.6784,842.3389,942.198,550.4973,540.5534,996.8169,75,1091.4146,819.3893,324.8783,0,718.633,934.1623,562.1157,500.8365,626.1496,3.6,1150.7183,1374.7614,763.976,549.2588,1049.8361,966.0143,0,280.7797,1,0,1,8522.1623,0,390.2259,0,1,0,0,0,0
2,2,611,530,6.8,753.086,0,1755.8015,28,3187.3515,3146.4671,653.271,1556.7368,2132,978.0979,475.4876,1106.3705,1111.5693,849.4176,2885.7709,54,476.4259,1240.6169,544.0141,0,1039.1649,1742.7962,1135.8884,1460.8245,1021.6501,1.8,1420.1968,1544.7204,1157.8063,1054.1391,4643.0538,1304.1438,0,219.4553,0,0,0,20462.6982,0,221.2511,9,0,0,0,0,0
0,2,10,17,28.3,268.1443,0,844.2122,84,469.9211,965.7046,286.6955,666.942,0,169.7809,442.9425,510.0681,371.3169,326.9185,724.7432,26,341.743,435.655,172.7181,0,418.4295,749.1276,398.317,232.7627,404.9593,3.1,686.7796,689.4723,390.1541,359.79,684.4566,500.163,0,147.6474,0,0,0,5794.5796,0,122.1872,10,0,0,0,0,0
5,2,40,316,20.9,416.1083,0,954.853,74,1285.0582,1379.3598,385.1333,992.0246,0,473.1866,434.6473,614.1038,538.8579,496.1291,1444.34,23,381.6902,630.2384,341.5789,0,509.6852,983.9068,588.9109,567.1663,547.3475,1,946.8616,876.5733,587.0172,499.1209,1682.8339,675.0904,1,181.9136,1,0,1,9598.9496,0,187.0075,9,0,0,0,0,0
5,4,67,494,5.6,894.8459,0,1519.5474,55,1468.4299,2077.7599,696.5918,1500.9812,267,567.0196,584.5071,1051.4003,1258.5878,1017.7947,1579.158,26,521.2655,1234.2283,641.4284,0,1141.2396,1261.4244,1113.5659,722.8892,989.831,2.8,1480.9765,1327.3486,1070.4084,963.7856,2245.3433,1151.6154,0,245.2631,1,1,0,12979.9927,0,254.9098,0,0,0,0,0,0
2,0,57,0,7.1,676.6308,0,1384.5943,80,1154.8724,1706.3866,611.4443,1194.7897,0,1104.7818,568.8639,994.4116,892.5879,925.7164,1523.6966,69,531.0542,1113.3718,476.4202,0,1098.3223,1265.2882,841.1472,900.3187,857.6014,2.2,1326.4941,1228.9284,985.4814,958.3752,1676.8372,1005.4175,0,346.9293,1,0,0,11135.3934,0,307.1794,0,0,0,0,0,0
0,0,29,43,21.5,431.5705,0,933.4871,89,498.4025,968.0001,418.5239,752.1138,0,252.5689,625.5348,586.4674,614.0485,637.1851,741.5739,49,476.0262,636.8247,381.4794,1,587.7827,891.0332,526.2734,279.3092,632.311,2.5,974.2379,813.455,608.3778,560.2119,666.68,699.1977,0,220.0495,0,0,1,6264.7456,0,187.395,8,0,0,0,0,0
8,2,52,69,23.2,473.6731,0,889.2127,65,472.6579,949.5717,409.7621,825.6496,0,303.4184,609.9632,630.9717,627.531,619.7264,732.521,11,423.0299,622.5089,328.9536,0,599.2736,824.0646,507.1742,254.4153,613.2882,3.1,891.3432,808.1632,521.1294,505.3173,610.8698,687.0909,0,214.5716,1,0,1,6112.7105,0,166.5319,5,0,0,0,0,0
0,0,60,28,9.3,286.5174,0,933.4633,82,587.9856,965.8803,298.9915,741.0653,0,195.7126,366.1864,514.3656,362.0628,333.1791,746.9941,60,352.4806,440.8374,185.7389,0,455.7954,750.092,442.7012,287.8629,374.6574,0.6,684.2257,757.9111,413.4012,400.8548,767.7363,556.8571,0,122.0621,1,0,0,6251.128,0,126.0264,2,0,0,0,0,0
1,1,220,503,16.3,512.9842,0,855.7393,54,2668.3375,1351.7841,439.5602,929.3002,0,791.5211,448.3546,739.2742,736.8668,563.1685,1630.5,44,297.3834,827.0148,312.3382,1,675.004,934.728,667.3348,886.3408,616.667,2.7,964.4667,906.1821,751.1961,593.5667,2777.1047,770.9297,0,187.6504,1,0,0,12053.6759,0,145.7019,0,0,0,0,0,0
2,2,59,373,-0.2,829.6189,0,1129.8933,38,945.7167,1206.3394,755.4233,1344.8449,1236,962.2279,1287.1611,1353.0437,1016.7243,1131.0719,1109.39,47,1605.5277,1202.7503,601.9633,0,1173.7622,1041.3244,1083.7835,1127.489,1054.5876,3.9,1667.5763,1296.8103,1640.8688,1254.6895,1108.0137,1275.0268,0,700.0767,0,0,0,9182.3327,0,839.1889,2,0,0,0,0,0
0,0,221,358,-9.6,433.3496,0,856.0551,71,438.3175,1063.4024,423.5838,786.6913,0,162.7368,489.1949,604.3255,548.1888,609.1232,739.4378,41,435.3532,538.4758,318.6894,0,567.4685,791.5877,559.4232,245.8652,548.4207,2.2,817.911,794.9444,523.4216,546.2976,652.0618,629.2017,0,172.0883,0,0,0,6122.498,0,171.3834,2,0,0,1,0,0
0,0,71,221,-1.9,506.1196,0,786.9277,55,681.9947,865.4596,654.9031,702.2606,0,555.9554,855.9692,751.1683,575.9004,802.2521,766.7217,42,818.2947,699.1076,403.8992,0,916.6726,661.6816,667.805,621.9097,835.9466,3.2,1188.8285,922.6688,890.2742,800.6666,834.0647,703.8755,0,441.8501,0,0,0,6221.7794,0,434.9555,0,0,0,0,0,0
3,1,60,272,10.9,406.9119,1,977.8787,80,692.0935,1005.9224,352.1369,843.1837,1486,334.8495,542.4053,667.7269,556.1934,505.2286,900.7563,22,712.4165,602.7449,276.0496,0,587.4674,834.3402,539.2513,451.8635,574.7377,1,856.7013,890.0892,609.9171,521.6685,841.1317,629.2907,0,180.8017,1,0,1,6985.3957,0,254.7183,9,0,0,0,0,0
8,10,116,468,23.1,561.7537,0,1974.2593,82,4414.0788,4301.7899,515.3908,1548.6031,1,842.1655,453.4546,806.8121,791.7541,662.7659,4277.0836,41,410.2646,989.0935,368.3402,1,661.7231,2108.9043,784.4498,1254.9392,755.3243,2.2,1107.6663,1285.4309,801.2871,740.0386,6237.8884,987.941,0,209.2863,0,0,1,26148.0383,0,190.5254,8,0,0,0,0,0
5,4,73,148,21.9,429.3272,0,808.176,56,421.7208,888.5064,393.4235,750.0904,0,173.0423,461.2268,521.7819,661.6334,582.8814,803.4699,24,321.6941,580,339.6296,0,608.3791,733.2163,643.3013,178.9518,542.8059,3.1,843.2407,752.7493,576.9764,494.709,541.2918,643.4089,0,162.2497,1,0,0,5699.2209,0,126.6397,0,0,0,0,0,0
0,0,246,482,17.8,868.3318,0,986.5785,80,1081.5837,1139.06,810.814,1020.5419,1995,1564.0188,1720.465,2051.5902,1267.4516,1011.5847,930.7355,19,2016.1009,1731.7282,708.1926,0,1399.6759,951.208,1429.644,1602.1017,1201.3215,0,1747.613,1581.4858,2229.9825,1608.9591,1295.1135,1468.3159,0,1454.4342,1,0,0,8986.3069,0,1688.7957,1,0,0,1,0,0
0,1,100,108,12.8,661.0675,0,963.7336,49,614.2915,956.9938,640.2725,984.4075,0,433.5795,832.1334,893.4314,743.7638,780.2268,869.411,29,679.6491,964.825,510.5917,0,982.3879,902.803,708.2398,518.4675,938.063,1.4,1320.1723,1193.2357,911.1596,768.5931,744.4577,859.0482,0,389.2836,1,0,0,7229.3338,0,295.2211,0,0,0,0,0,0
5,3,69,579,27.4,447.7118,0,913.7042,33,2057.3632,1292.0323,410.326,923.9015,0,662.552,444.1733,736.6695,727.357,546.4624,1424.9121,28,361.0292,918.844,351.5552,0,669.001,944.3229,682.6197,724.8237,607.0635,1,1046.2457,906.7637,648.7119,600.2833,2208.5578,722.8249,0,185.9003,1,0,0,10671.5577,0,176.8852,0,1,0,0,0,0
4,1,61,33,19.3,488.1627,0,731.8068,67,429.6639,700.4691,496.8014,827.8049,13,341.2885,491.1782,528.5234,663.2255,616.8295,647.7845,26,455.272,558.2379,325.4444,1,825.169,689.356,605.9334,299.8928,716.2776,0.6,1142.0703,713.1326,667.7493,642.3799,525.1672,603.7904,0,242.8809,1,0,0,5265.185,0,220.9276,3,0,0,0,0,0
0,0,225,387,29,887.6072,0,1265.6492,73,1132.0503,1449.8694,717.9355,1502.8517,2378,1193.136,1304.2118,1251.8743,1053.8887,1132.027,1317.8959,23,1543.8609,1419.8605,581.7086,0,1334.4849,1284.2064,1287.1453,1117.3248,1089.1815,1.4,1773.0844,1301.5574,1599.7562,1311.785,1170.1692,1455.7964,0,709.3502,0,0,1,10424.2495,0,806.9565,9,0,0,0,0,0
0,1,43,290,20.5,827.6064,0,1220.1232,81,845.3557,1144.3007,712.5731,1452.4701,1437,602.1795,840.521,1187.5478,992.2323,1014.8729,1049.3535,41,1030.0232,1378.0014,561.2736,0,1242.6251,1042.5654,1159.6068,738.017,1094.5754,1.2,1585.7347,1373.1692,1450.8403,1302.4499,974.1476,1187.8183,0,457.1527,1,0,0,9101.4854,0,538.3799,10,0,0,0,0,0
0,0,332,96,12.3,790.2629,0,826.895,82,839.5909,957.3583,689.9316,1002.8838,106,1740.7361,1599.9165,1970.7057,1154.5301,856.0303,797.6079,70,1963.9454,1980.0606,663.0689,0,1347.2003,720.8086,1577.9425,1725.9158,1222.7984,1.3,1444.5461,1509.924,2225.7146,1585.7197,1047.7512,1433.9822,0,1352.5263,1,0,0,7702.8197,0,1645.1073,8,0,0,0,0,0
0,1,21,14,21.1,288.7353,0,928.5374,78,684.8359,970.3033,307.7864,713.9917,0,218.2196,383.0141,573.8966,412.1631,357.3917,753.8142,24,356.0453,476.8141,186.4424,1,496.9808,776.2282,438.5116,302.24,435.9669,1.4,704.7328,735.209,420.0574,396.6226,750.214,528.0324,0,127.6714,1,0,0,6313.1337,0,127.3008,3,0,0,0,0,0
3,1,51,359,21.5,675.0467,0,1767.6312,67,4103.6405,3072.5438,676.4687,1507.3076,1821,1132.4477,738.903,1149.4189,1008.7707,728.1343,2831.8947,51,514.4751,1400.339,459.0719,0,1033.2881,1636.4809,1090.4384,1460.7601,862.0691,6.6,1256.7707,1469.2175,1104.2316,1087.6917,5823.087,1130.7404,0,341.0314,1,0,0,22211.8032,0,238.9211,9,0,0,0,0,0
0,0,42,514,12.9,423.837,0,922.4768,39,1117.9074,1210.2256,385.7004,910.8884,0,473.9864,414.1079,625.1911,626.5694,470.9507,1374.6049,69,325.7214,659.4383,334.0074,0,546.7591,1071.1969,591.6444,399.3795,575.1442,4.4,987.7876,945.8152,660.7141,523.6846,1395.0647,679.2951,0,173.317,1,0,1,8948.1799,0,159.5863,1,0,0,0,0,0
0,3,100,331,24.2,579.8847,0,787.8141,44,786.3094,953.1589,489.8851,819.3943,879,347.2764,723.7708,815.4848,771.6418,701.153,938.2669,67,1264.431,794.3315,369.7355,0,813.7491,794.4314,744.8886,1283.0303,749.1681,2.5,1196.8216,895.1878,936.9487,749.2084,886.2505,845.5093,0,337.0673,1,0,0,6860.8133,0,673.4724,7,0,0,0,0,0
10,12,27,318,4.2,607.3951,0,971.7279,70,771.3675,999.5254,609.2615,1078.6937,0,725.7548,986.1627,1020.8551,772.2549,829.1876,932.3155,29,926.4128,938.8409,463.4661,1,1029.7123,858.9269,851.7549,748.0084,846.1127,2.6,1221.8244,1097.5326,983.1847,946.4847,972.7471,916.4378,0,509.0553,0,0,0,7682.8366,0,492.4244,0,0,0,0,0,0
4,1,221,181,6.7,466.7133,0,621.9988,57,414.7381,603.0197,361.7005,646.4301,0,155.5989,363.8678,535.0455,576.8055,525.6369,548.3592,45,307.2695,614.6885,326.8992,0,602.622,537.4583,541.3215,212.8425,569.0514,1.4,793.5525,586.5126,580.6362,559.6889,442.3171,550.274,0,128.0006,1,0,0,4400.8339,0,120.9613,4,0,0,0,0,0
0,0,71,0,-2.7,689.3132,0,1049.4545,68,720.5558,983.9697,621.6789,1215.7344,0,616.3686,965.9337,1061.5753,859.764,846.1667,886.1144,34,941.0899,1060.4856,482.4227,0,1093.2359,790.7093,935.7895,714.6673,959.3246,1.6,1431.0803,1223.214,980.5709,998.756,942.267,984.0084,0,498.6135,0,0,0,7812.0191,0,500.226,0,0,0,0,0,0
6,4,7,26,24.1,627.5218,0,904.2863,88,794.8623,882.91,584.0797,1092.5564,0,608.6684,904.2087,1009.2513,839.6224,786.8455,959.4024,36,888.0111,945.8198,508.1286,0,1050.1698,714.4037,845.7426,754.4728,950.6557,0.2,1354.9831,1122.4807,952.1459,935.4973,847.0723,910.1444,0,466.7507,0,0,1,7317.9741,0,472.0127,6,0,0,0,0,0
0,0,69,1,25.5,686.9742,0,1036.5029,89,1004.4337,1409.0678,609.0947,1075.303,0,658.2814,500.3003,942.762,859.9794,846.7497,1244.7563,20,416.1762,1021.0068,435.1121,1,1059.2066,1135.9326,798.0334,546.4146,757.2777,0.8,1315.9519,1005.1456,800.0231,797.3282,1126.004,866.25,0,305.1149,0,0,1,9037.1459,0,240.7299,8,0,0,0,0,0
1,3,82,95,9,819.2401,0,830.9027,86,948.3397,937.5728,837.8479,969.6128,269,1378.7263,2062.7939,1768.0937,1056.6243,949.4321,804.475,123.5,2302.9429,1452.9977,680.6114,0,1419.9248,771.5305,1231.4261,1484.0349,1232.6006,3.2,1542.6583,1479.6835,1917.38,1479.0876,1160.7447,1273.7338,0,1743.83,1,0,0,7902.8617,0,1929.0695,9,0,1,0,0,0
1,0,60,296,32,386.9992,0,665.5628,71,688.3127,830.8159,412.1743,735.1817,1523,290.6651,408.8154,560.5733,527.6399,511.5169,758.805,33,443.2116,613.7792,312.7127,0,602.8693,604.469,537.5541,341.5912,658.1163,2.9,872.3202,682.0745,585.1752,511.1431,811.1136,540.6723,0,136.2719,0,0,0,5776.3352,0,158.4664,9,0,0,0,0,0
6,1,82,382,23.7,472.3226,0,589.8427,45,611.7465,617.8118,531.7436,648.0742,645,345.5602,575.3401,839.661,624.8424,654.7168,611.5722,46,1118.5954,741.009,361.7211,0,683.3456,593.4378,525.4943,772.4215,842.4194,2.4,1414.2288,658.2767,882.5601,713.7131,609.7773,619.1024,0,318.0589,1,0,0,4940.5392,0,649.387,1,0,0,0,0,0
9,8,10,400,20,531.2793,0,1071.2895,54,885.1214,1236.9737,478.7174,1109.7118,1387,545.7152,671.2109,867.4541,713.8854,639.4015,1099.5798,66,588.9742,986.0965,365.9082,0,817.4638,1132.4505,770.4819,655.7059,733.5353,1.7,1197.675,1174.1649,863.3136,856.6231,912.612,801.3387,0,312.5894,1,0,1,8621.9036,0,313.7044,8,0,0,0,0,0
7,5,73,135,28.3,708.5084,0,1170.9071,66,969.5542,1443.1811,642.9602,1141.3708,0,610.654,538.3772,968.6259,925.0777,907.6121,1178.9834,25.5,405.1161,1015.646,474.4926,0,1080.7836,1181.1075,893.1942,469.5952,721.4626,3.2,1367.9613,1174.8746,1002.8134,882.4633,1238.7712,923.82,0,328.337,1,0,1,9498.7499,0,234.3323,7,0,0,0,0,0
0,0,86,294,8,402.0472,0,734.3874,44,639.5542,831.4837,409.9326,681.9035,1374,292.4505,522.5789,669.2243,560.6117,538.5434,782.1615,47,558.9463,663.8392,293.5889,0,703.1032,746.5361,574.5902,518.0706,659.617,3.5,980.3918,793.5652,614.9136,607.0897,749.1927,646.6893,0,174.193,0,0,0,5958.7843,0,199.8465,9,0,0,0,0,0
10,10,90,230,31.1,660.9136,0,1100.2614,61,893.9052,1492.8789,625.6795,1064.4913,0,555.2307,474.2658,880.237,843.37,822.3111,1137.4054,16,441.8226,1059.6423,467.5146,0,1133.6163,1096.5109,787.6664,508.159,796.3988,2.2,1436.0006,1014.5832,992.963,857.2582,1088.0433,963.8345,0,289.2375,0,0,0,8888.0796,0,255.5646,2,0,0,0,0,0
3,1,17,550,10.8,646.2529,0,1987.9988,90,3770.5209,3875.6435,547.1529,1446.9207,2860,909.3013,408.1064,933.3132,928.4026,692.9273,3471.0331,15,444.0711,1174.4592,487.0319,1,764.8922,1897.3109,1000.0894,1052.3864,863.5221,2.2,1386.8165,1457.5398,949.3883,896.6827,6078.341,1159.8304,0,188.3564,1,0,0,23985.3087,0,206.2251,2,0,0,1,0,0
5,8,33,10,13.7,670.4669,0,1013.5657,46,789.4255,975.8176,611.5627,1198.3338,0,673.7786,975.9639,999.9936,921.4966,805.6228,955.1472,28,992.6111,982.6228,472.9622,0,1126.6279,812.53,908.8477,786.0656,969.8366,0.6,1354.6785,1106.5518,1002.3752,918.3595,919.6907,1028.6226,0,503.7909,1,0,0,7771.0623,0,527.6113,0,0,0,0,0,0
3,8,92,345,16.9,572.443,0,790.0519,53,628.488,785.0332,424.0442,881.4309,0,548.7272,814.4427,704.6005,664.0743,630.7685,754.9662,26,696.2541,869.8522,383.8306,0,653.1914,831.3051,662.6941,445.0597,772.1942,4.5,1221.4303,842.2275,731.146,627.4514,675.176,876.1556,0,381.0079,1,0,1,6188.6788,0,302.4337,9,0,0,0,0,0
1,0,181,425,11,891.9806,0,1194.4254,26,952.2217,1164.1319,734.6771,1515.611,1317,911.362,1279.0478,1311.4115,1044.5255,1024.219,1123.9352,57,1628.8049,1395.3687,579.1577,0,1286.4322,1079.3345,1209.7731,1143.1349,1168.6517,4.1,1607.5681,1330.7244,1709.9452,1191.3568,1118.0882,1296.0672,0,695.664,1,0,0,9478.4723,0,851.3551,0,0,0,0,0,0
1,1,43,271,2,508.1539,0,827.2777,43,745.276,852.8694,635.8262,816.6561,0,560.7765,963.1702,840.953,570.4144,823.8,751.459,37,844.8342,750.5699,398.0465,0,959.5882,661.5002,698.4457,658.1812,862.5265,2.4,1340.5701,1023.8333,943.2912,942.4714,846.2318,670.6095,0,497.1871,0,0,0,6525.1035,0,449.0624,6,0,0,0,0,0
3,5,92,309,14.6,571.3703,0,624.851,31,534.4228,647.5023,536.4141,689.4898,0,357.7409,1002.2739,691.2224,629.1399,659.301,597.9121,50,890.5799,667.4959,401.6979,0,686.4493,719.9441,640.3885,354.1141,810.8773,2.9,1117.0886,826.3869,791.8588,667.4013,547.0965,749.6073,0,468.8777,1,0,0,5187.6055,0,386.8438,2,0,0,0,0,0
6,8,52,100,26.9,445.2588,0,876.7144,73,436.8235,1005.3692,387.4632,740.2052,0,238.0283,597.837,570.6852,607.3414,583.1883,724.2699,7,485.387,597.567,359.0024,0,610.9646,816.7434,532.0648,260.3464,605.7484,4,960.0159,730.8736,527.6013,504.3368,636.2282,667.7495,0,210.306,1,0,1,5967.2274,0,191.08,9,0,0,0,0,1
0,0,220,260,19.2,449.0677,0,1049.911,99,1304.2245,1429.4093,357.6864,1002.3207,0,437.2777,439.2823,562.981,505.9105,428.8915,1519.0384,7,331.5397,578.8548,300.5781,1,493.9767,1107.6535,598.3388,435.6328,581.8951,0.9,928.7978,786.7166,509.15,510.9332,1724.5179,620.8654,0,183.8533,1,0,0,9923.7919,0,162.4366,10,0,1,0,2.1,0
2,1,92,300,-0.3,635.5151,0,758.987,34,597.1372,755.0883,572.9461,931.6205,0,466.118,832.7378,794.571,695.6416,769.971,771.0288,25,638.748,794.9256,458.5481,0,792.7763,778.0051,754.8758,421.5831,897.6704,3,1248.7958,910.5103,803.8289,643.4367,572.536,769.1238,0,389.5667,0,0,1,6074.9132,0,277.4548,0,0,0,0,0,0
9,5,76,240,30.3,736.4664,0,1168.9883,66,1330.8974,1505.4345,652.8884,1243.5785,310,510.486,959.4895,1118.7478,978.1977,888.7328,1233.7012,32,822.7903,1061.3799,632.5738,1,1051.4047,1042.455,1023.7229,641.9022,984.4877,1.4,1552.246,1355.4461,1025.2657,885.8595,1749.1629,1037.3737,0,402.6091,0,0,1,10629.6639,0,402.3625,6,0,0,0,0,0
8,6,109,381,28.8,473.0274,1,622.8512,59,362.8354,484.857,504.716,571.7762,943,264.8572,534.3725,431.6439,599.2224,627.7754,535.8908,45,526.9268,577.3562,367.6871,0,794.1687,490.1812,593.6799,274.0358,733.0207,1.8,1261.733,623.7479,686.6699,622.7369,430.7415,559.3643,0,264.2399,1,0,0,4122.8812,0,255.6993,4,0,0,0,0,0
1,2,73,107,2.1,759.6384,0,1251.1076,48,972.3783,1536.8001,657.4391,1133.3535,0,740.4565,608.7868,990.268,865.0698,916.1053,1209.6412,25,472.5133,1058.929,519.6858,0,1133.3499,1174.1669,959.2422,718.6858,863.1294,3,1316.3846,1121.2158,1019.4054,898.1753,1255.4295,955.7456,0,371.2774,1,0,1,9654.0929,0,273.317,4,0,0,0,0,0
0,0,92,293,28.8,426.5314,0,623.5576,82,418.1666,655.5123,439.3017,536.0875,0,348.8639,534.4556,567.7833,552.6458,580.5682,515.1412,40,585.5795,610.6873,261.0513,1,674.6276,548.955,531.9845,344.4193,596.2207,3.3,1064.4691,721.3348,577.1956,641.9805,496.0235,505.3676,0,249.2318,0,0,0,4514.7785,0,289.4996,9,0,0,0,0,0
3,0,47,318,10.6,523.3307,0,767.4049,73,673.7123,817.5376,476.2003,904.5837,0,456.8153,769.5666,745.3474,664.0851,670.2114,683.5618,22,719.3764,848.5795,413.3224,0,799.0769,823.0837,683.9753,479.1598,846.9684,3,1142.176,937.7705,811.6319,646.5198,576.8959,804.7359,0,360.0144,1,0,0,6184.5504,0,312.4779,8,0,0,0,0,0
0,0,29,365,19.7,524.6825,1,673.2143,97,459.5207,706.8936,423.9902,663.0231,0,183.1979,400.6994,574.0244,732.7737,626.0205,665.9059,6,245.602,676.7077,370.3813,1,665.7077,727.1051,631.5196,178.3778,635.8621,1.2,992.3144,679.2048,524.3452,631.6574,533.02,671.4637,0,140.9572,1,0,0,5107.8875,0,96.685,10,0,0,0,0.6,0
0,0,41,8,25.5,894.13,0,1004.3592,82,741.9805,979.8138,882.2077,1094.7142,0,599.9855,637.4767,878.3913,1187.5505,1138.6355,997.6777,15,757.4066,966.9184,649.1847,0,1311.2592,980.0473,955.3439,514.3514,1285.9299,2.2,1965.2981,989.4525,1027.1335,1086.9514,885.7153,847.2446,0,311.2553,0,0,1,7673.7605,0,351.2271,0,0,0,0,0,0
3,2,57,98,12.2,672.7717,0,1169.361,76,1245.6488,1623.4611,559.6933,1109.2054,0,817.6352,544.5764,938.2332,863.3164,788.0437,1319.7652,33,531.2071,1002.8677,385.3054,0,1029.4395,1150.1249,771.4733,584.7544,855.7143,1.7,1272.3903,1138.8416,883.0092,827.9961,1453.6014,857.7448,0,332.1171,1,0,0,10210.0094,0,307.2676,3,0,0,0,0,0
5,6,59,265,8.5,777.1621,0,1171.0021,60,918.9771,1124.2149,718.1832,1192.6717,2624,563.407,726.4959,1198.2533,968.9289,1037.1101,925.3676,34.5,863.5609,1262.6589,564.7145,0,1153.6537,983.9635,1137.8,586.4742,1027.5248,2.7,1544.5036,1284.8537,1334.4163,1257.2469,1085.4172,1079.1867,1,395.1357,1,0,0,8686.4678,0,451.3724,3,0,0,0,0,0
0,3,19,91,-0.2,834.2855,0,910.4936,88,994.9709,1022.2031,719.935,1034.7506,354,1700.9732,1551.638,1862.0417,1187.216,890.53,850.5964,23,1803.8121,1920.1472,649.9759,1,1427.6679,744.3156,1646.15,1727.8652,1173.2267,2,1540.2852,1489.7788,2150.6584,1499.4357,1148.1532,1425.5123,0,1311.7122,1,0,1,8195.2622,0,1510.9711,10,0,0,1,0,0
9,1,611,349,16.3,596.5241,0,2001.6511,57,3466.5883,3679.6342,562.91,1721.9983,2041,965.0895,561.8998,1172.8896,884.8779,669.9248,3451.3846,25,721.9604,1104.8286,510.8107,0,924.176,1858.9815,905.005,1340.2154,811.9269,2.4,1214.7687,1592.1035,957.1851,856.2553,5055.557,1067.1133,0,259.3378,1,0,1,22827.8985,0,335.2763,8,0,0,0,0,0
0,0,52,155,10,844.6084,0,943.622,52,940.7262,976.8679,701.568,1064.1071,463,1584.8801,1705.8943,1889.2574,1168.1998,953.7275,771.0657,49,1704.589,1873.3065,644.4476,0,1389.0646,781.0958,1469.7281,1465.0601,1294.7462,1.1,1460.75,1519.8001,2188.0107,1411.4105,1161.8686,1492.9262,0,1442.1169,1,0,1,8159.1534,1,1427.8558,0,0,0,0,0,0
0,2,40,245,2.9,543.0834,0,992.4314,39,1003.0155,1482.2976,428.5912,942.3502,0,352.297,502.0396,648.2308,716.458,537.8582,1468.0945,88,296.86,767.1815,422.3356,0,635.2161,1128.0009,645.6757,341.0367,632.7462,3.2,1079.776,944.9893,642.6103,592.0798,1409.7625,718.6278,0,210.1188,0,1,1,9370.9419,0,145.4457,8,0,0,0,0,0
0,4,10,45,15.8,288.2812,0,782.2173,35,472.6742,798.4553,286.578,673.093,0,164.1957,405.4834,421.2041,393.2373,358.0183,719.1472,31,367.4122,509.7832,204.4764,0,455.2349,630.2158,434.9539,240.4656,410.9571,2.9,732.0042,681.1451,394.9015,350.2665,680.4441,497.0334,0,135.1611,1,0,1,5437.392,0,131.3651,9,0,0,0,0,0
