"y","temp","rain","wind","wet","cloud","dust","sunny","semester","past_rent","X4_5","X5_6","X6_7","X7_8","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X22_23","X23_24","m10","m5","m35","m45","m55","m70","f25","f30","f60","f65","bus_passenger","sub_passenger","weekend"
1,0.5,0,2,37,10,52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,215.6398,937.2301,1521.8152,1328.1765,1029.7398,950.5563,2865.9786,1654.6865,817.3868,611.5315,467,1782,0
1,1.3,0,2.3,35,10,51,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,241.5931,1004.7249,1510.499,1314.2073,1001.8198,961.8978,2883.6704,1752.1457,818.6951,619.8731,409,1826,0
1,1.7,0,1.5,36,10,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,241.5798,1200.7496,1541.0543,1290.724,928.5539,944.3051,2964.5801,1734.3122,810.0181,610.056,534,2153,0
2,1.8,0,1.3,36,10,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,213.2677,1370.8304,1560.9858,1226.5677,976.748,925.7484,2991.8163,1648.9586,774.7603,577.2199,543,2758,0
0,1.4,0,1.2,38,10,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,238.9272,1708.9523,1602.4372,1240.6573,985.0915,905.2865,3189.9537,1752.6285,746.9095,583.7802,654,3630,0
1,0.7,0,2,42,10,73,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,219.9817,1878.2507,1690.9901,1284.3955,974.52,915.633,4007.6916,2206.7941,752.8192,610.5533,905,4137,0
0,0.1,0,1.3,42,10,82,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,218.4464,1799.2747,1632.2916,1211.9287,918.758,882.3974,4106.3751,2138.6823,704.3916,603.7624,730,2757,0
1,-0.6,0,1.6,44,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,224.7523,1485.5817,1521.6794,1176.7038,907.1108,882.0477,4059.1331,2075.4238,744.3104,615.0753,652,3519,0
5,-1,0,2,46,8,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.4085,842.9634,1523.1841,1173.1242,870.0983,892.3545,3809.9785,2035.6102,747.4844,600.2293,824,4445,0
0,-1.3,0,2.2,46,7,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215.9756,617.4476,1353.0831,1098.9758,810.0104,881.1481,3749.5508,1985.1965,718.5013,585.3484,384,1263,0
0,-1.9,0,1.2,48,8,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.6958,485.1722,1312.6947,1001.2015,734.4792,812.207,3681.0111,1873.6803,624.9407,525.774,171,304,0
0,-2.5,0,1.7,53,7,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.5433,495.0426,1281.6702,1013.7634,741.1644,796.1369,3692.5747,1899.173,639.6066,505.4817,71,0,0
1,-3.1,0,1.5,53,0,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.1942,476.8808,1269.0922,1013.8123,713.5802,780.6793,3684.6999,1905.1784,632.9334,504.6834,23,0,0
0,-3.7,0,0.9,55,0,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.924,513.6014,1245.3405,983.5934,721.393,773.2306,3680.4839,1919.9065,645.6399,511.5867,17,0,0
0,-4.5,0,1.6,59,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6966,515.5136,1225.0948,1003.4115,716.1862,763.1355,3711.7306,1928.0063,660.754,518.6519,21,0,0
0,-4.8,0,2.1,62,0,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.84,501.3521,1234.8361,998.7819,719.3895,789.372,3741.9028,1916.0988,652.4215,491.9447,36,7,0
0,-4.6,0,2.8,62,0,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.6603,474.9079,1215.4999,1008.8125,758.696,834.819,3712.881,1922.7526,634.9939,520.7774,79,549,0
0,-5.4,0,2.2,60,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.636,480.9182,1265.0238,1026.215,801.0049,829.4821,3704.9738,1902.8353,665.6662,533.0984,190,840,0
1,-5.5,0,1.5,60,0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.2293,477.8777,1350.7484,1094.459,895.3446,848.9536,3621.1591,1908.0433,703.2221,551.6661,382,2408,0
4,-5.9,0,2.5,62,0,62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.7239,529.3628,1443.8821,1205.135,982.1754,830.0255,3240.4111,1737.5508,746.6684,584.2306,798,4521,0
2,-5.1,0,2.3,62,0,67,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0757,729.1295,1442.563,1343.5304,926.4729,853.937,2870.9255,1638.3826,769.8042,608.15,535,2779,0
0,-3,0,2,53,0,62,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,205.1921,804.439,1469.5658,1315.2247,1092.3515,924.8026,2875.7551,1607.1841,790.2159,617.7173,383,1542,0
0,-1.1,0,2.7,41,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,223.5789,849.8831,1455.9611,1253.2676,1048.5879,837.6758,2923.9935,1671.6272,787.3777,615.4118,321,1360,0
1,0.3,0,3.4,35,0,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210.6905,733.1055,1487.4814,1267.8483,1084.259,928.5626,2888.7594,1741.5465,810.9914,640.4325,378,1634,0
0,1.7,0,4.2,33,0,53,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,220.2278,777.0189,1491.6646,1278.4626,1148.392,943.9138,2940.9951,1704.2663,780.7081,685.8402,473,1901,0
1,2.8,0,4.2,31,0,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,249.2827,927.6003,1595.6954,1348.6224,1085.1446,958.0808,2929.4599,1705.1164,802.4767,675.4948,507,1856,0
1,2.8,0,2.6,31,0,67,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,258.2733,1058.8059,1579.6087,1323.6466,1116.6357,919.131,2948.0913,1749.2959,771.9594,646.3314,513,2286,0
0,3.1,0,1.6,31,0,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,274.8535,1386.7166,1534.2658,1254.171,1016.6768,890.8632,2930.3581,1643.9713,772.0241,620.9333,555,2830,0
0,2,0,2.2,33,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,247.5748,1688.565,1627.733,1323.9564,992.8577,847.6854,3113.5551,1696.5351,729.1137,591.2743,647,3608,0
1,0.7,0,2.2,35,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,273.7376,1790.7025,1815.3616,1401.9515,971.3395,939.1772,3963.6664,2131.4114,760.8493,612.8807,883,4116,0
0,0,0,3.2,37,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,277.5416,1749.0644,1747.9277,1343.4769,875.3681,884.0594,4046.367,2180.7051,737.5225,572.4298,756,2681,0
0,-1.2,0,1.8,41,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230.0743,1533.1807,1591.6307,1277.0801,836.1002,873.7326,4051.5313,2130.9852,678.8321,597.1872,656,3691,0
3,-1.9,0,1.8,43,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.9331,795.5882,1544.932,1207.8859,804.3689,798.6571,3781.2139,2030.8804,678.3691,582.9558,860,4890,0
2,-2.7,0,1.7,47,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,249.434,689.925,1463.4172,1109.8532,797.3206,826.224,3739.4259,2035.9941,683.9038,580.1228,439,1353,0
0,-3.4,0,1.6,50,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207.2741,499.9078,1313.0372,1061.3546,685.4949,774.4869,3675.0727,1885.3039,646.7358,521.431,172,330,0
0,-4.2,0,1.3,52,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.9121,499.8851,1304.0931,1070.9973,688.5591,749.9617,3652.2394,1931.955,627.0878,524.1968,82,0,0
0,-4.5,0,0.9,54,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.4306,480.7031,1260.1155,1043.3499,691.2845,775.5116,3669.5737,1928.9618,624.6749,519.8637,21,0,0
0,-4.8,0,1.1,57,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.6679,470.754,1267.5323,1047.3797,682.0138,752.7613,3694.5601,1931.8855,622.5838,531.599,31,0,0
0,-5,0,1.2,56,0,70,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.6263,487.2957,1273.4056,1051.9296,695.7045,751.0437,3665.9181,1934.8265,628.7115,525.4984,21,0,0
0,-5.3,0,0.6,58,0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.1527,510.6402,1259.798,1057.1199,651.6932,753.5957,3721.4543,1944.8068,609.1766,514.7444,37,10,0
0,-5.4,0,1.4,57,0,65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.8883,473.3541,1260.5024,1053.0847,675.5704,803.2578,3706.5981,1941.0249,642.2429,529.4745,84,536,0
1,-5.7,0,1.6,59,0,72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.1609,504.684,1329.0456,1069.0534,740.2558,835.42,3665.7553,1957.4003,641.3467,535.2116,170,830,0
1,-5.8,0,1.3,62,0,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.6196,506.8854,1386.0352,1283.0229,800.765,860.1117,3544.9167,1934.5884,665.3684,553.9927,383,2357,0
5,-5.8,0,1.3,64,0,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.4244,534.2307,1482.1686,1286.2548,898.6462,942.6419,3199.593,1856.1376,763.5476,555.2024,762,4469,0
3,-5.3,0,1.5,63,0,75,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220.6405,579.973,1430.0627,1287.1307,952.4459,974.456,2918.2224,1710.8145,788.585,572.3999,551,2667,0
0,-3,0,1.1,59,0,72,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204.4299,685.634,1545.9096,1245.0589,1049.6192,911.2956,2933.9881,1727.1568,827.7799,630.4882,348,1563,0
0,0.3,0,0.8,48,0,84,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,237.067,673.3528,1539.8608,1193.0663,989.1951,889.5578,2921.9517,1686.1937,817.5858,647.342,346,1524,0
1,1.9,0,2.4,37,0,89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,209.4062,757.3121,1580.3724,1234.4822,1027.2847,895.6908,2912.9564,1829.1435,770.0696,642.1188,374,1736,0
0,2.5,0,1.7,32,0,79,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,238.7863,852.8282,1587.223,1286.22,1045.2335,954.9992,3018.1795,1848.8578,743.6109,660.8086,467,1958,0
1,3.7,0,2.4,24,0,61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,245.637,941.0121,1616.1752,1276.3003,1049.7218,1008.7797,3100.1181,1826.0883,798.3843,593.1998,471,1989,0
2,4.2,0,2.1,24,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,250.004,1031.4553,1566.9818,1203.8513,1056.5049,975.9305,3198.18,1792.4393,786.0069,615.1573,587,2397,0
1,4.4,0,2.4,21,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,269.1173,1351.904,1586.4321,1228.5559,982.2618,949.9585,3176.3425,1767.9665,785.3284,642.5585,611,2968,0
0,2.8,0,2.3,25,0,42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,260.2159,1636.1598,1580.6947,1221.0598,947.9454,906.1372,3355.9506,1733.587,751.709,577.7605,724,3902,0
1,1.4,0,2.1,33,0,66,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,243.4311,1897.7172,1789.4842,1361.0115,919.109,965.9042,4218.6575,2166.3914,696.3873,590.9435,795,4384,0
1,0.3,0,1.8,41,0,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,226.5565,1917.2652,1773.0155,1210.1477,955.5784,888.6336,4487.173,2206.1804,686.9229,579.6686,743,2849,0
0,-0.5,0,1.8,46,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,216.3001,1694.7218,1682.6957,1213.4009,915.2136,866.2655,4301.7836,2209.942,704.7801,590.6676,670,4094,0
2,-1.3,0,2.1,50,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.5695,894.9787,1620.6947,1129.8399,804.305,819.1954,3834.0677,1947.1676,657.3499,570.1823,952,5942,0
1,-1.9,0,1.8,53,0,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,231.9127,639.5043,1496.0419,1074.2401,768.1984,860.1338,3740.9032,1917.3814,623.6173,552.9138,488,1519,0
2,-2.2,0,1,55,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183.4243,492.6251,1347.0204,989.0587,713.1816,754.3668,3577.6298,1856.3539,596.0819,491.5265,203,422,0
0,-2.8,0,0.7,55,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.3318,498.2775,1324.7721,945.0866,704.8465,740.6391,3529.0029,1877.9897,587.5077,492.6154,80,0,1
1,-3.1,0,0.8,54,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.041,518.8652,1303.4202,942.4433,737.6282,750.3292,3576.7902,1880.6245,598.096,499.1929,29,0,1
0,-3.3,0,0.1,53,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.2207,503.5378,1282.6498,963.5258,708.2745,741.0662,3621.7373,1891.7775,595.1597,484.8846,19,0,1
0,-3.6,0,0.1,54,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.1847,498.1388,1281.6038,983.4008,699.7227,735.24,3602.6159,1871.7828,600.3182,492.7805,15,0,1
0,-3.9,0,1.9,55,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.9045,506.0366,1276.9517,976.6722,677.1887,749.6958,3625.8562,1894.0772,585.602,499.2016,17,6,1
0,-4.3,0,1.9,56,0,52,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.7305,482.9145,1282.7346,972.9086,688.4548,740.7857,3651.5245,1890.5657,592.0974,471.5277,67,456,1
0,-4.7,0,2.4,59,2,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.8984,494.5304,1320.5835,977.4097,706.8916,770.6811,3649.7453,1863.5551,633.1428,493.4916,107,541,1
0,-4.9,0,2,60,1,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4721,500.3169,1302.7369,1021.5883,717.6114,768.2548,3593.1223,1846.0178,656.091,505.8951,137,758,1
1,-4.9,0,2.3,61,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.2198,487.0808,1348.8183,1036.9465,751.1567,736.5352,3507.121,1873.389,670.6353,536.0136,329,1371,1
0,-4,0,2.2,60,4,49,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,184.2489,490.5361,1405.8746,1082.8424,810.1841,823.2276,3385.777,1862.9031,695.8349,548.7806,362,1689,1
0,-2.4,0,2.1,58,9,60,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,236.5091,522.0851,1559.2637,1042.6097,858.8272,747.962,3443.1552,1913.6722,718.028,557.3169,291,1539,1
0,-0.8,0,2.3,53,9,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,233.3442,543.3528,1555.3226,1102.4791,858.3624,742.5169,3527.6577,2015.3743,745.0104,511.333,368,1762,1
1,0.6,0,1.2,50,8,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,234.6306,656.7258,1597.6004,1191.2005,888.3442,803.9058,3698.9352,2022.0012,718.947,524.1229,475,2277,1
1,2.3,0,1.1,52,9,84,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,284.0529,803.1972,1655.2194,1148.5326,893.7218,844.6782,3912.2165,2021.1238,697.4849,548.7666,456,2369,1
0,3.1,0,0.6,53,9,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,293.3978,898.3626,1690.842,1179.6188,925.9181,945.6762,3978.7311,2070.4988,703.03,558.8227,510,2539,1
0,3.2,0,1.8,65,9,76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,332.9944,1226.0765,1719.8313,1148.9279,902.4356,862.0804,4127.8,2049.1222,656.7942,590.5891,499,2937,1
3,3.5,0,2.6,72,9,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,290.6499,1448.5489,1746.4368,1237.4637,903.8766,884.499,4379.5309,2142.104,694.9537,591.0095,612,3267,1
0,3.7,0,2.8,71,9,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,302.2218,1971.035,1686.673,1183.1724,874.4298,886.9437,4742.0066,2194.1907,692.3173,562.6655,635,3460,1
0,3.6,0,2.3,72,6,52,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,307.5719,2078.9419,1669.8232,1196.7214,873.4292,845.9426,4836.5178,2297.8994,721.3792,541.5079,510,2887,1
0,3.6,0,2.3,74,8,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,280.5049,1967.9292,1713.4276,1197.6175,887.418,820.5476,4845.1428,2276.5105,716.5934,539.0189,435,2544,1
1,3.3,0,1.5,76,8,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,226.8785,1717.9198,1585.3173,1123.0929,843.4466,788.5317,4487.988,2209.7462,688.9635,555.9585,483,4603,1
2,3.4,0,1.3,77,9,114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.2764,972.833,1525.9013,1085.6941,790.0593,780.5897,3866.6402,1983.9045,674.9855,522.9246,824,6138,1
0,3.4,0,1,78,9,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,199.7576,718.6216,1490.658,1072.3479,797.9514,805.4439,3649.939,1910.2116,680.8669,533.4266,375,1606,1
0,3.5,0,1.9,78,9,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172.2733,531.944,1330.7305,1014.5766,756.1607,771.7001,3501.4918,1826.8108,614.7114,471.6566,170,421,1
1,3.7,0,1.5,77,9,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.3598,476.2976,1333.6102,990.5933,725.3291,767.0262,3466.0666,1813.4485,608.1188,481.2474,39,0,1
0,3.7,0,2.1,80,7,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0277,453.6415,1323.9825,982.2629,722.4837,770.367,3487.1666,1827.6597,607.745,498.6522,15,0,1
0,3.3,0,2.2,82,7,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.2432,454.8401,1336.9759,989.8976,693.8027,754.157,3478.578,1818.1656,611.4847,485.3825,19,0,1
0,2.5,0,1.3,83,6,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.2832,455.9381,1339.2405,988.0844,701.1124,767.3369,3479.2044,1803.9728,615.6202,498.1589,10,0,1
0,1.4,0,2,85,3,147,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.4252,485.5974,1320.0199,985.9273,674.9692,778.4839,3476.9071,1809.4314,612.8193,485.7729,18,7,1
0,0.5,0,2.6,86,3,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.7975,470.0498,1323.7748,968.446,683.2186,810.738,3470.5189,1832.0108,603.037,495.5039,47,211,1
0,-0.1,0,2.7,88,5,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.8083,462.3841,1320.7996,1010.6539,685.4619,817.6958,3441.3421,1834.9927,610.042,515.1724,86,320,1
0,-0.9,0,1.5,88,4,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.6981,486.8322,1292.4204,1001.7182,736.3245,774.3946,3391.3041,1809.2391,624.5534,521.2276,93,431,1
0,-0.6,0,2,90,6,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.4408,476.6911,1261.1482,1028.0515,726.0005,756.855,3328.6347,1787.1938,637.2991,530.46,163,855,1
0,-0.6,0,1,88,6,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,182.1677,435.3957,1307.8602,1011.2369,730.8174,754.3784,3249.6136,1803.5839,661.8735,540.4113,228,1167,1
0,-0.3,0,1.4,89,7,141,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174.6557,478.8227,1371.0705,1034.9597,747.6877,778.4003,3171.6251,1780.0199,697.9497,559.4401,215,1055,1
0,1,0,1.2,85,7,145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,198.3033,507.128,1537.7093,1066.181,768.7144,800.6127,3279.6711,1906.5762,740.0929,532.7937,208,1208,1
0,2.2,0,2,75,8,142,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,217.4157,653.0653,1614.345,1100.7051,736.515,800.5033,3381.7486,1924.7185,734.1373,529.3865,293,1522,1
0,3.3,0,1,66,5,143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,264.5116,879.355,1637.663,1170.5918,770.7436,818.3497,3548.8419,1905.7631,706.5314,535.8858,296,1708,1
1,4.9,0,1.8,58,3,133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,318.4236,961.8471,1664.2167,1211.7209,768.9108,772.7147,3679.5851,1876.6692,724.3459,550.1376,361,1748,1
0,5.4,0,1.7,52,0,136,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,389.3749,1189.0319,1663.4376,1198.2616,777.1397,835.4141,3740.5398,1878.008,662.457,570.2326,402,2125,1
0,5.3,0,1.6,47,0,124,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,363.8601,1561.7945,1639.8865,1194.4165,801.0804,889.8649,3973.3998,1949.7408,680.3464,575.1712,491,2353,1
1,3.8,0,2.1,50,1,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,307.4651,1855.9614,1685.2166,1154.1,825.1463,928.4654,4166.2164,2032.7855,656.379,559.8479,445,2400,1
0,2.2,0,1.1,53,0,108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,275.1529,2015.999,1651.2089,1110.5217,824.2488,881.1614,4328.6626,2066.732,666.7743,563.2087,420,2330,1
0,1.4,0,1.3,57,0,113,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,248.7213,2017.7728,1684.0139,1041.2096,820.1856,854.9308,4350.5894,2060.8938,636.9145,571.8118,431,2400,1
0,0.8,0,1.6,61,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,261.5055,1570.4088,1613.4303,968.2281,796.3931,810.482,4189.7328,1980.077,645.2948,554.391,440,3769,1
0,0.1,0,1.4,62,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.0629,801.5417,1423.998,1028.2876,758.3651,781.8315,3841.1778,1894.6909,633.937,553.6951,648,4352,1
0,-0.3,0,1.1,66,0,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,247.2485,612.9073,1415.7806,983.7695,765.5632,792.7538,3800.871,1888.8226,643.1374,548.9198,300,1122,1
0,-0.8,0,0.9,68,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185.522,434.3495,1358.881,1011.8744,721.4658,770.4846,3726.3544,1857.0062,608.7587,507.3535,140,306,1
0,-1.2,0,1.5,71,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.1338,424.8253,1331.6321,976.991,703.2023,773.8502,3692.2861,1868.8169,593.2006,513.2087,63,0,0
0,-1.6,0,1,73,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.606,440.2441,1321.3083,952.9123,686.0088,751.2464,3700.1017,1873.7912,605.6029,507.4779,25,0,0
0,-1.8,0,1.5,75,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.7495,440.3512,1315.7302,994.7464,689.1868,736.4243,3707.5178,1874.5689,610.9404,501.5909,18,0,0
0,-1.9,0,1.1,76,7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.133,460.0358,1301.0951,956.829,695.001,756.15,3720.1255,1867.5992,608.0349,505.8962,12,0,0
0,-2.1,0,0.8,77,2,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.2503,451.2733,1300.5614,960.4925,684.3171,748.0493,3737.8675,1904.2043,597.8255,515.4967,28,13,0
0,-2.7,0,2.3,80,2,106,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.6169,450.4836,1307.8263,997.9032,681.7793,783.666,3737.0334,1867.6462,628.1802,522.3941,78,569,0
1,-3.1,0,2.3,81,0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.7045,457.0098,1311.5915,1022.7174,799.7227,805.5012,3674.8588,1904.4466,644.3035,535.1354,188,893,0
0,-3.3,0,2.3,82,0,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.1432,466.9115,1455.289,1134.4755,895.3448,836.5786,3537.7928,1861.4725,674.9251,572.9755,390,2422,0
