"y","temp","rain","wind","wet","snow","cloud","temp.sqr","sunny","past_rent","X5_6","X6_7","X7_8","X8_9","X9_10","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X22_23","X23_24","m10","m5","m20","m25","m30","m35","m45","m50","m65","m70","f0","f15","f20","f25","f30","f35","f40","f50","f60","f65","sub_passenger","f70"
1,0.7,0,1.6,81,0,9,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.9263,444.4648,2761.1498,3449.8626,1765.9561,1298.8684,963.4141,766.7922,418.9969,782.3677,332.3311,605.8332,5007.5642,3637.2328,1887.471,1207.9439,698.8754,711.7672,641.0496,512.173,1,1212.3185
0,0.7,0,1.3,81,0,9,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.775,428.2473,2788.5948,3456.5987,1747.6222,1292.2232,961.2036,779.3861,414.6474,793.1148,345.1318,582.792,4980.5129,3665.298,1892.3083,1238.0208,727.4408,684.1675,638.1279,519.4533,0,1187.8481
0,-0.4,0,2.4,77,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.3926,439.4328,2766.1461,3478.9939,1736.8592,1299.4078,972.9738,809.4018,417.1738,772.5876,340.5756,612.6588,4990.509,3660.8975,1920.5468,1229.7883,710.2491,703.6787,636.5435,506.6489,0,1209.5271
0,-1.6,0,2,78,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.0297,445.6092,2801.692,3470.7597,1753.8279,1304.0884,963.7398,799.5994,408.4671,795.8666,346.8314,605.7831,5009.4618,3645.3716,1906.5811,1233.1164,703.2089,692.8638,633.1964,506.116,0,1197.8386
0,-2.2,0,2.5,76,0,0,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.9374,433.3701,2779.9815,3507.3218,1744.4878,1310.1349,1006.9669,795.2073,417.227,775.9919,346.6203,584.2396,5006.1417,3644.9303,1913.1474,1208.7816,708.6911,704.1759,630.0459,492.5156,12,1176.5258
0,-2.9,0,3.3,74,0,0,8.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.7962,436.69,2804.2118,3528.7522,1755.528,1302.2315,1001.119,823.1289,443.7448,811.6538,346.2872,608.1986,4987.1576,3658.787,1936.3364,1209.1864,729.2817,697.6113,652.5745,517.363,533,1188.0812
0,-3.6,0,2.6,73,0,0,12.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.3039,457.1604,2743.7162,3460.1136,1757.5362,1358.1896,1011.561,859.3558,455.1808,810.804,349.9687,581.5113,4950.9677,3614.7621,1956.8949,1277.9817,756.5117,718.2116,665.3061,531.4881,879,1204.6782
0,-4,0,2.5,76,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.6184,489.7856,2700.5523,3341.18,1771.1274,1409.4014,1171.3598,952.5671,471.0293,819.309,393.2866,621.6162,4735.728,3485.6262,1936.5794,1283.4648,762.7603,801.5529,672.485,567.9657,2390,1270.5529
1,-4.6,0,1.9,75,0,0,21.16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.3755,708.9889,2567.7235,2885.0788,1673.442,1439.1881,1247.1875,1030.6452,528.4385,862.0225,411.0521,755.4508,4435.8508,3148.3347,1764.2484,1373.5342,898.8889,911.8173,761.902,569.5154,4454,1310.776
0,-4.3,0,3.8,73,0,0,18.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219.8168,802.3288,2525.5709,2692.5035,1657.2913,1484.9312,1271.5629,1049.6416,507.5462,895.6861,436.1389,742.958,4089.8537,2878.7932,1700.6607,1351.6933,1023.4973,933.4412,771.5786,623.2557,2763,1362.727
0,-3.5,0,2.8,66,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.7562,745.1764,2566.0131,2649.8149,1662.6421,1626.0089,1334.0195,1116.5761,535.5387,882.974,401.6917,707.7921,4018.2643,2853.2876,1726.2785,1417.7404,1124.0373,988.5911,805.8685,602.1127,1469,1389.6236
0,-1.9,0,3.2,55,0,0,3.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,261.072,871.9803,2691.9563,2658.0089,1649.5387,1552.6038,1308.7639,1104.4923,506.5349,842.2518,450.879,769.4529,4008.8564,2936.7126,1713.4265,1472.2093,1119.5857,969.2849,790.0707,563.289,1379,1418.5423
1,-0.6,0,2.5,45,0,0,0.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,199.9426,870.0727,2795.5505,2720.6444,1658.6124,1497.8116,1313.2655,1094.7253,493.4305,896.2076,490.2858,1064.8502,4202.652,2971.0811,1695.3672,1468.1053,1054.4294,967.2959,808.3733,586.3449,1599,1323.5624
2,-0.5,0,2.9,43,0,0,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198.308,989.5104,2844.3175,2704.3944,1656.7619,1506.2213,1326.4952,1142.2775,518.293,894.3292,497.7917,1102.9943,4289.9368,3010.1518,1759.9491,1465.6131,1098.4005,993.7276,816.125,632.3722,1782,1423.9683
0,0,0,3.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,209.6076,937.4322,2991.9275,2684.0141,1687.9267,1569.0751,1339.2199,1180.6273,491.0259,974.4273,570.3768,1232.4237,4528.7112,2990.4077,1747.3041,1468.4375,1105.8834,1053.8112,843.3569,637.2655,1826,1356.8135
0,0.9,0,3.5,32,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,224.3073,1068.2919,3013.6792,2816.5996,1684.6875,1632.6032,1305.28,1160.9242,552.0688,873.5649,602.7906,1546.4401,4624.7426,2983.4293,1740.7127,1473.7527,1031.82,1031.6571,867.7802,665.3859,2153,1363.4909
0,0.7,0,3,29,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240.5296,1374.2412,3258.2331,2808.911,1699.522,1582.6272,1227.5617,1059.9317,562.3241,877.7466,633.0531,1858.1393,4815.212,2975.8739,1672.2686,1409.7165,957.4987,956.938,775.1386,578.8968,2758,1307.8821
1,-0.4,0,2.8,29,0,0,0.16,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,216.9394,1558.3154,3736.9267,3008.4172,1699.5822,1699.7198,1269.0243,1065.7813,507.3438,886.4459,579.4513,2189.9791,5033.8087,3154.2415,1704.994,1383.1168,892.226,882.2542,746.8165,591.7059,3630,1276.415
0,-1.7,0,2.2,31,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,217.6107,1622.1074,4175.1044,3700.5412,2077.9551,1909.7167,1403.997,1078.443,478.6264,801.7977,505.1516,2240.3257,5798.6708,3973.6604,2123.0683,1501.48,1015.6965,941.8321,745.109,622.002,4137,1290.1995
0,-2.6,0,0.7,35,0,0,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,230.4776,1557.8975,4419.1781,3839.9021,2093.9431,1760.4638,1246.116,1000.8044,497.7653,840.2927,537.752,2253.256,6041.0025,4167.7493,2169.1348,1409.6378,880.7411,855.3406,746.7407,571.6492,2757,1262.536
0,-2.5,0,2.5,34,0,0,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,222.8836,1269.1329,4050.6744,3759.2817,2158.7032,1628.7147,1224.347,989.9876,489.8588,790.273,469.6017,1904.7227,5777.427,4063.2589,2048.6651,1394.9223,849.1998,825.7104,732.5094,595.7314,3519,1226.7881
1,-3.5,0,0.8,37,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,244.7959,849.88,3229.9279,3591.9289,2055.1527,1508.3825,1122.9576,891.6476,463.3358,824.7854,415.4266,985.2175,4976.072,3757.592,1966.2933,1346.114,816.937,827.717,705.2109,557.9976,4445,1179.2421
0,-4.4,0,1,41,0,0,19.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,214.2879,555.8951,3015.9655,3559.623,1921.5068,1373.7068,1056.3934,829.5264,463.4324,825.1418,452.6118,818.371,4907.8057,3695.7545,2054.8981,1351.0216,805.8697,769.299,719.7761,556.9318,1263,1179.462
0,-5.1,0,1.5,42,0,0,26.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198.6558,493.0383,2741.6409,3445.6412,1814.2849,1260.9501,961.1983,740.6995,410.0242,772.3474,337.0844,618.6153,4923.6254,3633.3975,1900.2941,1226.3562,712.0011,732.9114,655.5735,481.9518,304,1189.3007
0,-5.6,0,1.3,45,0,0,31.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.0382,485.2308,2804.8499,3471.05,1816.806,1231.2925,961.5483,742.1624,413.5405,781.3908,338.3385,638.3783,4946.6068,3617.2127,1906.1708,1263.7848,691.204,718.6989,660.1451,476.1428,1,1182.2962
0,-6,0,1.3,48,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.7217,517.4785,2803.609,3447.8615,1798.4028,1212.7513,949.3753,756.5019,414.4396,782.5851,346.4119,670.9914,4938.8003,3654.633,1921.6897,1237.7062,703.2812,717.0778,660.0677,474.5378,0,1207.2392
0,-6.6,0,2.2,49,0,0,43.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.4463,493.4241,2798.212,3435.3492,1784.7372,1215.3463,958.5225,766.1009,409.597,781.3408,349.0026,668.6242,4936.599,3691.7005,1950.5218,1258.0358,699.9549,721.3048,644.3496,484.7861,0,1200.7445
0,-7,0,1,52,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.5291,500.7314,2839.5731,3440.3751,1750.2316,1226.9726,960.3698,742.4207,398.82,776.3321,370.6127,678.6348,4943.5125,3698.9595,1935.9849,1273.593,709.6838,709.6823,642.6093,469.9149,0,1217.0649
0,-7.2,0,1.9,52,0,0,51.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.7273,499.6189,2820.9895,3451.7501,1744.212,1211.9458,974.0201,733.7693,407.5604,777.9506,381.632,670.3431,4987.5214,3705.7365,1945.8215,1268.6953,717.9554,717.0835,650.1219,455.1418,12,1200.6546
0,-7.3,0,1.8,54,0,0,53.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.9366,481.4079,2842.5515,3478.0602,1763.6548,1239.7007,999.5204,723.1921,413.3529,792.1598,404.7311,666.1173,4976.4909,3738.8821,1980.2451,1260.0986,718.1476,725.108,656.8425,481.4927,533,1206.3331
0,-7.6,0,2.4,55,0,6,57.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.6708,500.7994,2825.7755,3449.5003,1765.5455,1245.02,990.0505,794.6455,425.3057,812.1216,364.1278,646.3455,4927.9203,3706.9504,1947.9,1289.5483,759.3347,743.6827,689.5152,516.3436,879,1191.4505
0,-7.7,0,2.3,57,0,7,59.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.8216,457.4312,2786.3893,3343.4782,1778.6537,1409.0259,1145.8054,923.3035,446.152,799.4512,424.6022,652.1441,4822.5069,3566.3979,1900.0812,1297.6226,809.3612,832.0302,709.0737,504.9579,2390,1234.1795
1,-7.5,0,2.6,58,0,7,56.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.6437,596.2558,2577.6412,2930.9373,1620.1198,1373.2947,1093.0194,1067.3595,503.9147,850.2804,450.2952,690.2456,4545.3299,3203.5405,1828.1569,1336.2544,885.6897,924.6223,763.5693,530.0965,4454,1270.5417
1,-6.4,0,0.9,56,0,7,40.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205.3974,676.0576,2504.3141,2718.9466,1555.5334,1338.0577,1250.0208,1124.7572,546.9377,920.0955,513.298,696.807,4190.6382,2922.5586,1709.1042,1361.8976,960.1705,961.8928,786.12,565.6465,2763,1372.3668
2,-4.4,0,1.3,50,0,8,19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.8817,755.8631,2575.883,2741.5037,1564.3917,1448.5316,1269.4163,1068.1668,544.8752,909.8634,480.8359,821.3495,4145.0578,2833.1156,1720.2381,1465.8649,1052.7098,976.2988,826.4779,584.6982,1469,1388.2712
0,-2.4,0,1.5,46,0,10,5.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,238.5545,883.0221,2610.7795,2697.6369,1592.4525,1439.6284,1204.6195,1056.1659,507.085,936.9902,517.5629,910.7332,4107.8265,2958.7394,1617.9179,1435.3185,1133.1315,965.6046,823.1101,623.0919,1379,1364.9849
2,-0.6,0,2.3,41,0,10,0.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,199.4795,757.1266,2861.982,2742.3477,1603.4921,1483.1251,1232.9358,1056.7712,503.3555,978.1981,488.8472,980.6779,4277.7087,2968.0072,1683.5546,1453.2256,1089.3076,998.6057,789.9385,619.2322,1599,1234.861
0,0.5,0,2,37,0,10,0.25,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215.6398,937.2301,2921.7887,2726.1302,1671.4248,1521.8152,1328.1765,1169.2213,516.0204,950.5563,632.8631,1147.1794,4358.3839,2865.9786,1654.6865,1521.5787,1126.269,1010.9872,817.3868,611.5315,1782,1238.3729
1,1.3,0,2.3,35,0,10,1.69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,241.5931,1004.7249,3029.5296,2752.27,1728.0743,1510.499,1314.2073,1130.985,552.1517,961.8978,580.2782,1354.9482,4520.3603,2883.6704,1752.1457,1522.5026,1152.9498,1033.8839,818.6951,619.8731,1826,1251.788
1,1.7,0,1.5,36,0,10,2.89,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,241.5798,1200.7496,3088.8297,2861.2712,1729.8699,1541.0543,1290.724,1054.2821,537.0426,944.3051,574.8059,1536.2369,4615.5504,2964.5801,1734.3122,1544.8454,1094.2499,996.866,810.0181,610.056,2153,1327.7908
0,1.8,0,1.3,36,0,10,3.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213.2677,1370.8304,3218.7427,2938.594,1712.6398,1560.9858,1226.5677,1026.7982,531.5554,925.7484,541.2881,1802.8236,4898.5381,2991.8163,1648.9586,1415.5244,1039.0558,973.3887,774.7603,577.2199,2758,1277.2771
0,1.4,0,1.2,38,0,10,1.96,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,238.9272,1708.9523,3592.0114,3081.7565,1729.9652,1602.4372,1240.6573,1006.8772,478.1139,905.2865,504.9309,2114.3699,5166.1776,3189.9537,1752.6285,1433.8211,1004.9255,932.8818,746.9095,583.7802,3630,1270.6503
0,0.7,0,2,42,0,10,0.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,219.9817,1878.2507,4045.7786,3632.8523,2067.4543,1690.9901,1284.3955,978.198,505.533,915.633,458.4481,2328.6729,5840.3126,4007.6916,2206.7941,1632.7299,1065.8853,1012.0697,752.8192,610.5533,4137,1235.673
0,0.1,0,1.3,42,0,10,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,218.4464,1799.2747,4130.0855,3848.3147,2101.4152,1632.2916,1211.9287,924.0806,471.6176,882.3974,434.1231,2301.9008,6094.8715,4106.3751,2138.6823,1648.1679,980.8542,946.7451,704.3916,603.7624,2757,1231.2718
0,-0.6,0,1.6,44,0,9,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,224.7523,1485.5817,3839.492,3763.9719,2034.7251,1521.6794,1176.7038,911.6234,487.8744,882.0477,461.3982,1942.693,5873.572,4059.1331,2075.4238,1540.7638,941.1628,908.1559,744.3104,615.0753,3519,1247.5894
0,-1,0,2,46,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,227.4085,842.9634,3155.8753,3534.1431,1944.6477,1523.1841,1173.1242,924.0112,460.746,892.3545,455.1051,1128.991,5143.4073,3809.9785,2035.6102,1419.2462,923.382,875.9373,747.4844,600.2293,4445,1226.8523
0,-1.3,0,2.2,46,0,7,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215.9756,617.4476,2888.0512,3534.5626,1871.5158,1353.0831,1098.9758,832.5151,428.6366,881.1481,460.7364,800.6874,4978.618,3749.5508,1985.1965,1356.5203,881.9749,828.5044,718.5013,585.3484,1263,1162.5476
0,-1.9,0,1.2,48,0,8,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.6958,485.1722,2725.8432,3505.2319,1805.2209,1312.6947,1001.2015,738.7464,426.4844,812.207,311.6862,657.2524,4996.1149,3681.0111,1873.6803,1222.6284,731.6472,726.2676,624.9407,525.774,304,1168.7657
0,-2.5,0,1.7,53,0,7,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.5433,495.0426,2765.4938,3497.8968,1809.4288,1281.6702,1013.7634,736.2446,442.0276,796.1369,327.3134,677.9427,5039.1197,3692.5747,1899.173,1235.1833,725.8642,728.9382,639.6066,505.4817,0,1133.0606
0,-3.1,0,1.5,53,0,0,9.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.1942,476.8808,2786.1166,3499.6137,1830.4885,1269.0922,1013.8123,718.045,422.3068,780.6793,340.2212,694.4675,5004.5189,3684.6999,1905.1784,1239.2033,714.7589,740.8782,632.9334,504.6834,0,1130.471
0,-3.7,0,0.9,55,0,0,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.924,513.6014,2818.2734,3534.4788,1811.3189,1245.3405,983.5934,748.7977,439.6261,773.2306,317.2813,708.0799,5008.0168,3680.4839,1919.9065,1228.5692,720.518,720.3157,645.6399,511.5867,0,1164.3847
0,-4.5,0,1.6,59,0,0,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6966,515.5136,2778.3579,3545.7381,1821.6173,1225.0948,1003.4115,736.15,447.5487,763.1355,330.15,714.7073,4966.1025,3711.7306,1928.0063,1239.2938,714.0227,705.6134,660.754,518.6519,0,1155.9727
0,-4.8,0,2.1,62,0,0,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.84,501.3521,2780.5806,3545.0453,1821.7793,1234.8361,998.7819,737.8118,430.2526,789.372,336.2309,703.6267,5015.1474,3741.9028,1916.0988,1240.7358,707.7436,713.8558,652.4215,491.9447,7,1179.1844
0,-4.6,0,2.8,62,0,0,21.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.6603,474.9079,2767.0336,3509.9574,1812.68,1215.4999,1008.8125,746.7405,453.3727,834.819,339.4033,712.9253,5054.0981,3712.881,1922.7526,1261.5443,716.611,738.4226,634.9939,520.7774,549,1194.9703
0,-5.4,0,2.2,60,0,0,29.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.636,480.9182,2765.6896,3477.111,1838.6591,1265.0238,1026.215,759.8974,415.8532,829.4821,334.1769,698.6146,5032.8659,3704.9738,1902.8353,1286.6959,758.5705,738.4536,665.6662,533.0984,840,1190.9673
0,-5.5,0,1.5,60,0,0,30.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.2293,477.8777,2712.3928,3349.1429,1850.4013,1350.7484,1094.459,866.0032,469.4233,848.9536,399.6969,690.8519,4911.043,3621.1591,1908.0433,1334.6531,828.1219,768.5667,703.2221,551.6661,2408,1197.7868
0,-5.9,0,2.5,62,0,0,34.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.7239,529.3628,2510.2592,2965.945,1708.304,1443.8821,1205.135,966.3935,475.536,830.0255,378.0776,692.9302,4577.0961,3240.4111,1737.5508,1311.672,932.0352,911.872,746.6684,584.2306,4521,1380.4266
0,-5.1,0,2.3,62,0,0,26.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0757,729.1295,2491.2461,2707.7563,1618.895,1442.563,1343.5304,1054.5811,526.9562,853.937,362.3099,852.1718,4154.1002,2870.9255,1638.3826,1286.8968,980.0643,950.1574,769.8042,608.15,2779,1451.9185
1,-3,0,2,53,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.1921,804.439,2490.9356,2676.2793,1528.1069,1469.5658,1315.2247,1093.3679,546.0655,924.8026,405.5688,898.2249,4060.0781,2875.7551,1607.1841,1331.1931,1061.6199,933.4435,790.2159,617.7173,1542,1390.8253
0,-1.1,0,2.7,41,0,0,1.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,223.5789,849.8831,2506.3805,2675.3376,1593.5672,1455.9611,1253.2676,1042.8067,500.0299,837.6758,492.251,967.8594,4105.3856,2923.9935,1671.6272,1413.5717,1097.5142,963.9306,787.3777,615.4118,1360,1357.3101
0,0.3,0,3.4,35,0,0,0.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,210.6905,733.1055,2629.1948,2734.7321,1620.3242,1487.4814,1267.8483,1041.5243,480.4861,928.5626,589.6873,1095.7959,4231.7063,2888.7594,1741.5465,1420.2365,1125.6536,950.0097,810.9914,640.4325,1634,1392.7596
1,1.7,0,4.2,33,0,0,2.89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220.2278,777.0189,2803.6428,2742.9254,1631.5152,1491.6646,1278.4626,1091.2253,496.6182,943.9138,651.9014,1286.7591,4400.8707,2940.9951,1704.2663,1465.8026,1147.7357,972.8018,780.7081,685.8402,1901,1310.6514
0,2.8,0,4.2,31,0,0,7.84,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,249.2827,927.6003,2948.9347,2735.4908,1639.3873,1595.6954,1348.6224,1141.7671,509.4384,958.0808,696.3489,1562.5994,4588.4278,2929.4599,1705.1164,1441.1287,1131.1083,1039.1849,802.4767,675.4948,1856,1335.756
0,2.8,0,2.6,31,0,0,7.84,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,258.2733,1058.8059,3110.9762,2829.0337,1717.7176,1579.6087,1323.6466,1077.7064,491.9404,919.131,632.4625,1709.2088,4653.4628,2948.0913,1749.2959,1340.4747,1085.9842,1002.07,771.9594,646.3314,2286,1381.4521
0,3.1,0,1.6,31,0,0,9.61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,274.8535,1386.7166,3306.7045,2910.6127,1731.0035,1534.2658,1254.171,1080.6341,489.8572,890.8632,599.5385,2001.143,4895.5607,2930.3581,1643.9713,1330.4894,1051.2128,1032.0568,772.0241,620.9333,2830,1245.2536
0,2,0,2.2,33,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,247.5748,1688.565,3729.0274,3020.0523,1780.3294,1627.733,1323.9564,1072.8606,540.4582,847.6854,609.2916,2248.4339,5185.5534,3113.5551,1696.5351,1347.7172,1005.8055,988.0769,729.1137,591.2743,3608,1243.5413
0,0.7,0,2.2,35,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,273.7376,1790.7025,4266.5776,3563.6936,2104.0734,1815.3616,1401.9515,1110.6809,473.8679,939.1772,499.506,2386.5336,5945.3535,3963.6664,2131.4114,1525.5951,1102.9692,1023.379,760.8493,612.8807,4116,1270.7547
0,0,0,3.2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,277.5416,1749.0644,4410.9092,3689.5483,2108.0514,1747.9277,1343.4769,1009.3917,451.1185,884.0594,460.82,2314.445,6224.9751,4046.367,2180.7051,1429.8093,1031.8433,895.0218,737.5225,572.4298,2681,1311.325
0,-1.2,0,1.8,41,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,230.0743,1533.1807,4116.3687,3702.9572,2118.4013,1591.6307,1277.0801,920.4722,433.4512,873.7326,404.2532,1949.2074,6022.0874,4051.5313,2130.9852,1390.1517,910.5866,883.4666,678.8321,597.1872,3691,1223.8172
0,-1.9,0,1.8,43,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,258.9331,795.5882,3355.4986,3515.735,1892.0549,1544.932,1207.8859,874.3986,431.0549,798.6571,455.9447,980.5884,5049.4117,3781.2139,2030.8804,1313.4913,869.2397,848.9077,678.3691,582.9558,4890,1256.3818
0,-2.7,0,1.7,47,0,0,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,249.434,689.925,3031.42,3450.0394,1856.3923,1463.4172,1109.8532,806.0625,426.0062,826.224,420.7115,747.4716,5022.2071,3739.4259,2035.9941,1298.1265,869.694,797.6767,683.9038,580.1228,1353,1200.983
0,-3.4,0,1.6,50,0,0,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207.2741,499.9078,2763.1811,3530.7779,1797.3658,1313.0372,1061.3546,737.0367,413.9627,774.4869,338.9321,680.381,5085.3867,3675.0727,1885.3039,1179.1525,770.5275,728.083,646.7358,521.431,330,1163.6158
0,-4.2,0,1.3,52,0,0,17.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.9121,499.8851,2769.9698,3526.5295,1789.4639,1304.0931,1070.9973,716.9923,393.1114,749.9617,316.2951,663.6361,5070.0387,3652.2394,1931.955,1219.7126,786.05,717.8279,627.0878,524.1968,0,1142.7692
0,-4.5,0,0.9,54,0,0,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.4306,480.7031,2775.9512,3554.3337,1810.2923,1260.1155,1043.3499,743.5398,394.6711,775.5116,333.5431,665.25,5067.387,3669.5737,1928.9618,1178.4694,768.3348,710.4544,624.6749,519.8637,0,1135.6772
0,-4.8,0,1.1,57,0,0,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.6679,470.754,2838.0784,3536.5222,1825.1865,1267.5323,1047.3797,730.2592,391.9787,752.7613,333.5689,659.4258,5110.9426,3694.5601,1931.8855,1181.4535,762.29,717.9522,622.5838,531.599,0,1136.5285
0,-5,0,1.2,56,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.6263,487.2957,2842.6456,3511.4113,1830.804,1273.4056,1051.9296,718.3363,389.1261,751.0437,321.1588,667.8139,5087.2607,3665.9181,1934.8265,1204.1318,778.9695,709.3169,628.7115,525.4984,0,1146.0734
0,-5.3,0,0.6,58,0,0,28.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.1527,510.6402,2854.5954,3508.602,1801.6412,1259.798,1057.1199,730.784,405.5522,753.5957,321.8031,654.7533,5102.841,3721.4543,1944.8068,1230.8025,782.3892,706.3353,609.1766,514.7444,10,1188.1349
