"y","temp","rain","wind","wet","cloud","temp.sqr","sunny","semester","past_rent","X1_2","X2_3","X3_4","X4_5","X5_6","X6_7","X7_8","X8_9","X9_10","X10_11","X11_12","X12_13","X13_14","X14_15","X15_16","X16_17","X17_18","X18_19","X19_20","X20_21","X21_22","X23_24","m0","m10","m5","m20","m25","m30","m35","m45","m55","m60","m65","m70","f20","f25","f30","f45","f50","f60","f65","f70","bus_passenger","sub_passenger"
0,-0.4,0,2.4,77,0,0.16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0187,211.3926,439.4328,2766.1461,3478.9939,1736.8592,1299.4078,972.9738,734.9129,521.8646,417.1738,772.5876,4990.509,3660.8975,1920.5468,775.7705,703.6787,636.5435,506.6489,1209.5271,19,0
0,-1.6,0,2,78,0,2.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.7315,208.0297,445.6092,2801.692,3470.7597,1753.8279,1304.0884,963.7398,700.7751,524.7697,408.4671,795.8666,5009.4618,3645.3716,1906.5811,781.8964,692.8638,633.1964,506.116,1197.8386,13,0
0,-2.2,0,2.5,76,0,4.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.1981,205.9374,433.3701,2779.9815,3507.3218,1744.4878,1310.1349,1006.9669,705.018,518.97,417.227,775.9919,5006.1417,3644.9303,1913.1474,788.2734,704.1759,630.0459,492.5156,1176.5258,37,12
0,-2.9,0,3.3,74,0,8.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.893,205.7962,436.69,2804.2118,3528.7522,1755.528,1302.2315,1001.119,727.137,520.1243,443.7448,811.6538,4987.1576,3658.787,1936.3364,823.8623,697.6113,652.5745,517.363,1188.0812,73,533
0,-3.6,0,2.6,73,0,12.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.159,213.3039,457.1604,2743.7162,3460.1136,1757.5362,1358.1896,1011.561,801.5231,559.0654,455.1808,810.804,4950.9677,3614.7621,1956.8949,845.7905,718.2116,665.3061,531.4881,1204.6782,165,879
1,-4,0,2.5,76,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.5077,229.6184,489.7856,2700.5523,3341.18,1771.1274,1409.4014,1171.3598,948.0406,608.9792,471.0293,819.309,4735.728,3485.6262,1936.5794,926.4106,801.5529,672.485,567.9657,1270.5529,409,2390
0,-4.6,0,1.9,75,0,21.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.8143,198.3755,708.9889,2567.7235,2885.0788,1673.442,1439.1881,1247.1875,923.6226,656.0574,528.4385,862.0225,4435.8508,3148.3347,1764.2484,1050.9343,911.8173,761.902,569.5154,1310.776,703,4454
1,-4.3,0,3.8,73,0,18.49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,476.2704,219.8168,802.3288,2525.5709,2692.5035,1657.2913,1484.9312,1271.5629,1016.4731,735.4294,507.5462,895.6861,4089.8537,2878.7932,1700.6607,1169.6089,933.4412,771.5786,623.2557,1362.727,563,2763
1,-3.5,0,2.8,66,0,12.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,564.9719,260.7562,745.1764,2566.0131,2649.8149,1662.6421,1626.0089,1334.0195,1080.6244,752.9536,535.5387,882.974,4018.2643,2853.2876,1726.2785,1149.9966,988.5911,805.8685,602.1127,1389.6236,339,1469
0,-1.9,0,3.2,55,0,3.61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,565.6571,261.072,871.9803,2691.9563,2658.0089,1649.5387,1552.6038,1308.7639,997.706,770.371,506.5349,842.2518,4008.8564,2936.7126,1713.4265,1169.7304,969.2849,790.0707,563.289,1418.5423,308,1379
0,-0.6,0,2.5,45,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,433.2093,199.9426,870.0727,2795.5505,2720.6444,1658.6124,1497.8116,1313.2655,1018.4863,768.8867,493.4305,896.2076,4202.652,2971.0811,1695.3672,1216.4054,967.2959,808.3733,586.3449,1323.5624,370,1599
0,-0.5,0,2.9,43,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,429.6683,198.308,989.5104,2844.3175,2704.3944,1656.7619,1506.2213,1326.4952,1120.3341,794.5583,518.293,894.3292,4289.9368,3010.1518,1759.9491,1239.7109,993.7276,816.125,632.3722,1423.9683,467,1782
1,0,0,3.6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454.1507,209.6076,937.4322,2991.9275,2684.0141,1687.9267,1569.0751,1339.2199,1063.6873,744.8914,491.0259,974.4273,4528.7112,2990.4077,1747.3041,1216.8104,1053.8112,843.3569,637.2655,1356.8135,409,1826
1,0.9,0,3.5,32,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,486.001,224.3073,1068.2919,3013.6792,2816.5996,1684.6875,1632.6032,1305.28,982.3819,755.3437,552.0688,873.5649,4624.7426,2983.4293,1740.7127,1182.3616,1031.6571,867.7802,665.3859,1363.4909,534,2153
3,0.7,0,3,29,0,0.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,521.1488,240.5296,1374.2412,3258.2331,2808.911,1699.522,1582.6272,1227.5617,970.1476,730.1684,562.3241,877.7466,4815.212,2975.8739,1672.2686,1122.2438,956.938,775.1386,578.8968,1307.8821,543,2758
2,-0.4,0,2.8,29,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,470.0364,216.9394,1558.3154,3736.9267,3008.4172,1699.5822,1699.7198,1269.0243,951.0715,702.3097,507.3438,886.4459,5033.8087,3154.2415,1704.994,1026.0213,882.2542,746.8165,591.7059,1276.415,654,3630
7,-1.7,0,2.2,31,0,2.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,471.4909,217.6107,1622.1074,4175.1044,3700.5412,2077.9551,1909.7167,1403.997,1041.3257,721.0145,478.6264,801.7977,5798.6708,3973.6604,2123.0683,1146.1821,941.8321,745.109,622.002,1290.1995,905,4137
3,-2.6,0,0.7,35,0,6.76,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,499.3686,230.4776,1557.8975,4419.1781,3839.9021,2093.9431,1760.4638,1246.116,889.6418,673.3507,497.7653,840.2927,6041.0025,4167.7493,2169.1348,951.9932,855.3406,746.7407,571.6492,1262.536,730,2757
0,-2.5,0,2.5,34,0,6.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,482.9153,222.8836,1269.1329,4050.6744,3759.2817,2158.7032,1628.7147,1224.347,829.998,637.75,489.8588,790.273,5777.427,4063.2589,2048.6651,960.5351,825.7104,732.5094,595.7314,1226.7881,652,3519
2,-3.5,0,0.8,37,0,12.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,530.3913,244.7959,849.88,3229.9279,3591.9289,2055.1527,1508.3825,1122.9576,784.0163,653.1591,463.3358,824.7854,4976.072,3757.592,1966.2933,915.8512,827.717,705.2109,557.9976,1179.2421,824,4445
1,-4.4,0,1,41,0,19.36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.2915,214.2879,555.8951,3015.9655,3559.623,1921.5068,1373.7068,1056.3934,754.1582,627.6015,463.4324,825.1418,4907.8057,3695.7545,2054.8981,910.2341,769.299,719.7761,556.9318,1179.462,384,1263
0,-5.1,0,1.5,42,0,26.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.4211,198.6558,493.0383,2741.6409,3445.6412,1814.2849,1260.9501,961.1983,697.7786,553.6753,410.0242,772.3474,4923.6254,3633.3975,1900.2941,712.8872,732.9114,655.5735,481.9518,1189.3007,171,304
0,-5.6,0,1.3,45,0,31.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.7496,214.0382,485.2308,2804.8499,3471.05,1816.806,1231.2925,961.5483,676.3594,522.324,413.5405,781.3908,4946.6068,3617.2127,1906.1708,707.5146,718.6989,660.1451,476.1428,1182.2962,65,1
0,-6,0,1.3,48,6,36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.5646,222.7217,517.4785,2803.609,3447.8615,1798.4028,1212.7513,949.3753,686.2011,524.8788,414.4396,782.5851,4938.8003,3654.633,1921.6897,701.5286,717.0778,660.0677,474.5378,1207.2392,17,0
1,-6.6,0,2.2,49,0,43.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.468,219.4463,493.4241,2798.212,3435.3492,1784.7372,1215.3463,958.5225,687.2364,501.0067,409.597,781.3408,4936.599,3691.7005,1950.5218,695.8045,721.3048,644.3496,484.7861,1200.7445,19,0
0,-7,0,1,52,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.4808,230.5291,500.7314,2839.5731,3440.3751,1750.2316,1226.9726,960.3698,688.3981,515.8853,398.82,776.3321,4943.5125,3698.9595,1935.9849,704.1617,709.6823,642.6093,469.9149,1217.0649,13,0
0,-7.2,0,1.9,52,0,51.84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.2428,226.7273,499.6189,2820.9895,3451.7501,1744.212,1211.9458,974.0201,712.1095,524.7709,407.5604,777.9506,4987.5214,3705.7365,1945.8215,711.3062,717.0835,650.1219,455.1418,1200.6546,37,12
0,-7.3,0,1.8,54,0,53.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.5298,225.9366,481.4079,2842.5515,3478.0602,1763.6548,1239.7007,999.5204,711.5819,521.3198,413.3529,792.1598,4976.4909,3738.8821,1980.2451,730.8193,725.108,656.8425,481.4927,1206.3331,73,533
0,-7.6,0,2.4,55,6,57.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.4535,210.6708,500.7994,2825.7755,3449.5003,1765.5455,1245.02,990.0505,791.3077,530.958,425.3057,812.1216,4927.9203,3706.9504,1947.9,713.6146,743.6827,689.5152,516.3436,1191.4505,165,879
2,-7.7,0,2.3,57,7,59.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.4479,196.8216,457.4312,2786.3893,3343.4782,1778.6537,1409.0259,1145.8054,825.7137,590.1475,446.152,799.4512,4822.5069,3566.3979,1900.0812,811.2247,832.0302,709.0737,504.9579,1234.1795,409,2390
2,-7.5,0,2.6,58,7,56.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.2292,185.6437,596.2558,2577.6412,2930.9373,1620.1198,1373.2947,1093.0194,885.5022,690.2943,503.9147,850.2804,4545.3299,3203.5405,1828.1569,884.67,924.6223,763.5693,530.0965,1270.5417,703,4454
1,-6.4,0,0.9,56,7,40.96,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,445.0286,205.3974,676.0576,2504.3141,2718.9466,1555.5334,1338.0577,1250.0208,987.0627,713.9206,546.9377,920.0955,4190.6382,2922.5586,1709.1042,951.2107,961.8928,786.12,565.6465,1372.3668,563,2763
1,-4.4,0,1.3,50,8,19.36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,435.2444,200.8817,755.8631,2575.883,2741.5037,1564.3917,1448.5316,1269.4163,1022.4542,719.9369,544.8752,909.8634,4145.0578,2833.1156,1720.2381,1056.0268,976.2988,826.4779,584.6982,1388.2712,339,1469
0,-2.4,0,1.5,46,10,5.76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,516.8689,238.5545,883.0221,2610.7795,2697.6369,1592.4525,1439.6284,1204.6195,1017.8358,710.4745,507.085,936.9902,4107.8265,2958.7394,1617.9179,1092.4421,965.6046,823.1101,623.0919,1364.9849,308,1379
1,-0.6,0,2.3,41,10,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,432.2067,199.4795,757.1266,2861.982,2742.3477,1603.4921,1483.1251,1232.9358,940.0276,749.1417,503.3555,978.1981,4277.7087,2968.0072,1683.5546,1059.2734,998.6057,789.9385,619.2322,1234.861,370,1599
1,0.5,0,2,37,10,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,467.2198,215.6398,937.2301,2921.7887,2726.1302,1671.4248,1521.8152,1328.1765,1029.7398,743.1703,516.0204,950.5563,4358.3839,2865.9786,1654.6865,1086.3815,1010.9872,817.3868,611.5315,1238.3729,467,1782
0,1.3,0,2.3,35,10,1.69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,523.4519,241.5931,1004.7249,3029.5296,2752.27,1728.0743,1510.499,1314.2073,1001.8198,734.7522,552.1517,961.8978,4520.3603,2883.6704,1752.1457,1130.2733,1033.8839,818.6951,619.8731,1251.788,409,1826
2,1.7,0,1.5,36,10,2.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,523.4234,241.5798,1200.7496,3088.8297,2861.2712,1729.8699,1541.0543,1290.724,928.5539,703.9489,537.0426,944.3051,4615.5504,2964.5801,1734.3122,1088.9487,996.866,810.0181,610.056,1327.7908,534,2153
1,1.8,0,1.3,36,10,3.24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,462.081,213.2677,1370.8304,3218.7427,2938.594,1712.6398,1560.9858,1226.5677,976.748,680.9115,531.5554,925.7484,4898.5381,2991.8163,1648.9586,1060.5371,973.3887,774.7603,577.2199,1277.2771,543,2758
9,1.4,0,1.2,38,10,1.96,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,517.6759,238.9272,1708.9523,3592.0114,3081.7565,1729.9652,1602.4372,1240.6573,985.0915,680.438,478.1139,905.2865,5166.1776,3189.9537,1752.6285,996.8984,932.8818,746.9095,583.7802,1270.6503,654,3630
5,0.7,0,2,42,10,0.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,476.6288,219.9817,1878.2507,4045.7786,3632.8523,2067.4543,1690.9901,1284.3955,974.52,688.5434,505.533,915.633,5840.3126,4007.6916,2206.7941,1061.4715,1012.0697,752.8192,610.5533,1235.673,905,4137
2,0.1,0,1.3,42,10,0.01,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,473.301,218.4464,1799.2747,4130.0855,3848.3147,2101.4152,1632.2916,1211.9287,918.758,675.8487,471.6176,882.3974,6094.8715,4106.3751,2138.6823,1052.2321,946.7451,704.3916,603.7624,1231.2718,730,2757
1,-0.6,0,1.6,44,9,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,486.9643,224.7523,1485.5817,3839.492,3763.9719,2034.7251,1521.6794,1176.7038,907.1108,588.2312,487.8744,882.0477,5873.572,4059.1331,2075.4238,1062.8854,908.1559,744.3104,615.0753,1247.5894,652,3519
2,-1,0,2,46,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,492.7192,227.4085,842.9634,3155.8753,3534.1431,1944.6477,1523.1841,1173.1242,870.0983,600.2506,460.746,892.3545,5143.4073,3809.9785,2035.6102,931.2939,875.9373,747.4844,600.2293,1226.8523,824,4445
1,-1.3,0,2.2,46,7,1.69,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.948,215.9756,617.4476,2888.0512,3534.5626,1871.5158,1353.0831,1098.9758,810.0104,568.3649,428.6366,881.1481,4978.618,3749.5508,1985.1965,851.1446,828.5044,718.5013,585.3484,1162.5476,384,1263
0,-1.9,0,1.2,48,8,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.8413,224.6958,485.1722,2725.8432,3505.2319,1805.2209,1312.6947,1001.2015,734.4792,551.5991,426.4844,812.207,4996.1149,3681.0111,1873.6803,733.4287,726.2676,624.9407,525.774,1168.7657,171,304
1,-2.5,0,1.7,53,7,6.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.345,211.5433,495.0426,2765.4938,3497.8968,1809.4288,1281.6702,1013.7634,741.1644,526.3638,442.0276,796.1369,5039.1197,3692.5747,1899.173,724.9956,728.9382,639.6066,505.4817,1133.0606,71,0
1,-3.1,0,1.5,53,0,9.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.0877,220.1942,476.8808,2786.1166,3499.6137,1830.4885,1269.0922,1013.8123,713.5802,521.766,422.3068,780.6793,5004.5189,3684.6999,1905.1784,728.1194,740.8782,632.9334,504.6834,1130.471,23,0
0,-3.7,0,0.9,55,0,13.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.0031,192.924,513.6014,2818.2734,3534.4788,1811.3189,1245.3405,983.5934,721.393,516.9671,439.6261,773.2306,5008.0168,3680.4839,1919.9065,719.3336,720.3157,645.6399,511.5867,1164.3847,17,0
0,-4.5,0,1.6,59,0,20.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.6764,193.6966,515.5136,2778.3579,3545.7381,1821.6173,1225.0948,1003.4115,716.1862,519.2479,447.5487,763.1355,4966.1025,3711.7306,1928.0063,707.9885,705.6134,660.754,518.6519,1155.9727,21,0
0,-4.8,0,2.1,62,0,23.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.1544,194.84,501.3521,2780.5806,3545.0453,1821.7793,1234.8361,998.7819,719.3895,514.7797,430.2526,789.372,5015.1474,3741.9028,1916.0988,680.0894,713.8558,652.4215,491.9447,1179.1844,36,7
0,-4.6,0,2.8,62,0,21.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.4311,204.6603,474.9079,2767.0336,3509.9574,1812.68,1215.4999,1008.8125,758.696,520.5682,453.3727,834.819,5054.0981,3712.881,1922.7526,717.04,738.4226,634.9939,520.7774,1194.9703,79,549
0,-5.4,0,2.2,60,0,29.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.0456,196.636,480.9182,2765.6896,3477.111,1838.6591,1265.0238,1026.215,801.0049,557.2018,415.8532,829.4821,5032.8659,3704.9738,1902.8353,731.6237,738.4536,665.6662,533.0984,1190.9673,190,840
1,-5.5,0,1.5,60,0,30.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.8309,200.2293,477.8777,2712.3928,3349.1429,1850.4013,1350.7484,1094.459,895.3446,614.6091,469.4233,848.9536,4911.043,3621.1591,1908.0433,789.0511,768.5667,703.2221,551.6661,1197.7868,382,2408
1,-5.9,0,2.5,62,0,34.81,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.9017,200.7239,529.3628,2510.2592,2965.945,1708.304,1443.8821,1205.135,982.1754,667.8144,475.536,830.0255,4577.0961,3240.4111,1737.5508,905.0192,911.872,746.6684,584.2306,1380.4266,798,4521
4,-5.1,0,2.3,62,0,26.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,429.1649,198.0757,729.1295,2491.2461,2707.7563,1618.895,1442.563,1343.5304,926.4729,728.4245,526.9562,853.937,4154.1002,2870.9255,1638.3826,1037.6785,950.1574,769.8042,608.15,1451.9185,535,2779
0,-3,0,2,53,0,9,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,444.5838,205.1921,804.439,2490.9356,2676.2793,1528.1069,1469.5658,1315.2247,1092.3515,759.5426,546.0655,924.8026,4060.0781,2875.7551,1607.1841,1089.7515,933.4435,790.2159,617.7173,1390.8253,383,1542
0,-1.1,0,2.7,41,0,1.21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,484.4217,223.5789,849.8831,2506.3805,2675.3376,1593.5672,1455.9611,1253.2676,1048.5879,729.1875,500.0299,837.6758,4105.3856,2923.9935,1671.6272,1086.4054,963.9306,787.3777,615.4118,1357.3101,321,1360
3,0.3,0,3.4,35,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,456.497,210.6905,733.1055,2629.1948,2734.7321,1620.3242,1487.4814,1267.8483,1084.259,735.0112,480.4861,928.5626,4231.7063,2888.7594,1741.5465,1139.3816,950.0097,810.9914,640.4325,1392.7596,378,1634
1,1.7,0,4.2,33,0,2.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,477.161,220.2278,777.0189,2803.6428,2742.9254,1631.5152,1491.6646,1278.4626,1148.392,763.659,496.6182,943.9138,4400.8707,2940.9951,1704.2663,1117.7551,972.8018,780.7081,685.8402,1310.6514,473,1901
0,2.8,0,4.2,31,0,7.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,540.113,249.2827,927.6003,2948.9347,2735.4908,1639.3873,1595.6954,1348.6224,1085.1446,754.8811,509.4384,958.0808,4588.4278,2929.4599,1705.1164,1152.1156,1039.1849,802.4767,675.4948,1335.756,507,1856
3,2.8,0,2.6,31,0,7.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,559.5933,258.2733,1058.8059,3110.9762,2829.0337,1717.7176,1579.6087,1323.6466,1116.6357,764.9445,491.9404,919.131,4653.4628,2948.0913,1749.2959,1105.1518,1002.07,771.9594,646.3314,1381.4521,513,2286
1,3.1,0,1.6,31,0,9.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,595.5164,274.8535,1386.7166,3306.7045,2910.6127,1731.0035,1534.2658,1254.171,1016.6768,734.6416,489.8572,890.8632,4895.5607,2930.3581,1643.9713,1086.183,1032.0568,772.0241,620.9333,1245.2536,555,2830
2,2,0,2.2,33,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,536.4125,247.5748,1688.565,3729.0274,3020.0523,1780.3294,1627.733,1323.9564,992.8577,714.9201,540.4582,847.6854,5185.5534,3113.5551,1696.5351,1038.2229,988.0769,729.1137,591.2743,1243.5413,647,3608
2,0.7,0,2.2,35,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,593.0981,273.7376,1790.7025,4266.5776,3563.6936,2104.0734,1815.3616,1401.9515,971.3395,747.0125,473.8679,939.1772,5945.3535,3963.6664,2131.4114,1177.3614,1023.379,760.8493,612.8807,1270.7547,883,4116
3,0,0,3.2,37,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,601.3408,277.5416,1749.0644,4410.9092,3689.5483,2108.0514,1747.9277,1343.4769,875.3681,725.1271,451.1185,884.0594,6224.9751,4046.367,2180.7051,1108.9954,895.0218,737.5225,572.4298,1311.325,756,2681
1,-1.2,0,1.8,41,0,1.44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,498.4951,230.0743,1533.1807,4116.3687,3702.9572,2118.4013,1591.6307,1277.0801,836.1002,652.4343,433.4512,873.7326,6022.0874,4051.5313,2130.9852,940.6335,883.4666,678.8321,597.1872,1223.8172,656,3691
3,-1.9,0,1.8,43,0,3.61,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,561.0235,258.9331,795.5882,3355.4986,3515.735,1892.0549,1544.932,1207.8859,804.3689,638.713,431.0549,798.6571,5049.4117,3781.2139,2030.8804,901.7213,848.9077,678.3691,582.9558,1256.3818,860,4890
2,-2.7,0,1.7,47,0,7.29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.4417,249.434,689.925,3031.42,3450.0394,1856.3923,1463.4172,1109.8532,797.3206,615.3066,426.0062,826.224,5022.2071,3739.4259,2035.9941,883.0656,797.6767,683.9038,580.1228,1200.983,439,1353
1,-3.4,0,1.6,50,0,11.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449.0944,207.2741,499.9078,2763.1811,3530.7779,1797.3658,1313.0372,1061.3546,685.4949,566.6822,413.9627,774.4869,5085.3867,3675.0727,1885.3039,725.3803,728.083,646.7358,521.431,1163.6158,172,330
1,-4.2,0,1.3,52,0,17.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.6439,214.9121,499.8851,2769.9698,3526.5295,1789.4639,1304.0931,1070.9973,688.5591,544.2668,393.1114,749.9617,5070.0387,3652.2394,1931.955,746.3827,717.8279,627.0878,524.1968,1142.7692,82,0
0,-4.5,0,0.9,54,0,20.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479.7673,221.4306,480.7031,2775.9512,3554.3337,1810.2923,1260.1155,1043.3499,691.2845,518.4933,394.6711,775.5116,5067.387,3669.5737,1928.9618,738.2892,710.4544,624.6749,519.8637,1135.6772,21,0
1,-4.8,0,1.1,57,0,23.04,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.781,212.6679,470.754,2838.0784,3536.5222,1825.1865,1267.5323,1047.3797,682.0138,514.7991,391.9787,752.7613,5110.9426,3694.5601,1931.8855,770.2627,717.9522,622.5838,531.599,1136.5285,31,0
0,-5,0,1.2,56,0,25,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.8576,201.6263,487.2957,2842.6456,3511.4113,1830.804,1273.4056,1051.9296,695.7045,521.0605,389.1261,751.0437,5087.2607,3665.9181,1934.8265,772.7135,709.3169,628.7115,525.4984,1146.0734,21,0
0,-5.3,0,0.6,58,0,28.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.3317,198.1527,510.6402,2854.5954,3508.602,1801.6412,1259.798,1057.1199,651.6932,533.6011,405.5522,753.5957,5102.841,3721.4543,1944.8068,760.3401,706.3353,609.1766,514.7444,1188.1349,37,10
